actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT05M37.00S,2023-01-14T03:23:50.5Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,17,17,2023-01-14T03:23:50Z,810000,False,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
85,PT05M21.00S,2023-01-14T03:24:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612758,17,17,2023-01-14T03:24:33Z,820000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630578, 1627734]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
87,PT05M21.00S,2023-01-14T03:24:40.7Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,17,17,2023-01-14T03:24:57Z,840000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
94,PT05M21.00S,2023-01-14T03:24:40.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,17,17,2023-01-14T03:24:57Z,845000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,
88,PT05M21.00S,2023-01-14T03:24:44.4Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,17,17,2023-01-14T03:24:51Z,850000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M21.00S,2023-01-14T03:24:44.4Z,1,REGULAR,substitution,out,[],1630231,,,1610612758,17,17,2023-01-14T03:24:51Z,860000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M21.00S,2023-01-14T03:24:44.4Z,1,REGULAR,substitution,out,[],201569,,,1610612758,17,17,2023-01-14T03:24:51Z,870000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M21.00S,2023-01-14T03:24:44.4Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,17,17,2023-01-14T03:24:51Z,880000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M21.00S,2023-01-14T03:24:44.4Z,1,REGULAR,substitution,in,[],1630256,,,1610612758,17,17,2023-01-14T03:24:51Z,890000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M21.00S,2023-01-14T03:24:44.4Z,1,REGULAR,substitution,in,[],1630528,,,1610612758,17,17,2023-01-14T03:24:51Z,900000,False,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M21.00S,2023-01-14T03:25:08.3Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,18,17,2023-01-14T03:25:08Z,910000,False,,,0,,D. Sabonis Free Throw 2 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
96,PT05M11.00S,2023-01-14T03:25:20.1Z,1,REGULAR,2pt,Jump Shot,[],1630224,74.32654402102497,50.0,1610612745,18,17,2023-01-14T03:25:25Z,920000,False,0.0,189.0,1,right,MISS J. Green 18' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,18.88,,,,,,,,
97,PT05M08.00S,2023-01-14T03:25:23.1Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,18,17,2023-01-14T03:25:25Z,930000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,
98,PT05M00.00S,2023-01-14T03:25:31.8Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,18,17,2023-01-14T03:25:38Z,940000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1630224]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Green,1630224.0,,
99,PT05M00.00S,2023-01-14T03:25:31.8Z,1,REGULAR,steal,,[],1630224,,,1610612745,18,17,2023-01-14T03:25:33Z,950000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
100,PT04M56.00S,2023-01-14T03:25:35.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,93.24901445466492,47.05882352941176,1610612745,18,19,2023-01-14T03:39:53Z,960000,False,-15.0,11.0,1,right,J. Green running finger roll Layup (9 PTS),[1630224],1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,1.84,,,,,,,,
101,PT04M35.00S,2023-01-14T03:25:56.5Z,1,REGULAR,3pt,Jump Shot,[],1626168,6.521024967148489,3.9215686274509802,1610612758,21,19,2023-01-14T03:26:01Z,970000,False,230.0,9.0,1,left,T. Lyles 3PT  (3 PTS) (H. Barnes 1 AST),"[1626168, 203084]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,23.06,H. Barnes,203084.0,1.0,,,,,
103,PT04M20.00S,2023-01-14T03:26:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.77463863337714,45.34313725490196,1610612745,21,19,2023-01-14T03:26:19Z,990000,False,-23.0,6.0,1,right,MISS A. Sengun reverse Layup,[1630578],1610612745.0,HOU,reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.41,,,,,,,,
104,PT04M14.00S,2023-01-14T03:26:17.5Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,21,19,2023-01-14T03:26:17Z,1000000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,103.0,2.0,1.0,1.0,,,,,,,,,
105,PT04M14.00S,2023-01-14T03:26:17.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631095,94.40999984741211,50.0,1610612745,21,21,2023-01-14T03:40:45Z,1010000,False,0.0,0.0,1,right,J. Smith Jr. tip Layup (7 PTS),[1631095],1610612745.0,HOU,tip,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,0.0,,,,,,,,
106,PT04M00.00S,2023-01-14T03:26:32.5Z,1,REGULAR,2pt,Jump Shot,[],1630558,21.107095926412615,67.15686274509804,1610612758,21,21,2023-01-14T03:26:37Z,1020000,False,-86.0,146.0,1,left,MISS D. Mitchell 16' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,16.93,,,,,,,,
107,PT03M57.00S,2023-01-14T03:26:35.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,21,21,2023-01-14T03:26:37Z,1030000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,106.0,2.0,1.0,1.0,,,,,,,,,
108,PT03M46.00S,2023-01-14T03:26:46.8Z,1,REGULAR,3pt,Jump Shot,[],1630528,91.67214191852825,96.81372549019608,1610612745,21,21,2023-01-14T03:27:01Z,1040000,False,234.0,26.0,1,right,MISS J. Christopher 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.55,,,,,,,,
109,PT03M45.00S,2023-01-14T03:26:47.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,21,21,2023-01-14T03:27:01Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,108.0,,,,,,,,,,,,
110,PT03M45.00S,2023-01-14T03:27:00.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612745,21,21,2023-01-14T03:42:23Z,1060000,False,,,0,,T. Lyles loose ball personal FOUL (1 PF) (Sengun 2 FT),"[1626168, 1630578]",1610612758.0,SAC,loose ball,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,203591.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
112,PT03M45.00S,2023-01-14T03:27:36.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,21,22,2023-01-14T03:27:36Z,1080000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
113,PT03M45.00S,2023-01-14T03:27:38.1Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,21,22,2023-01-14T03:27:57Z,1090000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M45.00S,2023-01-14T03:27:38.1Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,21,22,2023-01-14T03:27:57Z,1100000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M45.00S,2023-01-14T03:27:36.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,21,22,2023-01-14T03:28:07Z,1110000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
116,PT03M43.00S,2023-01-14T03:27:38.1Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,21,22,2023-01-14T03:28:07Z,1120000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,
117,PT03M25.00S,2023-01-14T03:28:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,5.732588699080158,46.568627450980394,1610612758,23,22,2023-01-14T03:28:38Z,1130000,False,17.0,1.0,1,left,T. Lyles driving reverse Layup (5 PTS) (H. Barnes 2 AST),"[1626168, 203084]",1610612758.0,SAC,driving reverse,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,1.73,H. Barnes,203084.0,2.0,,,,,
118,PT03M13.00S,2023-01-14T03:28:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.72339027595268,53.431372549019606,1610612745,23,22,2023-01-14T03:28:44Z,1140000,False,17.0,16.0,1,right,MISS J. Green cutting Layup - blocked,"[1630224, 1628370]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.34,,,,,,,Monk,1628370.0
214,PT03M13.00S,2023-01-14T03:28:36.1Z,1,REGULAR,block,,[],1628370,,,1610612745,23,22,2023-01-14T03:47:14Z,1145000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
119,PT03M13.00S,2023-01-14T03:28:36.1Z,1,REGULAR,rebound,offensive,[],1630224,,,1610612745,23,22,2023-01-14T03:28:44Z,1150000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,,
120,PT03M10.00S,2023-01-14T03:28:39.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,92.9862023653088,47.794117647058826,1610612745,23,24,2023-01-14T03:28:47Z,1160000,False,-11.0,13.0,1,right,J. Green putback Layup (11 PTS),[1630224],1610612745.0,HOU,putback,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,1.73,,,,,,,,
121,PT02M49.00S,2023-01-14T03:29:02.6Z,1,REGULAR,foul,personal,['2freethrow'],1630528,,,1610612758,23,24,2023-01-14T03:29:24Z,1170000,False,,,0,,J. Christopher shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630528, 203084]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Center,202049.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
123,PT02M49.00S,2023-01-14T03:29:22.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,24,2023-01-14T03:29:22Z,1190000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M49.00S,2023-01-14T03:30:34.3Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,23,24,2023-01-14T03:32:06Z,1200000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M49.00S,2023-01-14T03:30:34.3Z,1,REGULAR,substitution,out,[],1630578,,,1610612758,23,24,2023-01-14T03:32:06Z,1210000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M49.00S,2023-01-14T03:30:34.3Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,23,24,2023-01-14T03:32:06Z,1220000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M49.00S,2023-01-14T03:30:34.3Z,1,REGULAR,substitution,in,[],1630586,,,1610612758,23,24,2023-01-14T03:32:06Z,1230000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M49.00S,2023-01-14T03:32:21.3Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,24,24,2023-01-14T03:32:21Z,1240000,False,,,0,,H. Barnes Free Throw 1 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
131,PT02M49.00S,2023-01-14T03:32:35.6Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,25,24,2023-01-14T03:32:35Z,1250000,False,,,0,,H. Barnes Free Throw 2 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
132,PT02M36.00S,2023-01-14T03:32:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.46057818659659,43.872549019607845,1610612745,25,24,2023-01-14T03:46:23Z,1260000,False,-31.0,18.0,1,right,MISS J. Tate driving finger roll Layup,[1630256],1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.57,,,,,,,,
133,PT02M32.00S,2023-01-14T03:32:52.7Z,1,REGULAR,rebound,offensive,[],1630586,,,1610612745,25,24,2023-01-14T03:32:59Z,1270000,False,,,0,,U. Garuba REBOUND (Off:1 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,,,132.0,1.0,0.0,1.0,,,,,,,,,
134,PT02M31.00S,2023-01-14T03:32:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630586,92.59198423127464,44.85294117647059,1610612745,25,26,2023-01-14T03:33:02Z,1280000,False,-26.0,17.0,1,right,U. Garuba tip Layup (2 PTS),[1630586],1610612745.0,HOU,tip,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,3.09,,,,,,,,
135,PT02M17.00S,2023-01-14T03:33:10.3Z,1,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612758,25,26,2023-01-14T03:33:23Z,1290000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Barnes 2 FT),"[1631106, 203084]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
137,PT02M17.00S,2023-01-14T03:33:31.1Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,26,26,2023-01-14T03:33:31Z,1310000,False,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
138,PT02M17.00S,2023-01-14T03:33:32.3Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,26,26,2023-01-14T03:33:34Z,1320000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M17.00S,2023-01-14T03:33:32.3Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,26,26,2023-01-14T03:33:34Z,1330000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M17.00S,2023-01-14T03:33:49.6Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,27,26,2023-01-14T03:33:49Z,1340000,False,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
141,PT02M06.00S,2023-01-14T03:34:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,89.04402102496715,51.9607843137255,1610612745,27,28,2023-01-14T03:47:15Z,1350000,False,10.0,50.0,1,right,J. Green driving Layup (13 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,5.14,,,,,,,,
142,PT01M57.00S,2023-01-14T03:34:13.5Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,27,28,2023-01-14T03:35:00Z,1360000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,1627964.0,,,,,,,,,,,,,,,1.0,,,,
143,PT01M57.00S,2023-01-14T03:34:18.0Z,1,REGULAR,substitution,out,[],203084,,,1610612745,27,28,2023-01-14T03:34:27Z,1370000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M57.00S,2023-01-14T03:34:18.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,27,28,2023-01-14T03:34:27Z,1380000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M57.00S,2023-01-14T03:34:18.0Z,1,REGULAR,substitution,in,[],1629644,,,1610612745,27,28,2023-01-14T03:34:27Z,1390000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M57.00S,2023-01-14T03:34:18.0Z,1,REGULAR,substitution,in,[],201569,,,1610612745,27,28,2023-01-14T03:34:27Z,1400000,False,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M48.00S,2023-01-14T03:34:45.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612745,27,28,2023-01-14T03:34:55Z,1410000,False,,,0,,C. Metu personal FOUL (1 PF) (Tate 2 FT),"[1629002, 1630256]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Mid-Range,8-16 Left,202049.0,1.0,0.0,Tate,1630256.0,,,,,,,,,,,,,,,
149,PT01M48.00S,2023-01-14T03:35:08.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630256,,,1610612745,27,29,2023-01-14T03:35:27Z,1430000,False,,,0,,J. Tate Free Throw 1 of 2 (1 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
150,PT01M48.00S,2023-01-14T03:35:08.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630256,,,1610612745,27,30,2023-01-14T03:35:27Z,1440000,False,,,0,,J. Tate Free Throw 2 of 2 (2 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
151,PT01M38.00S,2023-01-14T03:35:32.6Z,1,REGULAR,3pt,Jump Shot,[],1628370,30.436925098554536,26.47058823529412,1610612758,30,30,2023-01-14T03:35:37Z,1450000,False,118.0,234.0,1,left,M. Monk 26' 3PT  (3 PTS) (D. Fox 1 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,,26.15,D. Fox,1628368.0,1.0,,,,,
153,PT01M26.00S,2023-01-14T03:35:44.5Z,1,REGULAR,3pt,Jump Shot,[],1631106,86.94152431011827,95.09803921568627,1610612745,30,30,2023-01-14T03:35:50Z,1470000,False,225.0,70.0,1,right,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.62,,,,,,,,
154,PT01M22.00S,2023-01-14T03:35:48.5Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,30,30,2023-01-14T03:35:50Z,1480000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,
155,PT01M18.00S,2023-01-14T03:35:52.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,10.33180026281209,2.941176470588235,1610612758,33,30,2023-01-14T03:36:01Z,1490000,False,235.0,45.0,1,left,M. Monk 3PT running (6 PTS) (T. Lyles 1 AST),"[1628370, 1626168]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,,,,,23.95,T. Lyles,1626168.0,1.0,,,,,
157,PT01M03.00S,2023-01-14T03:36:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,93.11760840998686,46.07843137254902,1610612745,33,32,2023-01-14T03:36:20Z,1510000,False,-20.0,12.0,1,right,J. Tate driving Layup (4 PTS) (U. Garuba 1 AST),"[1630256, 1630586]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,2.31,U. Garuba,1630586.0,1.0,,,,,
158,PT00M56.70S,2023-01-14T03:36:17.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,19.004599211563733,92.15686274509804,1610612758,36,32,2023-01-14T03:36:39Z,1520000,False,-211.0,126.0,1,left,M. Monk 24' 3PT  (9 PTS) (D. Fox 2 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,24.56,D. Fox,1628368.0,2.0,,,,,
160,PT00M56.70S,2023-01-14T03:36:30.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612745,36,32,2023-01-14T03:36:30Z,1530000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M39.60S,2023-01-14T03:38:18.5Z,1,REGULAR,2pt,Layup,[],1630528,87.59855453350855,66.17647058823529,1610612745,36,32,2023-01-14T03:38:33Z,1540000,False,81.0,64.0,1,right,MISS J. Christopher 10' driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,10.32,,,,,,,,
163,PT00M35.70S,2023-01-14T03:38:22.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,36,32,2023-01-14T03:38:33Z,1550000,False,,,0,,D. Fox REBOUND (Off:2 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,162.0,4.0,2.0,2.0,,,,,,,,,
164,PT00M19.40S,2023-01-14T03:38:38.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,28.203022339027594,21.568627450980394,1610612758,36,32,2023-01-14T03:38:43Z,1560000,False,142.0,213.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.58,,,,,,,,
165,PT00M16.90S,2023-01-14T03:38:41.0Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,36,32,2023-01-14T03:38:41Z,1570000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,
166,PT00M00.10S,2023-01-14T03:38:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,89.04402102496715,45.34313725490196,1610612745,36,32,2023-01-14T03:50:44Z,1580000,False,-23.0,50.0,1,right,MISS E. Gordon driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.56,,,,,,,,
