actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-22T02:11:15.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-22T02:11:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-03-22T02:11:17.3Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612738,0,0,2023-03-22T02:11:17Z,40000,False,,,0,,Jump Ball A. Horford vs. D. Sabonis: Tip to M. Smart,"[203935, 201143, 1627734]",1610612738.0,BOS,startperiod,M. Smart,203935.0,Smart,M. Smart,Horford,201143.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-03-22T02:11:32.5Z,1,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612738,0,0,2023-03-22T02:11:50Z,70000,False,,,0,,K. Edwards shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630556, 1628369]",1610612758.0,SAC,shooting,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,202035.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
9,PT11M44.00S,2023-03-22T02:11:56.5Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,0,0,2023-03-22T02:12:22Z,90000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
10,PT11M44.00S,2023-03-22T02:11:56.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,0,0,2023-03-22T02:12:22Z,100000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,
11,PT11M44.00S,2023-03-22T02:11:56.5Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,0,0,2023-03-22T02:12:22Z,110000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
12,PT11M42.00S,2023-03-22T02:11:58.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,0,0,2023-03-22T02:12:22Z,120000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M19.00S,2023-03-22T02:12:34.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,32.14520367936925,48.28431372549019,1610612758,3,0,2023-03-22T02:12:56Z,140000,False,9.0,250.0,1,left,D. Fox 24' 3PT pullup (3 PTS) (K. Edwards 1 AST),"[1628368, 1630556]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,24.98,3.0,K. Edwards,1630556.0,1.0,,,,,
16,PT11M07.00S,2023-03-22T02:12:46.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,79.45137976346912,22.794117647058822,1610612738,3,2,2023-03-22T02:13:44Z,160000,False,-136.0,141.0,1,right,J. Brown 19' pullup Jump Shot (2 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,,,,19.57,2.0,M. Smart,203935.0,1.0,,,,,
18,PT10M56.00S,2023-03-22T02:12:56.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,7.703679369250986,97.30392156862744,1610612758,6,2,2023-03-22T02:13:09Z,180000,False,-237.0,20.0,1,left,K. Murray 3PT  (3 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,23.73,3.0,D. Fox,1628368.0,1.0,,,,,
20,PT10M44.00S,2023-03-22T02:13:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.36202365308804,48.03921568627451,1610612738,6,5,2023-03-22T02:13:14Z,200000,False,-10.0,254.0,1,right,D. White 25' 3PT  (3 PTS) (J. Tatum 1 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,25.45,3.0,J. Tatum,1628369.0,1.0,,,,,
22,PT10M29.00S,2023-03-22T02:13:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.652431011826544,53.18627450980392,1610612758,8,5,2023-03-22T02:13:28Z,220000,False,-16.0,10.0,1,left,D. Sabonis Layup (2 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.88,2.0,D. Fox,1628368.0,2.0,,,,,
24,PT10M06.00S,2023-03-22T02:13:46.6Z,1,REGULAR,3pt,Jump Shot,[],203935,70.64717477003943,19.11764705882353,1610612738,8,8,2023-03-22T02:13:52Z,240000,False,-154.0,223.0,1,right,M. Smart 27' 3PT  (3 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,27.16,3.0,J. Tatum,1628369.0,2.0,,,,,
26,PT09M44.00S,2023-03-22T02:14:08.7Z,1,REGULAR,3pt,Jump Shot,[],1630556,10.068988173455978,95.58823529411765,1610612758,11,8,2023-03-22T02:14:14Z,260000,False,-228.0,42.0,1,left,K. Edwards 3PT  (3 PTS) (D. Sabonis 1 AST),"[1630556, 1627734]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,23.18,3.0,D. Sabonis,1627734.0,1.0,,,,,
28,PT09M31.00S,2023-03-22T02:14:21.6Z,1,REGULAR,2pt,Jump Shot,[],1627759,76.2976346911958,49.50980392156863,1610612738,11,8,2023-03-22T02:16:29Z,280000,False,-2.0,170.0,1,right,MISS J. Brown 17' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,17.03,,,,,,,,,
29,PT09M28.00S,2023-03-22T02:14:24.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,8,2023-03-22T02:14:30Z,290000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,
30,PT09M12.00S,2023-03-22T02:14:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.601182654402102,46.07843137254902,1610612758,13,8,2023-03-22T02:14:44Z,300000,False,20.0,0.0,1,left,D. Sabonis Layup (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.96,4.0,,,,,,,,
31,PT08M52.00S,2023-03-22T02:15:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.9060446780552,45.34313725490196,1610612738,13,10,2023-03-22T02:15:09Z,310000,False,-23.0,5.0,1,right,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.38,2.0,,,,,,,,
32,PT08M42.00S,2023-03-22T02:15:10.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.436925098554536,63.23529411764706,1610612758,13,10,2023-03-22T02:17:24Z,320000,False,-66.0,234.0,1,left,MISS D. Fox 24' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,24.28,,,,,,,,,
33,PT08M38.00S,2023-03-22T02:15:14.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,13,10,2023-03-22T02:15:16Z,330000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT08M35.00S,2023-03-22T02:15:17.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.9060446780552,53.431372549019606,1610612738,13,12,2023-03-22T02:15:25Z,340000,False,17.0,5.0,1,right,J. Brown running Layup (4 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.79,4.0,J. Tatum,1628369.0,3.0,,,,,
36,PT08M19.00S,2023-03-22T02:15:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630556,28.203022339027594,23.03921568627451,1610612758,16,12,2023-03-22T02:15:39Z,360000,False,135.0,213.0,1,left,K. Edwards 25' 3PT  (6 PTS) (D. Sabonis 2 AST),"[1630556, 1627734]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.17,6.0,D. Sabonis,1627734.0,2.0,,,,,
38,PT07M59.00S,2023-03-22T02:15:53.0Z,1,REGULAR,3pt,Jump Shot,[],203935,88.51839684625493,95.83333333333334,1610612738,16,12,2023-03-22T02:15:58Z,380000,False,229.0,55.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.58,,,,,,,,,
39,PT07M57.00S,2023-03-22T02:15:55.0Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,16,12,2023-03-22T02:15:58Z,390000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT07M51.00S,2023-03-22T02:16:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612758,16,12,2023-03-22T02:16:18Z,400000,False,,,0,,D. White shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628401, 203084]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
42,PT07M51.00S,2023-03-22T02:16:30.3Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,17,12,2023-03-22T02:16:30Z,420000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
43,PT07M51.00S,2023-03-22T02:16:30.3Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,17,12,2023-03-22T02:16:47Z,430000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
44,PT07M49.00S,2023-03-22T02:16:32.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,17,12,2023-03-22T02:16:47Z,440000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT07M40.00S,2023-03-22T02:16:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,94.1688567674113,51.9607843137255,1610612738,17,14,2023-03-22T02:16:59Z,450000,False,10.0,2.0,1,right,J. Tatum driving Layup (4 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.01,4.0,,,,,,,,
46,PT07M25.00S,2023-03-22T02:17:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.075558475689881,53.431372549019606,1610612758,19,14,2023-03-22T02:17:15Z,460000,False,-17.0,-5.0,1,left,D. Sabonis driving Layup (6 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.79,6.0,,,,,,,,
47,PT07M11.00S,2023-03-22T02:17:25.2Z,1,REGULAR,foul,personal,['3freethrow'],1630556,,,1610612738,19,14,2023-03-22T02:17:46Z,470000,False,,,0,,K. Edwards shooting personal FOUL (2 PF) (Tatum 3 FT),"[1630556, 1628369]",1610612758.0,SAC,shooting,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Left Center,1155.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
49,PT07M11.00S,2023-03-22T02:17:55.6Z,1,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,19,15,2023-03-22T02:17:55Z,490000,False,,,0,,J. Tatum Free Throw 1 of 3 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,
50,PT07M11.00S,2023-03-22T02:18:12.5Z,1,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,19,16,2023-03-22T02:18:12Z,500000,False,,,0,,J. Tatum Free Throw 2 of 3 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
51,PT07M11.00S,2023-03-22T02:18:17.0Z,1,REGULAR,substitution,out,[],1628368,,,1610612738,19,16,2023-03-22T02:18:32Z,510000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M11.00S,2023-03-22T02:18:17.0Z,1,REGULAR,substitution,out,[],1630556,,,1610612738,19,16,2023-03-22T02:18:32Z,520000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M11.00S,2023-03-22T02:18:17.0Z,1,REGULAR,substitution,in,[],1630558,,,1610612738,19,16,2023-03-22T02:18:32Z,530000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M11.00S,2023-03-22T02:18:17.0Z,1,REGULAR,substitution,in,[],1629056,,,1610612738,19,16,2023-03-22T02:18:32Z,540000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M11.00S,2023-03-22T02:18:35.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,19,16,2023-03-22T02:18:40Z,550000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2023-03-22T02:18:44.1Z,1,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,19,17,2023-03-22T02:18:44Z,560000,False,,,0,,J. Tatum Free Throw 3 of 3 (7 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,
57,PT06M50.00S,2023-03-22T02:19:05.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,26.10052562417871,82.1078431372549,1610612758,19,17,2023-03-22T02:19:13Z,570000,False,-161.0,193.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.09,,,,,,,,,
58,PT06M45.00S,2023-03-22T02:19:10.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,19,17,2023-03-22T02:19:13Z,580000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,
59,PT06M37.00S,2023-03-22T02:19:19.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,77.87450722733246,10.53921568627451,1610612738,19,17,2023-03-22T02:19:24Z,590000,False,-197.0,155.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.12,,,,,,,,,
60,PT06M32.00S,2023-03-22T02:19:24.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,17,2023-03-22T02:19:24Z,600000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,
61,PT06M28.00S,2023-03-22T02:19:27.5Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,19,17,2023-03-22T02:19:34Z,610000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 203935]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,
62,PT06M28.00S,2023-03-22T02:19:27.5Z,1,REGULAR,steal,,[],203935,,,1610612738,19,17,2023-03-22T02:19:31Z,620000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
63,PT06M20.00S,2023-03-22T02:19:35.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,67.09921156373193,44.85294117647059,1610612738,19,17,2023-03-22T02:21:28Z,630000,False,-26.0,257.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.81,,,,,,,,,
64,PT06M16.00S,2023-03-22T02:19:39.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,17,2023-03-22T02:19:42Z,640000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,63.0,4.0,4.0,0.0,,,,,,,,,,
65,PT06M02.00S,2023-03-22T02:19:52.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631099,9.280551905387648,46.32352941176471,1610612758,21,17,2023-03-22T02:19:57Z,650000,False,18.0,35.0,1,left,K. Murray turnaround Hook (5 PTS) (D. Sabonis 3 AST),"[1631099, 1627734]",1610612758.0,SAC,turnaround,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.93,5.0,D. Sabonis,1627734.0,3.0,,,,,
67,PT05M49.00S,2023-03-22T02:20:05.8Z,1,REGULAR,3pt,Jump Shot,[],201143,76.69185282522996,87.5,1610612738,21,17,2023-03-22T02:20:11Z,670000,False,188.0,167.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.08,,,,,,,,,
68,PT05M46.00S,2023-03-22T02:20:08.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,21,17,2023-03-22T02:20:11Z,680000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT05M36.00S,2023-03-22T02:20:19.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,32.276609724047304,51.470588235294116,1610612758,24,17,2023-03-22T02:20:25Z,690000,False,-7.0,251.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (D. Sabonis 4 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Made,,,,,25.1,3.0,D. Sabonis,1627734.0,4.0,,,,,
71,PT05M19.00S,2023-03-22T02:20:36.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,89.04402102496715,95.58823529411765,1610612738,24,17,2023-03-22T02:20:42Z,710000,False,228.0,50.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.34,,,,,,,,,
72,PT05M15.00S,2023-03-22T02:20:40.4Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,24,17,2023-03-22T02:23:22Z,720000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,
73,PT05M07.00S,2023-03-22T02:20:48.6Z,1,REGULAR,3pt,Jump Shot,[],1631099,32.933639947437584,45.83333333333333,1610612758,24,17,2023-03-22T02:20:55Z,730000,False,21.0,257.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.79,,,,,,,,,
74,PT05M03.00S,2023-03-22T02:20:52.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,24,17,2023-03-22T02:20:55Z,740000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,
75,PT04M55.00S,2023-03-22T02:21:00.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,76.95466491458606,10.53921568627451,1610612738,24,17,2023-03-22T02:24:22Z,750000,False,-197.0,164.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.66,,,,,,,,,
76,PT04M51.00S,2023-03-22T02:21:04.5Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,24,17,2023-03-22T02:21:06Z,760000,False,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,
77,PT04M48.00S,2023-03-22T02:21:07.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,27.677398160315374,20.34313725490196,1610612758,24,17,2023-03-22T02:24:52Z,770000,False,148.0,208.0,1,left,MISS D. Mitchell 25' running pullup 3PT,[1630558],1610612758.0,SAC,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.52,,,,,,,,,
78,PT04M42.00S,2023-03-22T02:21:13.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,24,17,2023-03-22T02:21:15Z,780000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,
79,PT04M38.00S,2023-03-22T02:21:17.7Z,1,REGULAR,3pt,Jump Shot,[],201143,92.06636005256242,3.6764705882352944,1610612738,24,17,2023-03-22T02:21:25Z,790000,False,-232.0,22.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.27,,,,,,,,,
80,PT04M35.00S,2023-03-22T02:21:20.9Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,24,17,2023-03-22T02:21:20Z,800000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,
81,PT04M33.00S,2023-03-22T02:21:23.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,90.75229960578186,54.90196078431373,1610612738,24,17,2023-03-22T02:21:27Z,810000,False,25.0,34.0,1,right,MISS J. Brown floating Shot,[1627759],1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.22,,,,,,,,,
82,PT04M31.00S,2023-03-22T02:21:25.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,24,17,2023-03-22T02:21:27Z,820000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,81.0,5.0,5.0,0.0,,,,,,,,,,
83,PT04M23.00S,2023-03-22T02:21:32.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.59264126149803,58.02313112745098,1610612758,24,17,2023-03-22T02:26:15Z,830000,False,-40.0,38.0,1,left,MISS D. Sabonis driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.5,,,,,,,,,
84,PT04M22.00S,2023-03-22T02:21:33.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,24,17,2023-03-22T02:26:15Z,840000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,83.0,6.0,5.0,1.0,,,,,,,,,,
85,PT04M18.00S,2023-03-22T02:21:37.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,9.017739816031538,2.696078431372549,1610612758,24,17,2023-03-22T02:21:43Z,850000,False,237.0,32.0,1,left,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.87,,,,,,,,,
86,PT04M18.00S,2023-03-22T02:21:37.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,24,17,2023-03-22T02:21:43Z,860000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,85.0,3.0,3.0,0.0,,,,,,,,,,
87,PT04M00.00S,2023-03-22T02:21:57.7Z,1,REGULAR,foul,personal,[],1629056,,,1610612738,24,17,2023-03-22T02:22:05Z,870000,False,,,0,,T. Davis personal FOUL (1 PF),"[1629056, 1627759]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,202035.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
89,PT04M00.00S,2023-03-22T02:22:07.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,24,17,2023-03-22T02:22:07Z,890000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
