actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
28,PT09M24.00S,2022-12-04T23:14:25.2Z,1,REGULAR,3pt,Jump Shot,[],203084,76.69185282522996,11.029411764705882,1610612758,9,5,2022-12-04T23:14:30Z,280000,False,-195.0,167.0,1,right,H. Barnes 25' 3PT  (3 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.64,Made,,,,,3.0,,,,,,,,,D. Fox,1628368.0,1.0,,
30,PT09M14.00S,2022-12-04T23:14:35.7Z,1,REGULAR,3pt,Jump Shot,[],202696,28.33442838370565,25.245098039215684,1610612741,9,8,2022-12-04T23:14:42Z,300000,False,124.0,214.0,1,left,N. Vucevic 24' 3PT  (3 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,24.71,Made,,,,,3.0,,,,,,,,,A. Caruso,1627936.0,1.0,,
32,PT08M50.00S,2022-12-04T23:14:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,80.6340341655716,7.598039215686274,1610612758,9,8,2022-12-04T23:15:04Z,320000,False,-212.0,130.0,1,right,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
33,PT08M47.00S,2022-12-04T23:15:02.0Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,9,8,2022-12-04T23:15:04Z,330000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,
34,PT08M37.00S,2022-12-04T23:15:12.6Z,1,REGULAR,2pt,Jump Shot,[],203897,5.338370565045992,78.92156862745098,1610612741,9,10,2022-12-04T23:15:17Z,340000,False,-145.0,-2.0,1,left,Z. LaVine 14' pullup Jump Shot (7 PTS) (N. Vucevic 1 AST),"[203897, 202696]",1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,14.46,Made,,,,,7.0,,,,,,,,,N. Vucevic,202696.0,1.0,,
36,PT08M29.00S,2022-12-04T23:15:20.5Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,9,10,2022-12-04T23:15:25Z,360000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1627936]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,
37,PT08M29.00S,2022-12-04T23:15:20.5Z,1,REGULAR,steal,,[],1627936,,,1610612741,9,10,2022-12-04T23:15:22Z,370000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M15.00S,2022-12-04T23:15:34.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203897,31.35676741130092,62.99019607843137,1610612741,9,10,2022-12-04T23:15:42Z,380000,False,-65.0,242.0,1,left,MISS Z. LaVine 25' fadeaway 3PT,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
39,PT08M11.00S,2022-12-04T23:15:38.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,9,10,2022-12-04T23:15:42Z,390000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT07M59.00S,2022-12-04T23:15:50.7Z,1,REGULAR,3pt,Jump Shot,[],1631099,66.44218134034165,46.32352941176471,1610612758,9,10,2022-12-04T23:15:55Z,400000,False,-18.0,263.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
41,PT07M57.00S,2022-12-04T23:15:52.7Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,9,10,2022-12-04T23:15:55Z,410000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,,,
42,PT07M54.00S,2022-12-04T23:15:56.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,77.61169513797634,89.2156862745098,1610612758,9,10,2022-12-04T23:16:02Z,420000,False,196.0,158.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
43,PT07M50.00S,2022-12-04T23:16:00.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,9,10,2022-12-04T23:16:02Z,430000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,42.0,4.0,4.0,0.0,,,,,,,,,,,,,,
44,PT07M31.00S,2022-12-04T23:16:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,7.835085413929041,64.95098039215686,1610612741,9,10,2022-12-04T23:18:24Z,440000,False,-75.0,21.0,1,left,MISS A. Caruso 7' driving floating bank Shot,[1627936],1610612741.0,CHI,driving floating bank,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
45,PT07M29.00S,2022-12-04T23:16:21.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,9,10,2022-12-04T23:16:36Z,450000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT07M16.00S,2022-12-04T23:16:33.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,90.22667542706965,96.56862745098039,1610612758,9,10,2022-12-04T23:16:38Z,460000,False,233.0,39.0,1,right,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
47,PT07M16.00S,2022-12-04T23:16:33.4Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,9,10,2022-12-04T23:16:38Z,470000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT07M07.00S,2022-12-04T23:16:43.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,92.06636005256242,46.81372549019608,1610612758,11,10,2022-12-04T23:16:49Z,480000,False,-16.0,22.0,1,right,K. Murray driving finger roll Layup (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,driving finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,2.0,,,,,,,,,D. Sabonis,1627734.0,1.0,,
50,PT06M43.00S,2022-12-04T23:17:06.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,11.645860709592641,50.0,1610612741,11,10,2022-12-04T23:17:10Z,500000,False,0.0,57.0,1,left,MISS N. Vucevic Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2022-12-04T23:17:08.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,10,2022-12-04T23:17:10Z,510000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,3.0,2.0,1.0,,,,,,,,,,,,,,
52,PT06M35.00S,2022-12-04T23:17:18.5Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,11,10,2022-12-04T23:17:28Z,520000,False,,,0,,K. Huerter step out-of-bounds TURNOVER (1 TO),[1628989],1610612758.0,SAC,step,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,,,,,1627964.0,,,,,1.0,,,,,,,
53,PT06M35.00S,2022-12-04T23:17:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,10,2022-12-04T23:17:25Z,530000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,out,[],1631099,,,1610612741,11,10,2022-12-04T23:20:09Z,540000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,out,[],1628368,,,1610612741,11,10,2022-12-04T23:20:09Z,550000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,out,[],201942,,,1610612741,11,10,2022-12-04T23:20:09Z,560000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,11,10,2022-12-04T23:20:09Z,570000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,in,[],1630558,,,1610612741,11,10,2022-12-04T23:20:09Z,580000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,in,[],1629644,,,1610612741,11,10,2022-12-04T23:20:09Z,590000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,11,10,2022-12-04T23:20:09Z,600000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M35.00S,2022-12-04T23:19:30.3Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,11,10,2022-12-04T23:20:09Z,610000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M20.00S,2022-12-04T23:20:27.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,21.23850197109067,90.44117647058823,1610612741,11,13,2022-12-04T23:20:33Z,620000,False,-202.0,147.0,1,left,C. White 25' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.0,Made,,,,,3.0,,,,,,,,,A. Dosunmu,1630245.0,1.0,,
64,PT06M06.00S,2022-12-04T23:20:40.8Z,1,REGULAR,3pt,Jump Shot,[],1628989,66.70499342969777,49.50980392156863,1610612758,11,13,2022-12-04T23:20:47Z,640000,False,-2.0,260.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
65,PT06M03.00S,2022-12-04T23:20:43.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,11,13,2022-12-04T23:20:47Z,650000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT05M56.00S,2022-12-04T23:20:50.9Z,1,REGULAR,2pt,Jump Shot,[],1630172,24.78646517739816,49.754901960784316,1610612741,11,13,2022-12-04T23:21:00Z,660000,False,1.0,180.0,1,left,MISS P. Williams 18' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,18.05,Missed,,,,,,,,,,,,,,,,,,
67,PT05M52.00S,2022-12-04T23:20:54.9Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,11,13,2022-12-04T23:21:00Z,670000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,66.0,4.0,3.0,1.0,,,,,,,,,,,,,,
68,PT05M48.00S,2022-12-04T23:21:00.0Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,11,13,2022-12-04T23:21:06Z,680000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left,,,,,,,,202041.0,,,,,1.0,,,,,,,
69,PT05M38.00S,2022-12-04T23:21:23.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202696,32.013797634691194,61.274509803921575,1610612741,11,16,2022-12-04T23:21:29Z,690000,False,-56.0,248.0,1,left,N. Vucevic 25' 3PT  (6 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,6.0,,,,,,,,,Z. LaVine,203897.0,1.0,,
71,PT05M13.00S,2022-12-04T23:21:49.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,77.87450722733246,90.68627450980392,1610612758,11,16,2022-12-04T23:22:53Z,710000,False,203.0,155.0,1,right,MISS K. Huerter 25' step back 3PT,[1628989],1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
72,PT05M10.00S,2022-12-04T23:21:52.0Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,11,16,2022-12-04T23:21:55Z,720000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M04.00S,2022-12-04T23:21:57.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,5.732588699080158,53.67647058823529,1610612741,11,18,2022-12-04T23:23:18Z,730000,False,-18.0,1.0,1,left,C. White running Layup (5 PTS),[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,5.0,,,,,,,,,,,,,
74,PT05M04.00S,2022-12-04T23:22:02.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,11,18,2022-12-04T23:22:02Z,740000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M49.00S,2022-12-04T23:25:07.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,93.24901445466492,46.07843137254902,1610612758,13,18,2022-12-04T23:25:13Z,750000,False,-20.0,11.0,1,right,H. Barnes driving DUNK (5 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,5.0,,,,,,,,,D. Mitchell,1630558.0,1.0,,
77,PT04M49.00S,2022-12-04T23:25:10.2Z,1,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612758,13,18,2022-12-04T23:25:25Z,770000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Barnes 1 FT),"[1630172, 203084]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,1.0,0.0,Barnes,203084.0,,,,,,,,
79,PT04M49.00S,2022-12-04T23:25:29.6Z,1,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,14,18,2022-12-04T23:25:29Z,790000,False,,,0,,H. Barnes Free Throw 1 of 1 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
80,PT04M35.00S,2022-12-04T23:25:45.2Z,1,REGULAR,3pt,Jump Shot,[],202696,6.521024967148489,95.34313725490196,1610612741,14,18,2022-12-04T23:25:52Z,800000,False,-227.0,9.0,1,left,MISS N. Vucevic 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
81,PT04M30.00S,2022-12-04T23:25:50.2Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,14,18,2022-12-04T23:25:52Z,810000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,80.0,1.0,0.0,1.0,,,,,,,,,,,,,,
82,PT04M29.00S,2022-12-04T23:25:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,6.521024967148489,46.81372549019608,1610612741,14,18,2022-12-04T23:26:54Z,820000,False,16.0,9.0,1,left,MISS A. Dosunmu putback Layup,[1630245],1610612741.0,CHI,putback,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
