actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT10M36.00S,2022-10-28T02:40:17.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630558,,,1610612758,32,37,2022-10-28T02:40:17Z,1750000,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
177,PT10M36.00S,2022-10-28T02:40:32.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630558,,,1610612758,33,37,2022-10-28T02:40:32Z,1760000,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
178,PT10M21.00S,2022-10-28T02:40:48.9Z,2,REGULAR,3pt,Jump Shot,[],1630583,6.783837056504599,95.83333333333334,1610612763,33,37,2022-10-28T02:41:02Z,1770000,-229.0,11.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
179,PT10M18.00S,2022-10-28T02:40:51.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,33,37,2022-10-28T02:41:02Z,1780000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,
180,PT10M12.00S,2022-10-28T02:40:58.4Z,2,REGULAR,3pt,Jump Shot,[],1631099,73.01248357424441,18.38235294117647,1610612758,36,37,2022-10-28T02:41:05Z,1790000,-158.0,201.0,1,right,K. Murray 25' 3PT  (10 PTS) (M. Monk 2 AST),"[1631099, 1628370]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.59,Made,10.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,
182,PT09M58.00S,2022-10-28T02:41:12.7Z,2,REGULAR,2pt,Jump Shot,[],1630217,15.456636005256241,31.862745098039213,1610612763,36,39,2022-10-28T02:41:20Z,1810000,91.0,93.0,1,left,D. Bane 12' pullup Jump Shot (7 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,12.98,Made,7.0,,,,,,,,,,,,,,,,,
183,PT09M50.00S,2022-10-28T02:41:24.5Z,2,REGULAR,foul,offensive,[],1627734,,,1610612758,36,39,2022-10-28T02:41:32Z,1820000,,,0,,D. Sabonis offensive FOUL (1 PF),"[1627734, 1630583]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2530.0,1.0,0.0,Aldama,1630583.0,,,,,
185,PT09M50.00S,2022-10-28T02:41:24.5Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,36,39,2022-10-28T02:41:24Z,1840000,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2530.0,,,,,2.0,,,,
186,PT09M50.00S,2022-10-28T02:41:35.4Z,2,REGULAR,substitution,out,[],1631099,,,1610612763,36,39,2022-10-28T02:41:45Z,1850000,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M50.00S,2022-10-28T02:41:35.4Z,2,REGULAR,substitution,in,[],203084,,,1610612763,36,39,2022-10-28T02:41:45Z,1860000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M36.00S,2022-10-28T02:42:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629634,10.068988173455978,50.0,1610612763,36,39,2022-10-28T02:43:27Z,1870000,0.0,42.0,1,left,MISS B. Clarke cutting Layup,[1629634],1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
189,PT09M33.00S,2022-10-28T02:42:04.0Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,36,39,2022-10-28T02:42:06Z,1880000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,
190,PT09M28.00S,2022-10-28T02:42:09.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,90.62089356110381,96.32352941176471,1610612758,36,39,2022-10-28T02:42:16Z,1890000,232.0,36.0,1,right,MISS T. Davis running 3PT,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
191,PT09M25.00S,2022-10-28T02:42:12.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,36,39,2022-10-28T02:42:16Z,1900000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,
192,PT09M15.00S,2022-10-28T02:42:22.8Z,2,REGULAR,2pt,Jump Shot,[],1626145,12.959921156373195,26.225490196078432,1610612763,36,39,2022-10-28T02:44:34Z,1910000,119.0,69.0,1,left,MISS T. Jones 13' floating Shot,[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,13.76,Missed,,,,,,,,,,,,,,,,,,
193,PT09M11.00S,2022-10-28T02:42:26.8Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,36,39,2022-10-28T02:42:33Z,1920000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,8-16 Right,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,
194,PT09M09.00S,2022-10-28T02:42:31.6Z,2,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,36,39,2022-10-28T02:42:45Z,1930000,,,0,,T. Davis step out-of-bounds TURNOVER (1 TO),[1629056],1610612758.0,SAC,step,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1628159.0,,,,,1.0,,,,
195,PT09M09.00S,2022-10-28T02:42:35.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612763,36,39,2022-10-28T02:42:43Z,1940000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M09.00S,2022-10-28T02:42:35.8Z,2,REGULAR,substitution,in,[],1631320,,,1610612763,36,39,2022-10-28T02:42:43Z,1950000,,,0,,SUB in: C. Moneke,[1631320],1610612758.0,SAC,,,,Moneke,C. Moneke,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M54.00S,2022-10-28T02:43:08.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,31.225361366622867,60.049019607843135,1610612763,36,42,2022-10-28T02:43:16Z,1960000,-50.0,241.0,1,left,D. Bane 24' 3PT  (10 PTS) (B. Clarke 3 AST),"[1630217, 1629634]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,24.62,Made,10.0,B. Clarke,1629634.0,3.0,,,,,,,,,,,,,,
199,PT08M39.00S,2022-10-28T02:43:23.1Z,2,REGULAR,3pt,Jump Shot,[],1629056,70.25295663600527,73.0392156862745,1610612758,36,42,2022-10-28T02:43:31Z,1980000,115.0,227.0,1,right,MISS T. Davis 25' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
200,PT08M34.00S,2022-10-28T02:43:28.1Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,36,42,2022-10-28T02:43:31Z,1990000,,,0,,J. LaRavia REBOUND (Off:1 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,199.0,4.0,3.0,1.0,,,,,,,,,,
201,PT08M27.00S,2022-10-28T02:43:34.8Z,2,REGULAR,3pt,Jump Shot,[],1629634,6.783837056504599,3.431372549019608,1610612763,36,42,2022-10-28T02:43:51Z,2000000,233.0,11.0,1,left,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
202,PT08M25.00S,2022-10-28T02:43:37.7Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612763,36,42,2022-10-28T02:43:37Z,2010000,,,0,,J. LaRavia REBOUND (Off:2 Def:3),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,,,,,201.0,5.0,3.0,2.0,,,,,,,,,,
203,PT08M23.00S,2022-10-28T02:43:46.8Z,2,REGULAR,foul,personal,['2freethrow'],1631320,,,1610612763,36,42,2022-10-28T02:44:01Z,2020000,,,0,,C. Moneke shooting personal FOUL (1 PF) (Bane 2 FT),"[1631320, 1630217]",1610612758.0,SAC,shooting,,,Moneke,C. Moneke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Bane,1630217.0,,,,,
205,PT08M23.00S,2022-10-28T02:44:08.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630217,,,1610612763,36,43,2022-10-28T02:44:09Z,2040000,,,0,,D. Bane Free Throw 1 of 2 (11 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
206,PT08M23.00S,2022-10-28T02:44:10.8Z,2,REGULAR,substitution,out,[],1629056,,,1610612763,36,43,2022-10-28T02:44:25Z,2050000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M23.00S,2022-10-28T02:44:10.8Z,2,REGULAR,substitution,out,[],1630558,,,1610612763,36,43,2022-10-28T02:44:25Z,2060000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M23.00S,2022-10-28T02:44:10.8Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,36,43,2022-10-28T02:44:25Z,2070000,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M23.00S,2022-10-28T02:44:10.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612763,36,43,2022-10-28T02:44:25Z,2080000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M23.00S,2022-10-28T02:44:10.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612763,36,43,2022-10-28T02:44:25Z,2090000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M23.00S,2022-10-28T02:44:10.8Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,36,43,2022-10-28T02:44:25Z,2100000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M23.00S,2022-10-28T02:44:34.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630217,,,1610612763,36,44,2022-10-28T02:44:34Z,2110000,,,0,,D. Bane Free Throw 2 of 2 (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
213,PT08M04.00S,2022-10-28T02:44:54.4Z,2,REGULAR,3pt,Jump Shot,[],203084,71.17279894875165,21.568627450980394,1610612758,36,44,2022-10-28T02:45:01Z,2120000,-142.0,218.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
214,PT07M59.00S,2022-10-28T02:44:59.4Z,2,REGULAR,rebound,offensive,[],1631320,,,1610612758,36,44,2022-10-28T02:45:01Z,2130000,,,0,,C. Moneke REBOUND (Off:1 Def:0),[1631320],1610612758.0,SAC,,,,Moneke,C. Moneke,,,,,Above the Break 3,24+ Left Center,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,
215,PT07M56.00S,2022-10-28T02:45:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,93.38042049934296,45.83333333333333,1610612758,38,44,2022-10-28T02:45:11Z,2140000,-21.0,10.0,1,right,K. Huerter driving reverse Layup (7 PTS) (D. Sabonis 6 AST),"[1628989, 1627734]",1610612758.0,SAC,driving reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.3,Made,7.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,
216,PT07M50.00S,2022-10-28T02:45:12.0Z,2,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,38,44,2022-10-28T02:45:20Z,2150000,,,0,,D. Brooks step out-of-bounds TURNOVER (2 TO),[1628415],1610612763.0,MEM,step,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,,,,,2.0,,,,
217,PT07M34.00S,2022-10-28T02:45:38.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,86.02168199737189,96.32352941176471,1610612758,38,44,2022-10-28T02:45:48Z,2160000,232.0,79.0,1,right,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,24.47,Missed,,,,,,,,,,,,,,,,,,
218,PT07M31.00S,2022-10-28T02:45:41.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,38,44,2022-10-28T02:45:48Z,2170000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,217.0,,,,,,,,,,,,,
220,PT07M31.00S,2022-10-28T02:45:45.7Z,2,REGULAR,substitution,out,[],1627734,,,1610612763,38,44,2022-10-28T02:45:52Z,2190000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M31.00S,2022-10-28T02:45:45.7Z,2,REGULAR,substitution,in,[],1629002,,,1610612763,38,44,2022-10-28T02:45:52Z,2200000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M31.00S,2022-10-28T02:45:55.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,38,44,2022-10-28T02:46:03Z,2210000,,,0,,TEAM delay-of-game VIOLATION,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,
223,PT07M17.00S,2022-10-28T02:46:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,10.988830486202366,49.26470588235294,1610612763,38,46,2022-10-28T02:46:28Z,2220000,4.0,51.0,1,left,B. Clarke cutting Layup (8 PTS) (D. Bane 1 AST),"[1629634, 1630217]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,8.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
225,PT07M17.00S,2022-10-28T02:46:27.0Z,2,REGULAR,foul,personal,['1freethrow'],1631320,,,1610612763,38,46,2022-10-28T02:46:39Z,2240000,,,0,,C. Moneke shooting personal FOUL (2 PF) (Clarke 1 FT),"[1631320, 1629634]",1610612758.0,SAC,shooting,,,Moneke,C. Moneke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628159.0,2.0,0.0,Clarke,1629634.0,,,,,
227,PT07M17.00S,2022-10-28T02:46:42.2Z,2,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,38,46,2022-10-28T02:46:48Z,2260000,,,0,,MISS B. Clarke Free Throw 1 of 1,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT07M17.00S,2022-10-28T02:46:42.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,38,46,2022-10-28T02:46:48Z,2270000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,227.0,,,,,,,,,,,,,
230,PT07M06.00S,2022-10-28T02:46:58.2Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612758,38,46,2022-10-28T02:47:04Z,2290000,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1630583]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Aldama,1630583.0,,
231,PT07M06.00S,2022-10-28T02:46:58.2Z,2,REGULAR,steal,,[],1630583,,,1610612763,38,46,2022-10-28T02:47:04Z,2300000,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
232,PT06M52.00S,2022-10-28T02:47:12.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,30.305519053876477,25.49019607843137,1610612763,38,46,2022-10-28T02:47:18Z,2310000,123.0,232.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
233,PT06M48.00S,2022-10-28T02:47:16.3Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,38,46,2022-10-28T02:47:18Z,2320000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,,
234,PT06M38.00S,2022-10-28T02:47:26.5Z,2,REGULAR,2pt,Jump Shot,[],1628989,75.24638633377135,44.85294117647059,1610612758,38,46,2022-10-28T02:47:35Z,2330000,-26.0,180.0,1,right,MISS K. Huerter 18' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,18.2,Missed,,,,,,,,,,,,,,,,,,
235,PT06M33.00S,2022-10-28T02:47:31.2Z,2,REGULAR,rebound,offensive,[],1631320,,,1610612758,38,46,2022-10-28T02:47:31Z,2340000,,,0,,C. Moneke REBOUND (Off:2 Def:0),[1631320],1610612758.0,SAC,,,,Moneke,C. Moneke,,,,,Mid-Range,16-24 Center,,,,,,,234.0,2.0,0.0,2.0,,,,,,,,,,
236,PT06M32.00S,2022-10-28T02:47:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628368,92.9862023653088,44.6078431372549,1610612758,40,46,2022-10-28T02:47:53Z,2350000,-27.0,13.0,1,right,D. Fox driving Layup (7 PTS) (C. Moneke 1 AST),"[1628368, 1631320]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.01,Made,7.0,C. Moneke,1631320.0,1.0,,,,,,,,,,,,,,
237,PT06M32.00S,2022-10-28T02:47:40.4Z,2,REGULAR,violation,defensive goaltending,[],1630583,,,1610612758,40,46,2022-10-28T02:47:53Z,2360000,,,0,,S. Aldama defensive goaltending VIOLATION,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,
239,PT06M09.00S,2022-10-28T02:48:06.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,25.57490144546649,83.57843137254902,1610612763,40,46,2022-10-28T02:54:09Z,2370000,-168.0,188.0,1,left,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
240,PT06M06.00S,2022-10-28T02:48:09.6Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,40,46,2022-10-28T02:48:11Z,2380000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,
241,PT06M01.00S,2022-10-28T02:48:18.3Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612758,40,46,2022-10-28T02:48:34Z,2390000,,,0,,D. Bane shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630217, 203084]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Barnes,203084.0,,,,,
243,PT06M01.00S,2022-10-28T02:48:42.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,40,46,2022-10-28T02:48:42Z,2410000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M01.00S,2022-10-28T02:50:49.3Z,2,REGULAR,substitution,out,[],1629634,,,1610612758,40,46,2022-10-28T02:51:28Z,2420000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M01.00S,2022-10-28T02:50:49.3Z,2,REGULAR,substitution,out,[],1626145,,,1610612758,40,46,2022-10-28T02:51:28Z,2430000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M01.00S,2022-10-28T02:50:49.3Z,2,REGULAR,substitution,out,[],1630217,,,1610612758,40,46,2022-10-28T02:51:28Z,2440000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M01.00S,2022-10-28T02:50:49.3Z,2,REGULAR,substitution,in,[],203500,,,1610612758,40,46,2022-10-28T02:51:28Z,2450000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M01.00S,2022-10-28T02:50:49.3Z,2,REGULAR,substitution,in,[],1631223,,,1610612758,40,46,2022-10-28T02:51:28Z,2460000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M01.00S,2022-10-28T02:50:49.3Z,2,REGULAR,substitution,in,[],1629630,,,1610612758,40,46,2022-10-28T02:51:28Z,2470000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M01.00S,2022-10-28T02:51:48.0Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,41,46,2022-10-28T02:51:48Z,2480000,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
252,PT06M01.00S,2022-10-28T02:52:00.8Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,42,46,2022-10-28T02:52:00Z,2490000,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
253,PT05M42.00S,2022-10-28T02:52:25.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,6.258212877792378,50.0,1610612763,42,48,2022-10-28T02:52:33Z,2500000,0.0,6.0,1,left,S. Adams cutting DUNK (4 PTS) (D. Roddy 1 AST),"[203500, 1631223]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.63,Made,4.0,D. Roddy,1631223.0,1.0,,,,,,,,,,,,,,
255,PT05M27.00S,2022-10-28T02:52:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,92.72339027595268,59.068627450980394,1610612758,42,48,2022-10-28T02:52:45Z,2520000,45.0,16.0,1,right,MISS H. Barnes floating Shot,[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
256,PT05M24.00S,2022-10-28T02:52:42.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,42,48,2022-10-28T02:52:45Z,2530000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,255.0,4.0,3.0,1.0,,,,,,,,,,
257,PT05M05.00S,2022-10-28T02:53:00.9Z,2,REGULAR,3pt,Jump Shot,[],1629630,25.969119579500656,15.196078431372548,1610612763,42,48,2022-10-28T02:53:08Z,2540000,174.0,192.0,1,left,MISS J. Morant 25' bank 3PT,[1629630],1610612763.0,MEM,bank,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
258,PT05M02.00S,2022-10-28T02:53:03.7Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,42,48,2022-10-28T02:53:03Z,2550000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,,
314,PT05M01.00S,2022-10-28T02:53:06.8Z,2,REGULAR,turnover,bad pass,[],203084,,,1610612758,42,48,2022-10-28T03:03:48Z,2570000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1630583]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Aldama,1630583.0,,
315,PT05M01.00S,2022-10-28T02:53:06.8Z,2,REGULAR,steal,,[],1630583,,,1610612763,42,48,2022-10-28T03:03:48Z,2580000,,,0,,S. Aldama STEAL (2 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
