actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT06M25.00S,2023-01-05T03:19:57.9Z,1,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,11,14,2023-01-05T03:19:57Z,790000,False,,,0,,J. Collins offensive foul TURNOVER (2 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Left,2.0,,,,,,,,,,,,,,,202056.0,,,,
82,PT06M08.00S,2023-01-05T03:20:28.9Z,1,REGULAR,turnover,bad pass,[],1628989,,,1610612758,11,14,2023-01-05T03:20:33Z,800000,False,,,0,,K. Huerter bad pass TURNOVER (2 TO),"[1628989, 203992]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,2.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,,,
83,PT06M08.00S,2023-01-05T03:20:28.9Z,1,REGULAR,steal,,[],203992,,,1610612737,11,14,2023-01-05T03:20:30Z,810000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
84,PT06M04.00S,2023-01-05T03:20:33.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203992,93.24901445466492,46.81372549019608,1610612737,11,16,2023-01-05T03:32:13Z,820000,False,-16.0,11.0,1,right,B. Bogdanovic running reverse Layup (2 PTS),[203992],1610612737.0,ATL,running reverse,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,1.93,Made,2.0,,,,,,,,,,,,,,
85,PT05M58.00S,2023-01-05T03:20:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.783837056504599,53.18627450980392,1610612758,13,16,2023-01-05T03:32:32Z,830000,False,-16.0,11.0,1,left,D. Mitchell driving Layup (2 PTS) (K. Murray 1 AST),"[1630558, 1631099]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1.95,Made,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,,
87,PT05M45.00S,2023-01-05T03:20:52.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,79.45137976346912,49.26470588235294,1610612737,13,16,2023-01-05T03:20:59Z,850000,False,-4.0,141.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,,14.07,Missed,,,,,,,,,,,,,,,
88,PT05M40.00S,2023-01-05T03:20:57.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,16,2023-01-05T03:23:06Z,860000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,87.0,3.0,2.0,1.0,,,,,
89,PT05M36.00S,2023-01-05T03:21:01.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,21.76412614980289,89.2156862745098,1610612758,16,16,2023-01-05T03:21:09Z,870000,False,-196.0,152.0,1,left,K. Huerter 24' 3PT running (5 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,24.82,Made,5.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
91,PT05M24.00S,2023-01-05T03:21:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,84.1819973718791,56.61764705882353,1610612737,16,18,2023-01-05T03:21:22Z,890000,False,33.0,96.0,1,right,B. Bogdanovic 10' floating Jump Shot (4 PTS),[203992],1610612737.0,ATL,floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,10.17,Made,4.0,,,,,,,,,,,,,,
92,PT05M06.00S,2023-01-05T03:21:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,57.59803921568627,1610612758,18,18,2023-01-05T03:21:38Z,900000,False,-38.0,8.0,1,left,D. Sabonis finger roll Layup (4 PTS) (H. Barnes 1 AST),"[1627734, 203084]",1610612758.0,SAC,finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,3.88,Made,4.0,H. Barnes,203084.0,1.0,,,,,,,,,,,
94,PT04M58.00S,2023-01-05T03:21:38.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.59198423127464,45.83333333333333,1610612737,18,20,2023-01-05T03:36:31Z,920000,False,-21.0,17.0,1,right,D. Hunter driving finger roll Layup (4 PTS),[1629631],1610612737.0,ATL,driving finger roll,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,2.69,Made,4.0,,,,,,,,,,,,,,
95,PT04M56.00S,2023-01-05T03:21:46.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,18,20,2023-01-05T03:21:46Z,930000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M56.00S,2023-01-05T03:23:59.7Z,1,REGULAR,substitution,out,[],1628381,,,1610612758,18,20,2023-01-05T03:24:40Z,940000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M56.00S,2023-01-05T03:23:59.7Z,1,REGULAR,substitution,in,[],1628988,,,1610612758,18,20,2023-01-05T03:24:40Z,950000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M42.00S,2023-01-05T03:24:58.9Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612758,18,20,2023-01-05T03:25:09Z,960000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630168, 1627734]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Sabonis,1627734.0
102,PT04M42.00S,2023-01-05T03:25:27.6Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,19,20,2023-01-05T03:25:27Z,980000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
103,PT04M42.00S,2023-01-05T03:25:30.8Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,19,20,2023-01-05T03:25:39Z,990000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M42.00S,2023-01-05T03:25:30.8Z,1,REGULAR,substitution,out,[],203084,,,1610612758,19,20,2023-01-05T03:25:39Z,1000000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M42.00S,2023-01-05T03:25:30.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,19,20,2023-01-05T03:25:39Z,1010000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M42.00S,2023-01-05T03:25:30.8Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,19,20,2023-01-05T03:25:39Z,1020000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M42.00S,2023-01-05T03:25:56.0Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,20,20,2023-01-05T03:25:56Z,1030000,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
108,PT04M24.00S,2023-01-05T03:26:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628988,66.70499342969777,47.794117647058826,1610612737,20,20,2023-01-05T03:26:24Z,1040000,False,-11.0,260.0,1,right,MISS A. Holiday 26' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,26.07,Missed,,,,,,,,,,,,,,,
109,PT04M19.00S,2023-01-05T03:26:20.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,20,20,2023-01-05T03:26:20Z,1050000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,108.0,4.0,3.0,1.0,,,,,
110,PT04M14.00S,2023-01-05T03:26:26.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628370,4.944152431011826,46.568627450980394,1610612758,20,20,2023-01-05T03:38:50Z,1060000,False,17.0,-6.0,1,left,MISS M. Monk running reverse Layup,[1628370],1610612758.0,SAC,running reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,,,,,,,
111,PT04M11.00S,2023-01-05T03:26:29.1Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,20,20,2023-01-05T03:38:50Z,1070000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,
112,PT04M09.00S,2023-01-05T03:26:31.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,69.85873850197109,73.0392156862745,1610612737,20,20,2023-01-05T03:26:40Z,1080000,False,115.0,231.0,1,right,MISS B. Bogdanovic 25' running pullup 3PT,[203992],1610612737.0,ATL,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,25.8,Missed,,,,,,,,,,,,,,,
113,PT04M09.00S,2023-01-05T03:26:31.5Z,1,REGULAR,rebound,offensive,[],203992,,,1610612737,20,20,2023-01-05T03:26:40Z,1090000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,112.0,2.0,1.0,1.0,,,,,
114,PT04M03.00S,2023-01-05T03:26:38.7Z,1,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612737,20,20,2023-01-05T03:26:54Z,1100000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1627734, 1630168]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Okongwu,1630168.0
116,PT04M03.00S,2023-01-05T03:27:03.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,20,21,2023-01-05T03:27:03Z,1120000,False,,,0,,O. Okongwu Free Throw 1 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
234,PT04M03.00S,2023-01-05T03:27:19.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612737,20,21,2023-01-05T03:44:59Z,1145000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M03.00S,2023-01-05T03:27:19.2Z,1,REGULAR,substitution,out,[],1627749,,,1610612737,20,21,2023-01-05T03:44:59Z,1157500,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M03.00S,2023-01-05T03:27:19.2Z,1,REGULAR,substitution,in,[],1629056,,,1610612737,20,21,2023-01-05T03:44:59Z,1163750,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M03.00S,2023-01-05T03:27:19.2Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,20,21,2023-01-05T03:44:59Z,1166875,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT04M03.00S,2023-01-05T03:27:35.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,20,22,2023-01-05T03:27:35Z,1170000,False,,,0,,O. Okongwu Free Throw 2 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
170,PT03M38.00S,2023-01-05T03:27:34.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612758,20,22,2023-01-05T03:35:14Z,1175000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2714.0,,,,
125,PT03M18.00S,2023-01-05T03:28:35.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629631,79.31997371879106,50.98039215686274,1610612737,20,22,2023-01-05T03:41:54Z,1210000,False,5.0,142.0,1,right,MISS D. Hunter 14' turnaround Shot,[1629631],1610612737.0,ATL,turnaround,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,,,,14.2,Missed,,,,,,,,,,,,,,,
126,PT03M12.00S,2023-01-05T03:28:41.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,20,22,2023-01-05T03:28:47Z,1220000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,
127,PT03M08.00S,2023-01-05T03:28:45.2Z,1,REGULAR,2pt,Jump Shot,[],1629056,23.47240473061761,26.225490196078432,1610612758,20,22,2023-01-05T03:42:35Z,1230000,False,119.0,168.0,1,left,MISS T. Davis 20' pullup Shot,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,Mid-Range,16-24 Right Center,,,,20.59,Missed,,,,,,,,,,,,,,,
128,PT03M08.00S,2023-01-05T03:28:45.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,20,22,2023-01-05T03:28:51Z,1240000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,
129,PT02M56.00S,2023-01-05T03:28:58.0Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,20,22,2023-01-05T03:29:02Z,1250000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1628370]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,3.0,Monk,1628370.0,,,,,,,,,,,,,,,,,
130,PT02M56.00S,2023-01-05T03:28:58.0Z,1,REGULAR,steal,,[],1628370,,,1610612758,20,22,2023-01-05T03:28:59Z,1260000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M51.00S,2023-01-05T03:29:02.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,6.258212877792378,45.34313725490196,1610612758,22,22,2023-01-05T03:45:50Z,1270000,False,23.0,6.0,1,left,M. Monk running reverse Layup (2 PTS),[1628370],1610612758.0,SAC,running reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,2.41,Made,2.0,,,,,,,,,,,,,,
132,PT02M28.00S,2023-01-05T03:29:28.2Z,1,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612737,22,22,2023-01-05T03:29:40Z,1280000,False,,,0,,T. Davis shooting personal FOUL (1 PF) (Young 2 FT),"[1629056, 1629027]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Young,1629027.0
134,PT02M28.00S,2023-01-05T03:29:53.1Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,22,23,2023-01-05T03:29:53Z,1300000,False,,,0,,T. Young Free Throw 1 of 2 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
135,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,out,[],1627734,,,1610612737,22,23,2023-01-05T03:30:12Z,1310000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,out,[],1630558,,,1610612737,22,23,2023-01-05T03:30:12Z,1320000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,22,23,2023-01-05T03:30:12Z,1330000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,22,23,2023-01-05T03:30:12Z,1340000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,in,[],1628368,,,1610612737,22,23,2023-01-05T03:30:12Z,1350000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,in,[],1626158,,,1610612737,22,23,2023-01-05T03:30:12Z,1360000,False,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,in,[],1628381,,,1610612737,22,23,2023-01-05T03:30:12Z,1370000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M28.00S,2023-01-05T03:29:54.4Z,1,REGULAR,substitution,in,[],1626163,,,1610612737,22,23,2023-01-05T03:30:12Z,1380000,False,,,0,,SUB in: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M28.00S,2023-01-05T03:30:23.0Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,22,24,2023-01-05T03:30:23Z,1390000,False,,,0,,T. Young Free Throw 2 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
144,PT02M06.00S,2023-01-05T03:30:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,5.863994743758213,45.588235294117645,1610612758,24,24,2023-01-05T03:30:54Z,1400000,False,22.0,3.0,1,left,T. Davis driving finger roll Layup (2 PTS),[1629056],1610612758.0,SAC,driving finger roll,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,,2.23,Made,2.0,,,,,,,,,,,,,,
145,PT01M42.00S,2023-01-05T03:31:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.9862023653088,51.470588235294116,1610612737,24,26,2023-01-05T03:47:15Z,1410000,False,7.0,13.0,1,right,A. Holiday driving finger roll Layup (2 PTS) (B. Bogdanovic 1 AST),"[1628988, 203992]",1610612737.0,ATL,driving finger roll,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,1.53,Made,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,
146,PT01M29.00S,2023-01-05T03:31:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.623521681997373,44.85294117647059,1610612758,26,26,2023-01-05T03:31:31Z,1420000,False,26.0,29.0,1,left,D. Fox driving Layup (2 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,3.85,Made,2.0,,,,,,,,,,,,,,
147,PT01M18.00S,2023-01-05T03:31:34.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,74.98357424441524,52.20588235294118,1610612737,26,26,2023-01-05T03:48:21Z,1430000,False,11.0,183.0,1,right,MISS T. Young 18' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,,18.3,Missed,,,,,,,,,,,,,,,
148,PT01M16.00S,2023-01-05T03:31:36.2Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,26,26,2023-01-05T03:31:41Z,1440000,False,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,,
149,PT01M05.00S,2023-01-05T03:31:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,18.2161629434954,52.450980392156865,1610612758,26,26,2023-01-05T03:49:15Z,1450000,False,-12.0,119.0,1,left,MISS M. Monk 11' turnaround fadeaway Shot,[1628370],1610612758.0,SAC,turnaround fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,11.93,Missed,,,,,,,,,,,,,,,
150,PT01M03.00S,2023-01-05T03:31:49.1Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,26,26,2023-01-05T03:31:52Z,1460000,False,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,149.0,2.0,1.0,1.0,,,,,
151,PT00M58.90S,2023-01-05T03:31:54.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,10.726018396846255,62.99019607843137,1610612758,26,26,2023-01-05T03:31:59Z,1470000,False,-65.0,48.0,1,left,MISS R. Holmes 8' Hook,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Left,,,,8.1,Missed,,,,,,,,,,,,,,,
152,PT00M56.70S,2023-01-05T03:31:57.0Z,1,REGULAR,rebound,defensive,[],1626163,,,1610612737,26,26,2023-01-05T03:31:57Z,1480000,False,,,0,,F. Kaminsky REBOUND (Off:0 Def:1),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,
153,PT00M51.50S,2023-01-05T03:32:04.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612737,26,26,2023-01-05T03:32:30Z,1490000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Collins 2 FT),"[1628368, 1628381]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Collins,1628381.0
155,PT00M51.50S,2023-01-05T03:32:32.7Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,26,27,2023-01-05T03:32:32Z,1510000,False,,,0,,J. Collins Free Throw 1 of 2 (5 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
156,PT00M51.50S,2023-01-05T03:32:48.4Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,26,28,2023-01-05T03:32:48Z,1520000,False,,,0,,J. Collins Free Throw 2 of 2 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
157,PT00M42.00S,2023-01-05T03:33:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.703679369250986,59.31372549019608,1610612758,28,28,2023-01-05T03:33:07Z,1530000,False,-47.0,20.0,1,left,D. Fox driving Layup (4 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,5.07,Made,4.0,,,,,,,,,,,,,,
158,PT00M33.30S,2023-01-05T03:33:12.3Z,1,REGULAR,3pt,Jump Shot,[],203992,92.46057818659659,3.6764705882352944,1610612737,28,28,2023-01-05T03:33:18Z,1540000,False,-232.0,18.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,23.23,Missed,,,,,,,,,,,,,,,
159,PT00M29.50S,2023-01-05T03:33:15.9Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,28,28,2023-01-05T03:33:15Z,1550000,False,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,
160,PT00M12.40S,2023-01-05T03:33:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.697109067017081,53.18627450980392,1610612758,30,28,2023-01-05T03:50:15Z,1560000,False,-16.0,67.0,1,left,D. Fox 6' driving floating Jump Shot (6 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,6.88,Made,6.0,,,,,,,,,,,,,,
161,PT00M04.40S,2023-01-05T03:33:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.21090670170827,53.18627450980392,1610612737,30,30,2023-01-05T03:50:55Z,1570000,False,16.0,115.0,1,right,T. Young 11' driving floating Jump Shot (6 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,11.58,Made,6.0,,,,,,,,,,,,,,
