actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT05M07.00S,2022-11-14T02:23:38.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627734,7.178055190538765,62.254901960784316,1610612758,16,20,2022-11-14T02:28:51Z,860000,False,-61.0,15.0,1,left,MISS D. Sabonis 6' Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Missed,,,,,,,,,,,,,,,,
88,PT05M04.00S,2022-11-14T02:23:41.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,16,20,2022-11-14T02:28:51Z,870000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,87.0,4.0,2.0,2.0,,,,,,,,,,,,
89,PT05M02.00S,2022-11-14T02:23:42.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,9.149145860709593,48.28431372549019,1610612758,16,20,2022-11-14T02:23:49Z,880000,False,9.0,34.0,1,left,MISS D. Sabonis Layup - blocked,"[1627734, 1630228]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,3.46,Missed,,,,,,,,,,,,,,,Kuminga,1630228.0
90,PT05M02.00S,2022-11-14T02:23:42.9Z,1,REGULAR,block,,[],1630228,,,1610612758,16,20,2022-11-14T02:23:46Z,890000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2022-11-14T02:23:42.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,16,20,2022-11-14T02:23:49Z,900000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT04M48.00S,2022-11-14T02:23:56.7Z,1,REGULAR,2pt,Jump Shot,[],201939,75.3777923784494,37.745098039215684,1610612744,16,22,2022-11-14T02:24:01Z,910000,False,-61.0,179.0,1,right,S. Curry 18' pullup Jump Shot (11 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,18.91,Made,,,,,11.0,,,,,,,,,,,
93,PT04M32.00S,2022-11-14T02:24:12.8Z,1,REGULAR,2pt,Jump Shot,[],1627734,21.23850197109067,50.0,1610612758,16,22,2022-11-14T02:24:18Z,920000,False,0.0,147.0,1,left,MISS D. Sabonis 14' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Center,,,14.71,Missed,,,,,,,,,,,,,,,,
94,PT04M29.00S,2022-11-14T02:24:15.8Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,16,22,2022-11-14T02:24:18Z,930000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,
95,PT04M12.00S,2022-11-14T02:24:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.38042049934296,53.92156862745098,1610612744,16,24,2022-11-14T02:24:38Z,940000,False,20.0,10.0,1,right,J. Poole driving Layup (2 PTS) (D. Green 4 AST),"[1629673, 203110]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,2.19,Made,,,,,2.0,D. Green,203110.0,4.0,,,,,,,,
98,PT04M01.00S,2022-11-14T02:24:42.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,27.283180026281208,78.92156862745098,1610612758,19,24,2022-11-14T02:24:47Z,960000,False,-145.0,204.0,1,left,K. Huerter 25' 3PT  (5 PTS) (H. Barnes 1 AST),"[1628989, 203084]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,25.01,Made,,,,,5.0,H. Barnes,203084.0,1.0,,,,,,,,
100,PT04M00.00S,2022-11-14T02:24:55.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,19,24,2022-11-14T02:24:55Z,980000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612744,19,24,2022-11-14T02:27:52Z,990000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,out,[],203084,,,1610612744,19,24,2022-11-14T02:27:52Z,1000000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,out,[],203952,,,1610612744,19,24,2022-11-14T02:27:52Z,1010000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,out,[],203110,,,1610612744,19,24,2022-11-14T02:27:52Z,1020000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612744,19,24,2022-11-14T02:27:52Z,1030000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,in,[],1629002,,,1610612744,19,24,2022-11-14T02:27:52Z,1040000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,in,[],1628978,,,1610612744,19,24,2022-11-14T02:27:52Z,1050000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2022-11-14T02:27:17.6Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,19,24,2022-11-14T02:27:52Z,1060000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M51.00S,2022-11-14T02:27:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.51182654402102,53.92156862745098,1610612744,19,26,2022-11-14T02:28:04Z,1070000,False,20.0,8.0,1,right,J. Kuminga driving Layup (2 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,2.14,Made,,,,,2.0,,,,,,,,,,,
110,PT03M51.00S,2022-11-14T02:28:03.4Z,1,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612744,19,26,2022-11-14T02:28:16Z,1080000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Kuminga 1 FT),"[1626168, 1630228]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,1.0,0.0,Kuminga,1630228.0,,
112,PT03M51.00S,2022-11-14T02:28:27.5Z,1,REGULAR,freethrow,1 of 1,[],1630228,,,1610612744,19,27,2022-11-14T02:28:27Z,1100000,False,,,0,,J. Kuminga Free Throw 1 of 1 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
113,PT03M39.00S,2022-11-14T02:28:40.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.258212877792378,49.754901960784316,1610612758,21,27,2022-11-14T02:31:38Z,1110000,False,1.0,6.0,1,left,C. Metu cutting DUNK (2 PTS) (M. Monk 1 AST),"[1629002, 1628370]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,0.64,Made,,,,,2.0,M. Monk,1628370.0,1.0,,,,,,,,
115,PT03M27.00S,2022-11-14T02:28:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630228,93.64323258869908,3.1862745098039214,1610612744,21,27,2022-11-14T02:29:20Z,1130000,False,-234.0,7.0,1,right,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,23.42,Missed,,,,,,,,,,,,,,,,
116,PT03M27.00S,2022-11-14T02:28:53.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,21,27,2022-11-14T02:29:20Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,115.0,,,,,,,,,,,,,,,
117,PT03M27.00S,2022-11-14T02:29:04.9Z,1,REGULAR,foul,personal,[],1629002,,,1610612744,21,27,2022-11-14T02:29:10Z,1150000,False,,,0,,C. Metu loose ball personal FOUL (1 PF),"[1629002, 1626172]",1610612758.0,SAC,loose ball,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,1.0,0.0,Looney,1626172.0,,
119,PT03M19.00S,2022-11-14T02:29:28.8Z,1,REGULAR,turnover,traveling,[],1629673,,,1610612744,21,27,2022-11-14T02:29:36Z,1170000,False,,,0,,J. Poole traveling TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
120,PT03M05.00S,2022-11-14T02:29:53.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628370,10.726018396846255,50.0,1610612758,21,27,2022-11-14T02:29:58Z,1180000,False,0.0,48.0,1,left,MISS M. Monk turnaround Hook,[1628370],1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,4.83,Missed,,,,,,,,,,,,,,,,
121,PT03M02.00S,2022-11-14T02:29:56.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,21,27,2022-11-14T02:29:58Z,1190000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,
122,PT02M59.00S,2022-11-14T02:29:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,93.64323258869908,55.14705882352941,1610612744,21,29,2022-11-14T02:30:06Z,1200000,False,26.0,7.0,1,right,S. Curry running Layup (13 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,2.67,Made,,,,,13.0,,,,,,,,,,,
124,PT02M46.00S,2022-11-14T02:30:12.1Z,1,REGULAR,3pt,Jump Shot,[],1628370,20.05584756898817,7.598039215686274,1610612758,21,29,2022-11-14T02:30:18Z,1220000,False,212.0,136.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,25.19,Missed,,,,,,,,,,,,,,,,
125,PT02M41.00S,2022-11-14T02:30:17.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,21,29,2022-11-14T02:30:18Z,1230000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,
126,PT02M31.00S,2022-11-14T02:30:26.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,93.64323258869908,3.6764705882352944,1610612744,21,32,2022-11-14T02:30:32Z,1240000,False,-232.0,7.0,1,right,D. DiVincenzo 3PT  (3 PTS) (J. Kuminga 1 AST),"[1628978, 1630228]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,23.17,Made,,,,,3.0,J. Kuminga,1630228.0,1.0,,,,,,,,
128,PT02M15.00S,2022-11-14T02:30:43.4Z,1,REGULAR,3pt,Jump Shot,[],1626168,15.193823915900131,95.34313725490196,1610612758,21,32,2022-11-14T02:30:48Z,1260000,False,-227.0,90.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left,,,24.4,Missed,,,,,,,,,,,,,,,,
129,PT02M12.00S,2022-11-14T02:30:46.4Z,1,REGULAR,rebound,offensive,[],1630558,,,1610612758,21,32,2022-11-14T02:30:48Z,1270000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,
130,PT02M05.00S,2022-11-14T02:30:53.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,22.158344283837057,87.25490196078431,1610612758,21,32,2022-11-14T02:30:59Z,1280000,False,-186.0,156.0,1,left,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,24.29,Missed,,,,,,,,,,,,,,,,
131,PT02M00.00S,2022-11-14T02:30:58.8Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,21,32,2022-11-14T02:30:59Z,1290000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,
132,PT01M58.00S,2022-11-14T02:31:04.3Z,1,REGULAR,turnover,double dribble,[],201939,,,1610612744,21,32,2022-11-14T02:31:12Z,1300000,False,,,0,,S. Curry double dribble TURNOVER (1 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
133,PT01M58.00S,2022-11-14T02:31:08.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,21,32,2022-11-14T02:31:31Z,1310000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M58.00S,2022-11-14T02:31:08.7Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,21,32,2022-11-14T02:31:31Z,1320000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M58.00S,2022-11-14T02:31:08.7Z,1,REGULAR,substitution,out,[],201939,,,1610612758,21,32,2022-11-14T02:31:31Z,1330000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2022-11-14T02:31:08.7Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,21,32,2022-11-14T02:31:31Z,1340000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M58.00S,2022-11-14T02:31:08.7Z,1,REGULAR,substitution,in,[],1631099,,,1610612758,21,32,2022-11-14T02:31:31Z,1350000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M58.00S,2022-11-14T02:31:08.7Z,1,REGULAR,substitution,in,[],202691,,,1610612758,21,32,2022-11-14T02:31:31Z,1360000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M42.00S,2022-11-14T02:31:39.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,25.04927726675427,86.02941176470588,1610612758,24,32,2022-11-14T02:31:48Z,1370000,False,-180.0,183.0,1,left,K. Murray 25' 3PT  (9 PTS) (D. Fox 1 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,25.68,Made,,,,,9.0,D. Fox,1628368.0,1.0,,,,,,,,
141,PT01M41.00S,2022-11-14T02:31:54.8Z,1,REGULAR,foul,personal,[],1629002,,,1610612744,24,32,2022-11-14T02:32:14Z,1390000,False,,,0,,C. Metu loose ball personal FOUL (2 PF),"[1629002, 1629673]",1610612758.0,SAC,loose ball,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,,,2.0,0.0,Poole,1629673.0,,
143,PT01M25.00S,2022-11-14T02:32:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,87.07293035479631,56.86274509803921,1610612744,24,32,2022-11-14T02:32:27Z,1410000,False,34.0,69.0,1,right,MISS J. Kuminga 7' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,7.71,Missed,,,,,,,,,,,,,,,,
144,PT01M22.00S,2022-11-14T02:32:25.5Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,24,32,2022-11-14T02:32:27Z,1420000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,
145,PT01M12.00S,2022-11-14T02:32:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.69053876478318,46.32352941176471,1610612758,24,32,2022-11-14T02:32:38Z,1430000,False,18.0,114.0,1,left,MISS D. Fox 11' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,11.53,Missed,,,,,,,,,,,,,,,,
146,PT01M09.00S,2022-11-14T02:32:37.6Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,24,32,2022-11-14T02:32:38Z,1440000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,
147,PT01M05.00S,2022-11-14T02:32:42.9Z,1,REGULAR,3pt,Jump Shot,[],1629673,69.85873850197109,28.431372549019606,1610612744,24,35,2022-11-14T02:32:53Z,1450000,False,-108.0,231.0,1,right,J. Poole 25' 3PT step back (5 PTS) (D. DiVincenzo 1 AST),"[1629673, 1628978]",1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,25.47,Made,,,,,5.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,
149,PT01M05.00S,2022-11-14T02:32:50.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628368,,,1610612744,24,35,2022-11-14T02:33:00Z,1470000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Poole 1 FT),"[1628368, 1629673]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,1627519.0,,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,
151,PT01M05.00S,2022-11-14T02:33:17.0Z,1,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,24,36,2022-11-14T02:33:17Z,1490000,False,,,0,,J. Poole Free Throw 1 of 1 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
152,PT00M45.80S,2022-11-14T02:33:37.6Z,1,REGULAR,3pt,Jump Shot,[],1626168,4.5499342969776615,96.56862745098039,1610612758,24,36,2022-11-14T02:33:44Z,1500000,False,-233.0,-10.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,23.3,Missed,,,,,,,,,,,,,,,,
153,PT00M41.70S,2022-11-14T02:33:41.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,24,36,2022-11-14T02:33:44Z,1510000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,152.0,3.0,3.0,0.0,,,,,,,,,,,,
154,PT00M35.90S,2022-11-14T02:33:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,64.99671484888306,48.03921568627451,1610612744,24,39,2022-11-14T02:33:55Z,1520000,False,-10.0,277.0,1,right,J. Poole 27' 3PT  (9 PTS) (K. Looney 2 AST),"[1629673, 1626172]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,27.67,Made,,,,,9.0,K. Looney,1626172.0,2.0,,,,,,,,
156,PT00M29.60S,2022-11-14T02:34:00.5Z,1,REGULAR,foul,personal,[],1630228,,,1610612758,24,39,2022-11-14T02:34:24Z,1540000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1628370]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,2004.0,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,
158,PT00M19.00S,2022-11-14T02:34:24.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.732588699080158,52.94117647058824,1610612758,26,39,2022-11-14T02:39:55Z,1560000,False,-15.0,1.0,1,left,D. Fox driving Layup (5 PTS) (T. Lyles 1 AST),"[1628368, 1626168]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,1.48,Made,,,,,5.0,T. Lyles,1626168.0,1.0,,,,,,,,
160,PT00M00.00S,2022-11-14T02:34:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,85.10183968462549,3.6764705882352944,1610612744,26,39,2022-11-14T02:34:53Z,1580000,False,-232.0,88.0,1,right,MISS J. Poole 24' fadeaway 3PT,[1629673],1610612744.0,GSW,fadeaway,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,24.76,Missed,,,,,,,,,,,,,,,,
161,PT00M00.00S,2022-11-14T02:34:45.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,26,39,2022-11-14T02:34:53Z,1590000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,
162,PT00M00.00S,2022-11-14T02:34:57.8Z,1,REGULAR,period,end,[],0,,,1610612758,26,39,2022-11-14T02:34:57Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-11-14T02:37:07.8Z,2,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,26,39,2022-11-14T02:37:39Z,1610000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-11-14T02:37:07.8Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612758,26,39,2022-11-14T02:37:39Z,1620000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-11-14T02:37:07.8Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612758,26,39,2022-11-14T02:37:39Z,1630000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-11-14T02:37:07.8Z,2,REGULAR,substitution,in,['startperiod'],1629056,,,1610612758,26,39,2022-11-14T02:37:39Z,1640000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-11-14T02:37:07.8Z,2,REGULAR,substitution,in,['startperiod'],1630237,,,1610612758,26,39,2022-11-14T02:37:39Z,1650000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-11-14T02:37:07.8Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612758,26,39,2022-11-14T02:37:39Z,1660000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-11-14T02:37:31.4Z,2,REGULAR,period,start,[],0,,,1610612758,26,39,2022-11-14T02:37:39Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M36.00S,2022-11-14T02:37:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,16.113666228646515,51.470588235294116,1610612758,26,39,2022-11-14T02:40:51Z,1680000,False,-7.0,99.0,1,left,MISS D. Fox 9' fadeaway Shot - blocked,"[1628368, 1626172]",1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,9.93,Missed,,,,,,,,,,,,,,,Looney,1626172.0
171,PT11M36.00S,2022-11-14T02:37:56.7Z,2,REGULAR,block,,[],1626172,,,1610612758,26,39,2022-11-14T02:49:43Z,1690000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
172,PT11M36.00S,2022-11-14T02:37:56.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,26,39,2022-11-14T02:40:51Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,170.0,,,,,,,,,,,,,,,
