actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
434,PT04M17.00S,2022-11-18T04:36:54.8Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,78,76,2022-11-18T04:36:54Z,4260000,False,,,0,,H. Barnes Free Throw 2 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
435,PT04M02.00S,2022-11-18T04:37:13.4Z,3,REGULAR,turnover,traveling,[],1631160,,,1610612759,78,76,2022-11-18T04:37:35Z,4270000,False,,,0,,J. Hall traveling TURNOVER (2 TO),[1631160],1610612759.0,SAS,,,,Hall,J. Hall,,,,,Above the Break 3,24+ Right Center,,,,,,,,201638.0,,,,,,2.0,,,,,,
436,PT03M43.00S,2022-11-18T04:37:39.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,90.48948751642575,69.6078431372549,1610612758,78,76,2022-11-18T04:41:40Z,4280000,False,98.0,37.0,1,right,MISS K. Huerter 10' driving floating bank Shot,[1628989],1610612758.0,SAC,driving floating bank,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,10.47,Missed,,,,,,,,,,,,,,,,,,
437,PT03M40.00S,2022-11-18T04:37:42.3Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612759,78,76,2022-11-18T04:37:46Z,4290000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,8-16 Right,,,436.0,1.0,1.0,0.0,,,,,,,,,,,,,,
438,PT03M21.00S,2022-11-18T04:38:05.0Z,3,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,78,76,2022-11-18T04:38:17Z,4300000,False,,,0,,J. Sochan step out-of-bounds TURNOVER (2 TO),[1631110],1610612759.0,SAS,step,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1204.0,,,,,,2.0,,,,,,
439,PT03M21.00S,2022-11-18T04:38:10.9Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,78,76,2022-11-18T04:38:23Z,4310000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M21.00S,2022-11-18T04:38:10.9Z,3,REGULAR,substitution,out,[],1631110,,,1610612758,78,76,2022-11-18T04:38:23Z,4320000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M21.00S,2022-11-18T04:38:10.9Z,3,REGULAR,substitution,out,[],1627751,,,1610612758,78,76,2022-11-18T04:38:23Z,4330000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M21.00S,2022-11-18T04:38:10.9Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,78,76,2022-11-18T04:38:23Z,4340000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M21.00S,2022-11-18T04:38:10.9Z,3,REGULAR,substitution,in,[],1630200,,,1610612758,78,76,2022-11-18T04:38:23Z,4350000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M21.00S,2022-11-18T04:38:10.9Z,3,REGULAR,substitution,in,[],1629646,,,1610612758,78,76,2022-11-18T04:38:23Z,4360000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M12.00S,2022-11-18T04:38:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629676,,,1610612758,78,76,2022-11-18T04:38:54Z,4370000,False,,,0,,I. Roby shooting personal FOUL (3 PF) (Barnes 2 FT),"[1629676, 203084]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200832.0,,,,,,,,,3.0,0.0,Barnes,203084.0
447,PT03M12.00S,2022-11-18T04:38:59.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,79,76,2022-11-18T04:38:59Z,4390000,False,,,0,,H. Barnes Free Throw 1 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
448,PT03M12.00S,2022-11-18T04:39:13.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,80,76,2022-11-18T04:39:13Z,4400000,False,,,0,,H. Barnes Free Throw 2 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
449,PT02M52.00S,2022-11-18T04:39:36.1Z,3,REGULAR,2pt,Jump Shot,[],1630200,16.63929040735874,32.35294117647059,1610612759,80,78,2022-11-18T04:39:44Z,4410000,False,88.0,104.0,1,left,T. Jones 13' pullup Jump Shot (12 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,13.63,Made,,,,,12.0,,,,,,,,,,,,,
450,PT02M37.00S,2022-11-18T04:39:52.0Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,80,78,2022-11-18T04:39:55Z,4420000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1630200]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,Jones,1630200.0,,,,
451,PT02M37.00S,2022-11-18T04:39:52.0Z,3,REGULAR,steal,,[],1630200,,,1610612759,80,78,2022-11-18T04:39:54Z,4430000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
452,PT02M29.00S,2022-11-18T04:39:59.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629646,6.389618922470433,49.26470588235294,1610612759,80,80,2022-11-18T04:40:04Z,4440000,False,4.0,8.0,1,left,C. Bassey alley-oop DUNK (4 PTS) (J. Richardson 2 AST),"[1629646, 1626196]",1610612759.0,SAS,alley-oop,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,4.0,,,,J. Richardson,1626196.0,2.0,,,,,,,
466,PT02M09.00S,2022-11-18T04:40:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.72339027595268,53.67647058823529,1610612758,80,80,2022-11-18T04:44:23Z,4465000,False,18.0,16.0,1,right,MISS M. Monk driving Layup - blocked,"[1628370, 1629676]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,Roby,1629676.0,,,,,,,,,,
467,PT02M09.00S,2022-11-18T04:40:18.9Z,3,REGULAR,block,,[],1629676,,,1610612758,80,80,2022-11-18T04:43:43Z,4472500,False,,,0,,I. Roby BLOCK (2 BLK),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
468,PT02M09.00S,2022-11-18T04:40:18.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,80,80,2022-11-18T04:43:43Z,4476250,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,466.0,,,,,,,,,,,,,,,,,
457,PT02M09.00S,2022-11-18T04:42:43.1Z,3,REGULAR,substitution,out,[],1627734,,,1610612759,80,80,2022-11-18T04:43:43Z,4490000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M09.00S,2022-11-18T04:42:43.1Z,3,REGULAR,substitution,out,[],203084,,,1610612759,80,80,2022-11-18T04:43:43Z,4500000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M09.00S,2022-11-18T04:42:43.1Z,3,REGULAR,substitution,out,[],1631160,,,1610612759,80,80,2022-11-18T04:43:43Z,4510000,False,,,0,,SUB out: J. Hall,[1631160],1610612759.0,SAS,,,,Hall,J. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M09.00S,2022-11-18T04:42:43.1Z,3,REGULAR,substitution,in,[],1629002,,,1610612759,80,80,2022-11-18T04:43:43Z,4520000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M09.00S,2022-11-18T04:42:43.1Z,3,REGULAR,substitution,in,[],1628368,,,1610612759,80,80,2022-11-18T04:43:43Z,4530000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M09.00S,2022-11-18T04:42:43.1Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,80,80,2022-11-18T04:43:43Z,4540000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M54.00S,2022-11-18T04:43:25.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,9.674770039421814,56.86274509803921,1610612759,80,80,2022-11-18T04:45:50Z,4550000,False,-34.0,38.0,1,left,MISS T. Jones driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,,,,,,,,
464,PT01M51.00S,2022-11-18T04:43:27.7Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,80,80,2022-11-18T04:43:27Z,4560000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,463.0,1.0,1.0,0.0,,,,,,,,,,,,,,
465,PT01M48.00S,2022-11-18T04:43:30.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630558,93.24901445466492,53.92156862745098,1610612758,82,80,2022-11-18T04:46:24Z,4570000,False,20.0,11.0,1,right,D. Mitchell running Layup (6 PTS),[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,6.0,,,,,,,,,,,,,
469,PT01M36.00S,2022-11-18T04:43:42.5Z,3,REGULAR,2pt,Jump Shot,[],1630170,19.136005256241788,73.2843137254902,1610612759,82,82,2022-11-18T04:47:15Z,4580000,False,-116.0,127.0,1,left,D. Vassell 17' step back Jump Shot (20 PTS),[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,17.26,Made,,,,,20.0,,,,,,,,,,,,,
470,PT01M19.00S,2022-11-18T04:43:59.9Z,3,REGULAR,3pt,Jump Shot,[],1630558,71.96123521681997,19.607843137254903,1610612758,82,82,2022-11-18T04:47:59Z,4590000,False,-152.0,211.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
471,PT01M18.00S,2022-11-18T04:44:00.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,82,82,2022-11-18T04:44:07Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,470.0,,,,,,,,,,,,,,,,,
473,PT01M08.00S,2022-11-18T04:44:30.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,84.70762155059133,30.392156862745097,1610612758,84,82,2022-11-18T04:48:43Z,4620000,False,-98.0,91.0,1,right,D. Fox 13' turnaround fadeaway Jump Shot (20 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,13.39,Made,,,,,20.0,,,,,,,,,,,,,
475,PT00M52.40S,2022-11-18T04:44:55.6Z,3,REGULAR,foul,offensive,['inpenalty'],1629646,,,1610612759,84,82,2022-11-18T04:45:12Z,4640000,False,,,0,,C. Bassey offensive FOUL (2 PF),"[1629646, 1630558]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,,,,,201638.0,,,,,,,,,2.0,0.0,Mitchell,1630558.0
477,PT00M52.40S,2022-11-18T04:44:55.6Z,3,REGULAR,turnover,offensive foul,[],1629646,,,1610612759,84,82,2022-11-18T04:44:55Z,4660000,False,,,0,,C. Bassey offensive foul TURNOVER (3 TO),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,,,,,201638.0,,,,,,3.0,,,,,,
478,PT00M52.40S,2022-11-18T04:45:04.7Z,3,REGULAR,substitution,out,[],1629646,,,1610612758,84,82,2022-11-18T04:45:10Z,4670000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M52.40S,2022-11-18T04:45:04.7Z,3,REGULAR,substitution,in,[],203476,,,1610612758,84,82,2022-11-18T04:45:10Z,4680000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M44.30S,2022-11-18T04:45:22.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,82.34231274638634,72.30392156862744,1610612758,86,82,2022-11-18T04:45:36Z,4690000,False,112.0,113.0,1,right,D. Fox 15' step back Jump Shot (22 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,15.91,Made,,,,,22.0,,,,,,,,,,,,,
481,PT00M27.40S,2022-11-18T04:45:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.1268068331143235,44.36274509803921,1610612759,86,82,2022-11-18T04:45:46Z,4700000,False,28.0,5.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
482,PT00M25.50S,2022-11-18T04:45:44.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,86,82,2022-11-18T04:45:46Z,4710000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,481.0,3.0,3.0,0.0,,,,,,,,,,,,,,
483,PT00M03.90S,2022-11-18T04:46:05.8Z,3,REGULAR,3pt,Jump Shot,[],1628370,82.86793692509855,95.09803921568627,1610612758,89,82,2022-11-18T04:46:11Z,4720000,False,225.0,109.0,1,right,M. Monk 25' 3PT  (17 PTS) (D. Fox 4 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.02,Made,,,,,17.0,,,,D. Fox,1628368.0,4.0,,,,,,,
485,PT00M00.10S,2022-11-18T04:46:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630170,51.593298291721425,21.07843137254902,1610612759,89,82,2022-11-18T04:51:49Z,4740000,False,145.0,432.0,1,left,MISS D. Vassell 45' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,45.6,Missed,,,,,,,,,,,,,,,,,,
486,PT00M00.10S,2022-11-18T04:46:12.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,89,82,2022-11-18T04:48:10Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,485.0,,,,,,,,,,,,,,,,,
487,PT00M00.00S,2022-11-18T04:46:18.6Z,3,REGULAR,period,end,[],0,,,1610612759,89,82,2022-11-18T04:46:18Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-11-18T04:48:33.4Z,4,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,89,82,2022-11-18T04:48:58Z,4770000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-11-18T04:48:33.4Z,4,REGULAR,substitution,out,['startperiod'],1629676,,,1610612759,89,82,2022-11-18T04:48:58Z,4780000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-11-18T04:48:33.4Z,4,REGULAR,substitution,out,['startperiod'],203476,,,1610612759,89,82,2022-11-18T04:48:58Z,4790000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-11-18T04:48:33.4Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,89,82,2022-11-18T04:48:58Z,4800000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-11-18T04:48:33.4Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,89,82,2022-11-18T04:48:58Z,4810000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-11-18T04:48:33.4Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,89,82,2022-11-18T04:48:58Z,4820000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-18T04:49:14.5Z,4,REGULAR,period,start,[],0,,,1610612758,89,82,2022-11-18T04:49:14Z,4830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M48.00S,2022-11-18T04:49:27.2Z,4,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612758,89,82,2022-11-18T04:50:07Z,4840000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Lyles 2 FT),"[1631110, 1626168]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,,,,,,,,,1.0,0.0,Lyles,1626168.0
497,PT11M48.00S,2022-11-18T04:50:28.6Z,4,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,89,82,2022-11-18T04:50:28Z,4860000,False,,,0,,MISS T. Lyles Free Throw 1 of 2,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT11M48.00S,2022-11-18T04:50:28.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,89,82,2022-11-18T04:50:28Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,
499,PT11M48.00S,2022-11-18T04:50:48.1Z,4,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,90,82,2022-11-18T04:50:48Z,4880000,False,,,0,,T. Lyles Free Throw 2 of 2 (9 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
500,PT11M31.00S,2022-11-18T04:51:06.9Z,4,REGULAR,3pt,Jump Shot,[],1631110,7.966491458607096,96.07843137254902,1610612759,90,82,2022-11-18T04:51:15Z,4890000,False,-230.0,22.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,23.15,Missed,,,,,,,,,,,,,,,,,,
501,PT11M28.00S,2022-11-18T04:51:09.9Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612758,90,82,2022-11-18T04:51:15Z,4900000,False,,,0,,M. Monk REBOUND (Off:1 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,500.0,4.0,3.0,1.0,,,,,,,,,,,,,,
502,PT11M25.00S,2022-11-18T04:51:12.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,75.90341655716163,13.480392156862745,1610612758,90,82,2022-11-18T04:53:01Z,4910000,False,-183.0,174.0,1,right,MISS T. Lyles 25' running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
503,PT11M25.00S,2022-11-18T04:51:12.7Z,4,REGULAR,rebound,offensive,[],1629002,,,1610612758,90,82,2022-11-18T04:51:19Z,4920000,False,,,0,,C. Metu REBOUND (Off:1 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,502.0,2.0,1.0,1.0,,,,,,,,,,,,,,
504,PT11M19.00S,2022-11-18T04:51:19.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,89.83245729303549,95.34313725490196,1610612758,93,82,2022-11-18T04:51:24Z,4930000,False,227.0,43.0,1,right,M. Monk 3PT  (20 PTS) (D. Mitchell 3 AST),"[1628370, 1630558]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.08,Made,,,,,20.0,,,,D. Mitchell,1630558.0,3.0,,,,,,,
506,PT11M05.00S,2022-11-18T04:51:35.7Z,4,REGULAR,foul,personal,[],1628368,,,1610612759,93,82,2022-11-18T04:51:45Z,4950000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1630200]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,1204.0,,,,,,,,,3.0,0.0,Jones,1630200.0
508,PT10M58.00S,2022-11-18T04:52:14.1Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612759,93,82,2022-11-18T04:52:35Z,4970000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1629002, 1628966]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,,201638.0,,,,,,,,,1.0,0.0,Bates-Diop,1628966.0
510,PT10M58.00S,2022-11-18T04:52:37.7Z,4,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,93,83,2022-11-18T04:52:37Z,4990000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (14 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
511,PT10M58.00S,2022-11-18T04:52:37.7Z,4,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,93,83,2022-11-18T04:53:00Z,5000000,False,,,0,,MISS K. Bates-Diop Free Throw 2 of 2,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
512,PT10M56.00S,2022-11-18T04:52:39.7Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,93,83,2022-11-18T04:53:00Z,5010000,False,,,0,,C. Metu REBOUND (Off:1 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,511.0,3.0,2.0,1.0,,,,,,,,,,,,,,
513,PT10M41.00S,2022-11-18T04:53:10.6Z,4,REGULAR,2pt,Jump Shot,[],1628370,92.72339027595268,29.65686274509804,1610612758,95,83,2022-11-18T04:53:18Z,5020000,False,-102.0,16.0,1,right,M. Monk 10' fadeaway Jump Shot (22 PTS),[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,10.29,Made,,,,,22.0,,,,,,,,,,,,,
514,PT10M23.00S,2022-11-18T04:53:28.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,18.084756898817346,44.85294117647059,1610612759,95,85,2022-11-18T04:53:37Z,5030000,False,26.0,117.0,1,left,J. Poeltl 12' floating Jump Shot (10 PTS),[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,12.03,Made,,,,,10.0,,,,,,,,,,,,,
515,PT10M08.00S,2022-11-18T04:53:43.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,91.93495400788436,38.72549019607843,1610612758,97,85,2022-11-18T04:55:17Z,5040000,False,-56.0,23.0,1,right,T. Lyles 6' driving floating bank Jump Shot (11 PTS) (D. Fox 5 AST),"[1626168, 1628368]",1610612758.0,SAC,driving floating bank,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,11.0,,,,D. Fox,1628368.0,5.0,,,,,,,
517,PT09M49.00S,2022-11-18T04:54:01.8Z,4,REGULAR,3pt,Jump Shot,[],1630170,30.17411300919842,66.91176470588235,1610612759,97,85,2022-11-18T04:54:08Z,5060000,False,-85.0,231.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
518,PT09M45.00S,2022-11-18T04:54:05.8Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,97,85,2022-11-18T04:54:08Z,5070000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,517.0,7.0,4.0,3.0,,,,,,,,,,,,,,
519,PT09M45.00S,2022-11-18T04:54:07.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,29.77989487516426,67.8921568627451,1610612759,97,85,2022-11-18T04:54:11Z,5080000,False,-89.0,227.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,24.44,Missed,,,,,,,,,,,,,,,,,,
