actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
174,PT10M34.00S,2022-10-23T02:42:19.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,93.24901445466492,46.32352941176471,1610612758,28,31,2022-10-23T02:42:24Z,1710000,-18.0,11.0,1,right,D. Sabonis Layup (7 PTS) (T. Davis 1 AST),"[1627734, 1629056]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.14,Made,7.0,T. Davis,1629056.0,1.0,,,,,,,,,,,,,,
176,PT10M18.00S,2022-10-23T02:42:34.9Z,2,REGULAR,3pt,Jump Shot,[],1628379,28.991458607095925,72.79411764705883,1610612746,28,31,2022-10-23T02:42:44Z,1730000,-114.0,220.0,1,left,MISS L. Kennard 24' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,24.78,Missed,,,,,,,,,,,,,,,,,,
177,PT10M17.00S,2022-10-23T02:42:35.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,28,31,2022-10-23T02:49:28Z,1740000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,176.0,,,,,,,,,,,,,
179,PT10M11.00S,2022-10-23T02:43:11.1Z,2,REGULAR,foul,personal,[],201587,,,1610612758,28,31,2022-10-23T02:43:20Z,1760000,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1630558]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Mitchell,1630558.0
181,PT10M08.00S,2022-10-23T02:43:32.2Z,2,REGULAR,foul,personal,[],201587,,,1610612758,28,31,2022-10-23T02:43:39Z,1780000,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1627734]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Sabonis,1627734.0
183,PT09M55.00S,2022-10-23T02:44:11.1Z,2,REGULAR,2pt,Jump Shot,[],1630558,80.1084099868594,22.54901960784314,1610612758,30,31,2022-10-23T02:44:20Z,1800000,-137.0,134.0,1,right,D. Mitchell 19' pullup Jump Shot (2 PTS) (T. Davis 2 AST),"[1630558, 1629056]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,19.22,Made,2.0,T. Davis,1629056.0,2.0,,,,,,,,,,,,,,
185,PT09M35.00S,2022-10-23T02:44:35.1Z,2,REGULAR,foul,personal,[],1629056,,,1610612746,30,31,2022-10-23T02:44:45Z,1820000,,,0,,T. Davis personal FOUL (1 PF),"[1629056, 1629611]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Mann,1629611.0
187,PT09M35.00S,2022-10-23T02:44:53.5Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,30,31,2022-10-23T02:44:57Z,1840000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M35.00S,2022-10-23T02:44:53.5Z,2,REGULAR,substitution,in,[],202704,,,1610612746,30,31,2022-10-23T02:44:57Z,1850000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M29.00S,2022-10-23T02:45:15.7Z,2,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,30,31,2022-10-23T02:45:20Z,1860000,,,0,,A. Coffey lost ball out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,lost ball,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,204058.0,,,,
190,PT09M22.00S,2022-10-23T02:45:23.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,78.9257555847569,33.57843137254902,1610612758,32,31,2022-10-23T02:51:35Z,1870000,-82.0,146.0,1,right,D. Mitchell 16' step back Jump Shot (4 PTS),[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,16.72,Made,4.0,,,,,,,,,,,,,,,,,
191,PT09M02.00S,2022-10-23T02:45:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612746,32,31,2022-10-23T02:46:00Z,1880000,,,0,,K. Murray shooting personal FOUL (1 PF) (Kennard 2 FT),"[1631099, 1628379]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Kennard,1628379.0
193,PT09M02.00S,2022-10-23T02:46:11.7Z,2,REGULAR,freethrow,1 of 2,[],1628379,,,1610612746,32,32,2022-10-23T02:46:11Z,1900000,,,0,,L. Kennard Free Throw 1 of 2 (4 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
194,PT09M02.00S,2022-10-23T02:46:12.9Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,32,32,2022-10-23T02:46:18Z,1910000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M02.00S,2022-10-23T02:46:12.9Z,2,REGULAR,substitution,out,[],201587,,,1610612746,32,32,2022-10-23T02:46:18Z,1920000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M02.00S,2022-10-23T02:46:12.9Z,2,REGULAR,substitution,in,[],202331,,,1610612746,32,32,2022-10-23T02:46:18Z,1930000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M02.00S,2022-10-23T02:46:12.9Z,2,REGULAR,substitution,in,[],1627826,,,1610612746,32,32,2022-10-23T02:46:18Z,1940000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M02.00S,2022-10-23T02:46:36.7Z,2,REGULAR,freethrow,2 of 2,[],1628379,,,1610612746,32,33,2022-10-23T02:46:36Z,1950000,,,0,,L. Kennard Free Throw 2 of 2 (5 PTS),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
199,PT08M53.00S,2022-10-23T02:46:47.4Z,2,REGULAR,3pt,Jump Shot,[],1631099,66.96780551905388,44.85294117647059,1610612758,32,33,2022-10-23T02:46:53Z,1960000,-26.0,258.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
200,PT08M49.00S,2022-10-23T02:46:51.4Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,32,33,2022-10-23T02:46:53Z,1970000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,
201,PT08M41.00S,2022-10-23T02:46:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,17.296320630749015,50.49019607843137,1610612746,32,33,2022-10-23T02:47:05Z,1980000,-2.0,110.0,1,left,MISS P. George 11' fadeaway Shot,[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,11.01,Missed,,,,,,,,,,,,,,,,,,
202,PT08M39.00S,2022-10-23T02:47:01.9Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,32,33,2022-10-23T02:47:05Z,1990000,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201.0,2.0,2.0,0.0,,,,,,,,,,
203,PT08M27.00S,2022-10-23T02:47:14.2Z,2,REGULAR,3pt,Jump Shot,[],1629056,89.96386333771353,3.1862745098039214,1610612758,32,33,2022-10-23T02:47:20Z,2000000,-234.0,42.0,1,right,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
204,PT08M23.00S,2022-10-23T02:47:18.2Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,32,33,2022-10-23T02:47:20Z,2010000,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,203.0,3.0,2.0,1.0,,,,,,,,,,
205,PT08M19.00S,2022-10-23T02:47:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630558,93.24901445466492,44.85294117647059,1610612758,32,33,2022-10-23T02:47:39Z,2020000,-26.0,11.0,1,right,MISS D. Mitchell driving Layup,[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
206,PT08M17.00S,2022-10-23T02:47:26.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,32,33,2022-10-23T02:47:26Z,2030000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,205.0,,,,,,,,,,,,,
208,PT08M17.00S,2022-10-23T02:47:36.7Z,2,REGULAR,substitution,out,[],1628379,,,1610612758,32,33,2022-10-23T02:47:42Z,2050000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M17.00S,2022-10-23T02:47:36.7Z,2,REGULAR,substitution,in,[],1626181,,,1610612758,32,33,2022-10-23T02:47:42Z,2060000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M07.00S,2022-10-23T02:47:59.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,67.62483574244416,47.30392156862745,1610612758,32,33,2022-10-23T02:48:06Z,2070000,-13.0,252.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,25.22,Missed,,,,,,,,,,,,,,,,,,
211,PT08M03.00S,2022-10-23T02:48:03.7Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,32,33,2022-10-23T02:48:03Z,2080000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,
212,PT07M55.00S,2022-10-23T02:48:12.1Z,2,REGULAR,2pt,Jump Shot,[],202704,6.783837056504599,17.892156862745097,1610612746,32,33,2022-10-23T02:48:18Z,2090000,161.0,11.0,1,left,MISS R. Jackson 16' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Right,16.09,Missed,,,,,,,,,,,,,,,,,,
213,PT07M51.00S,2022-10-23T02:48:16.1Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,32,33,2022-10-23T02:48:18Z,2100000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Mid-Range,16-24 Right,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,
214,PT07M42.00S,2022-10-23T02:48:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.72339027595268,43.38235294117647,1610612758,32,33,2022-10-23T02:48:30Z,2110000,-33.0,16.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
215,PT07M40.00S,2022-10-23T02:48:27.2Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,32,33,2022-10-23T02:48:27Z,2120000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,214.0,7.0,5.0,2.0,,,,,,,,,,
216,PT07M38.00S,2022-10-23T02:48:28.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,66.83639947437582,51.225490196078425,1610612758,35,33,2022-10-23T02:48:35Z,2130000,6.0,259.0,1,right,T. Davis 25' 3PT  (3 PTS) (D. Sabonis 2 AST),"[1629056, 1627734]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,25.93,Made,3.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
218,PT07M22.00S,2022-10-23T02:48:45.0Z,2,REGULAR,2pt,Jump Shot,[],202331,7.5722733245729295,28.676470588235293,1610612746,35,35,2022-10-23T02:54:19Z,2150000,107.0,19.0,1,left,P. George 10' fadeaway Jump Shot (6 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,10.82,Made,6.0,,,,,,,,,,,,,,,,,
219,PT07M00.00S,2022-10-23T02:49:06.8Z,2,REGULAR,3pt,Jump Shot,[],1629056,88.12417871222075,3.431372549019608,1610612758,35,35,2022-10-23T02:49:11Z,2160000,-233.0,59.0,1,right,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
220,PT06M58.00S,2022-10-23T02:49:08.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,35,35,2022-10-23T02:49:11Z,2170000,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,219.0,4.0,3.0,1.0,,,,,,,,,,
221,PT06M51.00S,2022-10-23T02:49:16.1Z,2,REGULAR,3pt,Jump Shot,[],202331,29.911300919842315,25.245098039215684,1610612746,35,38,2022-10-23T02:49:25Z,2180000,124.0,229.0,1,left,P. George 26' 3PT pullup (9 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.01,Made,9.0,,,,,,,,,,,,,,,,,
222,PT06M51.00S,2022-10-23T02:49:23.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,35,38,2022-10-23T02:49:23Z,2190000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,out,[],1627734,,,1610612758,35,38,2022-10-23T02:52:17Z,2200000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,out,[],1631099,,,1610612758,35,38,2022-10-23T02:52:17Z,2210000,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,35,38,2022-10-23T02:52:17Z,2220000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,out,[],203496,,,1610612758,35,38,2022-10-23T02:52:17Z,2230000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,35,38,2022-10-23T02:52:17Z,2240000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,35,38,2022-10-23T02:52:17Z,2250000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,in,[],1626158,,,1610612758,35,38,2022-10-23T02:52:17Z,2260000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M51.00S,2022-10-23T02:51:58.9Z,2,REGULAR,substitution,in,[],202694,,,1610612758,35,38,2022-10-23T02:52:17Z,2270000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M35.00S,2022-10-23T02:52:31.5Z,2,REGULAR,2pt,Jump Shot,[],203084,92.19776609724047,33.33333333333333,1610612758,37,38,2022-10-23T02:52:38Z,2280000,-83.0,21.0,1,right,H. Barnes 8' pullup bank Jump Shot (2 PTS),[203084],1610612758.0,SAC,pullup bank,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,8.59,Made,2.0,,,,,,,,,,,,,,,,,
232,PT06M16.00S,2022-10-23T02:52:49.7Z,2,REGULAR,3pt,Jump Shot,[],202331,31.882391590013142,51.470588235294116,1610612746,37,38,2022-10-23T02:52:59Z,2290000,-7.0,247.0,1,left,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,24.73,Missed,,,,,,,,,,,,,,,,,,
233,PT06M12.00S,2022-10-23T02:52:53.7Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,37,38,2022-10-23T02:52:59Z,2300000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,
234,PT05M57.00S,2022-10-23T02:53:09.4Z,2,REGULAR,2pt,Jump Shot,[],1628368,74.32654402102497,25.245098039215684,1610612758,37,38,2022-10-23T02:53:20Z,2310000,-124.0,189.0,1,right,MISS D. Fox 22' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,22.58,Missed,,,,,,,,,,,,,,,,,,
235,PT05M54.00S,2022-10-23T02:53:12.4Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,37,38,2022-10-23T02:53:20Z,2320000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:5),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Left Center,,,,,,,234.0,5.0,5.0,0.0,,,,,,,,,,
236,PT05M45.00S,2022-10-23T02:53:22.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.1268068331143235,51.225490196078425,1610612746,37,40,2022-10-23T02:53:31Z,2330000,-6.0,5.0,1,left,I. Zubac cutting DUNK (4 PTS) (P. George 4 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.8,Made,4.0,P. George,202331.0,4.0,,,,,,,,,,,,,,
238,PT05M27.00S,2022-10-23T02:53:39.4Z,2,REGULAR,3pt,Jump Shot,[],1629056,67.88764783180025,66.66666666666666,1610612758,40,40,2022-10-23T02:53:45Z,2350000,83.0,249.0,1,right,T. Davis 26' 3PT  (6 PTS) (D. Fox 3 AST),"[1629056, 1628368]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,26.29,Made,6.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,
240,PT05M09.00S,2022-10-23T02:54:00.8Z,2,REGULAR,foul,personal,[],1628989,,,1610612746,40,40,2022-10-23T02:54:15Z,2370000,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1626181]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Powell,1626181.0
242,PT05M09.00S,2022-10-23T02:54:13.1Z,2,REGULAR,substitution,out,[],1629056,,,1610612746,40,40,2022-10-23T02:54:18Z,2390000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M09.00S,2022-10-23T02:54:13.1Z,2,REGULAR,substitution,in,[],1629644,,,1610612746,40,40,2022-10-23T02:54:18Z,2400000,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M01.00S,2022-10-23T02:54:37.2Z,2,REGULAR,foul,personal,[],203084,,,1610612746,40,40,2022-10-23T02:54:46Z,2410000,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 202694]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Morris Sr.,202694.0
246,PT04M53.00S,2022-10-23T02:55:01.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,7.966491458607096,41.17647058823529,1610612746,40,40,2022-10-23T02:57:47Z,2430000,44.0,22.0,1,left,MISS I. Zubac turnaround bank Hook,[1627826],1610612746.0,LAC,turnaround bank,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,,,
247,PT04M51.00S,2022-10-23T02:55:03.6Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,40,40,2022-10-23T02:55:06Z,2440000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,
248,PT04M47.00S,2022-10-23T02:55:11.4Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612758,40,40,2022-10-23T02:55:27Z,2450000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Fox 2 FT),"[202704, 1628368]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Fox,1628368.0
250,PT04M47.00S,2022-10-23T02:55:31.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612758,40,40,2022-10-23T02:55:31Z,2470000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT04M47.00S,2022-10-23T02:55:31.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,40,40,2022-10-23T02:55:31Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,
252,PT04M47.00S,2022-10-23T02:55:33.7Z,2,REGULAR,substitution,out,[],203084,,,1610612758,40,40,2022-10-23T02:55:39Z,2490000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M47.00S,2022-10-23T02:55:33.7Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,40,40,2022-10-23T02:55:39Z,2500000,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M47.00S,2022-10-23T02:55:49.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612758,41,40,2022-10-23T02:55:49Z,2510000,,,0,,D. Fox Free Throw 2 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
255,PT04M34.00S,2022-10-23T02:56:03.7Z,2,REGULAR,3pt,Jump Shot,[],1626181,33.065045992115635,57.107843137254896,1610612746,41,40,2022-10-23T02:56:10Z,2520000,-36.0,258.0,1,left,MISS N. Powell 26' fadeaway 3PT,[1626181],1610612746.0,LAC,fadeaway,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
256,PT04M30.00S,2022-10-23T02:56:07.7Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612758,41,40,2022-10-23T02:56:10Z,2530000,,,0,,K. Okpala REBOUND (Off:0 Def:1),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Center,,,,,,,255.0,1.0,1.0,0.0,,,,,,,,,,
257,PT04M15.00S,2022-10-23T02:56:21.7Z,2,REGULAR,2pt,Jump Shot,[],1628368,77.34888304862024,65.19607843137256,1610612758,41,40,2022-10-23T02:59:01Z,2540000,76.0,160.0,1,right,MISS D. Fox 17' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,17.75,Missed,,,,,,,,,,,,,,,,,,
258,PT04M12.00S,2022-10-23T02:56:24.7Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,41,40,2022-10-23T02:56:28Z,2550000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,
259,PT04M08.00S,2022-10-23T02:56:30.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626158,,,1610612746,41,40,2022-10-23T02:56:51Z,2560000,,,0,,R. Holmes shooting personal FOUL (1 PF) (George 2 FT),"[1626158, 202331]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,George,202331.0
261,PT04M08.00S,2022-10-23T02:56:58.7Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,41,41,2022-10-23T02:56:58Z,2580000,,,0,,P. George Free Throw 1 of 2 (10 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
