actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
176,PT09M43.00S,2022-03-22T01:27:48.7Z,2,REGULAR,block,,[],1628467,,,1610612750,28,31,2022-03-22T01:27:51Z,1760000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M40.00S,2022-03-22T01:27:51.7Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,28,31,2022-03-22T01:27:53Z,1770000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,175.0,4.0,4.0,0.0,,,,,,,,
178,PT09M38.00S,2022-03-22T01:27:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630182,92.72339027595268,48.28431372549019,1610612742,28,31,2022-03-22T01:27:59Z,1780000,-9.0,16.0,1,right,MISS J. Green running Layup - blocked,"[1630182, 1627752]",1610612742.0,DAL,running,,,Green,J. Green,,,,,1.81,Missed,,,,,,,,,,,,Prince,1627752.0,,,,,,
179,PT09M38.00S,2022-03-22T01:27:54.2Z,2,REGULAR,block,,[],1627752,,,1610612742,28,31,2022-03-22T01:27:56Z,1790000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M35.00S,2022-03-22T01:27:57.2Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,28,31,2022-03-22T01:27:57Z,1800000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,178.0,5.0,4.0,1.0,,,,,,,,
181,PT09M30.00S,2022-03-22T01:28:02.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,92.59198423127464,40.68627450980392,1610612742,30,31,2022-03-22T01:28:08Z,1810000,-47.0,17.0,1,right,S. Dinwiddie driving finger roll Layup (8 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,4.96,Made,8.0,,,,,,,,,,,,,,,,,,
182,PT09M23.00S,2022-03-22T01:28:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612750,30,31,2022-03-22T01:28:21Z,1820000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Nowell 2 FT),"[1628973, 1629669]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Nowell,1629669.0,
184,PT09M23.00S,2022-03-22T01:28:43.1Z,2,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,30,32,2022-03-22T01:28:43Z,1840000,,,0,,J. Nowell Free Throw 1 of 2 (3 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
185,PT09M23.00S,2022-03-22T01:28:44.5Z,2,REGULAR,substitution,out,[],1630182,,,1610612750,30,32,2022-03-22T01:29:01Z,1850000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M23.00S,2022-03-22T01:28:44.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612750,30,32,2022-03-22T01:29:01Z,1860000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M23.00S,2022-03-22T01:28:44.5Z,2,REGULAR,substitution,in,[],203939,,,1610612750,30,32,2022-03-22T01:29:01Z,1870000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M23.00S,2022-03-22T01:28:44.5Z,2,REGULAR,substitution,in,[],1628373,,,1610612750,30,32,2022-03-22T01:29:01Z,1880000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M23.00S,2022-03-22T01:28:44.5Z,2,REGULAR,substitution,out,[],1627736,,,1610612750,30,32,2022-03-22T01:32:48Z,1885000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M23.00S,2022-03-22T01:28:44.5Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,30,32,2022-03-22T01:32:48Z,1887500,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M23.00S,2022-03-22T01:29:07.7Z,2,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,30,33,2022-03-22T01:29:07Z,1890000,,,0,,J. Nowell Free Throw 2 of 2 (4 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
190,PT09M08.00S,2022-03-22T01:29:22.1Z,2,REGULAR,3pt,Jump Shot,[],203493,93.77463863337714,95.83333333333334,1610612742,30,33,2022-03-22T01:29:26Z,1900000,229.0,6.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M06.00S,2022-03-22T01:29:24.1Z,2,REGULAR,rebound,defensive,[],1629162,,,1610612750,30,33,2022-03-22T01:29:26Z,1910000,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,
192,PT08M48.00S,2022-03-22T01:29:43.9Z,2,REGULAR,2pt,Jump Shot,[],1629669,15.325229960578188,74.50980392156863,1610612750,30,33,2022-03-22T01:29:48Z,1920000,-123.0,92.0,1,left,MISS J. Nowell 15' step back Shot,[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,15.3,Missed,,,,,,,,,,,,,,,,,,,
193,PT08M44.00S,2022-03-22T01:29:47.9Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,30,33,2022-03-22T01:29:48Z,1930000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:5),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,192.0,6.0,5.0,1.0,,,,,,,,
194,PT08M37.00S,2022-03-22T01:29:56.9Z,2,REGULAR,foul,personal,[],1629162,,,1610612742,30,33,2022-03-22T01:30:07Z,1940000,,,0,,J. McLaughlin personal FOUL (2 PF),"[1629162, 203915]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Dinwiddie,203915.0,
196,PT08M27.00S,2022-03-22T01:30:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.24901445466492,55.14705882352941,1610612742,32,33,2022-03-22T01:30:28Z,1960000,26.0,11.0,1,right,S. Dinwiddie driving finger roll Layup (10 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,2.8,Made,10.0,,,,,,,,,,,,,,,,,,
197,PT08M16.00S,2022-03-22T01:30:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.915243101182654,46.07843137254902,1610612750,32,33,2022-03-22T01:30:50Z,1970000,20.0,13.0,1,left,MISS D. Russell driving reverse Layup,[1626156],1610612750.0,MIN,driving reverse,,,Russell,D. Russell,,,,,2.32,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M14.00S,2022-03-22T01:30:36.3Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,32,33,2022-03-22T01:35:07Z,1980000,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,197.0,5.0,5.0,0.0,,,,,,,,
199,PT08M07.00S,2022-03-22T01:30:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.38042049934296,50.0,1610612742,34,33,2022-03-22T01:31:06Z,1990000,0.0,10.0,1,right,D. Powell Layup (11 PTS) (F. Ntilikina 1 AST),"[203939, 1628373]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,0.97,Made,11.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,,,
201,PT07M51.00S,2022-03-22T01:30:58.6Z,2,REGULAR,3pt,Jump Shot,[],1627752,23.340998685939553,86.51960784313727,1610612750,34,36,2022-03-22T01:31:10Z,2010000,-183.0,167.0,1,left,T. Prince 24' 3PT  (8 PTS) (J. McLaughlin 2 AST),"[1627752, 1629162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,24.74,Made,8.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,,,,
205,PT07M40.00S,2022-03-22T01:31:14.3Z,2,REGULAR,foul,personal,['2freethrow'],1629162,,,1610612742,34,36,2022-03-22T01:31:32Z,2050000,,,0,,J. McLaughlin shooting personal FOUL (3 PF) (Powell 2 FT),"[1629162, 203939]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Powell,203939.0,
207,PT07M40.00S,2022-03-22T01:31:45.4Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,35,36,2022-03-22T01:31:45Z,2070000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
208,PT07M40.00S,2022-03-22T01:31:47.2Z,2,REGULAR,substitution,out,[],203493,,,1610612742,35,36,2022-03-22T01:32:04Z,2080000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M40.00S,2022-03-22T01:31:47.2Z,2,REGULAR,substitution,out,[],1629162,,,1610612742,35,36,2022-03-22T01:32:04Z,2090000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M40.00S,2022-03-22T01:31:47.2Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,35,36,2022-03-22T01:32:04Z,2100000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M40.00S,2022-03-22T01:31:47.2Z,2,REGULAR,substitution,in,[],201976,,,1610612742,35,36,2022-03-22T01:32:04Z,2110000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M40.00S,2022-03-22T01:32:11.1Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,35,36,2022-03-22T01:32:11Z,2120000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M37.00S,2022-03-22T01:32:13.0Z,2,REGULAR,rebound,defensive,[],1629669,,,1610612750,35,36,2022-03-22T01:32:13Z,2130000,,,0,,J. Nowell REBOUND (Off:0 Def:3),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,
214,PT07M24.00S,2022-03-22T01:32:25.6Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612750,35,36,2022-03-22T01:32:37Z,2140000,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 203939]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,1.0,Powell,203939.0,,,,,,,,,,,,
215,PT07M24.00S,2022-03-22T01:32:25.6Z,2,REGULAR,steal,,[],203939,,,1610612742,35,36,2022-03-22T01:32:28Z,2150000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M24.00S,2022-03-22T01:32:31.7Z,2,REGULAR,foul,personal,[],1626156,,,1610612742,35,36,2022-03-22T01:32:35Z,2160000,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1627827]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Finney-Smith,1627827.0,
220,PT07M24.00S,2022-03-22T01:32:38.6Z,2,REGULAR,substitution,out,[],1627752,,,1610612742,35,36,2022-03-22T01:32:54Z,2180000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M24.00S,2022-03-22T01:32:38.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612742,35,36,2022-03-22T01:32:54Z,2190000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2022-03-22T01:33:11.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,77.4802890932983,31.862745098039213,1610612742,37,36,2022-03-22T01:33:17Z,2200000,-91.0,159.0,1,right,J. Brunson 18' pullup Jump Shot (7 PTS) (D. Powell 1 AST),"[1628973, 203939]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,18.32,Made,7.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,,
224,PT06M58.00S,2022-03-22T01:33:24.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,30.17411300919842,71.81372549019608,1610612750,37,36,2022-03-22T01:33:29Z,2220000,-109.0,231.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2022-03-22T01:33:25.2Z,2,REGULAR,rebound,offensive,[],1629669,,,1610612750,37,36,2022-03-22T01:33:29Z,2230000,,,0,,J. Nowell REBOUND (Off:1 Def:3),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,224.0,4.0,3.0,1.0,,,,,,,,
226,PT06M51.00S,2022-03-22T01:33:31.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,4.5499342969776615,97.05882352941177,1610612750,37,36,2022-03-22T01:33:36Z,2240000,-235.0,-10.0,1,left,MISS D. Russell 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M49.00S,2022-03-22T01:33:33.4Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,37,36,2022-03-22T01:33:36Z,2250000,,,0,,D. Powell REBOUND (Off:0 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,226.0,3.0,3.0,0.0,,,,,,,,
228,PT06M31.00S,2022-03-22T01:33:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612742,37,36,2022-03-22T01:34:00Z,2260000,,,0,,N. Reid shooting personal FOUL (1 PF) (Powell 2 FT),"[1629675, 203939]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Powell,203939.0,
230,PT06M31.00S,2022-03-22T01:34:04.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,37,36,2022-03-22T01:34:04Z,2280000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M31.00S,2022-03-22T01:36:35.9Z,2,REGULAR,substitution,out,[],1629669,,,1610612742,37,36,2022-03-22T01:37:06Z,2290000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M31.00S,2022-03-22T01:36:35.9Z,2,REGULAR,substitution,in,[],1627736,,,1610612742,37,36,2022-03-22T01:37:06Z,2300000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M31.00S,2022-03-22T01:37:18.7Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,38,36,2022-03-22T01:37:18Z,2310000,,,0,,D. Powell Free Throw 1 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
234,PT06M31.00S,2022-03-22T01:37:38.4Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,39,36,2022-03-22T01:37:38Z,2320000,,,0,,D. Powell Free Throw 2 of 2 (14 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
235,PT06M20.00S,2022-03-22T01:37:51.9Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612750,39,36,2022-03-22T01:37:59Z,2330000,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 203939]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,2.0,Powell,203939.0,,,,,,,,,,,,
236,PT06M20.00S,2022-03-22T01:37:51.9Z,2,REGULAR,steal,,[],203939,,,1610612742,39,36,2022-03-22T01:38:45Z,2340000,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M14.00S,2022-03-22T01:38:00.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612742,39,36,2022-03-22T01:38:08Z,2350000,,,0,,N. Reid shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629675, 203915]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Dinwiddie,203915.0,
239,PT06M14.00S,2022-03-22T01:38:23.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203915,,,1610612742,40,36,2022-03-22T01:38:23Z,2370000,,,0,,S. Dinwiddie Free Throw 1 of 2 (11 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
240,PT06M14.00S,2022-03-22T01:38:29.6Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,40,36,2022-03-22T01:38:40Z,2380000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M14.00S,2022-03-22T01:38:29.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,40,36,2022-03-22T01:38:40Z,2390000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M14.00S,2022-03-22T01:38:41.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203915,,,1610612742,41,36,2022-03-22T01:38:41Z,2400000,,,0,,S. Dinwiddie Free Throw 2 of 2 (12 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
243,PT06M04.00S,2022-03-22T01:38:51.8Z,2,REGULAR,2pt,Jump Shot,[],1626156,23.209592641261498,30.637254901960787,1610612750,41,36,2022-03-22T01:38:56Z,2410000,97.0,166.0,1,left,MISS D. Russell 19' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,19.19,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M01.00S,2022-03-22T01:38:54.8Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,41,36,2022-03-22T01:38:56Z,2420000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,
245,PT05M49.00S,2022-03-22T01:39:06.7Z,2,REGULAR,3pt,Jump Shot,[],203915,69.20170827858082,67.8921568627451,1610612742,41,36,2022-03-22T01:39:11Z,2430000,89.0,237.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M44.00S,2022-03-22T01:39:11.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,41,36,2022-03-22T01:39:11Z,2440000,,,0,,D. Powell REBOUND (Off:1 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,245.0,4.0,3.0,1.0,,,,,,,,
247,PT05M44.00S,2022-03-22T01:39:11.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203939,94.40999984741211,50.0,1610612742,43,36,2022-03-22T01:39:18Z,2450000,0.0,0.0,1,right,D. Powell tip DUNK (16 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,0.0,Made,16.0,,,,,,,,,,,,,,,,,,
248,PT05M26.00S,2022-03-22T01:39:28.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,8.623521681997373,3.1862745098039214,1610612750,43,39,2022-03-22T01:39:33Z,2460000,234.0,29.0,1,left,N. Reid 3PT  (5 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,23.58,Made,5.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,,
250,PT05M11.00S,2022-03-22T01:39:44.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.51182654402102,50.49019607843137,1610612742,45,39,2022-03-22T02:16:23Z,2480000,2.0,8.0,1,right,L. Doncic reverse Layup (2 PTS),[1629029],1610612742.0,DAL,reverse,,,Doncic,L. Doncic,,,,,0.89,Made,2.0,,,,,,,,,,,,,,,,,,
251,PT05M03.00S,2022-03-22T01:39:56.0Z,2,REGULAR,foul,personal,[],1627827,,,1610612750,45,39,2022-03-22T01:40:06Z,2490000,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1629675]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Reid,1629675.0,
253,PT05M03.00S,2022-03-22T01:40:00.2Z,2,REGULAR,substitution,out,[],1628373,,,1610612750,45,39,2022-03-22T01:40:23Z,2510000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M03.00S,2022-03-22T01:40:00.2Z,2,REGULAR,substitution,out,[],203915,,,1610612750,45,39,2022-03-22T01:40:23Z,2520000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M03.00S,2022-03-22T01:40:00.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,45,39,2022-03-22T01:40:23Z,2530000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M03.00S,2022-03-22T01:40:00.2Z,2,REGULAR,substitution,in,[],203493,,,1610612750,45,39,2022-03-22T01:40:23Z,2540000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M03.00S,2022-03-22T01:40:00.2Z,2,REGULAR,substitution,in,[],1628467,,,1610612750,45,39,2022-03-22T01:40:23Z,2550000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M03.00S,2022-03-22T01:40:00.2Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,45,39,2022-03-22T01:40:23Z,2560000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M00.00S,2022-03-22T01:40:32.3Z,2,REGULAR,foul,personal,[],203493,,,1610612750,45,39,2022-03-22T01:40:38Z,2570000,,,0,,R. Bullock personal FOUL (1 PF),"[203493, 1626157]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Towns,1626157.0,
261,PT04M59.00S,2022-03-22T01:40:52.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,45,39,2022-03-22T01:40:52Z,2590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M57.00S,2022-03-22T01:41:06.0Z,2,REGULAR,turnover,out-of-bounds,[],201976,,,1610612750,45,39,2022-03-22T01:41:18Z,2600000,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612750.0,MIN,bad pass,,,Beverley,P. Beverley,,,,,,,,,,,1.0,,,,,,,,,,,,,,
263,PT04M44.00S,2022-03-22T01:41:23.0Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,45,39,2022-03-22T01:41:28Z,2610000,,,0,,L. Doncic lost ball TURNOVER (5 TO),"[1629029, 1626156]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,5.0,Russell,1626156.0,,,,,,,,,,,,
264,PT04M44.00S,2022-03-22T01:41:23.0Z,2,REGULAR,steal,,[],1626156,,,1610612750,45,39,2022-03-22T01:41:24Z,2620000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M39.00S,2022-03-22T01:41:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626156,6.521024967148489,51.470588235294116,1610612750,45,41,2022-03-22T01:41:35Z,2630000,-7.0,9.0,1,left,D. Russell running Layup (12 PTS) (A. Edwards 2 AST),"[1626156, 1630162]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,1.15,Made,12.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,,
267,PT04M27.00S,2022-03-22T01:41:39.8Z,2,REGULAR,3pt,Jump Shot,[],1627827,71.17279894875165,77.20588235294117,1610612742,48,41,2022-03-22T01:41:47Z,2650000,136.0,218.0,1,right,D. Finney-Smith 25' 3PT  (3 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.74,Made,3.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,,,
