actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
88,PT03M46.00S,2022-01-20T01:54:45.3Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612761,16,19,2022-01-20T01:54:48Z,880000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
89,PT03M41.00S,2022-01-20T01:54:52.3Z,1,REGULAR,foul,personal,['2freethrow'],203501,,,1610612761,16,19,2022-01-20T01:55:06Z,890000,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (VanVleet 2 FT),"[203501, 1627832]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1627534.0,1.0,0.0,VanVleet,1627832.0,,,,,,
91,PT03M41.00S,2022-01-20T01:55:13.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627832,,,1610612761,16,20,2022-01-20T01:55:13Z,910000,,,0,,F. VanVleet Free Throw 1 of 2 (4 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
92,PT03M41.00S,2022-01-20T01:55:14.0Z,1,REGULAR,substitution,out,[],1629029,,,1610612761,16,20,2022-01-20T01:55:18Z,920000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M41.00S,2022-01-20T01:55:14.0Z,1,REGULAR,substitution,in,[],203493,,,1610612761,16,20,2022-01-20T01:55:18Z,930000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M41.00S,2022-01-20T01:55:30.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627832,,,1610612761,16,21,2022-01-20T01:55:31Z,940000,,,0,,F. VanVleet Free Throw 2 of 2 (5 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
95,PT03M23.00S,2022-01-20T01:55:50.8Z,1,REGULAR,3pt,Jump Shot,[],1627827,92.85479632063075,96.07843137254902,1610612742,16,21,2022-01-20T01:55:55Z,950000,230.0,15.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M20.00S,2022-01-20T01:55:53.8Z,1,REGULAR,rebound,offensive,[],203493,,,1610612742,16,21,2022-01-20T01:55:55Z,960000,,,0,,R. Bullock REBOUND (Off:1 Def:0),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,,,,
97,PT03M16.00S,2022-01-20T01:55:58.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203501,90.48948751642575,38.970588235294116,1610612742,18,21,2022-01-20T01:56:01Z,970000,-55.0,37.0,1,right,T. Hardaway Jr. 6' driving floating bank Jump Shot (2 PTS) (R. Bullock 1 AST),"[203501, 203493]",1610612742.0,DAL,driving floating bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,6.63,Made,2.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,,
99,PT03M07.00S,2022-01-20T01:56:07.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,8.754927726675426,49.26470588235294,1610612761,18,23,2022-01-20T01:56:12Z,990000,4.0,30.0,1,left,P. Siakam turnaround Hook (4 PTS) (F. VanVleet 3 AST),"[1627783, 1627832]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,3.0,Made,4.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,,
101,PT02M57.00S,2022-01-20T01:56:16.4Z,1,REGULAR,3pt,Jump Shot,[],203501,81.2910643889619,91.91176470588235,1610612742,21,23,2022-01-20T01:56:20Z,1010000,210.0,123.0,1,right,T. Hardaway Jr. 24' 3PT  (5 PTS) (J. Brunson 1 AST),"[203501, 1628973]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.32,Made,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,,
103,PT02M43.00S,2022-01-20T01:56:31.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,6.915243101182654,45.34313725490196,1610612761,21,25,2022-01-20T01:56:44Z,1030000,23.0,13.0,1,left,P. Achiuwa cutting DUNK (2 PTS) (F. VanVleet 4 AST),"[1630173, 1627832]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,2.64,Made,2.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,,
105,PT02M20.00S,2022-01-20T01:56:53.5Z,1,REGULAR,2pt,Jump Shot,[],203501,92.06636005256242,73.52941176470588,1610612742,23,25,2022-01-20T01:57:03Z,1050000,118.0,22.0,1,right,T. Hardaway Jr. 11' fadeaway Jump Shot (7 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,fadeaway,,,Hardaway Jr.,T. Hardaway Jr.,,,,,11.97,Made,7.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,,
107,PT02M18.00S,2022-01-20T01:57:17.0Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612761,23,25,2022-01-20T01:57:30Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M13.00S,2022-01-20T01:57:32.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,23,25,2022-01-20T01:57:32Z,1080000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M13.00S,2022-01-20T01:58:25.4Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,23,25,2022-01-20T02:00:19Z,1090000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M13.00S,2022-01-20T01:58:25.4Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,23,25,2022-01-20T02:00:19Z,1100000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M02.00S,2022-01-20T02:00:42.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,30.56833114323259,15.686274509803921,1610612761,23,25,2022-01-20T02:00:49Z,1110000,172.0,235.0,1,left,MISS F. VanVleet 29' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,29.08,Missed,,,,,,,,,,,,,,,,,,,
112,PT01M57.00S,2022-01-20T02:00:47.1Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,23,25,2022-01-20T02:00:52Z,1120000,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,
113,PT01M57.00S,2022-01-20T02:00:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612761,23,27,2022-01-20T02:00:46Z,1130000,0.0,0.0,1,left,P. Achiuwa tip Layup (4 PTS),[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
114,PT01M45.00S,2022-01-20T02:01:02.0Z,1,REGULAR,turnover,out-of-bounds,[],203501,,,1610612742,23,27,2022-01-20T02:01:53Z,1140000,,,0,,T. Hardaway Jr. lost ball out-of-bounds TURNOVER (1 TO),[203501],1610612742.0,DAL,lost ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
115,PT01M45.00S,2022-01-20T02:01:05.8Z,1,REGULAR,substitution,out,[],203939,,,1610612761,23,27,2022-01-20T02:01:24Z,1150000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M45.00S,2022-01-20T02:01:05.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612761,23,27,2022-01-20T02:01:24Z,1160000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M45.00S,2022-01-20T02:01:05.8Z,1,REGULAR,substitution,out,[],1628973,,,1610612761,23,27,2022-01-20T02:01:24Z,1170000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M45.00S,2022-01-20T02:01:05.8Z,1,REGULAR,substitution,in,[],204001,,,1610612761,23,27,2022-01-20T02:01:24Z,1180000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M45.00S,2022-01-20T02:01:05.8Z,1,REGULAR,substitution,in,[],1630182,,,1610612761,23,27,2022-01-20T02:01:24Z,1190000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M45.00S,2022-01-20T02:01:05.8Z,1,REGULAR,substitution,in,[],1629029,,,1610612761,23,27,2022-01-20T02:01:24Z,1200000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M31.00S,2022-01-20T02:01:34.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630173,17.296320630749015,44.85294117647059,1610612761,23,27,2022-01-20T02:01:55Z,1210000,26.0,110.0,1,left,MISS P. Achiuwa 11' Jump Shot,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,11.31,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M28.00S,2022-01-20T02:01:38.0Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612761,23,27,2022-01-20T02:01:38Z,1220000,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,121.0,2.0,1.0,1.0,,,,,,,,,,,
123,PT01M28.00S,2022-01-20T02:01:38.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630551,5.590000152587891,50.0,1610612761,23,27,2022-01-20T02:01:38Z,1230000,0.0,0.0,1,left,MISS J. Champagnie tip Layup,[1630551],1610612761.0,TOR,tip,,,Champagnie,J. Champagnie,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
124,PT01M26.00S,2022-01-20T02:01:39.4Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,23,27,2022-01-20T02:01:39Z,1240000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,123.0,2.0,1.0,1.0,,,,,,,,,,,
125,PT01M26.00S,2022-01-20T02:01:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,23,29,2022-01-20T02:01:39Z,1250000,0.0,0.0,1,left,C. Boucher tip Layup (5 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
126,PT01M19.00S,2022-01-20T02:01:49.5Z,1,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612742,23,29,2022-01-20T02:02:00Z,1260000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1628449, 204001]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Porzingis,204001.0,,,,,,
128,PT01M19.00S,2022-01-20T02:02:23.2Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,24,29,2022-01-20T02:02:23Z,1280000,,,0,,K. Porzingis Free Throw 1 of 2 (5 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
129,PT01M19.00S,2022-01-20T02:02:40.4Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,25,29,2022-01-20T02:02:40Z,1290000,,,0,,K. Porzingis Free Throw 2 of 2 (6 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
130,PT01M03.00S,2022-01-20T02:02:56.6Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612761,25,29,2022-01-20T02:03:01Z,1300000,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 204001]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,1.0,Porzingis,204001.0,,,
131,PT01M03.00S,2022-01-20T02:02:56.6Z,1,REGULAR,steal,,[],204001,,,1610612742,25,29,2022-01-20T02:03:00Z,1310000,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M56.90S,2022-01-20T02:03:03.3Z,1,REGULAR,turnover,lost ball,[],204001,,,1610612742,25,29,2022-01-20T02:05:30Z,1320000,,,0,,K. Porzingis lost ball TURNOVER (2 TO),"[204001, 1628449]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,2.0,Boucher,1628449.0,,,
133,PT00M56.90S,2022-01-20T02:03:03.3Z,1,REGULAR,steal,,[],1628449,,,1610612761,25,29,2022-01-20T02:03:05Z,1330000,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M39.50S,2022-01-20T02:03:21.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627832,8.229303547963205,53.67647058823529,1610612761,25,29,2022-01-20T02:03:26Z,1340000,-18.0,25.0,1,left,MISS F. VanVleet Layup,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
135,PT00M36.70S,2022-01-20T02:03:24.3Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,25,29,2022-01-20T02:03:26Z,1350000,,,0,,R. Bullock REBOUND (Off:1 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,,,,
136,PT00M33.10S,2022-01-20T02:03:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,94.43166885676742,52.20588235294118,1610612742,27,29,2022-01-20T02:03:38Z,1360000,11.0,0.0,1,right,T. Hardaway Jr. running reverse Layup (9 PTS),[203501],1610612742.0,DAL,running reverse,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.1,Made,9.0,,,,,,,,,,,,,,,,,,
138,PT00M19.40S,2022-01-20T02:03:48.2Z,1,REGULAR,2pt,Jump Shot,[],1628449,17.427726675427067,76.22549019607843,1610612761,27,29,2022-01-20T02:04:25Z,1380000,-131.0,111.0,1,left,MISS C. Boucher 17' Jump Shot,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,17.2,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M17.40S,2022-01-20T02:03:50.2Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,27,29,2022-01-20T02:04:25Z,1390000,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,,
140,PT00M10.70S,2022-01-20T02:03:57.8Z,1,REGULAR,foul,personal,[],203493,,,1610612761,27,29,2022-01-20T02:04:06Z,1400000,,,0,,R. Bullock take personal FOUL (1 PF),"[203493, 1630551]",1610612742.0,DAL,take,,,Bullock,R. Bullock,,,,,,,,,,,,,,,201245.0,1.0,0.0,Champagnie,1630551.0,,,,,,
142,PT00M00.30S,2022-01-20T02:04:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628384,13.354139290407357,58.333333333333336,1610612761,27,29,2022-01-20T02:07:26Z,1420000,-42.0,73.0,1,left,MISS O. Anunoby 8' driving floating Shot,[1628384],1610612761.0,TOR,driving floating,,,Anunoby,O. Anunoby,,,,,8.41,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M00.10S,2022-01-20T02:04:27.2Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,27,29,2022-01-20T02:04:37Z,1430000,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,142.0,3.0,1.0,2.0,,,,,,,,,,,
144,PT00M00.00S,2022-01-20T02:04:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,5.590000152587891,50.0,1610612761,27,31,2022-01-20T02:04:29Z,1440000,0.0,0.0,1,left,O. Anunoby tip Layup (9 PTS),[1628384],1610612761.0,TOR,tip,,,Anunoby,O. Anunoby,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2022-01-20T02:04:32.6Z,1,REGULAR,instantreplay,request,[],0,,,1610612742,27,31,2022-01-20T02:05:31Z,1445000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1199.0,,,,,,,,End Period - Good Basket,,
145,PT00M00.00S,2022-01-20T02:04:35.5Z,1,REGULAR,period,end,[],0,,,1610612742,27,31,2022-01-20T02:04:35Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-01-20T02:05:34.9Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612742,27,31,2022-01-20T02:07:16Z,1460000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-01-20T02:05:34.9Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612742,27,31,2022-01-20T02:07:16Z,1470000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-01-20T02:07:26.1Z,2,REGULAR,period,start,[],0,,,1610612761,27,31,2022-01-20T02:07:26Z,1480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-01-20T02:07:27.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,27,31,2022-01-20T02:07:41Z,1490000,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,,,
151,PT11M46.00S,2022-01-20T02:07:39.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,5.863994743758213,49.754901960784316,1610612761,27,33,2022-01-20T02:07:43Z,1500000,1.0,3.0,1,left,P. Achiuwa DUNK (6 PTS) (O. Anunoby 1 AST),"[1630173, 1628384]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,0.29,Made,6.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,,
153,PT11M24.00S,2022-01-20T02:08:00.2Z,2,REGULAR,3pt,Jump Shot,[],204001,90.62089356110381,4.901960784313726,1610612742,27,33,2022-01-20T02:08:10Z,1520000,-225.0,36.0,1,right,MISS K. Porzingis 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
154,PT11M24.00S,2022-01-20T02:08:00.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,27,33,2022-01-20T02:08:10Z,1530000,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,153.0,4.0,2.0,2.0,,,,,,,,,,,
155,PT11M10.00S,2022-01-20T02:08:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,11.383048620236531,40.19607843137255,1610612761,27,33,2022-01-20T02:10:00Z,1540000,49.0,55.0,1,left,MISS C. Boucher 7' Layup,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,7.33,Missed,,,,,,,,,,,,,,,,,,,
156,PT11M08.00S,2022-01-20T02:08:17.2Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,27,33,2022-01-20T02:08:21Z,1550000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,155.0,2.0,2.0,0.0,,,,,,,,,,,
157,PT11M01.00S,2022-01-20T02:08:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.24901445466492,46.568627450980394,1610612742,29,33,2022-01-20T02:08:29Z,1560000,-17.0,11.0,1,right,T. Hardaway Jr. driving reverse Layup (11 PTS) (J. Green 1 AST),"[203501, 1630182]",1610612742.0,DAL,driving reverse,,,Hardaway Jr.,T. Hardaway Jr.,,,,,2.04,Made,11.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,,
159,PT10M55.00S,2022-01-20T02:08:32.6Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612761,29,33,2022-01-20T02:08:45Z,1580000,,,0,,J. Green shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630182, 1627783]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Siakam,1627783.0,,,,,,
161,PT10M55.00S,2022-01-20T02:09:00.6Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,29,34,2022-01-20T02:09:00Z,1600000,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
162,PT10M55.00S,2022-01-20T02:09:20.3Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,29,35,2022-01-20T02:09:20Z,1610000,,,0,,P. Siakam Free Throw 2 of 2 (6 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
163,PT10M50.00S,2022-01-20T02:09:28.7Z,2,REGULAR,foul,personal,[],1630173,,,1610612742,29,35,2022-01-20T02:09:33Z,1620000,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 204001]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1199.0,1.0,0.0,Porzingis,204001.0,,,,,,
165,PT10M42.00S,2022-01-20T02:09:55.1Z,2,REGULAR,2pt,Jump Shot,[],1629029,74.72076215505913,29.901960784313726,1610612742,31,35,2022-01-20T02:10:03Z,1640000,-100.0,185.0,1,right,L. Doncic 21' step back Jump Shot (10 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,21.06,Made,10.0,,,,,,,,,,,,,,,,,,
166,PT10M22.00S,2022-01-20T02:10:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.347568988173457,46.81372549019608,1610612761,31,37,2022-01-20T02:12:25Z,1650000,16.0,120.0,1,left,P. Siakam 12' fadeaway Jump Shot (8 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,12.1,Made,8.0,,,,,,,,,,,,,,,,,,
167,PT10M11.00S,2022-01-20T02:10:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,75.90341655716163,86.02941176470588,1610612742,31,37,2022-01-20T02:12:51Z,1660000,180.0,174.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M08.00S,2022-01-20T02:10:28.8Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612761,31,37,2022-01-20T02:10:34Z,1670000,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,167.0,3.0,2.0,1.0,,,,,,,,,,,
169,PT10M01.00S,2022-01-20T02:10:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,6.1268068331143235,51.71568627450981,1610612761,31,39,2022-01-20T02:13:26Z,1680000,-9.0,5.0,1,left,O. Anunoby driving Layup (11 PTS) (P. Siakam 3 AST),"[1628384, 1627783]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,1.0,Made,11.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,,
171,PT10M01.00S,2022-01-20T02:10:41.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,31,39,2022-01-20T02:10:41Z,1700000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M01.00S,2022-01-20T02:11:19.7Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,31,39,2022-01-20T02:13:16Z,1710000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M01.00S,2022-01-20T02:11:19.7Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,31,39,2022-01-20T02:13:16Z,1720000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M45.00S,2022-01-20T02:13:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612742,31,39,2022-01-20T02:13:53Z,1730000,,,0,,C. Boucher shooting personal FOUL (2 PF) (Doncic 2 FT),"[1628449, 1629029]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,201245.0,2.0,0.0,Doncic,1629029.0,,,,,,
176,PT09M45.00S,2022-01-20T02:14:13.1Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,32,39,2022-01-20T02:14:13Z,1750000,,,0,,L. Doncic Free Throw 1 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
