actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
93,PT04M27.00S,2021-11-02T23:48:48.2Z,1,REGULAR,turnover,offensive foul,[],1626161,,,1610612742,20,11,2021-11-02T23:49:20Z,930000,,,0,,W. Cauley-Stein offensive foul TURNOVER (1 TO),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,203592.0,,,,,,,,1.0,,,,,
94,PT04M06.00S,2021-11-02T23:49:26.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203473,10.726018396846255,39.21568627450981,1610612748,20,13,2021-11-02T23:49:32Z,940000,54.0,48.0,1,left,D. Dedmon 7' driving Hook (2 PTS) (T. Herro 1 AST),"[203473, 1629639]",1610612748.0,MIA,driving,,,Dedmon,D. Dedmon,,,,,7.24,Made,,,,,2.0,,,,,,T. Herro,1629639.0,1.0,,,,,,
96,PT03M52.00S,2021-11-02T23:49:40.7Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,20,13,2021-11-02T23:49:45Z,960000,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 202710]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,1.0,Butler,202710.0,,,
97,PT03M52.00S,2021-11-02T23:49:40.7Z,1,REGULAR,steal,,[],202710,,,1610612748,20,13,2021-11-02T23:49:42Z,970000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M46.00S,2021-11-02T23:49:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,10.463206307490145,41.911764705882355,1610612748,20,13,2021-11-02T23:49:53Z,980000,40.0,46.0,1,left,MISS T. Herro 6' running Layup - blocked,"[1629639, 1627827]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,6.11,Missed,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0,
99,PT03M46.00S,2021-11-02T23:49:46.5Z,1,REGULAR,block,,[],1627827,,,1610612748,20,13,2021-11-02T23:49:48Z,990000,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M46.00S,2021-11-02T23:49:46.5Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,20,13,2021-11-02T23:49:53Z,1000000,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,98.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
101,PT03M46.00S,2021-11-02T23:49:54.0Z,1,REGULAR,foul,personal,['2freethrow'],203493,,,1610612748,20,13,2021-11-02T23:50:21Z,1010000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Butler 2 FT),"[203493, 202710]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,1179.0,1.0,0.0,Butler,202710.0,,,,,,,,,
103,PT03M46.00S,2021-11-02T23:50:18.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,20,13,2021-11-02T23:50:18Z,1030000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M46.00S,2021-11-02T23:53:59.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",202710,,,1610612748,20,14,2021-11-02T23:53:59Z,1040000,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
105,PT03M46.00S,2021-11-02T23:54:15.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",202710,,,1610612748,20,15,2021-11-02T23:54:15Z,1050000,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
106,PT03M25.00S,2021-11-02T23:54:35.8Z,1,REGULAR,2pt,Jump Shot,[],1628373,89.04402102496715,13.725490196078432,1610612742,22,15,2021-11-02T23:55:21Z,1060000,-181.0,50.0,1,right,F. Ntilikina 18' pullup Jump Shot (2 PTS) (R. Bullock 1 AST),"[1628373, 203493]",1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,18.83,Made,,,,,2.0,,,,,,R. Bullock,203493.0,1.0,,,,,,
108,PT03M10.00S,2021-11-02T23:54:54.0Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,22,15,2021-11-02T23:55:00Z,1080000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,,,,,,,,203592.0,,,,,,,,1.0,,,,,
109,PT03M10.00S,2021-11-02T23:54:57.5Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,22,15,2021-11-02T23:55:06Z,1090000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M10.00S,2021-11-02T23:54:57.5Z,1,REGULAR,substitution,in,[],1628425,,,1610612742,22,15,2021-11-02T23:55:06Z,1100000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M59.00S,2021-11-02T23:55:17.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628373,92.85479632063075,96.32352941176471,1610612742,22,15,2021-11-02T23:55:25Z,1110000,232.0,15.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M53.00S,2021-11-02T23:55:23.8Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,22,15,2021-11-02T23:55:25Z,1120000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
113,PT02M49.00S,2021-11-02T23:55:26.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,30.56833114323259,72.30392156862744,1610612748,22,18,2021-11-02T23:55:32Z,1130000,-112.0,235.0,1,left,D. Robinson 25' 3PT  (3 PTS) (T. Herro 2 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.99,Made,,,,,3.0,,,,,,T. Herro,1629639.0,2.0,,,,,,
115,PT02M40.00S,2021-11-02T23:55:39.1Z,1,REGULAR,foul,personal,[],200782,,,1610612742,22,18,2021-11-02T23:55:46Z,1150000,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 1629029]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,202035.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
117,PT02M28.00S,2021-11-02T23:56:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.26215505913272,39.46078431372549,1610612742,22,18,2021-11-02T23:56:45Z,1170000,-53.0,105.0,1,right,MISS L. Doncic 11' floating Shot,[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,11.73,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M25.00S,2021-11-02T23:56:08.6Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,22,18,2021-11-02T23:56:16Z,1180000,,,0,,L. Doncic REBOUND (Off:1 Def:0),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,117.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
119,PT02M25.00S,2021-11-02T23:56:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626161,91.80354796320631,50.0,1610612742,22,18,2021-11-02T23:56:20Z,1190000,0.0,25.0,1,right,MISS W. Cauley-Stein Layup - blocked,"[1626161, 203473]",1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,2.45,Missed,,,,,,,,,,,,,,,,,Dedmon,203473.0,
120,PT02M25.00S,2021-11-02T23:56:08.6Z,1,REGULAR,block,,[],203473,,,1610612742,22,18,2021-11-02T23:56:12Z,1200000,,,0,,D. Dedmon BLOCK (1 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M25.00S,2021-11-02T23:56:08.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,22,18,2021-11-02T23:56:20Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,
122,PT02M25.00S,2021-11-02T23:56:15.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,22,18,2021-11-02T23:56:15Z,1220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M21.00S,2021-11-02T23:56:30.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612742,22,18,2021-11-02T23:56:41Z,1230000,,,0,,J. Butler shooting personal FOUL (2 PF) (Doncic 2 FT),"[202710, 1629029]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,,203592.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
125,PT02M21.00S,2021-11-02T23:56:54.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629029,,,1610612742,23,18,2021-11-02T23:56:54Z,1250000,,,0,,L. Doncic Free Throw 1 of 2 (7 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
126,PT02M21.00S,2021-11-02T23:56:54.7Z,1,REGULAR,substitution,out,[],1628373,,,1610612742,23,18,2021-11-02T23:57:09Z,1260000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M21.00S,2021-11-02T23:56:54.7Z,1,REGULAR,substitution,out,[],1626161,,,1610612742,23,18,2021-11-02T23:57:09Z,1270000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M21.00S,2021-11-02T23:56:54.7Z,1,REGULAR,substitution,out,[],202710,,,1610612742,23,18,2021-11-02T23:57:09Z,1280000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2021-11-02T23:56:54.7Z,1,REGULAR,substitution,in,[],203501,,,1610612742,23,18,2021-11-02T23:57:09Z,1290000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M21.00S,2021-11-02T23:56:54.7Z,1,REGULAR,substitution,in,[],1626246,,,1610612742,23,18,2021-11-02T23:57:09Z,1300000,,,0,,SUB in: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M21.00S,2021-11-02T23:56:54.7Z,1,REGULAR,substitution,in,[],200768,,,1610612742,23,18,2021-11-02T23:57:09Z,1310000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M21.00S,2021-11-02T23:57:18.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629029,,,1610612742,24,18,2021-11-02T23:57:18Z,1320000,,,0,,L. Doncic Free Throw 2 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
133,PT02M13.00S,2021-11-02T23:57:29.3Z,1,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,24,18,2021-11-02T23:57:35Z,1330000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (1 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,,,,,,,,203592.0,,,,,,,,1.0,,,,,
134,PT02M13.00S,2021-11-02T23:57:32.9Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,24,18,2021-11-02T23:57:36Z,1340000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M13.00S,2021-11-02T23:57:32.9Z,1,REGULAR,substitution,in,[],1628973,,,1610612742,24,18,2021-11-02T23:57:36Z,1350000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M03.00S,2021-11-02T23:57:53.5Z,1,REGULAR,turnover,traveling,[],1626246,,,1610612742,24,18,2021-11-02T23:57:59Z,1360000,,,0,,B. Marjanovic traveling TURNOVER (1 TO),[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,203592.0,,,,,,,,1.0,,,,,
137,PT02M03.00S,2021-11-02T23:57:58.5Z,1,REGULAR,substitution,out,[],200782,,,1610612748,24,18,2021-11-02T23:58:02Z,1370000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M03.00S,2021-11-02T23:57:58.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,24,18,2021-11-02T23:58:02Z,1380000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M50.00S,2021-11-02T23:58:16.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,6.521024967148489,48.28431372549019,1610612748,24,18,2021-11-02T23:58:21Z,1390000,9.0,9.0,1,left,MISS D. Dedmon Layup,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M48.00S,2021-11-02T23:58:18.9Z,1,REGULAR,rebound,defensive,[],1626246,,,1610612742,24,18,2021-11-02T23:58:21Z,1400000,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT01M40.00S,2021-11-02T23:58:27.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626246,85.49605781865965,52.69607843137255,1610612742,24,18,2021-11-02T23:58:42Z,1410000,13.0,84.0,1,right,MISS B. Marjanovic 8' turnaround Hook,[1626246],1610612742.0,DAL,turnaround,,,Marjanovic,B. Marjanovic,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M38.00S,2021-11-02T23:58:29.0Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,24,18,2021-11-02T23:58:32Z,1420000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
143,PT01M33.00S,2021-11-02T23:58:37.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612748,24,18,2021-11-02T23:58:42Z,1430000,,,0,,J. Brunson personal FOUL (1 PF) (Lowry 2 FT),"[1628973, 200768]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,202035.0,1.0,0.0,Lowry,200768.0,,,,,,,,,
145,PT01M33.00S,2021-11-02T23:59:06.9Z,1,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,24,19,2021-11-02T23:59:06Z,1450000,,,0,,K. Lowry Free Throw 1 of 2 (1 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
146,PT01M33.00S,2021-11-02T23:59:07.5Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,24,19,2021-11-02T23:59:19Z,1460000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M33.00S,2021-11-02T23:59:07.5Z,1,REGULAR,substitution,in,[],202693,,,1610612748,24,19,2021-11-02T23:59:19Z,1470000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M33.00S,2021-11-02T23:59:28.0Z,1,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,24,20,2021-11-02T23:59:28Z,1480000,,,0,,K. Lowry Free Throw 2 of 2 (2 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
149,PT01M25.00S,2021-11-02T23:59:41.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612742,24,20,2021-11-02T23:59:50Z,1490000,,,0,,C. Martin personal FOUL (1 PF) (Brunson 2 FT),"[1628997, 1628973]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,1179.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
151,PT01M25.00S,2021-11-03T00:00:08.6Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,25,20,2021-11-03T00:00:08Z,1510000,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
152,PT01M25.00S,2021-11-03T00:00:08.6Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,25,20,2021-11-03T00:00:31Z,1520000,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT01M21.00S,2021-11-03T00:00:12.6Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,25,20,2021-11-03T00:00:31Z,1530000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,152.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
154,PT01M13.00S,2021-11-03T00:00:39.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,6.1268068331143235,50.0,1610612748,25,22,2021-11-03T00:00:43Z,1540000,0.0,5.0,1,left,D. Dedmon cutting DUNK (4 PTS) (K. Lowry 2 AST),"[203473, 200768]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,0.51,Made,,,,,4.0,,,,,,K. Lowry,200768.0,2.0,,,,,,
156,PT01M02.00S,2021-11-03T00:00:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.1819973718791,35.78431372549019,1610612742,27,22,2021-11-03T00:00:55Z,1560000,-71.0,96.0,1,right,J. Brunson 11' turnaround Jump Shot (3 PTS),[1628973],1610612742.0,DAL,turnaround,,,Brunson,J. Brunson,,,,,11.96,Made,,,,,3.0,,,,,,,,,,,,,,
157,PT00M44.90S,2021-11-03T00:01:08.0Z,1,REGULAR,3pt,Jump Shot,[],1628997,6.258212877792378,96.32352941176471,1610612748,27,22,2021-11-03T00:01:22Z,1570000,-232.0,6.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M40.90S,2021-11-03T00:01:12.0Z,1,REGULAR,rebound,offensive,[],202693,,,1610612748,27,22,2021-11-03T00:01:22Z,1580000,,,0,,M. Morris REBOUND (Off:1 Def:0),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,157.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
159,PT00M28.20S,2021-11-03T00:01:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,7.835085413929041,53.92156862745098,1610612748,27,22,2021-11-03T00:01:32Z,1590000,-20.0,21.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M26.40S,2021-11-03T00:01:27.2Z,1,REGULAR,rebound,defensive,[],1628425,,,1610612742,27,22,2021-11-03T00:01:27Z,1600000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
161,PT00M10.60S,2021-11-03T00:01:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.9862023653088,43.872549019607845,1610612742,29,22,2021-11-03T00:01:53Z,1610000,-31.0,13.0,1,right,J. Brunson driving finger roll Layup (5 PTS),[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,3.34,Made,,,,,5.0,,,,,,,,,,,,,,
162,PT00M10.60S,2021-11-03T00:01:48.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202693,,,1610612742,29,22,2021-11-03T00:01:55Z,1620000,,,0,,M. Morris shooting personal FOUL (1 PF) (Brunson 1 FT),"[202693, 1628973]",1610612748.0,MIA,shooting,,,Morris,M. Morris,,,,,,,,,,,,202035.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
164,PT00M10.60S,2021-11-03T00:02:01.0Z,1,REGULAR,substitution,out,[],1626246,,,1610612742,29,22,2021-11-03T00:02:51Z,1640000,,,0,,SUB out: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M10.60S,2021-11-03T00:02:01.0Z,1,REGULAR,substitution,out,[],1628997,,,1610612742,29,22,2021-11-03T00:02:51Z,1650000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M10.60S,2021-11-03T00:02:01.0Z,1,REGULAR,substitution,in,[],1626161,,,1610612742,29,22,2021-11-03T00:02:51Z,1660000,,,0,,SUB in: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M10.60S,2021-11-03T00:02:01.0Z,1,REGULAR,substitution,in,[],1629130,,,1610612742,29,22,2021-11-03T00:02:51Z,1670000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M10.60S,2021-11-03T00:02:28.2Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,30,22,2021-11-03T00:02:28Z,1680000,,,0,,J. Brunson Free Throw 1 of 1 (6 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
169,PT00M03.30S,2021-11-03T00:02:37.4Z,1,REGULAR,2pt,Jump Shot,[],1629639,6.652431011826544,18.872549019607842,1610612748,30,24,2021-11-03T00:02:42Z,1690000,156.0,10.0,1,left,T. Herro 15' pullup Jump Shot (2 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,15.59,Made,,,,,2.0,,,,,,,,,,,,,,
170,PT00M00.40S,2021-11-03T00:02:47.7Z,1,REGULAR,3pt,Jump Shot,[],203501,40.4361038107753,83.3563112745098,1610612742,30,24,2021-11-03T00:03:48Z,1700000,167.0,507.0,1,right,MISS T. Hardaway Jr. 53' bank 3PT,[203501],1610612742.0,DAL,bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,53.41,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M00.10S,2021-11-03T00:02:48.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,30,24,2021-11-03T00:03:48Z,1710000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2021-11-03T00:02:53.4Z,1,REGULAR,period,end,[],0,,,1610612742,30,24,2021-11-03T00:02:53Z,1720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-03T00:02:58.5Z,2,REGULAR,substitution,out,['startperiod'],203493,,,1610612742,30,24,2021-11-03T00:06:40Z,1740000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-03T00:02:58.5Z,2,REGULAR,substitution,out,['startperiod'],203473,,,1610612742,30,24,2021-11-03T00:06:40Z,1750000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-03T00:02:58.5Z,2,REGULAR,substitution,out,['startperiod'],1629130,,,1610612742,30,24,2021-11-03T00:06:40Z,1760000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-03T00:02:58.5Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612742,30,24,2021-11-03T00:06:40Z,1770000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-03T00:02:58.5Z,2,REGULAR,substitution,in,['startperiod'],1628997,,,1610612742,30,24,2021-11-03T00:06:40Z,1790000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-11-03T00:02:58.5Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612742,30,24,2021-11-03T00:06:40Z,1800000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-11-03T00:06:38.2Z,2,REGULAR,period,start,[],0,,,1610612742,30,24,2021-11-03T00:06:41Z,1810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
