actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
265,PT04M10.00S,2022-01-21T01:21:52.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,18.347568988173457,91.66666666666666,1610612742,42,34,2022-01-21T01:21:57Z,2650000,-208.0,120.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,24.04,Missed,,,,,,,,,,,
266,PT04M10.00S,2022-01-21T01:21:52.1Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,42,34,2022-01-21T01:21:57Z,2660000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,265.0,1.0,1.0,0.0,,,
267,PT03M57.00S,2022-01-21T01:22:04.6Z,2,REGULAR,2pt,Jump Shot,[],101108,91.93495400788436,22.058823529411764,1610612756,42,36,2022-01-21T01:22:10Z,2670000,-140.0,23.0,1,right,C. Paul 14' step back Jump Shot (6 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,,,,,,14.16,Made,6.0,,,,,,,,,,
268,PT03M42.00S,2022-01-21T01:22:22.0Z,2,REGULAR,foul,offensive,[],1628973,,,1610612742,42,36,2022-01-21T01:22:50Z,2680000,,,0,,J. Brunson offensive FOUL (2 PF),"[1628973, 1626164]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,203593.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,
270,PT03M42.00S,2022-01-21T01:22:22.0Z,2,REGULAR,turnover,offensive foul,[],1628973,,,1610612742,42,36,2022-01-21T01:22:22Z,2700000,,,0,,J. Brunson offensive foul TURNOVER (2 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,2.0,,,203593.0,,,,,,,,,,,,,,,,,
271,PT03M42.00S,2022-01-21T01:22:30.0Z,2,REGULAR,substitution,out,[],1628467,,,1610612756,42,36,2022-01-21T01:22:46Z,2710000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M42.00S,2022-01-21T01:22:30.0Z,2,REGULAR,substitution,out,[],201580,,,1610612756,42,36,2022-01-21T01:22:46Z,2720000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M42.00S,2022-01-21T01:22:30.0Z,2,REGULAR,substitution,out,[],101108,,,1610612756,42,36,2022-01-21T01:22:46Z,2730000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M42.00S,2022-01-21T01:22:30.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612756,42,36,2022-01-21T01:22:46Z,2740000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M42.00S,2022-01-21T01:22:30.0Z,2,REGULAR,substitution,in,[],202687,,,1610612756,42,36,2022-01-21T01:22:46Z,2750000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M42.00S,2022-01-21T01:22:30.0Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,42,36,2022-01-21T01:22:46Z,2760000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M28.00S,2022-01-21T01:22:59.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,85.10183968462549,37.99019607843137,1610612756,42,38,2022-01-21T01:23:05Z,2770000,-60.0,88.0,1,right,C. Payne 10' driving floating Jump Shot (4 PTS) (M. Bridges 1 AST),"[1626166, 1628969]",1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,,,,,,10.61,Made,4.0,M. Bridges,1628969.0,1.0,,,,,,,
279,PT03M11.00S,2022-01-21T01:23:15.5Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,42,38,2022-01-21T01:23:20Z,2790000,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 202687]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,4.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,,
280,PT03M11.00S,2022-01-21T01:23:15.5Z,2,REGULAR,steal,,[],202687,,,1610612756,42,38,2022-01-21T01:23:17Z,2800000,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M08.00S,2022-01-21T01:23:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,91.5407358738502,43.13725490196079,1610612756,42,40,2022-01-21T01:23:26Z,2810000,-34.0,27.0,1,right,D. Booker alley-oop Layup (16 PTS) (M. Bridges 2 AST),"[1626164, 1628969]",1610612756.0,PHX,alley-oop,,,Booker,D. Booker,,,,,,,,,,,,,4.37,Made,16.0,M. Bridges,1628969.0,2.0,,,,,,,
283,PT03M08.00S,2022-01-21T01:23:37.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,42,40,2022-01-21T01:23:37Z,2830000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M46.00S,2022-01-21T01:25:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,31.225361366622867,30.88235294117647,1610612742,45,40,2022-01-21T01:25:35Z,2840000,96.0,241.0,1,left,J. Brunson 25' 3PT  (9 PTS) (D. Finney-Smith 2 AST),"[1628973, 1627827]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,25.93,Made,9.0,D. Finney-Smith,1627827.0,2.0,,,,,,,
286,PT02M23.00S,2022-01-21T01:25:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,84.70762155059133,36.51960784313725,1610612756,45,42,2022-01-21T01:26:06Z,2860000,-67.0,91.0,1,right,C. Payne 11' driving floating Jump Shot (6 PTS) (B. Biyombo 1 AST),"[1626166, 202687]",1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,,,,,,11.34,Made,6.0,B. Biyombo,202687.0,1.0,,,,,,,
288,PT02M02.00S,2022-01-21T01:26:03.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,25.312089356110377,85.7843137254902,1610612742,45,42,2022-01-21T01:26:09Z,2880000,-179.0,185.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,,,,25.76,Missed,,,,,,,,,,,
289,PT01M58.00S,2022-01-21T01:26:07.2Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,45,42,2022-01-21T01:26:09Z,2890000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,288.0,2.0,2.0,0.0,,,
290,PT01M47.00S,2022-01-21T01:26:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,84.31340341655716,36.76470588235294,1610612756,45,42,2022-01-21T01:26:37Z,2900000,-66.0,95.0,1,right,MISS D. Booker 11' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,11.58,Missed,,,,,,,,,,,
291,PT01M46.00S,2022-01-21T01:26:19.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,45,42,2022-01-21T01:26:37Z,2910000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,290.0,4.0,4.0,0.0,,,
292,PT01M43.00S,2022-01-21T01:26:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612742,45,42,2022-01-21T01:26:47Z,2920000,,,0,,D. Booker personal FOUL (2 PF) (Doncic 2 FT),"[1626164, 1629029]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,2530.0,2.0,1.0,Doncic,1629029.0,,,,,,,,,,,,,
294,PT01M43.00S,2022-01-21T01:26:51.2Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626164,,,1610612742,45,42,2022-01-21T01:27:01Z,2940000,,,0,,D. Booker technical FOUL (2 Tech),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,2530.0,2.0,2.0,,,,,,,,,,,,,,,
295,PT01M43.00S,2022-01-21T01:27:01.9Z,2,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,46,42,2022-01-21T01:27:02Z,2950000,,,0,,L. Doncic technical Free Throw 1 of 1 (12 PTS),[1629029],1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,
296,PT01M43.00S,2022-01-21T01:27:27.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612742,47,42,2022-01-21T01:27:27Z,2960000,,,0,,L. Doncic Free Throw 1 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,
297,PT01M43.00S,2022-01-21T01:27:28.2Z,2,REGULAR,substitution,out,[],203939,,,1610612742,47,42,2022-01-21T01:27:59Z,2970000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M43.00S,2022-01-21T01:27:28.2Z,2,REGULAR,substitution,out,[],203493,,,1610612742,47,42,2022-01-21T01:27:59Z,2980000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M43.00S,2022-01-21T01:27:28.2Z,2,REGULAR,substitution,out,[],202687,,,1610612742,47,42,2022-01-21T01:27:59Z,2990000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M43.00S,2022-01-21T01:27:28.2Z,2,REGULAR,substitution,in,[],204001,,,1610612742,47,42,2022-01-21T01:27:59Z,3000000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M43.00S,2022-01-21T01:27:28.2Z,2,REGULAR,substitution,in,[],203501,,,1610612742,47,42,2022-01-21T01:27:59Z,3010000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M43.00S,2022-01-21T01:27:28.2Z,2,REGULAR,substitution,in,[],1629661,,,1610612742,47,42,2022-01-21T01:27:59Z,3020000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M43.00S,2022-01-21T01:28:00.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612742,48,42,2022-01-21T01:28:00Z,3030000,,,0,,L. Doncic Free Throw 2 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,
304,PT01M29.00S,2022-01-21T01:28:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,88.91261498028909,38.48039215686275,1610612756,48,42,2022-01-21T01:28:18Z,3040000,-58.0,52.0,1,right,MISS C. Payne 7' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,,,,,,,,,7.74,Missed,,,,,,,,,,,
305,PT01M26.00S,2022-01-21T01:28:18.0Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,48,42,2022-01-21T01:28:18Z,3050000,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,304.0,7.0,6.0,1.0,,,
306,PT01M20.00S,2022-01-21T01:28:23.5Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612742,48,42,2022-01-21T01:28:28Z,3060000,,,0,,J. Brunson lost ball TURNOVER (3 TO),"[1628973, 1626166]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,3.0,Payne,1626166.0,,,,,,,,,,,,,,,,,,
307,PT01M20.00S,2022-01-21T01:28:23.5Z,2,REGULAR,steal,,[],1626166,,,1610612756,48,42,2022-01-21T01:28:25Z,3070000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M15.00S,2022-01-21T01:28:28.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629661,92.19776609724047,2.450980392156863,1610612756,48,45,2022-01-21T01:28:35Z,3080000,-238.0,21.0,1,right,C. Johnson 3PT  (5 PTS) (M. Bridges 3 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,23.86,Made,5.0,M. Bridges,1628969.0,3.0,,,,,,,
310,PT00M53.80S,2022-01-21T01:28:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,13.534822601839686,47.04733455882353,1610612742,48,45,2022-01-21T01:28:56Z,3100000,15.0,75.0,1,left,MISS L. Doncic 7' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,,,,,,,,,7.62,Missed,,,,,,,,,,,
311,PT00M51.50S,2022-01-21T01:28:52.1Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612742,48,45,2022-01-21T01:28:52Z,3110000,,,0,,J. Brunson REBOUND (Off:2 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,310.0,4.0,2.0,2.0,,,
312,PT00M43.20S,2022-01-21T01:29:00.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",204001,11.908672798948752,58.82352941176471,1610612742,48,45,2022-01-21T01:29:07Z,3120000,-44.0,59.0,1,left,MISS K. Porzingis 7' turnaround bank Shot,[204001],1610612742.0,DAL,turnaround bank,,,Porzingis,K. Porzingis,,,,,,,,,,,,,7.4,Missed,,,,,,,,,,,
313,PT00M41.60S,2022-01-21T01:29:02.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,48,45,2022-01-21T01:29:07Z,3130000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,312.0,5.0,4.0,1.0,,,
314,PT00M35.40S,2022-01-21T01:29:09.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,29.25427069645204,77.20588235294117,1610612742,48,45,2022-01-21T01:29:15Z,3140000,-136.0,222.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,26.08,Missed,,,,,,,,,,,
315,PT00M31.30S,2022-01-21T01:29:13.4Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,48,45,2022-01-21T01:29:15Z,3150000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,314.0,3.0,3.0,0.0,,,
316,PT00M27.50S,2022-01-21T01:29:17.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,77.21747700394218,87.99019607843137,1610612756,48,45,2022-01-21T01:29:22Z,3160000,190.0,162.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,24.95,Missed,,,,,,,,,,,
317,PT00M24.20S,2022-01-21T01:29:20.4Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,48,45,2022-01-21T01:29:22Z,3170000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,316.0,3.0,3.0,0.0,,,
318,PT00M02.60S,2022-01-21T01:29:42.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629029,12.302890932982917,39.705882352941174,1610612742,50,45,2022-01-21T01:29:46Z,3180000,51.0,63.0,1,left,L. Doncic 8' turnaround Hook (16 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,,,,,,,,,8.14,Made,16.0,,,,,,,,,,
320,PT00M01.00S,2022-01-21T01:29:47.9Z,2,REGULAR,turnover,bad pass,[],203109,,,1610612756,50,45,2022-01-21T01:29:59Z,3200000,,,0,,J. Crowder bad pass TURNOVER (1 TO),"[203109, 1629029]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,1.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,,
321,PT00M01.00S,2022-01-21T01:29:47.9Z,2,REGULAR,steal,,[],1629029,,,1610612742,50,45,2022-01-21T01:29:53Z,3210000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M00.00S,2022-01-21T01:29:56.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,23.52168199737188,9.826899509803921,1610612742,53,45,2022-01-21T01:30:12Z,3220000,201.0,169.0,1,left,L. Doncic 26' 3PT  (19 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,26.23,Made,19.0,,,,,,,,,,
323,PT00M00.00S,2022-01-21T01:30:14.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612756,53,45,2022-01-21T01:30:24Z,3230000,,,0,,,[],,,support,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,End Period - Good Basket
324,PT00M00.00S,2022-01-21T01:30:26.1Z,2,REGULAR,period,end,[],0,,,1610612756,53,45,2022-01-21T01:30:26Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-21T01:35:09.7Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612756,53,45,2022-01-21T01:46:40Z,3250000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-21T01:35:09.7Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612756,53,45,2022-01-21T01:46:40Z,3260000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-21T01:35:09.7Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612756,53,45,2022-01-21T01:46:40Z,3270000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-21T01:35:09.7Z,3,REGULAR,substitution,in,['startperiod'],1628467,,,1610612756,53,45,2022-01-21T01:46:40Z,3280000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-21T01:35:09.7Z,3,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,53,45,2022-01-21T01:46:40Z,3290000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-01-21T01:35:09.7Z,3,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,53,45,2022-01-21T01:50:05Z,3305000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-21T01:46:53.9Z,3,REGULAR,period,start,[],0,,,1610612756,53,45,2022-01-21T01:46:54Z,3310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M45.00S,2022-01-21T01:47:07.5Z,3,REGULAR,3pt,Jump Shot,[],203109,10.5946123521682,4.166666666666666,1610612756,53,45,2022-01-21T01:47:12Z,3320000,229.0,47.0,1,left,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,23.4,Missed,,,,,,,,,,,
333,PT11M43.00S,2022-01-21T01:47:09.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,53,45,2022-01-21T01:47:12Z,3330000,,,0,,J. Brunson REBOUND (Off:2 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,332.0,5.0,3.0,2.0,,,
334,PT11M23.00S,2022-01-21T01:47:33.5Z,3,REGULAR,foul,personal,['2freethrow'],201580,,,1610612742,53,45,2022-01-21T01:47:58Z,3340000,,,0,,J. McGee shooting personal FOUL (3 PF) (Kleber 2 FT),"[201580, 1628467]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,2530.0,3.0,0.0,Kleber,1628467.0,,,,,,,,,,,,,
336,PT11M23.00S,2022-01-21T01:47:58.9Z,3,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,54,45,2022-01-21T01:47:58Z,3360000,,,0,,M. Kleber Free Throw 1 of 2 (6 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,
337,PT11M23.00S,2022-01-21T01:48:15.4Z,3,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,55,45,2022-01-21T01:48:15Z,3370000,,,0,,M. Kleber Free Throw 2 of 2 (7 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
338,PT11M12.00S,2022-01-21T01:48:34.3Z,3,REGULAR,2pt,Jump Shot,[],1626164,18.2161629434954,32.35294117647059,1610612756,55,45,2022-01-21T01:48:38Z,3380000,88.0,119.0,1,left,MISS D. Booker 14' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,,,,,,,,,14.79,Missed,,,,,,,,,,,
339,PT11M10.00S,2022-01-21T01:48:36.3Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,55,45,2022-01-21T01:48:38Z,3390000,,,0,,M. Kleber REBOUND (Off:1 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,338.0,4.0,3.0,1.0,,,
340,PT10M57.00S,2022-01-21T01:48:49.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,92.9862023653088,49.50980392156863,1610612742,57,45,2022-01-21T01:48:56Z,3400000,-2.0,13.0,1,right,K. Porzingis cutting DUNK (13 PTS) (L. Doncic 6 AST),"[204001, 1629029]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,1.36,Made,13.0,L. Doncic,1629029.0,6.0,,,,,,,
342,PT10M46.00S,2022-01-21T01:49:03.8Z,3,REGULAR,foul,personal,[],204001,,,1610612756,57,45,2022-01-21T01:49:38Z,3420000,,,0,,K. Porzingis personal FOUL (3 PF),"[204001, 1626164]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,203593.0,3.0,0.0,Booker,1626164.0,,,,,,,,,,,,,
344,PT10M34.00S,2022-01-21T01:49:45.4Z,3,REGULAR,3pt,Jump Shot,[],203109,21.895532194480946,9.313725490196079,1610612756,57,48,2022-01-21T01:49:54Z,3440000,203.0,153.0,1,left,J. Crowder 25' 3PT  (3 PTS) (C. Paul 7 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,25.47,Made,3.0,C. Paul,101108.0,7.0,,,,,,,
347,PT10M10.00S,2022-01-21T01:50:09.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629029,84.83902759526939,40.931372549019606,1610612742,59,48,2022-01-21T01:51:03Z,3460000,-45.0,90.0,1,right,L. Doncic 10' turnaround Hook (21 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,,,,,,,,,10.08,Made,21.0,,,,,,,,,,
348,PT10M02.00S,2022-01-21T01:50:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.703679369250986,43.872549019607845,1610612756,59,50,2022-01-21T01:50:25Z,3470000,31.0,20.0,1,left,D. Booker driving finger roll Layup (18 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,,,,,,,,,3.65,Made,18.0,,,,,,,,,,
349,PT09M45.00S,2022-01-21T01:50:37.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.46057818659659,53.92156862745098,1610612742,59,50,2022-01-21T01:52:39Z,3480000,20.0,18.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,,,,,,2.69,Missed,,,,,,,,,,,
350,PT09M43.00S,2022-01-21T01:50:39.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,59,50,2022-01-21T01:50:57Z,3490000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,349.0,4.0,4.0,0.0,,,
351,PT09M41.00S,2022-01-21T01:50:44.9Z,3,REGULAR,foul,personal,[],1627827,,,1610612756,59,50,2022-01-21T01:50:48Z,3500000,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 1626164]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,1830.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,
353,PT09M33.00S,2022-01-21T01:50:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,13.87976346911958,34.068627450980394,1610612756,59,52,2022-01-21T01:51:03Z,3520000,80.0,78.0,1,left,C. Paul 11' Jump Shot (8 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,11.15,Made,8.0,,,,,,,,,,
