actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
195,PT11M37.00S,2022-01-24T01:09:05.5Z,2,REGULAR,turnover,lost ball,[],1630214,,,1610612763,26,16,2022-01-24T01:11:49Z,1745000,,,0,,X. Tillman lost ball TURNOVER (1 TO),"[1630214, 1630182]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,1.0,,,,,,,Green,1630182.0,
196,PT11M37.00S,2022-01-24T01:09:05.5Z,2,REGULAR,steal,,[],1630182,,,1610612742,26,16,2022-01-24T01:11:49Z,1747500,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M31.00S,2022-01-24T01:09:08.4Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,26,16,2022-01-24T01:09:13Z,1750000,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1629001]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,1.0,,,,,,,Melton,1629001.0,
178,PT11M31.00S,2022-01-24T01:09:08.4Z,2,REGULAR,steal,,[],1629001,,,1610612763,26,16,2022-01-24T01:09:10Z,1760000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M21.00S,2022-01-24T01:09:19.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,69.85873850197109,70.34313725490196,1610612763,26,16,2022-01-24T01:09:36Z,1770000,102.0,231.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
180,PT11M17.00S,2022-01-24T01:09:23.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,26,16,2022-01-24T01:09:36Z,1780000,,,0,,K. Porzingis REBOUND (Off:1 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,179.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
181,PT11M09.00S,2022-01-24T01:09:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,8.229303547963205,47.549019607843135,1610612742,28,16,2022-01-24T01:09:43Z,1790000,12.0,25.0,1,left,M. Kleber cutting Layup (3 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,2.78,Made,,,,,3.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,
183,PT11M09.00S,2022-01-24T01:09:35.2Z,2,REGULAR,foul,personal,['1freethrow'],1629681,,,1610612742,28,16,2022-01-24T01:09:44Z,1810000,,,0,,K. Tillie shooting personal FOUL (1 PF) (Kleber 1 FT),"[1629681, 1628467]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Kleber,1628467.0,,,,,
185,PT11M09.00S,2022-01-24T01:09:57.3Z,2,REGULAR,freethrow,1 of 1,[],1628467,,,1610612742,29,16,2022-01-24T01:09:57Z,1830000,,,0,,M. Kleber Free Throw 1 of 1 (4 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
188,PT10M57.00S,2022-01-24T01:10:22.2Z,2,REGULAR,foul,personal,[],203501,,,1610612763,29,16,2022-01-24T01:13:33Z,1860000,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1629723]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Konchar,1629723.0,,,,,
190,PT10M53.00S,2022-01-24T01:10:48.1Z,2,REGULAR,2pt,Jump Shot,[],1629001,82.47371879106439,31.372549019607842,1610612763,29,16,2022-01-24T01:11:20Z,1880000,-93.0,112.0,1,right,MISS D. Melton 14' driving floating Shot,[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,14.58,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M50.00S,2022-01-24T01:10:51.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,29,16,2022-01-24T01:10:51Z,1890000,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,190.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
192,PT10M44.00S,2022-01-24T01:10:59.5Z,2,REGULAR,foul,personal,[],1628991,,,1610612742,29,16,2022-01-24T01:11:04Z,1900000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1628467]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1193.0,,2.0,0.0,Kleber,1628467.0,,,,,
194,PT10M35.00S,2022-01-24T01:11:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,8.492115637319317,53.67647058823529,1610612742,31,16,2022-01-24T01:11:31Z,1920000,-18.0,27.0,1,left,L. Doncic driving Layup (9 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,3.29,Made,,,,,9.0,,,,,,,,,,,,,,
197,PT10M14.00S,2022-01-24T01:11:47.7Z,2,REGULAR,3pt,Jump Shot,[],1629681,77.7431011826544,7.8431372549019605,1610612763,31,16,2022-01-24T01:11:51Z,1930000,-211.0,157.0,1,right,MISS K. Tillie 26' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M11.00S,2022-01-24T01:11:51.4Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,31,16,2022-01-24T01:11:51Z,1940000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
199,PT10M05.00S,2022-01-24T01:11:57.5Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,31,16,2022-01-24T01:12:00Z,1950000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1629681]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,2.0,,,,,,,Tillie,1629681.0,
200,PT10M05.00S,2022-01-24T01:11:57.5Z,2,REGULAR,steal,,[],1629681,,,1610612763,31,16,2022-01-24T01:12:00Z,1960000,,,0,,K. Tillie STEAL (1 STL),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M04.00S,2022-01-24T01:12:01.6Z,2,REGULAR,foul,personal,[],204001,,,1610612763,31,16,2022-01-24T01:12:05Z,1970000,,,0,,K. Porzingis take personal FOUL (1 PF),"[204001, 1629001]",1610612742.0,DAL,take,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Melton,1629001.0,,,,,
203,PT09M51.00S,2022-01-24T01:12:29.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629681,84.31340341655716,4.901960784313726,1610612763,31,19,2022-01-24T01:12:33Z,1990000,-225.0,95.0,1,right,K. Tillie 24' 3PT  (3 PTS) (D. Melton 1 AST),"[1629681, 1629001]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,24.47,Made,,,,,3.0,D. Melton,1629001.0,1.0,,,,,,,,,,,
205,PT09M35.00S,2022-01-24T01:12:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,16.507884362680684,50.245098039215684,1610612742,33,19,2022-01-24T01:12:49Z,2010000,-1.0,103.0,1,left,T. Hardaway Jr. 10' driving floating Jump Shot (2 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,10.27,Made,,,,,2.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,
207,PT09M24.00S,2022-01-24T01:12:55.8Z,2,REGULAR,3pt,Jump Shot,[],1629681,69.07030223390277,66.91176470588235,1610612763,33,19,2022-01-24T01:13:00Z,2030000,85.0,238.0,1,right,MISS K. Tillie 25' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
208,PT09M21.00S,2022-01-24T01:12:58.8Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,33,19,2022-01-24T01:13:00Z,2040000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
209,PT09M09.00S,2022-01-24T01:13:10.4Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,33,19,2022-01-24T01:13:13Z,2050000,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 1629001]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,3.0,,,,,,,Melton,1629001.0,
210,PT09M09.00S,2022-01-24T01:13:10.4Z,2,REGULAR,steal,,[],1629001,,,1610612763,33,19,2022-01-24T01:13:11Z,2060000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M06.00S,2022-01-24T01:13:13.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629723,92.32917214191852,51.470588235294116,1610612763,33,21,2022-01-24T01:13:19Z,2070000,7.0,20.0,1,right,J. Konchar running DUNK (2 PTS) (D. Melton 2 AST),"[1629723, 1629001]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,2.1,Made,,,,,2.0,D. Melton,1629001.0,2.0,,,,,,,,,,,
213,PT08M42.00S,2022-01-24T01:13:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,7.30946123521682,50.49019607843137,1610612742,33,21,2022-01-24T01:13:47Z,2090000,-2.0,16.0,1,left,MISS T. Hardaway Jr. Layup - blocked,"[203501, 1629001]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.64,Missed,,,,,,,,,,,,,,,Melton,1629001.0,,,
214,PT08M42.00S,2022-01-24T01:13:38.3Z,2,REGULAR,block,,[],1629001,,,1610612742,33,21,2022-01-24T01:13:40Z,2100000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M38.00S,2022-01-24T01:13:42.3Z,2,REGULAR,rebound,defensive,[],1629681,,,1610612763,33,21,2022-01-24T01:13:47Z,2110000,,,0,,K. Tillie REBOUND (Off:0 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
216,PT08M32.00S,2022-01-24T01:13:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,87.59855453350855,53.92156862745098,1610612763,33,21,2022-01-24T01:14:29Z,2120000,20.0,64.0,1,right,MISS J. Jackson Jr. 6' driving floating Shot - blocked,"[1628991, 1628467]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,6.7,Missed,,,,,,,,,,,,,,,Kleber,1628467.0,,,
256,PT08M32.00S,2022-01-24T01:13:48.0Z,2,REGULAR,block,,[],1628467,,,1610612763,33,21,2022-01-24T01:21:14Z,2125000,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M30.00S,2022-01-24T01:13:50.0Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,33,21,2022-01-24T01:14:29Z,2130000,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,216.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
218,PT08M30.00S,2022-01-24T01:13:53.8Z,2,REGULAR,turnover,out-of-bounds,[],1630214,,,1610612763,33,21,2022-01-24T01:14:38Z,2140000,,,0,,X. Tillman step out-of-bounds TURNOVER (2 TO),[1630214],1610612763.0,MEM,step,,,Tillman,X. Tillman,,,,,,,,,,,,,,,1146.0,2.0,,,,,,,,,
219,PT08M30.00S,2022-01-24T01:13:56.3Z,2,REGULAR,substitution,out,[],204001,,,1610612742,33,21,2022-01-24T01:14:06Z,2150000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M30.00S,2022-01-24T01:13:56.3Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,33,21,2022-01-24T01:14:06Z,2160000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M30.00S,2022-01-24T01:13:56.3Z,2,REGULAR,substitution,in,[],203939,,,1610612742,33,21,2022-01-24T01:14:06Z,2170000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M30.00S,2022-01-24T01:13:56.3Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,33,21,2022-01-24T01:14:06Z,2180000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M22.00S,2022-01-24T01:14:23.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,4.5499342969776615,97.05882352941177,1610612742,33,21,2022-01-24T01:14:41Z,2190000,-235.0,-10.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
224,PT08M18.00S,2022-01-24T01:14:26.3Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,33,21,2022-01-24T01:14:26Z,2200000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
225,PT08M00.00S,2022-01-24T01:14:44.6Z,2,REGULAR,2pt,Hook,[],1630214,94.03745072273325,68.13725490196079,1610612763,33,23,2022-01-24T01:15:33Z,2210000,91.0,4.0,1,right,X. Tillman 9' turnaround Hook (2 PTS),[1630214],1610612763.0,MEM,turnaround,,,Tillman,X. Tillman,,,,,9.08,Made,,,,,2.0,,,,,,,,,,,,,,
226,PT07M38.00S,2022-01-24T01:15:09.3Z,2,REGULAR,foul,offensive,[],1628467,,,1610612742,33,23,2022-01-24T01:15:23Z,2220000,,,0,,M. Kleber charge offensive FOUL (1 PF),"[1628467, 1629723]",1610612742.0,DAL,charge,,,Kleber,M. Kleber,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Konchar,1629723.0,,,,,
228,PT07M38.00S,2022-01-24T01:15:09.3Z,2,REGULAR,turnover,offensive foul,[],1628467,,,1610612742,33,23,2022-01-24T01:15:09Z,2240000,,,0,,M. Kleber offensive foul TURNOVER (1 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,202053.0,1.0,,,,,,,,,
229,PT07M38.00S,2022-01-24T01:15:16.7Z,2,REGULAR,substitution,out,[],203501,,,1610612763,33,23,2022-01-24T01:15:25Z,2250000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M38.00S,2022-01-24T01:15:16.7Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,33,23,2022-01-24T01:15:25Z,2260000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M38.00S,2022-01-24T01:15:16.7Z,2,REGULAR,substitution,in,[],203493,,,1610612763,33,23,2022-01-24T01:15:25Z,2270000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M38.00S,2022-01-24T01:15:16.7Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,33,23,2022-01-24T01:15:25Z,2280000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M24.00S,2022-01-24T01:15:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,90.67017082785807,37.34681372549019,1610612763,33,23,2022-01-24T01:22:43Z,2290000,-63.0,35.0,1,right,MISS J. Jackson Jr. 7' driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,7.24,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M22.00S,2022-01-24T01:15:46.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,33,23,2022-01-24T01:15:52Z,2300000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,
235,PT07M22.00S,2022-01-24T01:15:50.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,33,23,2022-01-24T01:15:50Z,2310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M12.00S,2022-01-24T01:16:05.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,10.463206307490145,58.333333333333336,1610612742,35,23,2022-01-24T01:16:14Z,2320000,-42.0,46.0,1,left,L. Doncic 6' driving floating bank Jump Shot (11 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,6.2,Made,,,,,11.0,,,,,,,,,,,,,,
237,PT07M09.00S,2022-01-24T01:16:13.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,23,2022-01-24T01:16:13Z,2330000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M09.00S,2022-01-24T01:16:33.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,35,23,2022-01-24T01:19:07Z,2340000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M09.00S,2022-01-24T01:16:33.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,35,23,2022-01-24T01:19:07Z,2350000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M09.00S,2022-01-24T01:16:33.9Z,2,REGULAR,substitution,out,[],1629681,,,1610612763,35,23,2022-01-24T01:19:07Z,2360000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M09.00S,2022-01-24T01:16:33.9Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,35,23,2022-01-24T01:19:07Z,2370000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M09.00S,2022-01-24T01:16:33.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,35,23,2022-01-24T01:19:07Z,2380000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M09.00S,2022-01-24T01:16:33.9Z,2,REGULAR,substitution,in,[],203500,,,1610612763,35,23,2022-01-24T01:19:07Z,2390000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M57.00S,2022-01-24T01:19:29.5Z,2,REGULAR,2pt,Jump Shot,[],1630533,76.82325886990802,28.186274509803923,1610612763,35,23,2022-01-24T01:19:35Z,2400000,-109.0,165.0,1,right,MISS Z. Williams 19' Jump Shot,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,19.81,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M54.00S,2022-01-24T01:19:32.5Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,35,23,2022-01-24T01:19:35Z,2410000,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
246,PT06M37.00S,2022-01-24T01:19:49.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.90210249671485,44.11764705882353,1610612742,37,23,2022-01-24T01:19:55Z,2420000,29.0,106.0,1,left,L. Doncic 11' driving floating Jump Shot (13 PTS) (D. Finney-Smith 2 AST),"[1629029, 1627827]",1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,11.04,Made,,,,,13.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,
248,PT06M16.00S,2022-01-24T01:20:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,89.56964520367937,97.05882352941177,1610612763,37,23,2022-01-24T01:20:16Z,2440000,235.0,46.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
249,PT06M14.00S,2022-01-24T01:20:11.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,37,23,2022-01-24T01:20:16Z,2450000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,248.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
250,PT06M02.00S,2022-01-24T01:20:24.4Z,2,REGULAR,3pt,Jump Shot,[],1627827,20.581471747700395,91.66666666666666,1610612742,37,23,2022-01-24T01:20:49Z,2460000,-208.0,141.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M58.00S,2022-01-24T01:20:28.4Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,37,23,2022-01-24T01:29:43Z,2470000,,,0,,S. Adams REBOUND (Off:0 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,250.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
252,PT05M55.00S,2022-01-24T01:20:31.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629630,92.72339027595268,48.03921568627451,1610612763,37,25,2022-01-24T01:20:41Z,2480000,-10.0,16.0,1,right,J. Morant running alley-oop DUNK (11 PTS) (J. Konchar 2 AST),"[1629630, 1629723]",1610612763.0,MEM,running alley-oop,,,Morant,J. Morant,,,,,1.87,Made,,,,,11.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,
276,PT05M28.00S,2022-01-24T01:21:02.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612742,37,25,2022-01-24T01:27:55Z,2505000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,
321,PT05M28.00S,2022-01-24T01:21:17.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,37,25,2022-01-24T01:28:40Z,2512500,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,SC - Violation - No FGA
257,PT04M56.00S,2022-01-24T01:21:32.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,74.58935611038108,87.00980392156863,1610612763,37,25,2022-01-24T01:24:12Z,2520000,185.0,186.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
258,PT04M54.00S,2022-01-24T01:21:34.6Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,37,25,2022-01-24T01:23:03Z,2530000,,,0,,J. Konchar REBOUND (Off:4 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,257.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
259,PT04M48.00S,2022-01-24T01:21:37.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629723,94.40999984741211,50.0,1610612763,37,25,2022-01-24T01:24:12Z,2540000,0.0,0.0,1,right,MISS J. Konchar tip Layup,[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
260,PT04M47.00S,2022-01-24T01:21:38.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,37,25,2022-01-24T01:22:13Z,2550000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,259.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
261,PT04M41.00S,2022-01-24T01:21:46.8Z,2,REGULAR,foul,personal,[],1630533,,,1610612742,37,25,2022-01-24T01:21:55Z,2560000,,,0,,Z. Williams personal FOUL (2 PF),"[1630533, 203939]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,1193.0,,2.0,0.0,Powell,203939.0,,,,,
263,PT04M41.00S,2022-01-24T01:21:56.2Z,2,REGULAR,substitution,out,[],1629029,,,1610612742,37,25,2022-01-24T01:22:17Z,2580000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M41.00S,2022-01-24T01:21:56.2Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,37,25,2022-01-24T01:22:17Z,2590000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M28.00S,2022-01-24T01:22:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.652431011826544,48.77450980392157,1610612742,39,25,2022-01-24T01:22:37Z,2600000,6.0,10.0,1,left,D. Powell cutting Layup (4 PTS) (D. Finney-Smith 3 AST),"[203939, 1627827]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,1.17,Made,,,,,4.0,D. Finney-Smith,1627827.0,3.0,,,,,,,,,,,
