actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
87,PT04M59.00S,2021-10-27T00:56:06.0Z,1,REGULAR,substitution,in,[],1630578,,,1610612742,14,17,2021-10-27T00:56:23Z,870000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M50.00S,2021-10-27T00:56:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,84.05059132720105,35.049019607843135,1610612742,14,17,2021-10-27T00:56:39Z,880000,-75.0,97.0,1,right,MISS L. Doncic 12' driving floating Shot - blocked,"[1629029, 1630256]",1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,12.28,Missed,,,,,,,,,,,,,,,,,Tate,1630256.0,
89,PT04M50.00S,2021-10-27T00:56:31.5Z,1,REGULAR,block,,[],1630256,,,1610612742,14,17,2021-10-27T00:56:34Z,890000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M47.00S,2021-10-27T00:56:34.5Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,14,17,2021-10-27T00:56:39Z,900000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
91,PT04M44.00S,2021-10-27T00:56:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201569,6.783837056504599,46.81372549019608,1610612745,14,17,2021-10-27T00:56:44Z,910000,16.0,11.0,1,left,MISS E. Gordon running Layup,[201569],1610612745.0,HOU,running,,,Gordon,E. Gordon,,,,,1.95,Missed,,,,,,,,,,,,,,,,,,,
92,PT04M44.00S,2021-10-27T00:56:38.9Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612745,14,17,2021-10-27T00:56:38Z,920000,,,0,,C. Wood REBOUND (Off:3 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,91.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
93,PT04M44.00S,2021-10-27T00:56:41.6Z,1,REGULAR,foul,personal,[],1626246,,,1610612745,14,17,2021-10-27T00:56:51Z,930000,,,0,,B. Marjanovic personal FOUL (1 PF),"[1626246, 1626174]",1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Wood,1626174.0,,,
95,PT04M38.00S,2021-10-27T00:57:05.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,29.38567674113009,73.52941176470588,1610612745,14,17,2021-10-27T00:58:04Z,950000,-118.0,224.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2021-10-27T00:57:07.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612742,14,17,2021-10-27T00:57:09Z,960000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
97,PT04M26.00S,2021-10-27T00:57:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626246,92.50985545335085,45.427389705882355,1610612742,16,17,2021-10-27T00:57:23Z,970000,-23.0,18.0,1,right,B. Marjanovic cutting Layup (4 PTS) (L. Doncic 2 AST),"[1626246, 1629029]",1610612742.0,DAL,cutting,,,Marjanovic,B. Marjanovic,,,,,2.91,Made,,,,,4.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,
99,PT04M05.00S,2021-10-27T00:57:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.389618922470433,52.69607843137255,1610612745,16,19,2021-10-27T00:57:44Z,990000,-13.0,8.0,1,left,K. Porter Jr. driving reverse Layup (8 PTS) (C. Wood 2 AST),"[1629645, 1626174]",1610612745.0,HOU,driving reverse,,,Porter Jr.,K. Porter Jr.,,,,,1.55,Made,,,,,8.0,C. Wood,1626174.0,2.0,,,,,,,,,,,
101,PT03M47.00S,2021-10-27T00:57:56.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,79.58278580814718,91.91176470588235,1610612742,16,19,2021-10-27T00:58:00Z,1010000,210.0,139.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M45.00S,2021-10-27T00:57:58.2Z,1,REGULAR,rebound,offensive,[],1626246,,,1610612742,16,19,2021-10-27T00:58:00Z,1020000,,,0,,B. Marjanovic REBOUND (Off:2 Def:0),[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,101.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
103,PT03M45.00S,2021-10-27T00:58:02.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612742,16,19,2021-10-27T00:58:20Z,1030000,,,0,,J. Tate personal FOUL (2 PF) (Marjanovic 2 FT),"[1630256, 1626246]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,1627519.0,,,,2.0,0.0,Marjanovic,1626246.0,,,
105,PT03M45.00S,2021-10-27T00:58:35.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626246,,,1610612742,17,19,2021-10-27T00:58:35Z,1050000,,,0,,B. Marjanovic Free Throw 1 of 2 (5 PTS),[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
106,PT03M45.00S,2021-10-27T00:58:37.1Z,1,REGULAR,substitution,out,[],1629645,,,1610612742,17,19,2021-10-27T00:58:49Z,1060000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M45.00S,2021-10-27T00:58:37.1Z,1,REGULAR,substitution,out,[],1630256,,,1610612742,17,19,2021-10-27T00:58:49Z,1070000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M45.00S,2021-10-27T00:58:37.1Z,1,REGULAR,substitution,in,[],201571,,,1610612742,17,19,2021-10-27T00:58:49Z,1080000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M45.00S,2021-10-27T00:58:37.1Z,1,REGULAR,substitution,in,[],1627863,,,1610612742,17,19,2021-10-27T00:58:49Z,1090000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M45.00S,2021-10-27T00:58:35.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626246,,,1610612742,17,19,2021-10-27T00:58:59Z,1100000,,,0,,MISS B. Marjanovic Free Throw 2 of 2,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2021-10-27T00:58:37.5Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,17,19,2021-10-27T00:58:59Z,1110000,,,0,,C. Wood REBOUND (Off:3 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,110.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
112,PT03M34.00S,2021-10-27T00:59:11.6Z,1,REGULAR,foul,personal,[],1628973,,,1610612745,17,19,2021-10-27T00:59:16Z,1120000,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 201571]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Augustin,201571.0,,,
114,PT03M27.00S,2021-10-27T00:59:32.1Z,1,REGULAR,3pt,Jump Shot,[],201569,30.962549277266753,25.245098039215684,1610612745,17,22,2021-10-27T00:59:36Z,1140000,124.0,239.0,1,left,E. Gordon 26' 3PT  (3 PTS) (C. Wood 3 AST),"[201569, 1626174]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.87,Made,,,,,3.0,C. Wood,1626174.0,3.0,,,,,,,,,,,
116,PT03M13.00S,2021-10-27T00:59:47.3Z,1,REGULAR,2pt,Jump Shot,[],1629029,79.58278580814718,25.245098039215684,1610612742,19,22,2021-10-27T00:59:52Z,1160000,-124.0,139.0,1,right,L. Doncic 18' pullup bank Jump Shot (7 PTS),[1629029],1610612742.0,DAL,pullup bank,,,Doncic,L. Doncic,,,,,18.64,Made,,,,,7.0,,,,,,,,,,,,,,
117,PT03M13.00S,2021-10-27T00:59:51.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201569,,,1610612742,19,22,2021-10-27T00:59:59Z,1170000,,,0,,E. Gordon shooting personal FOUL (1 PF) (Doncic 1 FT),"[201569, 1629029]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Doncic,1629029.0,,,
119,PT03M13.00S,2021-10-27T01:00:00.3Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,19,22,2021-10-27T01:00:44Z,1190000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M13.00S,2021-10-27T01:00:00.3Z,1,REGULAR,substitution,out,[],203501,,,1610612742,19,22,2021-10-27T01:00:44Z,1200000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M13.00S,2021-10-27T01:00:00.3Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,19,22,2021-10-27T01:00:44Z,1210000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M13.00S,2021-10-27T01:00:00.3Z,1,REGULAR,substitution,in,[],1628425,,,1610612742,19,22,2021-10-27T01:00:44Z,1220000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M13.00S,2021-10-27T01:00:21.1Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,20,22,2021-10-27T01:00:21Z,1230000,,,0,,L. Doncic Free Throw 1 of 1 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
124,PT02M55.00S,2021-10-27T01:00:41.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,5.601182654402102,49.26470588235294,1610612745,20,22,2021-10-27T01:00:45Z,1240000,4.0,0.0,1,left,MISS A. Sengun cutting DUNK - blocked,"[1630578, 1629029]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,0.37,Missed,,,,,,,,,,,,,,,,,Doncic,1629029.0,
125,PT02M55.00S,2021-10-27T01:00:41.7Z,1,REGULAR,block,,[],1629029,,,1610612745,20,22,2021-10-27T01:00:43Z,1250000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M52.00S,2021-10-27T01:00:44.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,20,22,2021-10-27T01:00:45Z,1260000,,,0,,L. Doncic REBOUND (Off:2 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,124.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
127,PT02M41.00S,2021-10-27T01:00:55.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626246,90.22667542706965,41.911764705882355,1610612742,22,22,2021-10-27T01:00:59Z,1270000,-40.0,39.0,1,right,B. Marjanovic turnaround Jump Shot (7 PTS) (J. Brunson 2 AST),"[1626246, 1628973]",1610612742.0,DAL,turnaround,,,Marjanovic,B. Marjanovic,,,,,5.64,Made,,,,,7.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,
129,PT02M28.00S,2021-10-27T01:01:08.1Z,1,REGULAR,3pt,Jump Shot,[],1630578,31.61957950065703,35.78431372549019,1610612745,22,22,2021-10-27T01:01:13Z,1290000,71.0,245.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M25.00S,2021-10-27T01:01:11.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,22,22,2021-10-27T01:01:13Z,1300000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,
131,PT02M25.00S,2021-10-27T01:01:14.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,22,22,2021-10-27T01:01:14Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M25.00S,2021-10-27T01:01:19.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,22,22,2021-10-27T01:01:19Z,1320000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M25.00S,2021-10-27T01:03:15.0Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,22,22,2021-10-27T01:04:10Z,1330000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M25.00S,2021-10-27T01:03:15.0Z,1,REGULAR,substitution,in,[],203493,,,1610612742,22,22,2021-10-27T01:04:10Z,1340000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M16.00S,2021-10-27T01:04:21.5Z,1,REGULAR,turnover,bad pass,[],1628467,,,1610612742,22,22,2021-10-27T01:04:25Z,1350000,,,0,,M. Kleber bad pass TURNOVER (1 TO),"[1628467, 1630578]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0,,,,,,,
136,PT02M16.00S,2021-10-27T01:04:21.5Z,1,REGULAR,steal,,[],1630578,,,1610612745,22,22,2021-10-27T01:04:23Z,1360000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M59.00S,2021-10-27T01:04:38.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627863,7.440867279894875,96.81372549019608,1610612745,22,25,2021-10-27T01:04:41Z,1370000,-234.0,17.0,1,left,D. House Jr. 3PT  (3 PTS) (A. Sengun 1 AST),"[1627863, 1630578]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,23.47,Made,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,
139,PT01M49.00S,2021-10-27T01:04:48.1Z,1,REGULAR,3pt,Jump Shot,[],1628425,81.553876478318,94.6078431372549,1610612742,22,25,2021-10-27T01:04:52Z,1390000,223.0,121.0,1,right,MISS S. Brown 25' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M47.00S,2021-10-27T01:04:50.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,22,25,2021-10-27T01:04:52Z,1400000,,,0,,C. Wood REBOUND (Off:3 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,139.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
141,PT01M42.00S,2021-10-27T01:04:55.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626174,32.276609724047304,45.83333333333333,1610612745,22,28,2021-10-27T01:04:59Z,1410000,21.0,251.0,1,left,C. Wood 25' 3PT pullup (9 PTS),[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,25.18,Made,,,,,9.0,,,,,,,,,,,,,,
142,PT01M20.00S,2021-10-27T01:05:18.2Z,1,REGULAR,turnover,lost ball,[],1628425,,,1610612742,22,28,2021-10-27T01:05:22Z,1420000,,,0,,S. Brown lost ball TURNOVER (1 TO),"[1628425, 1630578]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0,,,,,,,
143,PT01M20.00S,2021-10-27T01:05:18.2Z,1,REGULAR,steal,,[],1630578,,,1610612745,22,28,2021-10-27T01:05:20Z,1430000,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M20.00S,2021-10-27T01:05:21.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,22,28,2021-10-27T01:07:06Z,1435000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M20.00S,2021-10-27T01:05:25.1Z,1,REGULAR,substitution,out,[],1626246,,,1610612745,22,28,2021-10-27T01:05:43Z,1440000,,,0,,SUB out: B. Marjanovic,[1626246],1610612742.0,DAL,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M20.00S,2021-10-27T01:05:25.1Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,22,28,2021-10-27T01:05:43Z,1450000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M20.00S,2021-10-27T01:05:25.1Z,1,REGULAR,substitution,in,[],204001,,,1610612745,22,28,2021-10-27T01:05:43Z,1460000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M20.00S,2021-10-27T01:05:25.1Z,1,REGULAR,substitution,in,[],1628021,,,1610612745,22,28,2021-10-27T01:05:43Z,1470000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M15.00S,2021-10-27T01:05:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627863,5.995400788436268,49.754901960784316,1610612745,22,30,2021-10-27T01:05:52Z,1480000,1.0,4.0,1,left,D. House Jr. cutting Layup (5 PTS) (D. Augustin 1 AST),"[1627863, 201571]",1610612745.0,HOU,cutting,,,House Jr.,D. House Jr.,,,,,0.41,Made,,,,,5.0,D. Augustin,201571.0,1.0,,,,,,,,,,,
150,PT01M06.00S,2021-10-27T01:05:56.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,78.26872536136662,26.47058823529412,1610612742,24,30,2021-10-27T01:06:01Z,1500000,-118.0,152.0,1,right,J. Brunson 19' pullup Jump Shot (2 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.2,Made,,,,,2.0,,,,,,,,,,,,,,
151,PT00M47.00S,2021-10-27T01:06:20.7Z,1,REGULAR,foul,personal,['2freethrow'],203493,,,1610612745,24,30,2021-10-27T01:06:30Z,1510000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Sengun 2 FT),"[203493, 1630578]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,,,,203593.0,,,,1.0,0.0,Sengun,1630578.0,,,
154,PT00M47.00S,2021-10-27T01:06:43.7Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,24,31,2021-10-27T01:07:06Z,1530000,,,0,,A. Sengun Free Throw 1 of 2 (1 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
155,PT00M47.00S,2021-10-27T01:06:43.7Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,24,31,2021-10-27T01:07:06Z,1540000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M44.90S,2021-10-27T01:06:45.8Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,24,31,2021-10-27T01:07:06Z,1550000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
157,PT00M31.50S,2021-10-27T01:07:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628467,67.62483574244416,32.1078431372549,1610612742,27,31,2021-10-27T01:07:21Z,1560000,-89.0,252.0,1,right,M. Kleber 26' 3PT  (3 PTS) (J. Brunson 3 AST),"[1628467, 1628973]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.72,Made,,,,,3.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,
159,PT00M12.70S,2021-10-27T01:07:38.6Z,1,REGULAR,3pt,Jump Shot,[],201569,25.969119579500656,17.892156862745097,1610612745,27,31,2021-10-27T01:07:42Z,1580000,161.0,192.0,1,left,MISS E. Gordon 24' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M10.30S,2021-10-27T01:07:41.0Z,1,REGULAR,rebound,defensive,[],1628425,,,1610612742,27,31,2021-10-27T01:07:41Z,1590000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT00M00.00S,2021-10-27T01:09:15.4Z,1,REGULAR,turnover,offensive goaltending,[],204001,,,1610612742,27,31,2021-10-27T01:09:40Z,1620000,,,0,,K. Porzingis offensive goaltending TURNOVER (1 TO),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,,,
164,PT00M00.00S,2021-10-27T01:09:24.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612745,27,31,2021-10-27T01:10:35Z,1630000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,End Period - No Basket
165,PT00M00.00S,2021-10-27T01:10:24.6Z,1,REGULAR,period,end,[],0,,,1610612745,27,31,2021-10-27T01:10:24Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-10-27T01:10:31.0Z,2,REGULAR,substitution,out,['startperiod'],1628425,,,1610612745,27,31,2021-10-27T01:11:10Z,1650000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-10-27T01:10:31.0Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612745,27,31,2021-10-27T01:11:10Z,1660000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-10-27T01:11:12.8Z,2,REGULAR,period,start,[],0,,,1610612742,27,31,2021-10-27T01:11:12Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M49.00S,2021-10-27T01:11:23.2Z,2,REGULAR,2pt,Jump Shot,[],203493,76.5604467805519,58.333333333333336,1610612742,29,31,2021-10-27T01:11:52Z,1680000,42.0,168.0,1,right,R. Bullock 17' Jump Shot (2 PTS) (J. Brunson 4 AST),"[203493, 1628973]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,17.29,Made,,,,,2.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,
172,PT11M29.00S,2021-10-27T01:11:42.0Z,2,REGULAR,2pt,Jump Shot,[],201571,17.559132720105126,24.509803921568626,1610612745,29,31,2021-10-27T01:11:48Z,1710000,127.0,113.0,1,left,MISS D. Augustin 17' Jump Shot,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,17.01,Missed,,,,,,,,,,,,,,,,,,,
173,PT11M26.00S,2021-10-27T01:11:45.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,29,31,2021-10-27T01:11:48Z,1720000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
174,PT11M14.00S,2021-10-27T01:11:57.5Z,2,REGULAR,2pt,Jump Shot,[],204001,77.34888304862024,48.28431372549019,1610612742,31,31,2021-10-27T01:12:02Z,1730000,-9.0,160.0,1,right,K. Porzingis 16' pullup Jump Shot (3 PTS) (J. Brunson 5 AST),"[204001, 1628973]",1610612742.0,DAL,pullup,,,Porzingis,K. Porzingis,,,,,16.06,Made,,,,,3.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,
176,PT10M57.00S,2021-10-27T01:12:14.3Z,2,REGULAR,3pt,Jump Shot,[],201571,8.09789750328515,3.6764705882352944,1610612745,31,34,2021-10-27T01:12:18Z,1750000,232.0,24.0,1,left,D. Augustin 3PT  (3 PTS) (A. Sengun 2 AST),"[201571, 1630578]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,23.28,Made,,,,,3.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,
178,PT10M48.00S,2021-10-27T01:12:22.9Z,2,REGULAR,3pt,Jump Shot,[],203493,81.42247043363994,5.392156862745098,1610612742,31,34,2021-10-27T01:14:37Z,1770000,-223.0,122.0,1,right,MISS R. Bullock 25' running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M45.00S,2021-10-27T01:12:25.9Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612745,31,34,2021-10-27T01:12:27Z,1780000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
180,PT10M30.00S,2021-10-27T01:12:41.4Z,2,REGULAR,3pt,Jump Shot,[],1627863,28.203022339027594,23.03921568627451,1610612745,31,37,2021-10-27T01:12:45Z,1790000,135.0,213.0,1,left,D. House Jr. 25' 3PT  (8 PTS) (D. Nwaba 1 AST),"[1627863, 1628021]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,25.17,Made,,,,,8.0,D. Nwaba,1628021.0,1.0,,,,,,,,,,,
