actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
526,PT08M43.00S,2021-10-29T02:22:49.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629022,92.19776609724047,62.254901960784316,1610612759,84,84,2021-10-29T02:22:54Z,5210000,61.0,21.0,1,right,L. Walker IV 6' driving bank Hook (14 PTS),[1629022],1610612759.0,SAS,driving bank,,,Walker IV,L. Walker IV,,,,,6.47,Made,,,,,,,,,,,14.0,,,,,,,,
527,PT08M33.00S,2021-10-29T02:22:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.258212877792378,51.9607843137255,1610612742,86,84,2021-10-29T02:23:02Z,5220000,-10.0,6.0,1,left,D. Powell alley-oop Layup (9 PTS) (L. Doncic 4 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.17,Made,,,,,,,,,,,9.0,L. Doncic,1629029.0,4.0,,,,,
529,PT08M19.00S,2021-10-29T02:23:14.0Z,4,REGULAR,3pt,Jump Shot,[],1627749,67.62483574244416,63.970588235294116,1610612759,86,84,2021-10-29T02:23:17Z,5240000,70.0,252.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
530,PT08M17.00S,2021-10-29T02:23:16.0Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,86,84,2021-10-29T02:23:17Z,5250000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,529.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
531,PT08M06.00S,2021-10-29T02:23:29.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,86,84,2021-10-29T02:23:29Z,5260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M06.00S,2021-10-29T02:23:29.8Z,4,REGULAR,substitution,out,[],1628966,,,1610612742,86,84,2021-10-29T02:23:34Z,5270000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M06.00S,2021-10-29T02:23:29.8Z,4,REGULAR,substitution,in,[],1629640,,,1610612742,86,84,2021-10-29T02:23:34Z,5280000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M59.00S,2021-10-29T02:23:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,12.87779237844941,43.026194852941174,1610612742,88,84,2021-10-29T02:23:58Z,5290000,35.0,69.0,1,left,L. Doncic 7' driving floating Jump Shot (17 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,7.7,Made,,,,,,,,,,,17.0,,,,,,,,
535,PT07M40.00S,2021-10-29T02:24:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.9862023653088,49.50980392156863,1610612759,88,86,2021-10-29T02:24:15Z,5300000,-2.0,13.0,1,right,D. White driving Layup (9 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,1.36,Made,,,,,,,,,,,9.0,,,,,,,,
536,PT07M24.00S,2021-10-29T02:24:27.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,20.45006570302234,29.166666666666668,1610612742,90,86,2021-10-29T02:24:31Z,5310000,104.0,140.0,1,left,J. Brunson 17' pullup Jump Shot (19 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,17.43,Made,,,,,,,,,,,19.0,,,,,,,,
537,PT07M05.00S,2021-10-29T02:24:46.2Z,4,REGULAR,3pt,Jump Shot,[],1629022,91.40932982917214,3.431372549019608,1610612759,90,86,2021-10-29T02:24:52Z,5320000,-233.0,28.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
538,PT07M00.00S,2021-10-29T02:24:51.2Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,90,86,2021-10-29T02:24:52Z,5330000,,,0,,J. Brunson REBOUND (Off:0 Def:6),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,537.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
539,PT06M55.00S,2021-10-29T02:25:02.7Z,4,REGULAR,foul,offensive,[],203939,,,1610612742,90,86,2021-10-29T02:25:09Z,5340000,,,0,,D. Powell off-the-ball offensive FOUL (2 PF),"[203939, 1628401]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,204059.0,2.0,0.0,White,1628401.0,,,,,,,,,,
541,PT06M55.00S,2021-10-29T02:25:02.7Z,4,REGULAR,turnover,offensive foul,[],203939,,,1610612742,90,86,2021-10-29T02:25:02Z,5360000,,,0,,D. Powell offensive foul TURNOVER (2 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,204059.0,,,,,2.0,,,,,,,,,
542,PT06M55.00S,2021-10-29T02:25:14.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,90,86,2021-10-29T02:25:14Z,5370000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M55.00S,2021-10-29T02:25:17.4Z,4,REGULAR,substitution,out,[],203493,,,1610612759,90,86,2021-10-29T02:28:06Z,5380000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M55.00S,2021-10-29T02:25:17.4Z,4,REGULAR,substitution,out,[],1628401,,,1610612759,90,86,2021-10-29T02:28:06Z,5390000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M55.00S,2021-10-29T02:25:17.4Z,4,REGULAR,substitution,in,[],203501,,,1610612759,90,86,2021-10-29T02:28:06Z,5400000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M55.00S,2021-10-29T02:25:17.4Z,4,REGULAR,substitution,in,[],1627854,,,1610612759,90,86,2021-10-29T02:28:06Z,5410000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M55.00S,2021-10-29T02:28:07.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,90,86,2021-10-29T02:28:11Z,5420000,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,,
548,PT06M43.00S,2021-10-29T02:28:22.9Z,4,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612759,90,86,2021-10-29T02:28:27Z,5430000,,,0,,L. Walker IV step out-of-bounds TURNOVER (3 TO),[1629022],1610612759.0,SAS,step,,,Walker IV,L. Walker IV,,,,,,,,,,,204059.0,,,,,3.0,,,,,,,,,
549,PT06M31.00S,2021-10-29T02:28:39.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203939,5.863994743758213,49.26470588235294,1610612742,92,86,2021-10-29T02:28:43Z,5440000,4.0,3.0,1,left,D. Powell cutting DUNK (11 PTS) (L. Doncic 5 AST),"[203939, 1629029]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,0.45,Made,,,,,,,,,,,11.0,L. Doncic,1629029.0,5.0,,,,,
551,PT06M12.00S,2021-10-29T02:29:02.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,92,86,2021-10-29T02:29:02Z,5460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M12.00S,2021-10-29T02:29:06.6Z,4,REGULAR,substitution,out,[],1628973,,,1610612759,92,86,2021-10-29T02:29:17Z,5470000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M12.00S,2021-10-29T02:29:06.6Z,4,REGULAR,substitution,in,[],1628467,,,1610612759,92,86,2021-10-29T02:29:17Z,5480000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M01.00S,2021-10-29T02:29:35.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,92,86,2021-10-29T02:29:46Z,5490000,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M46.00S,2021-10-29T02:30:05.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,7.5722733245729295,59.80392156862745,1610612742,94,86,2021-10-29T02:30:10Z,5500000,-49.0,19.0,1,left,L. Doncic driving floating bank Jump Shot (19 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,5.24,Made,,,,,,,,,,,19.0,,,,,,,,
556,PT05M34.00S,2021-10-29T02:30:16.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,88.51839684625493,50.98039215686274,1610612759,94,86,2021-10-29T02:30:20Z,5510000,5.0,55.0,1,right,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,5.56,Missed,,,,,,,,,,,,,,,,,,,
557,PT05M32.00S,2021-10-29T02:30:18.3Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,94,86,2021-10-29T02:30:18Z,5520000,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,556.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
558,PT05M29.00S,2021-10-29T02:30:21.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627854,74.06373193166885,54.41176470588235,1610612759,94,86,2021-10-29T02:30:24Z,5530000,22.0,191.0,1,right,MISS B. Forbes 19' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,19.26,Missed,,,,,,,,,,,,,,,,,,,
559,PT05M26.00S,2021-10-29T02:30:24.5Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,94,86,2021-10-29T02:30:24Z,5540000,,,0,,M. Kleber REBOUND (Off:3 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,558.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
560,PT05M07.00S,2021-10-29T02:30:43.1Z,4,REGULAR,3pt,Jump Shot,[],1629029,32.802233902759525,39.21568627450981,1610612742,97,86,2021-10-29T02:30:49Z,5550000,54.0,256.0,1,left,L. Doncic 26' 3PT step back (22 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.14,Made,,,,,,,,,,,22.0,,,,,,,,
561,PT04M47.00S,2021-10-29T02:31:04.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,92.37844940867281,55.31173406862745,1610612759,97,88,2021-10-29T02:31:08Z,5560000,27.0,19.0,1,right,K. Johnson driving floating bank Jump Shot (8 PTS) (L. Walker IV 1 AST),"[1629640, 1629022]",1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,3.27,Made,,,,,,,,,,,8.0,L. Walker IV,1629022.0,1.0,,,,,
563,PT04M33.00S,2021-10-29T02:31:18.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.863994743758213,54.166666666666664,1610612742,97,88,2021-10-29T02:31:22Z,5580000,-21.0,3.0,1,left,MISS D. Powell cutting Layup,[203939],1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
564,PT04M31.00S,2021-10-29T02:31:20.1Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,97,88,2021-10-29T02:31:22Z,5590000,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,563.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
565,PT04M30.00S,2021-10-29T02:31:23.8Z,4,REGULAR,foul,personal,[],1628467,,,1610612759,97,88,2021-10-29T02:31:30Z,5600000,,,0,,M. Kleber take personal FOUL (4 PF),"[1628467, 1627749]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,,,,,,,1627961.0,4.0,0.0,Murray,1627749.0,,,,,,,,,,
567,PT04M30.00S,2021-10-29T02:31:29.9Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,97,88,2021-10-29T02:31:47Z,5620000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M30.00S,2021-10-29T02:31:29.9Z,4,REGULAR,substitution,out,[],1627854,,,1610612759,97,88,2021-10-29T02:31:47Z,5630000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M30.00S,2021-10-29T02:31:29.9Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,97,88,2021-10-29T02:31:47Z,5640000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M30.00S,2021-10-29T02:31:29.9Z,4,REGULAR,substitution,in,[],1628401,,,1610612759,97,88,2021-10-29T02:31:47Z,5650000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M23.00S,2021-10-29T02:31:54.7Z,4,REGULAR,2pt,Jump Shot,[],1630170,87.99277266754271,25.735294117647058,1610612759,97,90,2021-10-29T02:31:58Z,5660000,-121.0,60.0,1,right,D. Vassell 13' pullup Jump Shot (7 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,13.55,Made,,,,,,,,,,,7.0,,,,,,,,
572,PT04M06.00S,2021-10-29T02:32:10.9Z,4,REGULAR,3pt,Jump Shot,[],1629029,28.86005256241787,73.2843137254902,1610612742,100,90,2021-10-29T02:32:15Z,5670000,-116.0,219.0,1,left,L. Doncic 24' 3PT step back (25 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,24.78,Made,,,,,,,,,,,25.0,,,,,,,,
573,PT03M55.00S,2021-10-29T02:32:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.38042049934296,50.98039215686274,1610612759,100,92,2021-10-29T02:32:25Z,5680000,5.0,10.0,1,right,J. Poeltl cutting Layup (14 PTS) (D. Murray 8 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,1.09,Made,,,,,,,,,,,14.0,D. Murray,1627749.0,8.0,,,,,
575,PT03M44.00S,2021-10-29T02:32:37.0Z,4,REGULAR,foul,offensive,[],203939,,,1610612742,100,92,2021-10-29T02:32:45Z,5700000,,,0,,D. Powell off-the-ball offensive FOUL (3 PF),"[203939, 1627749]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,,,,,,,1151.0,3.0,0.0,Murray,1627749.0,,,,,,,,,,
577,PT03M44.00S,2021-10-29T02:32:37.0Z,4,REGULAR,turnover,offensive foul,[],203939,,,1610612742,100,92,2021-10-29T02:32:37Z,5720000,,,0,,D. Powell offensive foul TURNOVER (3 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,1151.0,,,,,3.0,,,,,,,,,
578,PT03M35.00S,2021-10-29T02:33:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,92.59198423127464,41.17647058823529,1610612759,100,92,2021-10-29T02:33:05Z,5730000,-44.0,17.0,1,right,MISS K. Johnson cutting Layup - blocked,"[1629640, 1628467]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,4.73,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0,
579,PT03M35.00S,2021-10-29T02:33:00.9Z,4,REGULAR,block,,[],1628467,,,1610612759,100,92,2021-10-29T02:33:03Z,5740000,,,0,,M. Kleber BLOCK (6 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M31.00S,2021-10-29T02:33:04.9Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,100,92,2021-10-29T02:33:04Z,5750000,,,0,,J. Poeltl REBOUND (Off:6 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,578.0,13.0,7.0,6.0,,,,,,,,,,,,,,,
581,PT03M21.00S,2021-10-29T02:33:15.0Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627751,82.34231274638634,70.83333333333334,1610612759,100,92,2021-10-29T02:33:19Z,5760000,104.0,113.0,1,right,MISS J. Poeltl 15' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,15.41,Missed,,,,,,,,,,,,,,,,,,,
582,PT03M19.00S,2021-10-29T02:33:17.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,100,92,2021-10-29T02:34:00Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,,,
585,PT03M19.00S,2021-10-29T02:33:25.6Z,4,REGULAR,foul,personal,[],1629029,,,1610612759,100,92,2021-10-29T02:33:57Z,5800000,,,0,,L. Doncic loose ball personal FOUL (3 PF),"[1629029, 1629640]",1610612742.0,DAL,loose ball,,,Doncic,L. Doncic,,,,,,,,,,,204059.0,3.0,0.0,Johnson,1629640.0,,,,,,,,,,
587,PT03M08.00S,2021-10-29T02:34:16.8Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627749,78.40013140604468,25.98039215686275,1610612759,100,92,2021-10-29T02:41:07Z,5820000,-120.0,151.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,19.25,Missed,,,,,,,,,,,,,,,,,,,
588,PT03M06.00S,2021-10-29T02:34:18.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,100,92,2021-10-29T02:34:21Z,5830000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,587.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
589,PT02M53.00S,2021-10-29T02:34:31.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.389618922470433,45.588235294117645,1610612742,100,92,2021-10-29T02:34:35Z,5840000,22.0,8.0,1,left,MISS D. Powell cutting Layup - blocked,"[203939, 1628401]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,2.34,Missed,,,,,,,,,,,,,,,,,White,1628401.0,
590,PT02M53.00S,2021-10-29T02:34:31.9Z,4,REGULAR,block,,[],1628401,,,1610612742,100,92,2021-10-29T02:34:34Z,5850000,,,0,,D. White BLOCK (2 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M52.00S,2021-10-29T02:34:32.9Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,100,92,2021-10-29T02:34:56Z,5860000,,,0,,D. Murray REBOUND (Off:1 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,589.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
592,PT02M51.00S,2021-10-29T02:34:36.8Z,4,REGULAR,foul,personal,[],203501,,,1610612759,100,92,2021-10-29T02:34:42Z,5870000,,,0,,T. Hardaway Jr. take personal FOUL (3 PF),"[203501, 1627749]",1610612742.0,DAL,take,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,1151.0,3.0,0.0,Murray,1627749.0,,,,,,,,,,
594,PT02M51.00S,2021-10-29T02:34:43.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,100,92,2021-10-29T02:34:43Z,5890000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M51.00S,2021-10-29T02:36:32.3Z,4,REGULAR,memo,,[],0,,,1610612759,100,92,2021-10-29T02:36:32Z,5900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleber - tied career high blocked shots (6)
596,PT02M51.00S,2021-10-29T02:37:55.6Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612759,100,92,2021-10-29T02:37:55Z,5910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M46.00S,2021-10-29T02:38:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,89.56964520367937,41.42156862745098,1610612759,100,92,2021-10-29T02:38:43Z,5920000,-43.0,46.0,1,right,MISS K. Johnson 6' turnaround Shot - blocked,"[1629640, 1629029]",1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,6.25,Missed,,,,,,,,,,,,,,,,,Doncic,1629029.0,
598,PT02M46.00S,2021-10-29T02:38:34.6Z,4,REGULAR,block,,[],1629029,,,1610612759,100,92,2021-10-29T02:38:38Z,5930000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M44.00S,2021-10-29T02:38:36.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,100,92,2021-10-29T02:38:43Z,5940000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,597.0,,,,,,,,,,,,,,,,,,
600,PT02M44.00S,2021-10-29T02:38:40.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,100,92,2021-10-29T02:38:40Z,5950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M38.00S,2021-10-29T02:38:56.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627749,82.34231274638634,49.01960784313725,1610612759,100,94,2021-10-29T02:39:00Z,5960000,-5.0,113.0,1,right,D. Murray 11' driving floating Jump Shot (20 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,11.36,Made,,,,,,,,,,,20.0,,,,,,,,
602,PT02M15.00S,2021-10-29T02:39:19.2Z,4,REGULAR,2pt,Jump Shot,[],203501,14.799605781865965,83.08823529411765,1610612742,102,94,2021-10-29T02:39:23Z,5970000,-165.0,87.0,1,left,T. Hardaway Jr. 18' pullup Jump Shot (6 PTS),[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,18.67,Made,,,,,,,,,,,6.0,,,,,,,,
603,PT01M58.00S,2021-10-29T02:39:39.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,102,94,2021-10-29T02:39:39Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT01M58.00S,2021-10-29T02:39:40.7Z,4,REGULAR,substitution,out,[],203939,,,1610612759,102,94,2021-10-29T02:39:50Z,5990000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M58.00S,2021-10-29T02:39:40.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612759,102,94,2021-10-29T02:39:50Z,6000000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M56.00S,2021-10-29T02:39:56.7Z,4,REGULAR,2pt,Jump Shot,[],1628401,92.06636005256242,81.37254901960785,1610612759,102,94,2021-10-29T02:40:00Z,6010000,157.0,22.0,1,right,MISS D. White 15' fadeaway Shot,[1628401],1610612759.0,SAS,fadeaway,,,White,D. White,,,,,15.84,Missed,,,,,,,,,,,,,,,,,,,
607,PT01M54.00S,2021-10-29T02:39:58.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,102,94,2021-10-29T02:40:00Z,6020000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,606.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
608,PT01M47.00S,2021-10-29T02:40:06.3Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,102,94,2021-10-29T02:40:10Z,6030000,,,0,,L. Doncic bad pass TURNOVER (6 TO),"[1629029, 1629640]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,6.0,,,,,Johnson,1629640.0,,,
609,PT01M47.00S,2021-10-29T02:40:06.3Z,4,REGULAR,steal,,[],1629640,,,1610612759,102,94,2021-10-29T02:40:08Z,6040000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT01M45.00S,2021-10-29T02:40:09.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,93.9060446780552,51.470588235294116,1610612759,102,96,2021-10-29T02:40:14Z,6050000,7.0,5.0,1,right,K. Johnson running DUNK (10 PTS),[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,0.88,Made,,,,,,,,,,,10.0,,,,,,,,
611,PT01M22.00S,2021-10-29T02:40:35.8Z,4,REGULAR,3pt,Jump Shot,[],1629029,21.369908015768726,92.40196078431373,1610612742,102,96,2021-10-29T02:40:40Z,6060000,-212.0,148.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
612,PT01M21.00S,2021-10-29T02:40:36.8Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612742,102,96,2021-10-29T02:40:40Z,6070000,,,0,,J. Brunson REBOUND (Off:1 Def:6),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,611.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
613,PT01M12.00S,2021-10-29T02:40:49.0Z,4,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612742,102,96,2021-10-29T02:40:56Z,6080000,,,0,,D. Vassell shooting personal FOUL (3 PF) (Doncic 2 FT),"[1630170, 1629029]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,1627961.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,
