actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
279,PT04M31.00S,2022-01-04T02:28:28.6Z,2,REGULAR,2pt,Jump Shot,[],1628432,10.5946123521682,19.852941176470587,1610612743,38,29,2022-01-04T02:29:07Z,2760000,151.0,47.0,1,left,MISS D. Reed 15' pullup Shot,[1628432],1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,15.79,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M28.00S,2022-01-04T02:28:31.6Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,38,29,2022-01-04T02:28:35Z,2770000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
281,PT04M14.00S,2022-01-04T02:28:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628425,69.59592641261499,20.34313725490196,1610612742,38,29,2022-01-04T02:28:54Z,2780000,-148.0,233.0,1,right,MISS S. Brown 27' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M12.00S,2022-01-04T02:28:48.1Z,2,REGULAR,rebound,offensive,[],1628425,,,1610612742,38,29,2022-01-04T02:29:06Z,2790000,,,0,,S. Brown REBOUND (Off:1 Def:0),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,281.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
283,PT04M10.00S,2022-01-04T02:28:51.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628432,,,1610612742,38,29,2022-01-04T02:29:00Z,2800000,,,0,,D. Reed shooting personal FOUL (3 PF) (Brown 2 FT),"[1628432, 1628425]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,2530.0,3.0,0.0,Brown,1628425.0,,,,,,,,,,
285,PT04M10.00S,2022-01-04T02:29:13.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628425,,,1610612742,39,29,2022-01-04T02:29:13Z,2820000,,,0,,S. Brown Free Throw 1 of 2 (1 PTS),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
286,PT04M10.00S,2022-01-04T02:29:15.0Z,2,REGULAR,substitution,out,[],1630538,,,1610612742,39,29,2022-01-04T02:29:27Z,2830000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M10.00S,2022-01-04T02:29:15.0Z,2,REGULAR,substitution,out,[],1628432,,,1610612742,39,29,2022-01-04T02:29:27Z,2840000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M10.00S,2022-01-04T02:29:15.0Z,2,REGULAR,substitution,in,[],203932,,,1610612742,39,29,2022-01-04T02:29:27Z,2850000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M10.00S,2022-01-04T02:29:15.0Z,2,REGULAR,substitution,in,[],1630267,,,1610612742,39,29,2022-01-04T02:29:27Z,2860000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M10.00S,2022-01-04T02:29:35.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628425,,,1610612742,40,29,2022-01-04T02:29:35Z,2870000,,,0,,S. Brown Free Throw 2 of 2 (2 PTS),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
291,PT03M59.00S,2022-01-04T02:29:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,17.559132720105126,40.68627450980392,1610612743,40,29,2022-01-04T02:30:31Z,2880000,47.0,113.0,1,left,MISS N. Jokic 12' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,,
292,PT03M58.00S,2022-01-04T02:29:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,40,29,2022-01-04T02:29:58Z,2890000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,,
293,PT03M58.00S,2022-01-04T02:29:54.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612743,40,29,2022-01-04T02:30:15Z,2900000,,,0,,L. Doncic loose ball personal FOUL (2 PF) (Gordon 2 FT),"[1629029, 203932]",1610612742.0,DAL,loose ball,,,Doncic,L. Doncic,,,,,,,,,,,2530.0,2.0,0.0,Gordon,203932.0,,,,,,,,,,
295,PT03M58.00S,2022-01-04T02:30:26.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,40,29,2022-01-04T02:30:26Z,2920000,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
296,PT03M58.00S,2022-01-04T02:30:26.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,40,29,2022-01-04T02:30:26Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,
297,PT03M58.00S,2022-01-04T02:30:26.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,40,29,2022-01-04T02:30:49Z,2940000,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT03M55.00S,2022-01-04T02:30:29.6Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,40,29,2022-01-04T02:30:49Z,2950000,,,0,,M. Kleber REBOUND (Off:2 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,297.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
299,PT03M35.00S,2022-01-04T02:31:06.2Z,2,REGULAR,2pt,Jump Shot,[],1628973,86.94152431011827,76.7156862745098,1610612742,40,29,2022-01-04T02:31:12Z,2960000,134.0,70.0,1,right,MISS J. Brunson 15' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,15.09,Missed,,,,,,,,,,,,,,,,,,,
300,PT03M31.00S,2022-01-04T02:31:10.2Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,40,29,2022-01-04T02:31:12Z,2970000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
301,PT03M27.00S,2022-01-04T02:31:16.9Z,2,REGULAR,foul,offensive,['inpenalty'],1630267,,,1610612743,40,29,2022-01-04T02:31:42Z,2980000,,,0,,F. Campazzo off-the-ball offensive FOUL (2 PF),"[1630267, 1628973]",1610612743.0,DEN,off-the-ball,,,Campazzo,F. Campazzo,,,,,,,,,,,2530.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,
303,PT03M27.00S,2022-01-04T02:31:16.9Z,2,REGULAR,turnover,offensive foul,[],1630267,,,1610612743,40,29,2022-01-04T02:31:16Z,3000000,,,0,,F. Campazzo offensive foul TURNOVER (1 TO),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,2530.0,,,,,1.0,,,,,,,,,
304,PT03M27.00S,2022-01-04T02:31:24.8Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,40,29,2022-01-04T02:31:38Z,3010000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M27.00S,2022-01-04T02:31:24.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,40,29,2022-01-04T02:31:38Z,3020000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M27.00S,2022-01-04T02:31:24.8Z,2,REGULAR,substitution,out,[],1628427,,,1610612742,40,29,2022-01-04T02:31:38Z,3030000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M27.00S,2022-01-04T02:31:24.8Z,2,REGULAR,substitution,in,[],203501,,,1610612742,40,29,2022-01-04T02:31:38Z,3040000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M27.00S,2022-01-04T02:31:24.8Z,2,REGULAR,substitution,in,[],203493,,,1610612742,40,29,2022-01-04T02:31:38Z,3050000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M27.00S,2022-01-04T02:31:24.8Z,2,REGULAR,substitution,in,[],203115,,,1610612742,40,29,2022-01-04T02:31:38Z,3060000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M07.00S,2022-01-04T02:31:56.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,90.09526938239159,56.61764705882353,1610612742,40,29,2022-01-04T02:32:01Z,3070000,33.0,41.0,1,right,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,5.24,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M04.00S,2022-01-04T02:31:59.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,40,29,2022-01-04T02:32:01Z,3080000,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,310.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
312,PT03M00.00S,2022-01-04T02:32:03.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,6.258212877792378,49.754901960784316,1610612743,40,31,2022-01-04T02:32:08Z,3090000,1.0,6.0,1,left,A. Gordon alley-oop DUNK (10 PTS) (W. Barton 3 AST),"[203932, 203115]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,0.64,Made,,,,,,,,,,,10.0,W. Barton,203115.0,3.0,,,,,
314,PT02M36.00S,2022-01-04T02:32:27.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.75886990801577,47.05882352941176,1610612742,40,31,2022-01-04T02:33:28Z,3110000,-15.0,81.0,1,right,MISS J. Brunson 8' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,8.27,Missed,,,,,,,,,,,,,,,,,,,
315,PT02M34.00S,2022-01-04T02:32:29.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,40,31,2022-01-04T02:32:33Z,3120000,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,314.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
316,PT02M30.00S,2022-01-04T02:32:33.7Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,40,31,2022-01-04T02:34:03Z,3130000,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 203939]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,2.0,,,,,,,Powell,203939.0,
317,PT02M30.00S,2022-01-04T02:32:33.7Z,2,REGULAR,steal,,[],203939,,,1610612742,40,31,2022-01-04T02:32:37Z,3140000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M28.00S,2022-01-04T02:32:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,91.93495400788436,48.28431372549019,1610612742,42,31,2022-01-04T02:34:32Z,3160000,-9.0,23.0,1,right,D. Powell driving Layup (4 PTS),[203939],1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,2.48,Made,,,,,,,,,,,4.0,,,,,,,,
320,PT02M12.00S,2022-01-04T02:32:51.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.783837056504599,55.14705882352941,1610612743,42,31,2022-01-04T02:35:10Z,3170000,-26.0,11.0,1,left,MISS A. Rivers driving Layup,[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,2.81,Missed,,,,,,,,,,,,,,,,,,,
321,PT02M10.00S,2022-01-04T02:32:53.9Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,42,31,2022-01-04T02:32:53Z,3180000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
322,PT02M04.00S,2022-01-04T02:32:59.7Z,2,REGULAR,3pt,Jump Shot,[],1628973,95.48291721419186,95.34313725490196,1610612742,42,31,2022-01-04T02:33:24Z,3190000,227.0,-10.0,1,right,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
323,PT02M01.00S,2022-01-04T02:33:02.7Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,42,31,2022-01-04T02:33:24Z,3200000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
324,PT01M56.00S,2022-01-04T02:33:07.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203115,30.56833114323259,30.88235294117647,1610612743,42,31,2022-01-04T02:36:24Z,3210000,96.0,235.0,1,left,MISS W. Barton 25' running pullup 3PT,[203115],1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
325,PT01M52.00S,2022-01-04T02:33:11.1Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,42,31,2022-01-04T02:33:11Z,3220000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
326,PT01M44.00S,2022-01-04T02:33:20.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612742,42,31,2022-01-04T02:35:56Z,3230000,,,0,,F. Campazzo shooting personal FOUL (3 PF) (Doncic 2 FT),"[1630267, 1629029]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,2530.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,
328,PT01M44.00S,2022-01-04T02:33:34.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,42,31,2022-01-04T02:33:34Z,3250000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M44.00S,2022-01-04T02:34:06.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,42,31,2022-01-04T02:35:55Z,3260000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M44.00S,2022-01-04T02:34:06.3Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,42,31,2022-01-04T02:35:55Z,3270000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M44.00S,2022-01-04T02:34:06.3Z,2,REGULAR,substitution,out,[],1630267,,,1610612742,42,31,2022-01-04T02:35:55Z,3280000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M44.00S,2022-01-04T02:34:06.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,42,31,2022-01-04T02:35:55Z,3290000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M44.00S,2022-01-04T02:34:06.3Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,42,31,2022-01-04T02:35:55Z,3300000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M44.00S,2022-01-04T02:34:06.3Z,2,REGULAR,substitution,in,[],1630538,,,1610612742,42,31,2022-01-04T02:35:55Z,3310000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M44.00S,2022-01-04T02:36:29.9Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,43,31,2022-01-04T02:36:29Z,3320000,,,0,,L. Doncic Free Throw 1 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
336,PT01M44.00S,2022-01-04T02:36:45.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,44,31,2022-01-04T02:36:45Z,3330000,,,0,,L. Doncic Free Throw 2 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
337,PT01M30.00S,2022-01-04T02:37:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612743,44,31,2022-01-04T02:37:12Z,3340000,,,0,,L. Doncic shooting personal FOUL (3 PF) (Jokic 2 FT),"[1629029, 203999]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,2530.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,
339,PT01M30.00S,2022-01-04T02:37:30.2Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,44,32,2022-01-04T02:37:30Z,3360000,,,0,,N. Jokic Free Throw 1 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
340,PT01M30.00S,2022-01-04T02:37:45.5Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,44,33,2022-01-04T02:37:45Z,3370000,,,0,,N. Jokic Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
341,PT01M15.00S,2022-01-04T02:38:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.83245729303549,49.26470588235294,1610612742,44,33,2022-01-04T02:38:07Z,3380000,-4.0,43.0,1,right,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,,
342,PT01M13.00S,2022-01-04T02:38:04.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,44,33,2022-01-04T02:38:07Z,3390000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,341.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
343,PT01M01.00S,2022-01-04T02:38:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,6.783837056504599,48.03921568627451,1610612743,44,35,2022-01-04T02:38:58Z,3400000,10.0,11.0,1,left,B. Hyland driving finger roll Layup (5 PTS) (W. Barton 4 AST),"[1630538, 203115]",1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,1.5,Made,,,,,,,,,,,5.0,W. Barton,203115.0,4.0,,,,,
345,PT00M45.70S,2022-01-04T02:38:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.11760840998686,44.36274509803921,1610612742,46,35,2022-01-04T02:38:40Z,3420000,-28.0,12.0,1,right,J. Green alley-oop Layup (4 PTS) (L. Doncic 7 AST),"[1630182, 1629029]",1610612742.0,DAL,alley-oop,,,Green,J. Green,,,,,3.07,Made,,,,,,,,,,,4.0,L. Doncic,1629029.0,7.0,,,,,
347,PT00M35.40S,2022-01-04T02:38:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,16.770696452036795,52.20588235294118,1610612743,46,37,2022-01-04T02:39:56Z,3440000,-11.0,105.0,1,left,N. Jokic 10' floating Jump Shot (12 PTS) (W. Barton 5 AST),"[203999, 203115]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,10.57,Made,,,,,,,,,,,12.0,W. Barton,203115.0,5.0,,,,,
349,PT00M27.90S,2022-01-04T02:39:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628467,65.39093298291722,33.088235294117645,1610612742,46,37,2022-01-04T02:39:10Z,3460000,-85.0,273.0,1,right,MISS M. Kleber 28' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,,
350,PT00M24.20S,2022-01-04T02:39:08.9Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,46,37,2022-01-04T02:39:10Z,3470000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,349.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
351,PT00M04.80S,2022-01-04T02:39:28.2Z,2,REGULAR,3pt,Jump Shot,[],203085,3.892904073587385,96.07843137254902,1610612743,46,37,2022-01-04T02:39:36Z,3480000,-230.0,-16.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
352,PT00M01.60S,2022-01-04T02:39:31.4Z,2,REGULAR,rebound,offensive,[],203115,,,1610612743,46,37,2022-01-04T02:39:36Z,3490000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,351.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
356,PT00M00.00S,2022-01-04T02:39:43.9Z,2,REGULAR,period,end,[],0,,,1610612743,46,37,2022-01-04T02:39:43Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612743,46,37,2022-01-04T02:54:55Z,3540000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,out,['startperiod'],203493,,,1610612743,46,37,2022-01-04T02:54:55Z,3550000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612743,46,37,2022-01-04T02:54:55Z,3560000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612743,46,37,2022-01-04T02:54:55Z,3570000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612743,46,37,2022-01-04T02:54:55Z,3580000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612743,46,37,2022-01-04T02:54:55Z,3590000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612743,46,37,2022-01-04T02:54:55Z,3600000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-01-04T02:54:01.3Z,3,REGULAR,substitution,in,['startperiod'],1630267,,,1610612743,46,37,2022-01-04T02:54:55Z,3610000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-01-04T02:55:05.0Z,3,REGULAR,period,start,[],0,,,1610612742,46,37,2022-01-04T02:55:05Z,3620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-01-04T02:55:05.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,46,37,2022-01-04T02:59:14Z,3630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,
367,PT11M42.00S,2022-01-04T02:55:22.3Z,3,REGULAR,2pt,Jump Shot,[],1629029,11.300919842312746,68.65042892156863,1610612742,46,37,2022-01-04T02:55:50Z,3640000,-93.0,54.0,1,left,MISS L. Doncic 10' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,10.77,Missed,,,,,,,,,,,,,,,,,,,
368,PT11M37.00S,2022-01-04T02:55:27.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,46,37,2022-01-04T02:55:28Z,3650000,,,0,,N. Jokic REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,367.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
369,PT11M30.00S,2022-01-04T02:55:33.2Z,3,REGULAR,3pt,Jump Shot,[],203999,68.01905387647832,26.96078431372549,1610612743,46,40,2022-01-04T02:55:44Z,3660000,-115.0,248.0,1,right,N. Jokic 27' 3PT  (15 PTS) (F. Campazzo 1 AST),"[203999, 1630267]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,27.35,Made,,,,,,,,,,,15.0,F. Campazzo,1630267.0,1.0,,,,,
