actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
177,PT10M32.00S,2021-12-24T02:07:23.5Z,2,REGULAR,rebound,offensive,[],202083,,,1610612749,27,18,2021-12-24T02:07:24Z,1770000,,,0,,W. Matthews REBOUND (Off:1 Def:0),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,176.0,1.0,0.0,1.0,,,,,,,,,,,
178,PT10M28.00S,2021-12-24T02:07:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201588,92.85479632063075,55.63725490196079,1610612749,27,18,2021-12-24T02:07:31Z,1780000,28.0,15.0,1,right,MISS G. Hill driving reverse Layup,[201588],1610612749.0,MIL,driving reverse,,,Hill,G. Hill,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M26.00S,2021-12-24T02:07:29.8Z,2,REGULAR,rebound,defensive,[],1627737,,,1610612742,27,18,2021-12-24T02:07:31Z,1790000,,,0,,M. Chriss REBOUND (Off:0 Def:1),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,,
180,PT10M14.00S,2021-12-24T02:07:41.3Z,2,REGULAR,3pt,Jump Shot,[],1629033,31.882391590013142,53.92156862745098,1610612742,27,18,2021-12-24T02:07:45Z,1800000,-20.0,247.0,1,left,MISS T. Pinson 24' 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M11.00S,2021-12-24T02:07:44.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,27,18,2021-12-24T02:07:45Z,1810000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,
182,PT10M04.00S,2021-12-24T02:07:54.0Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612749,27,18,2021-12-24T02:08:10Z,1820000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Middleton 2 FT),"[1627827, 203114]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Middleton,203114.0,,,,,,
184,PT10M04.00S,2021-12-24T02:08:20.9Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,27,19,2021-12-24T02:08:20Z,1840000,,,0,,K. Middleton Free Throw 1 of 2 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
185,PT10M04.00S,2021-12-24T02:08:21.7Z,2,REGULAR,substitution,out,[],202688,,,1610612749,27,19,2021-12-24T02:08:35Z,1850000,,,0,,SUB out: B. Knight,[202688],1610612742.0,DAL,,,,Knight,B. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M04.00S,2021-12-24T02:08:21.7Z,2,REGULAR,substitution,in,[],1628425,,,1610612749,27,19,2021-12-24T02:08:35Z,1860000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M04.00S,2021-12-24T02:08:37.3Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,27,20,2021-12-24T02:08:37Z,1870000,,,0,,K. Middleton Free Throw 2 of 2 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
188,PT09M48.00S,2021-12-24T02:08:55.6Z,2,REGULAR,turnover,bad pass,[],1630637,,,1610612742,27,20,2021-12-24T02:09:00Z,1880000,,,0,,C. Jones bad pass TURNOVER (1 TO),"[1630637, 203114]",1610612742.0,DAL,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,1.0,,,Middleton,203114.0,
189,PT09M48.00S,2021-12-24T02:08:55.6Z,2,REGULAR,steal,,[],203114,,,1610612749,27,20,2021-12-24T02:08:58Z,1890000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M33.00S,2021-12-24T02:09:10.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,71.69842312746385,20.098039215686274,1610612749,27,20,2021-12-24T02:11:26Z,1900000,-150.0,214.0,1,right,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M30.00S,2021-12-24T02:09:13.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,27,20,2021-12-24T02:09:14Z,1910000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,,,,,,
192,PT09M23.00S,2021-12-24T02:09:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629033,30.56833114323259,36.76470588235294,1610612742,27,20,2021-12-24T02:09:25Z,1920000,66.0,235.0,1,left,MISS T. Pinson 24' pullup 3PT,[1629033],1610612742.0,DAL,pullup,,,Pinson,T. Pinson,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
193,PT09M19.00S,2021-12-24T02:09:24.9Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,27,20,2021-12-24T02:09:25Z,1930000,,,0,,D. Cousins REBOUND (Off:1 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,192.0,4.0,3.0,1.0,,,,,,,,,,,
194,PT09M09.00S,2021-12-24T02:09:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,92.59198423127464,48.77450980392157,1610612749,27,22,2021-12-24T02:09:39Z,1940000,-6.0,17.0,1,right,K. Middleton driving finger roll Layup (11 PTS) (G. Hill 1 AST),"[203114, 201588]",1610612749.0,MIL,driving finger roll,,,Middleton,K. Middleton,,,,,1.82,Made,11.0,G. Hill,201588.0,1.0,,,,,,,,,,,,,,,
196,PT08M56.00S,2021-12-24T02:09:47.5Z,2,REGULAR,2pt,Jump Shot,[],1630637,6.652431011826544,76.47058823529412,1610612742,27,22,2021-12-24T02:09:51Z,1960000,-132.0,10.0,1,left,MISS C. Jones 13' pullup Shot,[1630637],1610612742.0,DAL,pullup,,,Jones,C. Jones,,,,,13.28,Missed,,,,,,,,,,,,,,,,,,,
197,PT08M53.00S,2021-12-24T02:09:50.5Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,27,22,2021-12-24T02:09:51Z,1970000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,,,,
198,PT08M43.00S,2021-12-24T02:10:00.7Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,27,22,2021-12-24T02:10:04Z,1980000,,,0,,K. Middleton lost ball TURNOVER (1 TO),"[203114, 1627737]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,1.0,,,Chriss,1627737.0,
199,PT08M43.00S,2021-12-24T02:10:00.7Z,2,REGULAR,steal,,[],1627737,,,1610612742,27,22,2021-12-24T02:10:29Z,1990000,,,0,,M. Chriss STEAL (1 STL),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M38.00S,2021-12-24T02:10:05.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628425,6.1268068331143235,55.63725490196079,1610612742,29,22,2021-12-24T02:10:10Z,2000000,-28.0,5.0,1,left,S. Brown running Layup (2 PTS),[1628425],1610612742.0,DAL,running,,,Brown,S. Brown,,,,,2.87,Made,2.0,,,,,,,,,,,,,,,,,,
201,PT08M22.00S,2021-12-24T02:10:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,93.11760840998686,51.470588235294116,1610612749,29,24,2021-12-24T02:10:34Z,2010000,7.0,12.0,1,right,D. Cousins Layup (6 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,1.43,Made,6.0,,,,,,,,,,,,,,,,,,
202,PT08M22.00S,2021-12-24T02:10:32.3Z,2,REGULAR,foul,personal,['1freethrow'],1629033,,,1610612749,29,24,2021-12-24T02:10:38Z,2020000,,,0,,T. Pinson shooting personal FOUL (3 PF) (Cousins 1 FT),"[1629033, 202326]",1610612742.0,DAL,shooting,,,Pinson,T. Pinson,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Cousins,202326.0,,,,,,
204,PT08M22.00S,2021-12-24T02:10:38.9Z,2,REGULAR,substitution,out,[],1630637,,,1610612749,29,24,2021-12-24T02:10:52Z,2040000,,,0,,SUB out: C. Jones,[1630637],1610612742.0,DAL,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M22.00S,2021-12-24T02:10:38.9Z,2,REGULAR,substitution,out,[],1629033,,,1610612749,29,24,2021-12-24T02:10:52Z,2050000,,,0,,SUB out: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M22.00S,2021-12-24T02:10:38.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612749,29,24,2021-12-24T02:10:52Z,2060000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M22.00S,2021-12-24T02:10:38.9Z,2,REGULAR,substitution,in,[],1628373,,,1610612749,29,24,2021-12-24T02:10:52Z,2070000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M22.00S,2021-12-24T02:10:57.8Z,2,REGULAR,freethrow,1 of 1,[],202326,,,1610612749,29,25,2021-12-24T02:10:57Z,2080000,,,0,,D. Cousins Free Throw 1 of 1 (7 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
209,PT08M05.00S,2021-12-24T02:11:15.8Z,2,REGULAR,3pt,Jump Shot,[],1627737,31.09395532194481,28.431372549019606,1610612742,29,25,2021-12-24T02:11:19Z,2090000,108.0,240.0,1,left,MISS M. Chriss 26' 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M02.00S,2021-12-24T02:11:18.8Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,29,25,2021-12-24T02:11:19Z,2100000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,209.0,4.0,4.0,0.0,,,,,,,,,,,
211,PT08M00.00S,2021-12-24T02:11:23.4Z,2,REGULAR,foul,personal,['2freethrow'],1627737,,,1610612749,29,25,2021-12-24T02:11:33Z,2110000,,,0,,M. Chriss shooting personal FOUL (1 PF) (Cousins 2 FT),"[1627737, 202326]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,,,,,,,,101284.0,1.0,0.0,Cousins,202326.0,,,,,,
213,PT08M00.00S,2021-12-24T02:11:47.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202326,,,1610612749,29,26,2021-12-24T02:11:47Z,2130000,,,0,,D. Cousins Free Throw 1 of 2 (8 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
214,PT08M00.00S,2021-12-24T02:11:48.3Z,2,REGULAR,substitution,out,[],1627737,,,1610612749,29,26,2021-12-24T02:12:07Z,2140000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M00.00S,2021-12-24T02:11:48.3Z,2,REGULAR,substitution,out,[],202083,,,1610612749,29,26,2021-12-24T02:12:07Z,2150000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M00.00S,2021-12-24T02:11:48.3Z,2,REGULAR,substitution,in,[],203939,,,1610612749,29,26,2021-12-24T02:12:07Z,2160000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M00.00S,2021-12-24T02:11:48.3Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,29,26,2021-12-24T02:12:07Z,2170000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M00.00S,2021-12-24T02:12:10.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202326,,,1610612749,29,27,2021-12-24T02:12:10Z,2180000,,,0,,D. Cousins Free Throw 2 of 2 (9 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
219,PT07M44.00S,2021-12-24T02:12:27.4Z,2,REGULAR,2pt,Jump Shot,[],1628973,7.440867279894875,72.54901960784314,1610612742,29,27,2021-12-24T02:12:36Z,2190000,-113.0,17.0,1,left,MISS J. Brunson 11' pullup bank Shot,[1628973],1610612742.0,DAL,pullup bank,,,Brunson,J. Brunson,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
220,PT07M42.00S,2021-12-24T02:12:29.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,29,27,2021-12-24T02:12:36Z,2200000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,
221,PT07M42.00S,2021-12-24T02:12:37.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,29,27,2021-12-24T02:12:37Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M19.00S,2021-12-24T02:13:08.1Z,2,REGULAR,2pt,Jump Shot,[],203114,87.59855453350855,26.715686274509803,1610612749,29,27,2021-12-24T02:13:13Z,2220000,-116.0,64.0,1,right,MISS K. Middleton 13' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,13.29,Missed,,,,,,,,,,,,,,,,,,,
223,PT07M17.00S,2021-12-24T02:13:10.1Z,2,REGULAR,rebound,offensive,[],201588,,,1610612749,29,27,2021-12-24T02:13:13Z,2230000,,,0,,G. Hill REBOUND (Off:1 Def:0),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,222.0,1.0,0.0,1.0,,,,,,,,,,,
224,PT07M17.00S,2021-12-24T02:13:12.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201588,94.40999984741211,50.0,1610612749,29,29,2021-12-24T02:13:12Z,2240000,0.0,0.0,1,right,G. Hill tip Layup (2 PTS),[201588],1610612749.0,MIL,tip,,,Hill,G. Hill,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
225,PT07M17.00S,2021-12-24T02:13:16.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,29,29,2021-12-24T02:13:16Z,2250000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M00.00S,2021-12-24T02:16:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,7.30946123521682,57.35294117647059,1610612742,31,29,2021-12-24T02:16:29Z,2260000,-37.0,16.0,1,left,F. Ntilikina driving floating Jump Shot (2 PTS) (J. Brunson 4 AST),"[1628373, 1628973]",1610612742.0,DAL,driving floating,,,Ntilikina,F. Ntilikina,,,,,4.02,Made,2.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,,
228,PT06M46.00S,2021-12-24T02:16:38.0Z,2,REGULAR,3pt,Jump Shot,[],202326,69.99014454664915,73.0392156862745,1610612749,31,29,2021-12-24T02:16:41Z,2280000,115.0,230.0,1,right,MISS D. Cousins 25' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M44.00S,2021-12-24T02:16:40.0Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,31,29,2021-12-24T02:16:41Z,2290000,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,,
230,PT06M23.00S,2021-12-24T02:17:01.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,9.937582128777924,45.09803921568628,1610612742,33,29,2021-12-24T02:17:04Z,2300000,25.0,41.0,1,left,J. Brunson driving floating Jump Shot (5 PTS),[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,4.77,Made,5.0,,,,,,,,,,,,,,,,,,
231,PT06M03.00S,2021-12-24T02:17:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,93.38042049934296,52.94117647058824,1610612749,33,31,2021-12-24T02:17:26Z,2310000,15.0,10.0,1,right,D. Cousins driving Layup (11 PTS) (G. Hill 2 AST),"[202326, 201588]",1610612749.0,MIL,driving,,,Cousins,D. Cousins,,,,,1.76,Made,11.0,G. Hill,201588.0,2.0,,,,,,,,,,,,,,,
233,PT05M47.00S,2021-12-24T02:17:41.3Z,2,REGULAR,violation,kicked ball,[],1628960,,,1610612742,33,31,2021-12-24T02:17:45Z,2330000,,,0,,G. Allen kicked ball VIOLATION,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,
234,PT05M47.00S,2021-12-24T02:17:45.5Z,2,REGULAR,substitution,out,[],201588,,,1610612742,33,31,2021-12-24T02:17:59Z,2340000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M47.00S,2021-12-24T02:17:45.5Z,2,REGULAR,substitution,in,[],201950,,,1610612742,33,31,2021-12-24T02:17:59Z,2350000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M33.00S,2021-12-24T02:18:13.2Z,2,REGULAR,3pt,Jump Shot,[],1627827,27.808804204993432,22.794117647058822,1610612742,33,31,2021-12-24T02:18:18Z,2360000,136.0,209.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M30.00S,2021-12-24T02:18:16.2Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,33,31,2021-12-24T02:18:29Z,2370000,,,0,,P. Connaughton REBOUND (Off:0 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,236.0,5.0,5.0,0.0,,,,,,,,,,,
238,PT05M25.00S,2021-12-24T02:18:23.4Z,2,REGULAR,violation,kicked ball,[],1627827,,,1610612749,33,31,2021-12-24T02:18:39Z,2380000,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1627963.0,,,,,,,,,,
239,PT05M15.00S,2021-12-24T02:18:49.0Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612749,33,31,2021-12-24T02:18:59Z,2390000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Middleton 2 FT),"[1627827, 203114]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Middleton,203114.0,,,,,,
241,PT05M15.00S,2021-12-24T02:19:18.1Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,33,32,2021-12-24T02:19:18Z,2410000,,,0,,K. Middleton Free Throw 1 of 2 (12 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
242,PT05M15.00S,2021-12-24T02:19:18.9Z,2,REGULAR,substitution,out,[],202326,,,1610612749,33,32,2021-12-24T02:19:39Z,2420000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M15.00S,2021-12-24T02:19:18.9Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,33,32,2021-12-24T02:19:39Z,2430000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M15.00S,2021-12-24T02:19:18.9Z,2,REGULAR,substitution,in,[],203918,,,1610612749,33,32,2021-12-24T02:19:39Z,2440000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M15.00S,2021-12-24T02:19:18.9Z,2,REGULAR,substitution,in,[],1628400,,,1610612749,33,32,2021-12-24T02:19:39Z,2450000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M15.00S,2021-12-24T02:19:41.5Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,33,33,2021-12-24T02:19:41Z,2460000,,,0,,K. Middleton Free Throw 2 of 2 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
247,PT05M05.00S,2021-12-24T02:19:56.6Z,2,REGULAR,violation,kicked ball,[],1628960,,,1610612742,33,33,2021-12-24T02:20:01Z,2470000,,,0,,G. Allen kicked ball VIOLATION,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
248,PT05M05.00S,2021-12-24T02:20:00.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,33,33,2021-12-24T02:20:11Z,2480000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M05.00S,2021-12-24T02:20:00.3Z,2,REGULAR,substitution,in,[],1629650,,,1610612742,33,33,2021-12-24T02:20:11Z,2490000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M56.00S,2021-12-24T02:20:23.1Z,2,REGULAR,foul,personal,[],201950,,,1610612742,33,33,2021-12-24T02:20:58Z,2500000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1628973]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Brunson,1628973.0,,,,,,
252,PT04M56.00S,2021-12-24T02:20:35.5Z,2,REGULAR,substitution,out,[],203114,,,1610612742,33,33,2021-12-24T02:20:46Z,2520000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M56.00S,2021-12-24T02:20:35.5Z,2,REGULAR,substitution,in,[],1629670,,,1610612742,33,33,2021-12-24T02:20:46Z,2530000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M50.00S,2021-12-24T02:20:58.8Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612742,33,33,2021-12-24T02:21:09Z,2540000,,,0,,G. Allen shooting personal FOUL (1 PF) (Brown 2 FT),"[1628960, 1629650]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,101284.0,1.0,0.0,Brown,1629650.0,,,,,,
256,PT04M50.00S,2021-12-24T02:21:19.0Z,2,REGULAR,freethrow,1 of 2,[],1629650,,,1610612742,33,33,2021-12-24T02:21:19Z,2560000,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
257,PT04M50.00S,2021-12-24T02:21:19.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,33,33,2021-12-24T02:21:19Z,2570000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,
258,PT04M50.00S,2021-12-24T02:21:19.7Z,2,REGULAR,substitution,out,[],1627827,,,1610612742,33,33,2021-12-24T02:21:30Z,2580000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M50.00S,2021-12-24T02:21:19.7Z,2,REGULAR,substitution,in,[],1629033,,,1610612742,33,33,2021-12-24T02:21:30Z,2590000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M50.00S,2021-12-24T02:21:36.8Z,2,REGULAR,freethrow,2 of 2,[],1629650,,,1610612742,34,33,2021-12-24T02:21:36Z,2600000,,,0,,M. Brown Free Throw 2 of 2 (3 PTS),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
261,PT04M39.00S,2021-12-24T02:21:50.3Z,2,REGULAR,3pt,Jump Shot,[],1628960,68.80749014454665,34.068627450980394,1610612749,34,33,2021-12-24T02:21:54Z,2610000,-80.0,241.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M39.00S,2021-12-24T02:21:50.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,34,33,2021-12-24T02:21:54Z,2620000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,
263,PT04M39.00S,2021-12-24T02:21:55.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,34,33,2021-12-24T02:21:55Z,2630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
