actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
363,PT10M48.00S,2021-12-22T02:53:02.8Z,3,REGULAR,steal,,[],1627827,,,1610612742,65,52,2021-12-22T02:53:04Z,3600000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT10M38.00S,2021-12-22T02:53:12.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,13.272010512483574,34.58563112745098,1610612742,67,52,2021-12-22T02:53:18Z,3610000,77.0,72.0,1,left,J. Brunson 10' driving floating bank Jump Shot (20 PTS) (S. Brown 2 AST),"[1628973, 1628425]",1610612742.0,DAL,driving floating bank,,,Brunson,J. Brunson,,,,,,,,,,,,,10.57,Made,,,,,20.0,S. Brown,1628425.0,2.0,,,
366,PT10M37.00S,2021-12-22T02:53:17.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,67,52,2021-12-22T02:53:17Z,3630000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M15.00S,2021-12-22T02:56:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.9060446780552,45.83333333333333,1610612750,67,54,2021-12-22T02:56:34Z,3640000,-21.0,5.0,1,right,K. Towns driving Layup (19 PTS) (D. Russell 9 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,,,,,,2.13,Made,,,,,19.0,D. Russell,1626156.0,9.0,,,
369,PT09M51.00S,2021-12-22T02:56:51.9Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612742,67,54,2021-12-22T02:57:03Z,3660000,,,0,,N. Reid shooting personal FOUL (1 PF) (Powell 2 FT),"[1629675, 203939]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,1628951.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,
371,PT09M51.00S,2021-12-22T02:57:12.2Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612742,67,54,2021-12-22T02:57:12Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M51.00S,2021-12-22T02:58:11.8Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,68,54,2021-12-22T02:58:11Z,3690000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,Made,,,,,12.0,,,,,,
373,PT09M51.00S,2021-12-22T02:58:29.4Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,69,54,2021-12-22T02:58:29Z,3700000,,,0,,D. Powell Free Throw 2 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,
374,PT09M45.00S,2021-12-22T02:58:38.5Z,3,REGULAR,foul,personal,[],1627827,,,1610612750,69,54,2021-12-22T02:58:52Z,3710000,,,0,,D. Finney-Smith personal FOUL (2 PF),"[1627827, 1626156]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,2715.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,
376,PT09M32.00S,2021-12-22T02:59:13.6Z,3,REGULAR,3pt,Jump Shot,[],1627736,68.80749014454665,22.30392156862745,1610612750,69,54,2021-12-22T02:59:19Z,3730000,-138.0,241.0,1,right,MISS M. Beasley 27' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,,,,,,27.77,Missed,,,,,,,,,,,
377,PT09M30.00S,2021-12-22T02:59:15.6Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,69,54,2021-12-22T02:59:19Z,3740000,,,0,,K. Towns REBOUND (Off:1 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,376.0,10.0,9.0,1.0,,,,,,,
378,PT09M29.00S,2021-12-22T02:59:17.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,92.32917214191852,50.49019607843137,1610612750,69,56,2021-12-22T02:59:26Z,3750000,2.0,20.0,1,right,K. Towns putback Layup (21 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,,,,1.98,Made,,,,,21.0,,,,,,
379,PT09M04.00S,2021-12-22T02:59:41.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,5.206964520367937,51.470588235294116,1610612742,71,56,2021-12-22T02:59:46Z,3760000,-7.0,-4.0,1,left,D. Powell alley-oop DUNK (15 PTS) (J. Brunson 2 AST),"[203939, 1628973]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,,,,,,0.82,Made,,,,,15.0,J. Brunson,1628973.0,2.0,,,
381,PT08M50.00S,2021-12-22T02:59:56.1Z,3,REGULAR,3pt,Jump Shot,[],1629675,94.69448094612353,94.6078431372549,1610612750,71,59,2021-12-22T03:00:03Z,3780000,223.0,-3.0,1,right,N. Reid 3PT  (3 PTS) (K. Towns 4 AST),"[1629675, 1626157]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,22.3,Made,,,,,3.0,K. Towns,1626157.0,4.0,,,
383,PT08M33.00S,2021-12-22T03:00:12.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,11.514454664914586,96.32352941176471,1610612742,74,59,2021-12-22T03:00:16Z,3800000,-232.0,56.0,1,left,D. Finney-Smith 3PT  (7 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,23.82,Made,,,,,7.0,D. Powell,203939.0,2.0,,,
385,PT08M18.00S,2021-12-22T03:00:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,95.48291721419186,95.58823529411765,1610612750,74,59,2021-12-22T03:00:33Z,3820000,228.0,-10.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,22.81,Missed,,,,,,,,,,,
386,PT08M14.00S,2021-12-22T03:00:32.4Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,74,59,2021-12-22T03:00:33Z,3830000,,,0,,D. Powell REBOUND (Off:4 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,385.0,7.0,3.0,4.0,,,,,,,
387,PT08M09.00S,2021-12-22T03:00:36.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,27.283180026281208,12.990196078431374,1610612742,74,59,2021-12-22T03:01:38Z,3840000,185.0,204.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,27.54,Missed,,,,,,,,,,,
388,PT08M07.00S,2021-12-22T03:00:38.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,74,59,2021-12-22T03:00:42Z,3850000,,,0,,K. Towns REBOUND (Off:1 Def:10),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,387.0,11.0,10.0,1.0,,,,,,,
389,PT07M57.00S,2021-12-22T03:00:49.6Z,3,REGULAR,3pt,Jump Shot,[],1629675,86.41590013140605,95.58823529411765,1610612750,74,62,2021-12-22T03:00:55Z,3860000,228.0,75.0,1,right,N. Reid 24' 3PT  (6 PTS) (K. Towns 5 AST),"[1629675, 1626157]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,24.0,Made,,,,,6.0,K. Towns,1626157.0,5.0,,,
391,PT07M36.00S,2021-12-22T03:01:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,9.937582128777924,45.34313725490196,1610612742,74,62,2021-12-22T03:01:15Z,3880000,23.0,41.0,1,left,MISS D. Powell Layup - blocked,"[203939, 1629675]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,4.71,Missed,,,,,,,,,Reid,1629675.0,
493,PT07M36.00S,2021-12-22T03:01:09.5Z,3,REGULAR,block,,[],1629675,,,1610612742,74,62,2021-12-22T03:18:16Z,3890000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M34.00S,2021-12-22T03:01:11.5Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,74,62,2021-12-22T03:01:15Z,3900000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,391.0,5.0,4.0,1.0,,,,,,,
394,PT07M19.00S,2021-12-22T03:01:27.4Z,3,REGULAR,3pt,Jump Shot,[],1626156,72.48685939553219,14.460784313725492,1610612750,74,62,2021-12-22T03:01:34Z,3910000,-178.0,206.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,27.21,Missed,,,,,,,,,,,
395,PT07M16.00S,2021-12-22T03:01:30.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,74,62,2021-12-22T03:01:34Z,3920000,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,394.0,2.0,2.0,0.0,,,,,,,
396,PT07M04.00S,2021-12-22T03:01:46.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,74,62,2021-12-22T03:01:46Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M04.00S,2021-12-22T03:01:50.5Z,3,REGULAR,substitution,out,[],203939,,,1610612742,74,62,2021-12-22T03:01:58Z,3940000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M04.00S,2021-12-22T03:01:50.5Z,3,REGULAR,substitution,out,[],1628373,,,1610612742,74,62,2021-12-22T03:01:58Z,3950000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M04.00S,2021-12-22T03:01:50.5Z,3,REGULAR,substitution,in,[],1627737,,,1610612742,74,62,2021-12-22T03:01:58Z,3960000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M04.00S,2021-12-22T03:01:50.5Z,3,REGULAR,substitution,in,[],203504,,,1610612742,74,62,2021-12-22T03:01:58Z,3970000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M59.00S,2021-12-22T03:02:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628425,5.601182654402102,52.94117647058824,1610612742,76,62,2021-12-22T03:02:19Z,3980000,-15.0,0.0,1,left,S. Brown driving Layup (5 PTS) (T. Burke 5 AST),"[1628425, 203504]",1610612742.0,DAL,driving,,,Brown,S. Brown,,,,,,,,,,,,,1.47,Made,,,,,5.0,T. Burke,203504.0,5.0,,,
403,PT06M44.00S,2021-12-22T03:02:30.9Z,3,REGULAR,2pt,Jump Shot,[],1626157,78.0059132720105,68.13725490196079,1610612750,76,62,2021-12-22T03:02:40Z,4000000,91.0,154.0,1,right,MISS K. Towns 17' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,17.89,Missed,,,,,,,,,,,
404,PT06M40.00S,2021-12-22T03:02:34.9Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,76,62,2021-12-22T03:02:40Z,4010000,,,0,,M. Chriss REBOUND (Off:1 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,403.0,3.0,2.0,1.0,,,,,,,
405,PT06M39.00S,2021-12-22T03:02:38.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,76,62,2021-12-22T03:02:38Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M24.00S,2021-12-22T03:02:59.2Z,3,REGULAR,3pt,Jump Shot,[],1628425,16.245072273324574,4.901960784313726,1610612742,79,62,2021-12-22T03:03:05Z,4030000,225.0,100.0,1,left,S. Brown 24' 3PT  (8 PTS) (T. Burke 6 AST),"[1628425, 203504]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,24.68,Made,,,,,8.0,T. Burke,203504.0,6.0,,,
408,PT06M08.00S,2021-12-22T03:03:16.9Z,3,REGULAR,foul,personal,['2freethrow'],203504,,,1610612750,79,62,2021-12-22T03:03:28Z,4050000,,,0,,T. Burke shooting personal FOUL (3 PF) (McDaniels 2 FT),"[203504, 1630183]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,,,,2715.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,
411,PT06M08.00S,2021-12-22T03:03:44.0Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,79,62,2021-12-22T03:03:58Z,4080000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M08.00S,2021-12-22T03:03:44.0Z,3,REGULAR,substitution,out,[],1629675,,,1610612750,79,62,2021-12-22T03:03:58Z,4090000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M08.00S,2021-12-22T03:03:44.0Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,79,62,2021-12-22T03:03:58Z,4100000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M08.00S,2021-12-22T03:03:44.0Z,3,REGULAR,substitution,in,[],1630233,,,1610612750,79,62,2021-12-22T03:03:58Z,4110000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M08.00S,2021-12-22T03:03:44.5Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,79,63,2021-12-22T03:06:45Z,4112500,,,0,,J. McDaniels Free Throw 1 of 2 (5 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
415,PT06M08.00S,2021-12-22T03:03:44.5Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,79,64,2021-12-22T03:06:45Z,4113750,,,0,,J. McDaniels Free Throw 2 of 2 (6 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
416,PT05M44.00S,2021-12-22T03:04:44.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,79,64,2021-12-22T03:04:58Z,4115000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M19.00S,2021-12-22T03:05:21.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,91.5407358738502,46.81372549019608,1610612750,79,66,2021-12-22T03:07:33Z,4140000,-16.0,27.0,1,right,J. McDaniels driving Layup (8 PTS) (K. Towns 6 AST),"[1630183, 1626157]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,,,,,,,,,3.13,Made,,,,,8.0,K. Towns,1626157.0,6.0,,,
419,PT05M19.00S,2021-12-22T03:05:26.4Z,3,REGULAR,foul,personal,['1freethrow'],1628425,,,1610612750,79,66,2021-12-22T03:05:41Z,4160000,,,0,,S. Brown shooting personal FOUL (1 PF) (McDaniels 1 FT),"[1628425, 1630183]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,1628951.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,
421,PT05M19.00S,2021-12-22T03:05:47.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630183,,,1610612750,79,67,2021-12-22T03:05:47Z,4180000,,,0,,J. McDaniels Free Throw 1 of 1 (9 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
422,PT05M08.00S,2021-12-22T03:06:02.1Z,3,REGULAR,foul,personal,[],1630233,,,1610612742,79,67,2021-12-22T03:06:30Z,4190000,,,0,,N. Knight personal FOUL (1 PF),"[1630233, 1628973]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,2715.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,
424,PT05M08.00S,2021-12-22T03:06:15.3Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,79,67,2021-12-22T03:06:23Z,4210000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M08.00S,2021-12-22T03:06:15.3Z,3,REGULAR,substitution,in,[],1629033,,,1610612742,79,67,2021-12-22T03:06:23Z,4220000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M57.00S,2021-12-22T03:06:44.1Z,3,REGULAR,2pt,Jump Shot,[],1629033,21.632720105124836,60.049019607843135,1610612742,79,67,2021-12-22T03:08:42Z,4230000,-50.0,151.0,1,left,MISS T. Pinson 15' pullup Shot,[1629033],1610612742.0,DAL,pullup,,,Pinson,T. Pinson,,,,,,,,,,,,,15.89,Missed,,,,,,,,,,,
427,PT04M53.00S,2021-12-22T03:06:48.1Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,79,67,2021-12-22T03:06:49Z,4240000,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,426.0,6.0,5.0,1.0,,,,,,,
428,PT04M46.00S,2021-12-22T03:06:57.4Z,3,REGULAR,foul,personal,[],1627737,,,1610612750,79,67,2021-12-22T03:07:19Z,4250000,,,0,,M. Chriss personal FOUL (2 PF),"[1627737, 1630233]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,2715.0,2.0,0.0,Knight,1630233.0,,,,,,,,,,,,,
430,PT04M42.00S,2021-12-22T03:07:21.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,72.09264126149803,81.37254901960785,1610612750,79,70,2021-12-22T03:07:25Z,4270000,157.0,210.0,1,right,M. Beasley 26' 3PT  (19 PTS) (K. Towns 7 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,26.2,Made,,,,,19.0,K. Towns,1626157.0,7.0,,,
432,PT04M25.00S,2021-12-22T03:07:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,9.674770039421814,58.57843137254902,1610612742,79,70,2021-12-22T03:09:54Z,4290000,-43.0,38.0,1,left,MISS J. Brunson driving finger roll Layup,[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,,,,,,,,,5.76,Missed,,,,,,,,,,,
433,PT04M22.00S,2021-12-22T03:07:40.3Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,79,70,2021-12-22T03:07:44Z,4300000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,,
434,PT04M16.00S,2021-12-22T03:07:48.7Z,3,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612750,79,70,2021-12-22T03:07:59Z,4310000,,,0,,M. Beasley lost ball out-of-bounds TURNOVER (3 TO),[1627736],1610612750.0,MIN,lost ball,,,Beasley,M. Beasley,,,,,3.0,,,1628951.0,,,,,,,,,,,,,,,,,
435,PT04M10.00S,2021-12-22T03:08:09.1Z,3,REGULAR,foul,personal,[],1630233,,,1610612742,79,70,2021-12-22T03:08:33Z,4320000,,,0,,N. Knight personal FOUL (2 PF),"[1630233, 203504]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,202026.0,2.0,0.0,Burke,203504.0,,,,,,,,,,,,,
437,PT03M59.00S,2021-12-22T03:08:44.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203504,19.92444152431012,78.92156862745098,1610612742,79,70,2021-12-22T03:08:49Z,4340000,-145.0,135.0,1,left,MISS T. Burke 19' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,,,,,,19.77,Missed,,,,,,,,,,,
438,PT03M56.00S,2021-12-22T03:08:47.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,79,70,2021-12-22T03:08:49Z,4350000,,,0,,K. Towns REBOUND (Off:1 Def:11),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,437.0,12.0,11.0,1.0,,,,,,,
440,PT03M46.00S,2021-12-22T03:08:57.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,96.00854139290408,96.32352941176471,1610612750,79,73,2021-12-22T03:09:29Z,4370000,232.0,-15.0,1,right,M. Beasley 3PT  (22 PTS) (J. McLaughlin 2 AST),"[1627736, 1629162]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,23.21,Made,,,,,22.0,J. McLaughlin,1629162.0,2.0,,,
441,PT03M46.00S,2021-12-22T03:09:02.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,79,73,2021-12-22T03:09:02Z,4380000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M46.00S,2021-12-22T03:09:49.7Z,3,REGULAR,substitution,out,[],1628425,,,1610612742,79,73,2021-12-22T03:11:59Z,4390000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M46.00S,2021-12-22T03:09:49.7Z,3,REGULAR,substitution,in,[],1627827,,,1610612742,79,73,2021-12-22T03:11:59Z,4400000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M36.00S,2021-12-22T03:12:14.2Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,79,73,2021-12-22T03:12:21Z,4410000,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612742.0,DAL,bad pass,,,Brunson,J. Brunson,,,,,2.0,,,2715.0,,,,,,,,,,,,,,,,,
446,PT03M19.00S,2021-12-22T03:12:43.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629033,,,1610612750,79,73,2021-12-22T03:16:56Z,4420000,,,0,,T. Pinson personal FOUL (1 PF) (Towns 2 FT),"[1629033, 1626157]",1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,202026.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
449,PT03M19.00S,2021-12-22T03:13:22.6Z,3,REGULAR,substitution,out,[],1628973,,,1610612750,79,73,2021-12-22T03:16:56Z,4450000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M19.00S,2021-12-22T03:13:22.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,79,73,2021-12-22T03:16:56Z,4460000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M19.00S,2021-12-22T03:13:22.6Z,3,REGULAR,substitution,in,[],1628373,,,1610612750,79,73,2021-12-22T03:16:56Z,4470000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M19.00S,2021-12-22T03:13:22.6Z,3,REGULAR,substitution,in,[],1627774,,,1610612750,79,73,2021-12-22T03:16:56Z,4480000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M19.00S,2021-12-22T03:13:23.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612750,79,74,2021-12-22T03:17:36Z,4482500,,,0,,K. Towns Free Throw 1 of 2 (22 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,Made,,,,,22.0,,,,,,
453,PT03M19.00S,2021-12-22T03:13:23.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612750,79,75,2021-12-22T03:17:36Z,4483750,,,0,,K. Towns Free Throw 2 of 2 (23 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,Made,,,,,23.0,,,,,,
456,PT02M58.00S,2021-12-22T03:14:20.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,26.888961892247043,82.1078431372549,1610612742,79,75,2021-12-22T03:16:26Z,4485000,-161.0,200.0,1,left,MISS D. Finney-Smith 25' 3PT - blocked,"[1627827, 1626157]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,25.67,Missed,,,,,,,,,Towns,1626157.0,
513,PT02M58.00S,2021-12-22T03:14:20.2Z,3,REGULAR,block,,[],1626157,,,1610612742,79,75,2021-12-22T03:20:48Z,4486250,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M56.00S,2021-12-22T03:14:22.2Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,79,75,2021-12-22T03:20:34Z,4487500,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,456.0,3.0,2.0,1.0,,,,,,,
458,PT02M52.00S,2021-12-22T03:14:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1627827,10.068988173455978,60.5392156862745,1610612742,81,75,2021-12-22T03:21:01Z,4540000,-53.0,42.0,1,left,D. Finney-Smith 6' driving finger roll Layup (9 PTS),[1627827],1610612742.0,DAL,driving finger roll,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,6.75,Made,,,,,9.0,,,,,,
