actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
180,PT08M50.00S,2022-02-11T02:13:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,91.5407358738502,49.01960784313725,1610612746,40,34,2022-02-11T02:13:34Z,1800000,-5.0,27.0,1,right,MISS I. Hartenstein driving Layup,[1628392],1610612746.0,LAC,driving,,,Hartenstein,I. Hartenstein,,,,,,,,2.74,Missed,,,,,,,,,,,,,,,,
181,PT08M46.00S,2022-02-11T02:13:25.4Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,40,34,2022-02-11T02:13:25Z,1810000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,
182,PT08M40.00S,2022-02-11T02:13:32.1Z,2,REGULAR,3pt,Jump Shot,[],1627737,24.52365308804205,83.82352941176471,1610612742,40,34,2022-02-11T02:15:07Z,1820000,-169.0,178.0,1,left,MISS M. Chriss 24' 3PT,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,24.55,Missed,,,,,,,,,,,,,,,,
183,PT08M40.00S,2022-02-11T02:13:32.1Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,40,34,2022-02-11T02:13:37Z,1830000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,
184,PT08M28.00S,2022-02-11T02:13:43.6Z,2,REGULAR,2pt,Jump Shot,[],1628392,93.24901445466492,74.01960784313727,1610612746,40,34,2022-02-11T02:14:11Z,1840000,120.0,11.0,1,right,MISS I. Hartenstein 12' Jump Shot,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,12.06,Missed,,,,,,,,,,,,,,,,
185,PT08M28.00S,2022-02-11T02:13:43.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,40,34,2022-02-11T02:14:11Z,1850000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,
186,PT08M28.00S,2022-02-11T02:13:49.2Z,2,REGULAR,foul,personal,[],1628373,,,1610612746,40,34,2022-02-11T02:13:54Z,1860000,,,0,,F. Ntilikina loose ball personal FOUL (1 PF),"[1628373, 203496]",1610612742.0,DAL,loose ball,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,202058.0,1.0,0.0,Covington,203496.0,,,,,,
188,PT08M28.00S,2022-02-11T02:13:56.9Z,2,REGULAR,substitution,out,[],1627737,,,1610612746,40,34,2022-02-11T02:14:08Z,1880000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M28.00S,2022-02-11T02:13:56.9Z,2,REGULAR,substitution,out,[],1628467,,,1610612746,40,34,2022-02-11T02:14:08Z,1890000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M28.00S,2022-02-11T02:13:56.9Z,2,REGULAR,substitution,in,[],1630182,,,1610612746,40,34,2022-02-11T02:14:08Z,1900000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M28.00S,2022-02-11T02:13:56.9Z,2,REGULAR,substitution,in,[],203939,,,1610612746,40,34,2022-02-11T02:14:08Z,1910000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M23.00S,2022-02-11T02:14:17.2Z,2,REGULAR,foul,offensive,[],1629599,,,1610612746,40,34,2022-02-11T02:14:40Z,1920000,,,0,,A. Coffey offensive FOUL (1 PF),"[1629599, 203939]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Powell,203939.0,,,,,,
194,PT08M23.00S,2022-02-11T02:14:17.2Z,2,REGULAR,turnover,offensive foul,[],1629599,,,1610612746,40,34,2022-02-11T02:14:40Z,1940000,,,0,,A. Coffey offensive foul TURNOVER (1 TO),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,1.0,,,,,,,,,,1628159.0,,,,,,,,,,
195,PT08M09.00S,2022-02-11T02:14:51.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,12.040078843626807,62.745098039215684,1610612742,40,34,2022-02-11T02:15:18Z,1950000,-64.0,61.0,1,left,MISS J. Brunson 8' driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,,,,8.8,Missed,,,,,,,,,,,,,,,,
196,PT08M09.00S,2022-02-11T02:14:51.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,40,34,2022-02-11T02:15:18Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,,
197,PT08M09.00S,2022-02-11T02:14:55.5Z,2,REGULAR,foul,personal,[],1628392,,,1610612742,40,34,2022-02-11T02:15:00Z,1970000,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 203939]",1610612746.0,LAC,loose ball,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Powell,203939.0,,,,,,
199,PT08M09.00S,2022-02-11T02:15:02.6Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,40,34,2022-02-11T02:15:12Z,1990000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M09.00S,2022-02-11T02:15:02.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,40,34,2022-02-11T02:15:12Z,2000000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M00.00S,2022-02-11T02:15:23.2Z,2,REGULAR,turnover,bad pass,[],203939,,,1610612742,40,34,2022-02-11T02:15:27Z,2010000,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 203496]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.0,Covington,203496.0,,,,,,,,,,,,,,,,,,
202,PT08M00.00S,2022-02-11T02:15:23.2Z,2,REGULAR,steal,,[],203496,,,1610612746,40,34,2022-02-11T02:15:26Z,2020000,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M48.00S,2022-02-11T02:15:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,92.42772667542707,45.09803921568627,1610612746,40,34,2022-02-11T02:21:02Z,2045000,-25.0,19.0,1,right,MISS I. Hartenstein Layup - blocked,"[1628392, 203939]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,3.08,Missed,,,,,,,,,,,,,,Powell,203939.0,
232,PT07M48.00S,2022-02-11T02:15:38.9Z,2,REGULAR,block,,[],203939,,,1610612746,40,34,2022-02-11T02:20:57Z,2047500,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M48.00S,2022-02-11T02:15:38.9Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,40,34,2022-02-11T02:20:57Z,2048750,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,,
205,PT07M41.00S,2022-02-11T02:15:42.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,27.677398160315374,77.69607843137256,1610612742,40,34,2022-02-11T02:20:57Z,2050000,-138.0,208.0,1,left,MISS J. Brunson 24' pullup 3PT,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,24.96,Missed,,,,,,,,,,,,,,,,
206,PT07M38.00S,2022-02-11T02:15:45.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,40,34,2022-02-11T02:15:47Z,2060000,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,205.0,4.0,3.0,1.0,,,,,,,,,,,
207,PT07M32.00S,2022-02-11T02:15:51.1Z,2,REGULAR,3pt,Jump Shot,[],1628379,77.21747700394218,12.745098039215685,1610612746,40,34,2022-02-11T02:15:56Z,2070000,-186.0,162.0,1,right,MISS L. Kennard 24' pullup 3PT,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,,,,24.67,Missed,,,,,,,,,,,,,,,,
208,PT07M29.00S,2022-02-11T02:15:54.1Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,40,34,2022-02-11T02:15:56Z,2080000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,
209,PT07M22.00S,2022-02-11T02:16:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.931011826544022,50.98039215686274,1610612742,42,34,2022-02-11T02:16:07Z,2090000,-5.0,88.0,1,left,J. Brunson 8' driving floating Jump Shot (2 PTS) (R. Bullock 1 AST),"[1628973, 203493]",1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,,,,8.8,Made,2.0,,,,,,,,,,R. Bullock,203493.0,1.0,,,
211,PT07M22.00S,2022-02-11T02:16:05.6Z,2,REGULAR,foul,personal,['1freethrow'],1629599,,,1610612742,42,34,2022-02-11T02:16:13Z,2110000,,,0,,A. Coffey shooting personal FOUL (2 PF) (Brunson 1 FT),"[1629599, 1628973]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,,,,203177.0,2.0,0.0,Brunson,1628973.0,,,,,,
213,PT07M22.00S,2022-02-11T02:16:16.6Z,2,REGULAR,substitution,out,[],203493,,,1610612742,42,34,2022-02-11T02:17:02Z,2130000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M22.00S,2022-02-11T02:16:16.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612742,42,34,2022-02-11T02:17:02Z,2140000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M22.00S,2022-02-11T02:16:16.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,42,34,2022-02-11T02:17:02Z,2150000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M22.00S,2022-02-11T02:16:16.6Z,2,REGULAR,substitution,in,[],202694,,,1610612742,42,34,2022-02-11T02:17:02Z,2160000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M22.00S,2022-02-11T02:16:48.0Z,2,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,43,34,2022-02-11T02:16:48Z,2170000,,,0,,J. Brunson Free Throw 1 of 1 (3 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
218,PT07M11.00S,2022-02-11T02:17:02.2Z,2,REGULAR,foul,offensive,[],203496,,,1610612746,43,34,2022-02-11T02:17:20Z,2180000,,,0,,R. Covington offensive FOUL (1 PF),"[203496, 1630182]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,202058.0,1.0,0.0,Green,1630182.0,,,,,,
220,PT07M11.00S,2022-02-11T02:17:02.2Z,2,REGULAR,turnover,offensive foul,[],203496,,,1610612746,43,34,2022-02-11T02:17:02Z,2200000,,,0,,R. Covington offensive foul TURNOVER (1 TO),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,1.0,,,,,,,,,,202058.0,,,,,,,,,,
221,PT07M11.00S,2022-02-11T02:17:16.1Z,2,REGULAR,substitution,out,[],203496,,,1610612742,43,34,2022-02-11T02:17:24Z,2210000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2022-02-11T02:17:16.1Z,2,REGULAR,substitution,in,[],1627826,,,1610612742,43,34,2022-02-11T02:17:24Z,2220000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M50.00S,2022-02-11T02:17:49.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,5.469776609724048,51.71568627450981,1610612742,45,34,2022-02-11T02:23:44Z,2230000,-9.0,-1.0,1,left,L. Doncic driving Layup (30 PTS) (J. Green 1 AST),"[1629029, 1630182]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,0.87,Made,30.0,,,,,,,,,,J. Green,1630182.0,1.0,,,
224,PT06M30.00S,2022-02-11T02:18:10.1Z,2,REGULAR,2pt,Jump Shot,[],202694,91.45860709592641,32.6937806372549,1610612746,45,36,2022-02-11T02:24:16Z,2240000,-87.0,28.0,1,right,M. Morris Sr. 9' pullup Jump Shot (10 PTS) (T. Mann 2 AST),"[202694, 1629611]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,9.09,Made,10.0,,,,,,,,,,T. Mann,1629611.0,2.0,,,
226,PT06M07.00S,2022-02-11T02:18:32.7Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,45,36,2022-02-11T02:18:36Z,2260000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1629611]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,2.0,Mann,1629611.0,,,,,,,,,,,,,,,,,,
227,PT06M07.00S,2022-02-11T02:18:32.7Z,2,REGULAR,steal,,[],1629611,,,1610612746,45,36,2022-02-11T02:18:34Z,2270000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M05.00S,2022-02-11T02:18:38.4Z,2,REGULAR,foul,personal,[],203939,,,1610612746,45,36,2022-02-11T02:25:39Z,2280000,,,0,,D. Powell take personal FOUL (2 PF),"[203939, 1627826]",1610612742.0,DAL,take,,,Powell,D. Powell,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Zubac,1627826.0,,,,,,
230,PT06M05.00S,2022-02-11T02:18:50.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,45,36,2022-02-11T02:18:50Z,2300000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M05.00S,2022-02-11T02:19:37.1Z,2,REGULAR,substitution,out,[],1628973,,,1610612746,45,36,2022-02-11T02:21:40Z,2310000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M05.00S,2022-02-11T02:19:37.1Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,45,36,2022-02-11T02:21:40Z,2320000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M05.00S,2022-02-11T02:19:37.1Z,2,REGULAR,substitution,in,[],203504,,,1610612746,45,36,2022-02-11T02:21:40Z,2330000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M05.00S,2022-02-11T02:19:37.1Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,45,36,2022-02-11T02:21:40Z,2340000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M46.00S,2022-02-11T02:22:01.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202694,68.28186596583443,31.862745098039213,1610612746,45,36,2022-02-11T02:26:00Z,2350000,-91.0,246.0,1,right,MISS M. Morris Sr. 26' pullup 3PT,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
239,PT05M42.00S,2022-02-11T02:22:05.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,45,36,2022-02-11T02:22:09Z,2360000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,238.0,4.0,4.0,0.0,,,,,,,,,,,
240,PT05M31.00S,2022-02-11T02:22:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.389618922470433,47.549019607843135,1610612742,47,36,2022-02-11T02:22:22Z,2370000,12.0,8.0,1,left,D. Finney-Smith cutting Layup (2 PTS) (D. Powell 1 AST),"[1627827, 203939]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,,,,1.45,Made,2.0,,,,,,,,,,D. Powell,203939.0,1.0,,,
242,PT05M19.00S,2022-02-11T02:22:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.5407358738502,44.6078431372549,1610612746,47,36,2022-02-11T02:22:37Z,2390000,-27.0,27.0,1,right,MISS N. Powell driving Layup,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,,,,3.82,Missed,,,,,,,,,,,,,,,,
243,PT05M16.00S,2022-02-11T02:22:31.5Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,47,36,2022-02-11T02:22:31Z,2400000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,242.0,3.0,3.0,0.0,,,,,,,,,,,
244,PT05M01.00S,2022-02-11T02:22:46.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,24.52365308804205,15.196078431372548,1610612742,50,36,2022-02-11T02:22:51Z,2410000,174.0,178.0,1,left,D. Finney-Smith 24' 3PT  (5 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,24.89,Made,5.0,,,,,,,,,,D. Powell,203939.0,2.0,,,
246,PT04M48.00S,2022-02-11T02:22:59.3Z,2,REGULAR,2pt,Jump Shot,[],1629611,92.72339027595268,80.3921568627451,1610612746,50,36,2022-02-11T02:27:13Z,2430000,152.0,16.0,1,right,MISS T. Mann 15' pullup Shot,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,,,,15.28,Missed,,,,,,,,,,,,,,,,
247,PT04M45.00S,2022-02-11T02:23:02.2Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,50,36,2022-02-11T02:23:02Z,2440000,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,
248,PT04M34.00S,2022-02-11T02:23:13.1Z,2,REGULAR,3pt,Jump Shot,[],203504,33.722076215505915,28.431372549019606,1610612742,50,36,2022-02-11T02:23:37Z,2450000,108.0,264.0,1,left,MISS T. Burke 28' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,28.56,Missed,,,,,,,,,,,,,,,,
249,PT04M31.00S,2022-02-11T02:23:16.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,50,36,2022-02-11T02:23:37Z,2460000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,,
250,PT04M15.00S,2022-02-11T02:23:35.4Z,2,REGULAR,2pt,Jump Shot,[],1629611,77.92378449408672,66.93474264705883,1610612746,50,36,2022-02-11T02:24:22Z,2470000,85.0,155.0,1,right,MISS T. Mann 17' step back Shot,[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,,,,17.66,Missed,,,,,,,,,,,,,,,,
251,PT04M13.00S,2022-02-11T02:23:37.4Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,50,36,2022-02-11T02:24:02Z,2480000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,250.0,3.0,3.0,0.0,,,,,,,,,,,
253,PT03M54.00S,2022-02-11T02:23:54.0Z,2,REGULAR,2pt,Jump Shot,[],203504,19.66162943495401,76.47058823529412,1610612742,50,36,2022-02-11T02:28:10Z,2490000,-132.0,132.0,1,left,MISS T. Burke 18' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,,,,18.72,Missed,,,,,,,,,,,,,,,,
254,PT03M51.00S,2022-02-11T02:23:57.0Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,50,36,2022-02-11T02:24:05Z,2500000,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,
255,PT03M47.00S,2022-02-11T02:24:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202694,93.38042049934296,53.18627450980392,1610612746,50,38,2022-02-11T02:24:15Z,2510000,16.0,10.0,1,right,M. Morris Sr. running Layup (12 PTS) (N. Powell 3 AST),"[202694, 1626181]",1610612746.0,LAC,running,,,Morris Sr.,M. Morris Sr.,,,,,,,,1.86,Made,12.0,,,,,,,,,,N. Powell,1626181.0,3.0,,,
257,PT03M31.00S,2022-02-11T02:24:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.873193166885677,61.51960784313726,1610612742,50,38,2022-02-11T02:28:48Z,2530000,-58.0,125.0,1,left,MISS L. Doncic 13' pullup Shot,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,,,,13.75,Missed,,,,,,,,,,,,,,,,
258,PT03M28.00S,2022-02-11T02:24:19.1Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,38,2022-02-11T02:24:29Z,2540000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,
259,PT03M22.00S,2022-02-11T02:24:25.7Z,2,REGULAR,3pt,Jump Shot,[],1628379,84.1819973718791,4.166666666666666,1610612746,50,41,2022-02-11T02:24:32Z,2550000,-229.0,96.0,1,right,L. Kennard 24' 3PT  (6 PTS) (N. Powell 4 AST),"[1628379, 1626181]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,24.86,Made,6.0,,,,,,,,,,N. Powell,1626181.0,4.0,,,
261,PT03M21.00S,2022-02-11T02:24:30.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,50,41,2022-02-11T02:24:30Z,2570000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M21.00S,2022-02-11T02:27:03.6Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,50,41,2022-02-11T02:27:35Z,2580000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M21.00S,2022-02-11T02:27:03.6Z,2,REGULAR,substitution,out,[],203504,,,1610612742,50,41,2022-02-11T02:27:35Z,2590000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M21.00S,2022-02-11T02:27:03.6Z,2,REGULAR,substitution,out,[],1629611,,,1610612742,50,41,2022-02-11T02:27:35Z,2600000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M21.00S,2022-02-11T02:27:03.6Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,50,41,2022-02-11T02:27:35Z,2610000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M21.00S,2022-02-11T02:27:03.6Z,2,REGULAR,substitution,in,[],203493,,,1610612742,50,41,2022-02-11T02:27:35Z,2620000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M21.00S,2022-02-11T02:27:03.6Z,2,REGULAR,substitution,in,[],202704,,,1610612742,50,41,2022-02-11T02:27:35Z,2630000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M14.00S,2022-02-11T02:27:50.4Z,2,REGULAR,violation,kicked ball,[],1627826,,,1610612742,50,41,2022-02-11T02:28:15Z,2640000,,,0,,I. Zubac kicked ball VIOLATION,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,203177.0,,,,,,,,,,
269,PT03M05.00S,2022-02-11T02:28:11.9Z,2,REGULAR,3pt,Jump Shot,[],1628973,7.703679369250986,95.83333333333334,1610612742,50,41,2022-02-11T02:28:38Z,2650000,-229.0,20.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,23.01,Missed,,,,,,,,,,,,,,,,
270,PT03M01.00S,2022-02-11T02:28:15.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,41,2022-02-11T02:33:34Z,2660000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,,
271,PT02M58.00S,2022-02-11T02:28:23.8Z,2,REGULAR,foul,offensive,[],1627826,,,1610612746,50,41,2022-02-11T02:30:18Z,2670000,,,0,,I. Zubac offensive FOUL (2 PF),"[1627826, 1629029]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,203177.0,2.0,0.0,Doncic,1629029.0,,,,,,
