actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
178,PT00M00.10S,2022-01-18T02:07:26.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,33,24,2022-01-18T02:07:56Z,1750000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,177.0,,,,,,,,,,,,,,,
179,PT00M00.00S,2022-01-18T02:07:39.6Z,1,REGULAR,period,end,[],0,,,1610612742,33,24,2022-01-18T02:07:56Z,1760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-01-18T02:09:25.7Z,2,REGULAR,substitution,out,['startperiod'],1630544,,,1610612742,33,24,2022-01-18T02:10:06Z,1770000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-01-18T02:09:25.7Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612742,33,24,2022-01-18T02:10:06Z,1780000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-01-18T02:09:25.7Z,2,REGULAR,substitution,in,['startperiod'],1629603,,,1610612742,33,24,2022-01-18T02:10:06Z,1790000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2022-01-18T02:09:25.7Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612742,33,24,2022-01-18T02:10:06Z,1800000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-01-18T02:10:11.6Z,2,REGULAR,period,start,[],0,,,1610612760,33,24,2022-01-18T02:10:11Z,1810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M45.00S,2022-01-18T02:10:26.4Z,2,REGULAR,3pt,Jump Shot,[],1629660,11.12023653088042,3.431372549019608,1610612760,33,24,2022-01-18T02:10:36Z,1820000,233.0,52.0,1,left,MISS T. Jerome 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,
186,PT11M42.00S,2022-01-18T02:10:29.4Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,33,24,2022-01-18T02:10:36Z,1830000,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,185.0,,,,,4.0,3.0,1.0,,,,,,,,
187,PT11M34.00S,2022-01-18T02:10:42.8Z,2,REGULAR,foul,personal,[],1629603,,,1610612742,33,24,2022-01-18T02:10:56Z,1840000,,,0,,M. Diakite personal FOUL (1 PF),"[1629603, 204001]",1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Porzingis,204001.0
189,PT11M19.00S,2022-01-18T02:11:09.1Z,2,REGULAR,3pt,Jump Shot,[],1628425,74.45795006570303,84.55882352941177,1610612742,33,24,2022-01-18T02:11:14Z,1860000,173.0,188.0,1,right,MISS S. Brown 25' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,
190,PT11M15.00S,2022-01-18T02:11:12.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,33,24,2022-01-18T02:11:12Z,1870000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,189.0,,,,,1.0,1.0,0.0,,,,,,,,
191,PT11M09.00S,2022-01-18T02:11:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,9.149145860709593,63.48039215686274,1610612760,33,26,2022-01-18T02:11:30Z,1880000,-67.0,34.0,1,left,L. Dort 7' driving Layup (10 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,7.53,Made,,,,10.0,,,,,,,,,,,,,,
192,PT11M02.00S,2022-01-18T02:11:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,88.64980289093299,51.9607843137255,1610612742,33,26,2022-01-18T02:14:30Z,1890000,10.0,54.0,1,right,MISS T. Hardaway Jr. running Shot,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,
193,PT11M02.00S,2022-01-18T02:11:26.8Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,33,26,2022-01-18T02:11:37Z,1900000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,192.0,,,,,3.0,3.0,0.0,,,,,,,,
194,PT10M49.00S,2022-01-18T02:11:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.046649145860711,43.627450980392155,1610612760,33,28,2022-01-18T02:11:44Z,1910000,32.0,14.0,1,left,J. Giddey cutting Layup (4 PTS) (D. Bazley 1 AST),"[1630581, 1629647]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,3.47,Made,,,,4.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,
196,PT10M31.00S,2022-01-18T02:11:56.7Z,2,REGULAR,turnover,bad pass,[],1628425,,,1610612742,33,28,2022-01-18T02:12:01Z,1930000,,,0,,S. Brown bad pass TURNOVER (1 TO),"[1628425, 1629603]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,1.0,Diakite,1629603.0,,,,,
197,PT10M31.00S,2022-01-18T02:11:56.7Z,2,REGULAR,steal,,[],1629603,,,1610612760,33,28,2022-01-18T02:11:58Z,1940000,,,0,,M. Diakite STEAL (1 STL),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M27.00S,2022-01-18T02:12:01.1Z,2,REGULAR,turnover,lost ball,[],1630581,,,1610612760,33,28,2022-01-18T02:12:05Z,1950000,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 1630182]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,2.0,Green,1630182.0,,,,,
199,PT10M27.00S,2022-01-18T02:12:01.1Z,2,REGULAR,steal,,[],1630182,,,1610612742,33,28,2022-01-18T02:12:02Z,1960000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M24.00S,2022-01-18T02:12:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,93.77463863337714,54.65686274509803,1610612742,35,28,2022-01-18T02:12:11Z,1970000,23.0,6.0,1,right,J. Green running Layup (2 PTS),[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,2.41,Made,,,,2.0,,,,,,,,,,,,,,
201,PT10M10.00S,2022-01-18T02:12:18.4Z,2,REGULAR,turnover,bad pass,[],1629652,,,1610612760,35,28,2022-01-18T02:12:42Z,1980000,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 204001]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,1.0,Porzingis,204001.0,,,,,
202,PT10M10.00S,2022-01-18T02:12:18.4Z,2,REGULAR,steal,,[],204001,,,1610612742,35,28,2022-01-18T02:12:20Z,1990000,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M58.00S,2022-01-18T02:12:35.4Z,2,REGULAR,foul,personal,[],1629603,,,1610612742,35,28,2022-01-18T02:12:49Z,2000000,,,0,,M. Diakite personal FOUL (2 PF),"[1629603, 1629029]",1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Doncic,1629029.0
205,PT09M58.00S,2022-01-18T02:12:48.5Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,35,28,2022-01-18T02:12:50Z,2020000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M58.00S,2022-01-18T02:12:48.5Z,2,REGULAR,substitution,in,[],1628373,,,1610612742,35,28,2022-01-18T02:12:50Z,2030000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M50.00S,2022-01-18T02:13:07.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,74.32654402102497,83.33333333333334,1610612742,35,28,2022-01-18T02:13:15Z,2040000,167.0,189.0,1,right,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
208,PT09M46.00S,2022-01-18T02:13:11.1Z,2,REGULAR,rebound,defensive,[],1629603,,,1610612760,35,28,2022-01-18T02:13:15Z,2050000,,,0,,M. Diakite REBOUND (Off:0 Def:1),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,207.0,,,,,1.0,1.0,0.0,,,,,,,,
209,PT09M38.00S,2022-01-18T02:13:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,8.360709592641262,41.66666666666667,1610612760,35,28,2022-01-18T02:13:27Z,2060000,42.0,26.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,
210,PT09M37.00S,2022-01-18T02:13:19.7Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,35,28,2022-01-18T02:13:27Z,2070000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,209.0,,,,,2.0,2.0,0.0,,,,,,,,
211,PT09M36.00S,2022-01-18T02:13:24.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,35,28,2022-01-18T02:13:24Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M36.00S,2022-01-18T02:13:25.3Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,35,28,2022-01-18T02:13:29Z,2090000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M36.00S,2022-01-18T02:13:25.3Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,35,28,2022-01-18T02:13:29Z,2100000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M25.00S,2022-01-18T02:13:46.3Z,2,REGULAR,3pt,Jump Shot,[],1628373,89.96386333771353,3.431372549019608,1610612742,35,28,2022-01-18T02:13:52Z,2110000,-233.0,42.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
215,PT09M21.00S,2022-01-18T02:13:50.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,35,28,2022-01-18T02:13:52Z,2120000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,214.0,,,,,2.0,2.0,0.0,,,,,,,,
216,PT09M12.00S,2022-01-18T02:13:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,9.674770039421814,52.69607843137255,1610612760,35,30,2022-01-18T02:18:55Z,2130000,-13.0,38.0,1,left,L. Dort driving floating Jump Shot (12 PTS) (T. Jerome 1 AST),"[1629652, 1629660]",1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,4.07,Made,,,,12.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,
218,PT09M01.00S,2022-01-18T02:14:09.7Z,2,REGULAR,3pt,Jump Shot,[],203501,88.25558475689881,2.941176470588235,1610612742,35,30,2022-01-18T02:14:17Z,2150000,-235.0,58.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.23,Missed,,,,,,,,,,,,,,,,,,
219,PT08M57.00S,2022-01-18T02:14:13.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,35,30,2022-01-18T02:14:17Z,2160000,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,218.0,,,,,3.0,2.0,1.0,,,,,,,,
220,PT08M47.00S,2022-01-18T02:14:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629647,9.411957950065702,94.36274509803921,1610612760,35,30,2022-01-18T02:14:28Z,2170000,-222.0,36.0,1,left,MISS D. Bazley 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,
221,PT08M44.00S,2022-01-18T02:14:26.7Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,35,30,2022-01-18T02:14:28Z,2180000,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,220.0,,,,,4.0,4.0,0.0,,,,,,,,
222,PT08M31.00S,2022-01-18T02:14:40.2Z,2,REGULAR,2pt,Jump Shot,[],204001,87.07293035479631,29.166666666666668,1610612742,37,30,2022-01-18T02:14:46Z,2190000,-104.0,69.0,1,right,K. Porzingis 12' bank Jump Shot (9 PTS) (F. Ntilikina 1 AST),"[204001, 1628373]",1610612742.0,DAL,bank,,,Porzingis,K. Porzingis,,,,,12.5,Made,,,,9.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,
224,PT08M14.00S,2022-01-18T02:14:56.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.5722733245729295,55.63725490196079,1610612760,37,30,2022-01-18T02:15:02Z,2210000,-28.0,19.0,1,left,MISS J. Giddey driving reverse Layup,[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,
225,PT08M13.00S,2022-01-18T02:14:57.3Z,2,REGULAR,rebound,offensive,[],1629603,,,1610612760,37,30,2022-01-18T02:15:02Z,2220000,,,0,,M. Diakite REBOUND (Off:1 Def:1),[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,224.0,,,,,2.0,1.0,1.0,,,,,,,,
226,PT08M12.00S,2022-01-18T02:14:59.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629603,6.915243101182654,49.26470588235294,1610612760,37,32,2022-01-18T02:15:09Z,2230000,4.0,13.0,1,left,M. Diakite putback DUNK (2 PTS),[1629603],1610612760.0,OKC,putback,,,Diakite,M. Diakite,,,,,1.3,Made,,,,2.0,,,,,,,,,,,,,,
227,PT08M01.00S,2022-01-18T02:15:11.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203501,92.46057818659659,50.98039215686274,1610612742,39,32,2022-01-18T02:15:17Z,2240000,5.0,18.0,1,right,T. Hardaway Jr. alley-oop DUNK (2 PTS) (L. Doncic 4 AST),"[203501, 1629029]",1610612742.0,DAL,alley-oop,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.9,Made,,,,2.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,
229,PT08M01.00S,2022-01-18T02:15:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,39,32,2022-01-18T02:15:19Z,2260000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M01.00S,2022-01-18T02:17:40.7Z,2,REGULAR,substitution,out,[],1629660,,,1610612760,39,32,2022-01-18T02:17:58Z,2270000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M01.00S,2022-01-18T02:17:40.7Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,39,32,2022-01-18T02:17:58Z,2280000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M47.00S,2022-01-18T02:18:23.7Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,39,32,2022-01-18T02:18:30Z,2290000,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (3 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,3.0,,,203591.0,,,,
233,PT07M34.00S,2022-01-18T02:18:47.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628467,88.64980289093299,77.69607843137256,1610612742,39,32,2022-01-18T02:18:51Z,2300000,138.0,54.0,1,right,MISS M. Kleber 14' pullup Shot,[1628467],1610612742.0,DAL,pullup,,,Kleber,M. Kleber,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,
234,PT07M31.00S,2022-01-18T02:18:50.1Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,39,32,2022-01-18T02:18:51Z,2310000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,233.0,,,,,4.0,4.0,0.0,,,,,,,,
235,PT07M24.00S,2022-01-18T02:19:00.9Z,2,REGULAR,foul,personal,[],204001,,,1610612760,39,32,2022-01-18T02:19:14Z,2320000,,,0,,K. Porzingis personal FOUL (1 PF),"[204001, 1629652]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Dort,1629652.0
237,PT07M24.00S,2022-01-18T02:19:06.7Z,2,REGULAR,substitution,out,[],203501,,,1610612760,39,32,2022-01-18T02:19:10Z,2340000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M24.00S,2022-01-18T02:19:06.7Z,2,REGULAR,substitution,in,[],1627827,,,1610612760,39,32,2022-01-18T02:19:10Z,2350000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M19.00S,2022-01-18T02:19:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.492115637319317,45.588235294117645,1610612760,39,32,2022-01-18T02:23:09Z,2360000,22.0,27.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,
240,PT07M16.00S,2022-01-18T02:19:29.5Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,39,32,2022-01-18T02:19:31Z,2370000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,239.0,,,,,3.0,2.0,1.0,,,,,,,,
241,PT07M13.00S,2022-01-18T02:19:34.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629029,92.72339027595268,53.18627450980392,1610612742,39,32,2022-01-18T02:19:47Z,2380000,16.0,16.0,1,right,MISS L. Doncic running Layup,[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,
242,PT07M11.00S,2022-01-18T02:19:36.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,39,32,2022-01-18T02:19:54Z,2390000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,
243,PT07M11.00S,2022-01-18T02:19:39.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,39,32,2022-01-18T02:19:39Z,2400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M57.00S,2022-01-18T02:20:11.3Z,2,REGULAR,foul,personal,[],204001,,,1610612760,39,32,2022-01-18T02:36:46Z,2420000,,,0,,K. Porzingis personal FOUL (2 PF),"[204001, 1629647]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Bazley,1629647.0
292,PT06M57.00S,2022-01-18T02:20:23.8Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,39,32,2022-01-18T02:25:55Z,2437500,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
298,PT06M57.00S,2022-01-18T02:20:23.8Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,39,32,2022-01-18T02:27:41Z,2438750,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M51.00S,2022-01-18T02:20:36.4Z,2,REGULAR,3pt,Jump Shot,[],1629652,33.196452036793694,35.049019607843135,1610612760,39,32,2022-01-18T02:20:42Z,2440000,75.0,260.0,1,left,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,
248,PT06M47.00S,2022-01-18T02:20:40.4Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,39,32,2022-01-18T02:20:42Z,2450000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,247.0,,,,,1.0,1.0,0.0,,,,,,,,
249,PT06M44.00S,2022-01-18T02:20:48.1Z,2,REGULAR,foul,personal,[],1630544,,,1610612742,39,32,2022-01-18T02:21:06Z,2460000,,,0,,T. Mann personal FOUL (2 PF),"[1630544, 1628467]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Kleber,1628467.0
251,PT06M44.00S,2022-01-18T02:20:53.3Z,2,REGULAR,substitution,out,[],1629029,,,1610612742,39,32,2022-01-18T02:21:02Z,2480000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M44.00S,2022-01-18T02:20:53.3Z,2,REGULAR,substitution,out,[],1629652,,,1610612742,39,32,2022-01-18T02:21:02Z,2490000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M44.00S,2022-01-18T02:20:53.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,39,32,2022-01-18T02:21:02Z,2500000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M44.00S,2022-01-18T02:20:53.3Z,2,REGULAR,substitution,in,[],1630598,,,1610612742,39,32,2022-01-18T02:21:02Z,2510000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M37.00S,2022-01-18T02:21:16.8Z,2,REGULAR,3pt,Jump Shot,[],1628467,73.66951379763469,82.35294117647058,1610612742,39,32,2022-01-18T02:21:22Z,2520000,162.0,195.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
256,PT06M35.00S,2022-01-18T02:21:18.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,39,32,2022-01-18T02:21:22Z,2530000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,
257,PT06M35.00S,2022-01-18T02:21:21.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,39,32,2022-01-18T02:21:21Z,2540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M22.00S,2022-01-18T02:21:38.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,34.641918528252305,50.73529411764706,1610612760,39,32,2022-01-18T02:21:44Z,2550000,-4.0,273.0,1,left,MISS T. Mann 27' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,
259,PT06M19.00S,2022-01-18T02:21:41.0Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,39,32,2022-01-18T02:21:44Z,2560000,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,258.0,,,,,5.0,5.0,0.0,,,,,,,,
260,PT06M03.00S,2022-01-18T02:21:57.0Z,2,REGULAR,turnover,bad pass,[],204001,,,1610612742,39,32,2022-01-18T02:22:01Z,2570000,,,0,,K. Porzingis bad pass TURNOVER (2 TO),"[204001, 1630598]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,2.0,Wiggins,1630598.0,,,,,
261,PT06M03.00S,2022-01-18T02:21:57.0Z,2,REGULAR,steal,,[],1630598,,,1610612760,39,32,2022-01-18T02:21:59Z,2580000,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M52.00S,2022-01-18T02:22:10.7Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612760,39,32,2022-01-18T02:22:31Z,2590000,,,0,,K. Porzingis shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[204001, 1628983]",1610612742.0,DAL,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Gilgeous-Alexander,1628983.0
312,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,out,[],204001,,,1610612760,39,32,2022-01-18T02:31:06Z,2605000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
313,PT05M52.00S,2022-01-18T02:22:21.3Z,2,REGULAR,substitution,out,[],1628373,,,1610612760,39,32,2022-01-18T02:31:06Z,2607500,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
