actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT05M54.00S,2021-11-28T01:54:26.2Z,1,REGULAR,substitution,in,[],203493,,,1610612742,17,19,2021-11-28T01:54:34Z,910000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M54.00S,2021-11-28T01:54:26.2Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,17,19,2021-11-28T01:54:34Z,920000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M46.00S,2021-11-28T01:54:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,85.23324572930355,43.627450980392155,1610612742,19,19,2021-11-28T01:54:55Z,930000,-32.0,86.0,1,right,L. Doncic 9' step back Jump Shot (9 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,9.2,Made,,,,,9.0,,,,,,,,,,,,,
94,PT05M30.00S,2021-11-28T01:55:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,5.995400788436268,53.431372549019606,1610612764,19,19,2021-11-28T01:55:11Z,940000,-17.0,4.0,1,left,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,
95,PT05M29.00S,2021-11-28T01:55:07.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,19,19,2021-11-28T01:55:11Z,950000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,
96,PT05M29.00S,2021-11-28T01:55:11.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,19,19,2021-11-28T01:55:11Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M20.00S,2021-11-28T01:55:33.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203078,11.514454664914586,51.470588235294116,1610612764,19,21,2021-11-28T01:55:58Z,970000,-7.0,56.0,1,left,B. Beal driving floating Jump Shot (10 PTS) (K. Caldwell-Pope 1 AST),"[203078, 203484]",1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,5.62,Made,,,,,10.0,,,,,,K. Caldwell-Pope,203484.0,1.0,,,,,
99,PT05M20.00S,2021-11-28T01:55:37.1Z,1,REGULAR,foul,personal,['1freethrow'],1628467,,,1610612764,19,21,2021-11-28T01:55:44Z,990000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Beal 1 FT),"[1628467, 203078]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,101284.0,1.0,0.0,Beal,203078.0,,,,,,,,
102,PT05M20.00S,2021-11-28T01:56:03.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,19,21,2021-11-28T01:56:03Z,1020000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M20.00S,2021-11-28T01:56:04.9Z,1,REGULAR,instantreplay,challenge,[],0,,,1610612764,19,21,2021-11-28T01:57:36Z,1030000,,,0,,,[],1610612742.0,DAL,stands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M20.00S,2021-11-28T01:59:11.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203078,,,1610612764,19,22,2021-11-28T01:59:11Z,1040000,,,0,,B. Beal Free Throw 1 of 1 (11 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
105,PT05M06.00S,2021-11-28T01:59:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,83.65637319316689,54.65686274509803,1610612742,19,22,2021-11-28T01:59:34Z,1050000,23.0,101.0,1,right,MISS L. Doncic 10' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,
106,PT05M03.00S,2021-11-28T01:59:30.3Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,19,22,2021-11-28T01:59:34Z,1060000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,,
107,PT04M55.00S,2021-11-28T01:59:38.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,5.995400788436268,50.245098039215684,1610612764,19,24,2021-11-28T01:59:51Z,1070000,-1.0,4.0,1,left,M. Harrell DUNK (2 PTS) (D. Avdija 1 AST),"[1626149, 1630166]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,0.41,Made,,,,,2.0,,,,,,D. Avdija,1630166.0,1.0,,,,,
109,PT04M43.00S,2021-11-28T01:59:50.7Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,19,24,2021-11-28T01:59:58Z,1090000,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 203078]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,1.0,Beal,203078.0
110,PT04M43.00S,2021-11-28T01:59:50.7Z,1,REGULAR,steal,,[],203078,,,1610612764,19,24,2021-11-28T01:59:52Z,1100000,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M37.00S,2021-11-28T01:59:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,5.863994743758213,46.32352941176471,1610612764,19,26,2021-11-28T02:00:04Z,1110000,18.0,3.0,1,left,B. Beal running finger roll Layup (13 PTS),[203078],1610612764.0,WAS,running finger roll,,,Beal,B. Beal,,,,,1.86,Made,,,,,13.0,,,,,,,,,,,,,
112,PT04M23.00S,2021-11-28T02:00:10.4Z,1,REGULAR,3pt,Jump Shot,[],1628467,90.75229960578186,4.6568627450980395,1610612742,19,26,2021-11-28T02:00:16Z,1120000,-227.0,34.0,1,right,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
113,PT04M21.00S,2021-11-28T02:00:12.4Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,19,26,2021-11-28T02:00:16Z,1130000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,,
114,PT04M19.00S,2021-11-28T02:00:14.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,94.56307490144546,49.50980392156863,1610612742,21,26,2021-11-28T02:00:25Z,1140000,-2.0,-1.0,1,right,M. Kleber cutting finger roll Layup (2 PTS) (D. Finney-Smith 1 AST),"[1628467, 1627827]",1610612742.0,DAL,cutting finger roll,,,Kleber,M. Kleber,,,,,0.29,Made,,,,,2.0,,,,,,D. Finney-Smith,1627827.0,1.0,,,,,
116,PT04M01.00S,2021-11-28T02:00:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.521024967148489,49.01960784313725,1610612764,21,28,2021-11-28T02:00:36Z,1160000,5.0,9.0,1,left,D. Avdija cutting Layup (2 PTS) (B. Beal 4 AST),"[1630166, 203078]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,1.01,Made,,,,,2.0,,,,,,B. Beal,203078.0,4.0,,,,,
118,PT03M47.00S,2021-11-28T02:00:45.6Z,1,REGULAR,3pt,Jump Shot,[],203493,67.49342969776609,33.82352941176471,1610612742,21,28,2021-11-28T02:00:55Z,1180000,-81.0,253.0,1,right,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
119,PT03M47.00S,2021-11-28T02:00:45.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,21,28,2021-11-28T02:00:55Z,1190000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,
120,PT03M47.00S,2021-11-28T02:00:53.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612742,21,28,2021-11-28T02:01:01Z,1200000,,,0,,M. Harrell loose ball personal FOUL (1 PF) (Powell 2 FT),"[1626149, 203939]",1610612764.0,WAS,loose ball,,,Harrell,M. Harrell,,,,,,,,,,,,101284.0,1.0,0.0,Powell,203939.0,,,,,,,,
122,PT03M47.00S,2021-11-28T02:01:24.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,22,28,2021-11-28T02:01:24Z,1220000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
123,PT03M47.00S,2021-11-28T02:01:25.5Z,1,REGULAR,substitution,out,[],203484,,,1610612742,22,28,2021-11-28T02:01:37Z,1230000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M47.00S,2021-11-28T02:01:25.5Z,1,REGULAR,substitution,in,[],202722,,,1610612742,22,28,2021-11-28T02:01:37Z,1240000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M47.00S,2021-11-28T02:01:45.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,23,28,2021-11-28T02:01:45Z,1250000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
126,PT03M32.00S,2021-11-28T02:02:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.360709592641262,48.529411764705884,1610612764,23,28,2021-11-28T02:02:07Z,1260000,7.0,26.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,
127,PT03M31.00S,2021-11-28T02:02:03.6Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,23,28,2021-11-28T02:02:07Z,1270000,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,
128,PT03M31.00S,2021-11-28T02:02:04.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626149,6.258212877792378,49.754901960784316,1610612764,23,30,2021-11-28T02:02:13Z,1280000,1.0,6.0,1,left,M. Harrell putback DUNK (4 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,0.64,Made,,,,,4.0,,,,,,,,,,,,,
129,PT03M16.00S,2021-11-28T02:02:17.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.7562417871222,64.4607843137255,1610612742,26,30,2021-11-28T02:02:22Z,1290000,72.0,251.0,1,right,L. Doncic 26' 3PT pullup (12 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,26.08,Made,,,,,12.0,,,,,,,,,,,,,
130,PT02M50.00S,2021-11-28T02:02:44.4Z,1,REGULAR,3pt,Jump Shot,[],203526,28.465834428383708,77.45098039215686,1610612764,26,30,2021-11-28T02:02:59Z,1300000,-137.0,215.0,1,left,MISS R. Neto 25' step back 3PT,[203526],1610612764.0,WAS,step back,,,Neto,R. Neto,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,
131,PT02M47.00S,2021-11-28T02:02:47.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,26,30,2021-11-28T02:02:59Z,1310000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT02M37.00S,2021-11-28T02:02:57.0Z,1,REGULAR,3pt,Jump Shot,[],203493,65.78515111695138,45.34313725490196,1610612742,26,30,2021-11-28T02:03:02Z,1320000,-23.0,269.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,
133,PT02M37.00S,2021-11-28T02:02:57.0Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,26,30,2021-11-28T02:03:02Z,1330000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT02M27.00S,2021-11-28T02:03:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,5.995400788436268,50.245098039215684,1610612764,26,32,2021-11-28T02:03:14Z,1340000,-1.0,4.0,1,left,R. Neto driving Layup (2 PTS),[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,0.41,Made,,,,,2.0,,,,,,,,,,,,,
135,PT02M12.00S,2021-11-28T02:03:22.0Z,1,REGULAR,3pt,Jump Shot,[],203493,90.3580814717477,3.9215686274509802,1610612742,26,32,2021-11-28T02:03:32Z,1350000,-230.0,38.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
136,PT02M07.00S,2021-11-28T02:03:27.0Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,26,32,2021-11-28T02:03:32Z,1360000,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
137,PT02M02.00S,2021-11-28T02:03:47.3Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626149,,,1610612742,26,32,2021-11-28T02:04:04Z,1370000,,,0,,M. Harrell defensive-3-second technical FOUL (1 Tech),[1626149],1610612764.0,WAS,defensive-3-second,,,Harrell,M. Harrell,,,,,,,,,,,,202026.0,1.0,1.0,,,,,,,,,,
138,PT02M02.00S,2021-11-28T02:04:00.1Z,1,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,27,32,2021-11-28T02:04:00Z,1380000,,,0,,R. Bullock technical Free Throw 1 of 1 (1 PTS),[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
139,PT02M02.00S,2021-11-28T02:04:00.9Z,1,REGULAR,substitution,out,[],203939,,,1610612742,27,32,2021-11-28T02:04:18Z,1390000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M02.00S,2021-11-28T02:04:00.9Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,27,32,2021-11-28T02:04:18Z,1400000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M02.00S,2021-11-28T02:04:00.9Z,1,REGULAR,substitution,out,[],203078,,,1610612742,27,32,2021-11-28T02:04:18Z,1410000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M02.00S,2021-11-28T02:04:00.9Z,1,REGULAR,substitution,in,[],204001,,,1610612742,27,32,2021-11-28T02:04:18Z,1420000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M02.00S,2021-11-28T02:04:00.9Z,1,REGULAR,substitution,in,[],203501,,,1610612742,27,32,2021-11-28T02:04:18Z,1430000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M02.00S,2021-11-28T02:04:00.9Z,1,REGULAR,substitution,in,[],1628398,,,1610612742,27,32,2021-11-28T02:04:18Z,1440000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M54.00S,2021-11-28T02:04:31.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628467,92.9862023653088,46.568627450980394,1610612742,29,32,2021-11-28T02:04:45Z,1460000,-17.0,13.0,1,right,M. Kleber alley-oop DUNK (4 PTS) (L. Doncic 3 AST),"[1628467, 1629029]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,2.18,Made,,,,,4.0,,,,,,L. Doncic,1629029.0,3.0,,,,,
148,PT01M35.00S,2021-11-28T02:04:42.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,28.597240473061763,75.0,1610612764,29,35,2021-11-28T02:04:48Z,1480000,-125.0,216.0,1,left,D. Avdija 24' 3PT  (5 PTS) (M. Harrell 1 AST),"[1630166, 1626149]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,24.98,Made,,,,,5.0,,,,,,M. Harrell,1626149.0,1.0,,,,,
150,PT01M21.00S,2021-11-28T02:04:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,94.30026281208936,47.30392156862745,1610612742,31,35,2021-11-28T02:05:04Z,1500000,-13.0,1.0,1,right,M. Kleber driving Layup (6 PTS) (L. Doncic 4 AST),"[1628467, 1629029]",1610612742.0,DAL,driving,,,Kleber,M. Kleber,,,,,1.35,Made,,,,,6.0,,,,,,L. Doncic,1629029.0,4.0,,,,,
152,PT01M11.00S,2021-11-28T02:05:07.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,13.748357424441524,37.00980392156863,1610612764,31,37,2021-11-28T02:05:13Z,1520000,65.0,77.0,1,left,K. Kuzma 10' driving Hook (2 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,10.05,Made,,,,,2.0,,,,,,R. Neto,203526.0,1.0,,,,,
154,PT00M52.70S,2021-11-28T02:05:26.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,72.35545335085413,79.90196078431373,1610612742,34,37,2021-11-28T02:05:31Z,1540000,150.0,207.0,1,right,L. Doncic 25' 3PT pullup (15 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.57,Made,,,,,15.0,,,,,,,,,,,,,
155,PT00M41.50S,2021-11-28T02:05:41.6Z,1,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612764,34,37,2021-11-28T02:05:50Z,1550000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Harrell 2 FT),"[1628467, 1626149]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,101284.0,2.0,0.0,Harrell,1626149.0,,,,,,,,
157,PT00M41.50S,2021-11-28T02:06:13.2Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,34,38,2021-11-28T02:06:41Z,1570000,,,0,,M. Harrell Free Throw 1 of 2 (5 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
158,PT00M41.50S,2021-11-28T02:06:13.8Z,1,REGULAR,substitution,out,[],1629029,,,1610612764,34,38,2021-11-28T02:06:16Z,1580000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M41.50S,2021-11-28T02:06:13.8Z,1,REGULAR,substitution,in,[],203504,,,1610612764,34,38,2021-11-28T02:06:16Z,1590000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M41.50S,2021-11-28T02:06:13.2Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,34,38,2021-11-28T02:06:41Z,1600000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT00M39.60S,2021-11-28T02:06:15.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612742,34,38,2021-11-28T02:06:41Z,1610000,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT00M23.80S,2021-11-28T02:06:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,83.26215505913272,38.48039215686275,1610612742,36,38,2021-11-28T02:07:03Z,1620000,-58.0,105.0,1,right,K. Porzingis 11' turnaround fadeaway Jump Shot (6 PTS),[204001],1610612742.0,DAL,turnaround fadeaway,,,Porzingis,K. Porzingis,,,,,11.96,Made,,,,,6.0,,,,,,,,,,,,,
163,PT00M02.40S,2021-11-28T02:07:22.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,5.732588699080158,50.245098039215684,1610612764,36,40,2021-11-28T02:07:30Z,1630000,-1.0,1.0,1,left,K. Kuzma driving DUNK (4 PTS) (R. Neto 2 AST),"[1628398, 203526]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,0.18,Made,,,,,4.0,,,,,,R. Neto,203526.0,2.0,,,,,
165,PT00M02.40S,2021-11-28T02:07:25.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203504,,,1610612764,36,40,2021-11-28T02:07:38Z,1650000,,,0,,T. Burke shooting personal FOUL (1 PF) (Kuzma 1 FT),"[203504, 1628398]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,,,,,,,,202026.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,
167,PT00M02.40S,2021-11-28T02:07:50.1Z,1,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,36,41,2021-11-28T02:07:50Z,1670000,,,0,,K. Kuzma Free Throw 1 of 1 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
170,PT00M00.00S,2021-11-28T02:08:02.7Z,1,REGULAR,period,end,[],0,,,1610612742,36,41,2021-11-28T02:08:02Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-28T02:09:39.8Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612742,36,41,2021-11-28T02:10:38Z,1710000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-28T02:09:39.8Z,2,REGULAR,substitution,out,['startperiod'],203526,,,1610612742,36,41,2021-11-28T02:10:38Z,1720000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-28T02:09:39.8Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612742,36,41,2021-11-28T02:10:38Z,1730000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-28T02:09:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630557,,,1610612742,36,41,2021-11-28T02:10:38Z,1740000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-28T02:10:40.4Z,2,REGULAR,period,start,[],0,,,1610612764,36,41,2021-11-28T02:10:40Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M49.00S,2021-11-28T02:10:52.6Z,2,REGULAR,foul,personal,['2freethrow'],203493,,,1610612764,36,41,2021-11-28T02:10:59Z,1760000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203493, 1628398]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,101284.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,
178,PT11M49.00S,2021-11-28T02:11:19.9Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,36,42,2021-11-28T02:11:19Z,1780000,,,0,,K. Kuzma Free Throw 1 of 2 (6 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
179,PT11M49.00S,2021-11-28T02:11:38.8Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,36,43,2021-11-28T02:11:38Z,1790000,,,0,,K. Kuzma Free Throw 2 of 2 (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
180,PT11M37.00S,2021-11-28T02:11:51.4Z,2,REGULAR,2pt,Jump Shot,[],203504,74.58935611038108,60.5392156862745,1610612742,38,43,2021-11-28T02:11:58Z,1800000,53.0,186.0,1,right,T. Burke 19' pullup Jump Shot (2 PTS),[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,19.37,Made,,,,,2.0,,,,,,,,,,,,,
181,PT11M24.00S,2021-11-28T02:12:05.6Z,2,REGULAR,3pt,Jump Shot,[],202722,28.203022339027594,16.666666666666664,1610612764,38,43,2021-11-28T02:12:11Z,1810000,167.0,213.0,1,left,MISS D. Bertans 27' turnaround 3PT,[202722],1610612764.0,WAS,turnaround,,,Bertans,D. Bertans,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
182,PT11M20.00S,2021-11-28T02:12:09.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,38,43,2021-11-28T02:12:11Z,1820000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT11M09.00S,2021-11-28T02:12:20.0Z,2,REGULAR,2pt,Jump Shot,[],204001,87.07293035479631,69.85294117647058,1610612742,38,43,2021-11-28T02:12:25Z,1830000,99.0,69.0,1,right,MISS K. Porzingis 12' Jump Shot,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,
