actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT04M36.00S,2022-03-10T01:55:35.3Z,1,REGULAR,2pt,Jump Shot,[],201959,19.66162943495401,26.96078431372549,1610612752,10,19,2022-03-10T01:55:41Z,900000,115.0,132.0,1,left,T. Gibson 17' Jump Shot (2 PTS) (I. Quickley 1 AST),"[201959, 1630193]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,17.54,Made,,,,,2.0,,,,I. Quickley,1630193.0,1.0,,,,,,,
92,PT04M17.00S,2022-03-10T01:55:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,76.95466491458606,89.95098039215686,1610612742,10,19,2022-03-10T01:56:27Z,920000,200.0,164.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
93,PT04M14.00S,2022-03-10T01:55:57.4Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,10,19,2022-03-10T01:56:36Z,930000,,,0,,M. Kleber REBOUND (Off:1 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,,,
94,PT04M13.00S,2022-03-10T01:55:59.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628467,94.40999984741211,50.0,1610612742,10,19,2022-03-10T01:56:47Z,940000,0.0,0.0,1,right,MISS M. Kleber tip Layup,[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2022-03-10T01:56:00.2Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,10,19,2022-03-10T01:56:47Z,950000,,,0,,L. Doncic REBOUND (Off:1 Def:0),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,94.0,1.0,0.0,1.0,,,,,,,,,,,,,,
96,PT04M10.00S,2022-03-10T01:56:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,93.24901445466492,51.225490196078425,1610612742,12,19,2022-03-10T01:58:05Z,960000,6.0,11.0,1,right,L. Doncic Layup (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,1.26,Made,,,,,6.0,,,,,,,,,,,,,
97,PT04M04.00S,2022-03-10T01:56:09.2Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612752,12,19,2022-03-10T01:56:19Z,970000,,,0,,D. Powell shooting personal FOUL (2 PF) (Randle 2 FT),"[203939, 203944]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Randle,203944.0,,
99,PT04M04.00S,2022-03-10T01:56:40.3Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,12,20,2022-03-10T01:56:40Z,990000,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
100,PT04M04.00S,2022-03-10T01:56:40.9Z,1,REGULAR,substitution,out,[],203939,,,1610612752,12,20,2022-03-10T01:56:49Z,1000000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M04.00S,2022-03-10T01:56:40.9Z,1,REGULAR,substitution,in,[],203915,,,1610612752,12,20,2022-03-10T01:56:49Z,1010000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M04.00S,2022-03-10T01:57:10.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,12,21,2022-03-10T01:57:10Z,1020000,,,0,,J. Randle Free Throw 2 of 2 (4 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
103,PT03M55.00S,2022-03-10T01:57:24.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612742,12,21,2022-03-10T01:57:35Z,1030000,,,0,,R. Barrett personal FOUL (2 PF) (Doncic 2 FT),"[1629628, 1629029]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Doncic,1629029.0,,
105,PT03M55.00S,2022-03-10T01:57:55.2Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,12,21,2022-03-10T01:57:55Z,1050000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,
106,PT03M55.00S,2022-03-10T01:57:55.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,12,21,2022-03-10T01:57:55Z,1060000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,
107,PT03M55.00S,2022-03-10T01:57:55.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612742,12,21,2022-03-10T01:58:02Z,1070000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M55.00S,2022-03-10T01:57:55.8Z,1,REGULAR,substitution,in,[],1630540,,,1610612742,12,21,2022-03-10T01:58:02Z,1080000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M55.00S,2022-03-10T01:58:20.8Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,13,21,2022-03-10T01:58:20Z,1090000,,,0,,L. Doncic Free Throw 2 of 2 (7 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
110,PT03M35.00S,2022-03-10T01:58:41.4Z,1,REGULAR,3pt,Jump Shot,[],203944,25.312089356110377,84.31372549019608,1610612752,13,21,2022-03-10T01:58:47Z,1100000,-172.0,185.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
111,PT03M33.00S,2022-03-10T01:58:43.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,21,2022-03-10T01:58:47Z,1110000,,,0,,L. Doncic REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,110.0,2.0,1.0,1.0,,,,,,,,,,,,,,
112,PT03M26.00S,2022-03-10T01:58:50.6Z,1,REGULAR,3pt,Jump Shot,[],203493,68.15045992115637,37.5,1610612742,13,21,2022-03-10T01:58:56Z,1120000,-62.0,247.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
113,PT03M25.00S,2022-03-10T01:58:51.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,13,21,2022-03-10T01:58:56Z,1130000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,
114,PT03M25.00S,2022-03-10T01:58:55.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,13,21,2022-03-10T01:58:55Z,1140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M12.00S,2022-03-10T01:59:09.6Z,1,REGULAR,3pt,Jump Shot,[],1630540,22.815374507227332,87.5,1610612752,13,21,2022-03-10T01:59:59Z,1150000,-188.0,162.0,1,left,MISS M. McBride 24' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,
116,PT03M09.00S,2022-03-10T01:59:12.6Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,13,21,2022-03-10T01:59:25Z,1160000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,,,
117,PT03M01.00S,2022-03-10T01:59:21.6Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612752,13,21,2022-03-10T02:00:49Z,1170000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Quickley 2 FT),"[1627827, 1630193]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Quickley,1630193.0,,
119,PT03M01.00S,2022-03-10T01:59:48.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612752,13,21,2022-03-10T02:01:25Z,1182500,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT03M01.00S,2022-03-10T01:59:48.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,13,21,2022-03-10T02:01:25Z,1183750,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,
125,PT03M01.00S,2022-03-10T01:59:48.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612752,13,22,2022-03-10T02:01:25Z,1184375,,,0,,I. Quickley Free Throw 2 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
121,PT03M01.00S,2022-03-10T01:59:48.9Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,13,22,2022-03-10T02:01:25Z,1185000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M01.00S,2022-03-10T01:59:48.9Z,1,REGULAR,substitution,out,[],203493,,,1610612742,13,22,2022-03-10T02:01:25Z,1187500,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M01.00S,2022-03-10T01:59:48.9Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,13,22,2022-03-10T02:01:25Z,1188750,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M01.00S,2022-03-10T01:59:48.9Z,1,REGULAR,substitution,in,[],202722,,,1610612742,13,22,2022-03-10T02:01:25Z,1189375,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M47.00S,2022-03-10T02:00:30.0Z,1,REGULAR,2pt,Jump Shot,[],1629029,93.29829172141918,28.063725490196077,1610612742,13,22,2022-03-10T02:01:06Z,1260000,-110.0,10.0,1,right,MISS L. Doncic 11' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,11.02,Missed,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2022-03-10T02:00:30.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,13,22,2022-03-10T02:00:45Z,1270000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,
128,PT02M47.00S,2022-03-10T02:00:50.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,13,22,2022-03-10T02:00:50Z,1280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M47.00S,2022-03-10T02:00:53.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,13,22,2022-03-10T02:00:53Z,1290000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M40.00S,2022-03-10T02:03:37.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202722,74.85216819973719,14.705882352941178,1610612742,13,22,2022-03-10T02:03:43Z,1300000,-176.0,184.0,1,right,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
131,PT02M36.00S,2022-03-10T02:03:41.8Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,13,22,2022-03-10T02:03:43Z,1310000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,130.0,3.0,3.0,0.0,,,,,,,,,,,,,,
133,PT02M26.00S,2022-03-10T02:03:54.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612752,13,22,2022-03-10T02:04:00Z,1330000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Quickley 2 FT),"[202722, 1630193]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Quickley,1630193.0,,
135,PT02M26.00S,2022-03-10T02:04:22.6Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,13,23,2022-03-10T02:04:22Z,1350000,,,0,,I. Quickley Free Throw 1 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
136,PT02M26.00S,2022-03-10T02:04:42.7Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,13,24,2022-03-10T02:04:42Z,1360000,,,0,,I. Quickley Free Throw 2 of 2 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
137,PT02M14.00S,2022-03-10T02:04:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,89.7503285151117,63.99356617647059,1610612742,15,24,2022-03-10T02:05:58Z,1370000,70.0,44.0,1,right,L. Doncic 8' driving Layup (9 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,8.26,Made,,,,,9.0,,,,,,,,,,,,,
138,PT02M14.00S,2022-03-10T02:05:01.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203944,,,1610612742,15,24,2022-03-10T02:05:11Z,1380000,,,0,,J. Randle shooting personal FOUL (1 PF) (Doncic 1 FT),"[203944, 1629029]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Doncic,1629029.0,,
140,PT02M14.00S,2022-03-10T02:05:27.3Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,16,24,2022-03-10T02:05:27Z,1400000,,,0,,L. Doncic Free Throw 1 of 1 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
141,PT02M02.00S,2022-03-10T02:05:42.4Z,1,REGULAR,3pt,Jump Shot,[],203095,17.296320630749015,95.09803921568627,1610612752,16,27,2022-03-10T02:06:41Z,1410000,-225.0,110.0,1,left,E. Fournier 25' 3PT pullup (3 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.09,Made,,,,,3.0,,,,J. Randle,203944.0,2.0,,,,,,,
143,PT01M45.00S,2022-03-10T02:06:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,93.11760840998686,51.225490196078425,1610612742,16,27,2022-03-10T02:06:06Z,1430000,6.0,12.0,1,right,MISS M. Kleber cutting Layup,[1628467],1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,
144,PT01M41.00S,2022-03-10T02:06:04.1Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,16,27,2022-03-10T02:06:06Z,1440000,,,0,,M. Kleber REBOUND (Off:2 Def:0),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,143.0,2.0,0.0,2.0,,,,,,,,,,,,,,
145,PT01M41.00S,2022-03-10T02:06:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628467,94.40999984741211,50.0,1610612742,16,27,2022-03-10T02:06:02Z,1450000,0.0,0.0,1,right,MISS M. Kleber tip Layup,[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
146,PT01M40.00S,2022-03-10T02:06:04.8Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,16,27,2022-03-10T02:06:04Z,1460000,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M29.00S,2022-03-10T02:06:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,8.09789750328515,51.9607843137255,1610612752,16,29,2022-03-10T02:06:37Z,1470000,-10.0,24.0,1,left,T. Gibson turnaround fadeaway bank Jump Shot (4 PTS) (J. Randle 3 AST),"[201959, 203944]",1610612752.0,NYK,turnaround fadeaway bank,,,Gibson,T. Gibson,,,,,2.56,Made,,,,,4.0,,,,J. Randle,203944.0,3.0,,,,,,,
149,PT01M20.00S,2022-03-10T02:06:24.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,72.35545335085413,15.441176470588236,1610612742,16,29,2022-03-10T02:09:12Z,1490000,-173.0,207.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,
150,PT01M20.00S,2022-03-10T02:06:24.0Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,16,29,2022-03-10T02:06:40Z,1500000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT01M08.00S,2022-03-10T02:06:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.258212877792378,53.18627450980392,1610612752,16,31,2022-03-10T02:06:43Z,1510000,-16.0,6.0,1,left,E. Fournier driving reverse Layup (5 PTS),[203095],1610612752.0,NYK,driving reverse,,,Fournier,E. Fournier,,,,,1.71,Made,,,,,5.0,,,,,,,,,,,,,
152,PT00M51.50S,2022-03-10T02:06:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202722,92.9862023653088,46.81372549019608,1610612742,16,31,2022-03-10T02:07:02Z,1520000,-16.0,13.0,1,right,MISS D. Bertans cutting Layup,[202722],1610612742.0,DAL,cutting,,,Bertans,D. Bertans,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,
153,PT00M50.00S,2022-03-10T02:06:55.8Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,16,31,2022-03-10T02:07:02Z,1530000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,
154,PT00M44.90S,2022-03-10T02:07:00.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,5.469776609724048,96.81372549019608,1610612752,16,31,2022-03-10T02:07:06Z,1540000,-234.0,-1.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
155,PT00M41.00S,2022-03-10T02:07:04.8Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,16,31,2022-03-10T02:07:06Z,1550000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT00M35.90S,2022-03-10T02:07:10.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612742,16,31,2022-03-10T02:07:22Z,1560000,,,0,,M. McBride shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[1630540, 203915]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Dinwiddie,203915.0,,
158,PT00M35.90S,2022-03-10T02:07:33.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203915,,,1610612742,16,31,2022-03-10T02:07:33Z,1580000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M35.90S,2022-03-10T02:07:33.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,16,31,2022-03-10T02:07:33Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M35.90S,2022-03-10T02:07:46.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203915,,,1610612742,17,31,2022-03-10T02:07:46Z,1600000,,,0,,S. Dinwiddie Free Throw 2 of 2 (1 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
161,PT00M11.70S,2022-03-10T02:08:13.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,7.835085413929041,65.68627450980392,1610612752,17,31,2022-03-10T02:11:34Z,1610000,-78.0,21.0,1,left,MISS J. Randle 8' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,8.12,Missed,,,,,,,,,,,,,,,,,,
162,PT00M08.80S,2022-03-10T02:08:16.3Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,17,31,2022-03-10T02:11:34Z,1620000,,,0,,T. Gibson REBOUND (Off:2 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,161.0,3.0,1.0,2.0,,,,,,,,,,,,,,
163,PT00M00.30S,2022-03-10T02:08:24.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203095,6.652431011826544,78.67647058823529,1610612752,17,31,2022-03-10T02:08:33Z,1630000,-143.0,10.0,1,left,MISS E. Fournier 14' fadeaway Shot,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,14.37,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.30S,2022-03-10T02:08:24.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,17,31,2022-03-10T02:08:33Z,1640000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-03-10T02:08:36.8Z,1,REGULAR,period,end,[],0,,,1610612752,17,31,2022-03-10T02:08:36Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-10T02:08:52.6Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612752,17,31,2022-03-10T02:10:58Z,1660000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-03-10T02:08:52.6Z,2,REGULAR,substitution,out,['startperiod'],203095,,,1610612752,17,31,2022-03-10T02:10:58Z,1670000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-03-10T02:08:52.6Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,17,31,2022-03-10T02:10:58Z,1680000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-03-10T02:08:52.6Z,2,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,17,31,2022-03-10T02:10:58Z,1690000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-10T02:08:52.6Z,2,REGULAR,substitution,in,['startperiod'],202692,,,1610612752,17,31,2022-03-10T02:10:58Z,1700000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-10T02:08:52.6Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,17,31,2022-03-10T02:10:58Z,1710000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-10T02:11:07.0Z,2,REGULAR,period,start,[],0,,,1610612742,17,31,2022-03-10T02:11:07Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M45.00S,2022-03-10T02:11:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.9862023653088,52.450980392156865,1610612742,17,31,2022-03-10T02:11:26Z,1730000,12.0,13.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
174,PT11M42.00S,2022-03-10T02:11:24.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,17,31,2022-03-10T02:11:26Z,1740000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT11M28.00S,2022-03-10T02:11:38.1Z,2,REGULAR,3pt,Jump Shot,[],202692,27.677398160315374,18.38235294117647,1610612752,17,34,2022-03-10T02:11:42Z,1750000,158.0,208.0,1,left,A. Burks 26' 3PT  (6 PTS) (R. Barrett 2 AST),"[202692, 1629628]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.1,Made,,,,,6.0,,,,R. Barrett,1629628.0,2.0,,,,,,,
177,PT11M07.00S,2022-03-10T02:11:59.0Z,2,REGULAR,3pt,Jump Shot,[],1628467,78.26872536136662,8.823529411764707,1610612742,17,34,2022-03-10T02:12:15Z,1770000,-206.0,152.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
