actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
95,PT04M54.00S,2022-03-04T01:55:37.9Z,1,REGULAR,2pt,Jump Shot,[],203490,4.5499342969776615,86.27450980392157,1610612744,22,15,2022-03-04T01:55:43Z,940000,-181.0,-10.0,1,left,MISS O. Porter Jr. 18' Jump Shot,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,18.17,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M50.00S,2022-03-04T01:55:41.9Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,22,15,2022-03-04T01:55:43Z,950000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
97,PT04M39.00S,2022-03-04T01:55:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.93495400788436,53.92156862745098,1610612742,22,15,2022-03-04T01:56:02Z,960000,20.0,23.0,1,right,MISS L. Doncic driving bank Shot,[1629029],1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
98,PT04M37.00S,2022-03-04T01:55:54.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,22,15,2022-03-04T01:55:57Z,970000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,97.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
99,PT04M31.00S,2022-03-04T01:56:00.7Z,1,REGULAR,2pt,Jump Shot,[],201939,18.2161629434954,71.81372549019608,1610612744,22,15,2022-03-04T01:59:43Z,980000,-109.0,119.0,1,left,MISS S. Curry 16' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,16.12,Missed,,,,,,,,,,,,,,,,,,,
100,PT04M29.00S,2022-03-04T01:56:03.3Z,1,REGULAR,rebound,offensive,[],203490,,,1610612744,22,15,2022-03-04T01:56:03Z,990000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:0),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
101,PT04M27.00S,2022-03-04T01:56:04.7Z,1,REGULAR,turnover,bad pass,[],203490,,,1610612744,22,15,2022-03-04T01:56:08Z,1000000,,,0,,O. Porter Jr. bad pass TURNOVER (1 TO),"[203490, 203493]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,1.0,,,Bullock,203493.0,
102,PT04M27.00S,2022-03-04T01:56:04.7Z,1,REGULAR,steal,,[],203493,,,1610612742,22,15,2022-03-04T01:56:06Z,1010000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2022-03-04T01:56:16.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,97.05978975032852,96.56862745098039,1610612742,22,15,2022-03-04T01:56:21Z,1020000,233.0,-25.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M10.00S,2022-03-04T01:56:21.4Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,22,15,2022-03-04T01:56:21Z,1030000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
105,PT04M07.00S,2022-03-04T01:56:28.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,22,15,2022-03-04T01:56:28Z,1040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M07.00S,2022-03-04T01:56:32.9Z,1,REGULAR,substitution,out,[],203939,,,1610612744,22,15,2022-03-04T01:56:53Z,1050000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M07.00S,2022-03-04T01:56:32.9Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,22,15,2022-03-04T01:56:53Z,1060000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M07.00S,2022-03-04T01:56:32.9Z,1,REGULAR,substitution,in,[],202722,,,1610612744,22,15,2022-03-04T01:56:53Z,1070000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M07.00S,2022-03-04T01:56:32.9Z,1,REGULAR,substitution,in,[],202357,,,1610612744,22,15,2022-03-04T01:56:53Z,1080000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M02.00S,2022-03-04T01:57:00.5Z,1,REGULAR,foul,personal,['2freethrow'],202722,,,1610612744,22,15,2022-03-04T01:57:10Z,1090000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[202722, 203490]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,200833.0,1.0,0.0,Porter Jr.,203490.0,,,,,,
112,PT04M02.00S,2022-03-04T01:57:47.9Z,1,REGULAR,freethrow,1 of 2,[],203490,,,1610612744,22,15,2022-03-04T01:57:48Z,1110000,,,0,,MISS O. Porter Jr. Free Throw 1 of 2,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
113,PT04M02.00S,2022-03-04T01:57:47.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,22,15,2022-03-04T01:57:48Z,1120000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,
114,PT04M02.00S,2022-03-04T01:57:49.0Z,1,REGULAR,substitution,out,[],201939,,,1610612744,22,15,2022-03-04T01:58:04Z,1130000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M02.00S,2022-03-04T01:57:49.0Z,1,REGULAR,substitution,in,[],202691,,,1610612744,22,15,2022-03-04T01:58:04Z,1140000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M02.00S,2022-03-04T01:58:13.0Z,1,REGULAR,freethrow,2 of 2,[],203490,,,1610612744,22,16,2022-03-04T01:58:13Z,1150000,,,0,,O. Porter Jr. Free Throw 2 of 2 (1 PTS),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
117,PT03M50.00S,2022-03-04T01:58:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,91.14651773981603,49.01960784313725,1610612742,22,16,2022-03-04T01:58:32Z,1160000,-5.0,31.0,1,right,MISS J. Green driving reverse Layup - blocked,"[1630182, 1629673]",1610612742.0,DAL,driving reverse,,,Green,J. Green,,,,,3.11,Missed,,,,,,,,,,,,,,,Poole,1629673.0,,,
118,PT03M50.00S,2022-03-04T01:58:27.0Z,1,REGULAR,block,,[],1629673,,,1610612742,22,16,2022-03-04T01:58:29Z,1170000,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M50.00S,2022-03-04T01:58:27.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,22,16,2022-03-04T01:58:32Z,1180000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,,
120,PT03M50.00S,2022-03-04T01:58:32.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,22,16,2022-03-04T01:58:32Z,1190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M42.00S,2022-03-04T01:58:37.1Z,1,REGULAR,substitution,out,[],203493,,,1610612742,22,16,2022-03-04T01:59:41Z,1195000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M42.00S,2022-03-04T01:58:37.1Z,1,REGULAR,substitution,in,[],1628425,,,1610612742,22,16,2022-03-04T01:59:41Z,1197500,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M41.00S,2022-03-04T01:58:52.3Z,1,REGULAR,foul,personal,['3freethrow'],1629673,,,1610612742,22,16,2022-03-04T01:59:00Z,1200000,,,0,,J. Poole shooting personal FOUL (1 PF) (Dinwiddie 3 FT),"[1629673, 203915]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,1146.0,1.0,0.0,Dinwiddie,203915.0,,,,,,
123,PT03M41.00S,2022-03-04T01:59:23.2Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],203915,,,1610612742,22,16,2022-03-04T01:59:23Z,1220000,,,0,,MISS S. Dinwiddie Free Throw 1 of 3,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
124,PT03M41.00S,2022-03-04T01:59:23.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,22,16,2022-03-04T01:59:23Z,1230000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,
125,PT03M41.00S,2022-03-04T01:59:35.8Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],203915,,,1610612742,23,16,2022-03-04T01:59:35Z,1240000,,,0,,S. Dinwiddie Free Throw 2 of 3 (4 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
128,PT03M41.00S,2022-03-04T01:59:53.8Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],203915,,,1610612742,24,16,2022-03-04T01:59:53Z,1270000,,,0,,S. Dinwiddie Free Throw 3 of 3 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
129,PT03M34.00S,2022-03-04T02:00:04.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628425,,,1610612744,24,16,2022-03-04T02:00:14Z,1280000,,,0,,S. Brown shooting personal FOUL (1 PF) (Poole 2 FT),"[1628425, 1629673]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,,,,,200833.0,1.0,0.0,Poole,1629673.0,,,,,,
131,PT03M34.00S,2022-03-04T02:00:31.8Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,24,17,2022-03-04T02:00:31Z,1300000,,,0,,J. Poole Free Throw 1 of 2 (1 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
132,PT03M34.00S,2022-03-04T02:00:45.1Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,24,18,2022-03-04T02:00:45Z,1310000,,,0,,J. Poole Free Throw 2 of 2 (2 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
133,PT03M20.00S,2022-03-04T02:01:02.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612742,24,18,2022-03-04T02:01:12Z,1320000,,,0,,N. Bjelica personal FOUL (1 PF) (Doncic 2 FT),"[202357, 1629029]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,200833.0,1.0,0.0,Doncic,1629029.0,,,,,,
135,PT03M20.00S,2022-03-04T02:01:31.6Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,25,18,2022-03-04T02:01:31Z,1340000,,,0,,L. Doncic Free Throw 1 of 2 (8 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
136,PT03M20.00S,2022-03-04T02:01:48.1Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,26,18,2022-03-04T02:01:48Z,1350000,,,0,,L. Doncic Free Throw 2 of 2 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
137,PT03M08.00S,2022-03-04T02:02:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.623521681997373,45.588235294117645,1610612744,26,18,2022-03-04T02:02:08Z,1360000,22.0,29.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,,
138,PT03M07.00S,2022-03-04T02:02:05.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,26,18,2022-03-04T02:02:08Z,1370000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,137.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
139,PT03M01.00S,2022-03-04T02:02:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628425,93.11760840998686,51.9607843137255,1610612742,28,18,2022-03-04T02:02:21Z,1380000,10.0,12.0,1,right,S. Brown running reverse Layup (2 PTS) (S. Dinwiddie 1 AST),"[1628425, 203915]",1610612742.0,DAL,running reverse,,,Brown,S. Brown,,,,,1.56,Made,,,,,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,
141,PT02M44.00S,2022-03-04T02:02:29.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612744,28,18,2022-03-04T02:02:50Z,1400000,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Wiggins 2 FT),"[203915, 203952]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Wiggins,203952.0,,,,,,
143,PT02M44.00S,2022-03-04T02:02:44.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,28,18,2022-03-04T02:02:55Z,1420000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M44.00S,2022-03-04T02:05:48.3Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,28,19,2022-03-04T02:05:48Z,1430000,,,0,,A. Wiggins Free Throw 1 of 2 (5 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
145,PT02M44.00S,2022-03-04T02:05:48.3Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,28,19,2022-03-04T02:06:08Z,1440000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
146,PT02M40.00S,2022-03-04T02:05:52.3Z,1,REGULAR,rebound,defensive,[],202722,,,1610612742,28,19,2022-03-04T02:06:08Z,1450000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
147,PT02M20.00S,2022-03-04T02:06:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,50.49019607843137,1610612742,30,19,2022-03-04T02:07:55Z,1460000,2.0,12.0,1,right,L. Doncic driving finger roll Layup (11 PTS) (J. Green 1 AST),"[1629029, 1630182]",1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,1.25,Made,,,,,11.0,J. Green,1630182.0,1.0,,,,,,,,,,,
149,PT02M04.00S,2022-03-04T02:06:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629673,32.14520367936925,68.87254901960785,1610612744,30,22,2022-03-04T02:06:48Z,1480000,-94.0,250.0,1,left,J. Poole 26' 3PT  (5 PTS) (K. Thompson 1 AST),"[1629673, 202691]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.69,Made,,,,,5.0,K. Thompson,202691.0,1.0,,,,,,,,,,,
151,PT01M38.00S,2022-03-04T02:07:08.8Z,1,REGULAR,turnover,bad pass,[],1630182,,,1610612742,30,22,2022-03-04T02:07:25Z,1500000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 1629673]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1.0,,,Poole,1629673.0,
152,PT01M38.00S,2022-03-04T02:07:08.8Z,1,REGULAR,steal,,[],1629673,,,1610612744,30,22,2022-03-04T02:13:41Z,1510000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M30.00S,2022-03-04T02:07:17.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,27.283180026281208,18.137254901960784,1610612744,30,25,2022-03-04T02:07:28Z,1520000,159.0,204.0,1,left,J. Poole 25' 3PT  (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.88,Made,,,,,8.0,,,,,,,,,,,,,,
154,PT01M06.00S,2022-03-04T02:07:41.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,73.80091984231275,13.480392156862745,1610612742,33,25,2022-03-04T02:07:46Z,1530000,-183.0,194.0,1,right,L. Doncic 26' 3PT  (14 PTS) (S. Dinwiddie 2 AST),"[1629029, 203915]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,26.63,Made,,,,,14.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,
156,PT00M50.60S,2022-03-04T02:07:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,28.465834428383708,16.42156862745098,1610612744,33,25,2022-03-04T02:08:05Z,1550000,168.0,215.0,1,left,MISS J. Poole 27' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M47.80S,2022-03-04T02:08:00.4Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,33,25,2022-03-04T02:08:00Z,1560000,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,156.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
158,PT00M47.40S,2022-03-04T02:08:02.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202691,20.893561103810775,71.83670343137256,1610612744,33,27,2022-03-04T02:08:09Z,1570000,-109.0,144.0,1,left,K. Thompson 18' Jump Shot (6 PTS) (A. Wiggins 2 AST),"[202691, 203952]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,18.06,Made,,,,,6.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,
160,PT00M32.60S,2022-03-04T02:08:17.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,66.04796320630749,51.225490196078425,1610612742,36,27,2022-03-04T02:08:23Z,1590000,6.0,267.0,1,right,L. Doncic 26' 3PT step back (17 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.67,Made,,,,,17.0,,,,,,,,,,,,,,
161,PT00M14.00S,2022-03-04T02:08:40.2Z,1,REGULAR,3pt,Jump Shot,[],202691,10.33180026281209,3.9215686274509802,1610612744,36,27,2022-03-04T02:14:08Z,1600000,230.0,45.0,1,left,MISS K. Thompson pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M11.80S,2022-03-04T02:08:42.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,36,27,2022-03-04T02:08:42Z,1610000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,161.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
163,PT00M02.30S,2022-03-04T02:08:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.9862023653088,51.71568627450981,1610612742,38,27,2022-03-04T02:14:41Z,1620000,9.0,13.0,1,right,L. Doncic driving finger roll Layup (19 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,1.59,Made,,,,,19.0,,,,,,,,,,,,,,
164,PT00M02.30S,2022-03-04T02:08:54.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203490,,,1610612742,38,27,2022-03-04T02:09:02Z,1630000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Doncic 1 FT),"[203490, 1629029]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,200833.0,1.0,0.0,Doncic,1629029.0,,,,,,
166,PT00M02.30S,2022-03-04T02:09:22.6Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,38,27,2022-03-04T02:09:22Z,1650000,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
167,PT00M00.20S,2022-03-04T02:09:24.7Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,38,27,2022-03-04T02:09:31Z,1660000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT00M00.00S,2022-03-04T02:09:36.1Z,1,REGULAR,instantreplay,request,[],0,,,1610612744,38,27,2022-03-04T02:10:21Z,1670000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,End Period - No Basket
169,PT00M00.00S,2022-03-04T02:10:16.0Z,1,REGULAR,period,end,[],0,,,1610612744,38,27,2022-03-04T02:10:16Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],1630182,,,1610612744,38,27,2022-03-04T02:12:21Z,1690000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],202722,,,1610612744,38,27,2022-03-04T02:12:21Z,1700000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612744,38,27,2022-03-04T02:12:21Z,1710000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],1628425,,,1610612744,38,27,2022-03-04T02:12:21Z,1720000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,38,27,2022-03-04T02:12:21Z,1730000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612744,38,27,2022-03-04T02:12:21Z,1740000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],1628973,,,1610612744,38,27,2022-03-04T02:12:21Z,1750000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],1627827,,,1610612744,38,27,2022-03-04T02:12:21Z,1760000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],203939,,,1610612744,38,27,2022-03-04T02:12:21Z,1770000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612744,38,27,2022-03-04T02:12:21Z,1780000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,38,27,2022-03-04T02:12:21Z,1790000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2022-03-04T02:10:44.6Z,2,REGULAR,substitution,in,['startperiod'],1630228,,,1610612744,38,27,2022-03-04T02:12:21Z,1800000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2022-03-04T02:12:23.2Z,2,REGULAR,period,start,[],0,,,1610612742,38,27,2022-03-04T02:12:23Z,1810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M48.00S,2022-03-04T02:12:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628973,92.9862023653088,97.30392156862744,1610612742,41,27,2022-03-04T02:12:40Z,1820000,237.0,13.0,1,right,J. Brunson 3PT  (7 PTS) (S. Dinwiddie 3 AST),"[1628973, 203915]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,23.69,Made,,,,,7.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,
