actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
175,PT12M00.00S,2022-01-06T01:11:47.5Z,2,REGULAR,substitution,in,['startperiod'],1629673,,,1610612742,21,21,2022-01-06T01:15:17Z,1750000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-01-06T01:15:19.3Z,2,REGULAR,period,start,[],0,,,1610612744,21,21,2022-01-06T01:15:19Z,1760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M41.00S,2022-01-06T01:15:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,7.046649145860711,50.245098039215684,1610612744,21,23,2022-01-06T01:15:43Z,1770000,-1.0,14.0,1,left,D. Lee driving finger roll Layup (4 PTS) (N. Bjelica 1 AST),"[1627814, 202357]",1610612744.0,GSW,driving finger roll,,,Lee,D. Lee,,,,,,,,1.38,Made,,,,,4.0,N. Bjelica,202357.0,1.0,,,,,,,
179,PT11M25.00S,2022-01-06T01:15:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612742,21,23,2022-01-06T01:16:01Z,1790000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629308, 1629029]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Doncic,1629029.0
181,PT11M25.00S,2022-01-06T01:16:30.9Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,22,23,2022-01-06T01:16:30Z,1810000,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
182,PT11M25.00S,2022-01-06T01:16:52.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,22,23,2022-01-06T01:16:52Z,1820000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Missed,,,,,,,,,,,,,,,
183,PT11M22.00S,2022-01-06T01:16:54.0Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612744,22,23,2022-01-06T01:16:54Z,1830000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,
184,PT11M08.00S,2022-01-06T01:17:08.3Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612744,22,23,2022-01-06T01:17:12Z,1840000,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1629029]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,1.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,
185,PT11M08.00S,2022-01-06T01:17:08.3Z,2,REGULAR,steal,,[],1629029,,,1610612742,22,23,2022-01-06T01:17:09Z,1850000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M54.00S,2022-01-06T01:17:22.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,87.07293035479631,26.225490196078432,1610612742,22,23,2022-01-06T01:17:28Z,1860000,-119.0,69.0,1,right,MISS L. Doncic 13' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,,,,13.75,Missed,,,,,,,,,,,,,,,
187,PT10M49.00S,2022-01-06T01:17:27.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,22,23,2022-01-06T01:17:28Z,1870000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,,
188,PT10M42.00S,2022-01-06T01:17:33.6Z,2,REGULAR,3pt,Jump Shot,[],1627814,7.30946123521682,4.901960784313726,1610612744,22,26,2022-01-06T01:17:38Z,1880000,225.0,16.0,1,left,D. Lee 3PT  (7 PTS) (J. Toscano-Anderson 2 AST),"[1627814, 1629308]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,22.61,Made,,,,,7.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,
190,PT10M31.00S,2022-01-06T01:17:47.3Z,2,REGULAR,foul,personal,[],1629308,,,1610612742,22,26,2022-01-06T01:17:59Z,1900000,,,0,,J. Toscano-Anderson personal FOUL (2 PF),"[1629308, 1629029]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Doncic,1629029.0
192,PT10M31.00S,2022-01-06T01:17:52.7Z,2,REGULAR,substitution,out,[],203493,,,1610612742,22,26,2022-01-06T01:18:02Z,1920000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M31.00S,2022-01-06T01:17:52.7Z,2,REGULAR,substitution,in,[],1628425,,,1610612742,22,26,2022-01-06T01:18:02Z,1930000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M23.00S,2022-01-06T01:18:19.8Z,2,REGULAR,3pt,Jump Shot,[],203501,91.93495400788436,3.9215686274509802,1610612742,25,26,2022-01-06T01:18:29Z,1940000,-230.0,23.0,1,right,T. Hardaway Jr. 3PT  (6 PTS) (L. Doncic 2 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,23.16,Made,,,,,6.0,L. Doncic,1629029.0,2.0,,,,,,,
196,PT10M13.00S,2022-01-06T01:18:30.9Z,2,REGULAR,3pt,Jump Shot,[],201939,31.750985545335087,70.83333333333334,1610612744,25,26,2022-01-06T01:18:36Z,1960000,-104.0,246.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,26.72,Missed,,,,,,,,,,,,,,,
197,PT10M09.00S,2022-01-06T01:18:34.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,25,26,2022-01-06T01:18:36Z,1970000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,
198,PT10M05.00S,2022-01-06T01:18:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.64323258869908,49.754901960784316,1610612742,27,26,2022-01-06T01:18:43Z,1980000,-1.0,7.0,1,right,T. Hardaway Jr. running finger roll Layup (8 PTS),[203501],1610612742.0,DAL,running finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,0.74,Made,,,,,8.0,,,,,,,,,,
199,PT10M05.00S,2022-01-06T01:18:43.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,27,26,2022-01-06T01:18:43Z,1990000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M49.00S,2022-01-06T01:22:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,6.258212877792378,48.03921568627451,1610612744,27,26,2022-01-06T01:22:21Z,2000000,10.0,6.0,1,left,MISS J. Toscano-Anderson cutting Layup,[1629308],1610612744.0,GSW,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,1.17,Missed,,,,,,,,,,,,,,,
201,PT09M48.00S,2022-01-06T01:22:19.5Z,2,REGULAR,rebound,offensive,[],1629308,,,1610612744,27,26,2022-01-06T01:22:21Z,2010000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,200.0,2.0,1.0,1.0,,,,,,,,,,,
202,PT09M46.00S,2022-01-06T01:22:21.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629308,5.863994743758213,51.225490196078425,1610612744,27,28,2022-01-06T01:23:23Z,2020000,-6.0,3.0,1,left,J. Toscano-Anderson reverse Layup (5 PTS),[1629308],1610612744.0,GSW,reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,0.66,Made,,,,,5.0,,,,,,,,,,
203,PT09M26.00S,2022-01-06T01:22:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,94.1688567674113,52.69607843137255,1610612742,29,28,2022-01-06T01:22:46Z,2030000,13.0,2.0,1,right,M. Kleber cutting Layup (2 PTS) (J. Green 1 AST),"[1628467, 1630182]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,,,,1.37,Made,,,,,2.0,J. Green,1630182.0,1.0,,,,,,,
205,PT09M07.00S,2022-01-06T01:23:00.1Z,2,REGULAR,3pt,Jump Shot,[],1629308,32.933639947437584,50.0,1610612744,29,28,2022-01-06T01:23:08Z,2050000,0.0,257.0,1,left,MISS J. Toscano-Anderson 25' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,
206,PT09M06.00S,2022-01-06T01:23:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,29,28,2022-01-06T01:23:08Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,
207,PT09M06.00S,2022-01-06T01:23:07.5Z,2,REGULAR,foul,personal,[],1630182,,,1610612744,29,28,2022-01-06T01:23:28Z,2070000,,,0,,J. Green loose ball personal FOUL (2 PF),"[1630182, 202357]",1610612742.0,DAL,loose ball,,,Green,J. Green,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Bjelica,202357.0
209,PT08M56.00S,2022-01-06T01:23:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,9.543363994743759,44.85294117647059,1610612744,29,30,2022-01-06T01:24:41Z,2090000,26.0,37.0,1,left,J. Poole driving finger roll Layup (4 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,,,,4.52,Made,,,,,4.0,,,,,,,,,,
210,PT08M47.00S,2022-01-06T01:23:38.9Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612742,29,30,2022-01-06T01:23:50Z,2100000,,,0,,J. Poole shooting personal FOUL (1 PF) (Brown 2 FT),"[1629673, 1628425]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,1830.0,,,1.0,0.0,Brown,1628425.0
212,PT08M47.00S,2022-01-06T01:24:03.3Z,2,REGULAR,freethrow,1 of 2,[],1628425,,,1610612742,30,30,2022-01-06T01:24:03Z,2120000,,,0,,S. Brown Free Throw 1 of 2 (1 PTS),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
213,PT08M47.00S,2022-01-06T01:24:05.0Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,30,30,2022-01-06T01:24:09Z,2130000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M47.00S,2022-01-06T01:24:05.0Z,2,REGULAR,substitution,in,[],203493,,,1610612742,30,30,2022-01-06T01:24:09Z,2140000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M47.00S,2022-01-06T01:24:23.0Z,2,REGULAR,freethrow,2 of 2,[],1628425,,,1610612742,31,30,2022-01-06T01:24:23Z,2150000,,,0,,S. Brown Free Throw 2 of 2 (2 PTS),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
216,PT08M31.00S,2022-01-06T01:24:40.1Z,2,REGULAR,3pt,Jump Shot,[],202357,32.14520367936925,17.401960784313726,1610612744,31,30,2022-01-06T01:24:44Z,2160000,163.0,250.0,1,left,MISS N. Bjelica 29' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,29.82,Missed,,,,,,,,,,,,,,,
217,PT08M28.00S,2022-01-06T01:24:43.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,31,30,2022-01-06T01:24:44Z,2170000,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,216.0,4.0,4.0,0.0,,,,,,,,,,,
218,PT08M14.00S,2022-01-06T01:24:56.8Z,2,REGULAR,turnover,bad pass,[],1628425,,,1610612742,31,30,2022-01-06T01:25:01Z,2180000,,,0,,S. Brown bad pass TURNOVER (1 TO),"[1628425, 1629308]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,,,
219,PT08M14.00S,2022-01-06T01:24:56.8Z,2,REGULAR,steal,,[],1629308,,,1610612744,31,30,2022-01-06T01:24:58Z,2190000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M14.00S,2022-01-06T01:24:59.8Z,2,REGULAR,foul,personal,[],1628467,,,1610612744,31,30,2022-01-06T01:26:40Z,2200000,,,0,,M. Kleber take personal FOUL (1 PF),"[1628467, 1629308]",1610612742.0,DAL,take,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,201245.0,,,1.0,0.0,Toscano-Anderson,1629308.0
222,PT08M14.00S,2022-01-06T01:25:11.0Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,31,30,2022-01-06T01:25:20Z,2220000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M14.00S,2022-01-06T01:25:11.0Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,31,30,2022-01-06T01:25:20Z,2230000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M14.00S,2022-01-06T01:25:11.0Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,31,30,2022-01-06T01:25:20Z,2240000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M14.00S,2022-01-06T01:25:11.0Z,2,REGULAR,substitution,in,[],203952,,,1610612744,31,30,2022-01-06T01:25:20Z,2250000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M07.00S,2022-01-06T01:25:33.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,33.722076215505915,52.69607843137255,1610612744,31,30,2022-01-06T01:25:38Z,2260000,-13.0,264.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,26.48,Missed,,,,,,,,,,,,,,,
227,PT08M04.00S,2022-01-06T01:25:36.6Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,31,30,2022-01-06T01:25:38Z,2270000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,,,,
228,PT07M57.00S,2022-01-06T01:25:43.3Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,31,30,2022-01-06T01:25:48Z,2280000,,,0,,L. Doncic lost ball TURNOVER (3 TO),"[1629029, 202357]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,3.0,Bjelica,202357.0,,,,,,,,,,,,,,,,,
229,PT07M57.00S,2022-01-06T01:25:43.3Z,2,REGULAR,steal,,[],202357,,,1610612744,31,30,2022-01-06T01:26:39Z,2290000,,,0,,N. Bjelica STEAL (1 STL),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M50.00S,2022-01-06T01:25:50.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,11.908672798948752,50.0,1610612744,31,30,2022-01-06T01:25:54Z,2300000,0.0,59.0,1,left,MISS J. Kuminga turnaround Shot,[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,,,,5.94,Missed,,,,,,,,,,,,,,,
231,PT07M48.00S,2022-01-06T01:25:52.0Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,31,30,2022-01-06T01:25:54Z,2310000,,,0,,S. Brown REBOUND (Off:0 Def:2),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,
232,PT07M35.00S,2022-01-06T01:26:05.6Z,2,REGULAR,3pt,Jump Shot,[],203501,79.58278580814718,90.68627450980392,1610612742,31,30,2022-01-06T01:28:06Z,2320000,203.0,139.0,1,right,MISS T. Hardaway Jr. 24' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,24.66,Missed,,,,,,,,,,,,,,,
233,PT07M32.00S,2022-01-06T01:26:08.6Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,31,30,2022-01-06T01:26:10Z,2330000,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,
234,PT07M22.00S,2022-01-06T01:26:21.9Z,2,REGULAR,foul,offensive,[],1630228,,,1610612744,31,30,2022-01-06T01:26:32Z,2340000,,,0,,J. Kuminga charge offensive FOUL (1 PF),"[1630228, 203501]",1610612744.0,GSW,charge,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,1628171.0,,,1.0,0.0,Hardaway Jr.,203501.0
236,PT07M22.00S,2022-01-06T01:26:21.9Z,2,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,31,30,2022-01-06T01:26:21Z,2360000,,,0,,J. Kuminga offensive foul TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,1.0,,,,,,,,,,,,,1628171.0,,,,,,
237,PT07M07.00S,2022-01-06T01:26:54.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,93.24901445466492,36.51960784313725,1610612742,31,30,2022-01-06T01:27:02Z,2370000,-67.0,11.0,1,right,MISS L. Doncic 6' Jump Shot,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,6.83,Missed,,,,,,,,,,,,,,,
238,PT07M05.00S,2022-01-06T01:26:56.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,31,30,2022-01-06T01:27:02Z,2380000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,
239,PT06M58.00S,2022-01-06T01:27:03.8Z,2,REGULAR,3pt,Jump Shot,[],202357,6.915243101182654,95.34313725490196,1610612744,31,30,2022-01-06T01:27:09Z,2390000,-227.0,13.0,1,left,MISS N. Bjelica 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,22.7,Missed,,,,,,,,,,,,,,,
240,PT06M54.00S,2022-01-06T01:27:07.8Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,31,30,2022-01-06T01:27:09Z,2400000,,,0,,S. Brown REBOUND (Off:0 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,239.0,3.0,3.0,0.0,,,,,,,,,,,
241,PT06M41.00S,2022-01-06T01:27:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,78.79434954007884,91.17647058823529,1610612742,34,30,2022-01-06T01:27:25Z,2410000,206.0,147.0,1,right,L. Doncic 25' 3PT step back (13 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,25.29,Made,,,,,13.0,,,,,,,,,,
242,PT06M33.00S,2022-01-06T01:27:32.5Z,2,REGULAR,turnover,traveling,[],201939,,,1610612744,34,30,2022-01-06T01:27:38Z,2420000,,,0,,S. Curry traveling TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,2.0,,,,,,,,,,,,,201245.0,,,,,,
243,PT06M33.00S,2022-01-06T01:27:35.2Z,2,REGULAR,substitution,out,[],203501,,,1610612742,34,30,2022-01-06T01:28:06Z,2430000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M33.00S,2022-01-06T01:27:35.2Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,34,30,2022-01-06T01:28:06Z,2440000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M15.00S,2022-01-06T01:28:23.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,80.50262812089356,91.66666666666666,1610612742,34,30,2022-01-06T01:28:27Z,2450000,208.0,131.0,1,right,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,24.6,Missed,,,,,,,,,,,,,,,
246,PT06M12.00S,2022-01-06T01:28:26.8Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,34,30,2022-01-06T01:28:27Z,2460000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,245.0,2.0,1.0,1.0,,,,,,,,,,,
247,PT06M06.00S,2022-01-06T01:28:32.3Z,2,REGULAR,2pt,Jump Shot,[],201939,12.959921156373195,32.1078431372549,1610612744,34,30,2022-01-06T01:30:46Z,2470000,89.0,69.0,1,left,MISS S. Curry 11' floating Shot,[201939],1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,,,,11.32,Missed,,,,,,,,,,,,,,,
248,PT06M05.00S,2022-01-06T01:28:33.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,34,30,2022-01-06T01:28:37Z,2480000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,
249,PT06M05.00S,2022-01-06T01:28:36.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,34,30,2022-01-06T01:28:36Z,2490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,34,30,2022-01-06T01:28:56Z,2500000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,out,[],1629029,,,1610612742,34,30,2022-01-06T01:28:56Z,2510000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,out,[],1627814,,,1610612742,34,30,2022-01-06T01:28:56Z,2520000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,out,[],201939,,,1610612742,34,30,2022-01-06T01:28:56Z,2530000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,in,[],203939,,,1610612742,34,30,2022-01-06T01:28:56Z,2540000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,34,30,2022-01-06T01:28:56Z,2550000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,in,[],1627780,,,1610612742,34,30,2022-01-06T01:28:56Z,2560000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M05.00S,2022-01-06T01:28:37.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612742,34,30,2022-01-06T01:28:56Z,2570000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M47.00S,2022-01-06T01:29:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,94.43166885676742,51.71568627450981,1610612742,36,30,2022-01-06T01:32:07Z,2580000,9.0,0.0,1,right,D. Finney-Smith driving finger roll Layup (2 PTS) (R. Bullock 1 AST),"[1627827, 203493]",1610612742.0,DAL,driving finger roll,,,Finney-Smith,D. Finney-Smith,,,,,,,,0.86,Made,,,,,2.0,R. Bullock,203493.0,1.0,,,,,,,
260,PT05M34.00S,2022-01-06T01:29:24.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202357,7.178055190538765,50.49019607843137,1610612744,36,32,2022-01-06T01:29:28Z,2600000,-2.0,15.0,1,left,N. Bjelica driving finger roll Layup (4 PTS) (A. Wiggins 1 AST),"[202357, 203952]",1610612744.0,GSW,driving finger roll,,,Bjelica,N. Bjelica,,,,,,,,1.52,Made,,,,,4.0,A. Wiggins,203952.0,1.0,,,,,,,
262,PT05M20.00S,2022-01-06T01:29:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.64323258869908,48.03921568627451,1610612742,38,32,2022-01-06T01:29:43Z,2620000,-10.0,7.0,1,right,D. Powell alley-oop Layup (4 PTS) (R. Bullock 2 AST),"[203939, 203493]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,1.22,Made,,,,,4.0,R. Bullock,203493.0,2.0,,,,,,,
