actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT04M25.00S,2021-11-16T01:24:07.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203999,29.25427069645204,21.813725490196077,1610612743,19,23,2021-11-16T01:32:05Z,910000,141.0,222.0,1,left,N. Jokic 26' 3PT  (7 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.34,Made,,,,,7.0,A. Gordon,203932.0,1.0,,,,,,,,,,,
93,PT04M09.00S,2021-11-16T01:24:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.91261498028909,50.245098039215684,1610612742,21,23,2021-11-16T01:24:26Z,930000,1.0,52.0,1,right,L. Doncic driving floating Jump Shot (6 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,5.17,Made,,,,,6.0,,,,,,,,,,,,,,
94,PT03M49.00S,2021-11-16T01:24:42.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,12.302890932982917,40.931372549019606,1610612743,21,25,2021-11-16T01:24:58Z,940000,45.0,63.0,1,left,N. Jokic 7' turnaround Hook (9 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.77,Made,,,,,9.0,,,,,,,,,,,,,,
95,PT03M36.00S,2021-11-16T01:24:57.2Z,1,REGULAR,2pt,Jump Shot,[],1629029,77.08607095926413,49.26470588235294,1610612742,23,25,2021-11-16T01:25:13Z,950000,-4.0,163.0,1,right,L. Doncic 16' floating Jump Shot (8 PTS) (W. Cauley-Stein 1 AST),"[1629029, 1626161]",1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,16.29,Made,,,,,8.0,W. Cauley-Stein,1626161.0,1.0,,,,,,,,,,,
97,PT03M36.00S,2021-11-16T01:25:00.5Z,1,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612742,23,25,2021-11-16T01:25:08Z,970000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Doncic 1 FT),"[1630538, 1629029]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Doncic,1629029.0,,,
99,PT03M36.00S,2021-11-16T01:25:29.6Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,24,25,2021-11-16T01:25:29Z,990000,,,0,,L. Doncic Free Throw 1 of 1 (9 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
100,PT03M19.00S,2021-11-16T01:25:48.9Z,1,REGULAR,3pt,Jump Shot,[],1630538,32.40801576872536,45.34313725490196,1610612743,24,25,2021-11-16T01:25:52Z,1000000,23.0,252.0,1,left,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M18.00S,2021-11-16T01:25:49.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,24,25,2021-11-16T01:25:52Z,1010000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
102,PT03M09.00S,2021-11-16T01:25:59.9Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612742,24,25,2021-11-16T01:26:08Z,1020000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Doncic 2 FT),"[203932, 1629029]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Doncic,1629029.0,,,
104,PT03M09.00S,2021-11-16T01:26:29.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,25,25,2021-11-16T01:26:29Z,1040000,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
105,PT03M09.00S,2021-11-16T01:26:46.6Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,25,25,2021-11-16T01:26:46Z,1050000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M06.00S,2021-11-16T01:26:48.3Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,25,25,2021-11-16T01:26:48Z,1060000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
107,PT02M56.00S,2021-11-16T01:27:00.5Z,1,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,25,25,2021-11-16T01:28:16Z,1070000,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,bad pass,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1.0,,,202041.0,,,,,,,
108,PT02M56.00S,2021-11-16T01:27:06.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,25,25,2021-11-16T01:27:06Z,1080000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M56.00S,2021-11-16T01:27:09.1Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,25,25,2021-11-16T01:29:49Z,1090000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M56.00S,2021-11-16T01:27:09.1Z,1,REGULAR,substitution,out,[],203999,,,1610612742,25,25,2021-11-16T01:29:49Z,1100000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2021-11-16T01:27:09.1Z,1,REGULAR,substitution,in,[],1628425,,,1610612742,25,25,2021-11-16T01:29:49Z,1110000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2021-11-16T01:27:09.1Z,1,REGULAR,substitution,in,[],1629626,,,1610612742,25,25,2021-11-16T01:29:49Z,1120000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M36.00S,2021-11-16T01:30:17.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,81.553876478318,49.50980392156863,1610612742,27,25,2021-11-16T01:35:46Z,1130000,-2.0,121.0,1,right,J. Brunson 12' turnaround fadeaway Jump Shot (2 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,12.09,Made,,,,,2.0,,,,,,,,,,,,,,
114,PT02M22.00S,2021-11-16T01:30:31.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.075558475689881,50.98039215686274,1610612743,27,27,2021-11-16T01:30:36Z,1140000,-5.0,-5.0,1,left,A. Gordon alley-oop DUNK (4 PTS) (P. Dozier 1 AST),"[203932, 1628408]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,0.69,Made,,,,,4.0,P. Dozier,1628408.0,1.0,,,,,,,,,,,
116,PT02M11.00S,2021-11-16T01:30:43.4Z,1,REGULAR,2pt,Jump Shot,[],1629029,94.03745072273325,14.950980392156863,1610612742,27,27,2021-11-16T01:36:37Z,1160000,-175.0,4.0,1,right,MISS L. Doncic 17' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,17.52,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M07.00S,2021-11-16T01:30:46.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,27,27,2021-11-16T01:30:46Z,1170000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
118,PT02M04.00S,2021-11-16T01:30:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,6.389618922470433,50.245098039215684,1610612743,27,29,2021-11-16T01:30:59Z,1180000,-1.0,8.0,1,left,A. Gordon running Layup (6 PTS),[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,0.77,Made,,,,,6.0,,,,,,,,,,,,,,
119,PT01M44.00S,2021-11-16T01:31:09.0Z,1,REGULAR,3pt,Jump Shot,[],203493,71.30420499342969,79.65686274509804,1610612742,27,29,2021-11-16T01:31:13Z,1190000,148.0,217.0,1,right,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
120,PT01M42.00S,2021-11-16T01:31:11.0Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,27,29,2021-11-16T01:31:13Z,1200000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
121,PT01M26.00S,2021-11-16T01:31:29.6Z,1,REGULAR,foul,offensive,[],203210,,,1610612743,27,29,2021-11-16T01:32:09Z,1210000,,,0,,J. Green charge offensive FOUL (1 PF),"[203210, 1628973]",1610612743.0,DEN,charge,,,Green,J. Green,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Brunson,1628973.0,,,
123,PT01M26.00S,2021-11-16T01:31:29.6Z,1,REGULAR,turnover,offensive foul,[],203210,,,1610612743,27,29,2021-11-16T01:31:29Z,1230000,,,0,,J. Green offensive foul TURNOVER (1 TO),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1.0,,,202041.0,,,,,,,
124,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,out,[],203493,,,1610612742,27,29,2021-11-16T01:31:53Z,1240000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,out,[],1626161,,,1610612742,27,29,2021-11-16T01:31:53Z,1250000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,27,29,2021-11-16T01:31:53Z,1260000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,out,[],203932,,,1610612742,27,29,2021-11-16T01:31:53Z,1270000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,in,[],1628373,,,1610612742,27,29,2021-11-16T01:31:53Z,1280000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,in,[],204001,,,1610612742,27,29,2021-11-16T01:31:53Z,1290000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,in,[],203501,,,1610612742,27,29,2021-11-16T01:31:53Z,1300000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M26.00S,2021-11-16T01:31:38.9Z,1,REGULAR,substitution,in,[],1630267,,,1610612742,27,29,2021-11-16T01:31:53Z,1310000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M12.00S,2021-11-16T01:32:12.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,66.5735873850197,49.26470588235294,1610612742,30,29,2021-11-16T01:32:21Z,1320000,-4.0,262.0,1,right,K. Porzingis 26' 3PT  (8 PTS) (S. Brown 1 AST),"[204001, 1628425]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.17,Made,,,,,8.0,S. Brown,1628425.0,1.0,,,,,,,,,,,
137,PT00M50.80S,2021-11-16T01:32:33.5Z,1,REGULAR,3pt,Jump Shot,[],1628408,28.203022339027594,20.34313725490196,1610612743,30,32,2021-11-16T01:32:38Z,1340000,148.0,213.0,1,left,P. Dozier 25' 3PT step back (3 PTS),[1628408],1610612743.0,DEN,step back,,,Dozier,P. Dozier,,,,,25.92,Made,,,,,3.0,,,,,,,,,,,,,,
138,PT00M30.30S,2021-11-16T01:32:57.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,76.69185282522996,89.70588235294117,1610612742,30,32,2021-11-16T01:39:07Z,1350000,199.0,167.0,1,right,MISS J. Brunson 25' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M27.10S,2021-11-16T01:33:00.9Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,30,32,2021-11-16T01:33:02Z,1360000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
140,PT00M08.30S,2021-11-16T01:33:19.7Z,1,REGULAR,3pt,Jump Shot,[],203210,33.196452036793694,45.09803921568628,1610612743,30,32,2021-11-16T01:33:35Z,1370000,25.0,260.0,1,left,MISS J. Green 26' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M05.20S,2021-11-16T01:33:22.8Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,30,32,2021-11-16T01:33:22Z,1380000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
142,PT00M02.60S,2021-11-16T01:33:25.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",204001,92.72339027595268,47.794117647058826,1610612742,32,32,2021-11-16T01:40:33Z,1390000,-11.0,16.0,1,right,K. Porzingis running Layup (10 PTS) (T. Hardaway Jr. 2 AST),"[204001, 203501]",1610612742.0,DAL,running,,,Porzingis,K. Porzingis,,,,,1.93,Made,,,,,10.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,
144,PT00M02.00S,2021-11-16T01:33:30.8Z,1,REGULAR,turnover,traveling,[],1630538,,,1610612743,32,32,2021-11-16T01:33:43Z,1410000,,,0,,B. Hyland traveling TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,2.0,,,202041.0,,,,,,,
145,PT00M01.00S,2021-11-16T01:34:10.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,69.59592641261499,81.37254901960785,1610612742,35,32,2021-11-16T01:34:31Z,1420000,157.0,233.0,1,right,J. Brunson 28' 3PT  (5 PTS) (T. Hardaway Jr. 3 AST),"[1628973, 203501]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,28.12,Made,,,,,5.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,,,
148,PT00M01.00S,2021-11-16T01:34:15.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612743,35,32,2021-11-16T01:35:58Z,1435000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,End Period - Good Basket
147,PT00M00.00S,2021-11-16T01:34:20.6Z,1,REGULAR,period,end,[],0,,,1610612743,35,32,2021-11-16T01:34:20Z,1440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-16T01:35:48.8Z,2,REGULAR,substitution,out,['startperiod'],1630538,,,1610612743,35,32,2021-11-16T01:36:53Z,1450000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-16T01:35:48.8Z,2,REGULAR,substitution,in,['startperiod'],1628420,,,1610612743,35,32,2021-11-16T01:36:53Z,1460000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-16T01:37:00.6Z,2,REGULAR,period,start,[],0,,,1610612743,35,32,2021-11-16T01:37:00Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M42.00S,2021-11-16T01:37:18.5Z,2,REGULAR,2pt,Jump Shot,[],1628408,26.231931668856767,47.549019607843135,1610612743,35,32,2021-11-16T01:41:51Z,1480000,12.0,194.0,1,left,MISS P. Dozier 19' pullup Shot,[1628408],1610612743.0,DEN,pullup,,,Dozier,P. Dozier,,,,,19.45,Missed,,,,,,,,,,,,,,,,,,,
153,PT11M38.00S,2021-11-16T01:37:21.7Z,2,REGULAR,rebound,offensive,[],1630267,,,1610612743,35,32,2021-11-16T01:37:21Z,1490000,,,0,,F. Campazzo REBOUND (Off:1 Def:0),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
154,PT11M30.00S,2021-11-16T01:37:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629626,19.267411300919843,93.87254901960785,1610612743,35,32,2021-11-16T01:37:34Z,1500000,-219.0,129.0,1,left,MISS B. Bol 25' 3PT,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M27.00S,2021-11-16T01:37:32.7Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,35,32,2021-11-16T01:37:34Z,1510000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
156,PT11M16.00S,2021-11-16T01:37:44.9Z,2,REGULAR,foul,personal,[],203210,,,1610612742,35,32,2021-11-16T01:38:15Z,1520000,,,0,,J. Green personal FOUL (2 PF),"[203210, 1628373]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Ntilikina,1628373.0,,,
158,PT11M08.00S,2021-11-16T01:38:14.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628373,92.59198423127464,48.03921568627451,1610612742,35,32,2021-11-16T01:38:18Z,1540000,-10.0,17.0,1,right,MISS F. Ntilikina driving DUNK - blocked,"[1628373, 1629626]",1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,1.97,Missed,,,,,,,,,,,,,,,,,Bol,1629626.0,
162,PT11M08.00S,2021-11-16T01:38:14.3Z,2,REGULAR,block,,[],1629626,,,1610612742,35,32,2021-11-16T01:38:28Z,1545000,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M08.00S,2021-11-16T01:38:14.3Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,35,32,2021-11-16T01:38:28Z,1550000,,,0,,J. Green REBOUND (Off:0 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
160,PT11M00.00S,2021-11-16T01:38:22.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629626,6.389618922470433,50.0,1610612743,35,34,2021-11-16T01:38:38Z,1560000,0.0,8.0,1,left,B. Bol DUNK (2 PTS) (P. Dozier 2 AST),"[1629626, 1628408]",1610612743.0,DEN,,,,Bol,B. Bol,,,,,0.76,Made,,,,,2.0,P. Dozier,1628408.0,2.0,,,,,,,,,,,
163,PT10M42.00S,2021-11-16T01:38:39.1Z,2,REGULAR,2pt,Jump Shot,[],203501,94.1688567674113,66.42156862745098,1610612742,35,34,2021-11-16T01:38:45Z,1580000,82.0,2.0,1,right,MISS T. Hardaway Jr. 8' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,8.21,Missed,,,,,,,,,,,,,,,,,,,
164,PT10M38.00S,2021-11-16T01:38:43.1Z,2,REGULAR,rebound,offensive,[],204001,,,1610612742,35,34,2021-11-16T01:38:45Z,1590000,,,0,,K. Porzingis REBOUND (Off:1 Def:0),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,163.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
165,PT10M38.00S,2021-11-16T01:38:43.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,94.40999984741211,50.0,1610612742,35,34,2021-11-16T01:38:43Z,1600000,0.0,0.0,1,right,MISS K. Porzingis tip Layup,[204001],1610612742.0,DAL,tip,,,Porzingis,K. Porzingis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
166,PT10M37.00S,2021-11-16T01:38:44.6Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,35,34,2021-11-16T01:38:44Z,1610000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
167,PT10M31.00S,2021-11-16T01:38:50.1Z,2,REGULAR,turnover,bad pass,[],1630267,,,1610612743,35,34,2021-11-16T01:38:54Z,1620000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1628973]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,,
168,PT10M31.00S,2021-11-16T01:38:50.1Z,2,REGULAR,steal,,[],1628973,,,1610612742,35,34,2021-11-16T01:38:52Z,1630000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M28.00S,2021-11-16T01:38:54.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,93.11760840998686,49.26470588235294,1610612742,37,34,2021-11-16T01:39:01Z,1640000,-4.0,12.0,1,right,J. Brunson running DUNK (7 PTS),[1628973],1610612742.0,DAL,running,,,Brunson,J. Brunson,,,,,1.27,Made,,,,,7.0,,,,,,,,,,,,,,
170,PT10M10.00S,2021-11-16T01:39:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,8.360709592641262,50.245098039215684,1610612743,37,36,2021-11-16T01:40:06Z,1650000,-1.0,26.0,1,left,B. Bol driving Layup (4 PTS) (M. Morris 4 AST),"[1629626, 1628420]",1610612743.0,DEN,driving,,,Bol,B. Bol,,,,,2.61,Made,,,,,4.0,M. Morris,1628420.0,4.0,,,,,,,,,,,
172,PT10M10.00S,2021-11-16T01:39:17.1Z,2,REGULAR,foul,personal,['1freethrow'],1628425,,,1610612743,37,36,2021-11-16T01:39:27Z,1670000,,,0,,S. Brown shooting personal FOUL (1 PF) (Bol 1 FT),"[1628425, 1629626]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Bol,1629626.0,,,
174,PT10M10.00S,2021-11-16T01:39:45.7Z,2,REGULAR,freethrow,1 of 1,[],1629626,,,1610612743,37,37,2021-11-16T01:39:45Z,1690000,,,0,,B. Bol Free Throw 1 of 1 (5 PTS),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
175,PT09M51.00S,2021-11-16T01:40:06.7Z,2,REGULAR,2pt,Jump Shot,[],204001,87.20433639947439,78.18627450980392,1610612742,37,37,2021-11-16T01:47:43Z,1700000,141.0,68.0,1,right,MISS K. Porzingis 15' driving bank Shot,[204001],1610612742.0,DAL,driving bank,,,Porzingis,K. Porzingis,,,,,15.64,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M51.00S,2021-11-16T01:40:06.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,37,37,2021-11-16T01:40:14Z,1710000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,
177,PT09M51.00S,2021-11-16T01:40:12.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,37,37,2021-11-16T01:40:12Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M44.00S,2021-11-16T01:40:27.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,15.982260183968464,48.77450980392157,1610612743,37,39,2021-11-16T01:40:32Z,1730000,6.0,98.0,1,left,B. Bol 9' Jump Shot (7 PTS) (F. Campazzo 1 AST),"[1629626, 1630267]",1610612743.0,DEN,,,,Bol,B. Bol,,,,,9.79,Made,,,,,7.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,,
180,PT09M36.00S,2021-11-16T01:40:37.0Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612742,37,39,2021-11-16T01:41:00Z,1750000,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630267]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0,,,,,,,,
181,PT09M36.00S,2021-11-16T01:40:37.0Z,2,REGULAR,steal,,[],1630267,,,1610612743,37,39,2021-11-16T01:40:38Z,1760000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M34.00S,2021-11-16T01:40:39.7Z,2,REGULAR,foul,personal,[],1628973,,,1610612743,37,39,2021-11-16T01:40:44Z,1770000,,,0,,J. Brunson take personal FOUL (1 PF),"[1628973, 1630267]",1610612742.0,DAL,take,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Campazzo,1630267.0,,,
