actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
88,PT04M13.00S,2021-12-08T00:45:54.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,19.66162943495401,44.6078431372549,1610612751,17,13,2021-12-08T00:45:57Z,880000,27.0,132.0,1,left,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.5,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M10.00S,2021-12-08T00:45:57.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,17,13,2021-12-08T00:45:57Z,890000,,,0,,L. Doncic REBOUND (Off:1 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,88.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
90,PT03M58.00S,2021-12-08T00:46:08.8Z,1,REGULAR,3pt,Jump Shot,[],203501,71.56701708278581,23.52941176470588,1610612742,17,13,2021-12-08T00:46:13Z,900000,-132.0,215.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
91,PT03M55.00S,2021-12-08T00:46:11.8Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,17,13,2021-12-08T00:46:13Z,910000,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
92,PT03M50.00S,2021-12-08T00:46:19.3Z,1,REGULAR,foul,personal,[],1628467,,,1610612751,17,13,2021-12-08T00:46:28Z,920000,,,0,,M. Kleber personal FOUL (2 PF),"[1628467, 201935]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Harden,201935.0,,,,
94,PT03M50.00S,2021-12-08T00:46:28.3Z,1,REGULAR,substitution,out,[],201935,,,1610612751,17,13,2021-12-08T00:46:46Z,940000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M50.00S,2021-12-08T00:46:28.3Z,1,REGULAR,substitution,out,[],200746,,,1610612751,17,13,2021-12-08T00:46:46Z,950000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M50.00S,2021-12-08T00:46:28.3Z,1,REGULAR,substitution,in,[],201988,,,1610612751,17,13,2021-12-08T00:46:46Z,960000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M50.00S,2021-12-08T00:46:28.3Z,1,REGULAR,substitution,in,[],200794,,,1610612751,17,13,2021-12-08T00:46:46Z,970000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M36.00S,2021-12-08T00:46:58.6Z,1,REGULAR,3pt,Jump Shot,[],201988,10.726018396846255,3.1862745098039214,1610612751,17,13,2021-12-08T00:47:04Z,980000,234.0,48.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M34.00S,2021-12-08T00:47:00.6Z,1,REGULAR,rebound,offensive,[],200794,,,1610612751,17,13,2021-12-08T00:47:04Z,990000,,,0,,P. Millsap REBOUND (Off:1 Def:0),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
100,PT03M34.00S,2021-12-08T00:47:02.6Z,1,REGULAR,turnover,out-of-bounds,[],200794,,,1610612751,17,13,2021-12-08T00:47:07Z,1000000,,,0,,P. Millsap bad pass out-of-bounds TURNOVER (1 TO),[200794],1610612751.0,BKN,bad pass,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,1626302.0,,,,,1.0,,,
101,PT03M18.00S,2021-12-08T00:47:21.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,69.46452036793693,25.49019607843137,1610612742,17,13,2021-12-08T00:47:26Z,1010000,-123.0,235.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M15.00S,2021-12-08T00:47:24.6Z,1,REGULAR,rebound,defensive,[],201988,,,1610612751,17,13,2021-12-08T00:47:26Z,1020000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
103,PT03M06.00S,2021-12-08T00:47:34.1Z,1,REGULAR,2pt,Jump Shot,[],1630560,3.630091984231275,72.30392156862744,1610612751,17,15,2021-12-08T00:48:13Z,1030000,-112.0,-18.0,1,left,C. Thomas 11' pullup Jump Shot (2 PTS) (P. Millsap 1 AST),"[1630560, 200794]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,11.3,Made,,,,,2.0,P. Millsap,200794.0,1.0,,,,,,,,,,,
105,PT02M45.00S,2021-12-08T00:47:54.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,75.50919842312747,13.725490196078432,1610612742,17,15,2021-12-08T00:47:58Z,1050000,-181.0,178.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
106,PT02M42.00S,2021-12-08T00:47:57.2Z,1,REGULAR,rebound,defensive,[],200794,,,1610612751,17,15,2021-12-08T00:47:58Z,1060000,,,0,,P. Millsap REBOUND (Off:1 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,105.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
107,PT02M36.00S,2021-12-08T00:48:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,7.30946123521682,49.50980392156863,1610612751,17,17,2021-12-08T00:48:21Z,1070000,2.0,16.0,1,left,P. Mills driving finger roll Layup (2 PTS) (P. Millsap 2 AST),"[201988, 200794]",1610612751.0,BKN,driving finger roll,,,Mills,P. Mills,,,,,1.64,Made,,,,,2.0,P. Millsap,200794.0,2.0,,,,,,,,,,,
109,PT02M36.00S,2021-12-08T00:48:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,17,17,2021-12-08T00:48:08Z,1090000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M36.00S,2021-12-08T00:50:58.8Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,17,17,2021-12-08T00:51:31Z,1100000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M36.00S,2021-12-08T00:50:58.8Z,1,REGULAR,substitution,in,[],204001,,,1610612742,17,17,2021-12-08T00:51:31Z,1110000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M26.00S,2021-12-08T00:51:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,94.1688567674113,48.77450980392157,1610612742,19,17,2021-12-08T00:51:46Z,1120000,-6.0,2.0,1,right,K. Porzingis Layup (4 PTS) (J. Brunson 1 AST),"[204001, 1628973]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,0.65,Made,,,,,4.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,
114,PT02M12.00S,2021-12-08T00:51:57.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],200794,6.521024967148489,49.754901960784316,1610612751,19,17,2021-12-08T00:52:01Z,1140000,1.0,9.0,1,left,MISS P. Millsap cutting DUNK,[200794],1610612751.0,BKN,cutting,,,Millsap,P. Millsap,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M09.00S,2021-12-08T00:51:59.1Z,1,REGULAR,rebound,offensive,[],201142,,,1610612751,19,17,2021-12-08T00:51:59Z,1150000,,,0,,K. Durant REBOUND (Off:1 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
116,PT02M03.00S,2021-12-08T00:52:04.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,12.171484888304862,65.93137254901961,1610612751,19,17,2021-12-08T00:52:09Z,1160000,-80.0,62.0,1,left,MISS K. Durant 10' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.09,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M01.00S,2021-12-08T00:52:06.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,19,17,2021-12-08T00:52:09Z,1170000,,,0,,L. Doncic REBOUND (Off:1 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,116.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
118,PT01M43.00S,2021-12-08T00:52:24.4Z,1,REGULAR,3pt,Jump Shot,[],203501,94.43166885676742,3.431372549019608,1610612742,19,17,2021-12-08T00:52:28Z,1180000,-233.0,0.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
119,PT01M39.00S,2021-12-08T00:52:28.4Z,1,REGULAR,rebound,defensive,[],200794,,,1610612751,19,17,2021-12-08T00:52:28Z,1190000,,,0,,P. Millsap REBOUND (Off:1 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
120,PT01M37.00S,2021-12-08T00:52:38.1Z,1,REGULAR,turnover,palming,[],201142,,,1610612751,19,17,2021-12-08T00:53:16Z,1200000,,,0,,K. Durant palming TURNOVER (1 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,
121,PT01M37.00S,2021-12-08T00:52:46.4Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,19,17,2021-12-08T00:52:59Z,1210000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M37.00S,2021-12-08T00:52:46.4Z,1,REGULAR,substitution,in,[],1628373,,,1610612742,19,17,2021-12-08T00:52:59Z,1220000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M21.00S,2021-12-08T00:53:09.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,93.11760840998686,49.754901960784316,1610612742,21,17,2021-12-08T00:53:13Z,1230000,-1.0,12.0,1,right,K. Porzingis cutting Layup (6 PTS) (T. Hardaway Jr. 1 AST),"[204001, 203501]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,1.23,Made,,,,,6.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,
125,PT01M11.00S,2021-12-08T00:53:23.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,21,17,2021-12-08T00:53:23Z,1250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M05.00S,2021-12-08T00:53:44.2Z,1,REGULAR,2pt,Jump Shot,[],201142,6.783837056504599,75.24509803921569,1610612751,21,19,2021-12-08T00:53:48Z,1260000,-126.0,11.0,1,left,K. Durant 12' step back Jump Shot (6 PTS),[201142],1610612751.0,BKN,step back,,,Durant,K. Durant,,,,,12.67,Made,,,,,6.0,,,,,,,,,,,,,,
127,PT00M43.60S,2021-12-08T00:54:05.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,94.69448094612353,4.411764705882353,1610612742,24,19,2021-12-08T00:54:09Z,1270000,-228.0,-3.0,1,right,D. Finney-Smith 3PT  (6 PTS) (K. Porzingis 2 AST),"[1627827, 204001]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.79,Made,,,,,6.0,K. Porzingis,204001.0,2.0,,,,,,,,,,,
129,PT00M29.90S,2021-12-08T00:54:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,19.053876478318003,40.40670955882353,1610612751,24,21,2021-12-08T00:54:53Z,1290000,48.0,127.0,1,left,C. Thomas 13' pullup Jump Shot (4 PTS) (K. Durant 2 AST),"[1630560, 201142]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,13.54,Made,,,,,4.0,K. Durant,201142.0,2.0,,,,,,,,,,,
131,PT00M13.00S,2021-12-08T00:54:42.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,94.69448094612353,96.81372549019608,1610612742,27,21,2021-12-08T00:54:46Z,1310000,234.0,-3.0,1,right,D. Finney-Smith 3PT  (9 PTS) (J. Brunson 2 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,23.41,Made,,,,,9.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,
133,PT00M01.60S,2021-12-08T00:54:57.3Z,1,REGULAR,3pt,Jump Shot,[],201142,30.436925098554536,35.049019607843135,1610612751,27,21,2021-12-08T00:55:34Z,1330000,75.0,234.0,1,left,MISS K. Durant 24' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M01.60S,2021-12-08T00:54:57.3Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612751,27,21,2021-12-08T00:55:02Z,1340000,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
135,PT00M00.00S,2021-12-08T00:55:01.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628971,12.828515111695138,59.068627450980394,1610612751,27,21,2021-12-08T00:55:53Z,1350000,-45.0,68.0,1,left,MISS B. Brown 8' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,8.18,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M00.00S,2021-12-08T00:55:01.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,27,21,2021-12-08T00:55:05Z,1360000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,
137,PT00M00.00S,2021-12-08T00:55:03.9Z,1,REGULAR,period,end,[],0,,,1610612751,27,21,2021-12-08T00:55:03Z,1370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612751,27,21,2021-12-08T00:58:35Z,1380000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,out,['startperiod'],1628971,,,1610612751,27,21,2021-12-08T00:58:35Z,1390000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,27,21,2021-12-08T00:58:35Z,1400000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,out,['startperiod'],200794,,,1610612751,27,21,2021-12-08T00:58:35Z,1410000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612751,27,21,2021-12-08T00:58:35Z,1420000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,27,21,2021-12-08T00:58:35Z,1430000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,in,['startperiod'],201949,,,1610612751,27,21,2021-12-08T00:58:35Z,1440000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-12-08T00:55:08.5Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612751,27,21,2021-12-08T00:58:35Z,1450000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-12-08T00:58:35.7Z,2,REGULAR,period,start,[],0,,,1610612742,27,21,2021-12-08T00:58:35Z,1460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M45.00S,2021-12-08T00:58:50.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203501,92.85479632063075,49.26470588235294,1610612742,29,21,2021-12-08T00:58:55Z,1470000,-4.0,15.0,1,right,T. Hardaway Jr. cutting DUNK (2 PTS) (K. Porzingis 3 AST),"[203501, 204001]",1610612742.0,DAL,cutting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1.52,Made,,,,,2.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,
149,PT11M29.00S,2021-12-08T00:59:05.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,4.944152431011826,47.549019607843135,1610612751,29,23,2021-12-08T00:59:09Z,1490000,12.0,-6.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (J. Harden 3 AST),"[1629651, 201935]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,1.37,Made,,,,,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,
151,PT11M18.00S,2021-12-08T00:59:20.6Z,2,REGULAR,foul,personal,[],1629651,,,1610612742,29,23,2021-12-08T00:59:28Z,1510000,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 204001]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Porzingis,204001.0,,,,
153,PT11M08.00S,2021-12-08T00:59:46.8Z,2,REGULAR,3pt,Jump Shot,[],204001,68.28186596583443,63.23529411764706,1610612742,29,23,2021-12-08T00:59:51Z,1530000,66.0,246.0,1,right,MISS K. Porzingis 25' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
154,PT11M04.00S,2021-12-08T00:59:50.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,29,23,2021-12-08T00:59:51Z,1540000,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT10M58.00S,2021-12-08T00:59:56.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201949,8.229303547963205,97.05882352941177,1610612751,29,26,2021-12-08T01:00:00Z,1550000,-235.0,25.0,1,left,J. Johnson 3PT  (3 PTS) (J. Harden 4 AST),"[201949, 201935]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,23.66,Made,,,,,3.0,J. Harden,201935.0,4.0,,,,,,,,,,,
157,PT10M43.00S,2021-12-08T01:00:11.0Z,2,REGULAR,3pt,Jump Shot,[],203501,67.62483574244416,48.03921568627451,1610612742,29,26,2021-12-08T01:00:16Z,1570000,-10.0,252.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
158,PT10M40.00S,2021-12-08T01:00:14.0Z,2,REGULAR,rebound,defensive,[],201949,,,1610612751,29,26,2021-12-08T01:00:16Z,1580000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
159,PT10M27.00S,2021-12-08T01:00:27.9Z,2,REGULAR,2pt,Jump Shot,[],1630560,10.068988173455978,81.12745098039215,1610612751,29,26,2021-12-08T01:00:47Z,1590000,-156.0,42.0,1,left,MISS C. Thomas 16' turnaround Shot,[1630560],1610612751.0,BKN,turnaround,,,Thomas,C. Thomas,,,,,16.12,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M24.00S,2021-12-08T01:00:30.9Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612742,29,26,2021-12-08T01:00:32Z,1600000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
161,PT10M13.00S,2021-12-08T01:00:41.7Z,2,REGULAR,3pt,Jump Shot,[],1628373,76.5604467805519,13.480392156862745,1610612742,29,26,2021-12-08T01:00:45Z,1610000,-183.0,168.0,1,right,MISS F. Ntilikina 24' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M10.00S,2021-12-08T01:00:44.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,29,26,2021-12-08T01:00:45Z,1620000,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
163,PT09M55.00S,2021-12-08T01:00:59.9Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,29,26,2021-12-08T01:01:04Z,1630000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 203501]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,2.0,Hardaway Jr.,203501.0,
164,PT09M55.00S,2021-12-08T01:00:59.9Z,2,REGULAR,steal,,[],203501,,,1610612742,29,26,2021-12-08T01:01:01Z,1640000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M51.00S,2021-12-08T01:01:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,93.9060446780552,50.245098039215684,1610612742,31,26,2021-12-08T01:01:10Z,1650000,1.0,5.0,1,right,T. Hardaway Jr. running Layup (4 PTS) (J. Brunson 3 AST),"[203501, 1628973]",1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,0.49,Made,,,,,4.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,
167,PT09M35.00S,2021-12-08T01:01:19.2Z,2,REGULAR,3pt,Jump Shot,[],201988,28.86005256241787,24.264705882352942,1610612751,31,26,2021-12-08T01:01:23Z,1670000,129.0,219.0,1,left,MISS P. Mills 25' pullup 3PT,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
168,PT09M32.00S,2021-12-08T01:01:22.2Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,31,26,2021-12-08T01:01:23Z,1680000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
169,PT09M26.00S,2021-12-08T01:01:28.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628973,76.2976346911958,33.82352941176471,1610612742,31,26,2021-12-08T01:01:33Z,1690000,-81.0,170.0,1,right,MISS J. Brunson 18' step back Shot,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,,
170,PT09M24.00S,2021-12-08T01:01:30.5Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,31,26,2021-12-08T01:01:33Z,1700000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
171,PT09M18.00S,2021-12-08T01:01:36.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630560,14.14257555847569,17.647058823529413,1610612751,31,26,2021-12-08T01:01:42Z,1710000,162.0,80.0,1,left,MISS C. Thomas 18' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,18.07,Missed,,,,,,,,,,,,,,,,,,,
172,PT09M15.00S,2021-12-08T01:01:39.9Z,2,REGULAR,rebound,defensive,[],204001,,,1610612742,31,26,2021-12-08T01:01:42Z,1720000,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,171.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
173,PT09M05.00S,2021-12-08T01:01:50.0Z,2,REGULAR,3pt,Jump Shot,[],1628973,66.3107752956636,51.71568627450981,1610612742,34,26,2021-12-08T01:01:53Z,1730000,9.0,264.0,1,right,J. Brunson 26' 3PT  (5 PTS) (K. Porzingis 4 AST),"[1628973, 204001]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,26.43,Made,,,,,5.0,K. Porzingis,204001.0,4.0,,,,,,,,,,,
175,PT08M39.00S,2021-12-08T01:02:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.565703022339028,39.21568627450981,1610612751,34,26,2021-12-08T01:02:19Z,1750000,54.0,66.0,1,left,MISS J. Harden 8' driving floating Shot - blocked,"[201935, 204001]",1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,8.49,Missed,,,,,,,,,Porzingis,204001.0,,,,,,,,,
