actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
184,PT10M59.00S,2022-03-01T01:15:03.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612748,32,21,2022-03-01T01:15:03Z,1840000,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
185,PT10M41.00S,2022-03-01T01:15:21.8Z,2,REGULAR,3pt,Jump Shot,[],1630245,24.655059132720105,15.441176470588236,1610612741,32,21,2022-03-01T01:15:28Z,1850000,173.0,179.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
186,PT10M37.00S,2022-03-01T01:15:25.8Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,32,21,2022-03-01T01:15:28Z,1860000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT10M31.00S,2022-03-01T01:15:31.4Z,2,REGULAR,2pt,Jump Shot,[],1629639,93.64323258869908,21.568627450980394,1610612748,34,21,2022-03-01T01:15:38Z,1870000,-142.0,7.0,1,right,T. Herro 14' pullup Jump Shot (6 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,14.24,Made,,,,,6.0,,,,,,,,,,,,,
188,PT10M12.00S,2022-03-01T01:15:50.2Z,2,REGULAR,2pt,Jump Shot,[],1629632,21.895532194480946,31.61764705882353,1610612741,34,21,2022-03-01T01:16:04Z,1880000,92.0,153.0,1,left,MISS C. White 17' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,17.87,Missed,,,,,,,,,,,,,,,,,,
189,PT10M08.00S,2022-03-01T01:15:54.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,34,21,2022-03-01T01:16:04Z,1890000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT09M48.00S,2022-03-01T01:16:14.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,93.24901445466492,47.794117647058826,1610612748,36,21,2022-03-01T01:16:19Z,1900000,-11.0,11.0,1,right,D. Dedmon alley-oop DUNK (2 PTS) (M. Strus 1 AST),"[203473, 1629622]",1610612748.0,MIA,alley-oop,,,Dedmon,D. Dedmon,,,,,1.56,Made,,,,,2.0,,,M. Strus,1629622.0,1.0,,,,,,,,
192,PT09M32.00S,2022-03-01T01:16:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.521024967148489,52.450980392156865,1610612741,36,23,2022-03-01T01:16:38Z,1920000,-12.0,9.0,1,left,A. Dosunmu driving Layup (5 PTS) (C. White 3 AST),"[1630245, 1629632]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,1.51,Made,,,,,5.0,,,C. White,1629632.0,3.0,,,,,,,,
194,PT09M18.00S,2022-03-01T01:16:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629216,64.60249671484888,28.676470588235293,1610612748,39,23,2022-03-01T01:16:49Z,1940000,-107.0,280.0,1,right,G. Vincent 29' 3PT  (8 PTS) (D. Dedmon 2 AST),"[1629216, 203473]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,29.98,Made,,,,,8.0,,,D. Dedmon,203473.0,2.0,,,,,,,,
197,PT08M59.00S,2022-03-01T01:17:08.9Z,2,REGULAR,foul,personal,[],1629216,,,1610612741,39,23,2022-03-01T01:17:24Z,1970000,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 201942]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,2002.0,,,,,,,1.0,0.0,DeRozan,201942.0,,
199,PT08M59.00S,2022-03-01T01:17:14.9Z,2,REGULAR,substitution,out,[],203473,,,1610612741,39,23,2022-03-01T01:17:21Z,1990000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M59.00S,2022-03-01T01:17:14.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,39,23,2022-03-01T01:17:21Z,2000000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M59.00S,2022-03-01T01:17:14.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612741,39,23,2022-03-01T01:17:21Z,2010000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M59.00S,2022-03-01T01:17:14.9Z,2,REGULAR,substitution,in,[],203897,,,1610612741,39,23,2022-03-01T01:17:21Z,2020000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M49.00S,2022-03-01T01:17:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612741,39,23,2022-03-01T01:17:56Z,2030000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Thompson 2 FT),"[1628389, 202684]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,1662.0,,,,,,,1.0,0.0,Thompson,202684.0,,
205,PT08M49.00S,2022-03-01T01:18:16.4Z,2,REGULAR,freethrow,1 of 2,[],202684,,,1610612741,39,23,2022-03-01T01:18:16Z,2050000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT08M49.00S,2022-03-01T01:18:16.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,39,23,2022-03-01T01:18:16Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,
207,PT08M49.00S,2022-03-01T01:18:38.0Z,2,REGULAR,freethrow,2 of 2,[],202684,,,1610612741,39,24,2022-03-01T01:18:38Z,2070000,,,0,,T. Thompson Free Throw 2 of 2 (2 PTS),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
208,PT08M38.00S,2022-03-01T01:18:50.1Z,2,REGULAR,3pt,Jump Shot,[],1629622,66.3107752956636,48.77450980392157,1610612748,39,24,2022-03-01T01:18:55Z,2080000,-6.0,264.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,
209,PT08M35.00S,2022-03-01T01:18:53.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,39,24,2022-03-01T01:18:55Z,2090000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT08M27.00S,2022-03-01T01:19:01.5Z,2,REGULAR,2pt,Jump Shot,[],201942,23.340998685939553,60.049019607843135,1610612741,39,24,2022-03-01T01:19:07Z,2100000,-50.0,167.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.43,Missed,,,,,,,,,,,,,,,,,,
211,PT08M24.00S,2022-03-01T01:19:04.5Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,39,24,2022-03-01T01:19:07Z,2110000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
212,PT08M19.00S,2022-03-01T01:19:10.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,67.62483574244416,67.8921568627451,1610612748,42,24,2022-03-01T01:19:33Z,2120000,89.0,252.0,1,right,T. Herro 26' 3PT running pullup (9 PTS),[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,26.72,Made,,,,,9.0,,,,,,,,,,,,,
213,PT08M01.00S,2022-03-01T01:19:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,12.302890932982917,41.17647058823529,1610612741,42,24,2022-03-01T01:21:03Z,2130000,44.0,63.0,1,left,MISS T. Thompson 7' floating Shot,[202684],1610612741.0,CHI,floating,,,Thompson,T. Thompson,,,,,7.7,Missed,,,,,,,,,,,,,,,,,,
214,PT08M01.00S,2022-03-01T01:19:27.4Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,42,24,2022-03-01T01:19:37Z,2140000,,,0,,J. Green REBOUND (Off:2 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,213.0,2.0,0.0,2.0,,,,,,,,,,,,,,
215,PT07M54.00S,2022-03-01T01:19:34.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629750,5.590000152587891,50.0,1610612741,42,26,2022-03-01T01:19:33Z,2150000,0.0,0.0,1,left,J. Green tip DUNK (4 PTS),[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
216,PT07M46.00S,2022-03-01T01:19:42.4Z,2,REGULAR,2pt,Jump Shot,[],1629216,83.26215505913272,29.411764705882355,1610612748,44,26,2022-03-01T01:19:49Z,2160000,-103.0,105.0,1,right,G. Vincent 14' turnaround fadeaway Jump Shot (10 PTS),[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,14.69,Made,,,,,10.0,,,,,,,,,,,,,
217,PT07M32.00S,2022-03-01T01:19:56.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.296320630749015,39.705882352941174,1610612741,44,28,2022-03-01T01:20:01Z,2170000,51.0,110.0,1,left,D. DeRozan 12' pullup Jump Shot (8 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,12.15,Made,,,,,8.0,,,,,,,,,,,,,
218,PT07M22.00S,2022-03-01T01:20:06.2Z,2,REGULAR,3pt,Jump Shot,[],1629216,72.22404730617609,80.88235294117648,1610612748,44,28,2022-03-01T01:21:55Z,2180000,154.0,209.0,1,right,MISS G. Vincent 25' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
219,PT07M19.00S,2022-03-01T01:20:09.8Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,44,28,2022-03-01T01:20:09Z,2190000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,218.0,2.0,1.0,1.0,,,,,,,,,,,,,,
220,PT07M16.00S,2022-03-01T01:20:12.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,67.23061760840999,63.970588235294116,1610612748,47,28,2022-03-01T01:20:17Z,2200000,70.0,256.0,1,right,G. Vincent 26' 3PT  (13 PTS) (C. Martin 1 AST),"[1629216, 1628997]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,26.49,Made,,,,,13.0,,,C. Martin,1628997.0,1.0,,,,,,,,
222,PT06M55.00S,2022-03-01T01:20:33.2Z,2,REGULAR,3pt,Jump Shot,[],203897,30.831143232588698,70.58823529411765,1610612741,47,28,2022-03-01T01:20:41Z,2220000,-103.0,237.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
223,PT06M49.00S,2022-03-01T01:20:39.2Z,2,REGULAR,rebound,offensive,[],202684,,,1610612741,47,28,2022-03-01T01:20:41Z,2230000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,222.0,1.0,0.0,1.0,,,,,,,,,,,,,,
224,PT06M34.00S,2022-03-01T01:20:54.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630245,7.178055190538765,39.21568627450981,1610612741,47,30,2022-03-01T01:22:51Z,2240000,54.0,15.0,1,left,A. Dosunmu driving floating Jump Shot (7 PTS),[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,5.59,Made,,,,,7.0,,,,,,,,,,,,,
225,PT06M23.00S,2022-03-01T01:21:16.0Z,2,REGULAR,foul,offensive,[],1629622,,,1610612748,47,30,2022-03-01T01:21:41Z,2250000,,,0,,M. Strus off-the-ball offensive FOUL (2 PF),"[1629622, 1630245]",1610612748.0,MIA,off-the-ball,,,Strus,M. Strus,,,,,,,,,,,,2002.0,,,,,,,2.0,0.0,Dosunmu,1630245.0,,
227,PT06M23.00S,2022-03-01T01:21:16.0Z,2,REGULAR,turnover,offensive foul,[],1629622,,,1610612748,47,30,2022-03-01T01:21:41Z,2270000,,,0,,M. Strus offensive foul TURNOVER (1 TO),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,2002.0,1.0,,,,,,,,,,,
228,PT06M23.00S,2022-03-01T01:21:31.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,47,30,2022-03-01T01:21:31Z,2280000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,out,[],1629216,,,1610612741,47,30,2022-03-01T01:24:05Z,2290000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612741,47,30,2022-03-01T01:24:05Z,2300000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,out,[],1629622,,,1610612741,47,30,2022-03-01T01:24:05Z,2310000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,out,[],202684,,,1610612741,47,30,2022-03-01T01:24:05Z,2320000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,out,[],201942,,,1610612741,47,30,2022-03-01T01:24:05Z,2330000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,in,[],202710,,,1610612741,47,30,2022-03-01T01:24:05Z,2340000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,in,[],200782,,,1610612741,47,30,2022-03-01T01:24:05Z,2350000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,in,[],1629130,,,1610612741,47,30,2022-03-01T01:24:05Z,2360000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,47,30,2022-03-01T01:24:05Z,2370000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M23.00S,2022-03-01T01:22:31.6Z,2,REGULAR,substitution,in,[],202696,,,1610612741,47,30,2022-03-01T01:24:05Z,2380000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M08.00S,2022-03-01T01:24:29.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,47,30,2022-03-01T01:24:29Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M02.00S,2022-03-01T01:24:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,8.09789750328515,44.6078431372549,1610612741,47,32,2022-03-01T01:25:32Z,2400000,27.0,24.0,1,left,Z. LaVine driving Layup (5 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,3.59,Made,,,,,5.0,,,,,,,,,,,,,
241,PT05M40.00S,2022-03-01T01:25:13.1Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,47,32,2022-03-01T01:25:19Z,2410000,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 202696]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,1.0,,,,Vucevic,202696.0,,,,,,
242,PT05M40.00S,2022-03-01T01:25:13.1Z,2,REGULAR,steal,,[],202696,,,1610612741,47,32,2022-03-01T01:25:16Z,2420000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M34.00S,2022-03-01T01:25:18.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,5.206964520367937,95.34313725490196,1610612741,47,32,2022-03-01T01:25:26Z,2430000,-227.0,-4.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
244,PT05M28.00S,2022-03-01T01:25:24.4Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,47,32,2022-03-01T01:25:26Z,2440000,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,243.0,2.0,1.0,1.0,,,,,,,,,,,,,,
245,PT05M28.00S,2022-03-01T01:25:24.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,5.590000152587891,50.0,1610612741,47,34,2022-03-01T01:25:24Z,2450000,0.0,0.0,1,left,N. Vucevic tip DUNK (6 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,
246,PT05M16.00S,2022-03-01T01:25:37.0Z,2,REGULAR,3pt,Jump Shot,[],1629639,65.78515111695138,48.529411764705884,1610612748,47,34,2022-03-01T01:29:06Z,2460000,-7.0,269.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,
247,PT05M13.00S,2022-03-01T01:25:40.0Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,47,34,2022-03-01T01:25:42Z,2470000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,
248,PT05M02.00S,2022-03-01T01:25:51.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,10.85742444152431,36.51960784313725,1610612741,47,36,2022-03-01T01:30:11Z,2480000,67.0,50.0,1,left,N. Vucevic 8' turnaround Hook (8 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,8.37,Made,,,,,8.0,,,Z. LaVine,203897.0,3.0,,,,,,,,
250,PT04M45.00S,2022-03-01T01:26:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,88.78120893561103,44.36274509803921,1610612748,49,36,2022-03-01T01:30:49Z,2500000,-28.0,53.0,1,right,B. Adebayo 6' driving finger roll Layup (8 PTS) (J. Butler 2 AST),"[1628389, 202710]",1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,6.0,Made,,,,,8.0,,,J. Butler,202710.0,2.0,,,,,,,,
252,PT04M20.00S,2022-03-01T01:26:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,7.440867279894875,44.85294117647059,1610612741,49,36,2022-03-01T01:31:23Z,2520000,26.0,17.0,1,left,MISS N. Vucevic alley-oop Layup - blocked,"[202696, 1628389]",1610612741.0,CHI,alley-oop,,,Vucevic,N. Vucevic,,,,,3.1,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
253,PT04M20.00S,2022-03-01T01:26:33.8Z,2,REGULAR,block,,[],1628389,,,1610612741,49,36,2022-03-01T01:26:37Z,2530000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M20.00S,2022-03-01T01:26:33.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,49,36,2022-03-01T01:26:40Z,2540000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,
255,PT04M20.00S,2022-03-01T01:26:39.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,49,36,2022-03-01T01:26:39Z,2550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M20.00S,2022-03-01T01:26:40.4Z,2,REGULAR,substitution,out,[],1629639,,,1610612741,49,36,2022-03-01T01:26:46Z,2560000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M20.00S,2022-03-01T01:26:40.4Z,2,REGULAR,substitution,in,[],1629216,,,1610612741,49,36,2022-03-01T01:26:46Z,2570000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M20.00S,2022-03-01T01:26:53.6Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,49,36,2022-03-01T01:26:58Z,2580000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M20.00S,2022-03-01T01:26:53.6Z,2,REGULAR,substitution,in,[],201942,,,1610612741,49,36,2022-03-01T01:26:58Z,2590000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M16.00S,2022-03-01T01:27:14.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202696,16.113666228646515,46.81372549019608,1610612741,49,36,2022-03-01T01:32:02Z,2600000,16.0,99.0,1,left,MISS N. Vucevic 10' fadeaway Shot - blocked,"[202696, 1628389]",1610612741.0,CHI,fadeaway,,,Vucevic,N. Vucevic,,,,,10.03,Missed,,,,,,,,,,,,,,,,,Adebayo,1628389.0
261,PT04M16.00S,2022-03-01T01:27:14.1Z,2,REGULAR,block,,[],1628389,,,1610612741,49,36,2022-03-01T01:27:17Z,2610000,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M11.00S,2022-03-01T01:27:19.1Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,49,36,2022-03-01T01:34:00Z,2620000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT03M59.00S,2022-03-01T01:27:32.3Z,2,REGULAR,2pt,Jump Shot,[],1628389,74.58935611038108,52.20588235294118,1610612748,49,36,2022-03-01T01:27:41Z,2630000,11.0,186.0,1,right,MISS B. Adebayo 18' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,18.67,Missed,,,,,,,,,,,,,,,,,,
264,PT03M54.00S,2022-03-01T01:27:37.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,49,36,2022-03-01T01:27:41Z,2640000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,263.0,3.0,3.0,0.0,,,,,,,,,,,,,,
265,PT03M45.00S,2022-03-01T01:27:45.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.530223390275953,46.568627450980394,1610612741,49,38,2022-03-01T01:27:51Z,2650000,17.0,131.0,1,left,D. DeRozan 13' turnaround Jump Shot (10 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,13.22,Made,,,,,10.0,,,,,,,,,,,,,
266,PT03M45.00S,2022-03-01T01:27:49.8Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612741,49,38,2022-03-01T01:27:56Z,2660000,,,0,,G. Vincent shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1629216, 201942]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,203177.0,,,,,,,2.0,0.0,DeRozan,201942.0,,
268,PT03M45.00S,2022-03-01T01:28:17.9Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,49,39,2022-03-01T01:28:17Z,2680000,,,0,,D. DeRozan Free Throw 1 of 1 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
269,PT03M36.00S,2022-03-01T01:28:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,91.01511169513797,50.245098039215684,1610612748,49,39,2022-03-01T01:34:13Z,2690000,1.0,32.0,1,right,MISS J. Butler Layup - blocked,"[202710, 1630245]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,3.2,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0
270,PT03M36.00S,2022-03-01T01:28:29.5Z,2,REGULAR,block,,[],1630245,,,1610612748,49,39,2022-03-01T01:28:31Z,2700000,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
