actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
371,PT05M35.00S,2021-12-02T01:59:55.4Z,3,REGULAR,foul,personal,[],200768,,,1610612739,59,71,2021-12-02T02:00:04Z,3650000,,,0,,K. Lowry personal FOUL (2 PF),"[200768, 1628374]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,1627964.0,2.0,1.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
373,PT05M35.00S,2021-12-02T02:00:02.8Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,59,71,2021-12-02T02:00:10Z,3670000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M35.00S,2021-12-02T02:00:02.8Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,59,71,2021-12-02T02:00:10Z,3680000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M35.00S,2021-12-02T02:00:02.8Z,3,REGULAR,substitution,in,[],201567,,,1610612739,59,71,2021-12-02T02:00:10Z,3690000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M35.00S,2021-12-02T02:00:02.8Z,3,REGULAR,substitution,in,[],201937,,,1610612739,59,71,2021-12-02T02:00:10Z,3700000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M25.00S,2021-12-02T02:00:12.9Z,3,REGULAR,turnover,bad pass,[],201937,,,1610612739,59,71,2021-12-02T02:00:18Z,3710000,,,0,,R. Rubio bad pass TURNOVER (1 TO),"[201937, 203473]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,1.0,Dedmon,203473.0,
378,PT05M25.00S,2021-12-02T02:00:12.9Z,3,REGULAR,steal,,[],203473,,,1610612748,59,71,2021-12-02T02:03:32Z,3720000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M20.00S,2021-12-02T02:00:18.0Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,59,71,2021-12-02T02:00:24Z,3730000,,,0,,T. Herro bad pass TURNOVER (3 TO),"[1629639, 201567]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,3.0,Love,201567.0,
380,PT05M20.00S,2021-12-02T02:00:18.0Z,3,REGULAR,steal,,[],201567,,,1610612739,59,71,2021-12-02T02:07:35Z,3740000,,,0,,K. Love STEAL (1 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M14.00S,2021-12-02T02:00:31.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612739,59,71,2021-12-02T02:00:52Z,3750000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Okoro 2 FT),"[200768, 1630171]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,2714.0,3.0,1.0,Okoro,1630171.0,,,,,,,,,,,,,,,,
383,PT05M14.00S,2021-12-02T02:00:56.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,59,71,2021-12-02T02:04:45Z,3770000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT05M14.00S,2021-12-02T02:00:59.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612739,59,71,2021-12-02T02:02:53Z,3780000,,,0,,,[],1610612748.0,MIA,stands,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,,On player K. Lowry
385,PT05M14.00S,2021-12-02T02:03:10.6Z,3,REGULAR,substitution,out,[],1629639,,,1610612739,59,71,2021-12-02T02:03:25Z,3790000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M14.00S,2021-12-02T02:03:10.6Z,3,REGULAR,substitution,in,[],1629216,,,1610612739,59,71,2021-12-02T02:03:25Z,3800000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M14.00S,2021-12-02T02:03:51.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630171,,,1610612739,59,72,2021-12-02T02:03:51Z,3810000,,,0,,I. Okoro Free Throw 1 of 2 (9 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
388,PT05M14.00S,2021-12-02T02:04:06.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630171,,,1610612739,59,73,2021-12-02T02:04:06Z,3820000,,,0,,I. Okoro Free Throw 2 of 2 (10 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
389,PT05M06.00S,2021-12-02T02:04:22.5Z,3,REGULAR,foul,personal,[],1630171,,,1610612748,59,73,2021-12-02T02:04:43Z,3830000,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 200768]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,1151.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
391,PT04M55.00S,2021-12-02T02:04:55.0Z,3,REGULAR,3pt,Jump Shot,[],200768,71.43561103810775,76.22549019607843,1610612748,59,73,2021-12-02T02:05:01Z,3850000,131.0,216.0,1,right,MISS K. Lowry 25' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,,,,,,Missed,,,,,,25.27,,,,,,,,,
392,PT04M51.00S,2021-12-02T02:04:59.0Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,59,73,2021-12-02T02:05:01Z,3860000,,,0,,R. Rubio REBOUND (Off:1 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,391.0,4.0,3.0,1.0,,,,,,,,,,
393,PT04M45.00S,2021-12-02T02:05:07.3Z,3,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,59,73,2021-12-02T02:05:13Z,3870000,,,0,,R. Rubio bad pass out-of-bounds TURNOVER (2 TO),[201937],1610612739.0,CLE,bad pass,,,Rubio,R. Rubio,,,,,2714.0,,,,,,,,,,,,,,,,,2.0,,,
394,PT04M34.00S,2021-12-02T02:05:21.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,74.45795006570303,12.5,1610612748,59,73,2021-12-02T02:05:27Z,3880000,-188.0,188.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Missed,,,,,,26.52,,,,,,,,,
395,PT04M31.00S,2021-12-02T02:05:24.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,59,73,2021-12-02T02:05:27Z,3890000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,394.0,5.0,5.0,0.0,,,,,,,,,,
397,PT04M18.00S,2021-12-02T02:05:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201937,9.937582128777924,46.568627450980394,1610612739,59,73,2021-12-02T02:06:57Z,3910000,17.0,41.0,1,left,MISS R. Rubio driving finger roll Layup,[201937],1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,,,,,,Missed,,,,,,4.44,,,,,,,,,
398,PT04M15.00S,2021-12-02T02:05:40.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,59,73,2021-12-02T02:06:05Z,3920000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,397.0,2.0,1.0,1.0,,,,,,,,,,
399,PT04M12.00S,2021-12-02T02:05:44.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,90.62089356110381,2.696078431372549,1610612748,59,73,2021-12-02T02:06:03Z,3930000,-237.0,36.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Missed,,,,,,23.92,,,,,,,,,
400,PT04M09.00S,2021-12-02T02:05:47.0Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,59,73,2021-12-02T02:06:03Z,3940000,,,0,,J. Allen REBOUND (Off:3 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,399.0,9.0,6.0,3.0,,,,,,,,,,
401,PT03M52.00S,2021-12-02T02:06:12.1Z,3,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,59,73,2021-12-02T02:08:31Z,3950000,,,0,,R. Rubio bad pass out-of-bounds TURNOVER (3 TO),[201937],1610612739.0,CLE,bad pass,,,Rubio,R. Rubio,,,,,1151.0,,,,,,,,,,,,,,,,,3.0,,,
402,PT03M52.00S,2021-12-02T02:06:16.2Z,3,REGULAR,substitution,out,[],203473,,,1610612748,59,73,2021-12-02T02:06:31Z,3960000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M52.00S,2021-12-02T02:06:16.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612748,59,73,2021-12-02T02:06:31Z,3970000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M52.00S,2021-12-02T02:06:16.2Z,3,REGULAR,substitution,out,[],1630171,,,1610612748,59,73,2021-12-02T02:06:31Z,3980000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M52.00S,2021-12-02T02:06:16.2Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,59,73,2021-12-02T02:06:31Z,3990000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M52.00S,2021-12-02T02:06:16.2Z,3,REGULAR,substitution,in,[],1629644,,,1610612748,59,73,2021-12-02T02:06:31Z,4000000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M52.00S,2021-12-02T02:06:16.2Z,3,REGULAR,substitution,in,[],1630205,,,1610612748,59,73,2021-12-02T02:06:31Z,4010000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M37.00S,2021-12-02T02:06:44.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200782,89.35611038107753,90.41819852941177,1610612748,59,73,2021-12-02T02:15:57Z,4020000,202.0,48.0,1,right,MISS P. Tucker 20' Jump Shot,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,Missed,,,,,,20.76,,,,,,,,,
409,PT03M35.00S,2021-12-02T02:06:46.0Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,59,73,2021-12-02T02:06:48Z,4030000,,,0,,J. Allen REBOUND (Off:3 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,408.0,10.0,7.0,3.0,,,,,,,,,,
410,PT03M24.00S,2021-12-02T02:06:59.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612739,59,73,2021-12-02T02:07:09Z,4040000,,,0,,M. Strus personal FOUL (3 PF) (Rubio 2 FT),"[1629622, 201937]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,2714.0,3.0,0.0,Rubio,201937.0,,,,,,,,,,,,,,,,
412,PT03M24.00S,2021-12-02T02:07:24.2Z,3,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,59,74,2021-12-02T02:07:24Z,4060000,,,0,,R. Rubio Free Throw 1 of 2 (3 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
413,PT03M24.00S,2021-12-02T02:07:24.9Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,59,74,2021-12-02T02:07:29Z,4070000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M24.00S,2021-12-02T02:07:24.9Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,59,74,2021-12-02T02:07:29Z,4080000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M24.00S,2021-12-02T02:07:25.1Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,59,74,2021-12-02T02:27:37Z,4085000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M24.00S,2021-12-02T02:07:25.1Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,59,74,2021-12-02T02:27:37Z,4087500,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M24.00S,2021-12-02T02:07:43.3Z,3,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,59,75,2021-12-02T02:07:43Z,4090000,,,0,,R. Rubio Free Throw 2 of 2 (4 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
416,PT03M12.00S,2021-12-02T02:07:58.3Z,3,REGULAR,foul,personal,[],1630205,,,1610612748,59,75,2021-12-02T02:57:18Z,4100000,,,0,,L. Stevens personal FOUL (2 PF),"[1630205, 200768]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,1151.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
418,PT03M01.00S,2021-12-02T02:08:29.9Z,3,REGULAR,turnover,bad pass,[],1629216,,,1610612748,59,75,2021-12-02T02:57:34Z,4120000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 201567]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,1.0,Love,201567.0,
419,PT03M01.00S,2021-12-02T02:08:29.9Z,3,REGULAR,steal,,[],201567,,,1610612739,59,75,2021-12-02T02:08:33Z,4130000,,,0,,K. Love STEAL (2 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M45.00S,2021-12-02T02:08:51.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629644,,,1610612739,59,75,2021-12-02T02:57:49Z,4140000,,,0,,K. Okpala personal FOUL (1 PF) (Love 2 FT),"[1629644, 201567]",1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,2714.0,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,,
422,PT02M45.00S,2021-12-02T02:09:14.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201567,,,1610612739,59,76,2021-12-02T02:58:01Z,4160000,,,0,,K. Love Free Throw 1 of 2 (18 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
423,PT02M45.00S,2021-12-02T02:09:14.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201567,,,1610612739,59,77,2021-12-02T02:58:01Z,4170000,,,0,,K. Love Free Throw 2 of 2 (19 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
424,PT02M28.00S,2021-12-02T02:09:50.8Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612748,59,77,2021-12-02T02:58:25Z,4180000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Okpala 2 FT),"[1630596, 1629644]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1151.0,2.0,0.0,Okpala,1629644.0,,,,,,,,,,,,,,,,
427,PT02M28.00S,2021-12-02T02:10:50.8Z,3,REGULAR,substitution,out,[],200782,,,1610612748,59,77,2021-12-02T02:12:30Z,4195000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M28.00S,2021-12-02T02:10:50.8Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,59,77,2021-12-02T02:12:30Z,4197500,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M28.00S,2021-12-02T02:10:51.8Z,3,REGULAR,freethrow,1 of 2,[],1629644,,,1610612748,60,77,2021-12-02T02:58:53Z,4200000,,,0,,K. Okpala Free Throw 1 of 2 (2 PTS),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
429,PT02M28.00S,2021-12-02T02:10:51.8Z,3,REGULAR,freethrow,2 of 2,[],1629644,,,1610612748,60,77,2021-12-02T02:58:53Z,4230000,,,0,,MISS K. Okpala Free Throw 2 of 2,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,Missed,,,,,,,,,,,,,,,
430,PT02M27.00S,2021-12-02T02:10:52.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,60,77,2021-12-02T02:58:53Z,4240000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,,,
431,PT02M27.00S,2021-12-02T02:10:53.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,60,77,2021-12-02T02:59:10Z,4250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M09.00S,2021-12-02T02:11:05.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,18.478975032851512,37.745098039215684,1610612739,60,77,2021-12-02T02:59:22Z,4260000,61.0,121.0,1,left,MISS K. Love 13' fadeaway Shot,[201567],1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,,,,,,Missed,,,,,,13.58,,,,,,,,,
433,PT02M06.00S,2021-12-02T02:11:08.2Z,3,REGULAR,rebound,offensive,[],1630205,,,1610612739,60,77,2021-12-02T02:59:22Z,4270000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,432.0,2.0,1.0,1.0,,,,,,,,,,
434,PT02M05.00S,2021-12-02T02:11:07.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,5.075558475689881,50.245098039215684,1610612739,60,79,2021-12-02T02:59:43Z,4280000,-1.0,-5.0,1,left,L. Stevens Layup (7 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,7.0,,,,,0.49,,,,,,,,,
435,PT01M53.00S,2021-12-02T02:11:17.1Z,3,REGULAR,3pt,Jump Shot,[],1628997,72.48685939553219,81.12745098039215,1610612748,63,79,2021-12-02T02:11:26Z,4290000,156.0,206.0,1,right,C. Martin 25' 3PT  (7 PTS) (K. Lowry 4 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Made,7.0,,,,,25.82,K. Lowry,200768.0,4.0,,,,,,
437,PT01M39.00S,2021-12-02T02:11:34.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612739,63,79,2021-12-02T02:11:53Z,4310000,,,0,,G. Vincent shooting personal FOUL (2 PF) (Mobley 2 FT),"[1629216, 1630596]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,2714.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
439,PT01M39.00S,2021-12-02T02:12:05.9Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,63,80,2021-12-02T02:12:05Z,4330000,,,0,,E. Mobley Free Throw 1 of 2 (11 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
440,PT01M39.00S,2021-12-02T02:12:22.2Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,63,81,2021-12-02T02:12:22Z,4340000,,,0,,E. Mobley Free Throw 2 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
441,PT01M24.00S,2021-12-02T02:12:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629622,68.41327201051249,29.166666666666668,1610612748,63,81,2021-12-02T02:12:43Z,4350000,-104.0,244.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,Missed,,,,,,26.57,,,,,,,,,
442,PT01M20.00S,2021-12-02T02:12:42.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,63,81,2021-12-02T02:12:43Z,4360000,,,0,,E. Mobley REBOUND (Off:0 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,441.0,8.0,8.0,0.0,,,,,,,,,,
443,PT00M59.30S,2021-12-02T02:13:04.4Z,3,REGULAR,3pt,Jump Shot,[],1630205,7.835085413929041,2.696078431372549,1610612739,63,81,2021-12-02T02:13:11Z,4370000,237.0,21.0,1,left,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Missed,,,,,,23.74,,,,,,,,,
444,PT00M57.40S,2021-12-02T02:13:06.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,63,81,2021-12-02T02:13:11Z,4380000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,
445,PT00M57.40S,2021-12-02T02:13:10.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,63,81,2021-12-02T02:13:10Z,4390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT00M57.40S,2021-12-02T02:13:10.9Z,3,REGULAR,substitution,out,[],200768,,,1610612748,63,81,2021-12-02T02:13:19Z,4400000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT00M57.40S,2021-12-02T02:13:10.9Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,63,81,2021-12-02T02:13:19Z,4410000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT00M42.90S,2021-12-02T02:13:36.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,94.30026281208936,3.6764705882352944,1610612748,63,81,2021-12-02T02:13:40Z,4420000,-232.0,1.0,1,right,MISS G. Vincent step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,,,,,,Missed,,,,,,23.16,,,,,,,,,
449,PT00M40.70S,2021-12-02T02:13:38.5Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,63,81,2021-12-02T02:13:40Z,4430000,,,0,,E. Mobley REBOUND (Off:0 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,448.0,9.0,9.0,0.0,,,,,,,,,,
450,PT00M34.00S,2021-12-02T02:13:46.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.178055190538765,50.98039215686274,1610612739,63,83,2021-12-02T02:13:52Z,4440000,-5.0,15.0,1,left,E. Mobley cutting DUNK (14 PTS) (R. Rubio 3 AST),"[1630596, 201937]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,,,Made,14.0,,,,,1.58,R. Rubio,201937.0,3.0,,,,,,
452,PT00M34.00S,2021-12-02T02:13:50.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629644,,,1610612739,63,83,2021-12-02T02:14:01Z,4460000,,,0,,K. Okpala shooting personal FOUL (2 PF) (Mobley 1 FT),"[1629644, 1630596]",1610612748.0,MIA,shooting,,,Okpala,K. Okpala,,,,,1151.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
454,PT00M34.00S,2021-12-02T02:14:11.4Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,63,84,2021-12-02T02:14:11Z,4480000,,,0,,E. Mobley Free Throw 1 of 1 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
455,PT00M22.70S,2021-12-02T02:15:24.0Z,3,REGULAR,2pt,Jump Shot,[],1629639,95.3515111695138,70.09803921568627,1610612748,63,84,2021-12-02T02:17:31Z,4490000,100.0,-9.0,1,right,MISS T. Herro 10' driving floating Shot - blocked,"[1629639, 1630205]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,,,Missed,,,,,,10.09,,,,Stevens,1630205.0,,,,
456,PT00M22.70S,2021-12-02T02:15:24.0Z,3,REGULAR,block,,[],1630205,,,1610612748,63,84,2021-12-02T02:14:26Z,4500000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M19.20S,2021-12-02T02:15:27.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,63,84,2021-12-02T02:17:31Z,4510000,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,455.0,6.0,6.0,0.0,,,,,,,,,,
458,PT00M01.10S,2021-12-02T02:15:47.0Z,3,REGULAR,3pt,Jump Shot,[],1629636,38.97831800262812,39.21568627450981,1610612739,63,87,2021-12-02T02:17:52Z,4520000,54.0,314.0,1,left,D. Garland 31' 3PT pullup (16 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,,,Made,16.0,,,,,31.85,,,,,,,,,
461,PT00M00.00S,2021-12-02T02:15:18.1Z,3,REGULAR,period,end,[],0,,,1610612748,63,87,2021-12-02T02:15:18Z,4550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M00.00S,2021-12-02T02:15:20.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612748,63,87,2021-12-02T02:15:35Z,4560000,,,0,,,[],,,support,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
