actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
92,PT04M39.00S,2021-12-24T00:56:08.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200768,35.03613666228647,51.71568627450981,1610612748,12,19,2021-12-24T00:56:20Z,920000,-9.0,277.0,1,left,MISS K. Lowry 27' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,27.69,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M35.00S,2021-12-24T00:56:12.6Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,12,19,2021-12-24T00:56:20Z,930000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
94,PT04M29.00S,2021-12-24T00:56:19.9Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612765,12,19,2021-12-24T00:56:27Z,940000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Bey 2 FT),"[1629130, 1630180]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,204058.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,
96,PT04M29.00S,2021-12-24T00:56:43.0Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,12,20,2021-12-24T00:56:43Z,960000,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
97,PT04M29.00S,2021-12-24T00:56:43.5Z,1,REGULAR,substitution,out,[],1629216,,,1610612765,12,20,2021-12-24T00:56:49Z,970000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M29.00S,2021-12-24T00:56:43.5Z,1,REGULAR,substitution,out,[],1629130,,,1610612765,12,20,2021-12-24T00:56:49Z,980000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M29.00S,2021-12-24T00:56:43.5Z,1,REGULAR,substitution,in,[],1629639,,,1610612765,12,20,2021-12-24T00:56:49Z,990000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M29.00S,2021-12-24T00:56:43.5Z,1,REGULAR,substitution,in,[],1630585,,,1610612765,12,20,2021-12-24T00:56:49Z,1000000,,,0,,SUB in: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M29.00S,2021-12-24T00:57:03.5Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,12,21,2021-12-24T00:57:03Z,1010000,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
102,PT04M06.00S,2021-12-24T00:57:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,6.258212877792378,54.41176470588235,1610612748,14,21,2021-12-24T00:57:40Z,1020000,-22.0,6.0,1,left,M. Strus cutting Layup (9 PTS) (K. Okpala 1 AST),"[1629622, 1629644]",1610612748.0,MIA,cutting,,,Strus,M. Strus,,,,,2.3,Made,,,,,,,,,,9.0,K. Okpala,1629644.0,1.0,,,,,,
104,PT04M06.00S,2021-12-24T00:57:34.3Z,1,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612748,14,21,2021-12-24T00:57:46Z,1040000,,,0,,T. Lyles shooting personal FOUL (2 PF) (Strus 1 FT),"[1626168, 1629622]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,,,,,,,204058.0,2.0,0.0,Strus,1629622.0,,,,,,,,,,
106,PT04M06.00S,2021-12-24T00:57:46.9Z,1,REGULAR,substitution,out,[],1628977,,,1610612748,14,21,2021-12-24T00:58:42Z,1060000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M06.00S,2021-12-24T00:57:46.9Z,1,REGULAR,substitution,in,[],1628367,,,1610612748,14,21,2021-12-24T00:58:42Z,1070000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M06.00S,2021-12-24T00:58:03.6Z,1,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,15,21,2021-12-24T00:58:03Z,1080000,,,0,,M. Strus Free Throw 1 of 1 (10 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
109,PT03M56.00S,2021-12-24T00:58:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,67.62483574244416,35.78431372549019,1610612765,15,24,2021-12-24T00:58:21Z,1090000,-71.0,252.0,1,right,S. Bey 26' 3PT  (5 PTS) (C. Joseph 5 AST),"[1630180, 202709]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.16,Made,,,,,,,,,,5.0,C. Joseph,202709.0,5.0,,,,,,
111,PT03M32.00S,2021-12-24T00:58:37.4Z,1,REGULAR,2pt,Jump Shot,[],1629639,5.601182654402102,80.63725490196079,1610612748,15,24,2021-12-24T00:59:58Z,1110000,-153.0,0.0,1,left,MISS T. Herro 15' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,15.32,Missed,,,,,,,,,,,,,,,,,,,
112,PT03M31.00S,2021-12-24T00:58:38.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,15,24,2021-12-24T00:58:48Z,1120000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,
113,PT03M31.00S,2021-12-24T00:58:43.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,15,24,2021-12-24T00:58:43Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M31.00S,2021-12-24T00:58:47.4Z,1,REGULAR,substitution,out,[],1629644,,,1610612748,15,24,2021-12-24T00:58:54Z,1140000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M31.00S,2021-12-24T00:58:47.4Z,1,REGULAR,substitution,in,[],1630209,,,1610612748,15,24,2021-12-24T00:58:54Z,1150000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M31.00S,2021-12-24T00:58:55.6Z,1,REGULAR,substitution,out,[],1626168,,,1610612748,15,24,2021-12-24T00:58:59Z,1160000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M31.00S,2021-12-24T00:58:55.6Z,1,REGULAR,substitution,in,[],1630568,,,1610612748,15,24,2021-12-24T00:58:59Z,1170000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M22.00S,2021-12-24T00:59:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630585,6.652431011826544,46.32352941176471,1610612748,17,24,2021-12-24T00:59:21Z,1180000,18.0,10.0,1,left,M. Garrett cutting Layup (2 PTS) (T. Herro 1 AST),"[1630585, 1629639]",1610612748.0,MIA,cutting,,,Garrett,M. Garrett,,,,,2.09,Made,,,,,,,,,,2.0,T. Herro,1629639.0,1.0,,,,,,
120,PT03M16.00S,2021-12-24T00:59:21.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,66.5735873850197,33.33333333333333,1610612765,17,24,2021-12-24T00:59:28Z,1200000,-83.0,262.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M11.00S,2021-12-24T00:59:26.4Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,17,24,2021-12-24T00:59:28Z,1210000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
122,PT02M51.00S,2021-12-24T00:59:48.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628402,,,1610612748,17,24,2021-12-24T01:00:16Z,1220000,,,0,,F. Jackson personal FOUL (2 PF) (Herro 2 FT),"[1628402, 1629639]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,2715.0,2.0,0.0,Herro,1629639.0,,,,,,,,,,
124,PT02M51.00S,2021-12-24T01:00:01.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,17,24,2021-12-24T01:00:01Z,1240000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M51.00S,2021-12-24T01:01:29.4Z,1,REGULAR,substitution,out,[],1628402,,,1610612748,17,24,2021-12-24T01:02:44Z,1250000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M51.00S,2021-12-24T01:01:29.4Z,1,REGULAR,substitution,in,[],1628977,,,1610612748,17,24,2021-12-24T01:02:44Z,1260000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M51.00S,2021-12-24T01:03:04.0Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,18,24,2021-12-24T01:03:04Z,1270000,,,0,,T. Herro Free Throw 1 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
128,PT02M51.00S,2021-12-24T01:03:23.9Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,19,24,2021-12-24T01:03:23Z,1280000,,,0,,T. Herro Free Throw 2 of 2 (2 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
129,PT02M31.00S,2021-12-24T01:03:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202709,90.3580814717477,48.77450980392157,1610612765,19,24,2021-12-24T01:03:51Z,1290000,-6.0,38.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M28.00S,2021-12-24T01:03:47.9Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,19,24,2021-12-24T01:03:51Z,1300000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
131,PT02M20.00S,2021-12-24T01:03:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200768,6.258212877792378,43.38235294117647,1610612748,21,24,2021-12-24T01:04:01Z,1310000,33.0,6.0,1,left,K. Lowry Layup (2 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,3.37,Made,,,,,,,,,,2.0,,,,,,,,,
132,PT02M09.00S,2021-12-24T01:04:08.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630585,,,1610612765,21,24,2021-12-24T01:04:23Z,1320000,,,0,,M. Garrett shooting personal FOUL (1 PF) (Bey 2 FT),"[1630585, 1630180]",1610612748.0,MIA,shooting,,,Garrett,M. Garrett,,,,,,,,,,,1627964.0,1.0,0.0,Bey,1630180.0,,,,,,,,,,
134,PT02M09.00S,2021-12-24T01:04:32.5Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,21,25,2021-12-24T01:04:32Z,1340000,,,0,,S. Bey Free Throw 1 of 2 (6 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
135,PT02M09.00S,2021-12-24T01:04:48.8Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,21,26,2021-12-24T01:04:48Z,1350000,,,0,,S. Bey Free Throw 2 of 2 (7 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
136,PT01M55.00S,2021-12-24T01:05:07.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612748,21,26,2021-12-24T01:05:16Z,1360000,,,0,,H. Diallo personal FOUL (2 PF) (Herro 2 FT),"[1628977, 1629639]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,1627964.0,2.0,0.0,Herro,1629639.0,,,,,,,,,,
138,PT01M55.00S,2021-12-24T01:05:34.9Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,22,26,2021-12-24T01:05:34Z,1380000,,,0,,T. Herro Free Throw 1 of 2 (3 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
139,PT01M55.00S,2021-12-24T01:05:35.4Z,1,REGULAR,substitution,out,[],200768,,,1610612748,22,26,2021-12-24T01:05:45Z,1390000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M55.00S,2021-12-24T01:05:35.4Z,1,REGULAR,substitution,out,[],1628977,,,1610612748,22,26,2021-12-24T01:05:45Z,1400000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M55.00S,2021-12-24T01:05:35.4Z,1,REGULAR,substitution,in,[],1629216,,,1610612748,22,26,2021-12-24T01:05:45Z,1410000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M55.00S,2021-12-24T01:05:35.4Z,1,REGULAR,substitution,in,[],1630691,,,1610612748,22,26,2021-12-24T01:05:45Z,1420000,,,0,,SUB in: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M55.00S,2021-12-24T01:05:58.4Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,23,26,2021-12-24T01:05:58Z,1430000,,,0,,T. Herro Free Throw 2 of 2 (4 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
144,PT01M33.00S,2021-12-24T01:06:22.6Z,1,REGULAR,3pt,Jump Shot,[],1630691,95.0886990801577,95.09803921568627,1610612765,23,26,2021-12-24T01:06:28Z,1440000,225.0,-6.0,1,right,MISS J. Pickett 3PT,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M30.00S,2021-12-24T01:06:25.6Z,1,REGULAR,rebound,defensive,[],1630585,,,1610612748,23,26,2021-12-24T01:06:28Z,1450000,,,0,,M. Garrett REBOUND (Off:0 Def:1),[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
146,PT01M15.00S,2021-12-24T01:06:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.046649145860711,51.71568627450981,1610612748,25,26,2021-12-24T01:06:47Z,1460000,-9.0,14.0,1,left,T. Herro driving Layup (6 PTS) (G. Vincent 3 AST),"[1629639, 1629216]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,1.62,Made,,,,,,,,,,6.0,G. Vincent,1629216.0,3.0,,,,,,
148,PT01M04.00S,2021-12-24T01:06:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628367,88.64980289093299,44.85294117647059,1610612765,25,26,2021-12-24T01:06:58Z,1480000,-26.0,54.0,1,right,MISS J. Jackson 6' driving Layup,[1628367],1610612765.0,DET,driving,,,Jackson,J. Jackson,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,,
149,PT01M03.00S,2021-12-24T01:06:53.7Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612765,25,26,2021-12-24T01:06:53Z,1490000,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
150,PT01M03.00S,2021-12-24T01:06:58.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612765,25,26,2021-12-24T01:07:03Z,1500000,,,0,,G. Vincent shooting personal FOUL (2 PF) (Garza 2 FT),"[1629216, 1630568]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,204058.0,2.0,0.0,Garza,1630568.0,,,,,,,,,,
152,PT01M03.00S,2021-12-24T01:07:19.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630568,,,1610612765,25,27,2021-12-24T01:07:19Z,1520000,,,0,,L. Garza Free Throw 1 of 2 (1 PTS),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
153,PT01M03.00S,2021-12-24T01:07:19.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630568,,,1610612765,25,27,2021-12-24T01:07:52Z,1530000,,,0,,MISS L. Garza Free Throw 2 of 2,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,Missed,,,,,,,,,,,,,,,,,,,
154,PT01M01.00S,2021-12-24T01:07:21.5Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612765,25,27,2021-12-24T01:07:52Z,1540000,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,153.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
155,PT01M01.00S,2021-12-24T01:07:43.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,25,27,2021-12-24T01:07:43Z,1550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M47.00S,2021-12-24T01:08:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202709,92.46057818659659,54.166666666666664,1610612765,25,27,2021-12-24T01:08:14Z,1560000,21.0,18.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,2.78,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M45.60S,2021-12-24T01:08:08.2Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612765,25,27,2021-12-24T01:08:14Z,1570000,,,0,,L. Garza REBOUND (Off:3 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,156.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
158,PT00M45.20S,2021-12-24T01:08:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,92.06636005256242,46.32352941176471,1610612765,25,29,2021-12-24T01:08:18Z,1580000,-18.0,22.0,1,right,L. Garza putback Layup (3 PTS),[1630568],1610612765.0,DET,putback,,,Garza,L. Garza,,,,,2.88,Made,,,,,,,,,,3.0,,,,,,,,,
159,PT00M31.00S,2021-12-24T01:08:25.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629622,7.178055190538765,48.529411764705884,1610612748,25,29,2021-12-24T01:08:32Z,1590000,7.0,15.0,1,left,MISS M. Strus driving Hook,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M28.70S,2021-12-24T01:08:28.0Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,25,29,2021-12-24T01:08:32Z,1600000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
161,PT00M25.70S,2021-12-24T01:08:33.5Z,1,REGULAR,foul,offensive,['inpenalty'],1628367,,,1610612765,25,29,2021-12-24T01:08:57Z,1610000,,,0,,J. Jackson charge offensive FOUL (1 PF),"[1628367, 1629216]",1610612765.0,DET,charge,,,Jackson,J. Jackson,,,,,,,,,,,1627964.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,
163,PT00M25.70S,2021-12-24T01:08:33.5Z,1,REGULAR,turnover,offensive foul,[],1628367,,,1610612765,25,29,2021-12-24T01:08:33Z,1630000,,,0,,J. Jackson offensive foul TURNOVER (1 TO),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,1627964.0,,,,,,,,,,,1.0,,,
229,PT00M25.70S,2021-12-24T01:08:43.3Z,1,REGULAR,substitution,out,[],1629216,,,1610612748,25,29,2021-12-24T01:20:06Z,1655000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT00M25.70S,2021-12-24T01:08:43.3Z,1,REGULAR,substitution,out,[],1630568,,,1610612748,25,29,2021-12-24T01:20:06Z,1657500,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT00M25.70S,2021-12-24T01:08:43.3Z,1,REGULAR,substitution,in,[],1629644,,,1610612748,25,29,2021-12-24T01:20:06Z,1658750,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT00M25.70S,2021-12-24T01:08:43.3Z,1,REGULAR,substitution,in,[],1627767,,,1610612748,25,29,2021-12-24T01:20:06Z,1659375,,,0,,SUB in: C. Diallo,[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M13.00S,2021-12-24T01:09:19.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,8.492115637319317,49.754901960784316,1610612748,27,29,2021-12-24T01:09:33Z,1660000,1.0,27.0,1,left,T. Herro driving Layup (8 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,2.73,Made,,,,,,,,,,8.0,,,,,,,,,
167,PT00M13.00S,2021-12-24T01:09:25.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628367,,,1610612748,27,29,2021-12-24T01:09:43Z,1670000,,,0,,J. Jackson shooting personal FOUL (2 PF) (Herro 1 FT),"[1628367, 1629639]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,,,,,,,204058.0,2.0,0.0,Herro,1629639.0,,,,,,,,,,
169,PT00M13.00S,2021-12-24T01:10:02.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629639,,,1610612748,27,29,2021-12-24T01:10:28Z,1690000,,,0,,MISS T. Herro Free Throw 1 of 1,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
173,PT00M08.00S,2021-12-24T01:10:07.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,27,29,2021-12-24T01:10:28Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,,
170,PT00M08.00S,2021-12-24T01:10:27.7Z,1,REGULAR,jumpball,recovered,[],1630209,,,1610612748,27,29,2021-12-24T01:20:07Z,1710000,,,0,,Jump Ball T. Herro vs. C. Diallo: Tip to O. Yurtseven,"[1630209, 1629639, 1627767]",1610612748.0,MIA,heldball,O. Yurtseven,1630209.0,Yurtseven,O. Yurtseven,Herro,1629639.0,Diallo,1627767.0,,,,,,,,,,,,,,,,,,,,,
174,PT00M02.20S,2021-12-24T01:10:33.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630585,26.363337713534822,65.68627450980392,1610612748,27,29,2021-12-24T01:10:49Z,1740000,-78.0,195.0,1,left,MISS M. Garrett 21' pullup Shot,[1630585],1610612748.0,MIA,pullup,,,Garrett,M. Garrett,,,,,21.04,Missed,,,,,,,,,,,,,,,,,,,
175,PT00M02.20S,2021-12-24T01:10:33.5Z,1,REGULAR,rebound,offensive,[],1630209,,,1610612748,27,29,2021-12-24T01:10:49Z,1750000,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,174.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
176,PT00M00.00S,2021-12-24T01:10:42.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630209,8.09789750328515,50.0,1610612748,29,29,2021-12-24T01:10:57Z,1760000,0.0,24.0,1,left,O. Yurtseven Jump Shot (2 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,2.36,Made,,,,,,,,,,2.0,,,,,,,,,
178,PT00M00.00S,2021-12-24T01:10:50.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612765,29,29,2021-12-24T01:11:13Z,1765000,,,0,,,[],,,support,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,End Period - Good Basket
177,PT00M00.00S,2021-12-24T01:10:58.7Z,1,REGULAR,period,end,[],0,,,1610612765,29,29,2021-12-24T01:10:58Z,1770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-12-24T01:13:08.4Z,2,REGULAR,substitution,out,['startperiod'],1629622,,,1610612765,29,29,2021-12-24T01:13:31Z,1780000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT12M00.00S,2021-12-24T01:13:08.4Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612765,29,29,2021-12-24T01:20:17Z,1817500,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-12-24T01:13:25.3Z,2,REGULAR,period,start,[],0,,,1610612748,29,29,2021-12-24T01:13:31Z,1820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
