actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
190,PT09M07.00S,2022-01-23T23:47:44.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,47,29,2022-01-23T23:48:25Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,
191,PT09M06.00S,2022-01-23T23:47:47.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,47,29,2022-01-23T23:48:38Z,1900000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,
192,PT08M58.00S,2022-01-23T23:48:10.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,47,29,2022-01-23T23:48:10Z,1910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M54.00S,2022-01-23T23:48:26.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2546,93.24901445466492,50.73529411764706,1610612747,47,29,2022-01-23T23:48:59Z,1920000,4.0,11.0,1,right,MISS C. Anthony cutting DUNK,[2546],1610612747.0,LAL,cutting,,,Anthony,C. Anthony,,,,,1.16,Missed,,,,,,,,,,,,,,,,,,,
194,PT08M51.00S,2022-01-23T23:48:29.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,47,29,2022-01-23T23:48:29Z,1930000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
195,PT08M47.00S,2022-01-23T23:48:38.7Z,2,REGULAR,foul,personal,[],2544,,,1610612748,47,29,2022-01-23T23:58:55Z,1940000,,,0,,L. James personal FOUL (1 PF),"[2544, 1628389]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,203592.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,
197,PT08M47.00S,2022-01-23T23:48:54.0Z,2,REGULAR,substitution,out,[],2544,,,1610612748,47,29,2022-01-23T23:48:59Z,1960000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M47.00S,2022-01-23T23:48:54.0Z,2,REGULAR,substitution,in,[],2772,,,1610612748,47,29,2022-01-23T23:48:59Z,1970000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M38.00S,2022-01-23T23:49:11.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,7.046649145860711,2.2058823529411766,1610612748,47,29,2022-01-23T23:49:17Z,1980000,239.0,14.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M38.00S,2022-01-23T23:49:11.6Z,2,REGULAR,rebound,defensive,[],2772,,,1610612747,47,29,2022-01-23T23:49:17Z,1990000,,,0,,T. Ariza REBOUND (Off:0 Def:3),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,199.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
201,PT08M26.00S,2022-01-23T23:49:27.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,47,29,2022-01-23T23:49:27Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M26.00S,2022-01-23T23:49:28.2Z,2,REGULAR,substitution,out,[],1628389,,,1610612747,47,29,2022-01-23T23:49:44Z,2010000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M26.00S,2022-01-23T23:49:28.2Z,2,REGULAR,substitution,out,[],1628370,,,1610612747,47,29,2022-01-23T23:49:44Z,2020000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M26.00S,2022-01-23T23:49:28.2Z,2,REGULAR,substitution,in,[],203473,,,1610612747,47,29,2022-01-23T23:49:44Z,2030000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M26.00S,2022-01-23T23:49:28.2Z,2,REGULAR,substitution,in,[],201566,,,1610612747,47,29,2022-01-23T23:49:44Z,2040000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M18.00S,2022-01-23T23:49:59.1Z,2,REGULAR,turnover,lost ball,[],1629659,,,1610612747,47,29,2022-01-23T23:50:08Z,2050000,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 1629216]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,1.0,,,,,Vincent,1629216.0,,,,,,,
207,PT08M18.00S,2022-01-23T23:49:59.1Z,2,REGULAR,steal,,[],1629216,,,1610612748,47,29,2022-01-23T23:50:02Z,2060000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M16.00S,2022-01-23T23:50:04.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612748,47,29,2022-01-23T23:50:15Z,2070000,,,0,,T. Horton-Tucker personal FOUL (2 PF) (Vincent 2 FT),"[1629659, 1629216]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,203592.0,,,,,,,,2.0,0.0,Vincent,1629216.0,,,
210,PT08M16.00S,2022-01-23T23:50:33.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629216,,,1610612748,48,29,2022-01-23T23:50:33Z,2090000,,,0,,G. Vincent Free Throw 1 of 2 (6 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
211,PT08M16.00S,2022-01-23T23:50:46.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,48,29,2022-01-23T23:50:47Z,2100000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M16.00S,2022-01-23T23:51:53.3Z,2,REGULAR,substitution,out,[],1629657,,,1610612748,48,29,2022-01-23T23:53:24Z,2110000,,,0,,SUB out: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M16.00S,2022-01-23T23:51:53.3Z,2,REGULAR,substitution,out,[],1629659,,,1610612748,48,29,2022-01-23T23:53:24Z,2120000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M16.00S,2022-01-23T23:51:53.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,48,29,2022-01-23T23:53:24Z,2130000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M16.00S,2022-01-23T23:51:53.3Z,2,REGULAR,substitution,in,[],201961,,,1610612748,48,29,2022-01-23T23:53:24Z,2140000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M16.00S,2022-01-23T23:53:55.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629216,,,1610612748,49,29,2022-01-23T23:53:55Z,2150000,,,0,,G. Vincent Free Throw 2 of 2 (7 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
217,PT08M00.00S,2022-01-23T23:54:13.4Z,2,REGULAR,3pt,Jump Shot,[],2772,67.36202365308804,30.637254901960787,1610612747,49,29,2022-01-23T23:54:19Z,2160000,-97.0,254.0,1,right,MISS T. Ariza 27' 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
218,PT07M56.00S,2022-01-23T23:54:17.4Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,49,29,2022-01-23T23:54:19Z,2170000,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
219,PT07M45.00S,2022-01-23T23:54:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,7.5722733245729295,51.225490196078425,1610612748,51,29,2022-01-23T23:54:33Z,2180000,-6.0,19.0,1,left,G. Vincent driving Layup (9 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,1.97,Made,,,,,,,9.0,,,,,,,,,,,,
220,PT07M29.00S,2022-01-23T23:54:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612747,51,29,2022-01-23T23:54:56Z,2190000,,,0,,M. Strus shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1629622, 201566]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,203592.0,,,,,,,,2.0,0.0,Westbrook,201566.0,,,
222,PT07M29.00S,2022-01-23T23:55:14.0Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,51,30,2022-01-23T23:55:14Z,2210000,,,0,,R. Westbrook Free Throw 1 of 2 (8 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
223,PT07M29.00S,2022-01-23T23:55:33.3Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,51,31,2022-01-23T23:55:33Z,2220000,,,0,,R. Westbrook Free Throw 2 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
224,PT07M14.00S,2022-01-23T23:55:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203473,6.258212877792378,47.05882352941176,1610612748,53,31,2022-01-23T23:55:59Z,2230000,15.0,6.0,1,left,D. Dedmon cutting Layup (9 PTS) (G. Vincent 5 AST),"[203473, 1629216]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,1.6,Made,,,,,,,9.0,G. Vincent,1629216.0,5.0,,,,,,,,,
226,PT07M02.00S,2022-01-23T23:56:10.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612747,53,31,2022-01-23T23:57:35Z,2250000,,,0,,D. Dedmon flagrant-type-1 personal FOUL (2 PF) (Anthony 2 FT),"[203473, 2546]",1610612748.0,MIA,flagrant-type-1,,,Dedmon,D. Dedmon,,,,,,,,,,,1627963.0,,,,,,,,2.0,0.0,Anthony,2546.0,,,
228,PT07M02.00S,2022-01-23T23:56:43.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612747,53,31,2022-01-23T23:57:30Z,2270000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,Common Foul to Flagrant 1,,
229,PT07M02.00S,2022-01-23T23:58:08.3Z,2,REGULAR,freethrow,1 of 2,[],2546,,,1610612747,53,32,2022-01-23T23:58:29Z,2280000,,,0,,C. Anthony flagrant Free Throw 1 of 2 (3 PTS),[2546],1610612747.0,LAL,flagrant,,,Anthony,C. Anthony,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
230,PT07M02.00S,2022-01-23T23:58:08.3Z,2,REGULAR,freethrow,2 of 2,[],2546,,,1610612747,53,33,2022-01-23T23:58:29Z,2290000,,,0,,C. Anthony flagrant Free Throw 2 of 2 (4 PTS),[2546],1610612747.0,LAL,flagrant,,,Anthony,C. Anthony,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
231,PT07M02.00S,2022-01-23T23:58:22.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,53,33,2022-01-23T23:58:37Z,2300000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M02.00S,2022-01-23T23:58:22.8Z,2,REGULAR,substitution,in,[],202710,,,1610612748,53,33,2022-01-23T23:58:37Z,2310000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M47.00S,2022-01-23T23:58:51.5Z,2,REGULAR,3pt,Jump Shot,[],1626169,92.9862023653088,2.450980392156863,1610612747,53,36,2022-01-23T23:58:59Z,2320000,-238.0,13.0,1,right,S. Johnson 3PT  (5 PTS) (R. Westbrook 2 AST),"[1626169, 201566]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,23.81,Made,,,,,,,5.0,R. Westbrook,201566.0,2.0,,,,,,,,,
235,PT06M23.00S,2022-01-23T23:59:16.5Z,2,REGULAR,3pt,Jump Shot,[],1628997,4.418528252299605,96.81372549019608,1610612748,56,36,2022-01-23T23:59:20Z,2340000,-234.0,-11.0,1,left,C. Martin 3PT  (6 PTS) (J. Butler 8 AST),"[1628997, 202710]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.44,Made,,,,,,,6.0,J. Butler,202710.0,8.0,,,,,,,,,
237,PT06M11.00S,2022-01-23T23:59:27.8Z,2,REGULAR,3pt,Jump Shot,[],2546,65.91655716162943,52.69607843137255,1610612747,56,39,2022-01-23T23:59:35Z,2360000,13.0,268.0,1,right,C. Anthony 26' 3PT  (7 PTS) (R. Westbrook 3 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.82,Made,,,,,,,7.0,R. Westbrook,201566.0,3.0,,,,,,,,,
239,PT06M01.00S,2022-01-23T23:59:41.0Z,2,REGULAR,violation,kicked ball,[],2772,,,1610612748,56,39,2022-01-23T23:59:49Z,2380000,,,0,,T. Ariza kicked ball VIOLATION,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,202058.0,,,,,,,,,,,,,,
240,PT06M01.00S,2022-01-23T23:59:45.7Z,2,REGULAR,substitution,out,[],2772,,,1610612748,56,39,2022-01-23T23:59:48Z,2390000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M01.00S,2022-01-23T23:59:45.7Z,2,REGULAR,substitution,in,[],2544,,,1610612748,56,39,2022-01-23T23:59:48Z,2400000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M01.00S,2022-01-23T23:59:56.8Z,2,REGULAR,substitution,out,[],203473,,,1610612748,56,39,2022-01-24T00:00:03Z,2410000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M01.00S,2022-01-23T23:59:56.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,56,39,2022-01-24T00:00:03Z,2420000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M51.00S,2022-01-24T00:00:27.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,12.040078843626807,41.66666666666667,1610612748,56,39,2022-01-24T00:00:34Z,2430000,42.0,61.0,1,left,MISS B. Adebayo 7' turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,7.36,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M45.00S,2022-01-24T00:00:33.1Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,56,39,2022-01-24T00:00:34Z,2440000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,244.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
246,PT05M45.00S,2022-01-24T00:00:33.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628997,5.590000152587891,50.0,1610612748,56,39,2022-01-24T00:00:39Z,2450000,0.0,0.0,1,left,MISS C. Martin tip Layup,[1628997],1610612748.0,MIA,tip,,,Martin,C. Martin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M44.00S,2022-01-24T00:00:34.5Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,56,39,2022-01-24T00:00:34Z,2460000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
248,PT05M39.00S,2022-01-24T00:00:39.5Z,2,REGULAR,3pt,Jump Shot,[],2546,66.17936925098554,34.068627450980394,1610612747,56,39,2022-01-24T00:01:00Z,2470000,-80.0,265.0,1,right,MISS C. Anthony 27' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.71,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M38.00S,2022-01-24T00:00:40.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,56,39,2022-01-24T00:01:00Z,2480000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,248.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
250,PT05M13.00S,2022-01-24T00:01:05.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,8.623521681997373,3.9215686274509802,1610612748,59,39,2022-01-24T00:01:10Z,2490000,230.0,29.0,1,left,D. Robinson 3PT  (14 PTS) (J. Butler 9 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.22,Made,,,,,,,14.0,J. Butler,202710.0,9.0,,,,,,,,,
252,PT04M53.00S,2022-01-24T00:01:25.6Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,59,39,2022-01-24T00:01:29Z,2510000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1629130]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,2.0,,,,,Robinson,1629130.0,,,,,,,
253,PT04M53.00S,2022-01-24T00:01:25.6Z,2,REGULAR,steal,,[],1629130,,,1610612748,59,39,2022-01-24T00:01:27Z,2520000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M48.00S,2022-01-24T00:01:34.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629622,7.046649145860711,46.81372549019608,1610612748,61,39,2022-01-24T00:06:07Z,2530000,16.0,14.0,1,left,M. Strus running Layup (5 PTS) (J. Butler 10 AST),"[1629622, 202710]",1610612748.0,MIA,running,,,Strus,M. Strus,,,,,2.1,Made,,,,,,,5.0,J. Butler,202710.0,10.0,,,,,,,,,
256,PT04M46.00S,2022-01-24T00:01:38.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,61,39,2022-01-24T00:01:38Z,2550000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M46.00S,2022-01-24T00:03:22.7Z,2,REGULAR,substitution,out,[],2546,,,1610612747,61,39,2022-01-24T00:04:23Z,2570000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M46.00S,2022-01-24T00:03:22.7Z,2,REGULAR,substitution,in,[],200782,,,1610612747,61,39,2022-01-24T00:04:23Z,2580000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M46.00S,2022-01-24T00:03:22.7Z,2,REGULAR,substitution,in,[],1628370,,,1610612747,61,39,2022-01-24T00:04:23Z,2590000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M46.00S,2022-01-24T00:03:22.7Z,2,REGULAR,substitution,out,[],1628997,,,1610612747,61,39,2022-01-24T00:06:31Z,2595000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M31.00S,2022-01-24T00:04:54.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612747,61,39,2022-01-24T00:05:02Z,2600000,,,0,,P. Tucker personal FOUL (2 PF) (James 2 FT),"[200782, 2544]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,202058.0,,,,,,,,2.0,0.0,James,2544.0,,,
263,PT04M31.00S,2022-01-24T00:05:17.8Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,61,40,2022-01-24T00:05:37Z,2620000,,,0,,L. James Free Throw 1 of 2 (10 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
264,PT04M31.00S,2022-01-24T00:05:17.8Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,61,40,2022-01-24T00:05:37Z,2630000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M28.00S,2022-01-24T00:05:20.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,61,40,2022-01-24T00:05:37Z,2640000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,264.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
266,PT04M08.00S,2022-01-24T00:05:54.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,24.26084099868594,9.313725490196079,1610612748,64,40,2022-01-24T00:06:03Z,2650000,203.0,176.0,1,left,M. Strus 26' 3PT step back (8 PTS),[1629622],1610612748.0,MIA,step back,,,Strus,M. Strus,,,,,26.87,Made,,,,,,,8.0,,,,,,,,,,,,
267,PT03M53.00S,2022-01-24T00:06:09.0Z,2,REGULAR,3pt,Jump Shot,[],2544,65.39093298291722,50.245098039215684,1610612747,64,40,2022-01-24T00:06:34Z,2660000,1.0,273.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
268,PT03M49.00S,2022-01-24T00:06:14.1Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,64,40,2022-01-24T00:06:14Z,2670000,,,0,,J. Butler REBOUND (Off:0 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,267.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
270,PT03M34.00S,2022-01-24T00:06:30.6Z,2,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,64,40,2022-01-24T00:06:40Z,2680000,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,,,,,,,1627963.0,1.0,,,,,,,,,,,,,
271,PT03M30.00S,2022-01-24T00:06:48.0Z,2,REGULAR,foul,offensive,['inpenalty'],2544,,,1610612747,64,40,2022-01-24T00:08:41Z,2690000,,,0,,L. James off-the-ball offensive FOUL (2 PF),"[2544, 1629622]",1610612747.0,LAL,off-the-ball,,,James,L. James,,,,,,,,,,,202058.0,,,,,,,,2.0,0.0,Strus,1629622.0,,,
273,PT03M30.00S,2022-01-24T00:06:48.0Z,2,REGULAR,turnover,offensive foul,[],2544,,,1610612747,64,40,2022-01-24T00:08:41Z,2710000,,,0,,L. James offensive foul TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,202058.0,3.0,,,,,,,,,,,,,
274,PT03M30.00S,2022-01-24T00:07:09.1Z,2,REGULAR,substitution,out,[],201961,,,1610612748,64,40,2022-01-24T00:07:14Z,2720000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M30.00S,2022-01-24T00:07:09.1Z,2,REGULAR,substitution,in,[],202340,,,1610612748,64,40,2022-01-24T00:07:14Z,2730000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M11.00S,2022-01-24T00:07:25.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200782,7.046649145860711,50.73529411764706,1610612748,64,40,2022-01-24T00:07:38Z,2740000,-4.0,14.0,1,left,MISS P. Tucker Layup,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,,
277,PT03M07.00S,2022-01-24T00:07:30.2Z,2,REGULAR,rebound,offensive,[],200782,,,1610612748,64,40,2022-01-24T00:07:30Z,2750000,,,0,,P. Tucker REBOUND (Off:1 Def:0),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,276.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
278,PT03M07.00S,2022-01-24T00:07:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",200782,5.590000152587891,50.0,1610612748,64,40,2022-01-24T00:07:30Z,2760000,0.0,0.0,1,left,MISS P. Tucker tip Layup,[200782],1610612748.0,MIA,tip,,,Tucker,P. Tucker,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
279,PT03M06.00S,2022-01-24T00:07:31.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,64,40,2022-01-24T00:07:31Z,2770000,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,278.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
280,PT03M06.00S,2022-01-24T00:07:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612747,64,40,2022-01-24T00:07:46Z,2780000,,,0,,M. Strus shooting personal FOUL (3 PF) (Westbrook 2 FT),"[1629622, 201566]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,1627963.0,,,,,,,,3.0,0.0,Westbrook,201566.0,,,
