actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
184,PT06M55.00S,2022-03-29T00:14:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,6.1268068331143235,52.20588235294118,1610612748,40,33,2022-03-29T00:15:01Z,1810000,-11.0,5.0,1,left,J. Butler putback Layup (4 PTS),[202710],1610612748.0,MIA,putback,,,,,,1.21,Made,Butler,J. Butler,,,,,,,,,,4.0,,,,,,,,
185,PT06M40.00S,2022-03-29T00:15:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,82.60512483574244,50.49019607843137,1610612758,40,33,2022-03-29T00:15:16Z,1820000,2.0,111.0,1,right,MISS C. Metu 11' fadeaway Shot,[1629002],1610612758.0,SAC,fadeaway,,,,,,11.1,Missed,Metu,C. Metu,,,,,,,,,,,,,,,,,,
186,PT06M36.00S,2022-03-29T00:15:16.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,40,33,2022-03-29T00:15:16Z,1830000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,185.0,3.0,3.0,0.0,,,,,,,,,,,,,,
187,PT06M35.00S,2022-03-29T00:15:21.3Z,2,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612748,40,33,2022-03-29T00:15:38Z,1840000,,,0,,C. Metu shooting personal FOUL (1 PF) (Butler 2 FT),"[1629002, 202710]",1610612758.0,SAC,shooting,,,,,,,,Metu,C. Metu,,,,,202041.0,1.0,0.0,Butler,202710.0,,,,,,,,,
189,PT06M35.00S,2022-03-29T00:15:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,40,33,2022-03-29T00:15:39Z,1860000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT06M35.00S,2022-03-29T00:15:47.5Z,2,REGULAR,substitution,out,[],203087,,,1610612748,40,33,2022-03-29T00:18:13Z,1870000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,,,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,
191,PT06M35.00S,2022-03-29T00:15:47.5Z,2,REGULAR,substitution,out,[],1629674,,,1610612748,40,33,2022-03-29T00:18:13Z,1880000,,,0,,SUB out: N. Queta,[1629674],1610612758.0,SAC,,,,,,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,
192,PT06M35.00S,2022-03-29T00:15:47.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,40,33,2022-03-29T00:18:13Z,1890000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
193,PT06M35.00S,2022-03-29T00:15:47.5Z,2,REGULAR,substitution,in,[],1627745,,,1610612748,40,33,2022-03-29T00:18:13Z,1900000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,
194,PT06M35.00S,2022-03-29T00:18:34.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,41,33,2022-03-29T00:18:34Z,1910000,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,,,,,,,,,5.0,,,,,,,,
195,PT06M35.00S,2022-03-29T00:18:49.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,42,33,2022-03-29T00:18:49Z,1920000,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,,,,,,,,,6.0,,,,,,,,
196,PT06M20.00S,2022-03-29T00:19:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612758,42,33,2022-03-29T00:19:20Z,1930000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629130, 203084]",1610612748.0,MIA,shooting,,,,,,,,Robinson,D. Robinson,,,,,1626300.0,2.0,0.0,Barnes,203084.0,,,,,,,,,
198,PT06M20.00S,2022-03-29T00:19:42.5Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,42,34,2022-03-29T00:19:42Z,1950000,,,0,,H. Barnes Free Throw 1 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,,,,,Made,Barnes,H. Barnes,,,,,,,,,,4.0,,,,,,,,
199,PT06M20.00S,2022-03-29T00:19:58.3Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,42,35,2022-03-29T00:19:58Z,1960000,,,0,,H. Barnes Free Throw 2 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,,,,,Made,Barnes,H. Barnes,,,,,,,,,,5.0,,,,,,,,
200,PT06M05.00S,2022-03-29T00:20:18.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.5722733245729295,47.30392156862745,1610612748,44,35,2022-03-29T00:20:25Z,1970000,13.0,19.0,1,left,J. Butler driving Layup (8 PTS) (T. Herro 5 AST),"[202710, 1629639]",1610612748.0,MIA,driving,,,,,,2.31,Made,Butler,J. Butler,,,,,,,,,,8.0,T. Herro,1629639.0,5.0,,,,,
202,PT06M05.00S,2022-03-29T00:20:22.6Z,2,REGULAR,foul,personal,['1freethrow'],1629002,,,1610612748,44,35,2022-03-29T00:20:33Z,1990000,,,0,,C. Metu shooting personal FOUL (2 PF) (Butler 1 FT),"[1629002, 202710]",1610612758.0,SAC,shooting,,,,,,,,Metu,C. Metu,,,,,202041.0,2.0,0.0,Butler,202710.0,,,,,,,,,
204,PT06M05.00S,2022-03-29T00:20:35.5Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,44,35,2022-03-29T00:22:12Z,2010000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
205,PT06M05.00S,2022-03-29T00:20:35.5Z,2,REGULAR,substitution,in,[],200768,,,1610612748,44,35,2022-03-29T00:22:12Z,2020000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
206,PT06M05.00S,2022-03-29T00:20:46.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612748,44,35,2022-03-29T00:22:12Z,2030000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
207,PT06M05.00S,2022-03-29T00:20:46.7Z,2,REGULAR,substitution,out,[],1629002,,,1610612748,44,35,2022-03-29T00:22:12Z,2040000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,
208,PT06M05.00S,2022-03-29T00:20:46.7Z,2,REGULAR,substitution,in,[],1626168,,,1610612748,44,35,2022-03-29T00:22:12Z,2050000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
209,PT06M05.00S,2022-03-29T00:20:46.7Z,2,REGULAR,substitution,in,[],203200,,,1610612748,44,35,2022-03-29T00:22:12Z,2060000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
210,PT06M05.00S,2022-03-29T00:21:14.1Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,45,35,2022-03-29T00:21:14Z,2070000,,,0,,J. Butler Free Throw 1 of 1 (9 PTS),[202710],1610612748.0,MIA,,,,,,,,Made,Butler,J. Butler,,,,,,,,,,9.0,,,,,,,,
211,PT05M48.00S,2022-03-29T00:21:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,94.03745072273325,48.03921568627451,1610612758,45,37,2022-03-29T00:21:39Z,2080000,-10.0,4.0,1,right,D. Mitchell driving Layup (7 PTS),[1630558],1610612758.0,SAC,driving,,,,,,1.04,Made,Mitchell,D. Mitchell,,,,,,,,,,7.0,,,,,,,,
212,PT05M29.00S,2022-03-29T00:21:51.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,6.258212877792378,64.70588235294117,1610612748,47,37,2022-03-29T00:23:21Z,2090000,-74.0,6.0,1,left,J. Butler 7' turnaround fadeaway Jump Shot (11 PTS) (T. Herro 6 AST),"[202710, 1629639]",1610612748.0,MIA,turnaround fadeaway,,,,,,7.38,Made,Butler,J. Butler,,,,,,,,,,11.0,T. Herro,1629639.0,6.0,,,,,
214,PT05M08.00S,2022-03-29T00:22:13.3Z,2,REGULAR,3pt,Jump Shot,[],203200,96.00854139290408,97.05882352941177,1610612758,47,37,2022-03-29T00:22:19Z,2110000,235.0,-15.0,1,right,MISS J. Holiday 3PT,[203200],1610612758.0,SAC,,,,,,,23.58,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
215,PT05M05.00S,2022-03-29T00:22:16.3Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,47,37,2022-03-29T00:22:19Z,2120000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,,,,,,Lowry,K. Lowry,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,
216,PT04M58.00S,2022-03-29T00:22:23.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,12.565703022339028,3.431372549019608,1610612748,47,37,2022-03-29T00:22:27Z,2130000,233.0,66.0,1,left,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,,,,24.19,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,
217,PT04M54.00S,2022-03-29T00:22:27.2Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,47,37,2022-03-29T00:22:27Z,2140000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,,,,,,Barnes,H. Barnes,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT04M37.00S,2022-03-29T00:22:43.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,87.72996057818659,59.068627450980394,1610612758,47,37,2022-03-29T00:22:47Z,2150000,45.0,63.0,1,right,MISS D. Mitchell 7' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,,,,7.74,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
219,PT04M35.00S,2022-03-29T00:22:46.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,47,37,2022-03-29T00:22:46Z,2160000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,218.0,4.0,3.0,1.0,,,,,,,,,,,,,,
220,PT04M29.00S,2022-03-29T00:22:52.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,21.632720105124836,93.62745098039215,1610612748,47,37,2022-03-29T00:24:47Z,2170000,-218.0,151.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,,,,26.52,Missed,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
221,PT04M26.00S,2022-03-29T00:22:55.5Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,47,37,2022-03-29T00:22:56Z,2180000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT04M20.00S,2022-03-29T00:23:12.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612758,47,37,2022-03-29T00:23:19Z,2210000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Holiday 2 FT),"[200768, 203200]",1610612748.0,MIA,shooting,,,,,,,,Lowry,K. Lowry,,,,,1626300.0,1.0,0.0,Holiday,203200.0,,,,,,,,,
226,PT04M20.00S,2022-03-29T00:23:29.2Z,2,REGULAR,freethrow,1 of 2,[],203200,,,1610612758,47,37,2022-03-29T00:23:29Z,2230000,,,0,,MISS J. Holiday Free Throw 1 of 2,[203200],1610612758.0,SAC,,,,,,,,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
227,PT04M20.00S,2022-03-29T00:23:29.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,47,37,2022-03-29T00:23:29Z,2240000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,226.0,,,,,,,,,,,,,,,,,
228,PT04M20.00S,2022-03-29T00:23:30.0Z,2,REGULAR,substitution,out,[],1629639,,,1610612758,47,37,2022-03-29T00:23:41Z,2250000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,
229,PT04M20.00S,2022-03-29T00:23:30.0Z,2,REGULAR,substitution,out,[],202710,,,1610612758,47,37,2022-03-29T00:23:41Z,2260000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
230,PT04M20.00S,2022-03-29T00:23:30.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612758,47,37,2022-03-29T00:23:41Z,2270000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,,,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
231,PT04M20.00S,2022-03-29T00:23:30.0Z,2,REGULAR,substitution,in,[],1629216,,,1610612758,47,37,2022-03-29T00:23:41Z,2280000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
232,PT04M20.00S,2022-03-29T00:23:30.0Z,2,REGULAR,substitution,in,[],1629622,,,1610612758,47,37,2022-03-29T00:23:41Z,2290000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
233,PT04M20.00S,2022-03-29T00:23:30.0Z,2,REGULAR,substitution,in,[],200782,,,1610612758,47,37,2022-03-29T00:23:41Z,2300000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,,,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,
234,PT04M20.00S,2022-03-29T00:23:29.2Z,2,REGULAR,freethrow,2 of 2,[],203200,,,1610612758,47,37,2022-03-29T00:24:19Z,2310000,,,0,,MISS J. Holiday Free Throw 2 of 2,[203200],1610612758.0,SAC,,,,,,,,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
235,PT04M16.00S,2022-03-29T00:23:33.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,47,37,2022-03-29T00:24:19Z,2320000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,234.0,5.0,4.0,1.0,,,,,,,,,,,,,,
236,PT03M55.00S,2022-03-29T00:24:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,7.440867279894875,52.450980392156865,1610612748,47,37,2022-03-29T00:24:23Z,2330000,-12.0,17.0,1,left,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,,,,2.13,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
237,PT03M52.00S,2022-03-29T00:24:20.2Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,47,37,2022-03-29T00:24:23Z,2340000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,,,,,,Barnes,H. Barnes,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,
238,PT03M46.00S,2022-03-29T00:24:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203200,93.24901445466492,47.549019607843135,1610612758,47,37,2022-03-29T00:26:58Z,2350000,-12.0,11.0,1,right,MISS J. Holiday driving Layup,[203200],1610612758.0,SAC,driving,,,,,,1.65,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
239,PT03M43.00S,2022-03-29T00:24:29.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,47,37,2022-03-29T00:26:58Z,2360000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,238.0,6.0,5.0,1.0,,,,,,,,,,,,,,
240,PT03M39.00S,2022-03-29T00:24:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612748,47,37,2022-03-29T00:24:47Z,2370000,,,0,,T. Lyles shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1626168, 1628389]",1610612758.0,SAC,shooting,,,,,,,,Lyles,T. Lyles,,,,,1626300.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
242,PT03M39.00S,2022-03-29T00:25:07.1Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,48,37,2022-03-29T00:25:07Z,2390000,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,,,,,Made,Adebayo,B. Adebayo,,,,,,,,,,9.0,,,,,,,,
243,PT03M39.00S,2022-03-29T00:25:30.1Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,49,37,2022-03-29T00:25:30Z,2400000,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,,,,,Made,Adebayo,B. Adebayo,,,,,,,,,,10.0,,,,,,,,
244,PT03M21.00S,2022-03-29T00:25:49.0Z,2,REGULAR,3pt,Jump Shot,[],203084,90.62089356110381,95.83333333333334,1610612758,49,37,2022-03-29T00:25:55Z,2410000,229.0,36.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,,,,23.2,Missed,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
245,PT03M16.00S,2022-03-29T00:25:54.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,37,2022-03-29T00:25:55Z,2420000,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,244.0,7.0,6.0,1.0,,,,,,,,,,,,,,
246,PT03M13.00S,2022-03-29T00:25:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,7.30946123521682,51.9607843137255,1610612748,49,37,2022-03-29T00:26:10Z,2430000,-10.0,16.0,1,left,MISS B. Adebayo running Layup,[1628389],1610612748.0,MIA,running,,,,,,1.89,Missed,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
247,PT03M09.00S,2022-03-29T00:26:00.6Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,49,37,2022-03-29T00:26:00Z,2440000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,246.0,3.0,3.0,0.0,,,,,,,,,,,,,,
248,PT03M04.00S,2022-03-29T00:26:06.4Z,2,REGULAR,turnover,lost ball,[],203200,,,1610612758,49,37,2022-03-29T00:26:16Z,2450000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[203200, 1629622]",1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,1.0,Strus,1629622.0,,
249,PT03M04.00S,2022-03-29T00:26:06.4Z,2,REGULAR,steal,,[],1629622,,,1610612748,49,37,2022-03-29T00:26:09Z,2460000,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
250,PT02M59.00S,2022-03-29T00:26:16.8Z,2,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,49,37,2022-03-29T00:26:22Z,2470000,,,0,,M. Strus step out-of-bounds TURNOVER (2 TO),[1629622],1610612748.0,MIA,step,,,,,,,,Strus,M. Strus,,,,,1626300.0,,,,,,,,,2.0,,,,
251,PT02M59.00S,2022-03-29T00:26:24.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,49,37,2022-03-29T00:26:24Z,2480000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT02M59.00S,2022-03-29T00:26:29.9Z,2,REGULAR,substitution,out,[],203200,,,1610612758,49,37,2022-03-29T00:29:04Z,2490000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
253,PT02M59.00S,2022-03-29T00:26:29.9Z,2,REGULAR,substitution,in,[],1628978,,,1610612758,49,37,2022-03-29T00:29:04Z,2500000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
254,PT02M46.00S,2022-03-29T00:29:29.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,72.22404730617609,43.13725490196079,1610612758,49,37,2022-03-29T00:29:33Z,2510000,-34.0,209.0,1,right,MISS D. Mitchell 21' step back Shot,[1630558],1610612758.0,SAC,step back,,,,,,21.14,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
255,PT02M43.00S,2022-03-29T00:29:32.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,37,2022-03-29T00:29:33Z,2520000,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,254.0,8.0,7.0,1.0,,,,,,,,,,,,,,
256,PT02M23.00S,2022-03-29T00:29:51.9Z,2,REGULAR,3pt,Jump Shot,[],200768,14.4053876478318,95.83333333333334,1610612748,49,37,2022-03-29T00:29:55Z,2530000,-229.0,83.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,,,,24.37,Missed,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
257,PT02M20.00S,2022-03-29T00:29:54.9Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612758,49,37,2022-03-29T00:29:55Z,2540000,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612758.0,SAC,,,,,,,,,Jones,D. Jones,256.0,2.0,2.0,0.0,,,,,,,,,,,,,,
258,PT02M09.00S,2022-03-29T00:30:06.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,82.21090670170827,51.470588235294116,1610612758,49,39,2022-03-29T00:31:26Z,2550000,7.0,115.0,1,right,D. Jones 11' floating Jump Shot (4 PTS) (D. Mitchell 4 AST),"[1627745, 1630558]",1610612758.0,SAC,floating,,,,,,11.49,Made,Jones,D. Jones,,,,,,,,,,4.0,D. Mitchell,1630558.0,4.0,,,,,
260,PT01M53.00S,2022-03-29T00:30:21.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,7.440867279894875,97.30392156862744,1610612748,52,39,2022-03-29T00:30:25Z,2570000,-237.0,17.0,1,left,G. Vincent 3PT  (5 PTS) (K. Lowry 1 AST),"[1629216, 200768]",1610612748.0,MIA,,,,,,,23.71,Made,Vincent,G. Vincent,,,,,,,,,,5.0,K. Lowry,200768.0,1.0,,,,,
262,PT01M47.00S,2022-03-29T00:30:28.1Z,2,REGULAR,turnover,bad pass,[],1630558,,,1610612758,52,39,2022-03-29T00:30:31Z,2590000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1628389]",1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,2.0,Adebayo,1628389.0,,
263,PT01M47.00S,2022-03-29T00:30:28.1Z,2,REGULAR,steal,,[],1628389,,,1610612748,52,39,2022-03-29T00:30:30Z,2600000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
264,PT01M34.00S,2022-03-29T00:30:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,15.193823915900131,97.05882352941177,1610612748,55,39,2022-03-29T00:32:15Z,2610000,-235.0,90.0,1,left,K. Lowry 25' 3PT pullup (9 PTS) (G. Vincent 2 AST),"[200768, 1629216]",1610612748.0,MIA,pullup,,,,,,25.2,Made,Lowry,K. Lowry,,,,,,,,,,9.0,G. Vincent,1629216.0,2.0,,,,,
266,PT01M15.00S,2022-03-29T00:30:59.3Z,2,REGULAR,3pt,Jump Shot,[],1626168,95.22010512483574,96.81372549019608,1610612758,55,39,2022-03-29T00:31:05Z,2630000,234.0,-8.0,1,right,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,,,,23.42,Missed,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
267,PT01M11.00S,2022-03-29T00:31:03.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,55,39,2022-03-29T00:31:05Z,2640000,,,0,,B. Adebayo REBOUND (Off:1 Def:8),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,266.0,9.0,8.0,1.0,,,,,,,,,,,,,,
268,PT01M01.00S,2022-03-29T00:31:14.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,12.171484888304862,2.696078431372549,1610612748,55,39,2022-03-29T00:31:20Z,2650000,237.0,62.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,,,,24.45,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
269,PT00M58.90S,2022-03-29T00:31:16.8Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,55,39,2022-03-29T00:31:16Z,2660000,,,0,,B. Adebayo REBOUND (Off:2 Def:8),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,268.0,10.0,8.0,2.0,,,,,,,,,,,,,,
270,PT00M56.70S,2022-03-29T00:31:20.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",200782,7.440867279894875,61.274509803921575,1610612748,55,39,2022-03-29T00:33:53Z,2670000,-56.0,17.0,1,left,MISS P. Tucker floating Shot,[200782],1610612748.0,MIA,floating,,,,,,5.9,Missed,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,
271,PT00M56.00S,2022-03-29T00:31:21.3Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,55,39,2022-03-29T00:33:53Z,2680000,,,0,,B. Adebayo REBOUND (Off:3 Def:8),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,270.0,11.0,8.0,3.0,,,,,,,,,,,,,,
272,PT00M56.00S,2022-03-29T00:31:28.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,57,39,2022-03-29T00:34:02Z,2690000,0.0,0.0,1,left,B. Adebayo tip DUNK (12 PTS),[1628389],1610612748.0,MIA,tip,,,,,,0.0,Made,Adebayo,B. Adebayo,,,,,,,,,,12.0,,,,,,,,
