actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
285,PT02M28.00S,2022-01-20T01:34:53.5Z,2,REGULAR,freethrow,1 of 1,[],1629014,,,1610612748,50,49,2022-01-20T01:48:29Z,2855000,,,0,,A. Simons technical Free Throw 1 of 1 (15 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,,Made,,,,,,,15.0,,,,,,,,,
289,PT02M28.00S,2022-01-20T01:35:15.3Z,2,REGULAR,freethrow,1 of 1,[],1629735,,,1610612748,50,49,2022-01-20T01:35:32Z,2860000,,,0,,MISS C. Silva Free Throw 1 of 1,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,Missed,,,,,,,,,,,,,,,,
290,PT02M22.00S,2022-01-20T01:35:21.3Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,50,49,2022-01-20T01:35:57Z,2870000,,,0,,R. Covington REBOUND (Off:0 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,289.0,7.0,7.0,0.0,,,,,,,,,,
291,PT02M22.00S,2022-01-20T01:35:21.1Z,2,REGULAR,foul,personal,[],1629735,,,1610612757,50,49,2022-01-20T01:57:02Z,2880000,,,0,,C. Silva take personal FOUL (1 PF),"[1629735, 203994]",1610612748.0,MIA,take,,,Silva,C. Silva,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Nurkic,203994.0,,,,
293,PT02M22.00S,2022-01-20T01:35:30.9Z,2,REGULAR,substitution,out,[],1629735,,,1610612757,50,49,2022-01-20T01:35:36Z,2900000,,,0,,SUB out: C. Silva,[1629735],1610612748.0,MIA,,,,Silva,C. Silva,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M22.00S,2022-01-20T01:35:30.9Z,2,REGULAR,substitution,in,[],1628997,,,1610612757,50,49,2022-01-20T01:35:36Z,2910000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M22.00S,2022-01-20T01:35:41.2Z,2,REGULAR,substitution,out,[],203994,,,1610612757,50,49,2022-01-20T01:35:44Z,2920000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M22.00S,2022-01-20T01:35:41.2Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,50,49,2022-01-20T01:35:44Z,2930000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M12.00S,2022-01-20T01:36:14.7Z,2,REGULAR,3pt,Jump Shot,[],203496,67.88764783180025,25.49019607843137,1610612757,50,49,2022-01-20T01:36:21Z,2940000,-123.0,249.0,1,right,MISS R. Covington 27' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,27.79,Missed,,,,,,,,,,,,,,,,
298,PT02M07.00S,2022-01-20T01:36:19.7Z,2,REGULAR,rebound,offensive,[],203496,,,1610612757,50,49,2022-01-20T01:36:21Z,2950000,,,0,,R. Covington REBOUND (Off:1 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,297.0,8.0,7.0,1.0,,,,,,,,,,
299,PT02M05.00S,2022-01-20T01:36:22.7Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612757,50,49,2022-01-20T01:36:33Z,2960000,,,0,,C. Martin shooting personal FOUL (1 PF) (Covington 2 FT),"[1628997, 203496]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Covington,203496.0,,,,
301,PT02M05.00S,2022-01-20T01:36:48.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203496,,,1610612757,50,50,2022-01-20T01:36:48Z,2980000,,,0,,R. Covington Free Throw 1 of 2 (7 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,
302,PT02M05.00S,2022-01-20T01:37:08.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203496,,,1610612757,50,51,2022-01-20T01:37:08Z,2990000,,,0,,R. Covington Free Throw 2 of 2 (8 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,
303,PT01M55.00S,2022-01-20T01:37:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,11.645860709592641,58.08823529411765,1610612748,50,51,2022-01-20T01:37:24Z,3000000,-40.0,57.0,1,left,MISS G. Vincent 6' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,,,,6.99,Missed,,,,,,,,,,,,,,,,
304,PT01M54.00S,2022-01-20T01:37:21.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,50,51,2022-01-20T01:37:21Z,3010000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,303.0,4.0,3.0,1.0,,,,,,,,,,
305,PT01M52.00S,2022-01-20T01:37:22.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.178055190538765,48.529411764705884,1610612748,52,51,2022-01-20T01:37:28Z,3020000,7.0,15.0,1,left,B. Adebayo putback Layup (9 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,,,,1.67,Made,,,,,,,9.0,,,,,,,,,
306,PT01M51.00S,2022-01-20T01:37:31.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,52,51,2022-01-20T01:37:39Z,3030000,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,1628159.0,,,,,,,,
307,PT01M31.00S,2022-01-20T01:37:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,66.04796320630749,48.77450980392157,1610612757,52,54,2022-01-20T01:38:00Z,3040000,-6.0,267.0,1,right,A. Simons 26' 3PT  (18 PTS) (B. McLemore 1 AST),"[1629014, 203463]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,26.67,Made,,,,,,,18.0,,,,,,B. McLemore,203463.0,1.0,
309,PT01M16.00S,2022-01-20T01:38:08.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,24.917871222076215,84.31372549019608,1610612748,52,54,2022-01-20T01:38:20Z,3060000,-172.0,182.0,1,left,MISS M. Strus 24' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,,
310,PT01M12.00S,2022-01-20T01:38:12.6Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,52,54,2022-01-20T01:38:20Z,3070000,,,0,,R. Covington REBOUND (Off:1 Def:8),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,309.0,9.0,8.0,1.0,,,,,,,,,,
311,PT01M00.00S,2022-01-20T01:38:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,83.26215505913272,39.950980392156865,1610612757,52,56,2022-01-20T01:38:33Z,3080000,-50.0,105.0,1,right,A. Simons 11' driving floating Jump Shot (20 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,11.62,Made,,,,,,,20.0,,,,,,,,,
312,PT00M53.50S,2022-01-20T01:38:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612748,52,56,2022-01-20T01:39:57Z,3090000,,,0,,B. McLemore personal FOUL (1 PF) (Adebayo 2 FT),"[203463, 1628389]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Adebayo,1628389.0,,,,
314,PT00M53.50S,2022-01-20T01:39:04.3Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,53,56,2022-01-20T01:39:35Z,3110000,,,0,,B. Adebayo Free Throw 1 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
315,PT00M53.50S,2022-01-20T01:39:04.3Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,53,56,2022-01-20T01:39:27Z,3120000,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
316,PT00M49.60S,2022-01-20T01:39:08.2Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,53,56,2022-01-20T01:39:27Z,3130000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,315.0,1.0,1.0,0.0,,,,,,,,,,
317,PT00M40.20S,2022-01-20T01:39:34.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,68.80749014454665,71.56862745098039,1610612757,53,56,2022-01-20T01:41:51Z,3140000,108.0,241.0,1,right,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,26.37,Missed,,,,,,,,,,,,,,,,
318,PT00M36.60S,2022-01-20T01:39:38.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,53,56,2022-01-20T01:39:41Z,3150000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,317.0,5.0,4.0,1.0,,,,,,,,,,
319,PT00M16.00S,2022-01-20T01:39:59.0Z,2,REGULAR,3pt,Jump Shot,[],1628997,5.732588699080158,95.83333333333334,1610612748,56,56,2022-01-20T01:40:05Z,3160000,-229.0,1.0,1,left,C. Martin 3PT  (9 PTS) (P. Tucker 2 AST),"[1628997, 200782]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,22.92,Made,,,,,,,9.0,,,,,,P. Tucker,200782.0,2.0,
321,PT00M07.40S,2022-01-20T01:40:15.3Z,2,REGULAR,turnover,lost ball,[],203496,,,1610612757,56,56,2022-01-20T01:40:29Z,3180000,,,0,,R. Covington lost ball TURNOVER (2 TO),"[203496, 200782]",1610612757.0,POR,,,,Covington,R. Covington,,,,,2.0,Tucker,200782.0,,,,,,,,,,,,,,,,,,
334,PT00M07.40S,2022-01-20T01:40:15.3Z,2,REGULAR,steal,,[],200782,,,1610612748,56,56,2022-01-20T01:42:35Z,3185000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M07.40S,2022-01-20T01:40:24.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612748,56,56,2022-01-20T01:47:38Z,3190000,,,0,,R. Covington personal FOUL (2 PF) (Martin 2 FT),"[203496, 1628997]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Martin,1628997.0,,,,
324,PT00M07.40S,2022-01-20T01:40:47.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628997,,,1610612748,57,56,2022-01-20T01:40:47Z,3210000,,,0,,C. Martin Free Throw 1 of 2 (10 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
325,PT00M07.40S,2022-01-20T01:40:48.2Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,57,56,2022-01-20T01:41:07Z,3220000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M07.40S,2022-01-20T01:40:48.2Z,2,REGULAR,substitution,out,[],203503,,,1610612748,57,56,2022-01-20T01:41:07Z,3230000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M07.40S,2022-01-20T01:40:48.2Z,2,REGULAR,substitution,in,[],1630209,,,1610612748,57,56,2022-01-20T01:41:07Z,3240000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M07.40S,2022-01-20T01:40:48.2Z,2,REGULAR,substitution,in,[],1628372,,,1610612748,57,56,2022-01-20T01:41:07Z,3250000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M07.40S,2022-01-20T01:40:47.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628997,,,1610612748,58,56,2022-01-20T01:42:55Z,3260000,,,0,,C. Martin Free Throw 2 of 2 (11 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,
330,PT00M00.90S,2022-01-20T01:41:27.8Z,2,REGULAR,3pt,Jump Shot,[],1628372,67.62483574244416,30.637254901960787,1610612757,58,56,2022-01-20T01:41:36Z,3270000,-97.0,252.0,1,right,MISS D. Smith Jr. 26' 3PT,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,26.98,Missed,,,,,,,,,,,,,,,,
331,PT00M00.90S,2022-01-20T01:41:27.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,58,56,2022-01-20T01:41:36Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,
333,PT00M00.00S,2022-01-20T01:41:38.8Z,2,REGULAR,period,end,[],0,,,1610612757,58,56,2022-01-20T01:41:38Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612757,58,56,2022-01-20T01:56:37Z,3310000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,out,['startperiod'],1630209,,,1610612757,58,56,2022-01-20T01:56:37Z,3320000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,58,56,2022-01-20T01:56:37Z,3330000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,out,['startperiod'],203463,,,1610612757,58,56,2022-01-20T01:56:37Z,3340000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612757,58,56,2022-01-20T01:56:37Z,3350000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612757,58,56,2022-01-20T01:56:37Z,3360000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612757,58,56,2022-01-20T01:56:37Z,3370000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612757,58,56,2022-01-20T01:56:37Z,3380000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,58,56,2022-01-20T01:56:37Z,3390000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-20T01:55:46.2Z,3,REGULAR,substitution,in,['startperiod'],203503,,,1610612757,58,56,2022-01-20T01:56:37Z,3400000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-01-20T01:56:52.1Z,3,REGULAR,period,start,[],0,,,1610612748,58,56,2022-01-20T01:56:52Z,3410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M39.00S,2022-01-20T01:57:12.6Z,3,REGULAR,3pt,Jump Shot,[],1629216,68.15045992115637,25.245098039215684,1610612748,58,56,2022-01-20T01:57:18Z,3420000,-124.0,247.0,1,right,MISS G. Vincent 27' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,27.62,Missed,,,,,,,,,,,,,,,,
347,PT11M35.00S,2022-01-20T01:57:16.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,56,2022-01-20T01:57:18Z,3430000,,,0,,J. Nurkic REBOUND (Off:1 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,346.0,5.0,4.0,1.0,,,,,,,,,,
348,PT11M22.00S,2022-01-20T01:57:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.95335085413929,36.76470588235294,1610612757,58,56,2022-01-20T01:57:35Z,3440000,66.0,116.0,1,left,MISS C. McCollum 13' fadeaway Shot,[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,,,,13.38,Missed,,,,,,,,,,,,,,,,
349,PT11M18.00S,2022-01-20T01:57:33.5Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,58,56,2022-01-20T01:57:35Z,3450000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,348.0,4.0,3.0,1.0,,,,,,,,,,
350,PT10M58.00S,2022-01-20T01:57:53.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200782,84.57621550591328,40.931372549019606,1610612748,58,56,2022-01-20T01:57:58Z,3460000,-45.0,92.0,1,right,MISS P. Tucker 10' turnaround Hook,[200782],1610612748.0,MIA,turnaround,,,Tucker,P. Tucker,,,,,,,,10.3,Missed,,,,,,,,,,,,,,,,
351,PT10M55.00S,2022-01-20T01:57:55.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,56,2022-01-20T01:57:55Z,3470000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,350.0,6.0,5.0,1.0,,,,,,,,,,
352,PT10M40.00S,2022-01-20T01:58:11.2Z,3,REGULAR,3pt,Jump Shot,[],203503,12.697109067017081,2.450980392156863,1610612757,58,59,2022-01-20T01:58:16Z,3480000,238.0,67.0,1,left,T. Snell 24' 3PT  (3 PTS) (C. McCollum 4 AST),"[203503, 203468]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,24.69,Made,,,,,,,3.0,,,,,,C. McCollum,203468.0,4.0,
354,PT10M22.00S,2022-01-20T01:58:28.5Z,3,REGULAR,3pt,Jump Shot,[],1629216,74.85216819973719,84.06862745098039,1610612748,58,59,2022-01-20T01:58:32Z,3500000,170.0,184.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,25.06,Missed,,,,,,,,,,,,,,,,
355,PT10M20.00S,2022-01-20T01:58:30.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,58,59,2022-01-20T01:58:32Z,3510000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,354.0,2.0,2.0,0.0,,,,,,,,,,
356,PT10M08.00S,2022-01-20T01:58:43.5Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,58,59,2022-01-20T01:58:47Z,3520000,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1628389]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,
357,PT10M08.00S,2022-01-20T01:58:43.5Z,3,REGULAR,steal,,[],1628389,,,1610612748,58,59,2022-01-20T01:58:45Z,3530000,,,0,,B. Adebayo STEAL (3 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT10M03.00S,2022-01-20T01:58:50.0Z,3,REGULAR,turnover,out-of-bounds,[],200782,,,1610612748,58,59,2022-01-20T01:59:21Z,3540000,,,0,,P. Tucker lost ball out-of-bounds TURNOVER (2 TO),[200782],1610612748.0,MIA,lost ball,,,Tucker,P. Tucker,,,,,2.0,,,,,,,,,,,,2004.0,,,,,,,,
359,PT09M44.00S,2022-01-20T01:59:19.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,16.90210249671485,30.14705882352941,1610612757,58,61,2022-01-20T01:59:25Z,3550000,99.0,106.0,1,left,A. Simons 14' turnaround fadeaway Jump Shot (22 PTS),[1629014],1610612757.0,POR,turnaround fadeaway,,,Simons,A. Simons,,,,,,,,14.55,Made,,,,,,,22.0,,,,,,,,,
360,PT09M24.00S,2022-01-20T01:59:38.1Z,3,REGULAR,turnover,bad pass,[],1629216,,,1610612748,58,61,2022-01-20T01:59:43Z,3560000,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 203468]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,1.0,McCollum,203468.0,,,,,,,,,,,,,,,,,,
361,PT09M24.00S,2022-01-20T01:59:38.1Z,3,REGULAR,steal,,[],203468,,,1610612757,58,61,2022-01-20T01:59:39Z,3570000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT09M21.00S,2022-01-20T01:59:43.0Z,3,REGULAR,foul,personal,[],1628997,,,1610612757,58,61,2022-01-20T01:59:49Z,3580000,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 203468]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,McCollum,203468.0,,,,
364,PT09M21.00S,2022-01-20T02:00:04.0Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612757,58,61,2022-01-20T02:00:04Z,3600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M15.00S,2022-01-20T02:00:25.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203994,6.783837056504599,49.754901960784316,1610612757,58,63,2022-01-20T02:00:29Z,3610000,1.0,11.0,1,left,J. Nurkic cutting DUNK (6 PTS) (A. Simons 5 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,1.14,Made,,,,,,,6.0,,,,,,A. Simons,1629014.0,5.0,
367,PT08M54.00S,2022-01-20T02:00:45.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,93.9060446780552,95.34313725490196,1610612748,58,63,2022-01-20T02:00:51Z,3630000,227.0,5.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,22.68,Missed,,,,,,,,,,,,,,,,
368,PT08M50.00S,2022-01-20T02:00:49.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,63,2022-01-20T02:00:51Z,3640000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,367.0,7.0,6.0,1.0,,,,,,,,,,
369,PT08M45.00S,2022-01-20T02:00:54.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,32.933639947437584,26.96078431372549,1610612757,58,63,2022-01-20T02:04:53Z,3650000,115.0,257.0,1,left,MISS A. Simons 28' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,28.17,Missed,,,,,,,,,,,,,,,,
370,PT08M44.00S,2022-01-20T02:00:59.2Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,58,63,2022-01-20T02:00:59Z,3660000,,,0,,J. Nurkic REBOUND (Off:2 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,369.0,8.0,6.0,2.0,,,,,,,,,,
371,PT08M44.00S,2022-01-20T02:00:59.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,5.590000152587891,50.0,1610612757,58,65,2022-01-20T02:05:10Z,3670000,0.0,0.0,1,left,J. Nurkic tip Layup (8 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,
372,PT08M44.00S,2022-01-20T02:01:02.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,58,65,2022-01-20T02:01:02Z,3680000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M22.00S,2022-01-20T02:04:12.2Z,3,REGULAR,2pt,Jump Shot,[],1629216,75.3777923784494,30.14705882352941,1610612748,60,65,2022-01-20T02:04:17Z,3690000,-99.0,179.0,1,right,G. Vincent 20' pullup Jump Shot (7 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,20.46,Made,,,,,,,7.0,,,,,,,,,
374,PT08M08.00S,2022-01-20T02:04:27.7Z,3,REGULAR,foul,personal,[],200782,,,1610612757,60,65,2022-01-20T02:04:38Z,3700000,,,0,,P. Tucker personal FOUL (1 PF),"[200782, 203468]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,McCollum,203468.0,,,,
376,PT07M56.00S,2022-01-20T02:04:57.9Z,3,REGULAR,3pt,Jump Shot,[],203468,22.552562417871222,88.97058823529412,1610612757,60,65,2022-01-20T02:05:05Z,3720000,-195.0,159.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,,,,25.18,Missed,,,,,,,,,,,,,,,,
