actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
557,PT08M05.00S,2022-01-15T03:08:46.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612748,98,105,2022-01-15T03:09:18Z,5500000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M05.00S,2022-01-15T03:08:46.2Z,4,REGULAR,substitution,in,[],203992,,,1610612748,98,105,2022-01-15T03:09:18Z,5510000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M05.00S,2022-01-15T03:08:46.2Z,4,REGULAR,substitution,in,[],1629027,,,1610612748,98,105,2022-01-15T03:09:18Z,5520000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M55.00S,2022-01-15T03:09:27.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,85.89027595269383,57.107843137254896,1610612748,100,105,2022-01-15T03:09:37Z,5530000,36.0,80.0,1,right,T. Herro 8' fadeaway Jump Shot (15 PTS),[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,,,,,,8.76,Made,,,,,15.0,,,,,,,,,
561,PT07M34.00S,2022-01-15T03:09:46.9Z,4,REGULAR,2pt,Jump Shot,[],1628381,9.280551905387648,71.32352941176471,1610612737,100,105,2022-01-15T03:09:53Z,5540000,-107.0,35.0,1,left,MISS J. Collins 11' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,11.21,Missed,,,,,,,,,,,,,,
562,PT07M31.00S,2022-01-15T03:09:49.9Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,100,105,2022-01-15T03:09:53Z,5550000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,561.0,2.0,2.0,0.0,,,,,,,,,,
563,PT07M17.00S,2022-01-15T03:10:05.1Z,4,REGULAR,3pt,Jump Shot,[],1629639,72.61826544021025,83.57843137254902,1610612748,103,105,2022-01-15T03:10:09Z,5560000,168.0,205.0,1,right,T. Herro 26' 3PT  (18 PTS) (D. Robinson 2 AST),"[1629639, 1629130]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,26.49,Made,,,,,18.0,D. Robinson,1629130.0,2.0,,,,,,
565,PT07M17.00S,2022-01-15T03:10:10.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,103,105,2022-01-15T03:10:10Z,5580000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M17.00S,2022-01-15T03:12:18.7Z,4,REGULAR,substitution,out,[],1629130,,,1610612737,103,105,2022-01-15T03:12:49Z,5590000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M17.00S,2022-01-15T03:12:18.7Z,4,REGULAR,substitution,out,[],1628989,,,1610612737,103,105,2022-01-15T03:12:49Z,5600000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M17.00S,2022-01-15T03:12:18.7Z,4,REGULAR,substitution,in,[],1629622,,,1610612737,103,105,2022-01-15T03:12:49Z,5610000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M17.00S,2022-01-15T03:12:18.7Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,103,105,2022-01-15T03:12:49Z,5620000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M50.00S,2022-01-15T03:13:27.0Z,4,REGULAR,2pt,Jump Shot,[],201568,16.507884362680684,79.41176470588235,1610612737,103,105,2022-01-15T03:13:33Z,5630000,-147.0,103.0,1,left,MISS D. Gallinari 17' turnaround Shot,[201568],1610612737.0,ATL,turnaround,,,Gallinari,D. Gallinari,,,,,,,,,,17.94,Missed,,,,,,,,,,,,,,
571,PT06M46.00S,2022-01-15T03:13:30.9Z,4,REGULAR,rebound,offensive,[],203992,,,1610612737,103,105,2022-01-15T03:13:30Z,5640000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,570.0,3.0,2.0,1.0,,,,,,,,,,
572,PT06M45.00S,2022-01-15T03:13:31.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,9.017739816031538,49.50980392156863,1610612737,103,105,2022-01-15T03:13:37Z,5650000,2.0,32.0,1,left,MISS B. Bogdanovic Layup - blocked,"[203992, 200768]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,3.24,Missed,,,,,,,,,,,,Lowry,200768.0,
573,PT06M45.00S,2022-01-15T03:13:31.8Z,4,REGULAR,block,,[],200768,,,1610612737,103,105,2022-01-15T03:13:34Z,5660000,,,0,,K. Lowry BLOCK (2 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M45.00S,2022-01-15T03:13:31.8Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,103,105,2022-01-15T03:13:37Z,5670000,,,0,,J. Collins REBOUND (Off:2 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,572.0,3.0,1.0,2.0,,,,,,,,,,
575,PT06M39.00S,2022-01-15T03:13:37.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,26.443413272010513,18.497242647058822,1610612737,103,108,2022-01-15T03:13:55Z,5680000,158.0,196.0,1,left,D. Hunter 25' 3PT  (18 PTS) (J. Collins 1 AST),"[1629631, 1628381]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,25.15,Made,,,,,18.0,J. Collins,1628381.0,1.0,,,,,,
577,PT06M19.00S,2022-01-15T03:13:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,94.30026281208936,41.911764705882355,1610612748,103,108,2022-01-15T03:14:03Z,5700000,-40.0,1.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,,,,,4.04,Missed,,,,,,,,,,,,,,
578,PT06M17.00S,2022-01-15T03:13:59.6Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,103,108,2022-01-15T03:14:03Z,5710000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,577.0,5.0,5.0,0.0,,,,,,,,,,
579,PT06M13.00S,2022-01-15T03:14:05.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629631,9.806176084099869,56.127450980392155,1610612737,103,108,2022-01-15T03:14:35Z,5720000,-31.0,40.0,1,left,MISS D. Hunter driving DUNK - blocked,"[1629631, 1629622]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,,,,,5.01,Missed,,,,,,,,,,,,Strus,1629622.0,
580,PT06M13.00S,2022-01-15T03:14:05.2Z,4,REGULAR,block,,[],1629622,,,1610612737,103,108,2022-01-15T03:14:08Z,5730000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M13.00S,2022-01-15T03:14:05.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,103,108,2022-01-15T03:14:19Z,5740000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,579.0,,,,,,,,,,,,,
582,PT06M13.00S,2022-01-15T03:14:13.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,103,108,2022-01-15T03:14:13Z,5750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M05.00S,2022-01-15T03:14:36.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628381,9.937582128777924,54.65686274509803,1610612737,103,110,2022-01-15T03:14:47Z,5760000,-23.0,41.0,1,left,J. Collins alley-oop DUNK (14 PTS) (T. Young 8 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,,,,,4.71,Made,,,,,14.0,T. Young,1629027.0,8.0,,,,,,
585,PT05M51.00S,2022-01-15T03:14:50.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,90.48948751642575,46.568627450980394,1610612748,105,110,2022-01-15T03:14:54Z,5780000,-17.0,37.0,1,right,O. Yurtseven floating Jump Shot (17 PTS) (K. Lowry 7 AST),"[1630209, 200768]",1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,,,,,,4.07,Made,,,,,17.0,K. Lowry,200768.0,7.0,,,,,,
588,PT05M34.00S,2022-01-15T03:15:07.6Z,4,REGULAR,3pt,Jump Shot,[],203992,8.886333771353483,3.6764705882352944,1610612737,105,110,2022-01-15T03:15:13Z,5800000,232.0,31.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,23.37,Missed,,,,,,,,,,,,,,
589,PT05M30.00S,2022-01-15T03:15:11.6Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,105,110,2022-01-15T03:15:13Z,5810000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,588.0,2.0,2.0,0.0,,,,,,,,,,
590,PT05M26.00S,2022-01-15T03:15:18.1Z,4,REGULAR,foul,personal,[],1628381,,,1610612748,105,110,2022-01-15T03:15:42Z,5820000,,,0,,J. Collins personal FOUL (5 PF),"[1628381, 200768]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,202049.0,5.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
592,PT05M26.00S,2022-01-15T03:15:28.0Z,4,REGULAR,substitution,out,[],1630209,,,1610612748,105,110,2022-01-15T03:15:59Z,5840000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M26.00S,2022-01-15T03:15:28.0Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,105,110,2022-01-15T03:15:59Z,5850000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M26.00S,2022-01-15T03:15:28.0Z,4,REGULAR,substitution,out,[],1628381,,,1610612748,105,110,2022-01-15T03:15:59Z,5860000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M26.00S,2022-01-15T03:15:28.0Z,4,REGULAR,substitution,in,[],200782,,,1610612748,105,110,2022-01-15T03:15:59Z,5870000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M26.00S,2022-01-15T03:15:28.0Z,4,REGULAR,substitution,in,[],202710,,,1610612748,105,110,2022-01-15T03:15:59Z,5880000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M26.00S,2022-01-15T03:15:28.0Z,4,REGULAR,substitution,in,[],1630168,,,1610612748,105,110,2022-01-15T03:15:59Z,5890000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M07.00S,2022-01-15T03:16:16.5Z,4,REGULAR,2pt,Jump Shot,[],202710,95.3515111695138,75.0,1610612748,105,110,2022-01-15T03:16:25Z,5900000,125.0,-9.0,1,right,MISS J. Butler 12' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,,,,,,12.53,Missed,,,,,,,,,,,,,,
599,PT05M07.00S,2022-01-15T03:16:23.2Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,105,110,2022-01-15T03:16:23Z,5910000,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,598.0,3.0,2.0,1.0,,,,,,,,,,
600,PT05M07.00S,2022-01-15T03:16:26.9Z,4,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612748,105,110,2022-01-15T03:16:32Z,5920000,,,0,,T. Young shooting personal FOUL (3 PF) (Lowry 2 FT),"[1629027, 200768]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,1198.0,3.0,1.0,Lowry,200768.0,,,,,,,,,,,,,,,,
602,PT05M07.00S,2022-01-15T03:16:44.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],200768,,,1610612748,106,110,2022-01-15T03:16:44Z,5940000,,,0,,K. Lowry Free Throw 1 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,
603,PT05M07.00S,2022-01-15T03:16:59.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],200768,,,1610612748,107,110,2022-01-15T03:16:59Z,5950000,,,0,,K. Lowry Free Throw 2 of 2 (10 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,
604,PT04M53.00S,2022-01-15T03:17:18.9Z,4,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612737,107,110,2022-01-15T03:17:29Z,5960000,,,0,,C. Martin shooting personal FOUL (3 PF) (Young 2 FT),"[1628997, 1629027]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,1198.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
606,PT04M53.00S,2022-01-15T03:17:38.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612737,107,110,2022-01-15T03:19:51Z,5980000,,,0,,,[],1610612748.0,MIA,stands,,,,,,,,,1198.0,,,,,,,,,,,,,,,,,,,,
607,PT04M53.00S,2022-01-15T03:18:43.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,107,110,2022-01-15T03:18:43Z,5990000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M53.00S,2022-01-15T03:19:54.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,107,110,2022-01-15T03:20:20Z,6000000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M53.00S,2022-01-15T03:19:54.2Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,107,110,2022-01-15T03:20:20Z,6010000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M53.00S,2022-01-15T03:20:40.5Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,107,111,2022-01-15T03:20:40Z,6020000,,,0,,T. Young Free Throw 1 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,21.0,,,,,,,,,
611,PT04M53.00S,2022-01-15T03:21:01.0Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,107,112,2022-01-15T03:21:01Z,6030000,,,0,,T. Young Free Throw 2 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,22.0,,,,,,,,,
612,PT04M38.00S,2022-01-15T03:21:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.03745072273325,44.36274509803921,1610612748,107,112,2022-01-15T03:40:42Z,6040000,-28.0,4.0,1,right,MISS J. Butler Layup,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,2.84,Missed,,,,,,,,,,,,,,
613,PT04M38.00S,2022-01-15T03:21:20.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,107,112,2022-01-15T03:40:42Z,6050000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,,
614,PT04M36.00S,2022-01-15T03:21:26.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,107,112,2022-01-15T03:21:26Z,6060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M36.00S,2022-01-15T03:21:37.1Z,4,REGULAR,foul,personal,['1freethrow'],203992,,,1610612748,107,112,2022-01-15T03:21:53Z,6070000,,,0,,B. Bogdanovic away-from-play personal FOUL (4 PF) (Herro 1 FT),"[203992, 1629639]",1610612737.0,ATL,away-from-play,,,Bogdanovic,B. Bogdanovic,,,,,202049.0,4.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,,
617,PT04M36.00S,2022-01-15T03:22:08.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629639,,,1610612748,108,112,2022-01-15T03:22:08Z,6090000,,,0,,T. Herro away-from-play Free Throw 1 of 1 (19 PTS),[1629639],1610612748.0,MIA,away-from-play,,,Herro,T. Herro,,,,,,,,,,,Made,,,,,19.0,,,,,,,,,
618,PT04M33.00S,2022-01-15T03:22:27.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,94.03745072273325,3.1862745098039214,1610612748,111,112,2022-01-15T03:22:53Z,6100000,-234.0,4.0,1,right,T. Herro 3PT fadeaway (22 PTS) (K. Lowry 8 AST),"[1629639, 200768]",1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,,,,,,23.41,Made,,,,,22.0,K. Lowry,200768.0,8.0,,,,,,
620,PT04M17.00S,2022-01-15T03:22:46.6Z,4,REGULAR,foul,personal,[],200782,,,1610612737,111,112,2022-01-15T03:26:11Z,6120000,,,0,,P. Tucker personal FOUL (4 PF),"[200782, 1628381]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,202049.0,4.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,,
622,PT04M17.00S,2022-01-15T03:22:57.5Z,4,REGULAR,substitution,out,[],203992,,,1610612737,111,112,2022-01-15T03:23:02Z,6140000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M17.00S,2022-01-15T03:22:57.5Z,4,REGULAR,substitution,in,[],1628989,,,1610612737,111,112,2022-01-15T03:23:02Z,6150000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M07.00S,2022-01-15T03:23:21.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,9.017739816031538,54.166666666666664,1610612737,111,114,2022-01-15T03:23:26Z,6160000,-21.0,32.0,1,left,J. Collins alley-oop DUNK (16 PTS) (T. Young 9 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,,,,,,3.84,Made,,,,,16.0,T. Young,1629027.0,9.0,,,,,,
626,PT03M45.00S,2022-01-15T03:23:43.0Z,4,REGULAR,2pt,Jump Shot,[],1629639,94.03745072273325,23.284313725490197,1610612748,111,114,2022-01-15T03:23:49Z,6180000,-134.0,4.0,1,right,MISS T. Herro 13' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,,,,,,13.36,Missed,,,,,,,,,,,,,,
627,PT03M41.00S,2022-01-15T03:23:47.4Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,111,114,2022-01-15T03:23:47Z,6190000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,626.0,2.0,1.0,1.0,,,,,,,,,,
628,PT03M34.00S,2022-01-15T03:23:55.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],200768,74.32654402102497,12.5,1610612748,114,114,2022-01-15T03:24:00Z,6200000,-188.0,189.0,1,right,K. Lowry 26' 3PT  (13 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,26.61,Made,,,,,13.0,,,,,,,,,
629,PT03M34.00S,2022-01-15T03:24:02.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,114,114,2022-01-15T03:24:02Z,6210000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M23.00S,2022-01-15T03:25:49.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,16.113666228646515,55.14705882352941,1610612737,114,114,2022-01-15T03:25:55Z,6220000,-26.0,99.0,1,left,MISS K. Huerter 10' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,,,10.23,Missed,,,,,,,,,,,,,,
631,PT03M21.00S,2022-01-15T03:25:52.2Z,4,REGULAR,rebound,offensive,[],1628989,,,1610612737,114,114,2022-01-15T03:25:52Z,6230000,,,0,,K. Huerter REBOUND (Off:2 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,630.0,4.0,2.0,2.0,,,,,,,,,,
632,PT03M13.00S,2022-01-15T03:26:00.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1629631,14.273981603153747,69.11764705882352,1610612737,114,116,2022-01-15T03:26:16Z,6240000,-96.0,82.0,1,left,D. Hunter 12' fadeaway Jump Shot (20 PTS),[1629631],1610612737.0,ATL,fadeaway,,,Hunter,D. Hunter,,,,,,,,,,12.58,Made,,,,,20.0,,,,,,,,,
633,PT02M48.00S,2022-01-15T03:26:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.22667542706965,57.59803921568627,1610612748,116,116,2022-01-15T03:26:31Z,6250000,38.0,39.0,1,right,J. Butler driving bank Jump Shot (21 PTS),[202710],1610612748.0,MIA,driving bank,,,Butler,J. Butler,,,,,,,,,,5.47,Made,,,,,21.0,,,,,,,,,
634,PT02M31.00S,2022-01-15T03:26:42.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,32.2026938239159,75.02297794117648,1610612737,116,116,2022-01-15T03:26:50Z,6260000,-125.0,250.0,1,left,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,27.97,Missed,,,,,,,,,,,,,,
635,PT02M28.00S,2022-01-15T03:26:45.0Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,116,116,2022-01-15T03:26:50Z,6270000,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,634.0,4.0,3.0,1.0,,,,,,,,,,
636,PT02M25.00S,2022-01-15T03:26:48.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",200768,94.03745072273325,44.85294117647059,1610612748,116,116,2022-01-15T03:30:24Z,6280000,-26.0,4.0,1,right,MISS K. Lowry running Layup - blocked,"[200768, 1629631]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,,,,,,2.59,Missed,,,,,,,,,,,,Hunter,1629631.0,
637,PT02M25.00S,2022-01-15T03:26:48.3Z,4,REGULAR,block,,[],1629631,,,1610612748,116,116,2022-01-15T03:26:59Z,6290000,,,0,,D. Hunter BLOCK (3 BLK),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M25.00S,2022-01-15T03:26:48.3Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,116,116,2022-01-15T03:26:59Z,6300000,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,636.0,4.0,2.0,2.0,,,,,,,,,,
639,PT02M17.00S,2022-01-15T03:26:59.4Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,13.61695137976347,42.8921568627451,1610612737,116,116,2022-01-15T03:31:38Z,6310000,36.0,75.0,1,left,MISS T. Young 8' driving floating Shot - blocked,"[1629027, 202710]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,8.34,Missed,,,,,,,,,,,,Butler,202710.0,
640,PT02M17.00S,2022-01-15T03:26:59.4Z,4,REGULAR,block,,[],202710,,,1610612737,116,116,2022-01-15T03:27:02Z,6320000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M16.00S,2022-01-15T03:27:00.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,116,116,2022-01-15T03:27:28Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,,
642,PT02M15.00S,2022-01-15T03:27:04.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,116,116,2022-01-15T03:27:04Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M10.00S,2022-01-15T03:27:32.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612737,116,116,2022-01-15T03:27:40Z,6350000,,,0,,C. Martin personal FOUL (4 PF) (Young 2 FT),"[1628997, 1629027]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,1198.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
645,PT02M10.00S,2022-01-15T03:28:02.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629027,,,1610612737,116,117,2022-01-15T03:28:02Z,6370000,,,0,,T. Young Free Throw 1 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,23.0,,,,,,,,,
646,PT02M10.00S,2022-01-15T03:28:20.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629027,,,1610612737,116,118,2022-01-15T03:28:20Z,6380000,,,0,,T. Young Free Throw 2 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,24.0,,,,,,,,,
