actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
179,PT11M41.00S,2022-01-18T01:14:17.1Z,2,REGULAR,foul,personal,[],1629216,,,1610612761,27,30,2022-01-18T01:14:28Z,1780000,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1630173]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Achiuwa,1630173.0,
181,PT11M29.00S,2022-01-18T01:14:42.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630173,93.51182654402102,75.24509803921569,1610612761,27,30,2022-01-18T01:14:47Z,1800000,126.0,8.0,1,right,MISS P. Achiuwa 12' turnaround fadeaway Shot,[1630173],1610612761.0,TOR,turnaround fadeaway,,,Achiuwa,P. Achiuwa,,,,,12.65,Missed,,,,,,,,,,,,,,,,,,,
182,PT11M25.00S,2022-01-18T01:14:46.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,27,30,2022-01-18T01:14:47Z,1810000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
183,PT11M10.00S,2022-01-18T01:15:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,7.835085413929041,41.911764705882355,1610612748,29,30,2022-01-18T01:15:09Z,1820000,40.0,21.0,1,left,D. Dedmon turnaround bank Jump Shot (4 PTS) (M. Strus 1 AST),"[203473, 1629622]",1610612748.0,MIA,turnaround bank,,,Dedmon,D. Dedmon,,,,,4.56,Made,,,,,4.0,,,M. Strus,1629622.0,1.0,,,,,,,,,
185,PT10M55.00S,2022-01-18T01:15:16.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,92.32917214191852,37.254901960784316,1610612761,29,30,2022-01-18T01:15:23Z,1840000,-64.0,20.0,1,right,MISS S. Barnes 6' Hook,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,6.66,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M53.00S,2022-01-18T01:15:18.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,29,30,2022-01-18T01:15:23Z,1850000,,,0,,P. Achiuwa REBOUND (Off:2 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,185.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
187,PT10M53.00S,2022-01-18T01:15:21.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,29,30,2022-01-18T01:15:21Z,1860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M49.00S,2022-01-18T01:15:38.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,92.85479632063075,49.26470588235294,1610612761,29,30,2022-01-18T01:15:43Z,1870000,-4.0,15.0,1,right,MISS S. Barnes DUNK,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,1.52,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M46.00S,2022-01-18T01:15:41.4Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,29,30,2022-01-18T01:15:43Z,1880000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
190,PT10M40.00S,2022-01-18T01:15:47.8Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612748,29,30,2022-01-18T01:16:21Z,1890000,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Herro 2 FT),"[1628384, 1629639]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Herro,1629639.0,
192,PT10M40.00S,2022-01-18T01:16:22.5Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,30,30,2022-01-18T01:16:22Z,1910000,,,0,,T. Herro Free Throw 1 of 2 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
193,PT10M40.00S,2022-01-18T01:16:35.5Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,31,30,2022-01-18T01:16:35Z,1920000,,,0,,T. Herro Free Throw 2 of 2 (6 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
194,PT10M23.00S,2022-01-18T01:16:57.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,67.23061760840999,60.049019607843135,1610612761,31,30,2022-01-18T01:17:02Z,1930000,50.0,256.0,1,right,MISS O. Anunoby 26' pullup 3PT,[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M19.00S,2022-01-18T01:17:01.0Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,31,30,2022-01-18T01:17:02Z,1940000,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,194.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
196,PT10M15.00S,2022-01-18T01:17:05.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628449,84.83902759526939,3.9215686274509802,1610612761,31,33,2022-01-18T01:17:10Z,1950000,-230.0,90.0,1,right,C. Boucher 24' 3PT  (10 PTS) (P. Siakam 3 AST),"[1628449, 1627783]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.74,Made,,,,,10.0,,,P. Siakam,1627783.0,3.0,,,,,,,,,
198,PT09M47.00S,2022-01-18T01:17:33.6Z,2,REGULAR,3pt,Jump Shot,[],1629216,7.703679369250986,95.58823529411765,1610612748,31,33,2022-01-18T01:17:38Z,1970000,-228.0,20.0,1,left,MISS G. Vincent step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,22.88,Missed,,,,,,,,,,,,,,,,,,,
199,PT09M43.00S,2022-01-18T01:17:37.3Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,31,33,2022-01-18T01:17:37Z,1980000,,,0,,D. Dedmon REBOUND (Off:2 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,198.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
200,PT09M39.00S,2022-01-18T01:17:41.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203473,11.777266754270697,55.392156862745104,1610612748,31,33,2022-01-18T01:17:47Z,1990000,-27.0,58.0,1,left,MISS D. Dedmon 6' Hook,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,6.42,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M36.00S,2022-01-18T01:17:44.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,31,33,2022-01-18T01:17:47Z,2000000,,,0,,P. Achiuwa REBOUND (Off:3 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,200.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
202,PT09M29.00S,2022-01-18T01:17:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,91.01511169513797,45.588235294117645,1610612761,31,33,2022-01-18T01:39:54Z,2010000,-22.0,32.0,1,right,MISS O. Anunoby Layup,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,3.89,Missed,,,,,,,,,,,,,,,,,,,
203,PT09M28.00S,2022-01-18T01:17:54.8Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,31,33,2022-01-18T01:39:54Z,2020000,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,202.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
321,PT09M25.00S,2022-01-18T01:17:55.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,92.46057818659659,49.754901960784316,1610612761,31,33,2022-01-18T01:40:31Z,2025000,-1.0,18.0,1,right,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
322,PT09M24.00S,2022-01-18T01:17:56.8Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,31,33,2022-01-18T01:40:31Z,2027500,,,0,,C. Boucher REBOUND (Off:3 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,321.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
204,PT09M23.00S,2022-01-18T01:17:57.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,92.72339027595268,46.81372549019608,1610612761,31,33,2022-01-18T01:40:31Z,2030000,-16.0,16.0,1,right,MISS C. Boucher Layup - blocked,"[1628449, 203473]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,2.25,Missed,,,,,,Dedmon,203473.0,,,,,,,,,,,,
291,PT09M23.00S,2022-01-18T01:17:57.8Z,2,REGULAR,block,,[],203473,,,1610612761,31,33,2022-01-18T01:35:30Z,2035000,,,0,,D. Dedmon BLOCK (1 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M21.00S,2022-01-18T01:17:59.8Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,31,33,2022-01-18T01:18:21Z,2040000,,,0,,D. Dedmon REBOUND (Off:2 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,204.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
206,PT09M08.00S,2022-01-18T01:18:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628997,10.463206307490145,4.166666666666666,1610612748,31,33,2022-01-18T01:18:24Z,2050000,229.0,46.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
207,PT09M06.00S,2022-01-18T01:18:14.7Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,31,33,2022-01-18T01:18:14Z,2060000,,,0,,D. Dedmon REBOUND (Off:3 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,206.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
209,PT09M03.00S,2022-01-18T01:18:17.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203473,8.623521681997373,38.72549019607843,1610612748,31,33,2022-01-18T01:18:33Z,2070000,56.0,29.0,1,left,MISS D. Dedmon 6' Hook,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,,
210,PT09M00.00S,2022-01-18T01:18:20.6Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,31,33,2022-01-18T01:18:33Z,2080000,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,209.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
211,PT08M56.00S,2022-01-18T01:18:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628449,93.24901445466492,53.67647058823529,1610612761,31,35,2022-01-18T01:18:47Z,2090000,18.0,11.0,1,right,C. Boucher Layup (12 PTS) (S. Barnes 2 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,2.14,Made,,,,,12.0,,,S. Barnes,1630567.0,2.0,,,,,,,,,
213,PT08M38.00S,2022-01-18T01:18:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.389618922470433,53.18627450980392,1610612748,33,35,2022-01-18T01:18:51Z,2110000,-16.0,8.0,1,left,T. Herro driving Layup (8 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,1.76,Made,,,,,8.0,,,,,,,,,,,,,,
214,PT08M20.00S,2022-01-18T01:19:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,88.12417871222075,35.78431372549019,1610612761,33,37,2022-01-18T01:19:21Z,2120000,-71.0,59.0,1,right,P. Siakam 9' fadeaway Jump Shot (6 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,9.25,Made,,,,,6.0,,,,,,,,,,,,,,
215,PT08M11.00S,2022-01-18T01:19:15.5Z,2,REGULAR,foul,personal,[],1628384,,,1610612748,33,37,2022-01-18T01:19:18Z,2130000,,,0,,O. Anunoby personal FOUL (3 PF),"[1628384, 1629639]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Herro,1629639.0,
217,PT08M11.00S,2022-01-18T01:19:21.2Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,33,37,2022-01-18T01:19:43Z,2150000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M11.00S,2022-01-18T01:19:21.2Z,2,REGULAR,substitution,out,[],203473,,,1610612748,33,37,2022-01-18T01:19:43Z,2160000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M11.00S,2022-01-18T01:19:21.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612748,33,37,2022-01-18T01:19:43Z,2170000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M11.00S,2022-01-18T01:19:21.2Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,33,37,2022-01-18T01:19:43Z,2180000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M11.00S,2022-01-18T01:19:21.2Z,2,REGULAR,substitution,in,[],202710,,,1610612748,33,37,2022-01-18T01:19:43Z,2190000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M11.00S,2022-01-18T01:19:21.2Z,2,REGULAR,substitution,in,[],1630551,,,1610612748,33,37,2022-01-18T01:19:43Z,2200000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M04.00S,2022-01-18T01:19:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.30946123521682,46.32352941176471,1610612748,35,37,2022-01-18T01:20:01Z,2210000,18.0,16.0,1,left,T. Herro driving Layup (10 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,2.45,Made,,,,,10.0,,,,,,,,,,,,,,
224,PT07M43.00S,2022-01-18T01:20:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,91.67214191852825,45.09803921568628,1610612761,35,39,2022-01-18T01:20:21Z,2220000,-25.0,26.0,1,right,P. Siakam driving Layup (8 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,3.56,Made,,,,,8.0,,,,,,,,,,,,,,
225,PT07M31.00S,2022-01-18T01:20:28.0Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612748,35,39,2022-01-18T01:20:37Z,2230000,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Herro 2 FT),"[1630173, 1629639]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Herro,1629639.0,
227,PT07M31.00S,2022-01-18T01:20:59.8Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,36,39,2022-01-18T01:20:59Z,2250000,,,0,,T. Herro Free Throw 1 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
228,PT07M31.00S,2022-01-18T01:21:00.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,36,39,2022-01-18T01:21:05Z,2260000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M31.00S,2022-01-18T01:21:00.2Z,2,REGULAR,substitution,out,[],1630567,,,1610612748,36,39,2022-01-18T01:21:05Z,2270000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M31.00S,2022-01-18T01:21:00.2Z,2,REGULAR,substitution,in,[],200782,,,1610612748,36,39,2022-01-18T01:21:05Z,2280000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M31.00S,2022-01-18T01:21:00.2Z,2,REGULAR,substitution,in,[],1627832,,,1610612748,36,39,2022-01-18T01:21:05Z,2290000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M31.00S,2022-01-18T01:21:19.7Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,37,39,2022-01-18T01:21:19Z,2300000,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
233,PT07M10.00S,2022-01-18T01:21:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.34231274638634,59.31372549019608,1610612761,37,39,2022-01-18T01:21:54Z,2310000,47.0,113.0,1,right,MISS P. Siakam 12' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,12.27,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M03.00S,2022-01-18T01:21:50.8Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,37,39,2022-01-18T01:21:54Z,2320000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
235,PT07M00.00S,2022-01-18T01:21:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,17.16491458607096,53.18627450980392,1610612748,37,39,2022-01-18T01:22:18Z,2330000,-16.0,109.0,1,left,MISS T. Herro 11' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,11.01,Missed,,,,,,,,,,,,,,,,,,,
236,PT06M55.00S,2022-01-18T01:21:58.0Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,37,39,2022-01-18T01:37:15Z,2340000,,,0,,C. Boucher REBOUND (Off:3 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,235.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
237,PT06M51.00S,2022-01-18T01:22:18.9Z,2,REGULAR,foul,personal,[],1629622,,,1610612761,37,39,2022-01-18T01:22:28Z,2350000,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1627783]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Siakam,1627783.0,
239,PT06M51.00S,2022-01-18T01:22:27.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,37,39,2022-01-18T01:22:27Z,2370000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M36.00S,2022-01-18T01:25:17.2Z,2,REGULAR,3pt,Jump Shot,[],1627783,91.27792378449409,96.32352941176471,1610612761,37,39,2022-01-18T01:25:24Z,2380000,232.0,29.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2022-01-18T01:25:18.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,37,39,2022-01-18T01:25:24Z,2390000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2022-01-18T01:25:23.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,37,39,2022-01-18T01:25:23Z,2400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M22.00S,2022-01-18T01:25:37.8Z,2,REGULAR,turnover,bad pass,[],1629622,,,1610612748,37,39,2022-01-18T01:25:44Z,2410000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 1627783]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,
244,PT06M22.00S,2022-01-18T01:25:37.8Z,2,REGULAR,steal,,[],1627783,,,1610612761,37,39,2022-01-18T01:25:40Z,2420000,,,0,,P. Siakam STEAL (4 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M15.00S,2022-01-18T01:25:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,90.48948751642575,41.911764705882355,1610612761,37,39,2022-01-18T01:25:54Z,2430000,-40.0,37.0,1,right,MISS P. Achiuwa driving Layup - blocked,"[1630173, 1628389]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,5.47,Missed,,,,,,Adebayo,1628389.0,,,,,,,,,,,,
246,PT06M15.00S,2022-01-18T01:25:43.5Z,2,REGULAR,block,,[],1628389,,,1610612761,37,39,2022-01-18T01:25:46Z,2440000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M09.00S,2022-01-18T01:25:49.5Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,37,39,2022-01-18T01:25:54Z,2450000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
248,PT06M08.00S,2022-01-18T01:25:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.1268068331143235,44.11764705882353,1610612748,39,39,2022-01-18T01:26:07Z,2460000,29.0,5.0,1,left,J. Butler driving Layup (11 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.98,Made,,,,,11.0,,,,,,,,,,,,,,
249,PT05M52.00S,2022-01-18T01:26:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,80.3712220762155,62.5,1610612761,39,41,2022-01-18T01:26:17Z,2470000,62.0,132.0,1,right,P. Siakam 14' Jump Shot (10 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,14.6,Made,,,,,10.0,,,F. VanVleet,1627832.0,2.0,,,,,,,,,
251,PT05M33.00S,2022-01-18T01:26:26.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,30.17411300919842,19.11764705882353,1610612748,42,41,2022-01-18T01:26:33Z,2490000,154.0,231.0,1,left,M. Strus 27' 3PT  (3 PTS) (J. Butler 4 AST),"[1629622, 202710]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,27.79,Made,,,,,3.0,,,J. Butler,202710.0,4.0,,,,,,,,,
253,PT05M11.00S,2022-01-18T01:26:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,93.11760840998686,52.69607843137255,1610612761,42,43,2022-01-18T01:26:53Z,2510000,13.0,12.0,1,right,C. Boucher driving Layup (14 PTS) (P. Siakam 4 AST),"[1628449, 1627783]",1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,1.82,Made,,,,,14.0,,,P. Siakam,1627783.0,4.0,,,,,,,,,
255,PT04M53.00S,2022-01-18T01:27:09.5Z,2,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612748,42,43,2022-01-18T01:27:18Z,2530000,,,0,,C. Boucher shooting personal FOUL (2 PF) (Butler 2 FT),"[1628449, 202710]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Butler,202710.0,
257,PT04M53.00S,2022-01-18T01:27:50.3Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,43,43,2022-01-18T01:27:50Z,2550000,,,0,,J. Butler Free Throw 1 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
258,PT04M53.00S,2022-01-18T01:27:50.9Z,2,REGULAR,substitution,out,[],1630173,,,1610612748,43,43,2022-01-18T01:27:59Z,2560000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M53.00S,2022-01-18T01:27:50.9Z,2,REGULAR,substitution,in,[],1630567,,,1610612748,43,43,2022-01-18T01:27:59Z,2570000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M53.00S,2022-01-18T01:28:13.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,44,43,2022-01-18T01:28:13Z,2580000,,,0,,J. Butler Free Throw 2 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
261,PT04M37.00S,2022-01-18T01:28:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630567,92.9862023653088,3.1862745098039214,1610612761,44,43,2022-01-18T01:28:39Z,2590000,-234.0,13.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
262,PT04M32.00S,2022-01-18T01:28:35.8Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,44,43,2022-01-18T01:28:39Z,2600000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
