actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT07M52.00S,2022-03-19T00:44:04.2Z,2,REGULAR,3pt,Jump Shot,[],1629622,25.969119579500656,12.990196078431374,1610612748,39,39,2022-03-19T00:44:11Z,1730000,185.0,192.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,
177,PT07M49.00S,2022-03-19T00:44:07.2Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,39,39,2022-03-19T00:44:11Z,1740000,,,0,,T. Mann REBOUND (Off:1 Def:4),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,176.0,5.0,4.0,1.0,,,,,,,,,,,,,,
178,PT07M41.00S,2022-03-19T00:44:17.5Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,39,39,2022-03-19T00:44:25Z,1750000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,,1155.0,,,,,,,,1.0,,,,
179,PT07M41.00S,2022-03-19T00:44:19.6Z,2,REGULAR,substitution,out,[],202693,,,1610612748,39,39,2022-03-19T00:44:34Z,1760000,,,0,,SUB out: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
180,PT07M41.00S,2022-03-19T00:44:19.6Z,2,REGULAR,substitution,out,[],1629676,,,1610612748,39,39,2022-03-19T00:44:34Z,1770000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
181,PT07M41.00S,2022-03-19T00:44:19.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,39,39,2022-03-19T00:44:34Z,1780000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
182,PT07M41.00S,2022-03-19T00:44:19.6Z,2,REGULAR,substitution,in,[],1630197,,,1610612748,39,39,2022-03-19T00:44:34Z,1790000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M22.00S,2022-03-19T00:44:58.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628997,10.11826544021025,45.66099877450981,1610612748,41,39,2022-03-19T00:46:06Z,1800000,22.0,43.0,1,left,C. Martin floating Jump Shot (2 PTS) (G. Vincent 2 AST),"[1628997, 1629216]",1610612748.0,MIA,floating,,,Martin,C. Martin,,,,,4.78,Made,,,,,2.0,,,,,,G. Vincent,1629216.0,2.0,,,,,
184,PT07M04.00S,2022-03-19T00:45:17.6Z,2,REGULAR,2pt,Jump Shot,[],1630544,89.43823915900131,28.921568627450984,1610612760,41,39,2022-03-19T00:45:27Z,1810000,-105.0,47.0,1,right,MISS T. Mann 11' driving floating bank Shot,[1630544],1610612760.0,OKC,driving floating bank,,,Mann,T. Mann,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,
186,PT07M00.00S,2022-03-19T00:45:21.1Z,2,REGULAR,rebound,offensive,[],1630249,,,1610612760,41,39,2022-03-19T00:45:21Z,1820000,,,0,,V. Krejci REBOUND (Off:1 Def:0),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,,
187,PT07M00.00S,2022-03-19T00:45:22.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,92.85479632063075,3.1862745098039214,1610612760,41,39,2022-03-19T00:45:35Z,1830000,-234.0,15.0,1,right,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,
188,PT06M56.00S,2022-03-19T00:45:26.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,41,39,2022-03-19T00:45:35Z,1840000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,187.0,4.0,3.0,1.0,,,,,,,,,,,,,,
189,PT06M53.00S,2022-03-19T00:45:32.7Z,2,REGULAR,foul,personal,[],1630197,,,1610612748,41,39,2022-03-19T00:45:50Z,1850000,,,0,,A. Pokusevski personal FOUL (1 PF),"[1630197, 1628389]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,1830.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
191,PT06M53.00S,2022-03-19T00:45:49.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,41,39,2022-03-19T00:45:49Z,1870000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT06M53.00S,2022-03-19T00:47:11.2Z,2,REGULAR,substitution,out,[],1630177,,,1610612748,41,39,2022-03-19T00:48:19Z,1880000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
193,PT06M53.00S,2022-03-19T00:47:11.2Z,2,REGULAR,substitution,in,[],1630846,,,1610612748,41,39,2022-03-19T00:48:19Z,1890000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
194,PT06M37.00S,2022-03-19T00:48:50.8Z,2,REGULAR,3pt,Jump Shot,[],1629622,43.903991458607095,70.36611519607843,1610612748,44,39,2022-03-19T00:49:10Z,1900000,-102.0,360.0,1,left,M. Strus 37' 3PT  (9 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,37.43,Made,,,,,9.0,,,,,,,,,,,,,
195,PT06M14.00S,2022-03-19T00:49:12.4Z,2,REGULAR,3pt,Jump Shot,[],1630249,84.1819973718791,3.9215686274509802,1610612760,44,39,2022-03-19T00:49:19Z,1910000,-230.0,96.0,1,right,MISS V. Krejci 24' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
196,PT06M12.00S,2022-03-19T00:49:15.3Z,2,REGULAR,rebound,offensive,[],1630846,,,1610612760,44,39,2022-03-19T00:49:15Z,1920000,,,0,,O. Sarr REBOUND (Off:1 Def:1),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,,,,,
197,PT06M08.00S,2022-03-19T00:49:21.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612760,44,39,2022-03-19T00:50:27Z,1930000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,
198,PT06M08.00S,2022-03-19T00:49:23.4Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,44,39,2022-03-19T00:49:39Z,1940000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M08.00S,2022-03-19T00:49:23.4Z,2,REGULAR,substitution,in,[],200768,,,1610612748,44,39,2022-03-19T00:49:39Z,1950000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
200,PT05M44.00S,2022-03-19T00:50:05.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,5.469776609724048,96.07843137254902,1610612748,44,39,2022-03-19T00:50:12Z,1960000,-230.0,-1.0,1,left,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
201,PT05M42.00S,2022-03-19T00:50:07.5Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,44,39,2022-03-19T00:58:40Z,1970000,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,200.0,3.0,2.0,1.0,,,,,,,,,,,,,,
202,PT05M40.00S,2022-03-19T00:50:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629639,7.046649145860711,53.92156862745098,1610612748,46,39,2022-03-19T00:58:58Z,1980000,-20.0,14.0,1,left,T. Herro putback Layup (11 PTS),[1629639],1610612748.0,MIA,putback,,,Herro,T. Herro,,,,,2.39,Made,,,,,11.0,,,,,,,,,,,,,
203,PT05M40.00S,2022-03-19T00:50:29.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,46,39,2022-03-19T00:50:29Z,1990000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT05M40.00S,2022-03-19T00:51:00.4Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,46,39,2022-03-19T00:52:51Z,2000000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
206,PT05M40.00S,2022-03-19T00:51:00.4Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,46,39,2022-03-19T00:52:51Z,2010000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
207,PT05M40.00S,2022-03-19T00:51:00.4Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,46,39,2022-03-19T00:52:51Z,2020000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
208,PT05M40.00S,2022-03-19T00:51:00.4Z,2,REGULAR,substitution,in,[],1629647,,,1610612760,46,39,2022-03-19T00:52:51Z,2030000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
209,PT05M40.00S,2022-03-19T00:51:00.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,46,39,2022-03-19T00:52:51Z,2040000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
210,PT05M40.00S,2022-03-19T00:51:00.4Z,2,REGULAR,substitution,in,[],1630322,,,1610612760,46,39,2022-03-19T00:52:51Z,2050000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
211,PT05M24.00S,2022-03-19T00:53:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630322,67.6843791064389,19.385723039215684,1610612760,46,39,2022-03-19T00:53:45Z,2060000,-153.0,251.0,1,right,MISS L. Waters III 29' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,29.43,Missed,,,,,,,,,,,,,,,,,,
212,PT05M18.00S,2022-03-19T00:53:31.9Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,46,39,2022-03-19T00:53:45Z,2070000,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,211.0,4.0,3.0,1.0,,,,,,,,,,,,,,
213,PT05M11.00S,2022-03-19T00:53:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.258212877792378,53.431372549019606,1610612748,48,39,2022-03-19T00:53:49Z,2080000,-17.0,6.0,1,left,B. Adebayo driving Layup (6 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,1.83,Made,,,,,6.0,,,,,,,,,,,,,
215,PT04M51.00S,2022-03-19T00:53:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.78777923784494,55.88235294117647,1610612760,48,41,2022-03-19T00:54:05Z,2100000,29.0,100.0,1,right,S. Gilgeous-Alexander 10' pullup Jump Shot (12 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,10.41,Made,,,,,12.0,,,,,,,,,,,,,
216,PT04M29.00S,2022-03-19T00:54:20.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,33.196452036793694,52.94117647058824,1610612748,51,41,2022-03-19T00:54:26Z,2110000,-15.0,260.0,1,left,M. Strus 25' 3PT pullup (12 PTS),[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,25.99,Made,,,,,12.0,,,,,,,,,,,,,
217,PT04M07.00S,2022-03-19T00:54:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629647,80.76544021024968,93.38235294117648,1610612760,51,41,2022-03-19T00:54:49Z,2120000,217.0,128.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
218,PT04M02.00S,2022-03-19T00:54:47.6Z,2,REGULAR,rebound,offensive,[],1630249,,,1610612760,51,41,2022-03-19T00:58:13Z,2130000,,,0,,V. Krejci REBOUND (Off:2 Def:0),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,217.0,2.0,0.0,2.0,,,,,,,,,,,,,,
219,PT04M00.00S,2022-03-19T00:54:50.1Z,2,REGULAR,turnover,bad pass,[],1630322,,,1610612760,51,41,2022-03-19T00:54:53Z,2140000,,,0,,L. Waters III bad pass TURNOVER (1 TO),"[1630322, 200768]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,1.0,Lowry,200768.0,,
220,PT04M00.00S,2022-03-19T00:54:50.1Z,2,REGULAR,steal,,[],200768,,,1610612748,51,41,2022-03-19T00:54:51Z,2150000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
221,PT03M55.00S,2022-03-19T00:54:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628389,7.046649145860711,47.794117647058826,1610612748,53,41,2022-03-19T00:55:03Z,2160000,11.0,14.0,1,left,B. Adebayo running Layup (8 PTS) (K. Lowry 3 AST),"[1628389, 200768]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,1.76,Made,,,,,8.0,,,,,,K. Lowry,200768.0,3.0,,,,,
223,PT03M39.00S,2022-03-19T00:55:10.7Z,2,REGULAR,3pt,Jump Shot,[],1630322,66.70499342969777,37.5,1610612760,53,41,2022-03-19T01:00:09Z,2180000,-62.0,260.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,
224,PT03M37.00S,2022-03-19T00:55:12.7Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,53,41,2022-03-19T00:55:27Z,2190000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,
225,PT03M30.00S,2022-03-19T00:55:21.5Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612748,53,41,2022-03-19T00:55:31Z,2200000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Herro 2 FT),"[1628983, 1629639]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,1830.0,2.0,0.0,Herro,1629639.0,,,,,,,,
227,PT03M30.00S,2022-03-19T00:55:52.5Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,54,41,2022-03-19T00:55:52Z,2220000,,,0,,T. Herro Free Throw 1 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
228,PT03M30.00S,2022-03-19T00:55:52.9Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,54,41,2022-03-19T00:56:01Z,2230000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
229,PT03M30.00S,2022-03-19T00:55:52.9Z,2,REGULAR,substitution,out,[],1630249,,,1610612748,54,41,2022-03-19T00:56:01Z,2240000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
230,PT03M30.00S,2022-03-19T00:55:52.9Z,2,REGULAR,substitution,out,[],1630322,,,1610612748,54,41,2022-03-19T00:56:01Z,2250000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
231,PT03M30.00S,2022-03-19T00:55:52.9Z,2,REGULAR,substitution,in,[],200782,,,1610612748,54,41,2022-03-19T00:56:01Z,2260000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
232,PT03M30.00S,2022-03-19T00:55:52.9Z,2,REGULAR,substitution,in,[],1630197,,,1610612748,54,41,2022-03-19T00:56:01Z,2270000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
233,PT03M30.00S,2022-03-19T00:55:52.9Z,2,REGULAR,substitution,in,[],1630544,,,1610612748,54,41,2022-03-19T00:56:01Z,2280000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
234,PT03M30.00S,2022-03-19T00:56:17.8Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,55,41,2022-03-19T00:56:17Z,2290000,,,0,,T. Herro Free Throw 2 of 2 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
235,PT03M08.00S,2022-03-19T00:56:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.80354796320631,62.254901960784316,1610612760,55,43,2022-03-19T00:56:46Z,2300000,61.0,25.0,1,right,T. Mann 6' driving Layup (17 PTS) (A. Pokusevski 1 AST),"[1630544, 1630197]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,6.6,Made,,,,,17.0,,,,,,A. Pokusevski,1630197.0,1.0,,,,,
237,PT02M54.00S,2022-03-19T00:56:55.8Z,2,REGULAR,3pt,Jump Shot,[],1629622,32.933639947437584,63.725490196078425,1610612748,55,43,2022-03-19T00:57:06Z,2320000,-69.0,257.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
238,PT02M50.00S,2022-03-19T00:56:59.8Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,55,43,2022-03-19T00:57:06Z,2330000,,,0,,T. Herro REBOUND (Off:2 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,237.0,5.0,3.0,2.0,,,,,,,,,,,,,,
239,PT02M44.00S,2022-03-19T00:57:04.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,5.732588699080158,51.225490196078425,1610612748,57,43,2022-03-19T00:57:24Z,2340000,-6.0,1.0,1,left,B. Adebayo cutting DUNK (10 PTS) (M. Strus 1 AST),"[1628389, 1629622]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,0.63,Made,,,,,10.0,,,,,,M. Strus,1629622.0,1.0,,,,,
241,PT02M32.00S,2022-03-19T00:57:18.2Z,2,REGULAR,3pt,Jump Shot,[],1630544,64.20827858081472,47.30392156862745,1610612760,57,46,2022-03-19T00:57:28Z,2360000,-13.0,284.0,1,right,T. Mann 28' 3PT step back (20 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,28.42,Made,,,,,20.0,,,,,,,,,,,,,
242,PT02M14.00S,2022-03-19T00:57:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630846,,,1610612748,57,46,2022-03-19T00:57:50Z,2370000,,,0,,O. Sarr personal FOUL (1 PF) (Herro 2 FT),"[1630846, 1629639]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,1830.0,1.0,0.0,Herro,1629639.0,,,,,,,,
244,PT02M14.00S,2022-03-19T00:58:02.8Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,58,46,2022-03-19T00:58:02Z,2390000,,,0,,T. Herro Free Throw 1 of 2 (14 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
245,PT02M14.00S,2022-03-19T00:58:14.0Z,2,REGULAR,substitution,out,[],1630846,,,1610612748,58,46,2022-03-19T00:58:20Z,2400000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
246,PT02M14.00S,2022-03-19T00:58:14.0Z,2,REGULAR,substitution,in,[],1630249,,,1610612748,58,46,2022-03-19T00:58:20Z,2410000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
247,PT02M14.00S,2022-03-19T00:58:42.7Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,59,46,2022-03-19T00:58:42Z,2420000,,,0,,T. Herro Free Throw 2 of 2 (15 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
248,PT02M09.00S,2022-03-19T00:58:50.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.32917214191852,46.568627450980394,1610612760,59,48,2022-03-19T00:59:09Z,2430000,-17.0,20.0,1,right,S. Gilgeous-Alexander driving Layup (14 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.61,Made,,,,,14.0,,,,,,,,,,,,,
249,PT02M09.00S,2022-03-19T00:58:53.9Z,2,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612760,59,48,2022-03-19T00:58:59Z,2440000,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1628389, 1628983]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,1830.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
251,PT02M09.00S,2022-03-19T00:59:16.2Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,59,49,2022-03-19T00:59:16Z,2460000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
252,PT01M52.00S,2022-03-19T00:59:35.7Z,2,REGULAR,3pt,Jump Shot,[],200782,4.681340341655716,96.32352941176471,1610612748,59,49,2022-03-19T00:59:40Z,2470000,-232.0,-8.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
253,PT01M48.00S,2022-03-19T00:59:39.7Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,59,49,2022-03-19T00:59:40Z,2480000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,252.0,5.0,5.0,0.0,,,,,,,,,,,,,,
254,PT01M41.00S,2022-03-19T00:59:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.46057818659659,44.85294117647059,1610612760,59,49,2022-03-19T00:59:50Z,2490000,-26.0,18.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,
255,PT01M39.00S,2022-03-19T00:59:47.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,59,49,2022-03-19T00:59:50Z,2500000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,254.0,5.0,4.0,1.0,,,,,,,,,,,,,,
256,PT01M36.00S,2022-03-19T00:59:52.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628389,5.732588699080158,53.67647058823529,1610612748,61,49,2022-03-19T01:03:53Z,2510000,-18.0,1.0,1,left,B. Adebayo running Layup (12 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,1.85,Made,,,,,12.0,,,,,,,,,,,,,
257,PT01M17.00S,2022-03-19T01:00:10.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,81.2910643889619,47.30392156862745,1610612760,61,51,2022-03-19T01:00:17Z,2520000,-13.0,123.0,1,right,T. Mann 12' driving floating Jump Shot (22 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,12.41,Made,,,,,22.0,,,,,,,,,,,,,
258,PT01M01.00S,2022-03-19T01:00:26.3Z,2,REGULAR,3pt,Jump Shot,[],200768,22.026938239159,8.333333333333332,1610612748,64,51,2022-03-19T01:00:35Z,2530000,208.0,155.0,1,left,K. Lowry 25' 3PT step back (5 PTS) (T. Herro 3 AST),"[200768, 1629639]",1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,25.94,Made,,,,,5.0,,,,,,T. Herro,1629639.0,3.0,,,,,
260,PT00M42.80S,2022-03-19T01:00:49.0Z,2,REGULAR,3pt,Jump Shot,[],1629647,67.36202365308804,60.5392156862745,1610612760,64,54,2022-03-19T01:01:05Z,2550000,53.0,254.0,1,right,D. Bazley 25' 3PT  (7 PTS) (V. Krejci 2 AST),"[1629647, 1630249]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.97,Made,,,,,7.0,,,,,,V. Krejci,1630249.0,2.0,,,,,
262,PT00M32.20S,2022-03-19T01:01:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.389618922470433,45.588235294117645,1610612748,66,54,2022-03-19T01:05:31Z,2570000,22.0,8.0,1,left,T. Herro driving finger roll Layup (17 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,2.34,Made,,,,,17.0,,,,,,,,,,,,,
