actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
272,PT04M43.00S,2021-12-07T01:32:01.6Z,2,REGULAR,steal,,[],202710,,,1610612748,35,50,2021-12-07T01:32:03Z,2644687,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M37.00S,2021-12-07T01:32:08.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629130,65.65374507227332,59.55882352941176,1610612748,38,50,2021-12-07T01:40:01Z,2645000,48.0,270.0,1,right,D. Robinson 27' 3PT  (3 PTS) (J. Butler 4 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.46,Made,,,,,,,,,,,,,3.0,J. Butler,202710.0,4.0,,,
276,PT04M25.00S,2021-12-07T01:32:23.1Z,2,REGULAR,foul,offensive,[],1630217,,,1610612763,38,50,2021-12-07T01:42:59Z,2720000,,,0,,D. Bane offensive FOUL (2 PF),"[1630217, 1629130]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,101283.0,2.0,0.0,Robinson,1629130.0,,,,,,,
319,PT04M25.00S,2021-12-07T01:32:23.1Z,2,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,38,50,2021-12-07T01:42:59Z,2740000,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,2.0,,,101283.0,,,,,,,,,,,
297,PT04M25.00S,2021-12-07T01:32:59.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,38,50,2021-12-07T01:32:23Z,2750000,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M06.00S,2021-12-07T01:33:35.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,84.05059132720105,58.333333333333336,1610612748,38,50,2021-12-07T01:33:43Z,2770000,42.0,97.0,1,right,MISS J. Butler 10' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,10.6,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M00.00S,2021-12-07T01:33:41.3Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,38,50,2021-12-07T01:33:43Z,2780000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,281.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
283,PT03M59.00S,2021-12-07T01:33:41.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,92.19776609724047,50.73529411764706,1610612748,40,50,2021-12-07T01:33:46Z,2790000,4.0,21.0,1,right,J. Butler DUNK (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,2.11,Made,,,,,,,,,,,,,8.0,,,,,,
284,PT03M39.00S,2021-12-07T01:34:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,7.966491458607096,49.754901960784316,1610612763,40,50,2021-12-07T01:34:07Z,2800000,1.0,22.0,1,left,MISS S. Adams cutting Layup,[203500],1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,2.24,Missed,,,,,,,,,,,,,,,,,,,
285,PT03M36.00S,2021-12-07T01:34:05.4Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,40,50,2021-12-07T01:34:07Z,2810000,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,284.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
286,PT03M30.00S,2021-12-07T01:34:11.0Z,2,REGULAR,3pt,Jump Shot,[],200768,75.50919842312747,87.99019607843137,1610612748,40,50,2021-12-07T01:34:20Z,2820000,190.0,178.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M28.00S,2021-12-07T01:34:14.9Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,40,50,2021-12-07T01:34:14Z,2830000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,286.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
288,PT03M28.00S,2021-12-07T01:34:22.2Z,2,REGULAR,foul,personal,[],1628415,,,1610612748,40,50,2021-12-07T01:48:27Z,2840000,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 1628997]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,1662.0,2.0,0.0,Martin,1628997.0,,,,,,,
290,PT03M28.00S,2021-12-07T01:34:30.3Z,2,REGULAR,substitution,out,[],203500,,,1610612748,40,50,2021-12-07T01:34:46Z,2860000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M28.00S,2021-12-07T01:34:30.3Z,2,REGULAR,substitution,out,[],1629723,,,1610612748,40,50,2021-12-07T01:34:46Z,2870000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M28.00S,2021-12-07T01:34:30.3Z,2,REGULAR,substitution,in,[],1626145,,,1610612748,40,50,2021-12-07T01:34:46Z,2880000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M28.00S,2021-12-07T01:34:30.3Z,2,REGULAR,substitution,in,[],1628991,,,1610612748,40,50,2021-12-07T01:34:46Z,2890000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M22.00S,2021-12-07T01:34:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629130,91.27792378449409,56.127450980392155,1610612748,42,50,2021-12-07T01:35:03Z,2900000,31.0,29.0,1,right,D. Robinson driving Layup (5 PTS) (K. Lowry 3 AST),"[1629130, 200768]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,4.25,Made,,,,,,,,,,,,,5.0,K. Lowry,200768.0,3.0,,,
296,PT03M22.00S,2021-12-07T01:35:01.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,42,50,2021-12-07T01:35:01Z,2920000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M09.00S,2021-12-07T01:37:41.9Z,2,REGULAR,2pt,Jump Shot,[],1628415,9.674770039421814,69.36274509803921,1610612763,42,50,2021-12-07T01:37:50Z,2930000,-97.0,38.0,1,left,MISS D. Brooks 10' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,10.41,Missed,,,,,,,,,,,,,,,,,,,
299,PT03M05.00S,2021-12-07T01:37:45.9Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,42,50,2021-12-07T01:37:50Z,2940000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
300,PT03M02.00S,2021-12-07T01:37:49.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629130,77.26675427069645,19.630821078431374,1610612748,44,50,2021-12-07T01:37:58Z,2950000,-152.0,161.0,1,right,D. Robinson 22' Jump Shot (7 PTS) (K. Lowry 4 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.14,Made,,,,,,,,,,,,,7.0,K. Lowry,200768.0,4.0,,,
302,PT02M39.00S,2021-12-07T01:38:12.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,33.98488830486202,40.931372549019606,1610612763,44,53,2021-12-07T01:38:23Z,2970000,45.0,267.0,1,left,D. Bane 27' 3PT  (16 PTS) (D. Melton 4 AST),"[1630217, 1629001]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,27.08,Made,,,,,,,,,,,,,16.0,D. Melton,1629001.0,4.0,,,
304,PT02M11.00S,2021-12-07T01:38:40.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,66.3107752956636,80.14705882352942,1610612748,44,53,2021-12-07T01:38:48Z,2990000,151.0,264.0,1,right,MISS D. Robinson 30' 3PT - blocked,"[1629130, 1630217]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,30.42,Missed,,,,,,,,,,,,,,,,,Bane,1630217.0,
305,PT02M11.00S,2021-12-07T01:38:40.8Z,2,REGULAR,block,,[],1630217,,,1610612748,44,53,2021-12-07T01:38:45Z,3000000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M05.00S,2021-12-07T01:38:46.8Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,44,53,2021-12-07T01:38:48Z,3010000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,304.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
307,PT02M01.00S,2021-12-07T01:38:50.1Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,44,53,2021-12-07T01:38:56Z,3020000,,,0,,D. Melton bad pass TURNOVER (3 TO),"[1629001, 200782]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,3.0,Tucker,200782.0,,,,,,,,,,,,
308,PT02M01.00S,2021-12-07T01:38:50.1Z,2,REGULAR,steal,,[],200782,,,1610612748,44,53,2021-12-07T01:38:51Z,3030000,,,0,,P. Tucker STEAL (2 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M51.00S,2021-12-07T01:39:00.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,72.35545335085413,17.892156862745097,1610612748,47,53,2021-12-07T01:39:06Z,3040000,-161.0,207.0,1,right,C. Martin 26' 3PT  (3 PTS) (P. Tucker 3 AST),"[1628997, 200782]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,26.22,Made,,,,,,,,,,,,,3.0,P. Tucker,200782.0,3.0,,,
311,PT01M26.00S,2021-12-07T01:39:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.492115637319317,47.549019607843135,1610612763,47,53,2021-12-07T01:39:31Z,3060000,12.0,27.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
312,PT01M22.00S,2021-12-07T01:39:29.8Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,47,53,2021-12-07T01:39:31Z,3070000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
313,PT01M22.00S,2021-12-07T01:39:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,5.590000152587891,50.0,1610612763,47,55,2021-12-07T01:39:29Z,3080000,0.0,0.0,1,left,J. Jackson Jr. tip Layup (5 PTS),[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,0.0,Made,,,,,,,,,,,,,5.0,,,,,,
314,PT01M12.00S,2021-12-07T01:39:41.7Z,2,REGULAR,foul,offensive,[],200782,,,1610612748,47,55,2021-12-07T01:39:53Z,3090000,,,0,,P. Tucker off-the-ball offensive FOUL (3 PF),"[200782, 1628415]",1610612748.0,MIA,off-the-ball,,,Tucker,P. Tucker,,,,,,,,,,,,,,1662.0,3.0,0.0,Brooks,1628415.0,,,,,,,
316,PT01M12.00S,2021-12-07T01:39:41.7Z,2,REGULAR,turnover,offensive foul,[],200782,,,1610612748,47,55,2021-12-07T01:39:41Z,3110000,,,0,,P. Tucker offensive foul TURNOVER (2 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,2.0,,,1662.0,,,,,,,,,,,
317,PT01M12.00S,2021-12-07T01:39:52.7Z,2,REGULAR,substitution,out,[],200782,,,1610612763,47,55,2021-12-07T01:39:56Z,3120000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M12.00S,2021-12-07T01:39:52.7Z,2,REGULAR,substitution,in,[],203473,,,1610612763,47,55,2021-12-07T01:39:56Z,3130000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M00.00S,2021-12-07T01:40:21.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,19.530223390275953,94.6078431372549,1610612763,47,58,2021-12-07T01:40:26Z,3140000,-223.0,131.0,1,left,T. Jones 25' 3PT  (9 PTS) (D. Bane 2 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.87,Made,,,,,,,,,,,,,9.0,D. Bane,1630217.0,2.0,,,
322,PT00M46.40S,2021-12-07T01:40:41.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,47,58,2021-12-07T01:40:41Z,3160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M44.80S,2021-12-07T01:41:01.3Z,2,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,47,58,2021-12-07T01:41:13Z,3170000,,,0,,J. Butler lost ball out-of-bounds TURNOVER (2 TO),[202710],1610612748.0,MIA,lost ball,,,Butler,J. Butler,,,,,,,,,,,2.0,,,1662.0,,,,,,,,,,,
324,PT00M29.30S,2021-12-07T01:41:21.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628991,6.915243101182654,56.127450980392155,1610612763,47,58,2021-12-07T01:41:27Z,3180000,-31.0,13.0,1,left,MISS J. Jackson Jr. DUNK - blocked,"[1628991, 203473]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,3.31,Missed,,,,,,,,,,,,,,,,,Dedmon,203473.0,
325,PT00M29.30S,2021-12-07T01:41:21.8Z,2,REGULAR,block,,[],203473,,,1610612763,47,58,2021-12-07T01:41:24Z,3190000,,,0,,D. Dedmon BLOCK (2 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M25.10S,2021-12-07T01:41:26.0Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,47,58,2021-12-07T01:41:27Z,3200000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
327,PT00M07.70S,2021-12-07T01:41:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200768,92.06636005256242,54.41176470588235,1610612748,47,58,2021-12-07T01:41:47Z,3210000,22.0,22.0,1,right,MISS K. Lowry Layup - blocked,"[200768, 1628991]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,3.13,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,
328,PT00M07.70S,2021-12-07T01:41:43.3Z,2,REGULAR,block,,[],1628991,,,1610612748,47,58,2021-12-07T01:41:45Z,3220000,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M07.10S,2021-12-07T01:41:43.9Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,47,58,2021-12-07T01:41:47Z,3230000,,,0,,J. Butler REBOUND (Off:2 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,327.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
330,PT00M06.60S,2021-12-07T01:41:47.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,92.19776609724047,53.67647058823529,1610612748,49,58,2021-12-07T01:41:54Z,3240000,18.0,21.0,1,right,J. Butler putback Layup (10 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,2.78,Made,,,,,,,,,,,,,10.0,,,,,,
332,PT00M00.00S,2021-12-07T01:41:55.6Z,2,REGULAR,2pt,Jump Shot,[],1629001,23.340998685939553,50.98039215686274,1610612763,49,60,2021-12-07T01:42:12Z,3260000,-5.0,167.0,1,left,D. Melton 16' pullup Jump Shot (2 PTS),[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,16.7,Made,,,,,,,,,,,,,2.0,,,,,,
333,PT00M00.00S,2021-12-07T01:42:16.0Z,2,REGULAR,period,end,[],0,,,1610612748,49,60,2021-12-07T01:42:16Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2021-12-07T01:42:16.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,49,60,2021-12-07T01:43:02Z,3280000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,
335,PT12M00.00S,2021-12-07T01:57:25.7Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,49,60,2021-12-07T01:58:31Z,3290000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-07T01:57:25.7Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612748,49,60,2021-12-07T01:58:31Z,3300000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-07T01:57:25.7Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,49,60,2021-12-07T01:58:31Z,3310000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-12-07T01:57:25.7Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612748,49,60,2021-12-07T01:58:31Z,3320000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-12-07T01:58:31.7Z,3,REGULAR,period,start,[],0,,,1610612748,49,60,2021-12-07T01:58:32Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M41.00S,2021-12-07T01:58:49.9Z,3,REGULAR,3pt,Jump Shot,[],1629130,27.808804204993432,79.41176470588235,1610612748,52,60,2021-12-07T01:58:54Z,3340000,-147.0,209.0,1,left,D. Robinson 25' 3PT  (10 PTS) (K. Lowry 5 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.55,Made,,,,,,,,,,,,,10.0,K. Lowry,200768.0,5.0,,,
342,PT11M27.00S,2021-12-07T01:59:03.6Z,3,REGULAR,3pt,Jump Shot,[],1628991,68.41327201051249,70.34313725490196,1610612763,52,60,2021-12-07T01:59:08Z,3360000,102.0,244.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
343,PT11M23.00S,2021-12-07T01:59:07.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,52,60,2021-12-07T01:59:08Z,3370000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
344,PT11M07.00S,2021-12-07T01:59:24.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203473,10.85742444152431,46.81372549019608,1610612748,54,60,2021-12-07T01:59:30Z,3380000,16.0,50.0,1,left,D. Dedmon Hook (2 PTS) (P. Tucker 4 AST),"[203473, 200782]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,5.21,Made,,,,,,,,,,,,,2.0,P. Tucker,200782.0,4.0,,,
346,PT10M50.00S,2021-12-07T01:59:40.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,68.80749014454665,29.411764705882355,1610612763,54,63,2021-12-07T01:59:44Z,3400000,-103.0,241.0,1,right,J. Jackson Jr. 26' 3PT  (8 PTS) (D. Brooks 4 AST),"[1628991, 1628415]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.18,Made,,,,,,,,,,,,,8.0,D. Brooks,1628415.0,4.0,,,
348,PT10M23.00S,2021-12-07T02:00:07.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,6.521024967148489,54.166666666666664,1610612748,54,63,2021-12-07T02:00:12Z,3420000,-21.0,9.0,1,left,MISS D. Dedmon alley-oop DUNK,[203473],1610612748.0,MIA,alley-oop,,,Dedmon,D. Dedmon,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M20.00S,2021-12-07T02:00:10.2Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,54,63,2021-12-07T02:00:12Z,3430000,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,348.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
350,PT10M16.00S,2021-12-07T02:00:17.2Z,3,REGULAR,foul,personal,['2freethrow'],203473,,,1610612763,54,63,2021-12-07T02:00:30Z,3440000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Jones 2 FT),"[203473, 1626145]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,1662.0,1.0,0.0,Jones,1626145.0,,,,,,,
352,PT10M16.00S,2021-12-07T02:00:40.7Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,54,64,2021-12-07T02:00:40Z,3460000,,,0,,T. Jones Free Throw 1 of 2 (10 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,,,,,,,,,,,,,10.0,,,,,,
353,PT10M16.00S,2021-12-07T02:00:52.5Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,54,65,2021-12-07T02:00:52Z,3470000,,,0,,T. Jones Free Throw 2 of 2 (11 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,,,,,,,,,,,,,11.0,,,,,,
354,PT09M59.00S,2021-12-07T02:01:12.5Z,3,REGULAR,turnover,bad pass,[],1629130,,,1610612748,54,65,2021-12-07T02:01:16Z,3480000,,,0,,D. Robinson bad pass TURNOVER (2 TO),"[1629130, 1628415]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,2.0,Brooks,1628415.0,,,,,,,,,,,,
355,PT09M59.00S,2021-12-07T02:01:12.5Z,3,REGULAR,steal,,[],1628415,,,1610612763,54,65,2021-12-07T02:01:14Z,3490000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT09M53.00S,2021-12-07T02:01:19.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,94.43166885676742,2.696078431372549,1610612763,54,65,2021-12-07T02:05:38Z,3500000,-237.0,0.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M53.00S,2021-12-07T02:01:19.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,54,65,2021-12-07T02:01:30Z,3510000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,,
358,PT09M53.00S,2021-12-07T02:01:27.8Z,3,REGULAR,foul,personal,[],203500,,,1610612748,54,65,2021-12-07T02:01:42Z,3520000,,,0,,S. Adams loose ball personal FOUL (1 PF),"[203500, 203473]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,101283.0,1.0,0.0,Dedmon,203473.0,,,,,,,
360,PT09M39.00S,2021-12-07T02:01:50.3Z,3,REGULAR,2pt,Jump Shot,[],200782,4.28712220762155,22.794117647058822,1610612748,54,65,2021-12-07T02:01:57Z,3540000,136.0,-12.0,1,left,MISS P. Tucker 13' Jump Shot,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,13.65,Missed,,,,,,,,,,,,,,,,,,,
361,PT09M36.00S,2021-12-07T02:01:53.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,54,65,2021-12-07T02:01:57Z,3550000,,,0,,S. Adams REBOUND (Off:0 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,360.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
362,PT09M30.00S,2021-12-07T02:01:59.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,66.17936925098554,57.84313725490197,1610612763,54,65,2021-12-07T02:02:17Z,3560000,39.0,265.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,,
363,PT09M26.00S,2021-12-07T02:02:03.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,54,65,2021-12-07T02:02:17Z,3570000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,362.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
364,PT09M18.00S,2021-12-07T02:02:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,9.674770039421814,44.6078431372549,1610612748,54,65,2021-12-07T02:02:51Z,3580000,27.0,38.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
365,PT09M18.00S,2021-12-07T02:02:12.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,54,65,2021-12-07T02:02:51Z,3590000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,,
