actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
186,PT08M59.00S,2021-12-12T01:40:36.5Z,2,REGULAR,2pt,Jump Shot,[],203897,19.66162943495401,77.69607843137256,1610612741,41,34,2021-12-12T01:40:45Z,1830000,-138.0,132.0,1,left,MISS Z. LaVine 19' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,19.15,Missed,,,,,,,,,,,,,,,,,,,
187,PT08M54.00S,2021-12-12T01:40:41.5Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,41,34,2021-12-12T01:40:45Z,1840000,,,0,,O. Yurtseven REBOUND (Off:0 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
188,PT08M38.00S,2021-12-12T01:40:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,82.9993429697766,56.61764705882353,1610612748,41,34,2021-12-12T01:41:05Z,1850000,33.0,107.0,1,right,MISS T. Herro 11' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,11.23,Missed,,,,,,,,,,,,,,,,,,,
189,PT08M35.00S,2021-12-12T01:41:00.7Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,41,34,2021-12-12T01:41:05Z,1860000,,,0,,T. Herro REBOUND (Off:1 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
190,PT08M34.00S,2021-12-12T01:41:01.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,82.34231274638634,60.049019607843135,1610612748,43,34,2021-12-12T01:41:09Z,1870000,50.0,113.0,1,right,T. Herro 12' Jump Shot (10 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,12.41,Made,,,,,10.0,,,,,,,,,,,,,,
191,PT08M23.00S,2021-12-12T01:41:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,16.113666228646515,52.69607843137255,1610612741,43,34,2021-12-12T01:46:30Z,1880000,-13.0,99.0,1,left,MISS L. Ball 9' driving floating Shot,[1628366],1610612741.0,CHI,driving floating,,,Ball,L. Ball,,,,,9.99,Missed,,,,,,,,,,,,,,,,,,,
192,PT08M18.00S,2021-12-12T01:41:16.7Z,2,REGULAR,rebound,offensive,[],1628396,,,1610612741,43,34,2021-12-12T01:41:18Z,1890000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,191.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
193,PT08M18.00S,2021-12-12T01:41:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628396,5.590000152587891,50.0,1610612741,43,36,2021-12-12T01:41:17Z,1900000,0.0,0.0,1,left,T. Bradley tip Layup (4 PTS),[1628396],1610612741.0,CHI,tip,,,Bradley,T. Bradley,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
194,PT07M55.00S,2021-12-12T01:41:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.77463863337714,45.83333333333333,1610612748,43,36,2021-12-12T01:41:46Z,1910000,-21.0,6.0,1,right,MISS G. Vincent cutting Layup,[1629216],1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,,
195,PT07M53.00S,2021-12-12T01:41:42.1Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,43,36,2021-12-12T01:41:46Z,1920000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,194.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
196,PT07M42.00S,2021-12-12T01:41:53.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.046649145860711,45.588235294117645,1610612741,43,38,2021-12-12T01:42:03Z,1930000,22.0,14.0,1,left,Z. LaVine driving Layup (15 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.6,Made,,,,,15.0,,,,,,,,,,,,,,
197,PT07M42.00S,2021-12-12T01:41:57.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,43,38,2021-12-12T01:41:58Z,1940000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,43,38,2021-12-12T01:44:47Z,1950000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,out,[],1630209,,,1610612748,43,38,2021-12-12T01:44:47Z,1960000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,out,[],1627936,,,1610612748,43,38,2021-12-12T01:44:47Z,1970000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,out,[],203897,,,1610612748,43,38,2021-12-12T01:44:47Z,1980000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,out,[],1628396,,,1610612748,43,38,2021-12-12T01:44:47Z,1990000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,in,[],200768,,,1610612748,43,38,2021-12-12T01:44:47Z,2000000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,in,[],203473,,,1610612748,43,38,2021-12-12T01:44:47Z,2010000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,in,[],1629653,,,1610612748,43,38,2021-12-12T01:44:47Z,2020000,,,0,,SUB in: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,in,[],202696,,,1610612748,43,38,2021-12-12T01:44:47Z,2030000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M42.00S,2021-12-12T01:44:32.4Z,2,REGULAR,substitution,in,[],1628035,,,1610612748,43,38,2021-12-12T01:44:47Z,2040000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M30.00S,2021-12-12T01:45:01.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629644,92.06636005256242,49.01960784313725,1610612748,45,38,2021-12-12T01:45:06Z,2050000,-5.0,22.0,1,right,K. Okpala cutting DUNK (2 PTS) (K. Lowry 8 AST),"[1629644, 200768]",1610612748.0,MIA,cutting,,,Okpala,K. Okpala,,,,,2.26,Made,,,,,2.0,K. Lowry,200768.0,8.0,,,,,,,,,,,
210,PT07M14.00S,2021-12-12T01:45:18.0Z,2,REGULAR,3pt,Jump Shot,[],1628366,31.882391590013142,29.166666666666668,1610612741,45,38,2021-12-12T01:45:22Z,2070000,104.0,247.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,,
211,PT07M11.00S,2021-12-12T01:45:21.0Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612748,45,38,2021-12-12T01:45:22Z,2080000,,,0,,K. Okpala REBOUND (Off:0 Def:2),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
212,PT07M04.00S,2021-12-12T01:45:28.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,92.9862023653088,50.73529411764706,1610612748,47,38,2021-12-12T01:45:32Z,2090000,4.0,13.0,1,right,D. Dedmon alley-oop DUNK (7 PTS) (M. Strus 1 AST),"[203473, 1629622]",1610612748.0,MIA,alley-oop,,,Dedmon,D. Dedmon,,,,,1.39,Made,,,,,7.0,M. Strus,1629622.0,1.0,,,,,,,,,,,
214,PT06M47.00S,2021-12-12T01:45:44.4Z,2,REGULAR,2pt,Jump Shot,[],202696,21.28777923784494,66.44454656862744,1610612741,47,38,2021-12-12T01:48:01Z,2110000,-82.0,148.0,1,left,MISS N. Vucevic 16' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,16.89,Missed,,,,,,,,,,,,,,,,,,,
215,PT06M44.00S,2021-12-12T01:45:47.4Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,47,38,2021-12-12T01:45:53Z,2120000,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
216,PT06M34.00S,2021-12-12T01:45:58.7Z,2,REGULAR,2pt,Jump Shot,[],1629639,75.24638633377135,73.52941176470588,1610612748,47,38,2021-12-12T01:46:19Z,2130000,118.0,180.0,1,right,MISS T. Herro 21' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,21.52,Missed,,,,,,,,,,,,,,,,,,,
217,PT06M33.00S,2021-12-12T01:45:59.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,47,38,2021-12-12T01:46:19Z,2140000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,
218,PT06M33.00S,2021-12-12T01:46:06.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,47,38,2021-12-12T01:46:06Z,2150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M12.00S,2021-12-12T01:46:31.5Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,47,38,2021-12-12T01:46:42Z,2160000,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 203473]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1.0,,,,,Dedmon,203473.0,
220,PT06M12.00S,2021-12-12T01:46:31.5Z,2,REGULAR,steal,,[],203473,,,1610612748,47,38,2021-12-12T01:46:33Z,2170000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M06.00S,2021-12-12T01:46:37.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,68.28186596583443,69.36274509803921,1610612748,50,38,2021-12-12T01:48:48Z,2180000,97.0,246.0,1,right,M. Strus 26' 3PT  (3 PTS) (T. Herro 2 AST),"[1629622, 1629639]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.41,Made,,,,,3.0,T. Herro,1629639.0,2.0,,,,,,,,,,,
223,PT05M46.00S,2021-12-12T01:46:57.7Z,2,REGULAR,2pt,Jump Shot,[],202696,5.469776609724048,31.61764705882353,1610612741,50,38,2021-12-12T01:47:18Z,2200000,92.0,-1.0,1,left,MISS N. Vucevic 9' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,9.19,Missed,,,,,,,,,,,,,,,,,,,
224,PT05M46.00S,2021-12-12T01:46:57.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,50,38,2021-12-12T01:47:18Z,2210000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
225,PT05M31.00S,2021-12-12T01:47:12.1Z,2,REGULAR,3pt,Jump Shot,[],203473,66.17936925098554,36.27450980392157,1610612748,53,38,2021-12-12T01:47:32Z,2220000,-69.0,265.0,1,right,D. Dedmon 27' 3PT  (10 PTS) (K. Lowry 9 AST),"[203473, 200768]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,27.41,Made,,,,,10.0,K. Lowry,200768.0,9.0,,,,,,,,,,,
227,PT05M30.00S,2021-12-12T01:47:22.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,53,38,2021-12-12T01:47:22Z,2240000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M30.00S,2021-12-12T01:48:55.1Z,2,REGULAR,substitution,out,[],1629622,,,1610612741,53,38,2021-12-12T01:49:56Z,2250000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M30.00S,2021-12-12T01:48:55.1Z,2,REGULAR,substitution,out,[],1629653,,,1610612741,53,38,2021-12-12T01:49:56Z,2260000,,,0,,SUB out: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M30.00S,2021-12-12T01:48:55.1Z,2,REGULAR,substitution,in,[],1629130,,,1610612741,53,38,2021-12-12T01:49:56Z,2270000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M30.00S,2021-12-12T01:48:55.1Z,2,REGULAR,substitution,in,[],203897,,,1610612741,53,38,2021-12-12T01:49:56Z,2280000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M07.00S,2021-12-12T01:50:34.1Z,2,REGULAR,2pt,Jump Shot,[],1628972,13.354139290407357,14.215686274509803,1610612741,53,38,2021-12-12T01:50:43Z,2290000,179.0,73.0,1,left,MISS T. Brown Jr. 19' pullup Shot,[1628972],1610612741.0,CHI,pullup,,,Brown Jr.,T. Brown Jr.,,,,,19.32,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M03.00S,2021-12-12T01:50:38.1Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,53,38,2021-12-12T01:50:43Z,2300000,,,0,,D. Dedmon REBOUND (Off:0 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,232.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
234,PT04M51.00S,2021-12-12T01:50:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203473,86.28449408672799,52.20588235294118,1610612748,55,38,2021-12-12T01:50:57Z,2310000,11.0,76.0,1,right,D. Dedmon 7' floating Jump Shot (12 PTS) (K. Lowry 10 AST),"[203473, 200768]",1610612748.0,MIA,floating,,,Dedmon,D. Dedmon,,,,,7.72,Made,,,,,12.0,K. Lowry,200768.0,10.0,,,,,,,,,,,
236,PT04M36.00S,2021-12-12T01:51:04.4Z,2,REGULAR,3pt,Jump Shot,[],1628366,17.95335085413929,95.09803921568627,1610612741,55,41,2021-12-12T01:51:09Z,2330000,-225.0,116.0,1,left,L. Ball 25' 3PT  (12 PTS) (T. Brown Jr. 3 AST),"[1628366, 1628972]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.37,Made,,,,,12.0,T. Brown Jr.,1628972.0,3.0,,,,,,,,,,,
238,PT04M20.00S,2021-12-12T01:51:21.4Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,55,41,2021-12-12T01:51:40Z,2350000,,,0,,T. Herro bad pass TURNOVER (3 TO),"[1629639, 1628366]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,3.0,,,,,Ball,1628366.0,
239,PT04M20.00S,2021-12-12T01:51:21.4Z,2,REGULAR,steal,,[],1628366,,,1610612741,55,41,2021-12-12T01:51:23Z,2360000,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M17.00S,2021-12-12T01:51:27.3Z,2,REGULAR,foul,offensive,[],203897,,,1610612741,55,41,2021-12-12T01:51:36Z,2370000,,,0,,Z. LaVine charge offensive FOUL (1 PF),"[203897, 200768]",1610612741.0,CHI,charge,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,1179.0,,1.0,0.0,Lowry,200768.0,,,
242,PT04M17.00S,2021-12-12T01:51:27.3Z,2,REGULAR,turnover,offensive foul,[],203897,,,1610612741,55,41,2021-12-12T01:51:27Z,2390000,,,0,,Z. LaVine offensive foul TURNOVER (3 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,1179.0,3.0,,,,,,,
243,PT04M17.00S,2021-12-12T01:51:43.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612748,55,41,2021-12-12T01:51:48Z,2400000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,1627519.0,,,,,,,,
244,PT04M17.00S,2021-12-12T01:51:45.5Z,2,REGULAR,substitution,out,[],1628035,,,1610612748,55,41,2021-12-12T01:51:49Z,2410000,,,0,,SUB out: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M17.00S,2021-12-12T01:51:45.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612748,55,41,2021-12-12T01:51:49Z,2420000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M02.00S,2021-12-12T01:52:05.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,74.58935611038108,87.00980392156863,1610612748,55,41,2021-12-12T01:54:38Z,2430000,185.0,186.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
247,PT03M58.00S,2021-12-12T01:52:09.8Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,55,41,2021-12-12T01:52:10Z,2440000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
248,PT03M51.00S,2021-12-12T01:52:16.8Z,2,REGULAR,2pt,Jump Shot,[],203897,10.33180026281209,27.696078431372552,1610612741,55,41,2021-12-12T01:52:22Z,2450000,112.0,45.0,1,left,MISS Z. LaVine 12' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,,
249,PT03M47.00S,2021-12-12T01:52:20.8Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,55,41,2021-12-12T01:52:22Z,2460000,,,0,,D. Dedmon REBOUND (Off:0 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,248.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
250,PT03M35.00S,2021-12-12T01:52:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203473,92.06636005256242,53.431372549019606,1610612748,55,41,2021-12-12T01:52:41Z,2470000,17.0,22.0,1,right,MISS D. Dedmon Layup,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
251,PT03M33.00S,2021-12-12T01:52:34.6Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,55,41,2021-12-12T01:52:41Z,2480000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,250.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
252,PT03M29.00S,2021-12-12T01:52:38.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202696,32.802233902759525,55.392156862745104,1610612741,55,44,2021-12-12T01:53:00Z,2490000,-27.0,256.0,1,left,N. Vucevic 25' 3PT  (5 PTS) (A. Caruso 4 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.72,Made,,,,,5.0,A. Caruso,1627936.0,4.0,,,,,,,,,,,
254,PT03M03.00S,2021-12-12T01:53:04.0Z,2,REGULAR,2pt,Jump Shot,[],1629639,71.17279894875165,41.66666666666667,1610612748,55,44,2021-12-12T01:53:08Z,2510000,-42.0,218.0,1,right,MISS T. Herro 22' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,22.24,Missed,,,,,,,,,,,,,,,,,,,
255,PT03M01.00S,2021-12-12T01:53:07.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,55,44,2021-12-12T01:53:07Z,2520000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,,
256,PT03M01.00S,2021-12-12T01:53:09.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,55,44,2021-12-12T01:53:09Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M01.00S,2021-12-12T01:53:10.2Z,2,REGULAR,substitution,out,[],1629644,,,1610612741,55,44,2021-12-12T01:53:22Z,2540000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M01.00S,2021-12-12T01:53:10.2Z,2,REGULAR,substitution,in,[],200782,,,1610612741,55,44,2021-12-12T01:53:22Z,2550000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M50.00S,2021-12-12T01:53:35.4Z,2,REGULAR,3pt,Jump Shot,[],203897,32.276609724047304,62.99019607843137,1610612741,55,47,2021-12-12T01:53:41Z,2560000,-65.0,251.0,1,left,Z. LaVine 25' 3PT  (18 PTS) (L. Ball 3 AST),"[203897, 1628366]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.92,Made,,,,,18.0,L. Ball,1628366.0,3.0,,,,,,,,,,,
261,PT02M49.00S,2021-12-12T01:53:42.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612748,55,47,2021-12-12T01:53:42Z,2580000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M31.00S,2021-12-12T01:55:30.4Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612748,55,47,2021-12-12T01:55:44Z,2590000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Dedmon 2 FT),"[202696, 203473]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,1179.0,,2.0,0.0,Dedmon,203473.0,,,
264,PT02M31.00S,2021-12-12T01:56:00.1Z,2,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,56,47,2021-12-12T01:56:00Z,2610000,,,0,,D. Dedmon Free Throw 1 of 2 (13 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
265,PT02M31.00S,2021-12-12T01:56:20.3Z,2,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,57,47,2021-12-12T01:56:20Z,2620000,,,0,,D. Dedmon Free Throw 2 of 2 (14 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
266,PT02M14.00S,2021-12-12T01:56:42.4Z,2,REGULAR,3pt,Jump Shot,[],1628366,32.013797634691194,59.31372549019608,1610612741,57,47,2021-12-12T01:56:48Z,2630000,-47.0,248.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
267,PT02M10.00S,2021-12-12T01:56:46.4Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,57,47,2021-12-12T01:56:48Z,2640000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,266.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
268,PT02M06.00S,2021-12-12T01:56:50.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,66.04796320630749,37.745098039215684,1610612748,57,47,2021-12-12T01:56:57Z,2650000,-61.0,267.0,1,right,MISS K. Lowry 27' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,,
269,PT02M00.00S,2021-12-12T01:56:56.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,57,47,2021-12-12T01:56:57Z,2660000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
270,PT01M47.00S,2021-12-12T01:57:08.2Z,2,REGULAR,3pt,Jump Shot,[],203897,30.56833114323259,18.38235294117647,1610612741,57,50,2021-12-12T01:57:14Z,2670000,158.0,235.0,1,left,Z. LaVine 28' 3PT pullup (21 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,28.31,Made,,,,,21.0,,,,,,,,,,,,,,
271,PT01M29.00S,2021-12-12T01:57:25.9Z,2,REGULAR,3pt,Jump Shot,[],200782,95.74572930354796,95.58823529411765,1610612748,60,50,2021-12-12T01:57:33Z,2680000,228.0,-13.0,1,right,P. Tucker 3PT  (5 PTS) (K. Lowry 11 AST),"[200782, 200768]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,22.82,Made,,,,,5.0,K. Lowry,200768.0,11.0,,,,,,,,,,,
