actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
171,PT12M00.00S,2021-11-18T01:08:25.9Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612748,21,34,2021-11-18T01:10:31Z,1660000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-18T01:08:25.9Z,2,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,21,34,2021-11-18T01:10:31Z,1670000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-18T01:08:25.9Z,2,REGULAR,substitution,in,['startperiod'],203473,,,1610612748,21,34,2021-11-18T01:10:31Z,1680000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-18T01:08:25.9Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612748,21,34,2021-11-18T01:10:31Z,1690000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-18T01:08:25.9Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612748,21,34,2021-11-18T01:10:31Z,1700000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-18T01:10:41.7Z,2,REGULAR,period,start,[],0,,,1610612740,21,34,2021-11-18T01:10:41Z,1710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M43.00S,2021-11-18T01:10:58.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,9.149145860709593,41.911764705882355,1610612740,21,36,2021-11-18T01:11:03Z,1720000,40.0,34.0,1,left,J. Valanciunas turnaround Hook (4 PTS) (N. Alexander-Walker 2 AST),"[202685, 1629638]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,,,,5.25,Made,4.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,,
179,PT11M26.00S,2021-11-18T01:11:14.3Z,2,REGULAR,3pt,Jump Shot,[],1629216,93.9060446780552,95.34313725490196,1610612748,24,36,2021-11-18T01:11:23Z,1740000,227.0,5.0,1,right,G. Vincent 3PT  (3 PTS) (T. Herro 1 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,22.68,Made,3.0,T. Herro,1629639.0,1.0,,,,,,,,,
181,PT11M07.00S,2021-11-18T01:11:33.0Z,2,REGULAR,3pt,Jump Shot,[],202685,32.53942181340342,54.65686274509803,1610612740,24,36,2021-11-18T01:11:40Z,1760000,-23.0,253.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,25.45,Missed,,,,,,,,,,,,,
182,PT11M07.00S,2021-11-18T01:11:33.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,24,36,2021-11-18T01:11:40Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,181.0,,,,,,,,
183,PT11M07.00S,2021-11-18T01:11:42.4Z,2,REGULAR,foul,personal,[],1629216,,,1610612740,24,36,2021-11-18T01:22:11Z,1780000,,,0,,G. Vincent loose ball personal FOUL (1 PF),"[1629216, 202066]",1610612748.0,MIA,loose ball,,,Vincent,G. Vincent,,,,,1627964.0,1.0,0.0,Temple,202066.0,,,,,,,,,,,,,,,,
185,PT10M54.00S,2021-11-18T01:12:05.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,29.77989487516426,21.568627450980394,1610612740,24,39,2021-11-18T01:13:21Z,1800000,142.0,227.0,1,left,J. Hart 26' 3PT step back (8 PTS),[1628404],1610612740.0,NOP,step back,,,Hart,J. Hart,,,,,,,,,,,26.82,Made,8.0,,,,,,,,,,,,
186,PT10M40.00S,2021-11-18T01:12:18.7Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,24,39,2021-11-18T01:12:24Z,1810000,,,0,,T. Herro lost ball TURNOVER (3 TO),"[1629639, 1629638]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,3.0,,,,,,,,,,,,,Alexander-Walker,1629638.0,
187,PT10M40.00S,2021-11-18T01:12:18.7Z,2,REGULAR,steal,,[],1629638,,,1610612740,24,39,2021-11-18T01:12:21Z,1820000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M36.00S,2021-11-18T01:12:23.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203107,6.915243101182654,51.225490196078425,1610612740,24,39,2021-11-18T01:12:29Z,1830000,-6.0,13.0,1,left,MISS T. Satoransky alley-oop DUNK,[203107],1610612740.0,NOP,alley-oop,,,Satoransky,T. Satoransky,,,,,,,,,,,1.39,Missed,,,,,,,,,,,,,
189,PT10M33.00S,2021-11-18T01:12:26.3Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,24,39,2021-11-18T01:14:12Z,1840000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,
190,PT10M29.00S,2021-11-18T01:12:30.5Z,2,REGULAR,3pt,Jump Shot,[],1629622,73.66951379763469,15.686274509803921,1610612748,27,39,2021-11-18T01:12:36Z,1850000,-172.0,195.0,1,right,M. Strus 25' 3PT  (6 PTS) (T. Herro 2 AST),"[1629622, 1629639]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,25.98,Made,6.0,T. Herro,1629639.0,2.0,,,,,,,,,
192,PT10M10.00S,2021-11-18T01:12:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.30946123521682,52.94117647058824,1610612740,27,39,2021-11-18T01:12:54Z,1870000,-15.0,16.0,1,left,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,2.19,Missed,,,,,,,,,,,,,
193,PT10M06.00S,2021-11-18T01:12:52.9Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,27,39,2021-11-18T01:12:54Z,1880000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,192.0,3.0,2.0,1.0,,,,,
194,PT10M06.00S,2021-11-18T01:12:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,27,41,2021-11-18T01:12:53Z,1890000,0.0,0.0,1,left,J. Valanciunas tip Layup (6 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,,,,,,,0.0,Made,6.0,,,,,,,,,,,,
195,PT09M56.00S,2021-11-18T01:13:04.3Z,2,REGULAR,2pt,Jump Shot,[],1629639,76.95466491458606,50.245098039215684,1610612748,27,41,2021-11-18T01:13:24Z,1900000,1.0,164.0,1,right,MISS T. Herro 16' pullup Shot - blocked,"[1629639, 202066]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,,,16.41,Missed,,,,,,,,,Temple,202066.0,,,
196,PT09M56.00S,2021-11-18T01:13:04.3Z,2,REGULAR,block,,[],202066,,,1610612748,27,41,2021-11-18T01:13:08Z,1910000,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M56.00S,2021-11-18T01:13:04.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,27,41,2021-11-18T01:13:24Z,1920000,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,195.0,5.0,4.0,1.0,,,,,
198,PT09M56.00S,2021-11-18T01:13:24.6Z,2,REGULAR,foul,personal,[],1629216,,,1610612740,27,41,2021-11-18T01:13:38Z,1930000,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 1628404]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,1627964.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
200,PT09M42.00S,2021-11-18T01:13:41.3Z,2,REGULAR,foul,offensive,[],202066,,,1610612740,27,41,2021-11-18T01:13:45Z,1950000,,,0,,G. Temple offensive FOUL (1 PF),"[202066, 203473]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,101283.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,,
202,PT09M42.00S,2021-11-18T01:13:41.3Z,2,REGULAR,turnover,offensive foul,[],202066,,,1610612740,27,41,2021-11-18T01:13:41Z,1970000,,,0,,G. Temple offensive foul TURNOVER (1 TO),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,101283.0,,,,,1.0,,,,,,,,,,,,,,,
203,PT09M29.00S,2021-11-18T01:14:13.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,27,41,2021-11-18T01:14:13Z,1980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M21.00S,2021-11-18T01:14:29.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,67.23061760840999,37.00980392156863,1610612748,27,41,2021-11-18T01:16:30Z,1990000,-65.0,256.0,1,right,MISS G. Vincent 26' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,,,,26.36,Missed,,,,,,,,,,,,,
205,PT09M16.00S,2021-11-18T01:14:34.0Z,2,REGULAR,rebound,defensive,[],203107,,,1610612740,27,41,2021-11-18T01:14:35Z,2000000,,,0,,T. Satoransky REBOUND (Off:1 Def:2),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,204.0,3.0,2.0,1.0,,,,,
206,PT09M13.00S,2021-11-18T01:14:42.0Z,2,REGULAR,foul,personal,[],203473,,,1610612740,27,41,2021-11-18T01:15:11Z,2010000,,,0,,D. Dedmon personal FOUL (2 PF),"[203473, 1628404]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,201245.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
208,PT09M05.00S,2021-11-18T01:15:07.6Z,2,REGULAR,3pt,Jump Shot,[],202066,29.38567674113009,10.53921568627451,1610612740,27,41,2021-11-18T01:15:14Z,2030000,197.0,224.0,1,left,MISS G. Temple 29' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,29.83,Missed,,,,,,,,,,,,,
209,PT08M59.00S,2021-11-18T01:15:13.6Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,27,41,2021-11-18T01:15:14Z,2040000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,208.0,1.0,1.0,0.0,,,,,
210,PT08M56.00S,2021-11-18T01:15:30.4Z,2,REGULAR,foul,personal,[],1629638,,,1610612748,27,41,2021-11-18T01:15:52Z,2050000,,,0,,N. Alexander-Walker personal FOUL (3 PF),"[1629638, 1629639]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,201245.0,3.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,,
212,PT08M56.00S,2021-11-18T01:15:42.4Z,2,REGULAR,substitution,out,[],1629638,,,1610612748,27,41,2021-11-18T01:15:49Z,2070000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M56.00S,2021-11-18T01:15:42.4Z,2,REGULAR,substitution,in,[],1630530,,,1610612748,27,41,2021-11-18T01:15:49Z,2080000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M38.00S,2021-11-18T01:16:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,93.64323258869908,47.30392156862745,1610612748,29,41,2021-11-18T01:16:11Z,2090000,-13.0,7.0,1,right,G. Vincent driving Layup (5 PTS),[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,,,,,,,1.53,Made,5.0,,,,,,,,,,,,
215,PT08M23.00S,2021-11-18T01:16:32.2Z,2,REGULAR,foul,offensive,[],202685,,,1610612740,29,41,2021-11-18T01:16:52Z,2100000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 1629216]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,101283.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,,
217,PT08M23.00S,2021-11-18T01:16:32.2Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612740,29,41,2021-11-18T01:16:52Z,2120000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1627964.0,,,,,1.0,,,,,,,,,,,,,,,
218,PT08M23.00S,2021-11-18T01:16:32.3Z,2,REGULAR,substitution,out,[],202066,,,1610612748,29,41,2021-11-18T01:16:51Z,2130000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M23.00S,2021-11-18T01:16:32.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612748,29,41,2021-11-18T01:16:51Z,2140000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M09.00S,2021-11-18T01:16:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,84.05059132720105,54.65686274509803,1610612748,29,41,2021-11-18T01:17:01Z,2150000,23.0,97.0,1,right,MISS T. Herro 10' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,,,,,,,10.01,Missed,,,,,,,,,,,,,
221,PT08M06.00S,2021-11-18T01:16:58.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,29,41,2021-11-18T01:16:58Z,2160000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,220.0,4.0,3.0,1.0,,,,,
222,PT07M53.00S,2021-11-18T01:17:14.9Z,2,REGULAR,turnover,traveling,[],1627742,,,1610612740,29,41,2021-11-18T01:17:21Z,2170000,,,0,,B. Ingram traveling TURNOVER (2 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,1627964.0,,,,,2.0,,,,,,,,,,,,,,,
223,PT07M41.00S,2021-11-18T01:17:40.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],200782,94.1688567674113,69.11764705882352,1610612748,31,41,2021-11-18T01:17:46Z,2180000,96.0,2.0,1,right,P. Tucker 9' driving floating Jump Shot (5 PTS) (M. Strus 1 AST),"[200782, 1629622]",1610612748.0,MIA,driving floating,,,Tucker,P. Tucker,,,,,,,,,,,9.56,Made,5.0,M. Strus,1629622.0,1.0,,,,,,,,,
225,PT07M19.00S,2021-11-18T01:18:01.7Z,2,REGULAR,3pt,Jump Shot,[],203107,31.750985545335087,50.0,1610612740,31,41,2021-11-18T01:18:07Z,2200000,0.0,246.0,1,left,MISS T. Satoransky 24' 3PT,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,24.6,Missed,,,,,,,,,,,,,
226,PT07M18.00S,2021-11-18T01:18:02.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,31,41,2021-11-18T01:18:07Z,2210000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,
227,PT07M18.00S,2021-11-18T01:18:08.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,31,41,2021-11-18T01:18:08Z,2220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,31,41,2021-11-18T01:18:26Z,2230000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,out,[],1628404,,,1610612748,31,41,2021-11-18T01:18:26Z,2240000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,out,[],202685,,,1610612748,31,41,2021-11-18T01:18:26Z,2250000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,out,[],203107,,,1610612748,31,41,2021-11-18T01:18:26Z,2260000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,in,[],202710,,,1610612748,31,41,2021-11-18T01:18:26Z,2270000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,in,[],1630529,,,1610612748,31,41,2021-11-18T01:18:26Z,2280000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,in,[],1629637,,,1610612748,31,41,2021-11-18T01:18:26Z,2290000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M18.00S,2021-11-18T01:18:08.8Z,2,REGULAR,substitution,in,[],1628984,,,1610612748,31,41,2021-11-18T01:18:26Z,2300000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M05.00S,2021-11-18T01:18:44.6Z,2,REGULAR,turnover,traveling,[],202710,,,1610612748,31,41,2021-11-18T01:18:52Z,2310000,,,0,,J. Butler traveling TURNOVER (1 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,201245.0,,,,,1.0,,,,,,,,,,,,,,,
237,PT07M05.00S,2021-11-18T01:18:49.2Z,2,REGULAR,substitution,out,[],203473,,,1610612740,31,41,2021-11-18T01:18:56Z,2320000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M05.00S,2021-11-18T01:18:49.2Z,2,REGULAR,substitution,in,[],1628997,,,1610612740,31,41,2021-11-18T01:18:56Z,2330000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M42.00S,2021-11-18T01:19:20.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,19.004599211563733,52.450980392156865,1610612740,31,41,2021-11-18T01:19:25Z,2340000,-12.0,126.0,1,left,MISS B. Ingram 12' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,,,,,,,12.67,Missed,,,,,,,,,,,,,
240,PT06M38.00S,2021-11-18T01:19:24.1Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,31,41,2021-11-18T01:19:25Z,2350000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,239.0,2.0,1.0,1.0,,,,,
241,PT06M36.00S,2021-11-18T01:19:30.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,31,41,2021-11-18T01:19:30Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M36.00S,2021-11-18T01:19:36.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,31,41,2021-11-18T01:19:36Z,2370000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M33.00S,2021-11-18T01:22:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629622,94.95729303547962,2.2058823529411766,1610612748,31,41,2021-11-18T01:22:44Z,2380000,-239.0,-5.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,23.91,Missed,,,,,,,,,,,,,
244,PT06M30.00S,2021-11-18T01:22:42.9Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,31,41,2021-11-18T01:22:44Z,2390000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,243.0,2.0,2.0,0.0,,,,,
245,PT06M16.00S,2021-11-18T01:22:57.2Z,2,REGULAR,3pt,Jump Shot,[],1630530,11.908672798948752,2.941176470588235,1610612740,31,41,2021-11-18T01:23:02Z,2400000,235.0,59.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,24.27,Missed,,,,,,,,,,,,,
246,PT06M15.00S,2021-11-18T01:22:58.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,31,41,2021-11-18T01:23:02Z,2410000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,
247,PT06M15.00S,2021-11-18T01:23:01.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,31,41,2021-11-18T01:23:01Z,2420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M57.00S,2021-11-18T01:23:26.3Z,2,REGULAR,2pt,Jump Shot,[],202710,88.51839684625493,68.62745098039215,1610612748,33,41,2021-11-18T01:23:31Z,2430000,93.0,55.0,1,right,J. Butler 10' turnaround fadeaway Jump Shot (12 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,,,,10.83,Made,12.0,,,,,,,,,,,,
249,PT05M36.00S,2021-11-18T01:23:51.0Z,2,REGULAR,foul,personal,['2freethrow'],200782,,,1610612740,33,41,2021-11-18T01:24:20Z,2440000,,,0,,P. Tucker shooting personal FOUL (3 PF) (Ingram 2 FT),"[200782, 1627742]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,101283.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
251,PT05M36.00S,2021-11-18T01:24:23.4Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,33,42,2021-11-18T01:24:23Z,2460000,,,0,,B. Ingram Free Throw 1 of 2 (1 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
252,PT05M36.00S,2021-11-18T01:24:24.0Z,2,REGULAR,substitution,out,[],200782,,,1610612740,33,42,2021-11-18T01:24:33Z,2470000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M36.00S,2021-11-18T01:24:24.0Z,2,REGULAR,substitution,out,[],1629622,,,1610612740,33,42,2021-11-18T01:24:33Z,2480000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M36.00S,2021-11-18T01:24:24.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612740,33,42,2021-11-18T01:24:33Z,2490000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M36.00S,2021-11-18T01:24:24.0Z,2,REGULAR,substitution,in,[],1629644,,,1610612740,33,42,2021-11-18T01:24:33Z,2500000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M36.00S,2021-11-18T01:24:44.2Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,33,43,2021-11-18T01:24:44Z,2510000,,,0,,B. Ingram Free Throw 2 of 2 (2 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
257,PT05M12.00S,2021-11-18T01:25:14.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,33,43,2021-11-18T01:25:21Z,2520000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,,
258,PT05M12.00S,2021-11-18T01:25:23.8Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,33,43,2021-11-18T01:25:27Z,2530000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M12.00S,2021-11-18T01:25:23.8Z,2,REGULAR,substitution,in,[],1628404,,,1610612740,33,43,2021-11-18T01:25:27Z,2540000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M56.00S,2021-11-18T01:25:49.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,32.802233902759525,47.05882352941176,1610612740,33,43,2021-11-18T01:25:56Z,2550000,15.0,256.0,1,left,MISS D. Graham 25' step back 3PT,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,,,,,,,25.62,Missed,,,,,,,,,,,,,
