actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
176,PT00M06.90S,2021-10-22T00:43:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200768,92.06636005256242,61.274509803921575,1610612748,37,17,2021-10-22T00:43:07Z,1740000,56.0,22.0,1,right,MISS K. Lowry 6' driving Layup,[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,,6.06,Missed,,,,,,,,,,,,,,,,
177,PT00M04.90S,2021-10-22T00:43:04.4Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,37,17,2021-10-22T00:43:07Z,1750000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,
178,PT00M03.00S,2021-10-22T00:43:06.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629670,6.1268068331143235,50.98039215686274,1610612749,37,17,2021-10-22T00:43:26Z,1760000,-5.0,5.0,1,left,MISS J. Nwora running DUNK - blocked,"[1629670, 1629622]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,,,,0.71,Missed,,,,,,,,,,,,,,Strus,1629622.0,
179,PT00M03.00S,2021-10-22T00:43:06.2Z,1,REGULAR,block,,[],1629622,,,1610612749,37,17,2021-10-22T00:43:17Z,1770000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M03.00S,2021-10-22T00:43:06.2Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,37,17,2021-10-22T00:43:26Z,1780000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,,
181,PT00M00.00S,2021-10-22T00:43:26.1Z,1,REGULAR,3pt,Jump Shot,[],1629639,62.10578186596584,67.8921568627451,1610612748,40,17,2021-10-22T00:43:48Z,1790000,89.0,304.0,1,right,T. Herro 31' 3PT pullup (8 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,31.66,Made,8.0,,,,,,,,,,,,,,,
182,PT00M00.00S,2021-10-22T00:43:54.4Z,1,REGULAR,instantreplay,request,[],0,,,1610612749,40,17,2021-10-22T00:44:02Z,1800000,,,0,,,[],,,support,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,End Period - Good Basket
183,PT00M00.00S,2021-10-22T00:44:05.7Z,1,REGULAR,period,end,[],0,,,1610612749,40,17,2021-10-22T00:44:05Z,1810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,out,['startperiod'],203473,,,1610612749,40,17,2021-10-22T00:45:37Z,1820000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,out,['startperiod'],1629670,,,1610612749,40,17,2021-10-22T00:45:37Z,1830000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612749,40,17,2021-10-22T00:45:37Z,1840000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,out,['startperiod'],1629620,,,1610612749,40,17,2021-10-22T00:45:37Z,1850000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612749,40,17,2021-10-22T00:45:37Z,1860000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,40,17,2021-10-22T00:45:37Z,1870000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,in,['startperiod'],201588,,,1610612749,40,17,2021-10-22T00:45:37Z,1880000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2021-10-22T00:44:56.4Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,40,17,2021-10-22T00:45:37Z,1890000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2021-10-22T00:45:56.3Z,2,REGULAR,period,start,[],0,,,1610612748,40,17,2021-10-22T00:45:56Z,1900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT11M46.00S,2021-10-22T00:46:09.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.64980289093299,58.82352941176471,1610612748,40,17,2021-10-22T00:46:16Z,1910000,44.0,54.0,1,right,MISS T. Herro 6' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,,,6.99,Missed,,,,,,,,,,,,,,,,
194,PT11M44.00S,2021-10-22T00:46:11.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,17,2021-10-22T00:46:16Z,1920000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,
195,PT11M43.00S,2021-10-22T00:46:21.4Z,2,REGULAR,foul,personal,['2freethrow'],202693,,,1610612749,40,17,2021-10-22T00:46:35Z,1930000,,,0,,M. Morris shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202693, 203507]",1610612748.0,MIA,shooting,,,Morris,M. Morris,,,,,,,,,,,2714.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
197,PT11M43.00S,2021-10-22T00:46:53.2Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,40,18,2021-10-22T00:46:53Z,1950000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (2 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
198,PT11M43.00S,2021-10-22T00:47:14.3Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,40,19,2021-10-22T00:47:14Z,1960000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
199,PT11M31.00S,2021-10-22T00:47:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,79.84559789750328,44.6078431372549,1610612748,40,19,2021-10-22T00:47:33Z,1970000,-27.0,137.0,1,right,MISS B. Adebayo 13' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,,,13.96,Missed,,,,,,,,,,,,,,,,
200,PT11M28.00S,2021-10-22T00:47:31.2Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,40,19,2021-10-22T00:47:33Z,1980000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,
201,PT11M18.00S,2021-10-22T00:47:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.046649145860711,57.35294117647059,1610612749,40,21,2021-10-22T00:47:48Z,1990000,-37.0,14.0,1,left,G. Allen driving Layup (4 PTS),[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,,,,3.93,Made,4.0,,,,,,,,,,,,,,,
202,PT11M04.00S,2021-10-22T00:47:55.1Z,2,REGULAR,3pt,Jump Shot,[],202693,91.93495400788436,95.58823529411765,1610612748,43,21,2021-10-22T00:48:00Z,2000000,228.0,23.0,1,right,M. Morris 3PT  (3 PTS) (T. Herro 3 AST),"[202693, 1629639]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,22.91,Made,3.0,,,,,,,,,,T. Herro,1629639.0,3.0,,,
204,PT10M52.00S,2021-10-22T00:48:07.1Z,2,REGULAR,3pt,Jump Shot,[],201588,9.149145860709593,2.941176470588235,1610612749,43,24,2021-10-22T00:48:12Z,2020000,235.0,34.0,1,left,G. Hill 3PT  (3 PTS) (K. Middleton 2 AST),"[201588, 203114]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,23.77,Made,3.0,,,,,,,,,,K. Middleton,203114.0,2.0,,,
206,PT10M37.00S,2021-10-22T00:48:22.0Z,2,REGULAR,3pt,Jump Shot,[],1629639,70.51576872536137,73.0392156862745,1610612748,43,24,2021-10-22T00:51:31Z,2040000,115.0,225.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,25.25,Missed,,,,,,,,,,,,,,,,
207,PT10M35.00S,2021-10-22T00:48:24.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,43,24,2021-10-22T00:48:27Z,2050000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,206.0,3.0,3.0,0.0,,,,,,
208,PT10M34.00S,2021-10-22T00:48:31.6Z,2,REGULAR,foul,personal,[],200768,,,1610612749,43,24,2021-10-22T00:48:50Z,2060000,,,0,,K. Lowry take personal FOUL (2 PF),"[200768, 203507]",1610612748.0,MIA,take,,,Lowry,K. Lowry,,,,,,,,,,,203591.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
210,PT10M34.00S,2021-10-22T00:48:38.8Z,2,REGULAR,substitution,out,[],200768,,,1610612749,43,24,2021-10-22T00:48:41Z,2080000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M34.00S,2021-10-22T00:48:38.8Z,2,REGULAR,substitution,in,[],202710,,,1610612749,43,24,2021-10-22T00:48:41Z,2090000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M17.00S,2021-10-22T00:49:01.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201588,6.1268068331143235,47.30392156862745,1610612749,43,26,2021-10-22T00:49:06Z,2100000,13.0,5.0,1,left,G. Hill driving DUNK (5 PTS) (G. Antetokounmpo 1 AST),"[201588, 203507]",1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,,,,1.44,Made,5.0,,,,,,,,,,G. Antetokounmpo,203507.0,1.0,,,
214,PT10M05.00S,2021-10-22T00:49:17.2Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,43,26,2021-10-22T00:49:22Z,2120000,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 201588]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,1.0,Hill,201588.0,,,,,,,,,,,,,,,,,,
215,PT10M05.00S,2021-10-22T00:49:17.2Z,2,REGULAR,steal,,[],201588,,,1610612749,43,26,2021-10-22T00:49:19Z,2130000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M05.00S,2021-10-22T00:49:24.4Z,2,REGULAR,foul,personal,[],1628389,,,1610612749,43,26,2021-10-22T00:49:37Z,2140000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 201588]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,2714.0,1.0,0.0,Hill,201588.0,,,,,,,,,,
218,PT09M52.00S,2021-10-22T00:49:44.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,32.670827858081466,62.254901960784316,1610612749,43,26,2021-10-22T00:49:49Z,2160000,-61.0,255.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
219,PT09M48.00S,2021-10-22T00:49:48.0Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,43,26,2021-10-22T00:49:49Z,2170000,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,,
220,PT09M35.00S,2021-10-22T00:50:01.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,91.93495400788436,59.31372549019608,1610612748,43,26,2021-10-22T00:50:09Z,2180000,47.0,23.0,1,right,MISS J. Butler turnaround bank Shot,[202710],1610612748.0,MIA,turnaround bank,,,Butler,J. Butler,,,,,,,,5.21,Missed,,,,,,,,,,,,,,,,
221,PT09M32.00S,2021-10-22T00:50:04.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,43,26,2021-10-22T00:50:09Z,2190000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,220.0,4.0,4.0,0.0,,,,,,
222,PT09M29.00S,2021-10-22T00:50:07.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,28.728646517739815,82.1078431372549,1610612749,43,26,2021-10-22T00:50:14Z,2200000,-161.0,218.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,27.03,Missed,,,,,,,,,,,,,,,,
223,PT09M25.00S,2021-10-22T00:50:11.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,43,26,2021-10-22T00:50:14Z,2210000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,222.0,1.0,1.0,0.0,,,,,,
224,PT09M18.00S,2021-10-22T00:50:23.0Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612748,43,26,2021-10-22T00:58:18Z,2220000,,,0,,G. Allen shooting personal FOUL (2 PF) (Butler 2 FT),"[1628960, 202710]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,2714.0,2.0,0.0,Butler,202710.0,,,,,,,,,,
226,PT09M18.00S,2021-10-22T00:50:46.7Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,44,26,2021-10-22T00:50:46Z,2240000,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
227,PT09M18.00S,2021-10-22T00:50:47.1Z,2,REGULAR,substitution,out,[],203114,,,1610612748,44,26,2021-10-22T00:50:51Z,2250000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M18.00S,2021-10-22T00:50:47.1Z,2,REGULAR,substitution,in,[],1629670,,,1610612748,44,26,2021-10-22T00:50:51Z,2260000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M18.00S,2021-10-22T00:51:04.4Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,45,26,2021-10-22T00:51:04Z,2270000,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
230,PT09M05.00S,2021-10-22T00:51:19.1Z,2,REGULAR,2pt,Jump Shot,[],203507,24.917871222076215,38.48039215686275,1610612749,45,26,2021-10-22T00:51:28Z,2280000,58.0,182.0,1,left,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,19.06,Missed,,,,,,,,,,,,,,,,
231,PT09M03.00S,2021-10-22T00:51:21.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,45,26,2021-10-22T00:51:28Z,2290000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,
232,PT09M03.00S,2021-10-22T00:51:28.2Z,2,REGULAR,foul,personal,[],1629639,,,1610612749,45,26,2021-10-22T00:51:41Z,2300000,,,0,,T. Herro loose ball personal FOUL (1 PF),"[1629639, 201588]",1610612748.0,MIA,loose ball,,,Herro,T. Herro,,,,,,,,,,,2714.0,1.0,0.0,Hill,201588.0,,,,,,,,,,
234,PT08M54.00S,2021-10-22T00:51:50.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629670,9.017739816031538,97.05882352941177,1610612749,45,26,2021-10-22T00:51:56Z,2320000,-235.0,32.0,1,left,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,23.75,Missed,,,,,,,,,,,,,,,,
235,PT08M50.00S,2021-10-22T00:51:54.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,45,26,2021-10-22T00:51:56Z,2330000,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,
236,PT08M34.00S,2021-10-22T00:52:11.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202710,88.64980289093299,56.127450980392155,1610612748,45,26,2021-10-22T00:52:22Z,2340000,31.0,54.0,1,right,MISS J. Butler 6' turnaround Hook,[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,,,,6.22,Missed,,,,,,,,,,,,,,,,
237,PT08M30.00S,2021-10-22T00:52:15.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,45,26,2021-10-22T00:52:22Z,2350000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,236.0,5.0,5.0,0.0,,,,,,
241,PT08M28.00S,2021-10-22T00:52:36.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,45,26,2021-10-22T00:54:42Z,2390000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M28.00S,2021-10-22T00:53:06.6Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612749,45,26,2021-10-22T00:54:42Z,2400000,,,0,,,[],1610612749.0,MIL,overturned,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,,
243,PT08M28.00S,2021-10-22T00:54:47.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612749,45,26,2021-10-22T00:55:02Z,2410000,,,0,,J. Butler personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202710, 203507]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,1627964.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
245,PT08M28.00S,2021-10-22T00:55:03.8Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,45,26,2021-10-22T00:55:18Z,2430000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M28.00S,2021-10-22T00:55:03.8Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,45,26,2021-10-22T00:55:18Z,2440000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M28.00S,2021-10-22T00:55:35.7Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,45,26,2021-10-22T00:55:35Z,2450000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
248,PT08M28.00S,2021-10-22T00:55:35.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,45,26,2021-10-22T00:55:35Z,2460000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,
249,PT08M28.00S,2021-10-22T00:55:58.1Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,45,27,2021-10-22T00:55:58Z,2470000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
250,PT08M14.00S,2021-10-22T00:56:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.38699080157687,61.76470588235294,1610612748,45,27,2021-10-22T00:56:22Z,2480000,59.0,57.0,1,right,MISS T. Herro 8' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,,,8.17,Missed,,,,,,,,,,,,,,,,
251,PT08M08.00S,2021-10-22T00:56:21.0Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,45,27,2021-10-22T00:56:21Z,2490000,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,250.0,2.0,2.0,0.0,,,,,,
253,PT08M08.00S,2021-10-22T00:56:21.5Z,2,REGULAR,turnover,bad pass,[],201588,,,1610612749,45,27,2021-10-22T00:56:26Z,2510000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 202710]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,1.0,Butler,202710.0,,,,,,,,,,,,,,,,,,
254,PT08M08.00S,2021-10-22T00:56:21.5Z,2,REGULAR,steal,,[],202710,,,1610612748,45,27,2021-10-22T00:56:24Z,2520000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M04.00S,2021-10-22T00:56:25.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628389,92.72339027595268,50.245098039215684,1610612748,47,27,2021-10-22T00:56:33Z,2530000,1.0,16.0,1,right,B. Adebayo DUNK (9 PTS) (J. Butler 2 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,1.59,Made,9.0,,,,,,,,,,J. Butler,202710.0,2.0,,,
257,PT07M51.00S,2021-10-22T00:56:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.017739816031538,48.77450980392157,1610612749,47,29,2021-10-22T00:58:40Z,2550000,6.0,32.0,1,left,G. Antetokounmpo driving Layup (6 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,3.29,Made,6.0,,,,,,,,,,,,,,,
258,PT07M51.00S,2021-10-22T00:56:48.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629622,,,1610612749,47,29,2021-10-22T00:56:54Z,2560000,,,0,,M. Strus shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1629622, 203507]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,2714.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
260,PT07M51.00S,2021-10-22T00:56:59.9Z,2,REGULAR,substitution,out,[],1629622,,,1610612749,47,29,2021-10-22T00:57:18Z,2580000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M51.00S,2021-10-22T00:56:59.9Z,2,REGULAR,substitution,in,[],200768,,,1610612749,47,29,2021-10-22T00:57:18Z,2590000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M51.00S,2021-10-22T00:57:17.3Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,47,29,2021-10-22T00:57:23Z,2600000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
263,PT07M48.00S,2021-10-22T00:57:20.3Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,47,29,2021-10-22T00:57:23Z,2610000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,,
264,PT07M33.00S,2021-10-22T00:57:33.5Z,2,REGULAR,3pt,Jump Shot,[],200768,67.62483574244416,54.41176470588235,1610612748,47,29,2021-10-22T00:57:39Z,2620000,22.0,252.0,1,right,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,25.28,Missed,,,,,,,,,,,,,,,,
265,PT07M29.00S,2021-10-22T00:57:37.5Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,47,29,2021-10-22T00:57:39Z,2630000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,264.0,4.0,3.0,1.0,,,,,,
266,PT07M18.00S,2021-10-22T00:57:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202693,92.85479632063075,47.05882352941176,1610612748,49,29,2021-10-22T01:00:57Z,2640000,-15.0,15.0,1,right,M. Morris Layup (5 PTS) (T. Herro 4 AST),"[202693, 1629639]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,2.08,Made,5.0,,,,,,,,,,T. Herro,1629639.0,4.0,,,
