actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
89,PT05M01.00S,2022-01-16T01:25:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629622,21.369908015768726,92.8921568627451,1610612748,18,18,2022-01-16T01:25:11Z,870000,-214.0,148.0,1,left,M. Strus 26' 3PT  (5 PTS) (O. Yurtseven 1 AST),"[1629622, 1630209]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,26.08,Made,5.0,O. Yurtseven,1630209.0,1.0,,,,,,,,,,,,
91,PT04M38.00S,2022-01-16T01:25:25.9Z,1,REGULAR,3pt,Jump Shot,[],1627777,93.9060446780552,3.431372549019608,1610612755,18,18,2022-01-16T01:25:39Z,890000,-233.0,5.0,1,right,MISS G. Niang 3PT - blocked,"[1627777, 1629622]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,23.28,Missed,,,,,,,,,Strus,1629622.0,,,,,,
92,PT04M38.00S,2022-01-16T01:25:25.9Z,1,REGULAR,block,,[],1629622,,,1610612755,18,18,2022-01-16T01:25:35Z,900000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M38.00S,2022-01-16T01:25:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,18,18,2022-01-16T01:25:39Z,910000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,
94,PT04M38.00S,2022-01-16T01:25:40.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,18,18,2022-01-16T01:25:40Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M35.00S,2022-01-16T01:25:44.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,18,18,2022-01-16T01:25:44Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M31.00S,2022-01-16T01:26:00.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,84.70762155059133,58.82352941176471,1610612755,18,18,2022-01-16T01:26:05Z,940000,44.0,91.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,10.13,Missed,,,,,,,,,,,,,,,,
97,PT04M29.00S,2022-01-16T01:26:02.0Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,18,18,2022-01-16T01:26:05Z,950000,,,0,,O. Yurtseven REBOUND (Off:3 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,96.0,6.0,3.0,3.0,,,,,,,,
98,PT04M22.00S,2022-01-16T01:26:09.9Z,1,REGULAR,3pt,Jump Shot,[],1629622,4.418528252299605,96.32352941176471,1610612748,18,18,2022-01-16T01:26:14Z,960000,-232.0,-11.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,23.19,Missed,,,,,,,,,,,,,,,,
99,PT04M20.00S,2022-01-16T01:26:11.9Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,18,18,2022-01-16T01:26:14Z,970000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,
100,PT04M16.00S,2022-01-16T01:26:18.2Z,1,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612755,18,18,2022-01-16T01:26:33Z,980000,,,0,,M. Strus shooting personal FOUL (1 PF) (Maxey 2 FT),"[1629622, 1630178]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Maxey,1630178.0,
102,PT04M16.00S,2022-01-16T01:26:43.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,18,19,2022-01-16T01:26:43Z,1000000,,,0,,T. Maxey Free Throw 1 of 2 (3 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
103,PT04M16.00S,2022-01-16T01:26:44.5Z,1,REGULAR,substitution,out,[],1629622,,,1610612755,18,19,2022-01-16T01:26:53Z,1010000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M16.00S,2022-01-16T01:26:44.5Z,1,REGULAR,substitution,out,[],1630209,,,1610612755,18,19,2022-01-16T01:26:53Z,1020000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M16.00S,2022-01-16T01:26:44.5Z,1,REGULAR,substitution,in,[],203473,,,1610612755,18,19,2022-01-16T01:26:53Z,1030000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M16.00S,2022-01-16T01:26:44.5Z,1,REGULAR,substitution,in,[],1629130,,,1610612755,18,19,2022-01-16T01:26:53Z,1040000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M16.00S,2022-01-16T01:27:05.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,18,20,2022-01-16T01:27:05Z,1050000,,,0,,T. Maxey Free Throw 2 of 2 (4 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
108,PT03M56.00S,2022-01-16T01:27:25.7Z,1,REGULAR,3pt,Jump Shot,[],200782,5.338370565045992,96.32352941176471,1610612748,18,20,2022-01-16T01:27:33Z,1060000,-232.0,-2.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,23.16,Missed,,,,,,,,,,,,,,,,
109,PT03M53.00S,2022-01-16T01:27:28.7Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,18,20,2022-01-16T01:27:33Z,1070000,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,108.0,1.0,0.0,1.0,,,,,,,,
110,PT03M49.00S,2022-01-16T01:27:33.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,7.046649145860711,40.931372549019606,1610612748,20,20,2022-01-16T01:28:05Z,1080000,45.0,14.0,1,left,D. Dedmon cutting Layup (2 PTS) (T. Herro 1 AST),"[203473, 1629639]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,,,,4.73,Made,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,
112,PT03M42.00S,2022-01-16T01:27:43.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,20,20,2022-01-16T01:27:43Z,1100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M42.00S,2022-01-16T01:27:44.4Z,1,REGULAR,substitution,out,[],202699,,,1610612755,20,20,2022-01-16T01:27:49Z,1110000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M42.00S,2022-01-16T01:27:44.4Z,1,REGULAR,substitution,in,[],1627788,,,1610612755,20,20,2022-01-16T01:27:49Z,1120000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M32.00S,2022-01-16T01:28:07.0Z,1,REGULAR,3pt,Jump Shot,[],203954,69.20170827858082,28.676470588235293,1610612755,20,20,2022-01-16T01:28:13Z,1130000,-107.0,237.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,25.99,Missed,,,,,,,,,,,,,,,,
116,PT03M28.00S,2022-01-16T01:28:11.0Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,20,20,2022-01-16T01:28:13Z,1140000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,
117,PT03M05.00S,2022-01-16T01:28:33.7Z,1,REGULAR,3pt,Jump Shot,[],202710,32.933639947437584,45.83333333333333,1610612748,20,20,2022-01-16T01:28:39Z,1150000,21.0,257.0,1,left,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,25.79,Missed,,,,,,,,,,,,,,,,
118,PT03M00.00S,2022-01-16T01:28:38.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,20,20,2022-01-16T01:28:39Z,1160000,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,117.0,4.0,3.0,1.0,,,,,,,,
119,PT02M56.00S,2022-01-16T01:28:42.7Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,20,20,2022-01-16T01:28:49Z,1170000,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 202710]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1.0,Butler,202710.0,,,,,,,,,,,,,,,,,,
120,PT02M56.00S,2022-01-16T01:28:42.7Z,1,REGULAR,steal,,[],202710,,,1610612748,20,20,2022-01-16T01:38:24Z,1180000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M56.00S,2022-01-16T01:28:48.6Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612748,20,20,2022-01-16T01:31:55Z,1190000,,,0,,G. Niang shooting personal FOUL (1 PF) (Butler 2 FT),"[1627777, 202710]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Butler,202710.0,
123,PT02M56.00S,2022-01-16T01:29:05.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,20,20,2022-01-16T01:29:05Z,1210000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M56.00S,2022-01-16T01:29:36.0Z,1,REGULAR,substitution,out,[],203954,,,1610612748,20,20,2022-01-16T01:31:48Z,1220000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M56.00S,2022-01-16T01:29:36.0Z,1,REGULAR,substitution,in,[],203083,,,1610612748,20,20,2022-01-16T01:31:48Z,1230000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M56.00S,2022-01-16T01:32:10.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,21,20,2022-01-16T01:32:10Z,1240000,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
127,PT02M56.00S,2022-01-16T01:32:31.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,22,20,2022-01-16T01:32:31Z,1250000,,,0,,J. Butler Free Throw 2 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
128,PT02M36.00S,2022-01-16T01:32:51.2Z,1,REGULAR,3pt,Jump Shot,[],203552,88.64980289093299,95.83333333333334,1610612755,22,20,2022-01-16T01:32:56Z,1260000,229.0,54.0,1,right,MISS S. Curry 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,23.55,Missed,,,,,,,,,,,,,,,,
129,PT02M34.00S,2022-01-16T01:32:53.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,22,20,2022-01-16T01:32:56Z,1270000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT02M27.00S,2022-01-16T01:33:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200782,6.783837056504599,48.28431372549019,1610612748,22,20,2022-01-16T01:33:07Z,1280000,9.0,11.0,1,left,MISS P. Tucker cutting Layup,[200782],1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,,,,1.42,Missed,,,,,,,,,,,,,,,,
131,PT02M23.00S,2022-01-16T01:33:04.8Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,22,20,2022-01-16T01:33:07Z,1290000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,
132,PT02M18.00S,2022-01-16T01:33:09.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.38042049934296,53.67647058823529,1610612755,22,20,2022-01-16T01:33:16Z,1300000,18.0,10.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,,
133,PT02M16.00S,2022-01-16T01:33:11.3Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,22,20,2022-01-16T01:33:16Z,1310000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,
134,PT02M05.00S,2022-01-16T01:33:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,10.200394218134035,63.48039215686274,1610612748,24,20,2022-01-16T01:33:31Z,1320000,-67.0,43.0,1,left,T. Herro 8' pullup bank Jump Shot (2 PTS) (J. Butler 3 AST),"[1629639, 202710]",1610612748.0,MIA,pullup bank,,,Herro,T. Herro,,,,,,,,8.02,Made,2.0,J. Butler,202710.0,3.0,,,,,,,,,,,,
136,PT01M49.00S,2022-01-16T01:33:38.9Z,1,REGULAR,turnover,lost ball,[],203552,,,1610612755,24,20,2022-01-16T01:33:43Z,1340000,,,0,,S. Curry lost ball TURNOVER (1 TO),"[203552, 203473]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,1.0,Dedmon,203473.0,,,,,,,,,,,,,,,,,,
137,PT01M49.00S,2022-01-16T01:33:38.9Z,1,REGULAR,steal,,[],203473,,,1610612748,24,20,2022-01-16T01:33:41Z,1350000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M36.00S,2022-01-16T01:33:52.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,18.610381077529567,5.637254901960785,1610612748,27,20,2022-01-16T01:34:05Z,1360000,222.0,122.0,1,left,T. Herro 25' 3PT  (5 PTS) (P. Tucker 1 AST),"[1629639, 200782]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,25.33,Made,5.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,
140,PT01M36.00S,2022-01-16T01:34:00.3Z,1,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612748,27,20,2022-01-16T01:34:30Z,1380000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Herro 1 FT),"[1630178, 1629639]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Herro,1629639.0,
142,PT01M36.00S,2022-01-16T01:34:13.4Z,1,REGULAR,substitution,out,[],200782,,,1610612748,27,20,2022-01-16T01:34:44Z,1400000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M36.00S,2022-01-16T01:34:13.4Z,1,REGULAR,substitution,out,[],203552,,,1610612748,27,20,2022-01-16T01:34:44Z,1410000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M36.00S,2022-01-16T01:34:13.4Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,27,20,2022-01-16T01:34:44Z,1420000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M36.00S,2022-01-16T01:34:13.4Z,1,REGULAR,substitution,in,[],1630198,,,1610612748,27,20,2022-01-16T01:34:44Z,1430000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M36.00S,2022-01-16T01:34:43.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629639,,,1610612748,27,20,2022-01-16T01:34:48Z,1440000,,,0,,MISS T. Herro Free Throw 1 of 1,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Missed,,,,,,,,,,,,,,,,
147,PT01M33.00S,2022-01-16T01:34:46.1Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,27,20,2022-01-16T01:34:48Z,1450000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,
148,PT01M22.00S,2022-01-16T01:34:55.9Z,1,REGULAR,3pt,Jump Shot,[],1630198,91.93495400788436,95.83333333333334,1610612755,27,20,2022-01-16T01:35:00Z,1460000,229.0,23.0,1,right,MISS I. Joe 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,,
149,PT01M19.00S,2022-01-16T01:34:58.9Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,27,20,2022-01-16T01:35:00Z,1470000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,
151,PT01M13.00S,2022-01-16T01:35:05.5Z,1,REGULAR,3pt,Jump Shot,[],203473,32.276609724047304,50.49019607843137,1610612748,27,20,2022-01-16T01:35:10Z,1490000,-2.0,251.0,1,left,MISS D. Dedmon 25' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,25.09,Missed,,,,,,,,,,,,,,,,
152,PT01M08.00S,2022-01-16T01:35:10.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,27,20,2022-01-16T01:35:10Z,1500000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,
153,PT01M00.00S,2022-01-16T01:35:17.7Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,27,20,2022-01-16T01:35:23Z,1510000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 202710]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,1.0,Butler,202710.0,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2022-01-16T01:35:17.7Z,1,REGULAR,steal,,[],202710,,,1610612748,27,20,2022-01-16T01:35:20Z,1520000,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M57.00S,2022-01-16T01:35:23.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,7.178055190538765,47.30392156862745,1610612748,27,20,2022-01-16T01:37:50Z,1530000,13.0,15.0,1,left,MISS J. Butler running Shot - blocked,"[202710, 1630178]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,,,,2.02,Missed,,,,,,,,,Maxey,1630178.0,,,,,,
156,PT00M57.00S,2022-01-16T01:35:23.1Z,1,REGULAR,block,,[],1630178,,,1610612748,27,20,2022-01-16T01:35:26Z,1540000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M54.70S,2022-01-16T01:35:25.4Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,27,20,2022-01-16T01:35:30Z,1550000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,
158,PT00M53.60S,2022-01-16T01:35:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628997,6.652431011826544,49.50980392156863,1610612748,29,20,2022-01-16T01:35:40Z,1560000,2.0,10.0,1,left,C. Martin putback Layup (2 PTS),[1628997],1610612748.0,MIA,putback,,,Martin,C. Martin,,,,,,,,1.03,Made,2.0,,,,,,,,,,,,,,,
159,PT00M46.40S,2022-01-16T01:35:36.6Z,1,REGULAR,foul,offensive,[],203083,,,1610612755,29,20,2022-01-16T01:35:53Z,1570000,,,0,,A. Drummond offensive FOUL (1 PF),"[203083, 1628997]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Martin,1628997.0,
161,PT00M46.40S,2022-01-16T01:35:36.6Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612755,29,20,2022-01-16T01:35:53Z,1590000,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,1.0,,,,,,,,,,,,,,,200832.0,,,,,
162,PT00M46.40S,2022-01-16T01:35:50.9Z,1,REGULAR,substitution,out,[],202710,,,1610612748,29,20,2022-01-16T01:36:11Z,1600000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M46.40S,2022-01-16T01:35:50.9Z,1,REGULAR,substitution,out,[],1630178,,,1610612748,29,20,2022-01-16T01:36:11Z,1610000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M46.40S,2022-01-16T01:35:50.9Z,1,REGULAR,substitution,in,[],200768,,,1610612748,29,20,2022-01-16T01:36:11Z,1620000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M46.40S,2022-01-16T01:35:50.9Z,1,REGULAR,substitution,in,[],202699,,,1610612748,29,20,2022-01-16T01:36:11Z,1630000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M32.80S,2022-01-16T01:36:16.3Z,1,REGULAR,foul,offensive,[],203473,,,1610612748,29,20,2022-01-16T01:37:27Z,1640000,,,0,,D. Dedmon offensive FOUL (1 PF),"[203473, 1630198]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Joe,1630198.0,
168,PT00M32.80S,2022-01-16T01:36:16.3Z,1,REGULAR,turnover,offensive foul,[],203473,,,1610612748,29,20,2022-01-16T01:37:16Z,1660000,,,0,,D. Dedmon offensive foul TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,1.0,,,,,,,,,,,,,,,202049.0,,,,,
169,PT00M11.50S,2022-01-16T01:36:49.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,85.75886990801577,35.049019607843135,1610612755,29,20,2022-01-16T01:36:59Z,1670000,-75.0,81.0,1,right,MISS T. Harris 11' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,,,,11.05,Missed,,,,,,,,,,,,,,,,
170,PT00M08.90S,2022-01-16T01:36:52.3Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,29,20,2022-01-16T01:36:52Z,1680000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,
171,PT00M01.70S,2022-01-16T01:36:59.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,7.440867279894875,2.941176470588235,1610612748,29,20,2022-01-16T01:37:07Z,1690000,235.0,17.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,23.59,Missed,,,,,,,,,,,,,,,,
172,PT00M01.70S,2022-01-16T01:36:59.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,29,20,2022-01-16T01:37:07Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,
173,PT00M00.00S,2022-01-16T01:37:14.2Z,1,REGULAR,period,end,[],0,,,1610612748,29,20,2022-01-16T01:37:14Z,1710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-01-16T01:40:03.8Z,2,REGULAR,period,start,[],0,,,1610612755,29,20,2022-01-16T01:40:03Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M48.00S,2022-01-16T01:40:15.2Z,2,REGULAR,3pt,Jump Shot,[],202699,69.99014454664915,29.411764705882355,1610612755,29,23,2022-01-16T01:40:20Z,1730000,-103.0,230.0,1,right,T. Harris 25' 3PT  (8 PTS) (F. Korkmaz 1 AST),"[202699, 1627788]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,25.16,Made,8.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,,
177,PT11M28.00S,2022-01-16T01:40:34.9Z,2,REGULAR,turnover,lost ball,[],1629639,,,1610612748,29,23,2022-01-16T01:40:40Z,1750000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 203083]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,1.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,
178,PT11M28.00S,2022-01-16T01:40:34.9Z,2,REGULAR,steal,,[],203083,,,1610612755,29,23,2022-01-16T01:40:37Z,1760000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
