actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
363,PT08M22.00S,2022-03-10T02:03:13.9Z,3,REGULAR,2pt,Jump Shot,[],203109,89.17542706964521,25.0,1610612756,60,71,2022-03-10T02:04:06Z,3530000,-125.0,49.0,1,right,J. Crowder 13' Jump Shot (6 PTS) (D. Booker 6 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,13.44,Made,,,,,,6.0,D. Booker,1626164.0,6.0,,,,,,
365,PT08M11.00S,2022-03-10T02:03:25.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.389618922470433,46.568627450980394,1610612748,62,71,2022-03-10T02:03:30Z,3550000,17.0,8.0,1,left,B. Adebayo cutting DUNK (11 PTS) (K. Lowry 9 AST),"[1628389, 200768]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,1.88,Made,,,,,,11.0,K. Lowry,200768.0,9.0,,,,,,
367,PT08M00.00S,2022-03-10T02:03:35.4Z,3,REGULAR,3pt,Jump Shot,[],1628969,75.90341655716163,88.72549019607843,1610612756,62,71,2022-03-10T02:03:41Z,3570000,194.0,174.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,26.03,Missed,,,,,,,,,,,,,,,
368,PT07M57.00S,2022-03-10T02:03:39.1Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,62,71,2022-03-10T02:03:39Z,3580000,,,0,,D. Ayton REBOUND (Off:2 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,367.0,3.0,1.0,2.0,,,,,,,,,,,
369,PT07M53.00S,2022-03-10T02:03:42.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,89.30683311432325,42.64705882352941,1610612756,62,73,2022-03-10T02:05:45Z,3590000,-37.0,48.0,1,right,M. Bridges 6' floating Jump Shot (15 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,floating,,,Bridges,M. Bridges,,,,,,,,6.05,Made,,,,,,15.0,D. Ayton,1629028.0,1.0,,,,,,
371,PT07M36.00S,2022-03-10T02:04:00.0Z,3,REGULAR,3pt,Jump Shot,[],200782,16.63929040735874,2.450980392156863,1610612748,62,73,2022-03-10T02:04:04Z,3610000,238.0,104.0,1,left,MISS P. Tucker 25' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,25.94,Missed,,,,,,,,,,,,,,,
372,PT07M33.00S,2022-03-10T02:04:03.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,62,73,2022-03-10T02:04:04Z,3620000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,371.0,4.0,2.0,2.0,,,,,,,,,,,
373,PT07M14.00S,2022-03-10T02:04:22.5Z,3,REGULAR,3pt,Jump Shot,[],1626166,93.64323258869908,95.58823529411765,1610612756,62,73,2022-03-10T02:04:28Z,3630000,228.0,7.0,1,right,MISS C. Payne 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,22.8,Missed,,,,,,,,,,,,,,,
374,PT07M10.00S,2022-03-10T02:04:26.5Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,62,73,2022-03-10T02:04:28Z,3640000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,373.0,3.0,3.0,0.0,,,,,,,,,,,
375,PT06M52.00S,2022-03-10T02:04:44.2Z,3,REGULAR,3pt,Jump Shot,[],1629216,4.02431011826544,95.83333333333334,1610612748,65,73,2022-03-10T02:04:48Z,3650000,-229.0,-15.0,1,left,G. Vincent 3PT  (5 PTS) (K. Lowry 10 AST),"[1629216, 200768]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,22.97,Made,,,,,,5.0,K. Lowry,200768.0,10.0,,,,,,
377,PT06M38.00S,2022-03-10T02:04:58.2Z,3,REGULAR,2pt,Jump Shot,[],1626164,89.17542706964521,29.65686274509804,1610612756,65,73,2022-03-10T02:07:31Z,3670000,-102.0,49.0,1,right,MISS D. Booker 11' pullup bank Shot,[1626164],1610612756.0,PHX,pullup bank,,,Booker,D. Booker,,,,,,,,11.3,Missed,,,,,,,,,,,,,,,
378,PT06M35.00S,2022-03-10T02:05:01.2Z,3,REGULAR,rebound,offensive,[],203109,,,1610612756,65,73,2022-03-10T02:07:31Z,3680000,,,0,,J. Crowder REBOUND (Off:1 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,377.0,4.0,3.0,1.0,,,,,,,,,,,
379,PT06M34.00S,2022-03-10T02:05:01.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203109,91.40932982917214,51.470588235294116,1610612756,65,73,2022-03-10T02:05:38Z,3690000,7.0,28.0,1,right,MISS J. Crowder putback Layup,[203109],1610612756.0,PHX,putback,,,Crowder,J. Crowder,,,,,,,,2.93,Missed,,,,,,,,,,,,,,,
380,PT06M33.00S,2022-03-10T02:05:02.8Z,3,REGULAR,rebound,offensive,[],203109,,,1610612756,65,73,2022-03-10T02:05:06Z,3700000,,,0,,J. Crowder REBOUND (Off:2 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,379.0,5.0,3.0,2.0,,,,,,,,,,,
381,PT06M32.00S,2022-03-10T02:05:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203109,92.19776609724047,50.0,1610612756,65,75,2022-03-10T02:08:02Z,3710000,0.0,21.0,1,right,J. Crowder putback Layup (8 PTS),[203109],1610612756.0,PHX,putback,,,Crowder,J. Crowder,,,,,,,,2.08,Made,,,,,,8.0,,,,,,,,,
382,PT06M26.00S,2022-03-10T02:05:10.2Z,3,REGULAR,3pt,Jump Shot,[],1629216,22.28975032851511,93.13725490196079,1610612748,65,75,2022-03-10T02:08:38Z,3720000,-216.0,157.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,26.68,Missed,,,,,,,,,,,,,,,
383,PT06M22.00S,2022-03-10T02:05:14.2Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,65,75,2022-03-10T02:05:18Z,3730000,,,0,,P. Tucker REBOUND (Off:2 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,382.0,4.0,2.0,2.0,,,,,,,,,,,
384,PT06M21.00S,2022-03-10T02:05:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,9.280551905387648,43.13725490196079,1610612748,65,75,2022-03-10T02:08:51Z,3740000,34.0,35.0,1,left,MISS P. Tucker putback Layup,[200782],1610612748.0,MIA,putback,,,Tucker,P. Tucker,,,,,,,,4.88,Missed,,,,,,,,,,,,,,,
385,PT06M21.00S,2022-03-10T02:05:15.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,75,2022-03-10T02:05:21Z,3750000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,384.0,5.0,3.0,2.0,,,,,,,,,,,
386,PT06M16.00S,2022-03-10T02:05:22.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,65,75,2022-03-10T02:05:22Z,3760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M16.00S,2022-03-10T02:05:23.3Z,3,REGULAR,substitution,out,[],1628389,,,1610612756,65,75,2022-03-10T02:05:35Z,3770000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M16.00S,2022-03-10T02:05:23.3Z,3,REGULAR,substitution,out,[],1629216,,,1610612756,65,75,2022-03-10T02:05:35Z,3780000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M16.00S,2022-03-10T02:05:23.3Z,3,REGULAR,substitution,in,[],1629639,,,1610612756,65,75,2022-03-10T02:05:35Z,3790000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M16.00S,2022-03-10T02:05:23.3Z,3,REGULAR,substitution,in,[],203473,,,1610612756,65,75,2022-03-10T02:05:35Z,3800000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M08.00S,2022-03-10T02:05:54.9Z,3,REGULAR,foul,offensive,[],1626166,,,1610612756,65,75,2022-03-10T02:06:18Z,3810000,,,0,,C. Payne charge offensive FOUL (2 PF),"[1626166, 200768]",1610612756.0,PHX,charge,,,Payne,C. Payne,,,,,,,,,,,,,,2005.0,,,,,2.0,0.0,Lowry,200768.0,,
393,PT06M08.00S,2022-03-10T02:05:54.9Z,3,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,65,75,2022-03-10T02:06:18Z,3830000,,,0,,C. Payne offensive foul TURNOVER (4 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,4.0,,,,,,,,,2005.0,,,,,,,,,,
394,PT05M56.00S,2022-03-10T02:06:27.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,32.013797634691194,69.36274509803921,1610612748,65,75,2022-03-10T02:06:33Z,3840000,-97.0,248.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,
395,PT05M51.00S,2022-03-10T02:06:32.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,75,2022-03-10T02:06:33Z,3850000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,394.0,6.0,4.0,2.0,,,,,,,,,,,
396,PT05M49.00S,2022-03-10T02:06:33.9Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612756,65,75,2022-03-10T02:07:36Z,3860000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Booker 2 FT),"[200768, 1626164]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,2534.0,,,,,1.0,0.0,Booker,1626164.0,,
398,PT05M49.00S,2022-03-10T02:07:10.5Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,65,76,2022-03-10T02:07:10Z,3880000,,,0,,D. Booker Free Throw 1 of 2 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,,,,,,11.0,,,,,,,,,
399,PT05M49.00S,2022-03-10T02:07:26.5Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,65,77,2022-03-10T02:07:26Z,3890000,,,0,,D. Booker Free Throw 2 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,,,,,,12.0,,,,,,,,,
400,PT05M34.00S,2022-03-10T02:07:44.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],200782,7.046649145860711,61.029411764705884,1610612748,65,77,2022-03-10T02:07:49Z,3900000,-55.0,14.0,1,left,MISS P. Tucker turnaround Hook,[200782],1610612748.0,MIA,turnaround,,,Tucker,P. Tucker,,,,,,,,5.68,Missed,,,,,,,,,,,,,,,
401,PT05M30.00S,2022-03-10T02:07:47.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,77,2022-03-10T02:07:47Z,3910000,,,0,,D. Ayton REBOUND (Off:2 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,400.0,7.0,5.0,2.0,,,,,,,,,,,
402,PT05M23.00S,2022-03-10T02:07:54.6Z,3,REGULAR,3pt,Jump Shot,[],1626166,65.65374507227332,44.6078431372549,1610612756,65,77,2022-03-10T02:10:37Z,3920000,-27.0,270.0,1,right,MISS C. Payne 27' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,,27.17,Missed,,,,,,,,,,,,,,,
403,PT05M19.00S,2022-03-10T02:07:58.6Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,65,77,2022-03-10T02:08:10Z,3930000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,402.0,1.0,1.0,0.0,,,,,,,,,,,
404,PT05M19.00S,2022-03-10T02:08:00.4Z,3,REGULAR,foul,personal,[],1628969,,,1610612748,65,77,2022-03-10T02:08:24Z,3940000,,,0,,M. Bridges take personal FOUL (2 PF),"[1628969, 1629639]",1610612756.0,PHX,take,,,Bridges,M. Bridges,,,,,,,,,,,,,,201246.0,,,,,2.0,0.0,Herro,1629639.0,,
407,PT05M19.00S,2022-03-10T02:08:38.3Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612748,65,77,2022-03-10T02:08:38Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M55.00S,2022-03-10T02:09:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,5.863994743758213,97.54901960784314,1610612748,65,77,2022-03-10T02:09:27Z,3980000,-238.0,3.0,1,left,MISS T. Herro 3PT - blocked,"[1629639, 1626166]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,23.77,Missed,,,,,,,,,,,,,,Payne,1626166.0
409,PT04M55.00S,2022-03-10T02:09:12.1Z,3,REGULAR,block,,[],1626166,,,1610612748,65,77,2022-03-10T02:09:15Z,3990000,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M55.00S,2022-03-10T02:09:12.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,65,77,2022-03-10T02:09:27Z,4000000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,408.0,,,,,,,,,,,,,,
411,PT04M55.00S,2022-03-10T02:09:18.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612748,65,77,2022-03-10T02:09:21Z,4010000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,,,
412,PT04M44.00S,2022-03-10T02:09:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203109,70.38436268068331,21.07843137254902,1610612756,65,77,2022-03-10T02:09:45Z,4020000,-145.0,226.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,26.82,Missed,,,,,,,,,,,,,,,
413,PT04M41.00S,2022-03-10T02:09:43.8Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,65,77,2022-03-10T02:09:45Z,4030000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,412.0,2.0,2.0,0.0,,,,,,,,,,,
414,PT04M31.00S,2022-03-10T02:09:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203473,6.258212877792378,44.6078431372549,1610612748,65,77,2022-03-10T02:10:11Z,4040000,27.0,6.0,1,left,MISS D. Dedmon cutting Layup,[203473],1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,,,,2.77,Missed,,,,,,,,,,,,,,,
415,PT04M30.00S,2022-03-10T02:09:55.0Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,65,77,2022-03-10T02:10:11Z,4050000,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,,,,,,,
416,PT04M30.00S,2022-03-10T02:10:00.4Z,3,REGULAR,foul,personal,[],200768,,,1610612756,65,77,2022-03-10T02:12:09Z,4060000,,,0,,K. Lowry take personal FOUL (2 PF),"[200768, 1626164]",1610612748.0,MIA,take,,,Lowry,K. Lowry,,,,,,,,,,,,,,2534.0,,,,,2.0,0.0,Booker,1626164.0,,
418,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,out,[],1629130,,,1610612756,65,77,2022-03-10T02:10:27Z,4080000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,out,[],1626166,,,1610612756,65,77,2022-03-10T02:10:27Z,4090000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,out,[],1629028,,,1610612756,65,77,2022-03-10T02:10:27Z,4100000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,out,[],203109,,,1610612756,65,77,2022-03-10T02:10:27Z,4110000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,in,[],203506,,,1610612756,65,77,2022-03-10T02:10:27Z,4120000,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,in,[],1628988,,,1610612756,65,77,2022-03-10T02:10:27Z,4130000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,65,77,2022-03-10T02:10:27Z,4140000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M30.00S,2022-03-10T02:10:04.1Z,3,REGULAR,substitution,in,[],201580,,,1610612756,65,77,2022-03-10T02:10:27Z,4150000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M20.00S,2022-03-10T02:10:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,91.14651773981603,48.03921568627451,1610612756,65,79,2022-03-10T02:12:59Z,4160000,-10.0,31.0,1,right,J. McGee cutting finger roll Layup (6 PTS) (D. Booker 7 AST),"[201580, 1626164]",1610612756.0,PHX,cutting finger roll,,,McGee,J. McGee,,,,,,,,3.22,Made,,,,,,6.0,D. Booker,1626164.0,7.0,,,,,,
428,PT04M20.00S,2022-03-10T02:10:46.5Z,3,REGULAR,foul,personal,['1freethrow'],200768,,,1610612756,65,79,2022-03-10T02:10:53Z,4180000,,,0,,K. Lowry shooting personal FOUL (3 PF) (McGee 1 FT),"[200768, 201580]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,201246.0,,,,,3.0,0.0,McGee,201580.0,,
430,PT04M20.00S,2022-03-10T02:11:11.0Z,3,REGULAR,freethrow,1 of 1,[],201580,,,1610612756,65,80,2022-03-10T02:11:11Z,4200000,,,0,,J. McGee Free Throw 1 of 1 (7 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
431,PT04M16.00S,2022-03-10T02:11:20.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612748,65,80,2022-03-10T02:11:28Z,4210000,,,0,,D. Booker personal FOUL (3 PF) (Lowry 2 FT),"[1626164, 200768]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,201246.0,,,,,3.0,0.0,Lowry,200768.0,,
433,PT04M16.00S,2022-03-10T02:11:53.0Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,66,80,2022-03-10T02:11:53Z,4230000,,,0,,K. Lowry Free Throw 1 of 2 (4 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,,,,,,4.0,,,,,,,,,
434,PT04M16.00S,2022-03-10T02:12:05.6Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,67,80,2022-03-10T02:12:05Z,4240000,,,0,,K. Lowry Free Throw 2 of 2 (5 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,Made,,,,,,5.0,,,,,,,,,
435,PT03M57.00S,2022-03-10T02:12:29.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201580,86.81011826544021,51.225490196078425,1610612756,67,80,2022-03-10T02:12:42Z,4250000,6.0,71.0,1,right,MISS J. McGee 7' turnaround Hook,[201580],1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,,,,7.18,Missed,,,,,,,,,,,,,,,
436,PT03M52.00S,2022-03-10T02:12:34.2Z,3,REGULAR,rebound,offensive,[],201580,,,1610612756,67,80,2022-03-10T02:12:35Z,4260000,,,0,,J. McGee REBOUND (Off:5 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,435.0,8.0,3.0,5.0,,,,,,,,,,,
437,PT03M52.00S,2022-03-10T02:12:33.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201580,94.40999984741211,50.0,1610612756,67,82,2022-03-10T02:12:34Z,4270000,0.0,0.0,1,right,J. McGee tip Layup (9 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,0.0,Made,,,,,,9.0,,,,,,,,,
438,PT03M35.00S,2022-03-10T02:12:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,12.171484888304862,52.69607843137255,1610612748,67,82,2022-03-10T02:13:59Z,4280000,-13.0,62.0,1,left,MISS T. Herro 6' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,6.34,Missed,,,,,,,,,,,,,,,
439,PT03M32.00S,2022-03-10T02:12:54.0Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,67,82,2022-03-10T02:12:56Z,4290000,,,0,,P. Tucker REBOUND (Off:3 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,438.0,5.0,2.0,3.0,,,,,,,,,,,
440,PT03M32.00S,2022-03-10T02:12:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,5.590000152587891,50.0,1610612748,67,82,2022-03-10T02:12:54Z,4300000,0.0,0.0,1,left,MISS P. Tucker tip Layup,[200782],1610612748.0,MIA,tip,,,Tucker,P. Tucker,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
441,PT03M32.00S,2022-03-10T02:12:54.8Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,67,82,2022-03-10T02:12:54Z,4310000,,,0,,P. Tucker REBOUND (Off:4 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,440.0,6.0,2.0,4.0,,,,,,,,,,,
442,PT03M23.00S,2022-03-10T02:13:03.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],200768,14.799605781865965,71.32352941176471,1610612748,67,82,2022-03-10T02:13:09Z,4320000,-107.0,87.0,1,left,MISS K. Lowry 13' turnaround fadeaway Shot,[200768],1610612748.0,MIA,turnaround fadeaway,,,Lowry,K. Lowry,,,,,,,,13.73,Missed,,,,,,,,,,,,,,,
443,PT03M18.00S,2022-03-10T02:13:08.9Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,67,82,2022-03-10T02:13:09Z,4330000,,,0,,J. McGee REBOUND (Off:5 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,442.0,9.0,4.0,5.0,,,,,,,,,,,
444,PT03M16.00S,2022-03-10T02:13:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.72339027595268,48.03921568627451,1610612756,67,84,2022-03-10T02:13:18Z,4340000,-10.0,16.0,1,right,M. Bridges running Layup (17 PTS) (D. Booker 8 AST),"[1628969, 1626164]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,1.87,Made,,,,,,17.0,D. Booker,1626164.0,8.0,,,,,,
446,PT03M16.00S,2022-03-10T02:13:16.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,67,84,2022-03-10T02:13:16Z,4360000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M16.00S,2022-03-10T02:14:59.6Z,3,REGULAR,substitution,out,[],200782,,,1610612748,67,84,2022-03-10T02:16:24Z,4370000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M16.00S,2022-03-10T02:14:59.6Z,3,REGULAR,substitution,out,[],203473,,,1610612748,67,84,2022-03-10T02:16:24Z,4380000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M16.00S,2022-03-10T02:14:59.6Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,67,84,2022-03-10T02:16:24Z,4390000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M16.00S,2022-03-10T02:14:59.6Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,67,84,2022-03-10T02:16:24Z,4400000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M01.00S,2022-03-10T02:16:56.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,11.777266754270697,51.71568627450981,1610612748,69,84,2022-03-10T02:17:15Z,4410000,-9.0,58.0,1,left,T. Herro driving floating Jump Shot (16 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,5.88,Made,,,,,,16.0,,,,,,,,,
