actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
187,PT07M37.00S,2022-01-27T01:23:16.9Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,38,27,2022-01-27T01:23:35Z,1810000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,186.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
188,PT07M29.00S,2022-01-27T01:23:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,17.69053876478318,94.6078431372549,1610612748,41,27,2022-01-27T01:23:49Z,1820000,-223.0,114.0,1,left,T. Herro 25' 3PT  (11 PTS) (D. Robinson 1 AST),"[1629639, 1629130]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,25.04,Made,,,,,,,,,11.0,D. Robinson,1629130.0,1.0,,,,,,,
190,PT07M04.00S,2022-01-27T01:24:10.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,41,27,2022-01-27T01:24:44Z,1840000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,1627529.0,,,,,,,,,,,,,,
191,PT07M04.00S,2022-01-27T01:24:17.0Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,41,27,2022-01-27T01:24:34Z,1850000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M04.00S,2022-01-27T01:24:17.0Z,2,REGULAR,substitution,out,[],202692,,,1610612748,41,27,2022-01-27T01:24:34Z,1860000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M04.00S,2022-01-27T01:24:17.0Z,2,REGULAR,substitution,in,[],202710,,,1610612748,41,27,2022-01-27T01:24:34Z,1870000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M04.00S,2022-01-27T01:24:17.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612748,41,27,2022-01-27T01:24:34Z,1880000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT06M56.00S,2022-01-27T01:24:43.6Z,2,REGULAR,foul,personal,[],1629656,,,1610612748,41,27,2022-01-27T01:26:07Z,1890000,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1628389]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,101284.0,,,,,,,,1.0,1.0,Adebayo,1628389.0,,,
197,PT06M56.00S,2022-01-27T01:25:11.0Z,2,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,41,27,2022-01-27T01:25:18Z,1910000,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,,,,,,,1627529.0,1.0,,,,,,,,,,,,,
198,PT06M48.00S,2022-01-27T01:25:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,93.9060446780552,54.166666666666664,1610612752,41,29,2022-01-27T01:25:28Z,1920000,21.0,5.0,1,right,R. Barrett driving Layup (8 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.13,Made,,,,,,,,,8.0,,,,,,,,,,
199,PT06M38.00S,2022-01-27T01:25:37.9Z,2,REGULAR,foul,personal,[],1629011,,,1610612748,41,29,2022-01-27T01:25:44Z,1930000,,,0,,M. Robinson personal FOUL (1 PF),"[1629011, 1628389]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,204058.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,
201,PT06M35.00S,2022-01-27T01:25:55.2Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.677398160315374,80.63725490196079,1610612748,44,29,2022-01-27T01:25:59Z,1950000,-153.0,208.0,1,left,D. Robinson 25' 3PT  (9 PTS) (B. Adebayo 6 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.81,Made,,,,,,,,,9.0,B. Adebayo,1628389.0,6.0,,,,,,,
203,PT06M22.00S,2022-01-27T01:26:08.9Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,44,29,2022-01-27T01:26:13Z,1970000,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 202710]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,,,,,
204,PT06M22.00S,2022-01-27T01:26:08.9Z,2,REGULAR,steal,,[],202710,,,1610612748,44,29,2022-01-27T01:26:11Z,1980000,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M20.00S,2022-01-27T01:26:17.6Z,2,REGULAR,foul,personal,[],1629628,,,1610612748,44,29,2022-01-27T01:26:28Z,1990000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1628389]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,101284.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,
207,PT06M14.00S,2022-01-27T01:26:37.4Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612748,44,29,2022-01-27T01:26:41Z,2010000,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 1629656]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,2.0,Grimes,1629656.0,,,,,,,,,,,
208,PT06M14.00S,2022-01-27T01:26:37.4Z,2,REGULAR,steal,,[],1629656,,,1610612752,44,29,2022-01-27T01:26:39Z,2020000,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT05M52.00S,2022-01-27T01:26:59.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,85.3646517739816,95.83333333333334,1610612752,44,32,2022-01-27T01:27:03Z,2030000,229.0,85.0,1,right,R. Barrett 24' 3PT  (11 PTS) (I. Quickley 3 AST),"[1629628, 1630193]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.45,Made,,,,,,,,,11.0,I. Quickley,1630193.0,3.0,,,,,,,
211,PT05M42.00S,2022-01-27T01:27:09.5Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,44,32,2022-01-27T01:27:13Z,2050000,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1629011]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,1.0,Robinson,1629011.0,,,,,,,,,,,
212,PT05M42.00S,2022-01-27T01:27:09.5Z,2,REGULAR,steal,,[],1629011,,,1610612752,44,32,2022-01-27T01:27:11Z,2060000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT05M36.00S,2022-01-27T01:27:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,94.1688567674113,53.18627450980392,1610612752,44,34,2022-01-27T01:28:16Z,2070000,16.0,2.0,1,right,R. Barrett running finger roll Layup (13 PTS),[1629628],1610612752.0,NYK,running finger roll,,,Barrett,R. Barrett,,,,,1.61,Made,,,,,,,,,13.0,,,,,,,,,,
214,PT05M36.00S,2022-01-27T01:27:29.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,44,34,2022-01-27T01:27:32Z,2080000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT05M36.00S,2022-01-27T01:28:22.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,44,34,2022-01-27T01:30:07Z,2090000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT05M36.00S,2022-01-27T01:28:22.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612748,44,34,2022-01-27T01:30:07Z,2100000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M36.00S,2022-01-27T01:28:22.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612748,44,34,2022-01-27T01:30:07Z,2110000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M36.00S,2022-01-27T01:28:22.2Z,2,REGULAR,substitution,in,[],200782,,,1610612748,44,34,2022-01-27T01:30:07Z,2120000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M36.00S,2022-01-27T01:28:22.2Z,2,REGULAR,substitution,in,[],202689,,,1610612748,44,34,2022-01-27T01:30:07Z,2130000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M36.00S,2022-01-27T01:28:22.2Z,2,REGULAR,substitution,in,[],203944,,,1610612748,44,34,2022-01-27T01:30:07Z,2140000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M25.00S,2022-01-27T01:30:50.1Z,2,REGULAR,foul,personal,[],1629011,,,1610612748,44,34,2022-01-27T01:31:08Z,2150000,,,0,,M. Robinson personal FOUL (2 PF),"[1629011, 1629130]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,204058.0,,,,,,,,2.0,0.0,Robinson,1629130.0,,,
223,PT05M11.00S,2022-01-27T01:31:25.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612748,44,34,2022-01-27T01:31:32Z,2170000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,,
224,PT05M01.00S,2022-01-27T01:31:50.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629656,92.46057818659659,2.2058823529411766,1610612752,44,34,2022-01-27T01:31:56Z,2180000,-239.0,18.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
225,PT04M56.00S,2022-01-27T01:31:55.6Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,44,34,2022-01-27T01:31:56Z,2190000,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,224.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
226,PT04M52.00S,2022-01-27T01:32:00.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,29.77989487516426,25.49019607843137,1610612748,44,34,2022-01-27T01:32:05Z,2200000,123.0,227.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
227,PT04M48.00S,2022-01-27T01:32:04.1Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,44,34,2022-01-27T01:32:05Z,2210000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
228,PT04M40.00S,2022-01-27T01:32:11.5Z,2,REGULAR,2pt,Jump Shot,[],203944,94.82588699080158,81.12745098039215,1610612752,44,34,2022-01-27T01:32:44Z,2220000,156.0,-4.0,1,right,MISS J. Randle 15' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,,
229,PT04M37.00S,2022-01-27T01:32:15.2Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,44,34,2022-01-27T01:32:15Z,2230000,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,228.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
230,PT04M36.00S,2022-01-27T01:32:18.6Z,2,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612752,44,34,2022-01-27T01:32:25Z,2240000,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (1 TO),[1629656],1610612752.0,NYK,bad pass,,,Grimes,Q. Grimes,,,,,,,,,,,204058.0,1.0,,,,,,,,,,,,,
231,PT04M36.00S,2022-01-27T01:32:24.0Z,2,REGULAR,substitution,out,[],1629656,,,1610612748,44,34,2022-01-27T01:32:27Z,2250000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M36.00S,2022-01-27T01:32:24.0Z,2,REGULAR,substitution,in,[],203095,,,1610612748,44,34,2022-01-27T01:32:27Z,2260000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT04M26.00S,2022-01-27T01:32:43.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202689,,,1610612748,44,34,2022-01-27T01:32:56Z,2270000,,,0,,K. Walker personal FOUL (1 PF) (Herro 2 FT),"[202689, 1629639]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,1627529.0,,,,,,,,1.0,0.0,Herro,1629639.0,,,
235,PT04M26.00S,2022-01-27T01:33:14.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629639,,,1610612748,45,34,2022-01-27T01:33:14Z,2290000,,,0,,T. Herro Free Throw 1 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
236,PT04M26.00S,2022-01-27T01:33:33.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629639,,,1610612748,46,34,2022-01-27T01:33:33Z,2300000,,,0,,T. Herro Free Throw 2 of 2 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,,,,,,,,,13.0,,,,,,,,,,
237,PT04M10.00S,2022-01-27T01:33:52.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.03745072273325,52.20588235294118,1610612752,46,36,2022-01-27T01:33:55Z,2310000,11.0,4.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (R. Barrett 1 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,1.15,Made,,,,,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,,,
239,PT03M58.00S,2022-01-27T01:34:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.783837056504599,44.36274509803921,1610612748,48,36,2022-01-27T01:34:10Z,2330000,28.0,11.0,1,left,J. Butler driving Layup (9 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,3.04,Made,,,,,,,,,9.0,,,,,,,,,,
240,PT03M58.00S,2022-01-27T01:34:09.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629628,,,1610612748,48,36,2022-01-27T01:34:27Z,2340000,,,0,,R. Barrett shooting personal FOUL (2 PF) (Butler 1 FT),"[1629628, 202710]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,204058.0,,,,,,,,2.0,0.0,Butler,202710.0,,,
242,PT03M58.00S,2022-01-27T01:34:31.8Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,49,36,2022-01-27T01:34:31Z,2360000,,,0,,J. Butler Free Throw 1 of 1 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,10.0,,,,,,,,,,
243,PT03M49.00S,2022-01-27T01:34:44.6Z,2,REGULAR,3pt,Jump Shot,[],202689,69.85873850197109,15.931372549019606,1610612752,49,36,2022-01-27T01:34:49Z,2370000,-170.0,231.0,1,right,MISS K. Walker 28' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,,
244,PT03M48.00S,2022-01-27T01:34:45.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,49,36,2022-01-27T01:34:49Z,2380000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,
245,PT03M48.00S,2022-01-27T01:34:51.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,49,36,2022-01-27T01:34:51Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M35.00S,2022-01-27T01:35:07.2Z,2,REGULAR,3pt,Jump Shot,[],1629130,7.046649145860711,96.56862745098039,1610612748,52,36,2022-01-27T01:35:11Z,2400000,-233.0,14.0,1,left,D. Robinson 3PT  (12 PTS) (J. Butler 2 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.32,Made,,,,,,,,,12.0,J. Butler,202710.0,2.0,,,,,,,
248,PT03M19.00S,2022-01-27T01:35:25.0Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,52,36,2022-01-27T01:35:30Z,2420000,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 202710]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,2.0,Butler,202710.0,,,,,,,,,,,
249,PT03M19.00S,2022-01-27T01:35:25.0Z,2,REGULAR,steal,,[],202710,,,1610612748,52,36,2022-01-27T01:35:27Z,2430000,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M19.00S,2022-01-27T01:35:31.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612748,52,36,2022-01-27T01:35:39Z,2440000,,,0,,R. Barrett personal FOUL (3 PF) (Butler 2 FT),"[1629628, 202710]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,1627529.0,,,,,,,,3.0,0.0,Butler,202710.0,,,
252,PT03M19.00S,2022-01-27T01:36:04.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,53,36,2022-01-27T01:36:04Z,2460000,,,0,,J. Butler Free Throw 1 of 2 (11 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
253,PT03M19.00S,2022-01-27T01:36:05.3Z,2,REGULAR,substitution,out,[],1629628,,,1610612748,53,36,2022-01-27T01:36:08Z,2470000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M19.00S,2022-01-27T01:36:05.3Z,2,REGULAR,substitution,in,[],1629656,,,1610612748,53,36,2022-01-27T01:36:08Z,2480000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M19.00S,2022-01-27T01:36:25.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,54,36,2022-01-27T01:36:25Z,2490000,,,0,,J. Butler Free Throw 2 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
256,PT03M00.00S,2022-01-27T01:36:57.7Z,2,REGULAR,foul,personal,[],1629130,,,1610612752,54,36,2022-01-27T01:37:23Z,2500000,,,0,,D. Robinson personal FOUL (3 PF),"[1629130, 203944]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,1627529.0,,,,,,,,3.0,0.0,Randle,203944.0,,,
258,PT03M00.00S,2022-01-27T01:37:24.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612752,54,36,2022-01-27T01:37:34Z,2520000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M00.00S,2022-01-27T01:37:24.0Z,2,REGULAR,substitution,in,[],1629622,,,1610612752,54,36,2022-01-27T01:37:34Z,2530000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M45.00S,2022-01-27T01:37:49.6Z,2,REGULAR,3pt,Jump Shot,[],203095,69.85873850197109,21.323529411764707,1610612752,54,36,2022-01-27T01:37:54Z,2540000,-143.0,231.0,1,right,MISS E. Fournier 27' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
261,PT02M40.00S,2022-01-27T01:37:53.8Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,54,36,2022-01-27T01:37:53Z,2550000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
262,PT02M32.00S,2022-01-27T01:38:06.8Z,2,REGULAR,foul,offensive,[],200782,,,1610612748,54,36,2022-01-27T01:38:27Z,2560000,,,0,,P. Tucker off-the-ball offensive FOUL (1 PF),"[200782, 202689]",1610612748.0,MIA,off-the-ball,,,Tucker,P. Tucker,,,,,,,,,,,101284.0,,,,,,,,1.0,0.0,Walker,202689.0,,,
264,PT02M32.00S,2022-01-27T01:38:06.8Z,2,REGULAR,turnover,offensive foul,[],200782,,,1610612748,54,36,2022-01-27T01:38:06Z,2580000,,,0,,P. Tucker offensive foul TURNOVER (1 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,101284.0,1.0,,,,,,,,,,,,,
265,PT02M10.00S,2022-01-27T01:38:41.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203095,82.60512483574244,30.88235294117647,1610612752,54,36,2022-01-27T01:38:49Z,2590000,-96.0,111.0,1,right,MISS E. Fournier 14' turnaround fadeaway Shot,[203095],1610612752.0,NYK,turnaround fadeaway,,,Fournier,E. Fournier,,,,,14.65,Missed,,,,,,,,,,,,,,,,,,,
266,PT02M06.00S,2022-01-27T01:38:45.3Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,54,36,2022-01-27T01:38:49Z,2600000,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,265.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
267,PT02M06.00S,2022-01-27T01:38:49.7Z,2,REGULAR,turnover,traveling,[],1628389,,,1610612748,54,36,2022-01-27T01:38:54Z,2610000,,,0,,B. Adebayo traveling TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,101284.0,2.0,,,,,,,,,,,,,
268,PT01M54.00S,2022-01-27T01:39:16.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203944,82.7365308804205,16.42156862745098,1610612752,54,36,2022-01-27T01:39:21Z,2620000,-168.0,110.0,1,right,MISS J. Randle 20' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,20.06,Missed,,,,,,,,,,,,,,,,,,,
269,PT01M51.00S,2022-01-27T01:39:19.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,54,36,2022-01-27T01:39:21Z,2630000,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
270,PT01M48.00S,2022-01-27T01:39:22.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,5.995400788436268,45.83333333333333,1610612748,56,36,2022-01-27T01:41:49Z,2640000,21.0,4.0,1,left,J. Butler running Layup (14 PTS) (M. Strus 2 AST),"[202710, 1629622]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,2.12,Made,,,,,,,,,14.0,M. Strus,1629622.0,2.0,,,,,,,
272,PT01M37.00S,2022-01-27T01:39:32.9Z,2,REGULAR,3pt,Jump Shot,[],203095,69.85873850197109,69.6078431372549,1610612752,56,39,2022-01-27T01:39:37Z,2660000,98.0,231.0,1,right,E. Fournier 25' 3PT  (3 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.07,Made,,,,,,,,,3.0,J. Randle,203944.0,3.0,,,,,,,
274,PT01M21.00S,2022-01-27T01:39:49.7Z,2,REGULAR,2pt,Jump Shot,[],1629639,5.732588699080158,25.98039215686275,1610612748,58,39,2022-01-27T01:39:53Z,2680000,120.0,1.0,1,left,T. Herro 12' turnaround fadeaway Jump Shot (15 PTS),[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,12.01,Made,,,,,,,,,15.0,,,,,,,,,,
275,PT01M14.00S,2022-01-27T01:39:58.4Z,2,REGULAR,foul,personal,[],200782,,,1610612752,58,39,2022-01-27T01:40:08Z,2690000,,,0,,P. Tucker personal FOUL (2 PF),"[200782, 203944]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,204058.0,,,,,,,,2.0,0.0,Randle,203944.0,,,
277,PT01M14.00S,2022-01-27T01:40:14.1Z,2,REGULAR,substitution,out,[],200782,,,1610612752,58,39,2022-01-27T01:40:18Z,2710000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M14.00S,2022-01-27T01:40:14.1Z,2,REGULAR,substitution,in,[],1628997,,,1610612752,58,39,2022-01-27T01:40:18Z,2720000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M06.00S,2022-01-27T01:40:36.4Z,2,REGULAR,3pt,Jump Shot,[],203095,93.51182654402102,95.34313725490196,1610612752,58,42,2022-01-27T01:40:41Z,2730000,227.0,8.0,1,right,E. Fournier 3PT  (6 PTS) (Q. Grimes 1 AST),"[203095, 1629656]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.69,Made,,,,,,,,,6.0,Q. Grimes,1629656.0,1.0,,,,,,,
