actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
372,PT07M47.00S,2022-03-26T01:34:55.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,67,56,2022-03-26T01:34:55Z,3710000,,,0,,M. Robinson Free Throw 2 of 2 (10 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
373,PT07M30.00S,2022-03-26T01:35:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629130,73.53810775295663,84.55882352941177,1610612748,67,56,2022-03-26T01:35:21Z,3720000,173.0,196.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
374,PT07M26.00S,2022-03-26T01:35:17.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,67,56,2022-03-26T01:35:21Z,3730000,,,0,,O. Toppin REBOUND (Off:1 Def:5),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,373.0,6.0,5.0,1.0,,,,,,,,,
375,PT07M21.00S,2022-03-26T01:35:21.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,5.863994743758213,39.705882352941174,1610612752,67,58,2022-03-26T01:35:36Z,3740000,51.0,3.0,1,left,R. Barrett running Layup (12 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,5.16,Made,12.0,,,,,,,,,,,,,,,,,,
376,PT07M06.00S,2022-03-26T01:35:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.46057818659659,46.32352941176471,1610612748,69,58,2022-03-26T01:35:41Z,3750000,-18.0,18.0,1,right,J. Butler driving Layup (23 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.6,Made,23.0,,,,,,,,,,,,,,,,,,
377,PT06M51.00S,2022-03-26T01:35:51.6Z,3,REGULAR,3pt,Jump Shot,[],202692,26.231931668856767,14.215686274509803,1610612752,69,58,2022-03-26T01:35:59Z,3760000,179.0,194.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
378,PT06M49.00S,2022-03-26T01:35:53.6Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,69,58,2022-03-26T01:35:59Z,3770000,,,0,,O. Toppin REBOUND (Off:2 Def:5),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,377.0,7.0,5.0,2.0,,,,,,,,,
379,PT06M49.00S,2022-03-26T01:35:56.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630167,5.590000152587891,50.0,1610612752,69,58,2022-03-26T01:36:16Z,3780000,0.0,0.0,1,left,MISS O. Toppin tip Layup,[1630167],1610612752.0,NYK,tip,,,Toppin,O. Toppin,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
380,PT06M49.00S,2022-03-26T01:35:56.5Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,69,58,2022-03-26T01:36:16Z,3790000,,,0,,M. Robinson REBOUND (Off:6 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,379.0,6.0,0.0,6.0,,,,,,,,,
381,PT06M49.00S,2022-03-26T01:36:04.4Z,3,REGULAR,foul,personal,[],1628389,,,1610612752,69,58,2022-03-26T01:41:39Z,3800000,,,0,,B. Adebayo personal FOUL (3 PF),"[1628389, 1629011]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,1179.0,,,,,,3.0,0.0,,,Robinson,1629011.0,,,
383,PT06M47.00S,2022-03-26T01:36:16.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,32.53942181340342,52.94117647058824,1610612752,69,58,2022-03-26T01:42:04Z,3820000,-15.0,253.0,1,left,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
384,PT06M41.00S,2022-03-26T01:36:22.2Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,69,58,2022-03-26T01:36:23Z,3830000,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,383.0,7.0,4.0,3.0,,,,,,,,,
385,PT06M37.00S,2022-03-26T01:36:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.11760840998686,52.94117647058824,1610612748,69,58,2022-03-26T01:36:43Z,3840000,15.0,12.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
386,PT06M34.00S,2022-03-26T01:36:29.1Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,69,58,2022-03-26T01:36:43Z,3850000,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,385.0,3.0,2.0,1.0,,,,,,,,,
387,PT06M30.00S,2022-03-26T01:36:33.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,6.915243101182654,41.66666666666667,1610612752,69,60,2022-03-26T01:42:53Z,3860000,42.0,13.0,1,left,R. Barrett running Layup (14 PTS),[1629628],1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,4.35,Made,14.0,,,,,,,,,,,,,,,,,,
388,PT06M14.00S,2022-03-26T01:36:49.0Z,3,REGULAR,3pt,Jump Shot,[],200768,67.88764783180025,26.715686274509803,1610612748,72,60,2022-03-26T01:37:03Z,3870000,-116.0,249.0,1,right,K. Lowry 27' 3PT pullup (8 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,27.52,Made,8.0,,,,,,,,,,,,,,,,,,
472,PT05M56.00S,2022-03-26T01:36:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.752956636005257,57.51761642156863,1610612752,72,60,2022-03-26T02:00:34Z,3875000,-38.0,20.0,1,left,MISS M. Robinson Layup - blocked,"[1629011, 200782]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,4.28,Missed,,,,,,,,,,,,,,,,,,Tucker,200782.0
473,PT05M56.00S,2022-03-26T01:36:57.6Z,3,REGULAR,block,,[],200782,,,1610612752,72,60,2022-03-26T01:51:35Z,3877500,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT05M56.00S,2022-03-26T01:36:57.6Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,72,60,2022-03-26T01:51:35Z,3878750,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,472.0,2.0,2.0,0.0,,,,,,,,,
391,PT05M47.00S,2022-03-26T01:37:18.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612748,72,60,2022-03-26T01:37:28Z,3900000,,,0,,A. Burks shooting personal FOUL (2 PF) (Adebayo 2 FT),"[202692, 1628389]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,1627963.0,,,,,,2.0,0.0,,,Adebayo,1628389.0,,,
393,PT05M47.00S,2022-03-26T01:37:50.8Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,73,60,2022-03-26T01:51:38Z,3920000,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
394,PT05M47.00S,2022-03-26T01:38:09.6Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,74,60,2022-03-26T01:51:38Z,3930000,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
395,PT05M26.00S,2022-03-26T01:38:32.0Z,3,REGULAR,3pt,Jump Shot,[],1629628,33.590670170827856,57.98866421568627,1610612752,74,60,2022-03-26T01:39:11Z,3940000,-40.0,263.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
396,PT05M21.00S,2022-03-26T01:38:37.0Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,74,60,2022-03-26T01:38:37Z,3950000,,,0,,B. Adebayo REBOUND (Off:2 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,395.0,7.0,5.0,2.0,,,,,,,,,
397,PT05M13.00S,2022-03-26T01:38:46.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612748,74,60,2022-03-26T01:38:54Z,3960000,,,0,,O. Toppin shooting personal FOUL (3 PF) (Butler 2 FT),"[1630167, 202710]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,203592.0,,,,,,3.0,0.0,,,Butler,202710.0,,,
399,PT05M13.00S,2022-03-26T01:39:13.8Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,75,60,2022-03-26T01:39:13Z,3980000,,,0,,J. Butler Free Throw 1 of 2 (24 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
400,PT05M13.00S,2022-03-26T01:39:29.5Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,76,60,2022-03-26T01:39:29Z,3990000,,,0,,J. Butler Free Throw 2 of 2 (25 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
401,PT05M02.00S,2022-03-26T01:39:45.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612752,76,60,2022-03-26T01:48:59Z,4000000,,,0,,P. Tucker shooting personal FOUL (1 PF) (Barrett 2 FT),"[200782, 1629628]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,203592.0,,,,,,1.0,0.0,,,Barrett,1629628.0,,,
403,PT05M02.00S,2022-03-26T01:40:10.7Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,76,60,2022-03-26T01:40:10Z,4020000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M02.00S,2022-03-26T01:40:10.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,76,60,2022-03-26T01:40:10Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,
405,PT05M02.00S,2022-03-26T01:40:11.3Z,3,REGULAR,substitution,out,[],200768,,,1610612752,76,60,2022-03-26T01:40:19Z,4040000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M02.00S,2022-03-26T01:40:11.3Z,3,REGULAR,substitution,in,[],1629622,,,1610612752,76,60,2022-03-26T01:40:19Z,4050000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M02.00S,2022-03-26T01:40:27.2Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,76,61,2022-03-26T01:40:27Z,4060000,,,0,,R. Barrett Free Throw 2 of 2 (15 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
408,PT04M51.00S,2022-03-26T01:40:40.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,65.39093298291722,39.705882352941174,1610612748,76,61,2022-03-26T01:49:31Z,4070000,-51.0,273.0,1,right,MISS D. Robinson 27' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,27.76,Missed,,,,,,,,,,,,,,,,,,,
409,PT04M46.00S,2022-03-26T01:40:45.6Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,76,61,2022-03-26T01:40:58Z,4080000,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,408.0,4.0,3.0,1.0,,,,,,,,,
410,PT04M42.00S,2022-03-26T01:40:49.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,7.440867279894875,3.6764705882352944,1610612752,76,61,2022-03-26T01:49:55Z,4090000,232.0,17.0,1,left,MISS E. Fournier running 3PT,[203095],1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M39.00S,2022-03-26T01:40:52.8Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,76,61,2022-03-26T01:41:08Z,4100000,,,0,,O. Toppin REBOUND (Off:3 Def:5),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,410.0,8.0,5.0,3.0,,,,,,,,,
412,PT04M39.00S,2022-03-26T01:40:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,5.995400788436268,52.94117647058824,1610612752,76,63,2022-03-26T01:41:13Z,4110000,-15.0,4.0,1,left,O. Toppin putback Layup (10 PTS),[1630167],1610612752.0,NYK,putback,,,Toppin,O. Toppin,,,,,1.52,Made,10.0,,,,,,,,,,,,,,,,,,
413,PT04M39.00S,2022-03-26T01:40:57.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",200782,,,1610612752,76,63,2022-03-26T01:41:06Z,4120000,,,0,,P. Tucker shooting personal FOUL (2 PF) (Toppin 1 FT),"[200782, 1630167]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,,,,1179.0,,,,,,2.0,0.0,,,Toppin,1630167.0,,,
415,PT04M39.00S,2022-03-26T01:41:22.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630167,,,1610612752,76,64,2022-03-26T01:41:22Z,4140000,,,0,,O. Toppin Free Throw 1 of 1 (11 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
416,PT04M17.00S,2022-03-26T01:41:46.6Z,3,REGULAR,turnover,lost ball,[],200782,,,1610612748,76,64,2022-03-26T01:41:51Z,4150000,,,0,,P. Tucker lost ball TURNOVER (1 TO),"[200782, 203095]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,1.0,,,,,,,Fournier,203095.0,,,,,
417,PT04M17.00S,2022-03-26T01:41:46.6Z,3,REGULAR,steal,,[],203095,,,1610612752,76,64,2022-03-26T01:41:48Z,4160000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M13.00S,2022-03-26T01:41:50.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,7.178055190538765,46.568627450980394,1610612752,76,66,2022-03-26T01:41:58Z,4170000,17.0,15.0,1,left,O. Toppin running finger roll Layup (13 PTS) (E. Fournier 4 AST),"[1630167, 203095]",1610612752.0,NYK,running finger roll,,,Toppin,O. Toppin,,,,,2.28,Made,13.0,E. Fournier,203095.0,4.0,,,,,,,,,,,,,,,
420,PT03M48.00S,2022-03-26T01:42:14.9Z,3,REGULAR,2pt,Jump Shot,[],1628389,73.14388961892247,36.51960784313725,1610612748,78,66,2022-03-26T01:42:23Z,4190000,-67.0,200.0,1,right,B. Adebayo 21' Jump Shot (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,21.1,Made,16.0,,,,,,,,,,,,,,,,,,
421,PT03M33.00S,2022-03-26T01:42:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,9.280551905387648,43.13725490196079,1610612752,78,66,2022-03-26T01:42:36Z,4200000,34.0,35.0,1,left,MISS A. Burks driving Layup - blocked,"[202692, 1628389]",1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,Adebayo,1628389.0
422,PT03M33.00S,2022-03-26T01:42:29.9Z,3,REGULAR,block,,[],1628389,,,1610612752,78,66,2022-03-26T01:42:32Z,4210000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M31.00S,2022-03-26T01:42:31.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,78,66,2022-03-26T01:42:36Z,4220000,,,0,,B. Adebayo REBOUND (Off:2 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,421.0,8.0,6.0,2.0,,,,,,,,,
424,PT03M15.00S,2022-03-26T01:42:51.0Z,3,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,78,66,2022-03-26T01:42:59Z,4230000,,,0,,J. Butler lost ball out-of-bounds TURNOVER (2 TO),[202710],1610612748.0,MIA,lost ball,,,Butler,J. Butler,,,,,,,,,,,1179.0,2.0,,,,,,,,,,,,,
425,PT03M15.00S,2022-03-26T01:42:53.5Z,3,REGULAR,substitution,out,[],1628389,,,1610612752,78,66,2022-03-26T01:43:08Z,4240000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M15.00S,2022-03-26T01:42:53.5Z,3,REGULAR,substitution,in,[],203473,,,1610612752,78,66,2022-03-26T01:43:08Z,4250000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M00.00S,2022-03-26T01:43:30.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203095,13.87976346911958,56.61764705882353,1610612752,78,66,2022-03-26T01:43:40Z,4260000,-33.0,78.0,1,left,MISS E. Fournier 8' Hook,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,8.47,Missed,,,,,,,,,,,,,,,,,,,
428,PT02M57.00S,2022-03-26T01:43:33.2Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,78,66,2022-03-26T01:43:33Z,4270000,,,0,,M. Robinson REBOUND (Off:7 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,427.0,7.0,0.0,7.0,,,,,,,,,
429,PT02M57.00S,2022-03-26T01:43:33.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202692,15.719448094612352,4.166666666666666,1610612752,78,69,2022-03-26T01:43:42Z,4280000,229.0,95.0,1,left,A. Burks 24' 3PT  (12 PTS) (M. Robinson 1 AST),"[202692, 1629011]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.82,Made,12.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,,,,
431,PT02M56.00S,2022-03-26T01:43:41.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,78,69,2022-03-26T01:43:41Z,4300000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M56.00S,2022-03-26T01:45:05.0Z,3,REGULAR,substitution,out,[],200782,,,1610612748,78,69,2022-03-26T01:46:19Z,4310000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M56.00S,2022-03-26T01:45:05.0Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,78,69,2022-03-26T01:46:19Z,4330000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M56.00S,2022-03-26T01:45:05.0Z,3,REGULAR,substitution,in,[],1630193,,,1610612748,78,69,2022-03-26T01:46:19Z,4340000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M56.00S,2022-03-26T01:45:05.0Z,3,REGULAR,substitution,out,[],202692,,,1610612748,78,69,2022-03-26T01:46:23Z,4350000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M38.00S,2022-03-26T01:46:47.1Z,3,REGULAR,3pt,Jump Shot,[],1629622,80.6340341655716,93.87254901960785,1610612748,81,69,2022-03-26T01:47:01Z,4360000,219.0,130.0,1,right,M. Strus 25' 3PT  (6 PTS) (C. Martin 2 AST),"[1629622, 1628997]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.48,Made,6.0,C. Martin,1628997.0,2.0,,,,,,,,,,,,,,,
439,PT02M21.00S,2022-03-26T01:47:03.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,21.632720105124836,93.38235294117648,1610612752,81,69,2022-03-26T01:47:14Z,4380000,-217.0,151.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
440,PT02M20.00S,2022-03-26T01:47:04.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,81,69,2022-03-26T01:47:14Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,
441,PT02M20.00S,2022-03-26T01:47:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612752,81,69,2022-03-26T01:47:21Z,4400000,,,0,,D. Dedmon loose ball personal FOUL (2 PF) (Robinson 2 FT),"[203473, 1629011]",1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,,,,,,,1627963.0,,,,,,2.0,0.0,,,Robinson,1629011.0,,,
443,PT02M20.00S,2022-03-26T01:47:40.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,81,70,2022-03-26T01:48:07Z,4420000,,,0,,M. Robinson Free Throw 1 of 2 (11 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
444,PT02M20.00S,2022-03-26T01:47:40.9Z,3,REGULAR,substitution,out,[],1629130,,,1610612752,81,70,2022-03-26T01:47:44Z,4430000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M20.00S,2022-03-26T01:47:40.9Z,3,REGULAR,substitution,in,[],202693,,,1610612752,81,70,2022-03-26T01:47:44Z,4440000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M20.00S,2022-03-26T01:47:40.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,81,70,2022-03-26T01:48:07Z,4450000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M18.00S,2022-03-26T01:47:42.4Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,81,70,2022-03-26T01:48:07Z,4460000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,446.0,2.0,2.0,0.0,,,,,,,,,
448,PT01M58.00S,2022-03-26T01:48:25.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202693,90.48948751642575,50.49019607843137,1610612748,81,70,2022-03-26T01:53:49Z,4470000,2.0,37.0,1,right,MISS M. Morris driving Hook,[202693],1610612748.0,MIA,driving,,,Morris,M. Morris,,,,,3.7,Missed,,,,,,,,,,,,,,,,,,,
449,PT01M55.00S,2022-03-26T01:48:28.7Z,3,REGULAR,rebound,offensive,[],203473,,,1610612748,81,70,2022-03-26T01:53:34Z,4480000,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,448.0,3.0,2.0,1.0,,,,,,,,,
482,PT01M54.00S,2022-03-26T01:48:28.9Z,3,REGULAR,turnover,bad pass,[],203473,,,1610612748,81,70,2022-03-26T01:54:12Z,4485000,,,0,,D. Dedmon bad pass TURNOVER (1 TO),"[203473, 1630193]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,1.0,,,,,,,Quickley,1630193.0,,,,,
483,PT01M54.00S,2022-03-26T01:48:28.9Z,3,REGULAR,steal,,[],1630193,,,1610612752,81,70,2022-03-26T01:54:05Z,4487500,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M52.00S,2022-03-26T01:48:32.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,6.389618922470433,45.588235294117645,1610612752,81,70,2022-03-26T01:55:33Z,4490000,22.0,8.0,1,left,MISS R. Barrett running Layup - blocked,"[1629628, 202710]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,Butler,202710.0
451,PT01M52.00S,2022-03-26T01:48:32.1Z,3,REGULAR,block,,[],202710,,,1610612752,81,70,2022-03-26T01:48:34Z,4500000,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M52.00S,2022-03-26T01:48:32.1Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,81,70,2022-03-26T01:48:38Z,4510000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,450.0,1.0,1.0,0.0,,,,,,,,,
453,PT01M47.00S,2022-03-26T01:48:37.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629622,93.24901445466492,50.73529411764706,1610612748,83,70,2022-03-26T01:56:35Z,4520000,4.0,11.0,1,right,M. Strus running finger roll Layup (8 PTS),[1629622],1610612748.0,MIA,running finger roll,,,Strus,M. Strus,,,,,1.16,Made,8.0,,,,,,,,,,,,,,,,,,
