actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
186,PT09M25.00S,2022-02-16T01:13:03.0Z,2,REGULAR,foul,personal,['2freethrow'],200768,,,1610612742,33,32,2022-02-16T01:13:09Z,1860000,,,0,,K. Lowry shooting personal FOUL (1 PF) (Kleber 2 FT),"[200768, 1628467]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Kleber,1628467.0,,,,,
188,PT09M25.00S,2022-02-16T01:13:15.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,33,33,2022-02-16T01:13:15Z,1880000,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
189,PT09M25.00S,2022-02-16T01:13:15.6Z,2,REGULAR,substitution,out,[],1628373,,,1610612742,33,33,2022-02-16T01:13:21Z,1890000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M25.00S,2022-02-16T01:13:15.6Z,2,REGULAR,substitution,in,[],203915,,,1610612742,33,33,2022-02-16T01:13:21Z,1900000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M25.00S,2022-02-16T01:13:30.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,33,33,2022-02-16T01:13:30Z,1910000,,,0,,MISS M. Kleber Free Throw 2 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Missed,,,,,,,,,,,,,,,,,,,
192,PT09M22.00S,2022-02-16T01:13:32.5Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,33,33,2022-02-16T01:13:32Z,1920000,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,
193,PT09M13.00S,2022-02-16T01:13:41.4Z,2,REGULAR,3pt,Jump Shot,[],1629622,30.831143232588698,70.34313725490196,1610612748,36,33,2022-02-16T01:13:48Z,1930000,-102.0,237.0,1,left,M. Strus 25' 3PT  (3 PTS) (K. Lowry 4 AST),"[1629622, 200768]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.82,Made,3.0,K. Lowry,200768.0,4.0,,,,,,,,,,,,,,,
195,PT09M13.00S,2022-02-16T01:13:47.1Z,2,REGULAR,foul,personal,['1freethrow'],202722,,,1610612748,36,33,2022-02-16T01:13:55Z,1950000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Strus 1 FT),"[202722, 1629622]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Strus,1629622.0,,,,,
197,PT09M13.00S,2022-02-16T01:14:09.3Z,2,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,37,33,2022-02-16T01:14:09Z,1970000,,,0,,M. Strus Free Throw 1 of 1 (4 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
198,PT08M51.00S,2022-02-16T01:14:33.9Z,2,REGULAR,3pt,Jump Shot,[],202722,69.33311432325887,19.607843137254903,1610612742,37,33,2022-02-16T01:14:41Z,1980000,-152.0,236.0,1,right,MISS D. Bertans 28' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M45.00S,2022-02-16T01:14:39.9Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612748,37,33,2022-02-16T01:14:41Z,1990000,,,0,,O. Yurtseven REBOUND (Off:2 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,198.0,5.0,3.0,2.0,,,,,,,,,,,
200,PT08M32.00S,2022-02-16T01:14:54.5Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,37,33,2022-02-16T01:15:18Z,2000000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (1 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,,,,,,,,,,,202901.0,1.0,,,,,,,,,
201,PT08M23.00S,2022-02-16T01:15:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,93.38042049934296,52.20588235294118,1610612742,37,35,2022-02-16T01:15:13Z,2010000,11.0,10.0,1,right,S. Dinwiddie Layup (2 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,1.47,Made,2.0,,,,,,,,,,,,,,,,,,
202,PT08M07.00S,2022-02-16T01:15:22.8Z,2,REGULAR,3pt,Jump Shot,[],1629622,32.933639947437584,56.86274509803921,1610612748,37,35,2022-02-16T01:15:27Z,2020000,-34.0,257.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M04.00S,2022-02-16T01:15:26.0Z,2,REGULAR,rebound,offensive,[],1630209,,,1610612748,37,35,2022-02-16T01:15:26Z,2030000,,,0,,O. Yurtseven REBOUND (Off:3 Def:3),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,202.0,6.0,3.0,3.0,,,,,,,,,,,
204,PT08M04.00S,2022-02-16T01:15:26.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,7.178055190538765,58.82352941176471,1610612748,37,35,2022-02-16T01:15:32Z,2040000,-44.0,15.0,1,left,MISS O. Yurtseven Hook,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,4.66,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M59.00S,2022-02-16T01:15:31.5Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,37,35,2022-02-16T01:15:32Z,2050000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,
206,PT07M51.00S,2022-02-16T01:15:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628467,66.04796320630749,50.73529411764706,1610612742,37,35,2022-02-16T01:15:45Z,2060000,4.0,267.0,1,right,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M46.00S,2022-02-16T01:15:44.3Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,37,35,2022-02-16T01:15:45Z,2070000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,
208,PT07M44.00S,2022-02-16T01:15:45.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200768,34.11629434954008,32.59803921568628,1610612748,40,35,2022-02-16T01:17:35Z,2080000,87.0,268.0,1,left,K. Lowry 28' 3PT running (7 PTS) (G. Vincent 4 AST),"[200768, 1629216]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,28.2,Made,7.0,G. Vincent,1629216.0,4.0,,,,,,,,,,,,,,,
210,PT07M43.00S,2022-02-16T01:15:52.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,40,35,2022-02-16T01:15:52Z,2100000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M43.00S,2022-02-16T01:17:44.9Z,2,REGULAR,substitution,out,[],1630209,,,1610612742,40,35,2022-02-16T01:18:41Z,2110000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M43.00S,2022-02-16T01:17:44.9Z,2,REGULAR,substitution,out,[],1628425,,,1610612742,40,35,2022-02-16T01:18:41Z,2120000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M43.00S,2022-02-16T01:17:44.9Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,40,35,2022-02-16T01:18:41Z,2130000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M43.00S,2022-02-16T01:17:44.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612742,40,35,2022-02-16T01:18:41Z,2140000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M43.00S,2022-02-16T01:17:44.9Z,2,REGULAR,substitution,in,[],203939,,,1610612742,40,35,2022-02-16T01:18:41Z,2150000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M43.00S,2022-02-16T01:17:44.9Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,40,35,2022-02-16T01:18:41Z,2160000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M24.00S,2022-02-16T01:19:09.2Z,2,REGULAR,2pt,Jump Shot,[],1628973,71.96123521681997,60.78431372549019,1610612742,40,37,2022-02-16T01:19:24Z,2170000,54.0,211.0,1,right,J. Brunson 21' pullup Jump Shot (10 PTS) (S. Dinwiddie 3 AST),"[1628973, 203915]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,21.79,Made,10.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,,
219,PT06M59.00S,2022-02-16T01:19:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612748,40,37,2022-02-16T01:19:46Z,2190000,,,0,,J. Green shooting personal FOUL (1 PF) (Vincent 2 FT),"[1630182, 1629216]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,201639.0,,1.0,0.0,Vincent,1629216.0,,,,,
221,PT06M59.00S,2022-02-16T01:19:55.0Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612748,40,37,2022-02-16T01:19:55Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M59.00S,2022-02-16T01:20:05.4Z,2,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,41,37,2022-02-16T01:20:05Z,2220000,,,0,,G. Vincent Free Throw 1 of 2 (3 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
223,PT06M59.00S,2022-02-16T01:20:21.4Z,2,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,42,37,2022-02-16T01:20:21Z,2230000,,,0,,G. Vincent Free Throw 2 of 2 (4 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
224,PT06M45.00S,2022-02-16T01:20:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612742,42,37,2022-02-16T01:20:49Z,2240000,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629312, 203915]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,201639.0,,2.0,0.0,Dinwiddie,203915.0,,,,,
226,PT06M45.00S,2022-02-16T01:21:03.5Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,42,37,2022-02-16T01:21:03Z,2260000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M45.00S,2022-02-16T01:21:03.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,42,37,2022-02-16T01:21:03Z,2270000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,226.0,,,,,,,,,,,,,,
228,PT06M45.00S,2022-02-16T01:21:04.7Z,2,REGULAR,substitution,out,[],200768,,,1610612742,42,37,2022-02-16T01:21:17Z,2280000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M45.00S,2022-02-16T01:21:04.7Z,2,REGULAR,substitution,out,[],1629312,,,1610612742,42,37,2022-02-16T01:21:17Z,2290000,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M45.00S,2022-02-16T01:21:04.7Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,42,37,2022-02-16T01:21:17Z,2300000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M45.00S,2022-02-16T01:21:04.7Z,2,REGULAR,substitution,in,[],200782,,,1610612742,42,37,2022-02-16T01:21:17Z,2310000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M45.00S,2022-02-16T01:21:04.7Z,2,REGULAR,substitution,in,[],202710,,,1610612742,42,37,2022-02-16T01:21:17Z,2320000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M45.00S,2022-02-16T01:21:04.7Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,42,37,2022-02-16T01:21:17Z,2330000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M45.00S,2022-02-16T01:21:23.9Z,2,REGULAR,substitution,out,[],202722,,,1610612742,42,37,2022-02-16T01:21:31Z,2340000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M45.00S,2022-02-16T01:21:23.9Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,42,37,2022-02-16T01:21:31Z,2350000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M45.00S,2022-02-16T01:21:03.5Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,42,37,2022-02-16T01:21:48Z,2360000,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M42.00S,2022-02-16T01:21:06.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,42,37,2022-02-16T01:21:48Z,2370000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,236.0,5.0,4.0,1.0,,,,,,,,,,,
238,PT06M20.00S,2022-02-16T01:22:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,9.806176084099869,42.15686274509804,1610612748,44,37,2022-02-16T01:22:27Z,2380000,39.0,40.0,1,left,B. Adebayo driving floating Jump Shot (8 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,5.58,Made,8.0,,,,,,,,,,,,,,,,,,
239,PT05M59.00S,2022-02-16T01:22:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,87.46714848883047,57.107843137254896,1610612742,44,37,2022-02-16T01:22:36Z,2390000,36.0,65.0,1,right,MISS J. Green 7' driving floating Shot,[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,7.43,Missed,,,,,,,,,,,,,,,,,,,
240,PT05M55.00S,2022-02-16T01:22:32.2Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,44,37,2022-02-16T01:22:36Z,2400000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,239.0,3.0,3.0,0.0,,,,,,,,,,,
241,PT05M49.00S,2022-02-16T01:22:38.0Z,2,REGULAR,2pt,Jump Shot,[],1628389,21.369908015768726,27.205882352941174,1610612748,44,37,2022-02-16T01:22:44Z,2410000,114.0,148.0,1,left,MISS B. Adebayo 18' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,18.71,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M44.00S,2022-02-16T01:22:43.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,44,37,2022-02-16T01:22:44Z,2420000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,,,,
243,PT05M40.00S,2022-02-16T01:22:49.7Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612742,44,37,2022-02-16T01:23:00Z,2430000,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Doncic 2 FT),"[1628389, 1629029]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Doncic,1629029.0,,,,,
245,PT05M40.00S,2022-02-16T01:23:17.9Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,44,38,2022-02-16T01:23:17Z,2450000,,,0,,L. Doncic Free Throw 1 of 2 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
246,PT05M40.00S,2022-02-16T01:23:39.4Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,44,39,2022-02-16T01:23:39Z,2460000,,,0,,L. Doncic Free Throw 2 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
247,PT05M29.00S,2022-02-16T01:23:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.1268068331143235,52.69607843137255,1610612748,46,39,2022-02-16T01:23:58Z,2470000,-13.0,5.0,1,left,B. Adebayo driving finger roll Layup (10 PTS),[1628389],1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,1.44,Made,10.0,,,,,,,,,,,,,,,,,,
248,PT05M09.00S,2022-02-16T01:24:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630182,95.0886990801577,96.32352941176471,1610612742,46,42,2022-02-16T01:24:17Z,2480000,232.0,-6.0,1,right,J. Green 3PT  (8 PTS) (S. Dinwiddie 4 AST),"[1630182, 203915]",1610612742.0,DAL,,,,Green,J. Green,,,,,23.17,Made,8.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,,
250,PT04M58.00S,2022-02-16T01:24:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.14257555847569,43.13725490196079,1610612748,48,42,2022-02-16T01:24:28Z,2500000,34.0,80.0,1,left,B. Adebayo 8' fadeaway Jump Shot (12 PTS),[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,8.74,Made,12.0,,,,,,,,,,,,,,,,,,
251,PT04M41.00S,2022-02-16T01:24:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,82.21090670170827,52.450980392156865,1610612742,48,42,2022-02-16T01:24:47Z,2510000,12.0,115.0,1,right,MISS L. Doncic 11' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
252,PT04M36.00S,2022-02-16T01:24:44.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,48,42,2022-02-16T01:24:47Z,2520000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,251.0,6.0,5.0,1.0,,,,,,,,,,,
253,PT04M30.00S,2022-02-16T01:24:55.0Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612748,48,42,2022-02-16T01:25:05Z,2530000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1627827, 1628389]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Adebayo,1628389.0,,,,,
255,PT04M30.00S,2022-02-16T01:25:24.1Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,48,42,2022-02-16T01:25:24Z,2550000,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
256,PT04M30.00S,2022-02-16T01:25:24.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,48,42,2022-02-16T01:25:24Z,2560000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,
257,PT04M30.00S,2022-02-16T01:25:24.8Z,2,REGULAR,substitution,out,[],203939,,,1610612748,48,42,2022-02-16T01:25:29Z,2570000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M30.00S,2022-02-16T01:25:24.8Z,2,REGULAR,substitution,in,[],1628467,,,1610612748,48,42,2022-02-16T01:25:29Z,2580000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M30.00S,2022-02-16T01:25:49.5Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,49,42,2022-02-16T01:25:49Z,2590000,,,0,,B. Adebayo Free Throw 2 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
260,PT04M17.00S,2022-02-16T01:26:03.0Z,2,REGULAR,3pt,Jump Shot,[],1629029,67.62483574244416,26.47058823529412,1610612742,49,42,2022-02-16T01:26:43Z,2600000,-118.0,252.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M13.00S,2022-02-16T01:26:07.0Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,49,42,2022-02-16T01:33:04Z,2610000,,,0,,M. Kleber REBOUND (Off:2 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,260.0,3.0,1.0,2.0,,,,,,,,,,,
262,PT04M03.00S,2022-02-16T01:26:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,92.85479632063075,95.09803921568627,1610612742,49,42,2022-02-16T01:26:23Z,2620000,225.0,15.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,,
263,PT03M59.00S,2022-02-16T01:26:21.5Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,49,42,2022-02-16T01:26:23Z,2630000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,,
264,PT03M50.00S,2022-02-16T01:26:33.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,49,42,2022-02-16T01:26:33Z,2640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M50.00S,2022-02-16T01:26:34.9Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,49,42,2022-02-16T01:26:40Z,2650000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M50.00S,2022-02-16T01:26:34.9Z,2,REGULAR,substitution,in,[],200768,,,1610612748,49,42,2022-02-16T01:26:40Z,2660000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M50.00S,2022-02-16T01:26:50.8Z,2,REGULAR,stoppage,court clean up,[],0,,,1610612748,49,42,2022-02-16T01:26:50Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M37.00S,2022-02-16T01:27:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,16.507884362680684,45.34313725490196,1610612748,51,42,2022-02-16T01:27:22Z,2680000,23.0,103.0,1,left,J. Butler 10' fadeaway Jump Shot (6 PTS),[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,10.53,Made,6.0,,,,,,,,,,,,,,,,,,
269,PT03M25.00S,2022-02-16T01:27:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,82.9993429697766,42.64705882352941,1610612742,51,44,2022-02-16T01:27:33Z,2690000,-37.0,107.0,1,right,L. Doncic 11' driving floating Jump Shot (8 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,11.34,Made,8.0,,,,,,,,,,,,,,,,,,
270,PT03M16.00S,2022-02-16T01:27:35.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,7.046649145860711,52.69607843137255,1610612748,51,44,2022-02-16T01:27:55Z,2700000,-13.0,14.0,1,left,MISS B. Adebayo reverse DUNK,[1628389],1610612748.0,MIA,reverse,,,Adebayo,B. Adebayo,,,,,1.92,Missed,,,,,,,,,,,,,,,,,,,
271,PT03M16.00S,2022-02-16T01:27:35.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,51,44,2022-02-16T01:27:55Z,2710000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,270.0,2.0,2.0,0.0,,,,,,,,,,,
