actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
178,PT08M53.00S,2022-04-09T00:44:34.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,91.5407358738502,46.81372549019608,1610612737,35,33,2022-04-09T00:44:45Z,1720000,-16.0,27.0,1,right,D. Wright Layup (2 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,3.13,Made,,,,,2.0,,,,,,,,,,,,,,
179,PT08M36.00S,2022-04-09T00:44:52.6Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612748,35,33,2022-04-09T00:45:04Z,1730000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Butler 2 FT),"[1630168, 202710]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Butler,202710.0,,,
181,PT08M36.00S,2022-04-09T00:45:18.8Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,36,33,2022-04-09T00:45:18Z,1750000,,,0,,J. Butler Free Throw 1 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
182,PT08M36.00S,2022-04-09T00:45:19.6Z,2,REGULAR,substitution,out,[],1627789,,,1610612748,36,33,2022-04-09T00:45:28Z,1760000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M36.00S,2022-04-09T00:45:19.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612748,36,33,2022-04-09T00:45:28Z,1770000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M36.00S,2022-04-09T00:45:42.2Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,37,33,2022-04-09T00:45:42Z,1780000,,,0,,J. Butler Free Throw 2 of 2 (10 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
185,PT08M14.00S,2022-04-09T00:46:07.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,67.88764783180025,60.78431372549019,1610612737,37,33,2022-04-09T00:46:13Z,1790000,54.0,249.0,1,right,MISS K. Huerter 25' step back 3PT,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
186,PT08M13.00S,2022-04-09T00:46:08.3Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,37,33,2022-04-09T00:46:13Z,1800000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,185.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
187,PT08M13.00S,2022-04-09T00:46:12.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203992,95.48291721419186,64.2156862745098,1610612737,37,33,2022-04-09T00:46:18Z,1810000,71.0,-10.0,1,right,MISS B. Bogdanovic 7' Jump Shot,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,7.18,Missed,,,,,,,,,,,,,,,,,,,
188,PT08M13.00S,2022-04-09T00:46:15.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,37,33,2022-04-09T00:46:15Z,1820000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,
189,PT08M13.00S,2022-04-09T00:46:16.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,37,33,2022-04-09T00:46:16Z,1830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M55.00S,2022-04-09T00:46:38.7Z,2,REGULAR,2pt,Jump Shot,[],1629639,22.026938239159,59.55882352941176,1610612748,37,33,2022-04-09T00:46:43Z,1840000,-48.0,155.0,1,left,MISS T. Herro 16' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,16.18,Missed,,,,,,,,,,,,,,,,,,,
191,PT07M51.00S,2022-04-09T00:46:42.7Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,37,33,2022-04-09T00:46:43Z,1850000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
192,PT07M48.00S,2022-04-09T00:46:45.6Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612737,37,33,2022-04-09T00:47:10Z,1860000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1629130, 203992]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Bogdanovic,203992.0,,,
194,PT07M48.00S,2022-04-09T00:47:15.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203992,,,1610612737,37,34,2022-04-09T00:47:15Z,1880000,,,0,,B. Bogdanovic Free Throw 1 of 2 (14 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
195,PT07M48.00S,2022-04-09T00:47:37.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203992,,,1610612737,37,35,2022-04-09T00:47:37Z,1890000,,,0,,B. Bogdanovic Free Throw 2 of 2 (15 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
196,PT07M38.00S,2022-04-09T00:47:49.4Z,2,REGULAR,3pt,Jump Shot,[],1629216,4.5499342969776615,4.6568627450980395,1610612748,37,35,2022-04-09T01:14:36Z,1900000,227.0,-10.0,1,left,MISS G. Vincent step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
197,PT07M35.00S,2022-04-09T00:47:52.4Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,37,35,2022-04-09T00:47:55Z,1910000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
198,PT07M29.00S,2022-04-09T00:47:59.0Z,2,REGULAR,turnover,lost ball,[],1630168,,,1610612737,37,35,2022-04-09T00:48:04Z,1920000,,,0,,O. Okongwu lost ball TURNOVER (1 TO),"[1630168, 203473]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,1.0,Dedmon,203473.0,,,,,,,,
199,PT07M29.00S,2022-04-09T00:47:59.0Z,2,REGULAR,steal,,[],203473,,,1610612748,37,35,2022-04-09T00:48:00Z,1930000,,,0,,D. Dedmon STEAL (1 STL),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M26.00S,2022-04-09T00:48:02.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,5.863994743758213,50.245098039215684,1610612748,39,35,2022-04-09T00:48:08Z,1940000,-1.0,3.0,1,left,T. Herro running DUNK (6 PTS) (D. Dedmon 1 AST),"[1629639, 203473]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,0.29,Made,,,,,6.0,D. Dedmon,203473.0,1.0,,,,,,,,,,,
202,PT07M12.00S,2022-04-09T00:48:15.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,82.7365308804205,35.53921568627451,1610612737,39,35,2022-04-09T00:48:22Z,1960000,-72.0,110.0,1,right,MISS B. Bogdanovic 13' step back Shot,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,13.15,Missed,,,,,,,,,,,,,,,,,,,
203,PT07M09.00S,2022-04-09T00:48:18.3Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,39,35,2022-04-09T00:48:22Z,1970000,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
204,PT06M59.00S,2022-04-09T00:48:30.6Z,2,REGULAR,foul,offensive,[],202710,,,1610612748,39,35,2022-04-09T00:48:40Z,1980000,,,0,,J. Butler charge offensive FOUL (1 PF),"[202710, 203992]",1610612748.0,MIA,charge,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Bogdanovic,203992.0,,,
206,PT06M59.00S,2022-04-09T00:48:30.6Z,2,REGULAR,turnover,offensive foul,[],202710,,,1610612748,39,35,2022-04-09T00:48:30Z,2000000,,,0,,J. Butler offensive foul TURNOVER (1 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,1.0,,,204059.0,,,,,,,
207,PT06M59.00S,2022-04-09T00:48:40.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,39,35,2022-04-09T00:48:40Z,2010000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,out,[],203473,,,1610612737,39,35,2022-04-09T00:51:27Z,2020000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,39,35,2022-04-09T00:51:27Z,2030000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,out,[],201568,,,1610612737,39,35,2022-04-09T00:51:27Z,2040000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,39,35,2022-04-09T00:51:27Z,2050000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612737,39,35,2022-04-09T00:51:27Z,2060000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,39,35,2022-04-09T00:51:27Z,2070000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,39,35,2022-04-09T00:51:27Z,2080000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M59.00S,2022-04-09T00:50:55.4Z,2,REGULAR,substitution,in,[],203991,,,1610612737,39,35,2022-04-09T00:51:27Z,2090000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M44.00S,2022-04-09T00:51:47.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,92.19776609724047,55.88235294117647,1610612737,39,35,2022-04-09T00:51:53Z,2100000,29.0,21.0,1,right,MISS D. Hunter Layup,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,,
217,PT06M44.00S,2022-04-09T00:51:47.0Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,39,35,2022-04-09T00:51:53Z,2110000,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,216.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
218,PT06M44.00S,2022-04-09T00:51:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,94.40999984741211,50.0,1610612737,39,35,2022-04-09T00:51:52Z,2120000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
219,PT06M44.00S,2022-04-09T00:51:52.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,39,35,2022-04-09T00:51:52Z,2130000,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,218.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
220,PT06M44.00S,2022-04-09T00:51:54.5Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612737,39,35,2022-04-09T00:52:00Z,2140000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Capela 2 FT),"[1629130, 203991]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Capela,203991.0,,,
222,PT06M44.00S,2022-04-09T00:52:10.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203991,,,1610612737,39,36,2022-04-09T00:52:10Z,2160000,,,0,,C. Capela Free Throw 1 of 2 (9 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
223,PT06M44.00S,2022-04-09T00:52:10.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203991,,,1610612737,39,36,2022-04-09T00:52:29Z,2170000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
224,PT06M41.00S,2022-04-09T00:52:13.8Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612737,39,36,2022-04-09T00:52:29Z,2180000,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
225,PT06M41.00S,2022-04-09T00:52:28.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628989,90.48948751642575,34.55882352941176,1610612737,39,38,2022-04-09T00:52:39Z,2190000,-77.0,37.0,1,right,K. Huerter 8' bank Jump Shot (2 PTS),[1628989],1610612737.0,ATL,bank,,,Huerter,K. Huerter,,,,,8.56,Made,,,,,2.0,,,,,,,,,,,,,,
226,PT06M25.00S,2022-04-09T00:52:47.3Z,2,REGULAR,foul,personal,[],1628989,,,1610612748,39,38,2022-04-09T00:52:57Z,2200000,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 202710]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Butler,202710.0,,,
228,PT06M20.00S,2022-04-09T00:53:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,5.732588699080158,52.94117647058824,1610612748,41,38,2022-04-09T00:53:17Z,2220000,-15.0,1.0,1,left,D. Robinson reverse Layup (5 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,reverse,,,Robinson,D. Robinson,,,,,1.48,Made,,,,,5.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,
230,PT06M13.00S,2022-04-09T00:53:17.4Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,41,38,2022-04-09T00:53:21Z,2240000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1628389]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,,,,
231,PT06M13.00S,2022-04-09T00:53:17.4Z,2,REGULAR,steal,,[],1628389,,,1610612748,41,38,2022-04-09T00:53:19Z,2250000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M08.00S,2022-04-09T00:53:32.8Z,2,REGULAR,foul,offensive,[],1628389,,,1610612748,41,38,2022-04-09T01:01:03Z,2270000,,,0,,B. Adebayo off-the-ball offensive FOUL (2 PF),"[1628389, 1629027]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Young,1629027.0,,,
235,PT06M08.00S,2022-04-09T00:53:32.8Z,2,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,41,38,2022-04-09T00:53:48Z,2290000,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1.0,,,1626302.0,,,,,,,
236,PT06M08.00S,2022-04-09T00:53:41.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612737,41,38,2022-04-09T00:53:44Z,2300000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M08.00S,2022-04-09T00:53:41.8Z,2,REGULAR,substitution,in,[],200768,,,1610612737,41,38,2022-04-09T00:53:44Z,2310000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M00.00S,2022-04-09T00:53:56.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,89.17542706964521,31.862745098039213,1610612737,41,40,2022-04-09T00:54:04Z,2320000,-91.0,49.0,1,right,T. Young 10' driving floating Jump Shot (8 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,10.32,Made,,,,,8.0,,,,,,,,,,,,,,
239,PT05M37.00S,2022-04-09T00:54:19.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,10.85742444152431,45.83333333333333,1610612748,43,40,2022-04-09T01:00:37Z,2330000,21.0,50.0,1,left,B. Adebayo cutting Layup (8 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,5.38,Made,,,,,8.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
241,PT05M24.00S,2022-04-09T00:54:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.59198423127464,43.627450980392155,1610612737,43,40,2022-04-09T00:54:38Z,2350000,-32.0,17.0,1,right,MISS D. Hunter Layup,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,3.62,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M24.00S,2022-04-09T00:54:32.7Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,43,40,2022-04-09T00:54:38Z,2360000,,,0,,C. Capela REBOUND (Off:5 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,241.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
243,PT05M19.00S,2022-04-09T00:54:36.8Z,2,REGULAR,2pt,Hook,['2ndchance'],203991,94.03745072273325,69.6078431372549,1610612737,43,42,2022-04-09T00:54:43Z,2370000,98.0,4.0,1,right,C. Capela 9' turnaround Hook (11 PTS),[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,9.81,Made,,,,,11.0,,,,,,,,,,,,,,
244,PT05M12.00S,2022-04-09T00:54:44.5Z,2,REGULAR,3pt,Jump Shot,[],1629130,29.38567674113009,21.323529411764707,1610612748,43,42,2022-04-09T01:02:13Z,2380000,143.0,224.0,1,left,MISS D. Robinson 26' running 3PT,[1629130],1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M10.00S,2022-04-09T00:54:46.5Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,43,42,2022-04-09T00:54:48Z,2390000,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,244.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
246,PT05M08.00S,2022-04-09T00:54:48.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,69.72733245729303,80.14705882352942,1610612737,43,45,2022-04-09T00:54:54Z,2400000,151.0,232.0,1,right,T. Young 27' 3PT running pullup (11 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,27.67,Made,,,,,11.0,,,,,,,,,,,,,,
247,PT04M49.00S,2022-04-09T00:55:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,7.440867279894875,63.725490196078425,1610612748,45,45,2022-04-09T00:55:11Z,2410000,-69.0,17.0,1,left,T. Herro 7' driving floating bank Jump Shot (8 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,7.08,Made,,,,,8.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
248,PT04M27.00S,2022-04-09T00:55:29.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.72339027595268,50.73529411764706,1610612737,45,47,2022-04-09T00:55:33Z,2420000,4.0,16.0,1,right,C. Capela Layup (13 PTS) (K. Huerter 3 AST),"[203991, 1628989]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.63,Made,,,,,13.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,
250,PT04M13.00S,2022-04-09T00:55:43.3Z,2,REGULAR,2pt,Jump Shot,[],1628389,20.71287779237845,53.18627450980392,1610612748,45,47,2022-04-09T01:14:50Z,2440000,-16.0,142.0,1,left,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,14.31,Missed,,,,,,,,,,,,,,,,,,,
251,PT04M10.00S,2022-04-09T00:55:46.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,45,47,2022-04-09T00:55:48Z,2450000,,,0,,K. Huerter REBOUND (Off:1 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,250.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
252,PT04M05.00S,2022-04-09T00:55:54.1Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612737,45,47,2022-04-09T00:56:01Z,2460000,,,0,,D. Robinson shooting personal FOUL (3 PF) (Huerter 2 FT),"[1629130, 1628989]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Huerter,1628989.0,,,
254,PT04M05.00S,2022-04-09T00:56:28.7Z,2,REGULAR,freethrow,1 of 2,[],1628989,,,1610612737,45,48,2022-04-09T00:56:28Z,2480000,,,0,,K. Huerter Free Throw 1 of 2 (3 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
255,PT04M05.00S,2022-04-09T00:56:30.1Z,2,REGULAR,substitution,out,[],202710,,,1610612737,45,48,2022-04-09T00:56:45Z,2490000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M05.00S,2022-04-09T00:56:30.1Z,2,REGULAR,substitution,out,[],1629130,,,1610612737,45,48,2022-04-09T00:56:45Z,2500000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M05.00S,2022-04-09T00:56:30.1Z,2,REGULAR,substitution,out,[],203992,,,1610612737,45,48,2022-04-09T00:56:45Z,2510000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M05.00S,2022-04-09T00:56:30.1Z,2,REGULAR,substitution,in,[],1629622,,,1610612737,45,48,2022-04-09T00:56:45Z,2520000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M05.00S,2022-04-09T00:56:30.1Z,2,REGULAR,substitution,in,[],1628997,,,1610612737,45,48,2022-04-09T00:56:45Z,2530000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M05.00S,2022-04-09T00:56:30.1Z,2,REGULAR,substitution,in,[],201568,,,1610612737,45,48,2022-04-09T00:56:45Z,2540000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M05.00S,2022-04-09T00:56:49.2Z,2,REGULAR,freethrow,2 of 2,[],1628989,,,1610612737,45,49,2022-04-09T00:56:49Z,2550000,,,0,,K. Huerter Free Throw 2 of 2 (4 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
262,PT03M48.00S,2022-04-09T00:57:09.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,9.674770039421814,40.44117647058824,1610612748,47,49,2022-04-09T00:57:17Z,2560000,48.0,38.0,1,left,B. Adebayo 6' driving bank Hook (10 PTS),[1628389],1610612748.0,MIA,driving bank,,,Adebayo,B. Adebayo,,,,,6.13,Made,,,,,10.0,,,,,,,,,,,,,,
263,PT03M37.00S,2022-04-09T00:57:22.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612737,47,49,2022-04-09T00:57:32Z,2570000,,,0,,T. Herro personal FOUL (1 PF) (Young 2 FT),"[1629639, 1629027]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Young,1629027.0,,,
265,PT03M37.00S,2022-04-09T00:57:53.9Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,47,50,2022-04-09T00:57:53Z,2590000,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
