actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT11M23.00S,2024-04-04T00:40:48.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626204,93.77463863337714,48.77450980392157,1610612740,28,24,2024-04-04T00:43:19Z,1690000,False,-6.0,6.0,1,right,L. Nance Jr. running DUNK (2 PTS) (T. Murphy III 1 AST),"[1626204, 1630530]",1610612740.0,NOP,running,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,2.0,T. Murphy III,1630530.0,1.0,,,,,
173,PT11M02.00S,2024-04-04T00:41:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.440867279894875,46.81372549019608,1610612753,28,26,2024-04-04T00:41:12Z,1710000,False,16.0,17.0,1,left,M. Wagner cutting Layup (2 PTS) (J. Isaac 1 AST),"[1629021, 1628371]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,,2.0,J. Isaac,1628371.0,1.0,,,,,
175,PT10M50.00S,2024-04-04T00:41:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630700,73.01248357424441,80.63725490196079,1610612740,28,26,2024-04-04T00:41:24Z,1730000,False,153.0,201.0,1,right,MISS D. Daniels 25' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
176,PT10M48.00S,2024-04-04T00:41:22.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,28,26,2024-04-04T00:41:24Z,1740000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,175.0,,,,,,1.0,1.0,0.0,,,,,,,,,
177,PT10M35.00S,2024-04-04T00:41:36.3Z,2,REGULAR,3pt,Jump Shot,[],1630175,23.73521681997372,88.48039215686273,1610612753,28,26,2024-04-04T00:41:40Z,1750000,False,-192.0,171.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
178,PT10M31.00S,2024-04-04T00:41:40.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,28,26,2024-04-04T00:41:40Z,1760000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,177.0,,,,,,3.0,3.0,0.0,,,,,,,,,
179,PT10M24.00S,2024-04-04T00:41:46.4Z,2,REGULAR,3pt,Jump Shot,[],1630700,92.9862023653088,2.941176470588235,1610612740,31,26,2024-04-04T00:41:50Z,1770000,False,-235.0,13.0,1,right,D. Daniels 3PT  (3 PTS) (N. Marshall 2 AST),"[1630700, 1630230]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,23.57,Made,,,,,,,,,,3.0,N. Marshall,1630230.0,2.0,,,,,
181,PT10M01.00S,2024-04-04T00:42:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630175,25.04927726675427,87.00980392156863,1610612753,31,29,2024-04-04T00:42:13Z,1790000,False,-185.0,183.0,1,left,C. Anthony 26' 3PT  (3 PTS) (J. Isaac 2 AST),"[1630175, 1628371]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,,,,3.0,J. Isaac,1628371.0,2.0,,,,,
183,PT09M51.00S,2024-04-04T00:42:24.7Z,2,REGULAR,foul,offensive,[],1630700,,,1610612740,31,29,2024-04-04T00:42:44Z,1810000,False,,,0,,D. Daniels charge offensive FOUL (1 PF),"[1630700, 1629021]",1610612740.0,NOP,charge,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
185,PT09M51.00S,2024-04-04T00:42:24.7Z,2,REGULAR,turnover,offensive foul,[],1630700,,,1610612740,31,29,2024-04-04T00:42:24Z,1830000,False,,,0,,D. Daniels offensive foul TURNOVER (1 TO),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,,,1.0,,,,
186,PT09M38.00S,2024-04-04T00:42:55.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204060,32.14520367936925,47.549019607843135,1610612753,31,29,2024-04-04T00:45:36Z,1840000,False,12.0,250.0,1,left,MISS J. Ingles 25' pullup 3PT,[204060],1610612753.0,ORL,pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
187,PT09M33.00S,2024-04-04T00:43:00.1Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,31,29,2024-04-04T00:43:01Z,1850000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,,,186.0,,,,,,2.0,2.0,0.0,,,,,,,,,
188,PT09M28.00S,2024-04-04T00:43:04.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630230,87.20433639947439,47.05882352941176,1610612740,33,29,2024-04-04T00:43:11Z,1860000,False,-15.0,68.0,1,right,N. Marshall 6' running pullup Jump Shot (8 PTS),[1630230],1610612740.0,NOP,running pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,,,,,,,,,,8.0,,,,,,,,
190,PT09M13.00S,2024-04-04T00:43:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,11.383048620236531,42.8921568627451,1610612753,33,31,2024-04-04T00:43:25Z,1880000,False,36.0,55.0,1,left,M. Fultz 6' driving Layup (5 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,,,,,,,,,,5.0,,,,,,,,
192,PT08M57.00S,2024-04-04T00:43:35.2Z,2,REGULAR,3pt,Jump Shot,[],203468,67.88764783180025,35.049019607843135,1610612740,36,31,2024-04-04T00:43:41Z,1900000,False,-75.0,249.0,1,right,C. McCollum 26' 3PT step back (8 PTS) (L. Nance Jr. 1 AST),"[203468, 1626204]",1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,,,,,,8.0,L. Nance Jr.,1626204.0,1.0,,,,,
194,PT08M38.00S,2024-04-04T00:43:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.258212877792378,45.83333333333333,1610612753,36,33,2024-04-04T00:44:04Z,1920000,False,21.0,6.0,1,left,M. Wagner cutting Layup (4 PTS) (C. Anthony 3 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,4.0,C. Anthony,1630175.0,3.0,,,,,
196,PT08M38.00S,2024-04-04T00:44:00.5Z,2,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612753,36,33,2024-04-04T00:44:31Z,1940000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Wagner 1 FT),"[1630700, 1629021]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,1627519.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
198,PT08M38.00S,2024-04-04T00:44:07.1Z,2,REGULAR,substitution,out,[],1628365,,,1610612753,36,33,2024-04-04T00:44:14Z,1960000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M38.00S,2024-04-04T00:44:07.1Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,36,33,2024-04-04T00:44:14Z,1970000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M38.00S,2024-04-04T00:44:32.9Z,2,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,36,34,2024-04-04T00:44:32Z,1980000,False,,,0,,M. Wagner Free Throw 1 of 1 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
201,PT08M22.00S,2024-04-04T00:44:51.4Z,2,REGULAR,turnover,bad pass,[],1626204,,,1610612740,36,34,2024-04-04T00:44:57Z,1990000,False,,,0,,L. Nance Jr. bad pass TURNOVER (1 TO),"[1626204, 1630175]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,
202,PT08M22.00S,2024-04-04T00:44:51.4Z,2,REGULAR,steal,,[],1630175,,,1610612753,36,34,2024-04-04T00:44:55Z,2000000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
203,PT08M12.00S,2024-04-04T00:45:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,10.85742444152431,50.49019607843137,1610612753,36,36,2024-04-04T00:45:06Z,2010000,False,-2.0,50.0,1,left,M. Wagner driving Layup (7 PTS) (F. Wagner 1 AST),"[1629021, 1630532]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,,,7.0,F. Wagner,1630532.0,1.0,,,,,
204,PT07M59.00S,2024-04-04T00:45:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.26215505913272,47.05882352941176,1610612740,36,36,2024-04-04T00:49:26Z,2020000,False,-15.0,105.0,1,right,MISS C. McCollum 10' floating Shot,[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,10.58,Missed,,,,,,,,,,,,,,,,,,
205,PT07M59.00S,2024-04-04T00:45:14.3Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,36,36,2024-04-04T00:49:26Z,2030000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),8-16 Center,,,204.0,,,,,,1.0,1.0,0.0,,,,,,,,,
206,PT07M45.00S,2024-04-04T00:45:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.469776609724048,54.41176470588235,1610612753,36,38,2024-04-04T00:45:36Z,2040000,False,-22.0,-1.0,1,left,M. Wagner Layup (9 PTS) (J. Ingles 1 AST),"[1629021, 204060]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,9.0,J. Ingles,204060.0,1.0,,,,,
209,PT07M38.00S,2024-04-04T00:45:49.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,36,38,2024-04-04T00:45:49Z,2060000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,36,38,2024-04-04T00:48:17Z,2070000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,out,[],1630700,,,1610612740,36,38,2024-04-04T00:48:17Z,2080000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,36,38,2024-04-04T00:48:17Z,2090000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,out,[],1628371,,,1610612740,36,38,2024-04-04T00:48:17Z,2100000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,in,[],202685,,,1610612740,36,38,2024-04-04T00:48:17Z,2110000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,36,38,2024-04-04T00:48:17Z,2120000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,36,38,2024-04-04T00:48:17Z,2130000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M38.00S,2024-04-04T00:47:59.6Z,2,REGULAR,substitution,in,[],1631094,,,1610612740,36,38,2024-04-04T00:48:17Z,2140000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M33.00S,2024-04-04T00:48:41.6Z,2,REGULAR,foul,personal,[],1630532,,,1610612740,36,38,2024-04-04T00:49:03Z,2150000,False,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 203468]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,1151.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,
220,PT07M20.00S,2024-04-04T00:49:19.8Z,2,REGULAR,2pt,Jump Shot,[],202685,92.85479632063075,26.225490196078432,1610612740,38,38,2024-04-04T00:49:25Z,2170000,False,-119.0,15.0,1,right,J. Valanciunas 11' turnaround Jump Shot (7 PTS),[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,11.98,Made,,,,,,,,,,7.0,,,,,,,,
221,PT06M55.00S,2024-04-04T00:49:44.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,10.85742444152431,42.15686274509804,1610612753,38,38,2024-04-04T00:49:48Z,2180000,False,39.0,50.0,1,left,MISS F. Wagner 6' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
222,PT06M53.00S,2024-04-04T00:49:46.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,38,38,2024-04-04T00:49:46Z,2190000,False,,,0,,C. McCollum REBOUND (Off:0 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,221.0,,,,,,4.0,4.0,0.0,,,,,,,,,
224,PT06M34.00S,2024-04-04T00:50:22.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,88.38699080157687,50.245098039215684,1610612740,38,38,2024-04-04T00:50:26Z,2210000,False,1.0,57.0,1,right,MISS Z. Williamson turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
225,PT06M31.00S,2024-04-04T00:50:25.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,38,38,2024-04-04T00:50:26Z,2220000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,,,,,,2.0,2.0,0.0,,,,,,,,,
226,PT06M26.00S,2024-04-04T00:50:30.2Z,2,REGULAR,3pt,Jump Shot,[],1629021,19.793035479632064,93.62745098039215,1610612753,38,38,2024-04-04T00:52:45Z,2230000,False,-218.0,134.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
227,PT06M23.00S,2024-04-04T00:50:33.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,38,38,2024-04-04T00:50:38Z,2240000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,226.0,,,,,,4.0,4.0,0.0,,,,,,,,,
228,PT06M15.00S,2024-04-04T00:50:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,66.96780551905388,53.431372549019606,1610612740,38,38,2024-04-04T00:50:48Z,2250000,False,17.0,258.0,1,right,MISS T. Murphy III 25' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
229,PT06M10.00S,2024-04-04T00:50:46.9Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,38,38,2024-04-04T00:50:48Z,2260000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,,,228.0,,,,,,2.0,2.0,0.0,,,,,,,,,
230,PT06M05.00S,2024-04-04T00:50:55.0Z,2,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,38,38,2024-04-04T00:58:57Z,2270000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,1148.0,,,,,,,,,,,,1.0,,,,
231,PT05M44.00S,2024-04-04T00:51:37.6Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,38,38,2024-04-04T00:51:40Z,2280000,False,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1630175]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Anthony,1630175.0,,
232,PT05M44.00S,2024-04-04T00:51:37.6Z,2,REGULAR,steal,,[],1630175,,,1610612753,38,38,2024-04-04T00:51:39Z,2290000,False,,,0,,C. Anthony STEAL (2 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
233,PT05M40.00S,2024-04-04T00:51:44.7Z,2,REGULAR,foul,personal,[],203468,,,1610612753,38,38,2024-04-04T00:51:57Z,2300000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 1630532]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,1148.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
235,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,out,[],203468,,,1610612753,38,38,2024-04-04T00:52:11Z,2320000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,out,[],204060,,,1610612753,38,38,2024-04-04T00:52:11Z,2330000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,38,38,2024-04-04T00:52:11Z,2340000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,38,38,2024-04-04T00:52:11Z,2350000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,in,[],1630700,,,1610612753,38,38,2024-04-04T00:52:11Z,2360000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,38,38,2024-04-04T00:52:11Z,2370000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,in,[],203914,,,1610612753,38,38,2024-04-04T00:52:11Z,2380000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M40.00S,2024-04-04T00:51:55.0Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,38,38,2024-04-04T00:52:11Z,2390000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M23.00S,2024-04-04T00:52:24.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,5.732588699080158,45.83333333333333,1610612753,38,40,2024-04-04T00:52:28Z,2400000,False,21.0,1.0,1,left,P. Banchero driving Layup (10 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,10.0,,,,,,,,
244,PT05M14.00S,2024-04-04T00:52:33.6Z,2,REGULAR,3pt,Jump Shot,[],1630529,85.3646517739816,95.09803921568627,1610612740,38,40,2024-04-04T00:52:37Z,2410000,False,225.0,85.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
245,PT05M12.00S,2024-04-04T00:52:35.6Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,38,40,2024-04-04T00:52:37Z,2420000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,244.0,,,,,,5.0,4.0,1.0,,,,,,,,,
246,PT05M00.00S,2024-04-04T00:52:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630532,4.812746386333772,96.32352941176471,1610612753,38,40,2024-04-04T00:52:55Z,2430000,False,-232.0,-7.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
247,PT05M00.00S,2024-04-04T00:52:48.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,38,40,2024-04-04T00:52:55Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,246.0,,,,,,,,,,,,,,,,,
248,PT04M59.00S,2024-04-04T00:52:56.6Z,2,REGULAR,foul,personal,[],1630529,,,1610612753,38,40,2024-04-04T00:53:28Z,2450000,False,,,0,,H. Jones loose ball personal FOUL (2 PF),"[1630529, 1630591]",1610612740.0,NOP,loose ball,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,1151.0,2.0,1.0,Suggs,1630591.0,,,,,,,,,,,,
250,PT04M54.00S,2024-04-04T00:53:38.2Z,2,REGULAR,foul,personal,[],202685,,,1610612753,38,40,2024-04-04T00:53:48Z,2470000,False,,,0,,J. Valanciunas personal FOUL (2 PF),"[202685, 1630532]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,1148.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
252,PT04M41.00S,2024-04-04T00:54:03.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631094,13.748357424441524,45.09803921568628,1610612753,38,42,2024-04-04T00:59:17Z,2490000,False,25.0,77.0,1,left,P. Banchero 8' driving floating Jump Shot (12 PTS) (W. Carter Jr. 1 AST),"[1631094, 1628976]",1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,8.05,Made,,,,,,,,,,12.0,W. Carter Jr.,1628976.0,1.0,,,,,
253,PT04M21.00S,2024-04-04T00:54:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.38042049934296,46.07843137254902,1610612740,40,42,2024-04-04T00:54:29Z,2500000,False,-20.0,10.0,1,right,H. Jones driving Layup (4 PTS) (D. Daniels 3 AST),"[1630529, 1630700]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,,,4.0,D. Daniels,1630700.0,3.0,,,,,
256,PT04M11.00S,2024-04-04T00:54:33.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,31.882391590013142,61.274509803921575,1610612753,40,45,2024-04-04T00:54:39Z,2520000,False,-56.0,247.0,1,left,W. Carter Jr. 25' 3PT  (6 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.36,Made,,,,,,,,,,6.0,F. Wagner,1630532.0,2.0,,,,,
258,PT03M58.00S,2024-04-04T00:54:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.40932982917214,46.81372549019608,1610612740,40,45,2024-04-04T00:54:51Z,2540000,False,-16.0,28.0,1,right,MISS Z. Williamson driving finger roll Layup,[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
