actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
254,PT04M05.00S,2024-03-16T00:55:08.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,38,35,2024-03-16T00:57:35Z,2400000,False,0.0,0.0,1,left,MISS J. Valanciunas putback Layup,[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
255,PT04M05.00S,2024-03-16T00:55:08.9Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,38,35,2024-03-16T00:57:35Z,2410000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,254.0,5.0,3.0,2.0,,,,,,,,,,,,,,
256,PT04M04.00S,2024-03-16T00:55:10.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,40,35,2024-03-16T00:58:01Z,2420000,False,0.0,0.0,1,left,J. Valanciunas tip Layup (4 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
257,PT03M50.00S,2024-03-16T00:55:17.5Z,2,REGULAR,3pt,Jump Shot,[],1630538,71.04139290407359,18.38235294117647,1610612746,40,35,2024-03-16T00:55:25Z,2430000,False,-158.0,220.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
258,PT03M47.00S,2024-03-16T00:55:20.5Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,40,35,2024-03-16T00:55:25Z,2440000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,257.0,2.0,1.0,1.0,,,,,,,,,,,,,,
259,PT03M31.00S,2024-03-16T00:55:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,52.94117647058824,1610612740,42,35,2024-03-16T00:55:41Z,2450000,False,-15.0,5.0,1,left,Z. Williamson driving reverse Layup (7 PTS) (H. Jones 1 AST),"[1629627, 1630529]",1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,7.0,,,,,,,,,,,H. Jones,1630529.0,1.0
261,PT03M17.00S,2024-03-16T00:55:50.2Z,2,REGULAR,3pt,Jump Shot,[],1630538,77.21747700394218,12.5,1610612746,42,38,2024-03-16T00:55:55Z,2470000,False,-188.0,162.0,1,right,B. Hyland 24' 3PT  (5 PTS) (A. Coffey 2 AST),"[1630538, 1629599]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,24.76,Made,,,,,5.0,,,,,,,,,,,A. Coffey,1629599.0,2.0
263,PT02M50.00S,2024-03-16T00:56:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.354139290407357,44.36274509803921,1610612740,44,38,2024-03-16T00:56:23Z,2490000,False,28.0,73.0,1,left,C. McCollum 7' driving floating Jump Shot (9 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,,,,,9.0,,,,,,,,,,,H. Jones,1630529.0,2.0
265,PT02M34.00S,2024-03-16T00:56:42.4Z,2,REGULAR,foul,personal,[],1629627,,,1610612746,44,38,2024-03-16T00:56:52Z,2510000,False,,,0,,Z. Williamson personal FOUL (1 PF),"[1629627, 202695]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,1148.0,1.0,0.0,Leonard,202695.0,,,,,,,,
267,PT02M34.00S,2024-03-16T00:56:49.2Z,2,REGULAR,substitution,out,[],202685,,,1610612746,44,38,2024-03-16T00:56:54Z,2530000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M34.00S,2024-03-16T00:56:49.2Z,2,REGULAR,substitution,out,[],202331,,,1610612746,44,38,2024-03-16T00:56:54Z,2540000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M34.00S,2024-03-16T00:56:49.2Z,2,REGULAR,substitution,in,[],1626204,,,1610612746,44,38,2024-03-16T00:56:54Z,2550000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M34.00S,2024-03-16T00:56:49.2Z,2,REGULAR,substitution,in,[],200782,,,1610612746,44,38,2024-03-16T00:56:54Z,2560000,False,,,0,,SUB in: P. Tucker,[200782],1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M23.00S,2024-03-16T00:57:10.8Z,2,REGULAR,2pt,Jump Shot,[],202695,76.03482260183968,66.17647058823529,1610612746,44,40,2024-03-16T00:57:30Z,2570000,False,81.0,173.0,1,right,K. Leonard 19' pullup Jump Shot (11 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.08,Made,,,,,11.0,,,,,,,,,,,,,
272,PT02M06.00S,2024-03-16T00:57:27.5Z,2,REGULAR,2pt,Jump Shot,[],1627742,13.485545335085414,22.30392156862745,1610612740,44,40,2024-03-16T00:57:43Z,2580000,False,138.0,74.0,1,left,MISS B. Ingram 15' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.72,Missed,,,,,,,,,,,,,,,,,,
273,PT02M05.00S,2024-03-16T00:57:28.5Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,44,40,2024-03-16T00:57:43Z,2590000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,272.0,3.0,1.0,2.0,,,,,,,,,,,,,,
274,PT02M04.00S,2024-03-16T00:57:38.7Z,2,REGULAR,2pt,Hook,"['2ndchance', 'pointsinthepaint']",1629627,5.590000152587891,50.0,1610612740,46,40,2024-03-16T01:00:02Z,2600000,False,0.0,0.0,1,left,Z. Williamson turnaround bank Hook (9 PTS),[1629627],1610612740.0,NOP,turnaround bank,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,9.0,,,,,,,,,,,,,
275,PT01M44.00S,2024-03-16T00:58:01.6Z,2,REGULAR,turnover,out-of-bounds,[],200782,,,1610612746,46,40,2024-03-16T00:58:08Z,2610000,False,,,0,,P. Tucker bad pass out-of-bounds TURNOVER (1 TO),[200782],1610612746.0,LAC,bad pass,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Center,,,,,,,,202056.0,,,,,1.0,,,,,,,
276,PT01M44.00S,2024-03-16T00:58:11.8Z,2,REGULAR,substitution,out,[],1629599,,,1610612740,46,40,2024-03-16T00:58:15Z,2620000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M44.00S,2024-03-16T00:58:11.8Z,2,REGULAR,substitution,in,[],202331,,,1610612740,46,40,2024-03-16T00:58:15Z,2630000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT01M25.00S,2024-03-16T00:58:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612740,46,40,2024-03-16T00:58:53Z,2650000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Nance Jr. 2 FT),"[1627826, 1626204]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,2.0,0.0,Nance Jr.,1626204.0,,,,,,,,
281,PT01M25.00S,2024-03-16T00:59:06.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626204,,,1610612740,47,40,2024-03-16T00:59:06Z,2670000,False,,,0,,L. Nance Jr. Free Throw 1 of 2 (1 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
282,PT01M25.00S,2024-03-16T00:59:16.9Z,2,REGULAR,substitution,out,[],1627826,,,1610612740,47,40,2024-03-16T00:59:21Z,2680000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M25.00S,2024-03-16T00:59:16.9Z,2,REGULAR,substitution,in,[],1628464,,,1610612740,47,40,2024-03-16T00:59:21Z,2690000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M25.00S,2024-03-16T00:59:32.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626204,,,1610612740,48,40,2024-03-16T00:59:32Z,2700000,False,,,0,,L. Nance Jr. Free Throw 2 of 2 (2 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
285,PT01M17.00S,2024-03-16T00:59:50.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612746,48,40,2024-03-16T01:00:08Z,2710000,False,,,0,,C. McCollum personal FOUL (1 PF) (George 2 FT),"[203468, 202331]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,2005.0,1.0,0.0,George,202331.0,,,,,,,,
287,PT01M17.00S,2024-03-16T01:00:12.8Z,2,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,48,41,2024-03-16T01:00:12Z,2730000,False,,,0,,P. George Free Throw 1 of 2 (14 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
288,PT01M17.00S,2024-03-16T01:00:33.5Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,48,42,2024-03-16T01:00:33Z,2740000,False,,,0,,P. George Free Throw 2 of 2 (15 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
290,PT01M07.00S,2024-03-16T01:00:53.9Z,2,REGULAR,foul,offensive,['inpenalty'],1630529,,,1610612740,48,42,2024-03-16T01:01:12Z,2750000,False,,,0,,H. Jones charge offensive FOUL (2 PF),"[1630529, 200782]",1610612740.0,NOP,charge,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,2.0,0.0,Tucker,200782.0,,,,,,,,
292,PT01M07.00S,2024-03-16T01:00:53.9Z,2,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,48,42,2024-03-16T01:00:53Z,2770000,False,,,0,,H. Jones offensive foul TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,2005.0,,,,,2.0,,,,,,,
293,PT00M54.80S,2024-03-16T01:01:26.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,81.2910643889619,25.0,1610612746,48,44,2024-03-16T01:01:33Z,2780000,False,-125.0,123.0,1,right,P. George 17' step back Jump Shot (17 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,17.56,Made,,,,,17.0,,,,,,,,,,,,,
294,PT00M43.70S,2024-03-16T01:01:46.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612740,48,44,2024-03-16T01:01:58Z,2790000,False,,,0,,P. Tucker shooting personal FOUL (2 PF) (Williamson 2 FT),"[200782, 1629627]",1610612746.0,LAC,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202056.0,2.0,0.0,Williamson,1629627.0,,,,,,,,
296,PT00M43.70S,2024-03-16T01:02:09.9Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,49,44,2024-03-16T01:02:09Z,2810000,False,,,0,,Z. Williamson Free Throw 1 of 2 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
297,PT00M43.70S,2024-03-16T01:02:10.9Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,49,44,2024-03-16T01:02:17Z,2820000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M43.70S,2024-03-16T01:02:10.9Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,49,44,2024-03-16T01:02:17Z,2830000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT00M43.70S,2024-03-16T01:02:26.7Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,50,44,2024-03-16T01:02:26Z,2840000,False,,,0,,Z. Williamson Free Throw 2 of 2 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
300,PT00M35.90S,2024-03-16T01:02:35.5Z,2,REGULAR,2pt,Jump Shot,[],202695,73.66951379763469,47.30392156862745,1610612746,50,44,2024-03-16T01:03:14Z,2850000,False,-13.0,195.0,1,right,MISS K. Leonard 19' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,19.55,Missed,,,,,,,,,,,,,,,,,,
301,PT00M32.50S,2024-03-16T01:02:38.9Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,50,44,2024-03-16T01:03:14Z,2860000,False,,,0,,C. McCollum REBOUND (Off:0 Def:6),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,300.0,6.0,6.0,0.0,,,,,,,,,,,,,,
302,PT00M25.40S,2024-03-16T01:02:45.9Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,50,44,2024-03-16T01:04:05Z,2870000,False,,,0,,Z. Williamson bad pass TURNOVER (3 TO),"[1629627, 202331]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,George,202331.0,,,,,
303,PT00M25.40S,2024-03-16T01:02:45.9Z,2,REGULAR,steal,,[],202331,,,1610612746,50,44,2024-03-16T01:02:47Z,2880000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT00M02.40S,2024-03-16T01:03:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,71.56701708278581,13.970588235294118,1610612746,50,44,2024-03-16T01:03:22Z,2890000,False,-180.0,215.0,1,right,MISS P. George 28' step back 3PT,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,28.03,Missed,,,,,,,,,,,,,,,,,,
305,PT00M01.40S,2024-03-16T01:03:09.9Z,2,REGULAR,rebound,offensive,[],202695,,,1610612746,50,44,2024-03-16T01:03:57Z,2900000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,304.0,5.0,4.0,1.0,,,,,,,,,,,,,,
306,PT00M01.40S,2024-03-16T01:03:24.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,50,44,2024-03-16T01:03:30Z,2910000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,2005.0,,,,,,,,,,,,
309,PT00M00.00S,2024-03-16T01:03:46.7Z,2,REGULAR,period,end,[],0,,,1610612740,50,44,2024-03-16T01:03:46Z,2940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2024-03-16T01:18:30.9Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,50,44,2024-03-16T01:18:53Z,2950000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2024-03-16T01:18:30.9Z,3,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,50,44,2024-03-16T01:18:53Z,2960000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2024-03-16T01:18:30.9Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612740,50,44,2024-03-16T01:18:53Z,2970000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2024-03-16T01:18:30.9Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,50,44,2024-03-16T01:18:53Z,2980000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2024-03-16T01:18:30.9Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,50,44,2024-03-16T01:18:53Z,2990000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2024-03-16T01:18:30.9Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612740,50,44,2024-03-16T01:18:53Z,3000000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2024-03-16T01:19:02.2Z,3,REGULAR,period,start,[],0,,,1610612746,50,44,2024-03-16T01:19:02Z,3010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M42.00S,2024-03-16T01:19:19.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,17.427726675427067,48.28431372549019,1610612746,50,44,2024-03-16T01:19:25Z,3020000,False,9.0,111.0,1,left,MISS I. Zubac 11' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,11.16,Missed,,,,,,,,,,,,,,,,,,
318,PT11M39.00S,2024-03-16T01:19:22.3Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,50,44,2024-03-16T01:19:25Z,3030000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,317.0,1.0,1.0,0.0,,,,,,,,,,,,,,
319,PT11M19.00S,2024-03-16T01:19:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.77463863337714,47.05882352941176,1610612740,52,44,2024-03-16T01:20:10Z,3040000,False,-15.0,6.0,1,right,Z. Williamson driving Layup (13 PTS) (B. Ingram 6 AST),"[1629627, 1627742]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,13.0,,,,,,,,,,,B. Ingram,1627742.0,6.0
321,PT11M08.00S,2024-03-16T01:19:52.4Z,3,REGULAR,2pt,Jump Shot,[],202331,23.99802890932983,41.17647058823529,1610612746,52,44,2024-03-16T01:20:31Z,3060000,False,44.0,173.0,1,left,MISS P. George 17' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Center,17.86,Missed,,,,,,,,,,,,,,,,,,
322,PT11M06.00S,2024-03-16T01:19:54.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,52,44,2024-03-16T01:20:31Z,3070000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Center,,,321.0,,,,,,,,,,,,,,,,,
324,PT10M55.00S,2024-03-16T01:20:23.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200782,6.1268068331143235,2.2058823529411766,1610612746,52,47,2024-03-16T01:20:27Z,3090000,False,239.0,5.0,1,left,P. Tucker 3PT  (3 PTS) (B. Hyland 1 AST),"[200782, 1630538]",1610612746.0,LAC,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,23.91,Made,,,,,3.0,,,,,,,,,,,B. Hyland,1630538.0,1.0
326,PT10M32.00S,2024-03-16T01:20:46.6Z,3,REGULAR,turnover,lost ball,[],1630529,,,1610612740,52,47,2024-03-16T01:20:51Z,3110000,False,,,0,,H. Jones lost ball TURNOVER (3 TO),"[1630529, 1630538]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Hyland,1630538.0,,,,,
327,PT10M32.00S,2024-03-16T01:20:46.6Z,3,REGULAR,steal,,[],1630538,,,1610612746,52,47,2024-03-16T01:20:48Z,3120000,False,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
328,PT10M28.00S,2024-03-16T01:20:58.1Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612746,52,47,2024-03-16T01:21:06Z,3130000,False,,,0,,H. Jones shooting personal FOUL (3 PF) (Zubac 2 FT),"[1630529, 1627826]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,3.0,0.0,Zubac,1627826.0,,,,,,,,
330,PT10M28.00S,2024-03-16T01:21:10.2Z,3,REGULAR,foul,technical,['1freethrow'],1630529,,,1610612746,52,47,2024-03-16T01:21:24Z,3150000,False,,,0,,H. Jones technical FOUL (1 Tech),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,2005.0,3.0,1.0,,,,,,,,,,
331,PT10M28.00S,2024-03-16T01:21:36.9Z,3,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,52,48,2024-03-16T01:21:36Z,3160000,False,,,0,,P. George technical Free Throw 1 of 1 (18 PTS),[202331],1610612746.0,LAC,technical,,,George,P. George,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
332,PT10M28.00S,2024-03-16T01:22:01.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,52,48,2024-03-16T01:22:01Z,3170000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
333,PT10M28.00S,2024-03-16T01:22:01.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,52,48,2024-03-16T01:22:01Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,
334,PT10M28.00S,2024-03-16T01:22:20.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,52,49,2024-03-16T01:22:20Z,3190000,False,,,0,,I. Zubac Free Throw 2 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
335,PT10M16.00S,2024-03-16T01:22:35.3Z,3,REGULAR,3pt,Jump Shot,[],203468,80.23981603153744,92.15686274509804,1610612740,52,49,2024-03-16T01:22:41Z,3200000,False,211.0,133.0,1,right,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
336,PT10M13.00S,2024-03-16T01:22:38.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,52,49,2024-03-16T01:22:41Z,3210000,False,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,335.0,6.0,6.0,0.0,,,,,,,,,,,,,,
337,PT10M12.00S,2024-03-16T01:22:39.8Z,3,REGULAR,turnover,lost ball,[],1627826,,,1610612746,52,49,2024-03-16T01:22:44Z,3220000,False,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 1629627]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Williamson,1629627.0,,,,,
338,PT10M12.00S,2024-03-16T01:22:39.8Z,3,REGULAR,steal,,[],1629627,,,1610612740,52,49,2024-03-16T01:22:42Z,3230000,False,,,0,,Z. Williamson STEAL (2 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT10M07.00S,2024-03-16T01:22:44.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,87.72996057818659,50.245098039215684,1610612740,54,49,2024-03-16T01:22:56Z,3240000,False,1.0,63.0,1,right,Z. Williamson 6' driving Layup (15 PTS) (C. McCollum 1 AST),"[1629627, 203468]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,,,,,15.0,,,,,,,,,,,C. McCollum,203468.0,1.0
341,PT09M46.00S,2024-03-16T01:23:05.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,5.995400788436268,49.26470588235294,1610612746,54,51,2024-03-16T01:23:12Z,3260000,False,4.0,4.0,1,left,I. Zubac cutting DUNK (3 PTS) (P. George 1 AST),"[1627826, 202331]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,3.0,,,,,,,,,,,P. George,202331.0,1.0
