actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT00M24.00S,2024-02-24T01:37:34.4Z,1,REGULAR,rebound,offensive,[],1641722,,,1610612740,22,28,2024-02-24T01:38:10Z,1660000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:0),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,167.0,1.0,0.0,1.0,,,,,,,,,,,,,,
170,PT00M23.50S,2024-02-24T01:37:41.6Z,1,REGULAR,2pt,Layup,['2ndchance'],1629627,91.14651773981603,23.03921568627451,1610612740,24,28,2024-02-24T01:38:04Z,1670000,False,-135.0,31.0,1,right,Z. Williamson 13' driving Layup (4 PTS) (L. Nance Jr. 1 AST),"[1629627, 1626204]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,13.83,Made,,,,,4.0,L. Nance Jr.,1626204.0,1.0,,,,,,,,,,
172,PT00M02.90S,2024-02-24T01:38:15.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,23.866622864651774,90.93137254901961,1610612748,24,31,2024-02-24T01:38:19Z,1690000,False,-205.0,172.0,1,left,D. Robinson 26' 3PT  (3 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,3.0,J. Butler,202710.0,1.0,,,,,,,,,,
175,PT00M00.30S,2024-02-24T01:38:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630230,30.17411300919842,39.21568627450981,1610612740,24,31,2024-02-24T01:39:02Z,1720000,False,-54.0,604.0,1,right,MISS N. Marshall 60' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,60.63,Missed,,,,,,,,,,,,,,,,,,
176,PT00M00.10S,2024-02-24T01:38:22.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,24,31,2024-02-24T01:39:02Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Center,,,175.0,,,,,,,,,,,,,,,,,
177,PT00M00.00S,2024-02-24T01:39:04.2Z,1,REGULAR,period,end,[],0,,,1610612740,24,31,2024-02-24T01:39:04Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-02-24T01:39:36.2Z,2,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,24,31,2024-02-24T01:41:02Z,1750000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-02-24T01:39:36.2Z,2,REGULAR,substitution,out,['startperiod'],1641722,,,1610612740,24,31,2024-02-24T01:41:02Z,1760000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-02-24T01:39:36.2Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,24,31,2024-02-24T01:41:02Z,1770000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-02-24T01:39:36.2Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,24,31,2024-02-24T01:41:02Z,1780000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-02-24T01:41:12.2Z,2,REGULAR,period,start,[],0,,,1610612748,24,31,2024-02-24T01:41:12Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M43.00S,2024-02-24T01:41:27.9Z,2,REGULAR,2pt,Jump Shot,[],202710,8.541392904073588,27.24034926470588,1610612748,24,31,2024-02-24T01:41:35Z,1800000,False,114.0,28.0,1,left,MISS J. Butler 11' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,11.71,Missed,,,,,,,,,,,,,,,,,,
184,PT11M41.00S,2024-02-24T01:41:29.9Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,24,31,2024-02-24T01:41:35Z,1810000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,183.0,5.0,4.0,1.0,,,,,,,,,,,,,,
185,PT11M26.00S,2024-02-24T01:41:45.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,86.33377135348226,39.01654411764706,1610612740,24,31,2024-02-24T01:41:51Z,1820000,False,-55.0,76.0,1,right,MISS Z. Williamson 9' driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Left,9.38,Missed,,,,,,,,,,,,,,,,,,
186,PT11M23.00S,2024-02-24T01:41:48.2Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,24,31,2024-02-24T01:41:51Z,1830000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
187,PT11M15.00S,2024-02-24T01:41:55.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.677398160315374,82.1078431372549,1610612748,24,34,2024-02-24T01:42:06Z,1840000,False,-161.0,208.0,1,left,D. Robinson 26' 3PT  (6 PTS) (J. Butler 2 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.25,Made,,,,,6.0,J. Butler,202710.0,2.0,,,,,,,,,,
189,PT11M02.00S,2024-02-24T01:42:08.5Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,24,34,2024-02-24T01:42:12Z,1860000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 1631170]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,Jaquez Jr.,1631170.0,,
190,PT11M02.00S,2024-02-24T01:42:08.5Z,2,REGULAR,steal,,[],1631170,,,1610612748,24,34,2024-02-24T01:42:10Z,1870000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
191,PT11M00.00S,2024-02-24T01:42:11.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631170,9.543363994743759,48.03921568627451,1610612748,24,36,2024-02-24T01:42:17Z,1880000,False,10.0,37.0,1,left,J. Jaquez Jr. running Layup (2 PTS),[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,2.0,,,,,,,,,,,,,
192,PT10M42.00S,2024-02-24T01:42:29.5Z,2,REGULAR,3pt,Jump Shot,[],203468,66.3107752956636,28.921568627450984,1610612740,24,36,2024-02-24T01:42:34Z,1890000,False,-105.0,264.0,1,right,MISS C. McCollum 28' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
193,PT10M39.00S,2024-02-24T01:42:32.5Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,24,36,2024-02-24T01:42:34Z,1900000,False,,,0,,J. Butler REBOUND (Off:0 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,192.0,4.0,4.0,0.0,,,,,,,,,,,,,,
194,PT10M26.00S,2024-02-24T01:42:45.6Z,2,REGULAR,3pt,Jump Shot,[],1629130,27.94021024967148,76.9607843137255,1610612748,24,36,2024-02-24T01:42:50Z,1910000,False,-135.0,210.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
195,PT10M23.00S,2024-02-24T01:42:48.6Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,24,36,2024-02-24T01:42:50Z,1920000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,194.0,2.0,2.0,0.0,,,,,,,,,,,,,,
196,PT10M18.00S,2024-02-24T01:42:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,87.33574244415243,60.5392156862745,1610612740,24,36,2024-02-24T01:53:18Z,1930000,False,53.0,67.0,1,right,MISS Z. Williamson 8' driving Layup - blocked,"[1629627, 201567]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Right,8.49,Missed,,,,,,,,,,,,,,,,,Love,201567.0
197,PT10M18.00S,2024-02-24T01:42:56.2Z,2,REGULAR,block,,[],201567,,,1610612740,24,36,2024-02-24T01:42:59Z,1940000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
198,PT10M16.00S,2024-02-24T01:42:58.2Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,24,36,2024-02-24T01:53:18Z,1950000,False,,,0,,J. Butler REBOUND (Off:0 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Right,,,196.0,5.0,5.0,0.0,,,,,,,,,,,,,,
199,PT10M09.00S,2024-02-24T01:43:02.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201567,29.122864651773984,17.892156862745097,1610612748,24,39,2024-02-24T01:43:25Z,1960000,False,161.0,221.0,1,left,K. Love 27' 3PT running (3 PTS) (J. Butler 3 AST),"[201567, 202710]",1610612748.0,MIA,running,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,27.34,Made,,,,,3.0,J. Butler,202710.0,3.0,,,,,,,,,,
201,PT10M07.00S,2024-02-24T01:43:09.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,24,39,2024-02-24T01:43:09Z,1980000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M07.00S,2024-02-24T01:45:27.8Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,24,39,2024-02-24T01:45:49Z,1990000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M07.00S,2024-02-24T01:45:27.8Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,24,39,2024-02-24T01:45:49Z,2000000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M48.00S,2024-02-24T01:47:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,89.04402102496715,51.470588235294116,1610612740,24,39,2024-02-24T01:47:45Z,2010000,False,7.0,50.0,1,right,MISS C. McCollum driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,,
205,PT09M46.00S,2024-02-24T01:47:36.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,24,39,2024-02-24T01:47:45Z,2020000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,,,
206,PT09M34.00S,2024-02-24T01:47:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,11.777266754270697,51.71568627450981,1610612748,24,39,2024-02-24T01:54:06Z,2030000,False,-9.0,58.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.88,Missed,,,,,,,,,,,,,,,,,,
207,PT09M33.00S,2024-02-24T01:47:53.3Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,24,39,2024-02-24T01:54:06Z,2040000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,206.0,3.0,1.0,2.0,,,,,,,,,,,,,,
208,PT09M23.00S,2024-02-24T01:48:00.1Z,2,REGULAR,3pt,Jump Shot,[],1630230,97.45400788436268,94.85294117647058,1610612740,24,39,2024-02-24T01:48:15Z,2050000,False,224.0,-29.0,1,right,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
209,PT09M22.00S,2024-02-24T01:48:01.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,24,39,2024-02-24T01:48:15Z,2060000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,208.0,,,,,,,,,,,,,,,,,
211,PT09M04.00S,2024-02-24T01:48:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,11.251642575558476,47.30392156862745,1610612748,24,41,2024-02-24T01:48:47Z,2080000,False,13.0,53.0,1,left,J. Butler driving Layup (12 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,12.0,,,,,,,,,,,,,
212,PT08M52.00S,2024-02-24T01:48:48.7Z,2,REGULAR,3pt,Jump Shot,[],203468,67.49342969776609,35.78431372549019,1610612740,24,41,2024-02-24T01:48:53Z,2090000,False,-71.0,253.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
213,PT08M48.00S,2024-02-24T01:48:52.7Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,24,41,2024-02-24T01:48:53Z,2100000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,212.0,1.0,1.0,0.0,,,,,,,,,,,,,,
214,PT08M39.00S,2024-02-24T01:49:05.5Z,2,REGULAR,2pt,Hook,[],1631170,15.062417871222076,67.8921568627451,1610612748,24,41,2024-02-24T01:54:48Z,2110000,False,-89.0,89.0,1,left,MISS J. Jaquez Jr. 12' turnaround Hook,[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,12.63,Missed,,,,,,,,,,,,,,,,,,
215,PT08M37.00S,2024-02-24T01:49:07.5Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,24,41,2024-02-24T01:54:48Z,2120000,False,,,0,,J. Butler REBOUND (Off:1 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,214.0,6.0,5.0,1.0,,,,,,,,,,,,,,
216,PT08M36.00S,2024-02-24T01:49:12.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202710,5.590000152587891,50.0,1610612748,24,43,2024-02-24T01:54:55Z,2130000,False,0.0,0.0,1,left,J. Butler tip Layup (14 PTS),[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,14.0,,,,,,,,,,,,,
217,PT08M24.00S,2024-02-24T01:49:18.9Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612740,24,43,2024-02-24T01:49:24Z,2140000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Williamson 2 FT),"[201567, 1629627]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,1.0,0.0,Williamson,1629627.0,,,,
219,PT08M24.00S,2024-02-24T01:49:50.5Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,25,43,2024-02-24T02:00:27Z,2160000,False,,,0,,Z. Williamson Free Throw 1 of 2 (5 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
222,PT08M24.00S,2024-02-24T01:49:50.5Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,26,43,2024-02-24T02:00:27Z,2165000,False,,,0,,Z. Williamson Free Throw 2 of 2 (6 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
220,PT08M24.00S,2024-02-24T01:49:52.9Z,2,REGULAR,substitution,out,[],1630230,,,1610612748,26,43,2024-02-24T02:00:27Z,2170000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M24.00S,2024-02-24T01:49:52.9Z,2,REGULAR,substitution,in,[],1630526,,,1610612748,26,43,2024-02-24T02:00:27Z,2180000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M18.00S,2024-02-24T01:50:17.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,10.068988173455978,61.274509803921575,1610612748,26,43,2024-02-24T01:59:49Z,2185000,False,-56.0,42.0,1,left,MISS J. Jaquez Jr. 7' driving Layup - blocked,"[1631170, 203468]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,McCollum,203468.0
224,PT08M18.00S,2024-02-24T01:50:17.5Z,2,REGULAR,block,,[],203468,,,1610612748,26,43,2024-02-24T01:50:20Z,2187500,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT08M16.00S,2024-02-24T01:50:19.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,26,43,2024-02-24T01:59:49Z,2188750,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
227,PT07M58.00S,2024-02-24T01:50:53.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,86.15308804204993,59.55882352941176,1610612740,28,43,2024-02-24T02:01:06Z,2240000,False,48.0,78.0,1,right,Z. Williamson 9' floating Jump Shot (8 PTS),[1629627],1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Right,9.12,Made,,,,,8.0,,,,,,,,,,,,,
228,PT07M44.00S,2024-02-24T01:51:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,12.565703022339028,64.4607843137255,1610612748,28,45,2024-02-24T02:01:30Z,2250000,False,-72.0,66.0,1,left,J. Butler 9' driving Layup (16 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,9.76,Made,,,,,16.0,,,,,,,,,,,,,
229,PT07M44.00S,2024-02-24T01:51:14.2Z,2,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612748,28,45,2024-02-24T01:51:22Z,2260000,False,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Butler 1 FT),"[1630526, 202710]",1610612740.0,NOP,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,1.0,0.0,Butler,202710.0,,,,
231,PT07M44.00S,2024-02-24T01:51:37.1Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,28,46,2024-02-24T01:51:37Z,2280000,False,,,0,,J. Butler Free Throw 1 of 1 (17 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
232,PT07M33.00S,2024-02-24T01:51:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,89.70105124835742,51.9607843137255,1610612740,30,46,2024-02-24T01:52:04Z,2290000,False,10.0,44.0,1,right,H. Jones driving Layup (6 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,6.0,,,,,,,,,,,,,
233,PT07M24.00S,2024-02-24T01:51:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,28.465834428383708,22.794117647058822,1610612748,30,49,2024-02-24T01:52:08Z,2300000,False,136.0,215.0,1,left,D. Robinson 25' 3PT  (9 PTS) (J. Butler 4 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,9.0,J. Butler,202710.0,4.0,,,,,,,,,,
235,PT07M04.00S,2024-02-24T01:52:16.9Z,2,REGULAR,3pt,Jump Shot,[],1630529,91.80354796320631,96.07843137254902,1610612740,33,49,2024-02-24T01:52:27Z,2320000,False,230.0,25.0,1,right,H. Jones 3PT  (9 PTS) (Z. Williamson 3 AST),"[1630529, 1629627]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,9.0,Z. Williamson,1629627.0,3.0,,,,,,,,,,
237,PT06M51.00S,2024-02-24T01:52:30.3Z,2,REGULAR,3pt,Jump Shot,[],201567,33.327858081471746,56.86274509803921,1610612748,33,49,2024-02-24T01:52:34Z,2340000,False,-34.0,261.0,1,left,MISS K. Love 26' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
238,PT06M48.00S,2024-02-24T01:52:33.3Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,33,49,2024-02-24T01:52:34Z,2350000,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,,
239,PT06M41.00S,2024-02-24T01:52:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,87.99277266754271,47.794117647058826,1610612740,35,49,2024-02-24T01:52:45Z,2360000,False,-11.0,60.0,1,right,H. Jones 6' driving Layup (11 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.14,Made,,,,,11.0,,,,,,,,,,,,,
240,PT06M41.00S,2024-02-24T01:52:46.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,35,49,2024-02-24T01:52:46Z,2370000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M41.00S,2024-02-24T01:54:33.0Z,2,REGULAR,substitution,out,[],202710,,,1610612748,35,49,2024-02-24T01:55:23Z,2380000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M41.00S,2024-02-24T01:54:33.0Z,2,REGULAR,substitution,out,[],201567,,,1610612748,35,49,2024-02-24T01:55:23Z,2390000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M41.00S,2024-02-24T01:54:33.0Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,35,49,2024-02-24T01:55:23Z,2400000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M41.00S,2024-02-24T01:54:33.0Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,35,49,2024-02-24T01:55:23Z,2410000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M16.00S,2024-02-24T01:56:03.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,8.492115637319317,5.147058823529411,1610612748,35,52,2024-02-24T01:56:10Z,2420000,False,224.0,27.0,1,left,D. Robinson 3PT  (12 PTS) (T. Herro 3 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,22.6,Made,,,,,12.0,T. Herro,1629639.0,3.0,,,,,,,,,,
247,PT06M02.00S,2024-02-24T01:56:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.46057818659659,48.529411764705884,1610612740,37,52,2024-02-24T01:56:24Z,2440000,False,-7.0,18.0,1,right,Z. Williamson cutting Layup (10 PTS) (H. Jones 1 AST),"[1629627, 1630529]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,10.0,H. Jones,1630529.0,1.0,,,,,,,,,,
249,PT05M47.00S,2024-02-24T01:56:31.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,20.318659658344284,8.088235294117647,1610612748,37,55,2024-02-24T01:56:36Z,2460000,False,210.0,138.0,1,left,T. Herro 25' 3PT  (12 PTS) (H. Highsmith 1 AST),"[1629639, 1629312]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,12.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,
251,PT05M38.00S,2024-02-24T01:56:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612740,37,55,2024-02-24T01:56:56Z,2480000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Williamson 2 FT),"[1628389, 1629627]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,2.0,0.0,Williamson,1629627.0,,,,
