actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
84,PT03M53.00S,2024-03-02T01:25:30.5Z,1,REGULAR,foul,personal,[],1627742,,,1610612754,34,16,2024-03-02T01:25:42Z,820000,False,,,0,,B. Ingram personal FOUL (1 PF),"[1627742, 1627783]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,204059.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
86,PT03M53.00S,2024-03-02T01:25:38.8Z,1,REGULAR,substitution,out,[],203468,,,1610612754,34,16,2024-03-02T01:25:47Z,840000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M53.00S,2024-03-02T01:25:38.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,34,16,2024-03-02T01:25:47Z,850000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M53.00S,2024-03-02T01:25:38.8Z,1,REGULAR,substitution,in,[],1630631,,,1610612754,34,16,2024-03-02T01:25:47Z,860000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M53.00S,2024-03-02T01:25:38.8Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,34,16,2024-03-02T01:25:47Z,870000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M40.00S,2024-03-02T01:26:07.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,6.044678055190539,2.9641544117647056,1610612754,34,16,2024-03-02T01:45:55Z,880000,False,235.0,4.0,1,left,MISS T. Haliburton step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
91,PT03M37.00S,2024-03-02T01:26:10.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,34,16,2024-03-02T01:26:12Z,890000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,
92,PT03M31.00S,2024-03-02T01:26:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.9862023653088,46.81372549019608,1610612740,36,16,2024-03-02T01:33:37Z,900000,False,-16.0,13.0,1,right,B. Ingram driving Layup (17 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.08,Made,17.0,,,,,,,,,,,,,,,,,
93,PT03M12.00S,2024-03-02T01:26:35.1Z,1,REGULAR,2pt,Jump Shot,[],204456,21.23850197109067,16.666666666666664,1610612754,36,16,2024-03-02T01:26:41Z,910000,False,167.0,147.0,1,left,MISS T. McConnell 22' Jump Shot,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,22.23,Missed,,,,,,,,,,,,,,,,,,
94,PT03M11.00S,2024-03-02T01:26:36.1Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,36,16,2024-03-02T01:27:24Z,920000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,93.0,1.0,0.0,1.0,,,,
95,PT03M11.00S,2024-03-02T01:26:39.6Z,1,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612754,36,16,2024-03-02T01:27:04Z,930000,False,,,0,,J. Smith lost ball out-of-bounds TURNOVER (1 TO),[1630188],1610612754.0,IND,lost ball,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,,,,,,,1627541.0,,,,,1.0,,,,,,,,
96,PT03M10.00S,2024-03-02T01:26:44.3Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,36,16,2024-03-02T01:26:47Z,940000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M10.00S,2024-03-02T01:26:44.3Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,36,16,2024-03-02T01:26:47Z,950000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M59.00S,2024-03-02T01:27:07.0Z,1,REGULAR,foul,personal,[],1630167,,,1610612740,36,16,2024-03-02T01:27:16Z,960000,False,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 1627742]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Center,,,,,,,1628159.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
100,PT02M59.00S,2024-03-02T01:27:13.0Z,1,REGULAR,substitution,out,[],1630169,,,1610612740,36,16,2024-03-02T01:27:17Z,980000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M59.00S,2024-03-02T01:27:13.0Z,1,REGULAR,substitution,in,[],1630174,,,1610612740,36,16,2024-03-02T01:27:17Z,990000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M49.00S,2024-03-02T01:27:35.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,79.188567674113,49.50980392156863,1610612740,38,16,2024-03-02T01:27:39Z,1000000,False,-2.0,143.0,1,right,B. Ingram 14' fadeaway Jump Shot (19 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.31,Made,19.0,,,,,,,,,,,,,,,,,
104,PT02M35.00S,2024-03-02T01:27:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,8.623521681997373,54.90196078431373,1610612754,38,18,2024-03-02T01:28:01Z,1020000,False,-25.0,29.0,1,left,O. Toppin cutting Layup (2 PTS) (T. McConnell 1 AST),"[1630167, 204456]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.77,Made,2.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
106,PT02M21.00S,2024-03-02T01:28:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,93.9060446780552,53.92156862745098,1610612740,40,18,2024-03-02T01:28:06Z,1040000,False,20.0,5.0,1,right,J. Alvarado Layup (2 PTS) (B. Ingram 1 AST),"[1630631, 1627742]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
108,PT02M14.00S,2024-03-02T01:28:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.245072273324574,62.745098039215684,1610612754,40,20,2024-03-02T01:36:54Z,1060000,False,-64.0,100.0,1,left,T. McConnell 11' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Left,11.87,Made,2.0,,,,,,,,,,,,,,,,,
109,PT02M03.00S,2024-03-02T01:28:34.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,40,20,2024-03-02T01:28:34Z,1070000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M03.00S,2024-03-02T01:29:24.0Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,40,20,2024-03-02T01:29:41Z,1080000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M03.00S,2024-03-02T01:29:24.0Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,40,20,2024-03-02T01:29:41Z,1090000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M54.00S,2024-03-02T01:30:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612740,40,20,2024-03-02T01:30:10Z,1100000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1630174, 1630530]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
114,PT01M54.00S,2024-03-02T01:30:23.6Z,1,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,41,20,2024-03-02T01:30:23Z,1120000,False,,,0,,T. Murphy III Free Throw 1 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
115,PT01M54.00S,2024-03-02T01:30:37.8Z,1,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,42,20,2024-03-02T01:30:37Z,1130000,False,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
116,PT01M41.00S,2024-03-02T01:30:55.4Z,1,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,42,20,2024-03-02T01:31:06Z,1140000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,,,,,1.0,,,,,,,,
117,PT01M41.00S,2024-03-02T01:31:02.1Z,1,REGULAR,substitution,out,[],1630188,,,1610612740,42,20,2024-03-02T01:31:08Z,1150000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M41.00S,2024-03-02T01:31:02.1Z,1,REGULAR,substitution,in,[],1626167,,,1610612740,42,20,2024-03-02T01:31:08Z,1160000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M28.00S,2024-03-02T01:31:27.5Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,42,20,2024-03-02T01:31:32Z,1170000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 204456]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,,,McConnell,204456.0
120,PT01M28.00S,2024-03-02T01:31:27.5Z,1,REGULAR,steal,,[],204456,,,1610612754,42,20,2024-03-02T01:31:29Z,1180000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
121,PT01M20.00S,2024-03-02T01:31:38.1Z,1,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612754,42,20,2024-03-02T01:31:50Z,1190000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630631, 1631097]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,
123,PT01M20.00S,2024-03-02T01:32:05.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631097,,,1610612754,42,21,2024-03-02T01:32:05Z,1210000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
124,PT01M20.00S,2024-03-02T01:32:25.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631097,,,1610612754,42,22,2024-03-02T01:32:25Z,1220000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
125,PT01M13.00S,2024-03-02T01:32:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.59198423127464,51.470588235294116,1610612740,44,22,2024-03-02T01:39:32Z,1230000,False,7.0,17.0,1,right,Z. Williamson driving finger roll Layup (4 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.86,Made,4.0,,,,,,,,,,,,,,,,,
126,PT01M01.00S,2024-03-02T01:32:51.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612754,44,22,2024-03-02T01:32:57Z,1240000,False,,,0,,J. Alvarado personal FOUL (2 PF) (Turner 2 FT),"[1630631, 1626167]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Center,,,,,,,1628159.0,2.0,0.0,Turner,1626167.0,,,,,,,,,
128,PT01M01.00S,2024-03-02T01:33:19.4Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,44,23,2024-03-02T01:33:19Z,1260000,False,,,0,,M. Turner Free Throw 1 of 2 (5 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
129,PT01M01.00S,2024-03-02T01:33:35.1Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,44,24,2024-03-02T01:33:35Z,1270000,False,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
130,PT00M40.60S,2024-03-02T01:34:02.7Z,1,REGULAR,foul,technical,['1freethrow'],1626167,,,1610612740,44,24,2024-03-02T01:34:10Z,1280000,False,,,0,,M. Turner defensive-3-second technical FOUL (1 Tech),[1626167],1610612754.0,IND,defensive-3-second,,,Turner,M. Turner,,,,,,,,,,,,,204059.0,1.0,1.0,,,,,,,,,,,
131,PT00M40.60S,2024-03-02T01:34:16.5Z,1,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,45,24,2024-03-02T01:34:16Z,1290000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (3 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
132,PT00M32.90S,2024-03-02T01:34:40.5Z,1,REGULAR,turnover,lost ball,[],1629627,,,1610612740,45,24,2024-03-02T01:34:45Z,1300000,False,,,0,,Z. Williamson lost ball TURNOVER (2 TO),"[1629627, 1630167]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,,,,,,,Toppin,1630167.0
133,PT00M32.90S,2024-03-02T01:34:40.5Z,1,REGULAR,steal,,[],1630167,,,1610612754,45,24,2024-03-02T01:34:42Z,1310000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
134,PT00M29.20S,2024-03-02T01:34:45.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612754,45,24,2024-03-02T01:34:54Z,1320000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1630530, 1631097]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Mathurin,1631097.0,,,,,,,,,
136,PT00M29.20S,2024-03-02T01:35:16.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,45,25,2024-03-02T01:41:06Z,1340000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
137,PT00M29.20S,2024-03-02T01:35:16.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631097,,,1610612754,45,26,2024-03-02T01:41:06Z,1350000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
138,PT00M09.20S,2024-03-02T01:36:00.1Z,1,REGULAR,3pt,Jump Shot,[],1630530,69.99014454664915,25.735294117647058,1610612740,48,26,2024-03-02T01:36:05Z,1360000,False,-121.0,230.0,1,right,T. Murphy III 25' 3PT  (6 PTS) (Z. Williamson 4 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.97,Made,6.0,Z. Williamson,1629627.0,4.0,,,,,,,,,,,,,,
140,PT00M00.00S,2024-03-02T01:36:20.9Z,1,REGULAR,period,end,[],0,,,1610612754,48,26,2024-03-02T01:36:20Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-03-02T01:38:30.1Z,2,REGULAR,substitution,out,['startperiod'],1629627,,,1610612754,48,26,2024-03-02T01:38:47Z,1390000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-03-02T01:38:30.1Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612754,48,26,2024-03-02T01:38:47Z,1400000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-03-02T01:38:30.1Z,2,REGULAR,substitution,out,['startperiod'],1630174,,,1610612754,48,26,2024-03-02T01:38:47Z,1410000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-03-02T01:38:30.1Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612754,48,26,2024-03-02T01:38:47Z,1420000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-03-02T01:38:30.1Z,2,REGULAR,substitution,in,['startperiod'],1627742,,,1610612754,48,26,2024-03-02T01:38:47Z,1430000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-02T01:38:30.1Z,2,REGULAR,substitution,in,['startperiod'],1641716,,,1610612754,48,26,2024-03-02T01:38:47Z,1440000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-02T01:39:01.9Z,2,REGULAR,period,start,[],0,,,1610612740,48,26,2024-03-02T01:39:01Z,1450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M41.00S,2024-03-02T01:39:19.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,71.04139290407359,75.24509803921569,1610612740,51,26,2024-03-02T01:39:25Z,1460000,False,126.0,220.0,1,right,T. Murphy III 25' 3PT pullup (9 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,25.34,Made,9.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,
150,PT11M23.00S,2024-03-02T01:39:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,11.383048620236531,46.568627450980394,1610612754,51,26,2024-03-02T01:39:43Z,1480000,False,17.0,55.0,1,left,MISS M. Turner driving Layup,[1626167],1610612754.0,IND,driving,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,,
151,PT11M20.00S,2024-03-02T01:39:41.0Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,51,26,2024-03-02T01:39:41Z,1490000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,
152,PT11M18.00S,2024-03-02T01:39:45.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,89.43823915900131,46.568627450980394,1610612740,53,26,2024-03-02T01:42:44Z,1500000,False,-17.0,47.0,1,right,T. Murphy III running Layup (11 PTS),[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,11.0,,,,,,,,,,,,,,,,,
153,PT11M18.00S,2024-03-02T01:39:51.1Z,2,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612740,53,26,2024-03-02T01:40:06Z,1510000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Murphy III 1 FT),"[1630167, 1630530]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,
155,PT11M18.00S,2024-03-02T01:40:01.3Z,2,REGULAR,substitution,out,[],1626167,,,1610612740,53,26,2024-03-02T01:40:05Z,1530000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M18.00S,2024-03-02T01:40:01.3Z,2,REGULAR,substitution,in,[],1630188,,,1610612740,53,26,2024-03-02T01:40:05Z,1540000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M18.00S,2024-03-02T01:40:16.9Z,2,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,54,26,2024-03-02T01:40:16Z,1550000,False,,,0,,T. Murphy III Free Throw 1 of 1 (12 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
158,PT10M59.00S,2024-03-02T01:40:37.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,13.091327201051248,54.166666666666664,1610612754,54,26,2024-03-02T01:40:43Z,1560000,False,-21.0,71.0,1,left,MISS B. Mathurin 7' cutting DUNK - blocked,"[1631097, 202685]",1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,7.36,Missed,,,,,,,,,,,,,,,Valanciunas,202685.0,,
159,PT10M59.00S,2024-03-02T01:40:37.6Z,2,REGULAR,block,,[],202685,,,1610612754,54,26,2024-03-02T01:40:40Z,1570000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT10M56.00S,2024-03-02T01:40:40.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,54,26,2024-03-02T01:40:43Z,1580000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,158.0,6.0,5.0,1.0,,,,
161,PT10M50.00S,2024-03-02T01:40:46.9Z,2,REGULAR,2pt,Jump Shot,[],1627742,78.66294349540078,43.38235294117647,1610612740,54,26,2024-03-02T01:40:52Z,1590000,False,-33.0,148.0,1,right,MISS B. Ingram 15' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.18,Missed,,,,,,,,,,,,,,,,,,
162,PT10M47.00S,2024-03-02T01:40:49.9Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,54,26,2024-03-02T01:40:52Z,1600000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,161.0,1.0,1.0,0.0,,,,
163,PT10M39.00S,2024-03-02T01:40:58.8Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,54,26,2024-03-02T01:41:03Z,1610000,False,,,0,,T. McConnell bad pass TURNOVER (2 TO),"[204456, 1630230]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,,,,,Marshall,1630230.0
164,PT10M39.00S,2024-03-02T01:40:58.8Z,2,REGULAR,steal,,[],1630230,,,1610612740,54,26,2024-03-02T01:41:01Z,1620000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
165,PT10M34.00S,2024-03-02T01:41:03.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630530,71.43561103810775,17.892156862745097,1610612740,57,26,2024-03-02T01:44:27Z,1630000,False,-161.0,216.0,1,right,T. Murphy III 26' 3PT running pullup (15 PTS) (N. Marshall 1 AST),"[1630530, 1630230]",1610612740.0,NOP,running pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.91,Made,15.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
168,PT10M20.00S,2024-03-02T01:41:03.6Z,2,REGULAR,turnover,traveling,[],1631097,,,1610612754,57,26,2024-03-02T01:42:57Z,1660000,False,,,0,,B. Mathurin traveling TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,,,,,1627541.0,,,,,1.0,,,,,,,,
169,PT10M20.00S,2024-03-02T01:42:34.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,57,26,2024-03-02T01:42:34Z,1670000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
