actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
251,PT06M08.00S,2023-11-23T01:53:53.5Z,2,REGULAR,2pt,Jump Shot,[],1628989,18.873193166885677,26.47058823529412,1610612758,47,41,2023-11-23T01:54:03Z,2500000,False,118.0,125.0,1,left,MISS K. Huerter 17' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,,17.16,Missed,,,,,,,,,,,,,
252,PT06M06.00S,2023-11-23T01:53:56.9Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,47,41,2023-11-23T01:53:56Z,2510000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,251.0,3.0,3.0,0.0,,
253,PT05M52.00S,2023-11-23T01:54:10.1Z,2,REGULAR,2pt,Jump Shot,[],1627742,76.82325886990802,27.205882352941174,1610612740,49,41,2023-11-23T01:58:16Z,2520000,False,-114.0,165.0,1,right,B. Ingram 20' Jump Shot (11 PTS) (Z. Williamson 2 AST),"[1627742, 1629627]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,20.09,Made,11.0,Z. Williamson,1629627.0,2.0,,,,,,,,,
256,PT05M37.00S,2023-11-23T01:54:31.1Z,2,REGULAR,substitution,out,[],1627742,,,1610612758,49,41,2023-11-23T01:54:39Z,2550000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M37.00S,2023-11-23T01:54:31.1Z,2,REGULAR,substitution,out,[],1626204,,,1610612758,49,41,2023-11-23T01:54:39Z,2560000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M37.00S,2023-11-23T01:54:31.1Z,2,REGULAR,substitution,in,[],1630529,,,1610612758,49,41,2023-11-23T01:54:39Z,2570000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M37.00S,2023-11-23T01:54:31.1Z,2,REGULAR,substitution,in,[],202685,,,1610612758,49,41,2023-11-23T01:54:39Z,2580000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M26.00S,2023-11-23T01:55:03.5Z,2,REGULAR,3pt,Jump Shot,[],203084,30.56833114323259,68.13725490196079,1610612758,49,41,2023-11-23T01:55:08Z,2590000,False,-91.0,235.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,25.17,Missed,,,,,,,,,,,,,
261,PT05M22.00S,2023-11-23T01:55:07.5Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,49,41,2023-11-23T01:55:08Z,2600000,False,,,0,,N. Marshall REBOUND (Off:1 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,260.0,3.0,2.0,1.0,,
262,PT05M14.00S,2023-11-23T01:55:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.43166885676742,52.20588235294118,1610612740,51,41,2023-11-23T01:55:18Z,2610000,False,11.0,0.0,1,right,Z. Williamson driving Layup (11 PTS) (N. Marshall 2 AST),"[1629627, 1630230]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,1.1,Made,11.0,N. Marshall,1630230.0,2.0,,,,,,,,,
264,PT05M06.00S,2023-11-23T01:55:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612758,51,41,2023-11-23T01:55:36Z,2630000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Huerter 2 FT),"[1629627, 1628989]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1628954.0,1.0,0.0,Huerter,1628989.0,,,,,,,,,,,,,,,
266,PT05M06.00S,2023-11-23T01:55:48.7Z,2,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,51,42,2023-11-23T01:55:48Z,2650000,False,,,0,,K. Huerter Free Throw 1 of 2 (4 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
267,PT05M06.00S,2023-11-23T01:55:49.7Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,51,42,2023-11-23T01:55:53Z,2660000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M06.00S,2023-11-23T01:55:49.7Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,51,42,2023-11-23T01:55:53Z,2670000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M06.00S,2023-11-23T01:56:05.0Z,2,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,51,43,2023-11-23T01:56:05Z,2680000,False,,,0,,K. Huerter Free Throw 2 of 2 (5 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
270,PT05M00.00S,2023-11-23T01:56:18.9Z,2,REGULAR,foul,offensive,[],1630631,,,1610612740,51,43,2023-11-23T01:56:28Z,2690000,False,,,0,,J. Alvarado off-the-ball offensive FOUL (1 PF),"[1630631, 1628989]",1610612740.0,NOP,off-the-ball,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,101283.0,1.0,0.0,Huerter,1628989.0,,,,,,,,,,,,,,,
272,PT05M00.00S,2023-11-23T01:56:18.9Z,2,REGULAR,turnover,offensive foul,[],1630631,,,1610612740,51,43,2023-11-23T01:56:18Z,2710000,False,,,0,,J. Alvarado offensive foul TURNOVER (1 TO),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,101283.0,,,,,,,,,,,1.0,,,,,,,,
273,PT04M39.00S,2023-11-23T01:56:47.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,16.770696452036795,34.55882352941176,1610612758,51,43,2023-11-23T01:56:52Z,2720000,False,77.0,105.0,1,left,MISS K. Huerter 13' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,13.04,Missed,,,,,,,,,,,,,
274,PT04M36.00S,2023-11-23T01:56:50.6Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,51,43,2023-11-23T01:56:52Z,2730000,False,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,273.0,4.0,3.0,1.0,,
275,PT04M28.00S,2023-11-23T01:56:58.4Z,2,REGULAR,2pt,Jump Shot,[],1630529,72.1419185282523,32.59420955882353,1610612740,51,43,2023-11-23T01:57:10Z,2740000,False,-87.0,209.0,1,right,MISS H. Jones 22' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,22.68,Missed,,,,,,,,,,,,,
276,PT04M24.00S,2023-11-23T01:57:02.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,51,43,2023-11-23T01:57:03Z,2750000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,275.0,4.0,4.0,0.0,,
277,PT04M15.00S,2023-11-23T01:57:11.0Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612758,51,43,2023-11-23T01:57:14Z,2760000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1630631]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,Alvarado,1630631.0,,,,,,
278,PT04M15.00S,2023-11-23T01:57:11.0Z,2,REGULAR,steal,,[],1630631,,,1610612740,51,43,2023-11-23T01:57:12Z,2770000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
279,PT04M06.00S,2023-11-23T01:57:23.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612740,51,43,2023-11-23T01:57:40Z,2780000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Marshall 2 FT),"[1628989, 1630230]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
281,PT04M06.00S,2023-11-23T01:57:46.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630230,,,1610612740,51,43,2023-11-23T01:57:46Z,2800000,False,,,0,,MISS N. Marshall Free Throw 1 of 2,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
282,PT04M06.00S,2023-11-23T01:57:46.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,51,43,2023-11-23T01:57:46Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,
283,PT04M06.00S,2023-11-23T01:57:56.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630230,,,1610612740,52,43,2023-11-23T01:57:56Z,2820000,False,,,0,,N. Marshall Free Throw 2 of 2 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
284,PT03M54.00S,2023-11-23T01:58:19.5Z,2,REGULAR,foul,personal,[],202685,,,1610612758,52,43,2023-11-23T01:58:41Z,2830000,False,,,0,,J. Valanciunas personal FOUL (1 PF),"[202685, 1628368]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
286,PT03M54.00S,2023-11-23T01:58:25.1Z,2,REGULAR,substitution,out,[],1630230,,,1610612758,52,43,2023-11-23T01:58:34Z,2850000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M54.00S,2023-11-23T01:58:25.1Z,2,REGULAR,substitution,in,[],1627742,,,1610612758,52,43,2023-11-23T01:58:34Z,2860000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M42.00S,2023-11-23T01:58:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,14.011169513797633,49.26470588235294,1610612758,52,43,2023-11-23T01:58:59Z,2870000,False,4.0,79.0,1,left,MISS D. Sabonis 7' turnaround Shot,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.93,Missed,,,,,,,,,,,,,
289,PT03M38.00S,2023-11-23T01:58:57.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,52,43,2023-11-23T01:58:59Z,2880000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,288.0,5.0,4.0,1.0,,
290,PT03M29.00S,2023-11-23T01:59:07.1Z,2,REGULAR,3pt,Jump Shot,[],1630631,86.41590013140605,95.58823529411765,1610612740,52,43,2023-11-23T01:59:19Z,2890000,False,228.0,75.0,1,right,MISS J. Alvarado 24' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,,,,,,24.0,Missed,,,,,,,,,,,,,
291,PT03M29.00S,2023-11-23T01:59:07.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,52,43,2023-11-23T01:59:19Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,290.0,,,,,
292,PT03M29.00S,2023-11-23T01:59:15.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612740,52,43,2023-11-23T01:59:23Z,2910000,False,,,0,,D. Sabonis loose ball personal FOUL (3 PF) (Valanciunas 2 FT),"[1627734, 202685]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,3.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,
294,PT03M29.00S,2023-11-23T01:59:42.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,52,43,2023-11-23T01:59:42Z,2930000,False,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
295,PT03M29.00S,2023-11-23T01:59:42.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,52,43,2023-11-23T01:59:42Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,,,,,
296,PT03M29.00S,2023-11-23T02:00:05.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,53,43,2023-11-23T02:00:05Z,2950000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (5 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
297,PT03M13.00S,2023-11-23T02:00:21.3Z,2,REGULAR,2pt,Jump Shot,[],1628368,22.815374507227332,20.098039215686274,1610612758,53,43,2023-11-23T02:00:26Z,2960000,False,150.0,162.0,1,left,MISS D. Fox 22' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,22.04,Missed,,,,,,,,,,,,,
298,PT03M09.00S,2023-11-23T02:00:25.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,53,43,2023-11-23T02:00:26Z,2970000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,297.0,6.0,5.0,1.0,,
299,PT02M58.00S,2023-11-23T02:00:37.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,94.56307490144546,50.245098039215684,1610612740,55,43,2023-11-23T02:00:41Z,2980000,False,1.0,-1.0,1,right,H. Jones cutting DUNK (3 PTS) (J. Alvarado 1 AST),"[1630529, 1630631]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,0.18,Made,3.0,J. Alvarado,1630631.0,1.0,,,,,,,,,
301,PT02M41.00S,2023-11-23T02:00:53.3Z,2,REGULAR,3pt,Jump Shot,[],203084,32.53942181340342,59.31372549019608,1610612758,55,43,2023-11-23T02:01:08Z,3000000,False,-47.0,253.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,25.76,Missed,,,,,,,,,,,,,
302,PT02M39.00S,2023-11-23T02:00:55.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,55,43,2023-11-23T02:01:08Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,301.0,,,,,
304,PT02M39.00S,2023-11-23T02:01:14.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,55,43,2023-11-23T02:01:14Z,3030000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,out,[],1630631,,,1610612758,55,43,2023-11-23T02:03:49Z,3040000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,out,[],202685,,,1610612758,55,43,2023-11-23T02:03:49Z,3050000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,55,43,2023-11-23T02:03:49Z,3060000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,out,[],1627734,,,1610612758,55,43,2023-11-23T02:03:49Z,3070000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,in,[],1630700,,,1610612758,55,43,2023-11-23T02:03:49Z,3080000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,in,[],1626204,,,1610612758,55,43,2023-11-23T02:03:49Z,3090000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,55,43,2023-11-23T02:03:49Z,3100000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M39.00S,2023-11-23T02:03:30.0Z,2,REGULAR,substitution,in,[],1630556,,,1610612758,55,43,2023-11-23T02:03:49Z,3110000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M26.00S,2023-11-23T02:04:13.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630556,24.78646517739816,11.27450980392157,1610612758,55,43,2023-11-23T02:04:56Z,3120000,False,194.0,180.0,1,left,MISS K. Edwards 26' 3PT - blocked,"[1630556, 1630529]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,26.47,Missed,,,,,,,,,,,,Jones,1630529.0
467,PT02M26.00S,2023-11-23T02:04:13.0Z,2,REGULAR,block,,[],1630529,,,1610612758,55,43,2023-11-23T02:48:50Z,3125000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
314,PT02M25.00S,2023-11-23T02:04:14.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,55,43,2023-11-23T02:04:56Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,313.0,,,,,
315,PT02M25.00S,2023-11-23T02:04:19.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,55,43,2023-11-23T02:04:27Z,3140000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,,,,,,,,,,,,,
316,PT02M14.00S,2023-11-23T02:04:43.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626204,94.30026281208936,45.83333333333333,1610612740,57,43,2023-11-23T02:06:41Z,3150000,False,-21.0,1.0,1,right,L. Nance Jr. alley-oop Layup (4 PTS) (Z. Williamson 3 AST),"[1626204, 1629627]",1610612740.0,NOP,alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.08,Made,4.0,Z. Williamson,1629627.0,3.0,,,,,,,,,
318,PT02M01.00S,2023-11-23T02:04:55.9Z,2,REGULAR,3pt,Jump Shot,[],203084,4.812746386333772,96.32352941176471,1610612758,57,43,2023-11-23T02:05:00Z,3170000,False,-232.0,-7.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,23.17,Missed,,,,,,,,,,,,,
319,PT01M57.00S,2023-11-23T02:04:59.9Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,57,43,2023-11-23T02:05:00Z,3180000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,318.0,4.0,3.0,1.0,,
320,PT01M50.00S,2023-11-23T02:05:06.6Z,2,REGULAR,2pt,Jump Shot,[],1627742,78.26872536136662,28.186274509803923,1610612740,57,43,2023-11-23T02:05:21Z,3190000,False,-109.0,152.0,1,right,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,18.69,Missed,,,,,,,,,,,,,
321,PT01M48.00S,2023-11-23T02:05:08.6Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,57,43,2023-11-23T02:05:13Z,3200000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,320.0,1.0,1.0,0.0,,
322,PT01M44.00S,2023-11-23T02:05:16.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612758,57,43,2023-11-23T02:05:26Z,3210000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630529, 203084]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
324,PT01M44.00S,2023-11-23T02:05:38.3Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,57,44,2023-11-23T02:05:38Z,3230000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
325,PT01M44.00S,2023-11-23T02:05:39.1Z,2,REGULAR,substitution,out,[],1627742,,,1610612758,57,44,2023-11-23T02:05:59Z,3240000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M44.00S,2023-11-23T02:05:39.1Z,2,REGULAR,substitution,out,[],1630556,,,1610612758,57,44,2023-11-23T02:05:59Z,3250000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M44.00S,2023-11-23T02:05:39.1Z,2,REGULAR,substitution,in,[],1630230,,,1610612758,57,44,2023-11-23T02:05:59Z,3260000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M44.00S,2023-11-23T02:05:39.1Z,2,REGULAR,substitution,in,[],1628426,,,1610612758,57,44,2023-11-23T02:05:59Z,3270000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M44.00S,2023-11-23T02:06:10.4Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,57,45,2023-11-23T02:06:10Z,3280000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
330,PT01M30.00S,2023-11-23T02:06:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,88.12417871222075,61.029411764705884,1610612740,57,45,2023-11-23T02:06:36Z,3290000,False,55.0,59.0,1,right,MISS L. Nance Jr. 8' Jump Shot,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.08,Missed,,,,,,,,,,,,,
331,PT01M27.00S,2023-11-23T02:06:31.1Z,2,REGULAR,rebound,offensive,[],1630230,,,1610612740,57,45,2023-11-23T02:06:36Z,3300000,False,,,0,,N. Marshall REBOUND (Off:2 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,330.0,5.0,3.0,2.0,,
332,PT01M26.00S,2023-11-23T02:06:35.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612740,57,45,2023-11-23T02:06:55Z,3310000,False,,,0,,T. Lyles personal FOUL (3 PF) (Williamson 2 FT),"[1626168, 1629627]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,1626300.0,3.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
334,PT01M26.00S,2023-11-23T02:06:59.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,57,45,2023-11-23T02:06:59Z,3330000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M26.00S,2023-11-23T02:09:05.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629627,,,1610612740,57,45,2023-11-23T02:09:05Z,3350000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
