actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT05M13.00S,2023-10-31T00:25:05.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,18,15,2023-10-31T00:25:26Z,900000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M13.00S,2023-10-31T00:25:05.5Z,1,REGULAR,substitution,in,[],1629232,,,1610612744,18,15,2023-10-31T00:25:26Z,910000,False,,,0,,SUB in: K. Gates,[1629232],1610612740.0,NOP,,,,Gates,K. Gates,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M13.00S,2023-10-31T00:25:05.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,18,15,2023-10-31T00:25:26Z,920000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M13.00S,2023-10-31T00:25:05.5Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,18,15,2023-10-31T00:25:26Z,930000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M00.00S,2023-10-31T00:25:47.3Z,1,REGULAR,2pt,Jump Shot,[],203967,95.22010512483574,86.27450980392157,1610612744,18,15,2023-10-31T00:26:22Z,940000,False,181.0,-8.0,1,right,MISS D. Saric 18' pullup Shot,[203967],1610612744.0,GSW,pullup,,,Saric,D. Saric,,,,,Mid-Range,16-24 Right,18.16,Missed,,,,,,,,,,,,,,,,,,
95,PT04M54.00S,2023-10-31T00:25:52.2Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,18,15,2023-10-31T00:25:52Z,950000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Right,,,,,,,94.0,1.0,0.0,1.0,,,,,,,,,,
96,PT04M54.00S,2023-10-31T00:25:52.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,18,15,2023-10-31T00:26:06Z,960000,False,0.0,0.0,1,right,MISS G. Payton II tip Layup,[1627780],1610612744.0,GSW,tip,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
97,PT04M54.00S,2023-10-31T00:25:52.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,18,15,2023-10-31T00:26:25Z,970000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,
99,PT04M52.00S,2023-10-31T00:26:01.9Z,1,REGULAR,turnover,out-of-bounds,[],1626204,,,1610612740,18,15,2023-10-31T00:26:13Z,990000,False,,,0,,L. Nance Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626204],1610612740.0,NOP,bad pass,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628484.0,,,,,,,1.0,,
100,PT04M44.00S,2023-10-31T00:26:09.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,68.01905387647832,51.225490196078425,1610612744,18,18,2023-10-31T00:27:34Z,1000000,False,6.0,248.0,1,right,S. Curry 24' 3PT step back (16 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,24.82,Made,16.0,,,,,,,,,,,,,,,,,
101,PT04M24.00S,2023-10-31T00:26:29.6Z,1,REGULAR,3pt,Jump Shot,[],1629232,20.97568988173456,6.61764705882353,1610612740,18,18,2023-10-31T00:26:34Z,1010000,False,217.0,145.0,1,left,MISS K. Gates 26' 3PT,[1629232],1610612740.0,NOP,,,,Gates,K. Gates,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2023-10-31T00:26:32.6Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,18,2023-10-31T00:26:34Z,1020000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,
103,PT04M05.00S,2023-10-31T00:26:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,94.30026281208936,52.20588235294118,1610612744,18,18,2023-10-31T00:26:53Z,1030000,False,11.0,1.0,1,right,MISS D. Saric Layup,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
104,PT04M03.00S,2023-10-31T00:26:50.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,18,18,2023-10-31T00:26:50Z,1040000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,
105,PT03M51.00S,2023-10-31T00:27:02.7Z,1,REGULAR,turnover,bad pass,[],1641722,,,1610612740,18,18,2023-10-31T00:27:06Z,1050000,False,,,0,,J. Hawkins bad pass TURNOVER (1 TO),"[1641722, 1627780]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0
106,PT03M51.00S,2023-10-31T00:27:02.7Z,1,REGULAR,steal,,[],1627780,,,1610612744,18,18,2023-10-31T00:27:04Z,1060000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
107,PT03M44.00S,2023-10-31T00:27:10.2Z,1,REGULAR,turnover,lost ball,[],201939,,,1610612744,18,18,2023-10-31T00:27:23Z,1070000,False,,,0,,S. Curry lost ball TURNOVER (2 TO),"[201939, 1641722]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Hawkins,1641722.0
108,PT03M44.00S,2023-10-31T00:27:10.2Z,1,REGULAR,steal,,[],1641722,,,1610612740,18,18,2023-10-31T00:30:36Z,1080000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
109,PT03M37.00S,2023-10-31T00:27:17.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629232,23.73521681997372,13.970588235294118,1610612740,18,18,2023-10-31T00:27:26Z,1090000,False,180.0,171.0,1,left,MISS K. Gates 24' 3PT,[1629232],1610612740.0,NOP,,,,Gates,K. Gates,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2023-10-31T00:27:19.7Z,1,REGULAR,rebound,defensive,[],101108,,,1610612744,18,18,2023-10-31T00:27:19Z,1100000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,
111,PT03M23.00S,2023-10-31T00:27:30.5Z,1,REGULAR,2pt,Jump Shot,[],101108,94.95729303547962,73.52941176470588,1610612744,18,20,2023-10-31T00:27:34Z,1110000,False,118.0,-5.0,1,right,C. Paul 11' pullup Jump Shot (2 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,11.77,Made,2.0,,,,,,,,,,,,,,,,,
112,PT03M01.00S,2023-10-31T00:27:52.2Z,1,REGULAR,3pt,Jump Shot,[],1641722,31.09395532194481,68.87254901960785,1610612740,18,20,2023-10-31T00:28:00Z,1120000,False,-94.0,240.0,1,left,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
113,PT03M01.00S,2023-10-31T00:27:52.2Z,1,REGULAR,rebound,offensive,[],1630346,,,1610612740,18,20,2023-10-31T00:37:15Z,1130000,False,,,0,,M. Ryan REBOUND (Off:1 Def:0),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,
114,PT02M57.00S,2023-10-31T00:27:56.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630346,23.73521681997372,85.29411764705883,1610612740,21,20,2023-10-31T00:28:06Z,1140000,False,-176.0,171.0,1,left,M. Ryan 24' 3PT  (3 PTS),[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,24.55,Made,3.0,,,,,,,,,,,,,,,,,
116,PT02M39.00S,2023-10-31T00:28:14.2Z,1,REGULAR,3pt,Jump Shot,[],201939,68.9388961892247,71.81372549019608,1610612744,21,20,2023-10-31T00:32:31Z,1160000,False,109.0,239.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
117,PT02M37.00S,2023-10-31T00:28:16.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,21,20,2023-10-31T00:28:18Z,1170000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,
118,PT02M31.00S,2023-10-31T00:28:22.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,7.966491458607096,40.19607843137255,1610612740,21,20,2023-10-31T00:28:26Z,1180000,False,49.0,22.0,1,left,MISS D. Daniels driving Hook,[1630700],1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
119,PT02M28.00S,2023-10-31T00:28:25.5Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,21,20,2023-10-31T00:28:26Z,1190000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT02M26.00S,2023-10-31T00:28:29.8Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,21,20,2023-10-31T00:44:45Z,1200000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,200832.0,,,,,,,3.0,,
121,PT02M26.00S,2023-10-31T00:28:35.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,21,20,2023-10-31T00:28:35Z,1210000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M26.00S,2023-10-31T00:30:49.8Z,1,REGULAR,substitution,out,[],1641722,,,1610612740,21,20,2023-10-31T00:31:13Z,1220000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M26.00S,2023-10-31T00:30:49.8Z,1,REGULAR,substitution,out,[],1629232,,,1610612740,21,20,2023-10-31T00:31:13Z,1230000,False,,,0,,SUB out: K. Gates,[1629232],1610612740.0,NOP,,,,Gates,K. Gates,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M26.00S,2023-10-31T00:30:49.8Z,1,REGULAR,substitution,out,[],201939,,,1610612740,21,20,2023-10-31T00:31:13Z,1240000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2023-10-31T00:30:49.8Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,21,20,2023-10-31T00:31:13Z,1250000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2023-10-31T00:30:49.8Z,1,REGULAR,substitution,in,[],1630184,,,1610612740,21,20,2023-10-31T00:31:13Z,1260000,False,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M26.00S,2023-10-31T00:30:49.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612740,21,20,2023-10-31T00:31:13Z,1270000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M06.00S,2023-10-31T00:31:44.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630346,26.49474375821288,47.549019607843135,1610612740,23,20,2023-10-31T00:31:54Z,1280000,False,12.0,197.0,1,left,M. Ryan 19' pullup Jump Shot (5 PTS) (K. Lewis Jr. 1 AST),"[1630346, 1630184]",1610612740.0,NOP,pullup,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Center,19.7,Made,5.0,K. Lewis Jr.,1630184.0,1.0,,,,,,,,,,,,,,
131,PT01M48.00S,2023-10-31T00:32:19.3Z,1,REGULAR,3pt,Jump Shot,[],203967,71.74770039421814,20.856311274509803,1610612744,23,23,2023-10-31T00:32:25Z,1310000,False,-146.0,213.0,1,right,D. Saric 25' 3PT  (3 PTS) (B. Podziemski 1 AST),"[203967, 1641764]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.81,Made,3.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
133,PT01M27.00S,2023-10-31T00:32:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.521024967148489,51.225490196078425,1610612740,25,23,2023-10-31T00:32:43Z,1330000,False,-6.0,9.0,1,left,Z. Williamson driving reverse Layup (7 PTS),[1629627],1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.07,Made,7.0,,,,,,,,,,,,,,,,,
134,PT01M19.00S,2023-10-31T00:32:48.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,94.03745072273325,48.77450980392157,1610612744,25,25,2023-10-31T00:32:52Z,1340000,False,-6.0,4.0,1,right,T. Jackson-Davis cutting DUNK (2 PTS) (C. Paul 1 AST),"[1631218, 101108]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.7,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
136,PT01M07.00S,2023-10-31T00:32:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.1268068331143235,51.71568627450981,1610612740,27,25,2023-10-31T00:33:09Z,1360000,False,-9.0,5.0,1,left,Z. Williamson driving Layup (9 PTS) (D. Daniels 1 AST),"[1629627, 1630700]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.0,Made,9.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
137,PT00M49.50S,2023-10-31T00:33:19.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612744,27,25,2023-10-31T00:33:26Z,1370000,False,,,0,,Z. Williamson personal FOUL (1 PF) (Saric 2 FT),"[1629627, 203967]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1628484.0,,,1.0,0.0,Saric,203967.0,,,
139,PT00M49.50S,2023-10-31T00:33:48.8Z,1,REGULAR,freethrow,1 of 2,[],203967,,,1610612744,27,25,2023-10-31T00:33:48Z,1390000,False,,,0,,MISS D. Saric Free Throw 1 of 2,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT00M49.50S,2023-10-31T00:33:48.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,27,25,2023-10-31T00:33:48Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,
141,PT00M49.50S,2023-10-31T00:34:03.3Z,1,REGULAR,freethrow,2 of 2,[],203967,,,1610612744,27,26,2023-10-31T00:34:03Z,1410000,False,,,0,,D. Saric Free Throw 2 of 2 (4 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
142,PT00M43.20S,2023-10-31T00:34:20.4Z,1,REGULAR,foul,personal,[],1641764,,,1610612740,27,26,2023-10-31T00:34:25Z,1420000,False,,,0,,B. Podziemski personal FOUL (1 PF),"[1641764, 1630346]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,,,1.0,0.0,Ryan,1630346.0,,,
144,PT00M30.40S,2023-10-31T00:34:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.652431011826544,52.69607843137255,1610612740,27,26,2023-10-31T00:34:47Z,1440000,False,-13.0,10.0,1,left,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
145,PT00M28.20S,2023-10-31T00:34:45.7Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,27,26,2023-10-31T00:34:45Z,1450000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,
146,PT00M09.50S,2023-10-31T00:35:04.2Z,1,REGULAR,3pt,Jump Shot,[],101108,76.2976346911958,12.990196078431374,1610612744,27,29,2023-10-31T00:35:08Z,1460000,False,-185.0,170.0,1,right,C. Paul 25' 3PT  (5 PTS) (B. Podziemski 2 AST),"[101108, 1641764]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.14,Made,5.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
148,PT00M00.00S,2023-10-31T00:35:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,16.507884362680684,57.59803921568627,1610612740,27,29,2023-10-31T00:36:43Z,1480000,False,-38.0,103.0,1,left,MISS Z. Williamson 10' driving Layup - blocked,"[1629627, 1627780]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,10.95,Missed,,,,,,,,,,Payton II,1627780.0,,,,,,,
149,PT00M00.00S,2023-10-31T00:35:21.5Z,1,REGULAR,block,,[],1627780,,,1610612740,27,29,2023-10-31T00:35:23Z,1490000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2023-10-31T00:35:21.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,27,29,2023-10-31T00:37:44Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,148.0,,,,,,,,,,,,,
151,PT00M00.00S,2023-10-31T00:35:38.5Z,1,REGULAR,period,end,[],0,,,1610612740,27,29,2023-10-31T00:35:38Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,27,29,2023-10-31T00:37:58Z,1520000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,27,29,2023-10-31T00:37:58Z,1530000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,out,['startperiod'],1629627,,,1610612740,27,29,2023-10-31T00:37:58Z,1540000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,out,['startperiod'],1630184,,,1610612740,27,29,2023-10-31T00:37:58Z,1550000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,27,29,2023-10-31T00:37:58Z,1560000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,27,29,2023-10-31T00:37:58Z,1570000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,in,['startperiod'],1641722,,,1610612740,27,29,2023-10-31T00:37:58Z,1580000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-10-31T00:37:35.1Z,2,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,27,29,2023-10-31T00:37:58Z,1590000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-10-31T00:38:01.7Z,2,REGULAR,period,start,[],0,,,1610612740,27,29,2023-10-31T00:38:01Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M46.00S,2023-10-31T00:38:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,8.360709592641262,55.63725490196079,1610612740,27,29,2023-10-31T00:38:23Z,1610000,False,-28.0,26.0,1,left,MISS C. McCollum driving floating Shot - blocked,"[203468, 1631218]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,Jackson-Davis,1631218.0,,,,,,,
162,PT11M46.00S,2023-10-31T00:38:15.4Z,2,REGULAR,block,,[],1631218,,,1610612740,27,29,2023-10-31T00:38:18Z,1620000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT11M41.00S,2023-10-31T00:38:20.4Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,27,29,2023-10-31T00:38:23Z,1630000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,161.0,3.0,2.0,1.0,,,,,,,,,,
164,PT11M34.00S,2023-10-31T00:38:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.82391590013141,45.18229166666667,1610612744,27,31,2023-10-31T00:38:35Z,1640000,False,-24.0,6.0,1,right,G. Payton II cutting Layup (2 PTS) (C. Paul 2 AST),"[1627780, 101108]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.47,Made,2.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
166,PT11M22.00S,2023-10-31T00:38:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,20.18725361366623,44.36274509803921,1610612740,27,31,2023-10-31T00:38:43Z,1660000,False,28.0,137.0,1,left,MISS J. Hawkins 14' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,14.02,Missed,,,,,,,,,,,,,,,,,,
167,PT11M17.00S,2023-10-31T00:38:43.9Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,27,31,2023-10-31T00:38:43Z,1670000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,
168,PT11M10.00S,2023-10-31T00:38:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,92.72339027595268,49.50980392156863,1610612744,27,31,2023-10-31T00:38:56Z,1680000,False,-2.0,16.0,1,right,MISS T. Jackson-Davis cutting Layup,[1631218],1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
169,PT11M08.00S,2023-10-31T00:38:52.5Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,27,31,2023-10-31T00:38:52Z,1690000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,,,
170,PT11M07.00S,2023-10-31T00:38:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,94.69448094612353,44.85294117647059,1610612744,27,33,2023-10-31T00:38:59Z,1700000,False,-26.0,-3.0,1,right,T. Jackson-Davis putback Layup (4 PTS),[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.58,Made,4.0,,,,,,,,,,,,,,,,,
