actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
196,PT10M36.00S,2023-12-27T01:38:53.8Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,19,24,2023-12-27T01:38:56Z,1920000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,,,
197,PT10M16.00S,2023-12-27T01:39:12.7Z,2,REGULAR,3pt,Jump Shot,[],1629630,63.288436268068324,49.754901960784316,1610612763,19,24,2023-12-27T01:39:17Z,1930000,False,-1.0,293.0,1,right,MISS J. Morant 29' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,29.26,Missed,,,,,,,,,,,,,,,,,,
198,PT10M13.00S,2023-12-27T01:39:15.7Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,19,24,2023-12-27T01:39:17Z,1940000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,197.0,4.0,3.0,1.0,,,,,,,,,,,,,,
199,PT10M03.00S,2023-12-27T01:39:25.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,6.652431011826544,43.872549019607845,1610612740,21,24,2023-12-27T01:49:06Z,1950000,False,31.0,10.0,1,left,D. Daniels driving finger roll Layup (2 PTS),[1630700],1610612740.0,NOP,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,,,,,2.0,,,,,,,,
200,PT09M50.00S,2023-12-27T01:39:39.6Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,21,24,2023-12-27T01:39:44Z,1960000,False,,,0,,J. Morant lost ball TURNOVER (4 TO),"[1629630, 1630530]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,Murphy III,1630530.0,,,,,
201,PT09M50.00S,2023-12-27T01:39:39.6Z,2,REGULAR,steal,,[],1630530,,,1610612740,21,24,2023-12-27T01:40:05Z,1970000,False,,,0,,T. Murphy III STEAL (2 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT09M46.00S,2023-12-27T01:39:46.1Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612740,21,24,2023-12-27T01:39:59Z,1980000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Murphy III 2 FT),"[203935, 1630530]",1610612763.0,MEM,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,
204,PT09M46.00S,2023-12-27T01:40:10.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630530,,,1610612740,22,24,2023-12-27T01:40:27Z,2000000,False,,,0,,T. Murphy III Free Throw 1 of 2 (4 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
205,PT09M46.00S,2023-12-27T01:40:10.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630530,,,1610612740,22,24,2023-12-27T01:40:27Z,2010000,False,,,0,,MISS T. Murphy III Free Throw 2 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT09M44.00S,2023-12-27T01:40:12.0Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,22,24,2023-12-27T01:40:27Z,2020000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT09M38.00S,2023-12-27T01:40:31.8Z,2,REGULAR,3pt,Jump Shot,[],203935,94.03745072273325,2.696078431372549,1610612763,22,24,2023-12-27T01:50:26Z,2030000,False,-237.0,4.0,1,right,MISS M. Smart 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
208,PT09M35.00S,2023-12-27T01:40:34.8Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,22,24,2023-12-27T01:40:36Z,2040000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,207.0,5.0,4.0,1.0,,,,,,,,,,,,,,
209,PT09M31.00S,2023-12-27T01:40:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,5.863994743758213,47.794117647058826,1610612740,22,24,2023-12-27T01:51:28Z,2050000,False,11.0,3.0,1,left,MISS Z. Williamson running Layup - blocked,"[1629627, 1630583]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,Aldama,1630583.0,,,
218,PT09M31.00S,2023-12-27T01:40:38.5Z,2,REGULAR,block,,[],1630583,,,1610612740,22,24,2023-12-27T01:41:22Z,2055000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT09M29.00S,2023-12-27T01:40:40.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,22,24,2023-12-27T01:40:43Z,2060000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT09M24.00S,2023-12-27T01:40:44.7Z,2,REGULAR,3pt,Jump Shot,[],1630583,74.06373193166885,13.970588235294118,1610612763,22,24,2023-12-27T01:51:54Z,2070000,False,-180.0,191.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
212,PT09M20.00S,2023-12-27T01:40:48.7Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,22,24,2023-12-27T01:40:50Z,2080000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,211.0,2.0,1.0,1.0,,,,,,,,,,,,,,
213,PT09M16.00S,2023-12-27T01:40:52.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,31.225361366622867,72.54901960784314,1610612740,25,24,2023-12-27T01:52:45Z,2090000,False,-113.0,241.0,1,left,T. Murphy III 26' 3PT running (7 PTS) (D. Daniels 1 AST),"[1630530, 1630700]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,,,,,,7.0,,,,,,D. Daniels,1630700.0,1.0
215,PT08M57.00S,2023-12-27T01:41:12.0Z,2,REGULAR,3pt,Jump Shot,[],1631223,82.07950065703022,92.8921568627451,1610612763,25,24,2023-12-27T01:41:16Z,2110000,False,214.0,116.0,1,right,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,24.39,Missed,,,,,,,,,,,,,,,,,,
216,PT08M54.00S,2023-12-27T01:41:15.0Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,25,24,2023-12-27T01:41:16Z,2120000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,
217,PT08M49.00S,2023-12-27T01:41:20.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203468,15.456636005256241,39.46078431372549,1610612740,27,24,2023-12-27T01:41:45Z,2130000,False,53.0,93.0,1,left,C. McCollum 10' driving floating Jump Shot (3 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,10.67,Made,,,,,,,,,,3.0,,,,,,,,
219,PT08M49.00S,2023-12-27T01:41:27.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,27,24,2023-12-27T01:41:27Z,2140000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M22.00S,2023-12-27T01:44:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,93.51182654402102,55.14705882352941,1610612763,27,26,2023-12-27T01:53:36Z,2160000,False,26.0,8.0,1,right,D. Roddy driving floating bank Jump Shot (2 PTS) (J. Morant 3 AST),"[1631223, 1629630]",1610612763.0,MEM,driving floating bank,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,,,,,,2.0,,,,,,J. Morant,1629630.0,3.0
223,PT08M02.00S,2023-12-27T01:45:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,5.863994743758213,54.166666666666664,1610612740,29,26,2023-12-27T01:45:25Z,2180000,False,-21.0,3.0,1,left,Z. Williamson driving Layup (9 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,9.0,,,,,,,,
224,PT07M48.00S,2023-12-27T01:45:33.7Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612763,29,26,2023-12-27T01:45:45Z,2190000,False,,,0,,M. Smart lost ball out-of-bounds TURNOVER (2 TO),[203935],1610612763.0,MEM,lost ball,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,,2.0,,,,,,,
225,PT07M48.00S,2023-12-27T01:45:38.3Z,2,REGULAR,substitution,out,[],1630530,,,1610612740,29,26,2023-12-27T01:45:55Z,2200000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M48.00S,2023-12-27T01:45:38.3Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,29,26,2023-12-27T01:45:55Z,2210000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2023-12-27T01:45:38.3Z,2,REGULAR,substitution,out,[],1630583,,,1610612740,29,26,2023-12-27T01:45:55Z,2220000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M48.00S,2023-12-27T01:45:38.3Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,29,26,2023-12-27T01:45:55Z,2230000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M48.00S,2023-12-27T01:45:38.3Z,2,REGULAR,substitution,in,[],202685,,,1610612740,29,26,2023-12-27T01:45:55Z,2240000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M48.00S,2023-12-27T01:45:38.3Z,2,REGULAR,substitution,in,[],1628991,,,1610612740,29,26,2023-12-27T01:45:55Z,2250000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2023-12-27T01:46:08.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,12.959921156373195,48.77450980392157,1610612740,31,26,2023-12-27T01:46:14Z,2260000,False,6.0,69.0,1,left,B. Ingram 6' driving floating Jump Shot (4 PTS),[1627742],1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,,,,,,,,,4.0,,,,,,,,
232,PT07M20.00S,2023-12-27T01:46:20.8Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,31,26,2023-12-27T01:46:26Z,2270000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (2 TO),"[1628991, 1627742]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2.0,Ingram,1627742.0,,,,,
233,PT07M20.00S,2023-12-27T01:46:20.8Z,2,REGULAR,steal,,[],1627742,,,1610612740,31,26,2023-12-27T01:46:23Z,2280000,False,,,0,,B. Ingram STEAL (3 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
234,PT07M16.00S,2023-12-27T01:46:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627742,7.046649145860711,51.470588235294116,1610612740,31,26,2023-12-27T01:54:59Z,2290000,False,-7.0,14.0,1,left,MISS B. Ingram running Layup - blocked,"[1627742, 1629630]",1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,Morant,1629630.0,,,
235,PT07M16.00S,2023-12-27T01:46:25.4Z,2,REGULAR,block,,[],1629630,,,1610612740,31,26,2023-12-27T01:46:27Z,2300000,False,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT07M13.00S,2023-12-27T01:46:28.4Z,2,REGULAR,rebound,offensive,[],1627742,,,1610612740,31,26,2023-12-27T01:46:30Z,2310000,False,,,0,,B. Ingram REBOUND (Off:1 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,,
237,PT07M11.00S,2023-12-27T01:46:29.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630700,6.783837056504599,45.34313725490196,1610612740,33,26,2023-12-27T01:55:42Z,2320000,False,23.0,11.0,1,left,D. Daniels reverse Layup (4 PTS) (B. Ingram 3 AST),"[1630700, 1627742]",1610612740.0,NOP,reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,,,4.0,,,,,,B. Ingram,1627742.0,3.0
239,PT06M55.00S,2023-12-27T01:46:46.0Z,2,REGULAR,3pt,Jump Shot,[],1631223,69.46452036793693,25.98039215686275,1610612763,33,29,2023-12-27T01:46:58Z,2340000,False,-120.0,235.0,1,right,D. Roddy 26' 3PT  (5 PTS) (J. Jackson Jr. 1 AST),"[1631223, 1628991]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,26.35,Made,,,,,,,,,,5.0,,,,,,J. Jackson Jr.,1628991.0,1.0
241,PT06M41.00S,2023-12-27T01:46:59.6Z,2,REGULAR,2pt,Jump Shot,[],1627742,20.97568988173456,52.450980392156865,1610612740,33,29,2023-12-27T01:56:14Z,2360000,False,-12.0,145.0,1,left,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.52,Missed,,,,,,,,,,,,,,,,,,
242,PT06M38.00S,2023-12-27T01:47:02.6Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,33,29,2023-12-27T01:47:07Z,2370000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,,,241.0,3.0,3.0,0.0,,,,,,,,,,,,,,
243,PT06M34.00S,2023-12-27T01:47:11.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.5473061760841,44.6078431372549,1610612763,33,31,2023-12-27T01:56:51Z,2380000,False,-27.0,74.0,1,right,J. Morant 7' driving floating Jump Shot (6 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.88,Made,,,,,,,,,,6.0,,,,,,,,
244,PT06M34.00S,2023-12-27T01:47:14.2Z,2,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612763,33,31,2023-12-27T01:47:41Z,2390000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Morant 1 FT),"[1630700, 1629630]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628171.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
246,PT06M34.00S,2023-12-27T01:47:22.4Z,2,REGULAR,substitution,out,[],203468,,,1610612763,33,31,2023-12-27T01:47:39Z,2410000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M34.00S,2023-12-27T01:47:22.4Z,2,REGULAR,substitution,out,[],1630529,,,1610612763,33,31,2023-12-27T01:47:39Z,2420000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M34.00S,2023-12-27T01:47:22.4Z,2,REGULAR,substitution,out,[],203935,,,1610612763,33,31,2023-12-27T01:47:39Z,2430000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M34.00S,2023-12-27T01:47:22.4Z,2,REGULAR,substitution,in,[],1630230,,,1610612763,33,31,2023-12-27T01:47:39Z,2440000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M34.00S,2023-12-27T01:47:22.4Z,2,REGULAR,substitution,in,[],1630631,,,1610612763,33,31,2023-12-27T01:47:39Z,2450000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M34.00S,2023-12-27T01:47:22.4Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,33,31,2023-12-27T01:47:39Z,2460000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M34.00S,2023-12-27T01:47:49.3Z,2,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,33,31,2023-12-27T01:47:51Z,2470000,False,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2023-12-27T01:47:51.3Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,33,31,2023-12-27T01:47:51Z,2480000,False,,,0,,B. Ingram REBOUND (Off:1 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,252.0,3.0,2.0,1.0,,,,,,,,,,,,,,
254,PT06M11.00S,2023-12-27T01:48:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.046649145860711,55.392156862745104,1610612740,33,31,2023-12-27T01:58:10Z,2490000,False,-27.0,14.0,1,left,MISS N. Marshall driving finger roll Layup - blocked,"[1630230, 1630214]",1610612740.0,NOP,driving finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,Tillman,1630214.0,,,
255,PT06M11.00S,2023-12-27T01:48:11.8Z,2,REGULAR,block,,[],1630214,,,1610612740,33,31,2023-12-27T01:48:14Z,2500000,False,,,0,,X. Tillman BLOCK (2 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT06M11.00S,2023-12-27T01:48:11.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,33,31,2023-12-27T01:48:17Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,254.0,,,,,,,,,,,,,,,,,
258,PT06M11.00S,2023-12-27T01:48:18.4Z,2,REGULAR,substitution,out,[],1630214,,,1610612740,33,31,2023-12-27T01:48:25Z,2530000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M11.00S,2023-12-27T01:48:18.4Z,2,REGULAR,substitution,out,[],1629630,,,1610612740,33,31,2023-12-27T01:48:25Z,2540000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M11.00S,2023-12-27T01:48:18.4Z,2,REGULAR,substitution,in,[],1631246,,,1610612740,33,31,2023-12-27T01:48:25Z,2550000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M11.00S,2023-12-27T01:48:18.4Z,2,REGULAR,substitution,in,[],202687,,,1610612740,33,31,2023-12-27T01:48:25Z,2560000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M09.00S,2023-12-27T01:48:40.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,31.882391590013142,52.94117647058824,1610612740,33,31,2023-12-27T01:48:45Z,2570000,False,-15.0,247.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,24.76,Missed,,,,,,,,,,,,,,,,,,
263,PT06M06.00S,2023-12-27T01:48:43.4Z,2,REGULAR,rebound,defensive,[],202687,,,1610612763,33,31,2023-12-27T01:48:43Z,2580000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,262.0,3.0,3.0,0.0,,,,,,,,,,,,,,
264,PT05M52.00S,2023-12-27T01:48:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,92.85479632063075,41.911764705882355,1610612763,33,31,2023-12-27T01:49:12Z,2590000,False,-40.0,15.0,1,right,MISS D. Roddy driving floating Shot,[1631223],1610612763.0,MEM,driving floating,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
265,PT05M51.00S,2023-12-27T01:49:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,33,31,2023-12-27T01:49:10Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,264.0,,,,,,,,,,,,,,,,,
267,PT05M44.00S,2023-12-27T01:49:30.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630217,83.65637319316689,19.607843137254903,1610612763,33,31,2023-12-27T01:49:37Z,2620000,False,-152.0,101.0,1,right,MISS D. Bane 18' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left,18.26,Missed,,,,,,,,,,,,,,,,,,
268,PT05M42.00S,2023-12-27T01:49:32.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,33,31,2023-12-27T01:49:37Z,2630000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Left,,,267.0,4.0,4.0,0.0,,,,,,,,,,,,,,
269,PT05M25.00S,2023-12-27T01:49:50.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,17.16491458607096,50.73529411764706,1610612740,33,31,2023-12-27T01:49:59Z,2640000,False,-4.0,109.0,1,left,MISS J. Valanciunas 10' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,10.9,Missed,,,,,,,,,,,,,,,,,,
270,PT05M22.00S,2023-12-27T01:49:53.4Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,33,31,2023-12-27T01:49:59Z,2650000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:3),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
271,PT05M19.00S,2023-12-27T01:50:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612763,33,31,2023-12-27T01:50:14Z,2660000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1627742, 1628991]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
273,PT05M19.00S,2023-12-27T01:50:28.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628991,,,1610612763,33,32,2023-12-27T01:59:42Z,2680000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
274,PT05M19.00S,2023-12-27T01:50:28.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628991,,,1610612763,33,33,2023-12-27T01:59:42Z,2690000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
275,PT05M08.00S,2023-12-27T01:50:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.258212877792378,57.107843137254896,1610612740,33,33,2023-12-27T02:00:36Z,2700000,False,-36.0,6.0,1,left,MISS J. Valanciunas alley-oop Layup,[202685],1610612740.0,NOP,alley-oop,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
