actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
166,PT00M26.70S,2023-11-04T23:34:09.9Z,1,REGULAR,freethrow,2 of 2,[],1626204,,,1610612740,35,27,2023-11-04T23:34:49Z,1630000,False,,,0,,L. Nance Jr. Free Throw 2 of 2 (4 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
167,PT00M02.70S,2023-11-04T23:35:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630180,34.510512483574246,39.705882352941174,1610612737,35,27,2023-11-04T23:35:09Z,1640000,False,51.0,272.0,1,left,MISS S. Bey 27' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,27.67,Missed,,,,,,,,,,,,,,,,
168,PT00M02.70S,2023-11-04T23:35:00.5Z,1,REGULAR,rebound,defensive,[],1641722,,,1610612740,35,27,2023-11-04T23:35:09Z,1650000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,
169,PT00M00.00S,2023-11-04T23:35:11.7Z,1,REGULAR,period,end,[],0,,,1610612740,35,27,2023-11-04T23:35:11Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,out,['startperiod'],1630700,,,1610612740,35,27,2023-11-04T23:37:51Z,1670000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,out,['startperiod'],1630184,,,1610612740,35,27,2023-11-04T23:37:51Z,1680000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,35,27,2023-11-04T23:37:51Z,1690000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,out,['startperiod'],1629726,,,1610612740,35,27,2023-11-04T23:37:51Z,1700000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,35,27,2023-11-04T23:37:51Z,1710000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,in,['startperiod'],1630346,,,1610612740,35,27,2023-11-04T23:37:51Z,1720000,False,,,0,,SUB in: M. Ryan,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,35,27,2023-11-04T23:37:51Z,1730000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-11-04T23:36:23.3Z,2,REGULAR,substitution,in,['startperiod'],1630552,,,1610612740,35,27,2023-11-04T23:37:51Z,1740000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-11-04T23:38:01.1Z,2,REGULAR,period,start,[],0,,,1610612737,35,27,2023-11-04T23:38:01Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M45.00S,2023-11-04T23:38:15.8Z,2,REGULAR,3pt,Jump Shot,[],203992,21.76412614980289,9.803921568627452,1610612737,35,30,2023-11-04T23:38:20Z,1760000,False,201.0,152.0,1,left,B. Bogdanovic 25' 3PT  (3 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,25.21,Made,3.0,T. Young,1629027.0,2.0,,,,,,,,,,,,
182,PT11M16.00S,2023-11-04T23:38:44.4Z,2,REGULAR,3pt,Jump Shot,[],203468,94.95729303547962,95.58823529411765,1610612740,35,30,2023-11-04T23:38:49Z,1780000,False,228.0,-5.0,1,right,MISS C. McCollum 3PT - blocked,"[203468, 203992]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,22.8,Missed,,,,,,,,,,,,,,,Bogdanovic,203992.0
183,PT11M16.00S,2023-11-04T23:38:44.4Z,2,REGULAR,block,,[],203992,,,1610612740,35,30,2023-11-04T23:38:47Z,1790000,False,,,0,,B. Bogdanovic BLOCK (2 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
184,PT11M12.00S,2023-11-04T23:38:48.4Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,35,30,2023-11-04T23:38:49Z,1800000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,
186,PT11M03.00S,2023-11-04T23:38:59.1Z,2,REGULAR,foul,offensive,[],1630552,,,1610612737,35,30,2023-11-04T23:39:07Z,1810000,False,,,0,,J. Johnson charge offensive FOUL (1 PF),"[1630552, 1641722]",1610612737.0,ATL,charge,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,1.0,0.0,Hawkins,1641722.0,,,,
188,PT11M03.00S,2023-11-04T23:38:59.1Z,2,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,35,30,2023-11-04T23:38:59Z,1830000,False,,,0,,J. Johnson offensive foul TURNOVER (1 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,,,,,,,,,,,,,,,,,,
189,PT10M53.00S,2023-11-04T23:39:24.4Z,2,REGULAR,turnover,bad pass,[],1630346,,,1610612740,35,30,2023-11-04T23:39:31Z,1840000,False,,,0,,M. Ryan bad pass TURNOVER (1 TO),"[1630346, 203992]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,Bogdanovic,203992.0,,
190,PT10M53.00S,2023-11-04T23:39:24.4Z,2,REGULAR,steal,,[],203992,,,1610612737,35,30,2023-11-04T23:39:28Z,1850000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
191,PT10M48.00S,2023-11-04T23:39:28.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,8.09789750328515,49.50980392156863,1610612737,35,32,2023-11-04T23:57:11Z,1860000,False,2.0,24.0,1,left,B. Bogdanovic running DUNK (5 PTS),[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,2.37,Made,5.0,,,,,,,,,,,,,,,
192,PT10M33.00S,2023-11-04T23:39:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630346,84.44480946123521,41.911764705882355,1610612740,37,32,2023-11-04T23:39:50Z,1870000,False,-40.0,94.0,1,right,M. Ryan 10' driving floating Jump Shot (2 PTS) (C. McCollum 2 AST),"[1630346, 203468]",1610612740.0,NOP,driving floating,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),8-16 Center,,,10.2,Made,2.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,
194,PT10M24.00S,2023-11-04T23:39:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630180,11.383048620236531,1.715686274509804,1610612737,37,32,2023-11-04T23:58:59Z,1890000,False,241.0,55.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,24.75,Missed,,,,,,,,,,,,,,,,
195,PT10M21.00S,2023-11-04T23:39:59.8Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,37,32,2023-11-04T23:58:59Z,1900000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,,,,,,194.0,3.0,1.0,2.0,,,,,,,,
196,PT10M13.00S,2023-11-04T23:40:04.7Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,37,32,2023-11-04T23:40:08Z,1910000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1630529]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,,,,,,,Jones,1630529.0,,
197,PT10M13.00S,2023-11-04T23:40:04.7Z,2,REGULAR,steal,,[],1630529,,,1610612740,37,32,2023-11-05T00:06:50Z,1920000,False,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
198,PT10M08.00S,2023-11-04T23:40:09.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,73.66951379763469,13.23529411764706,1610612740,37,32,2023-11-05T00:00:10Z,1930000,False,-184.0,195.0,1,right,MISS J. Hawkins 26' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,26.8,Missed,,,,,,,,,,,,,,,,
199,PT10M05.00S,2023-11-04T23:40:12.2Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,37,32,2023-11-04T23:40:14Z,1940000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,
200,PT09M59.00S,2023-11-04T23:40:20.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,7.966491458607096,37.745098039215684,1610612737,37,32,2023-11-05T00:25:23Z,1950000,False,61.0,22.0,1,left,MISS J. Johnson 6' turnaround Shot,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,6.53,Missed,,,,,,,,,,,,,,,,
201,PT09M58.00S,2023-11-04T23:40:21.1Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,37,32,2023-11-05T00:25:23Z,1960000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,200.0,3.0,2.0,1.0,,,,,,,,
404,PT09M58.00S,2023-11-04T23:40:28.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,6.750985545335084,45.58823529411765,1610612737,37,32,2023-11-05T00:26:42Z,1965000,False,22.0,11.0,1,left,MISS O. Okongwu putback Layup - blocked,"[1630168, 1630529]",1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,2.47,Missed,,,,,,,,,,,,,,,Jones,1630529.0
405,PT09M58.00S,2023-11-04T23:40:28.7Z,2,REGULAR,block,,[],1630529,,,1610612737,37,32,2023-11-05T00:26:42Z,1967500,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT09M57.00S,2023-11-04T23:40:29.7Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,37,32,2023-11-05T00:26:42Z,1968750,False,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,404.0,1.0,1.0,0.0,,,,,,,,
202,PT09M42.00S,2023-11-04T23:40:37.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.48948751642575,55.63725490196079,1610612740,37,32,2023-11-05T00:02:57Z,1970000,False,28.0,37.0,1,right,MISS J. Valanciunas driving Hook - blocked,"[202685, 1630168]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,4.64,Missed,,,,,,,,,,,,,,,Okongwu,1630168.0
203,PT09M42.00S,2023-11-04T23:40:37.3Z,2,REGULAR,block,,[],1630168,,,1610612740,37,32,2023-11-04T23:40:39Z,1980000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M41.00S,2023-11-04T23:40:38.3Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,37,32,2023-11-05T00:02:36Z,1990000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202.0,4.0,3.0,1.0,,,,,,,,
205,PT09M30.00S,2023-11-04T23:40:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,16.113666228646515,40.44117647058824,1610612737,37,32,2023-11-04T23:40:54Z,2000000,False,48.0,99.0,1,left,MISS J. Johnson 10' fadeaway Shot - blocked,"[1630552, 203468]",1610612737.0,ATL,fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,10.99,Missed,,,,,,,,,,,,,,,McCollum,203468.0
206,PT09M30.00S,2023-11-04T23:40:47.2Z,2,REGULAR,block,,[],203468,,,1610612737,37,32,2023-11-04T23:40:50Z,2010000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
207,PT09M27.00S,2023-11-04T23:40:50.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,37,32,2023-11-04T23:40:54Z,2020000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,
208,PT09M23.00S,2023-11-04T23:40:54.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.72339027595268,52.450980392156865,1610612740,37,32,2023-11-04T23:41:03Z,2030000,False,12.0,16.0,1,right,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,2.01,Missed,,,,,,,,,,,,,,,,
209,PT09M18.00S,2023-11-04T23:40:58.4Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,37,32,2023-11-04T23:40:58Z,2040000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,208.0,4.0,3.0,1.0,,,,,,,,
210,PT09M18.00S,2023-11-04T23:40:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,39,32,2023-11-04T23:40:58Z,2050000,False,0.0,0.0,1,right,J. Valanciunas tip Layup (4 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,0.0,Made,4.0,,,,,,,,,,,,,,,
211,PT09M00.00S,2023-11-04T23:41:16.9Z,2,REGULAR,3pt,Jump Shot,[],203992,7.046649145860711,3.431372549019608,1610612737,39,35,2023-11-04T23:41:22Z,2060000,False,233.0,14.0,1,left,B. Bogdanovic 3PT  (8 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,23.32,Made,8.0,T. Young,1629027.0,3.0,,,,,,,,,,,,
213,PT08M42.00S,2023-11-04T23:41:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,79.71419185282524,38.72549019607843,1610612740,41,35,2023-11-05T00:05:50Z,2080000,False,-56.0,138.0,1,right,C. McCollum 14' pullup Jump Shot (5 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,14.93,Made,5.0,,,,,,,,,,,,,,,
214,PT08M42.00S,2023-11-04T23:41:43.1Z,2,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612740,41,35,2023-11-04T23:41:51Z,2090000,False,,,0,,T. Young shooting personal FOUL (1 PF) (McCollum 1 FT),"[1629027, 203468]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,202049.0,,,,,,,,,,,,1.0,0.0,McCollum,203468.0,,,,
216,PT08M42.00S,2023-11-04T23:41:52.2Z,2,REGULAR,substitution,out,[],1630180,,,1610612740,41,35,2023-11-04T23:42:11Z,2110000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M42.00S,2023-11-04T23:41:52.2Z,2,REGULAR,substitution,in,[],1629631,,,1610612740,41,35,2023-11-04T23:42:11Z,2120000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M42.00S,2023-11-04T23:42:10.1Z,2,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,41,35,2023-11-04T23:42:10Z,2130000,False,,,0,,MISS C. McCollum Free Throw 1 of 1,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
219,PT08M40.00S,2023-11-04T23:42:11.0Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,41,35,2023-11-04T23:42:11Z,2140000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,218.0,5.0,4.0,1.0,,,,,,,,
220,PT08M30.00S,2023-11-04T23:42:22.9Z,2,REGULAR,foul,personal,['2freethrow'],1630346,,,1610612737,41,35,2023-11-04T23:42:29Z,2150000,False,,,0,,M. Ryan shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1630346, 1630168]",1610612740.0,NOP,shooting,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),8-16 Center,202049.0,,,,,,,,,,,,1.0,0.0,Okongwu,1630168.0,,,,
222,PT08M30.00S,2023-11-04T23:42:46.4Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,41,36,2023-11-04T23:42:46Z,2170000,False,,,0,,O. Okongwu Free Throw 1 of 2 (2 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
223,PT08M30.00S,2023-11-04T23:43:03.7Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,41,37,2023-11-04T23:43:03Z,2180000,False,,,0,,O. Okongwu Free Throw 2 of 2 (3 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
224,PT08M14.00S,2023-11-04T23:43:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630346,69.07030223390277,63.48039215686274,1610612740,41,37,2023-11-04T23:43:26Z,2190000,False,67.0,238.0,1,right,MISS M. Ryan 24' 3PT,[1630346],1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Center,,,24.76,Missed,,,,,,,,,,,,,,,,
225,PT08M12.00S,2023-11-04T23:43:22.0Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,41,37,2023-11-04T23:43:26Z,2200000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,224.0,2.0,1.0,1.0,,,,,,,,
226,PT08M10.00S,2023-11-04T23:43:24.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203468,76.42904073587385,87.00980392156863,1610612740,41,37,2023-11-04T23:43:29Z,2210000,False,185.0,169.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,25.06,Missed,,,,,,,,,,,,,,,,
227,PT08M07.00S,2023-11-04T23:43:26.9Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,41,37,2023-11-04T23:43:26Z,2220000,False,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,226.0,5.0,3.0,2.0,,,,,,,,
228,PT08M05.00S,2023-11-04T23:43:29.6Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,41,37,2023-11-04T23:43:35Z,2230000,False,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1630168]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Okongwu,1630168.0,,
229,PT08M05.00S,2023-11-04T23:43:29.6Z,2,REGULAR,steal,,[],1630168,,,1610612737,41,37,2023-11-04T23:43:31Z,2240000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M58.00S,2023-11-04T23:43:35.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,9.411957950065702,52.94117647058824,1610612737,41,37,2023-11-04T23:43:53Z,2250000,False,-15.0,36.0,1,left,MISS J. Johnson running Layup,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,3.89,Missed,,,,,,,,,,,,,,,,
231,PT07M55.00S,2023-11-04T23:43:38.2Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,41,37,2023-11-04T23:43:53Z,2260000,False,,,0,,B. Bogdanovic REBOUND (Off:3 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,230.0,4.0,1.0,3.0,,,,,,,,
232,PT07M55.00S,2023-11-04T23:43:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203992,5.590000152587891,50.0,1610612737,41,39,2023-11-04T23:43:38Z,2270000,False,0.0,0.0,1,left,B. Bogdanovic tip Layup (10 PTS),[203992],1610612737.0,ATL,tip,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,0.0,Made,10.0,,,,,,,,,,,,,,,
233,PT07M47.00S,2023-11-04T23:43:46.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,82.07950065703022,91.91176470588235,1610612740,41,39,2023-11-04T23:43:56Z,2280000,False,210.0,116.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,23.96,Missed,,,,,,,,,,,,,,,,
234,PT07M44.00S,2023-11-04T23:43:49.8Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,41,39,2023-11-04T23:43:56Z,2290000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,233.0,3.0,3.0,0.0,,,,,,,,
235,PT07M40.00S,2023-11-04T23:43:54.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,7.5722733245729295,45.83333333333333,1610612737,41,41,2023-11-04T23:44:05Z,2300000,False,21.0,19.0,1,left,J. Johnson cutting DUNK (9 PTS) (T. Young 4 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.8,Made,9.0,T. Young,1629027.0,4.0,,,,,,,,,,,,
237,PT07M40.00S,2023-11-04T23:44:01.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,41,41,2023-11-04T23:44:01Z,2320000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M40.00S,2023-11-04T23:45:42.3Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,41,41,2023-11-04T23:46:34Z,2330000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M40.00S,2023-11-04T23:45:42.3Z,2,REGULAR,substitution,out,[],1630552,,,1610612740,41,41,2023-11-04T23:46:34Z,2340000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M40.00S,2023-11-04T23:45:42.3Z,2,REGULAR,substitution,out,[],1629027,,,1610612740,41,41,2023-11-04T23:46:34Z,2350000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M40.00S,2023-11-04T23:45:42.3Z,2,REGULAR,substitution,in,[],1630700,,,1610612740,41,41,2023-11-04T23:46:34Z,2360000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M40.00S,2023-11-04T23:45:42.3Z,2,REGULAR,substitution,in,[],1627749,,,1610612740,41,41,2023-11-04T23:46:34Z,2370000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
