actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
255,PT03M39.00S,2024-04-06T00:54:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,83.65637319316689,48.77450980392157,1610612759,48,38,2024-04-06T00:57:03Z,2500000,False,-6.0,101.0,1,right,MISS Z. Collins 10' driving floating Shot,[1628380],1610612759.0,SAS,driving floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,,,,,,,,,,,,,,,,,,
256,PT03M39.00S,2024-04-06T00:54:31.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,48,38,2024-04-06T00:55:18Z,2510000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,255.0,,,,,,,,,,,,,,,,,
257,PT03M39.00S,2024-04-06T00:54:37.7Z,2,REGULAR,foul,personal,[],1630572,,,1610612740,48,38,2024-04-06T00:54:52Z,2520000,False,,,0,,S. Mamukelashvili loose ball personal FOUL (1 PF),"[1630572, 1630700]",1610612759.0,SAS,loose ball,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,,,,,1.0,0.0,Daniels,1630700.0,,
316,PT03M39.00S,2024-04-06T00:54:51.7Z,2,REGULAR,substitution,out,[],1630572,,,1610612740,48,38,2024-04-06T01:10:19Z,2535000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M39.00S,2024-04-06T00:54:51.7Z,2,REGULAR,substitution,in,[],1631321,,,1610612740,48,38,2024-04-06T01:10:19Z,2537500,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M24.00S,2024-04-06T00:55:05.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,25.443495400788436,83.82352941176471,1610612740,51,38,2024-04-06T00:55:20Z,2540000,False,-169.0,187.0,1,left,J. Hawkins 25' 3PT  (6 PTS) (J. Valanciunas 5 AST),"[1641722, 202685]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,6.0,,,,,J. Valanciunas,202685.0,5.0,,,,,,
264,PT03M01.00S,2024-04-06T00:55:28.4Z,2,REGULAR,turnover,bad pass,[],1631104,,,1610612759,51,38,2024-04-06T00:55:41Z,2560000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 202685]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,,,,,,Valanciunas,202685.0
265,PT03M01.00S,2024-04-06T00:55:28.4Z,2,REGULAR,steal,,[],202685,,,1610612740,51,38,2024-04-06T00:55:30Z,2570000,False,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
268,PT02M51.00S,2024-04-06T00:55:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630700,8.623521681997373,53.67647058823529,1610612740,51,38,2024-04-06T00:58:34Z,2580000,False,-18.0,29.0,1,left,MISS D. Daniels driving Layup - blocked,"[1630700, 1630577]",1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,Champagnie,1630577.0,,,,,,,,,,,
269,PT02M51.00S,2024-04-06T00:55:38.7Z,2,REGULAR,block,,[],1630577,,,1610612740,51,38,2024-04-06T00:55:41Z,2590000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M50.00S,2024-04-06T00:55:39.7Z,2,REGULAR,rebound,defensive,[],1631104,,,1610612759,51,38,2024-04-06T00:56:23Z,2600000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,,
271,PT02M49.00S,2024-04-06T00:55:47.7Z,2,REGULAR,turnover,traveling,[],1631104,,,1610612759,51,38,2024-04-06T00:56:07Z,2610000,False,,,0,,B. Wesley traveling TURNOVER (2 TO),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,204059.0,2.0,,,,,,,,,
272,PT02M32.00S,2024-04-06T00:56:13.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202685,13.354139290407357,39.46078431372549,1610612740,53,38,2024-04-06T00:59:04Z,2620000,False,53.0,73.0,1,left,J. Valanciunas 9' driving floating Jump Shot (14 PTS),[202685],1610612740.0,NOP,driving floating,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Right,9.0,Made,,,,,14.0,,,,,,,,,,,,,
273,PT02M18.00S,2024-04-06T00:56:26.7Z,2,REGULAR,3pt,Jump Shot,[],1630577,69.07030223390277,36.27450980392157,1610612759,53,41,2024-04-06T00:56:31Z,2630000,False,-69.0,238.0,1,right,J. Champagnie 24' 3PT  (6 PTS) (B. Wesley 3 AST),"[1630577, 1631104]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,24.79,Made,,,,,6.0,,,,,B. Wesley,1631104.0,3.0,,,,,,
275,PT02M08.00S,2024-04-06T00:56:38.4Z,2,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,53,41,2024-04-06T00:56:45Z,2650000,False,,,0,,J. Valanciunas bad pass out-of-bounds TURNOVER (2 TO),[202685],1610612740.0,NOP,bad pass,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628487.0,2.0,,,,,,,,,
276,PT02M08.00S,2024-04-06T00:56:42.5Z,2,REGULAR,substitution,out,[],1631104,,,1610612759,53,41,2024-04-06T00:56:48Z,2660000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M08.00S,2024-04-06T00:56:42.5Z,2,REGULAR,substitution,out,[],1631321,,,1610612759,53,41,2024-04-06T00:56:48Z,2670000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M08.00S,2024-04-06T00:56:42.5Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,53,41,2024-04-06T00:56:48Z,2680000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M08.00S,2024-04-06T00:56:42.5Z,2,REGULAR,substitution,in,[],1628984,,,1610612759,53,41,2024-04-06T00:56:48Z,2690000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT01M58.00S,2024-04-06T00:57:06.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631103,70.38436268068331,20.34313725490196,1610612759,53,44,2024-04-06T01:11:17Z,2700000,False,-148.0,226.0,1,right,M. Branham 27' 3PT pullup (11 PTS) (D. Graham 2 AST),"[1631103, 1628984]",1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.02,Made,,,,,11.0,,,,,D. Graham,1628984.0,2.0,,,,,,
281,PT01M42.00S,2024-04-06T00:57:20.8Z,2,REGULAR,3pt,Jump Shot,[],1630529,7.046649145860711,94.85294117647058,1610612740,56,44,2024-04-06T00:58:26Z,2710000,False,-224.0,14.0,1,left,H. Jones 3PT  (7 PTS) (T. Murphy III 1 AST),"[1630529, 1630530]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.47,Made,,,,,7.0,,,,,T. Murphy III,1630530.0,1.0,,,,,,
283,PT01M25.00S,2024-04-06T00:57:38.5Z,2,REGULAR,2pt,Jump Shot,[],1631103,74.85216819973719,52.450980392156865,1610612759,56,44,2024-04-06T01:12:06Z,2730000,False,12.0,184.0,1,right,MISS M. Branham 18' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,18.43,Missed,,,,,,,,,,,,,,,,,,
284,PT01M22.00S,2024-04-06T00:57:41.5Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,56,44,2024-04-06T00:57:41Z,2740000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,283.0,3.0,2.0,1.0,,,,,,,,,,,,,,
285,PT01M22.00S,2024-04-06T00:57:42.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,93.77463863337714,45.588235294117645,1610612759,56,46,2024-04-06T00:58:07Z,2750000,False,-22.0,6.0,1,right,Z. Collins putback Layup (7 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,7.0,,,,,,,,,,,,,
286,PT01M05.00S,2024-04-06T00:57:58.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,14.273981603153747,54.166666666666664,1610612740,58,46,2024-04-06T00:58:03Z,2760000,False,-21.0,82.0,1,left,J. Valanciunas 8' turnaround Jump Shot (16 PTS) (T. Murphy III 2 AST),"[202685, 1630530]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,8.43,Made,,,,,16.0,,,,,T. Murphy III,1630530.0,2.0,,,,,,
288,PT00M53.60S,2024-04-06T00:58:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,93.77463863337714,47.30392156862745,1610612759,58,48,2024-04-06T00:58:29Z,2780000,False,-13.0,6.0,1,right,Z. Collins driving Layup (9 PTS) (D. Graham 3 AST),"[1628380, 1628984]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,9.0,,,,,D. Graham,1628984.0,3.0,,,,,,
289,PT00M53.60S,2024-04-06T00:58:24.3Z,2,REGULAR,foul,personal,['1freethrow'],202685,,,1610612759,58,48,2024-04-06T00:58:41Z,2790000,False,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Collins 1 FT),"[202685, 1628380]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,,,,,3.0,0.0,Collins,1628380.0,,
291,PT00M53.60S,2024-04-06T00:58:30.2Z,2,REGULAR,substitution,out,[],202685,,,1610612759,58,48,2024-04-06T00:58:55Z,2810000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT00M53.60S,2024-04-06T00:58:30.2Z,2,REGULAR,substitution,out,[],1641722,,,1610612759,58,48,2024-04-06T00:58:55Z,2820000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT00M53.60S,2024-04-06T00:58:30.2Z,2,REGULAR,substitution,in,[],1626204,,,1610612759,58,48,2024-04-06T00:58:55Z,2830000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT00M53.60S,2024-04-06T00:58:30.2Z,2,REGULAR,substitution,in,[],203468,,,1610612759,58,48,2024-04-06T00:58:55Z,2840000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M53.60S,2024-04-06T00:58:54.3Z,2,REGULAR,freethrow,1 of 1,[],1628380,,,1610612759,58,48,2024-04-06T00:59:12Z,2850000,False,,,0,,MISS Z. Collins Free Throw 1 of 1,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
296,PT00M52.40S,2024-04-06T00:58:55.5Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,58,48,2024-04-06T00:59:12Z,2860000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,
298,PT00M35.70S,2024-04-06T00:59:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,8.229303547963205,40.68627450980392,1610612740,58,48,2024-04-06T01:13:46Z,2880000,False,47.0,25.0,1,left,MISS L. Nance Jr. floating Shot,[1626204],1610612740.0,NOP,floating,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
299,PT00M33.90S,2024-04-06T00:59:29.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,58,48,2024-04-06T00:59:36Z,2890000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,298.0,5.0,3.0,2.0,,,,,,,,,,,,,,
300,PT00M29.60S,2024-04-06T00:59:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,70.51576872536137,16.176470588235293,1610612759,58,51,2024-04-06T01:14:03Z,2900000,False,-169.0,225.0,1,right,D. Graham 28' 3PT running pullup (12 PTS) (V. Wembanyama 5 AST),"[1628984, 1641705]",1610612759.0,SAS,running pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,28.12,Made,,,,,12.0,,,,,V. Wembanyama,1641705.0,5.0,,,,,,
633,PT00M12.50S,2024-04-06T00:59:54.5Z,2,REGULAR,foul,personal,['inpenalty'],1628984,,,1610612740,58,51,2024-04-06T02:12:02Z,2925000,False,,,0,,D. Graham take personal FOUL (1 PF),"[1628984, 203468]",1610612759.0,SAS,take,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,204059.0,,,,,1.0,0.0,McCollum,203468.0,,
304,PT00M12.50S,2024-04-06T01:00:15.6Z,2,REGULAR,foul,personal,['1freethrow'],1631103,,,1610612740,58,51,2024-04-06T02:11:50Z,2940000,False,,,0,,M. Branham away-from-play personal FOUL (2 PF) (McCollum 1 FT),"[1631103, 203468]",1610612759.0,SAS,away-from-play,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,203592.0,,,,,2.0,0.0,McCollum,203468.0,,
308,PT00M12.50S,2024-04-06T01:02:06.2Z,2,REGULAR,freethrow,1 of 1,[],203468,,,1610612740,59,51,2024-04-06T01:03:13Z,2970000,False,,,0,,C. McCollum away-from-play Free Throw 1 of 1 (17 PTS),[203468],1610612740.0,NOP,away-from-play,,,McCollum,C. McCollum,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
311,PT00M01.30S,2024-04-06T01:02:30.5Z,2,REGULAR,2pt,Jump Shot,[],203468,21.23850197109067,62.745098039215684,1610612740,61,51,2024-04-06T01:19:58Z,3000000,False,-64.0,147.0,1,left,C. McCollum 16' pullup Jump Shot (19 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,16.03,Made,,,,,19.0,,,,,,,,,,,,,
312,PT00M00.00S,2024-04-06T01:02:37.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,48.702365308804204,77.45098039215686,1610612759,61,51,2024-04-06T01:20:21Z,3010000,False,137.0,430.0,1,right,MISS D. Graham 45' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,45.11,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2024-04-06T01:02:37.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,61,51,2024-04-06T01:02:58Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,312.0,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2024-04-06T01:03:35.9Z,2,REGULAR,period,end,[],0,,,1610612759,61,51,2024-04-06T01:03:35Z,3030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-04-06T01:17:27.1Z,3,REGULAR,substitution,out,['startperiod'],1626204,,,1610612759,61,51,2024-04-06T01:17:46Z,3040000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-04-06T01:17:27.1Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,61,51,2024-04-06T01:17:46Z,3050000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-04-06T01:17:27.1Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612759,61,51,2024-04-06T01:17:46Z,3060000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-04-06T01:17:27.1Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612759,61,51,2024-04-06T01:17:46Z,3070000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-04-06T01:17:27.1Z,3,REGULAR,substitution,in,['startperiod'],1630572,,,1610612759,61,51,2024-04-06T01:17:46Z,3080000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-04-06T01:17:27.1Z,3,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,61,51,2024-04-06T01:17:46Z,3090000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-04-06T01:17:50.7Z,3,REGULAR,period,start,[],0,,,1610612740,61,51,2024-04-06T01:17:50Z,3100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M44.00S,2024-04-06T01:18:07.3Z,3,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612740,61,51,2024-04-06T01:18:14Z,3110000,False,,,0,,S. Mamukelashvili shooting personal FOUL (2 PF) (Valanciunas 2 FT),"[1630572, 202685]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628487.0,,,,,2.0,0.0,Valanciunas,202685.0,,
329,PT11M44.00S,2024-04-06T01:18:35.0Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,62,51,2024-04-06T01:18:35Z,3130000,False,,,0,,J. Valanciunas Free Throw 1 of 2 (17 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
330,PT11M44.00S,2024-04-06T01:18:52.9Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,63,51,2024-04-06T01:18:52Z,3140000,False,,,0,,J. Valanciunas Free Throw 2 of 2 (18 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
331,PT11M19.00S,2024-04-06T01:19:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,8.886333771353483,37.5,1610612759,63,51,2024-04-06T01:21:10Z,3150000,False,62.0,31.0,1,left,MISS T. Jones 6' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.98,Missed,,,,,,,,,,,,,,,,,,
332,PT11M15.00S,2024-04-06T01:19:21.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,63,51,2024-04-06T01:21:10Z,3160000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,,
333,PT11M09.00S,2024-04-06T01:19:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,89.30683311432325,47.05882352941176,1610612740,63,51,2024-04-06T01:19:34Z,3170000,False,-15.0,48.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1630577]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,Champagnie,1630577.0,,,,,,,,,,,
334,PT11M09.00S,2024-04-06T01:19:27.1Z,3,REGULAR,block,,[],1630577,,,1610612740,63,51,2024-04-06T01:19:30Z,3180000,False,,,0,,J. Champagnie BLOCK (3 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT11M09.00S,2024-04-06T01:19:27.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,63,51,2024-04-06T01:26:03Z,3190000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,333.0,6.0,4.0,2.0,,,,,,,,,,,,,,
336,PT11M00.00S,2024-04-06T01:19:35.3Z,3,REGULAR,3pt,Jump Shot,[],1641705,32.013797634691194,23.774509803921568,1610612759,63,54,2024-04-06T01:19:56Z,3200000,False,131.0,248.0,1,left,V. Wembanyama 28' 3PT  (5 PTS) (J. Champagnie 2 AST),"[1641705, 1630577]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,28.09,Made,,,,,5.0,,,,,J. Champagnie,1630577.0,2.0,,,,,,
338,PT10M49.00S,2024-04-06T01:19:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,87.99277266754271,48.77450980392157,1610612740,65,54,2024-04-06T01:22:49Z,3220000,False,-6.0,60.0,1,right,T. Murphy III 6' driving floating Jump Shot (4 PTS) (J. Valanciunas 6 AST),"[1630530, 202685]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,,,,,4.0,,,,,J. Valanciunas,202685.0,6.0,,,,,,
339,PT10M34.00S,2024-04-06T01:20:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,4.681340341655716,52.20588235294118,1610612759,65,56,2024-04-06T01:23:36Z,3230000,False,-11.0,-8.0,1,left,S. Mamukelashvili driving Layup (8 PTS),[1630572],1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,8.0,,,,,,,,,,,,,
340,PT10M22.00S,2024-04-06T01:20:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,67.7562417871222,27.696078431372552,1610612740,65,56,2024-04-06T01:20:22Z,3240000,False,-112.0,251.0,1,right,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
341,PT10M20.00S,2024-04-06T01:20:16.3Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,65,56,2024-04-06T01:20:16Z,3250000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,340.0,3.0,2.0,1.0,,,,,,,,,,,,,,
342,PT10M20.00S,2024-04-06T01:20:18.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630530,93.64323258869908,45.83333333333333,1610612740,67,56,2024-04-06T01:20:43Z,3260000,False,-21.0,7.0,1,right,T. Murphy III driving Layup (6 PTS),[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,6.0,,,,,,,,,,,,,
343,PT10M20.00S,2024-04-06T01:20:25.4Z,3,REGULAR,foul,personal,['1freethrow'],1630572,,,1610612740,67,56,2024-04-06T01:20:31Z,3270000,False,,,0,,S. Mamukelashvili shooting personal FOUL (3 PF) (Murphy III 1 FT),"[1630572, 1630530]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,203592.0,,,,,3.0,0.0,Murphy III,1630530.0,,
345,PT10M20.00S,2024-04-06T01:20:47.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630530,,,1610612740,68,56,2024-04-06T01:20:47Z,3290000,False,,,0,,T. Murphy III Free Throw 1 of 1 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
346,PT10M06.00S,2024-04-06T01:21:02.8Z,3,REGULAR,turnover,bad pass,[],1631103,,,1610612759,68,56,2024-04-06T01:21:09Z,3300000,False,,,0,,M. Branham bad pass TURNOVER (2 TO),"[1631103, 1630529]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,Jones,1630529.0
347,PT10M06.00S,2024-04-06T01:21:02.8Z,3,REGULAR,steal,,[],1630529,,,1610612740,68,56,2024-04-06T01:21:04Z,3310000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
