actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT04M51.00S,2023-10-28T23:22:33.7Z,1,REGULAR,rebound,offensive,[],1627742,,,1610612740,16,8,2023-10-29T00:51:10Z,830000,False,,,0,,B. Ingram REBOUND (Off:1 Def:1),[1627742],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,Ingram,B. Ingram,84.0,2.0,1.0,1.0,,,,,,,,,,,,,,
86,PT04M50.00S,2023-10-28T23:22:35.1Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,16,8,2023-10-28T23:22:45Z,840000,False,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1628404]",1610612740.0,NOP,,,,,,,Mid-Range,8-16 Left,,,Ingram,B. Ingram,,,,,,,,,,,,,,1.0,Hart,1628404.0,,
87,PT04M50.00S,2023-10-28T23:22:35.1Z,1,REGULAR,steal,,[],1628404,,,1610612752,16,8,2023-10-28T23:22:38Z,850000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,,,,Mid-Range,8-16 Left,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,
89,PT04M50.00S,2023-10-28T23:22:49.9Z,1,REGULAR,foul,personal,[],1626204,,,1610612752,16,8,2023-10-28T23:23:01Z,860000,False,,,0,,L. Nance Jr. personal FOUL (1 PF),"[1626204, 1628404]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,Nance Jr.,L. Nance Jr.,,,,,1199.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
91,PT04M50.00S,2023-10-28T23:23:01.0Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,16,8,2023-10-28T23:23:06Z,880000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
92,PT04M50.00S,2023-10-28T23:23:01.0Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,16,8,2023-10-28T23:23:06Z,890000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,
153,PT04M34.00S,2023-10-28T23:23:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,6.8823915900131425,47.30392156862745,1610612752,16,8,2023-10-28T23:35:22Z,900000,False,13.0,12.0,1,left,MISS J. Randle driving Layup - blocked,"[203944, 1630529]",1610612752.0,NYK,driving,,,,,,Restricted Area,0-8 Center,1.82,Missed,Randle,J. Randle,,,,,,,,,,,,,,,,,Jones,1630529.0
154,PT04M34.00S,2023-10-28T23:23:10.7Z,1,REGULAR,block,,[],1630529,,,1610612752,16,8,2023-10-28T23:35:22Z,905000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
155,PT04M34.00S,2023-10-28T23:23:10.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,16,8,2023-10-28T23:35:22Z,907500,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,,153.0,,,,,,,,,,,,,,,,,
95,PT04M34.00S,2023-10-28T23:23:21.6Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,16,8,2023-10-28T23:35:22Z,920000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
96,PT04M34.00S,2023-10-28T23:23:21.6Z,1,REGULAR,substitution,in,[],1630346,,,1610612740,16,8,2023-10-28T23:35:22Z,930000,False,,,0,,SUB in: M. Ryan,[1630346],1610612740.0,NOP,,,,,,,,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2023-10-28T23:23:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,83.13074901445466,38.23529411764706,1610612740,18,8,2023-10-28T23:34:40Z,940000,False,-59.0,106.0,1,right,B. Ingram 12' turnaround fadeaway Jump Shot (6 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,12.13,Made,Ingram,B. Ingram,,,,,,,,,,6.0,,,,,,,,
98,PT04M03.00S,2023-10-28T23:23:59.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,16.113666228646515,24.019607843137255,1610612752,18,8,2023-10-28T23:25:23Z,950000,False,130.0,99.0,1,left,MISS J. Brunson 16' step back Shot,[1628973],1610612752.0,NYK,step back,,,,,,Mid-Range,16-24 Right Center,16.33,Missed,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,
99,PT03M56.00S,2023-10-28T23:24:06.9Z,1,REGULAR,rebound,defensive,[],1630346,,,1610612740,18,8,2023-10-28T23:24:19Z,960000,False,,,0,,M. Ryan REBOUND (Off:0 Def:1),[1630346],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,Ryan,M. Ryan,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M52.00S,2023-10-28T23:24:14.0Z,1,REGULAR,foul,personal,[],1628973,,,1610612740,18,8,2023-10-28T23:24:18Z,970000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1627742]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Right Center,,,Brunson,J. Brunson,,,,,2882.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
102,PT03M52.00S,2023-10-28T23:24:20.4Z,1,REGULAR,substitution,out,[],1628973,,,1610612740,18,8,2023-10-28T23:24:30Z,990000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,,,,,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2023-10-28T23:24:20.4Z,1,REGULAR,substitution,out,[],1629011,,,1610612740,18,8,2023-10-28T23:24:30Z,1000000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,
104,PT03M52.00S,2023-10-28T23:24:20.4Z,1,REGULAR,substitution,in,[],1628392,,,1610612740,18,8,2023-10-28T23:24:30Z,1010000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
105,PT03M52.00S,2023-10-28T23:24:20.4Z,1,REGULAR,substitution,in,[],1628978,,,1610612740,18,8,2023-10-28T23:24:30Z,1020000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
106,PT03M47.00S,2023-10-28T23:24:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,80.1084099868594,34.068627450980394,1610612740,20,8,2023-10-28T23:24:52Z,1030000,False,-80.0,134.0,1,right,B. Ingram 15' pullup Jump Shot (8 PTS),[1627742],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),8-16 Left,15.63,Made,Ingram,B. Ingram,,,,,,,,,,8.0,,,,,,,,
107,PT03M31.00S,2023-10-28T23:25:06.4Z,1,REGULAR,foul,personal,[],1630700,,,1610612752,20,8,2023-10-28T23:25:41Z,1040000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 203944]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,Daniels,D. Daniels,,,,,2882.0,1.0,0.0,Randle,203944.0,,,,,,,,,
109,PT03M20.00S,2023-10-28T23:25:35.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,20.97568988173456,91.17647058823529,1610612752,20,8,2023-10-28T23:25:45Z,1060000,False,-206.0,145.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,25.17,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
110,PT03M16.00S,2023-10-28T23:25:39.6Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,20,8,2023-10-28T23:25:39Z,1070000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,Hartenstein,I. Hartenstein,109.0,1.0,0.0,1.0,,,,,,,,,,,,,,
111,PT03M07.00S,2023-10-28T23:25:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,9.806176084099869,54.41176470588235,1610612752,20,10,2023-10-28T23:25:54Z,1080000,False,-22.0,40.0,1,left,J. Randle driving Layup (4 PTS),[203944],1610612752.0,NYK,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,Randle,J. Randle,,,,,,,,,,4.0,,,,,,,,
112,PT02M50.00S,2023-10-28T23:26:04.8Z,1,REGULAR,3pt,Jump Shot,[],1630700,73.01248357424441,17.401960784313726,1610612740,20,10,2023-10-28T23:26:17Z,1090000,False,-163.0,201.0,1,right,MISS D. Daniels 25' 3PT,[1630700],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,25.89,Missed,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
113,PT02M47.00S,2023-10-28T23:26:07.8Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612740,20,10,2023-10-28T23:26:17Z,1100000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,Nance Jr.,L. Nance Jr.,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,
115,PT02M46.00S,2023-10-28T23:26:17.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,20,10,2023-10-28T23:26:17Z,1120000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M46.00S,2023-10-28T23:27:43.6Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,20,10,2023-10-28T23:28:56Z,1130000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,,,,,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,
117,PT02M46.00S,2023-10-28T23:27:43.6Z,1,REGULAR,substitution,in,[],1629627,,,1610612740,20,10,2023-10-28T23:28:56Z,1140000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,
118,PT02M35.00S,2023-10-28T23:29:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630184,69.46452036793693,74.75490196078431,1610612740,20,10,2023-10-28T23:29:29Z,1150000,False,124.0,235.0,1,right,MISS K. Lewis Jr. 26' 3PT,[1630184],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,26.52,Missed,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
119,PT02M30.00S,2023-10-28T23:29:26.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,20,10,2023-10-28T23:29:29Z,1160000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Hart,J. Hart,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M28.00S,2023-10-28T23:29:28.9Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,20,10,2023-10-28T23:29:38Z,1170000,False,,,0,,J. Randle lost ball out-of-bounds TURNOVER (3 TO),[203944],1610612752.0,NYK,lost ball,,,,,,Mid-Range,16-24 Left Center,,,Randle,J. Randle,,,,,1199.0,,,,,,,,,3.0,,,,
122,PT02M08.00S,2023-10-28T23:29:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,85.62746386333771,49.754901960784316,1610612740,22,10,2023-10-28T23:30:00Z,1190000,False,-1.0,83.0,1,right,Z. Williamson 8' driving Layup (4 PTS),[1629627],1610612740.0,NOP,driving,,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,Williamson,Z. Williamson,,,,,,,,,,4.0,,,,,,,,
123,PT01M53.00S,2023-10-28T23:30:09.1Z,1,REGULAR,3pt,Jump Shot,[],203944,28.597240473061763,80.14705882352942,1610612752,22,10,2023-10-28T23:30:14Z,1200000,False,-151.0,216.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,26.36,Missed,Randle,J. Randle,,,,,,,,,,,,,,,,,,
124,PT01M49.00S,2023-10-28T23:30:13.1Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,22,10,2023-10-28T23:30:14Z,1210000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,Daniels,D. Daniels,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT01M45.00S,2023-10-28T23:30:17.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630700,86.81011826544021,52.69607843137255,1610612740,22,10,2023-10-29T01:05:49Z,1220000,False,13.0,71.0,1,right,MISS D. Daniels 7' running Layup,[1630700],1610612740.0,NOP,running,,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
126,PT01M43.00S,2023-10-28T23:30:19.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,22,10,2023-10-29T01:05:49Z,1230000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,,,,In The Paint (Non-RA),0-8 Center,,,Randle,J. Randle,125.0,3.0,3.0,0.0,,,,,,,,,,,,,,
127,PT01M38.00S,2023-10-28T23:30:24.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628392,9.543363994743759,47.05882352941176,1610612752,22,12,2023-10-29T01:09:43Z,1240000,False,15.0,37.0,1,left,I. Hartenstein running DUNK (2 PTS) (D. DiVincenzo 1 AST),"[1628392, 1628978]",1610612752.0,NYK,running,,,,,,Restricted Area,0-8 Center,4.0,Made,Hartenstein,I. Hartenstein,,,,,,,,,,2.0,D. DiVincenzo,1628978.0,1.0,,,,,
129,PT01M17.00S,2023-10-28T23:30:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,94.03745072273325,55.14705882352941,1610612740,22,12,2023-10-28T23:30:49Z,1260000,False,26.0,4.0,1,right,MISS K. Lewis Jr. driving reverse Layup,[1630184],1610612740.0,NOP,driving reverse,,,,,,Restricted Area,0-8 Center,2.59,Missed,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
130,PT01M15.00S,2023-10-28T23:30:46.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,22,12,2023-10-28T23:30:49Z,1270000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Hartenstein,I. Hartenstein,129.0,2.0,1.0,1.0,,,,,,,,,,,,,,
131,PT01M09.00S,2023-10-28T23:30:54.3Z,1,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,22,12,2023-10-28T23:31:00Z,1280000,False,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,bad pass,,,,,,Above the Break 3,24+ Right Center,,,Quickley,I. Quickley,,,,,2882.0,,,,,,,,,1.0,,,,
134,PT01M09.00S,2023-10-28T23:31:01.8Z,1,REGULAR,substitution,in,[],203468,,,1610612740,22,12,2023-10-28T23:31:07Z,1310000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,,,,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
135,PT01M09.00S,2023-10-28T23:31:01.8Z,1,REGULAR,substitution,out,[],1630184,,,1610612740,22,12,2023-10-28T23:31:24Z,1320000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,,,,,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,
136,PT00M54.90S,2023-10-28T23:31:31.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,74.85216819973719,83.57843137254902,1610612740,22,12,2023-10-28T23:31:36Z,1330000,False,168.0,184.0,1,right,MISS D. Daniels 24' 3PT,[1630700],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,24.9,Missed,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,
137,PT00M51.90S,2023-10-28T23:31:34.1Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,22,12,2023-10-28T23:31:36Z,1340000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,DiVincenzo,D. DiVincenzo,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT00M44.80S,2023-10-28T23:31:41.8Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612752,22,12,2023-10-28T23:31:57Z,1350000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1630346]",1610612752.0,NYK,,,,,,,Mid-Range,16-24 Right Center,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,1.0,Ryan,1630346.0,,
139,PT00M44.80S,2023-10-28T23:31:41.8Z,1,REGULAR,steal,,[],1630346,,,1610612740,22,12,2023-10-28T23:31:44Z,1360000,False,,,0,,M. Ryan STEAL (1 STL),[1630346],1610612740.0,NOP,,,,,,,Mid-Range,16-24 Right Center,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,
140,PT00M39.80S,2023-10-28T23:31:47.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629627,89.43823915900131,47.05882352941176,1610612740,24,12,2023-10-29T01:10:21Z,1370000,False,-15.0,47.0,1,right,Z. Williamson running Layup (6 PTS) (M. Ryan 1 AST),"[1629627, 1630346]",1610612740.0,NOP,running,,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,Williamson,Z. Williamson,,,,,,,,,,6.0,M. Ryan,1630346.0,1.0,,,,,
142,PT00M33.30S,2023-10-28T23:31:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630193,29.517082785808146,83.33333333333334,1610612752,24,12,2023-10-28T23:33:00Z,1390000,False,-167.0,225.0,1,left,MISS I. Quickley 28' step back 3PT,[1630193],1610612752.0,NYK,step back,,,,,,Above the Break 3,24+ Left Center,28.0,Missed,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,
143,PT00M33.30S,2023-10-28T23:31:56.2Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,24,12,2023-10-28T23:32:12Z,1400000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,Nance Jr.,L. Nance Jr.,142.0,2.0,1.0,1.0,,,,,,,,,,,,,,
144,PT00M20.10S,2023-10-28T23:32:10.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,91.67214191852825,40.68627450980392,1610612740,26,12,2023-10-28T23:33:59Z,1410000,False,-47.0,26.0,1,right,Z. Williamson Hook (8 PTS) (C. McCollum 2 AST),"[1629627, 203468]",1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,Williamson,Z. Williamson,,,,,,,,,,8.0,C. McCollum,203468.0,2.0,,,,,
146,PT00M02.10S,2023-10-28T23:32:34.8Z,1,REGULAR,foul,personal,[],1626204,,,1610612752,26,12,2023-10-28T23:33:16Z,1430000,False,,,0,,L. Nance Jr. personal FOUL (2 PF),"[1626204, 203944]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,Nance Jr.,L. Nance Jr.,,,,,2882.0,2.0,0.0,Randle,203944.0,,,,,,,,,
148,PT00M02.10S,2023-10-28T23:32:42.3Z,1,REGULAR,substitution,out,[],1626204,,,1610612752,26,12,2023-10-28T23:32:45Z,1450000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,,,,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,
149,PT00M02.10S,2023-10-28T23:32:42.3Z,1,REGULAR,substitution,in,[],1630529,,,1610612752,26,12,2023-10-28T23:32:45Z,1460000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2023-10-28T23:33:00.0Z,1,REGULAR,2pt,Jump Shot,[],203944,24.655059132720105,45.83333333333333,1610612752,26,12,2023-10-28T23:33:41Z,1470000,False,21.0,179.0,1,left,MISS J. Randle 18' fadeaway bank Shot,[203944],1610612752.0,NYK,fadeaway bank,,,,,,Mid-Range,16-24 Center,18.05,Missed,Randle,J. Randle,,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2023-10-28T23:33:00.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,26,12,2023-10-28T23:33:41Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,Mid-Range,16-24 Center,,,,,150.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2023-10-28T23:33:09.3Z,1,REGULAR,period,end,[],0,,,1610612752,26,12,2023-10-28T23:33:09Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-10-28T23:34:13.1Z,2,REGULAR,substitution,out,['startperiod'],1629627,,,1610612752,26,12,2023-10-28T23:35:37Z,1500000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,,,,,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-10-28T23:34:13.1Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612752,26,12,2023-10-28T23:35:37Z,1510000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-10-28T23:34:13.1Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,26,12,2023-10-28T23:35:37Z,1520000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-10-28T23:34:13.1Z,2,REGULAR,substitution,in,['startperiod'],1641722,,,1610612752,26,12,2023-10-28T23:35:37Z,1530000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-10-28T23:34:13.1Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612752,26,12,2023-10-28T23:35:37Z,1540000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-10-28T23:34:13.1Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,26,12,2023-10-28T23:35:37Z,1550000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-10-28T23:35:42.4Z,2,REGULAR,period,start,[],0,,,1610612740,26,12,2023-10-28T23:35:42Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M50.00S,2023-10-28T23:35:52.4Z,2,REGULAR,3pt,Jump Shot,[],203468,73.01248357424441,82.35294117647058,1610612740,26,12,2023-10-28T23:35:57Z,1570000,False,162.0,201.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,25.82,Missed,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,
164,PT11M46.00S,2023-10-28T23:35:56.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,26,12,2023-10-28T23:35:57Z,1580000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Hart,J. Hart,163.0,2.0,2.0,0.0,,,,,,,,,,,,,,
165,PT11M39.00S,2023-10-28T23:36:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.376478318002626,45.588235294117645,1610612752,26,12,2023-10-28T23:36:10Z,1590000,False,22.0,101.0,1,left,MISS R. Barrett 10' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,
166,PT11M35.00S,2023-10-28T23:36:06.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,26,12,2023-10-28T23:36:10Z,1600000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),8-16 Center,,,McCollum,C. McCollum,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
167,PT11M32.00S,2023-10-28T23:36:09.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630346,76.69185282522996,86.02941176470588,1610612740,29,12,2023-10-29T01:11:03Z,1610000,False,180.0,167.0,1,right,M. Ryan 24' 3PT running (3 PTS) (C. McCollum 3 AST),"[1630346, 203468]",1610612740.0,NOP,running,,,,,,Above the Break 3,24+ Right Center,24.53,Made,Ryan,M. Ryan,,,,,,,,,,3.0,C. McCollum,203468.0,3.0,,,,,
170,PT11M11.00S,2023-10-28T23:36:33.0Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612752,29,12,2023-10-28T23:36:45Z,1640000,False,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Hartenstein 2 FT),"[202685, 1628392]",1610612740.0,NOP,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Valanciunas,J. Valanciunas,,,,,1199.0,2.0,0.0,Hartenstein,1628392.0,,,,,,,,,
172,PT11M11.00S,2023-10-28T23:36:57.9Z,2,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,29,12,2023-10-28T23:36:57Z,1660000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 2,[1628392],1610612752.0,NYK,,,,,,,,,,Missed,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,
173,PT11M11.00S,2023-10-28T23:36:57.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,29,12,2023-10-28T23:36:57Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,
