actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT04M47.00S,2023-11-13T00:24:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.9060446780552,46.32352941176471,1610612740,15,15,2023-11-13T00:24:08Z,810000,False,-18.0,5.0,1,right,B. Ingram driving Layup (2 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.9,Made,2.0,,,,,,,,,,,,,,,,,
84,PT04M35.00S,2023-11-13T00:24:15.0Z,1,REGULAR,2pt,Jump Shot,[],1629029,25.837713534822605,50.0,1610612742,15,17,2023-11-13T00:24:22Z,820000,False,0.0,190.0,1,left,L. Doncic 19' step back Jump Shot (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,19.04,Made,5.0,,,,,,,,,,,,,,,,,
85,PT04M20.00S,2023-11-13T00:24:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.32917214191852,49.01960784313725,1610612740,15,17,2023-11-13T00:24:36Z,830000,False,-5.0,20.0,1,right,MISS B. Ingram driving finger roll Layup,[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
86,PT04M15.00S,2023-11-13T00:24:35.1Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,15,17,2023-11-13T00:24:36Z,840000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,85.0,,,5.0,4.0,1.0,,,,,,,,
87,PT04M15.00S,2023-11-13T00:24:35.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,15,17,2023-11-13T00:24:38Z,850000,False,0.0,0.0,1,right,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
88,PT04M15.00S,2023-11-13T00:24:35.0Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,15,17,2023-11-13T00:24:38Z,860000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,87.0,,,1.0,1.0,0.0,,,,,,,,
89,PT04M12.00S,2023-11-13T00:24:38.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.98488830486202,45.34313725490196,1610612742,15,20,2023-11-13T00:24:44Z,870000,False,23.0,267.0,1,left,L. Doncic 26' 3PT step back (8 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.8,Made,8.0,,,,,,,,,,,,,,,,,
90,PT03M58.00S,2023-11-13T00:24:53.5Z,1,REGULAR,foul,personal,['3freethrow'],1630182,,,1610612740,15,20,2023-11-13T00:25:41Z,880000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Marshall 3 FT),"[1630182, 1630230]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,203593.0,,1.0,0.0,Marshall,1630230.0,,
93,PT03M58.00S,2023-11-13T00:27:16.0Z,1,REGULAR,freethrow,1 of 3,[],1630230,,,1610612740,16,20,2023-11-13T00:27:16Z,910000,False,,,0,,N. Marshall Free Throw 1 of 3 (1 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
94,PT03M58.00S,2023-11-13T00:27:28.7Z,1,REGULAR,freethrow,2 of 3,[],1630230,,,1610612740,17,20,2023-11-13T00:27:28Z,920000,False,,,0,,N. Marshall Free Throw 2 of 3 (2 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
95,PT03M58.00S,2023-11-13T00:27:31.9Z,1,REGULAR,substitution,out,[],202685,,,1610612740,17,20,2023-11-13T00:27:38Z,930000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M58.00S,2023-11-13T00:27:31.9Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,17,20,2023-11-13T00:27:38Z,940000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M58.00S,2023-11-13T00:27:44.8Z,1,REGULAR,freethrow,3 of 3,[],1630230,,,1610612740,18,20,2023-11-13T00:27:44Z,950000,False,,,0,,N. Marshall Free Throw 3 of 3 (3 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
98,PT03M42.00S,2023-11-13T00:28:04.0Z,1,REGULAR,3pt,Jump Shot,[],203501,32.53942181340342,42.64705882352941,1610612742,18,20,2023-11-13T00:28:09Z,960000,False,37.0,253.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2023-11-13T00:28:07.0Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,18,20,2023-11-13T00:28:09Z,970000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,98.0,,,2.0,1.0,1.0,,,,,,,,
100,PT03M37.00S,2023-11-13T00:28:12.1Z,1,REGULAR,foul,personal,[],1630346,,,1610612742,18,20,2023-11-13T00:28:28Z,980000,False,,,0,,M. Ryan personal FOUL (1 PF),"[1630346, 1630182]",1610612740.0,NOP,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,203593.0,,1.0,0.0,Green,1630182.0,,
102,PT03M37.00S,2023-11-13T00:28:28.7Z,1,REGULAR,substitution,out,[],1630700,,,1610612742,18,20,2023-11-13T00:28:33Z,1000000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M37.00S,2023-11-13T00:28:28.7Z,1,REGULAR,substitution,in,[],1630526,,,1610612742,18,20,2023-11-13T00:28:33Z,1010000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M25.00S,2023-11-13T00:28:49.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,28.728646517739815,78.18627450980392,1610612742,18,20,2023-11-13T00:29:43Z,1020000,False,-141.0,218.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2023-11-13T00:28:53.0Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,18,20,2023-11-13T00:28:53Z,1030000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,104.0,,,1.0,1.0,0.0,,,,,,,,
106,PT03M13.00S,2023-11-13T00:29:00.4Z,1,REGULAR,3pt,Jump Shot,[],1630230,71.82982917214193,75.98039215686273,1610612740,21,20,2023-11-13T00:29:04Z,1040000,False,130.0,212.0,1,right,N. Marshall 24' 3PT  (6 PTS) (B. Ingram 2 AST),"[1630230, 1627742]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,24.89,Made,6.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,
108,PT03M08.00S,2023-11-13T00:29:11.2Z,1,REGULAR,foul,personal,[],1630230,,,1610612742,21,20,2023-11-13T00:29:22Z,1060000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 203939]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202007.0,,1.0,0.0,Powell,203939.0,,
110,PT02M55.00S,2023-11-13T00:29:37.5Z,1,REGULAR,2pt,Jump Shot,[],1629029,16.376478318002626,27.696078431372552,1610612742,21,20,2023-11-13T00:29:44Z,1080000,False,112.0,101.0,1,left,MISS L. Doncic 15' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,15.07,Missed,,,,,,,,,,,,,,,,,,
111,PT02M50.00S,2023-11-13T00:29:42.5Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,21,20,2023-11-13T00:39:15Z,1090000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,110.0,,,3.0,3.0,0.0,,,,,,,,
114,PT02M43.00S,2023-11-13T00:29:49.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,82.86793692509855,72.05882352941177,1610612740,23,20,2023-11-13T00:29:53Z,1120000,False,110.0,109.0,1,right,B. Ingram 15' pullup Jump Shot (4 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,15.47,Made,4.0,,,,,,,,,,,,,,,,,
115,PT02M43.00S,2023-11-13T00:30:04.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,23,20,2023-11-13T00:30:04Z,1130000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M43.00S,2023-11-13T00:32:16.6Z,1,REGULAR,substitution,out,[],1627884,,,1610612742,23,20,2023-11-13T00:32:32Z,1140000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M43.00S,2023-11-13T00:32:16.6Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,23,20,2023-11-13T00:32:32Z,1150000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M43.00S,2023-11-13T00:32:16.6Z,1,REGULAR,substitution,in,[],202681,,,1610612742,23,20,2023-11-13T00:32:32Z,1160000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M43.00S,2023-11-13T00:32:16.6Z,1,REGULAR,substitution,in,[],203957,,,1610612742,23,20,2023-11-13T00:32:32Z,1170000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M29.00S,2023-11-13T00:32:57.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,6.1268068331143235,50.245098039215684,1610612742,23,22,2023-11-13T00:33:05Z,1180000,False,-1.0,5.0,1,left,J. Green alley-oop DUNK (2 PTS) (K. Irving 1 AST),"[1630182, 202681]",1610612742.0,DAL,alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.52,Made,2.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,,
122,PT02M14.00S,2023-11-13T00:33:17.2Z,1,REGULAR,foul,personal,[],203957,,,1610612740,23,22,2023-11-13T00:33:22Z,1200000,False,,,0,,D. Exum personal FOUL (1 PF),"[203957, 1627742]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627963.0,,1.0,0.0,Ingram,1627742.0,,
124,PT02M08.00S,2023-11-13T00:33:37.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,79.05716162943496,39.46078431372549,1610612740,25,22,2023-11-13T00:35:54Z,1220000,False,-53.0,144.0,1,right,B. Ingram 15' step back Jump Shot (6 PTS) (M. Ryan 1 AST),"[1627742, 1630346]",1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.37,Made,6.0,M. Ryan,1630346.0,1.0,,,,,,,,,,,,,,
126,PT01M58.00S,2023-11-13T00:33:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.046649145860711,44.36274509803921,1610612742,25,24,2023-11-13T00:33:55Z,1240000,False,28.0,14.0,1,left,K. Irving driving Layup (9 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.14,Made,9.0,,,,,,,,,,,,,,,,,
127,PT01M52.00S,2023-11-13T00:33:59.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203957,,,1610612740,25,24,2023-11-13T00:34:07Z,1250000,False,,,0,,D. Exum shooting personal FOUL (2 PF) (Ingram 2 FT),"[203957, 1627742]",1610612742.0,DAL,shooting,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203593.0,,2.0,0.0,Ingram,1627742.0,,
129,PT01M52.00S,2023-11-13T00:34:21.9Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,25,24,2023-11-13T00:37:32Z,1270000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT01M52.00S,2023-11-13T00:34:21.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,25,24,2023-11-13T00:37:32Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,
131,PT01M52.00S,2023-11-13T00:34:21.9Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,26,24,2023-11-13T00:37:32Z,1290000,False,,,0,,B. Ingram Free Throw 2 of 2 (7 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
132,PT01M43.00S,2023-11-13T00:34:55.3Z,1,REGULAR,foul,personal,[],1630230,,,1610612742,26,24,2023-11-13T00:35:00Z,1300000,False,,,0,,N. Marshall personal FOUL (2 PF),"[1630230, 203939]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627963.0,,2.0,0.0,Powell,203939.0,,
134,PT01M43.00S,2023-11-13T00:35:01.2Z,1,REGULAR,substitution,out,[],1627742,,,1610612742,26,24,2023-11-13T00:35:04Z,1320000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M43.00S,2023-11-13T00:35:01.2Z,1,REGULAR,substitution,in,[],1629627,,,1610612742,26,24,2023-11-13T00:35:04Z,1330000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M39.00S,2023-11-13T00:35:20.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.258212877792378,51.470588235294116,1610612742,26,26,2023-11-13T00:38:23Z,1340000,False,-7.0,6.0,1,left,D. Powell cutting DUNK (2 PTS) (K. Irving 2 AST),"[203939, 202681]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,
138,PT01M26.00S,2023-11-13T00:35:37.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612740,26,26,2023-11-13T00:35:45Z,1360000,False,,,0,,D. Powell personal FOUL (1 PF) (Williamson 2 FT),"[203939, 1629627]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627963.0,,1.0,0.0,Williamson,1629627.0,,
140,PT01M26.00S,2023-11-13T00:36:11.2Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,27,26,2023-11-13T00:36:48Z,1380000,False,,,0,,Z. Williamson Free Throw 1 of 2 (6 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
141,PT01M26.00S,2023-11-13T00:36:12.4Z,1,REGULAR,substitution,out,[],1630230,,,1610612740,27,26,2023-11-13T00:36:22Z,1390000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M26.00S,2023-11-13T00:36:12.4Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,27,26,2023-11-13T00:36:22Z,1400000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M26.00S,2023-11-13T00:36:11.2Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,27,26,2023-11-13T00:36:48Z,1410000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT01M22.00S,2023-11-13T00:36:15.2Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,27,26,2023-11-13T00:36:48Z,1420000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,143.0,,,1.0,1.0,0.0,,,,,,,,
145,PT01M08.00S,2023-11-13T00:36:44.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,7.966491458607096,39.950980392156865,1610612742,27,28,2023-11-13T00:37:00Z,1430000,False,50.0,22.0,1,left,K. Irving bank Jump Shot (11 PTS),[202681],1610612742.0,DAL,bank,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,11.0,,,,,,,,,,,,,,,,,
146,PT01M00.00S,2023-11-13T00:36:55.4Z,1,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,27,28,2023-11-13T00:37:08Z,1440000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (2 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1627963.0,2.0,,,,,,
147,PT00M50.70S,2023-11-13T00:37:13.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612742,27,28,2023-11-13T00:37:24Z,1450000,False,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1626204, 203501]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,202007.0,,1.0,0.0,Hardaway Jr.,203501.0,,
149,PT00M50.70S,2023-11-13T00:37:44.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203501,,,1610612742,27,29,2023-11-13T00:37:44Z,1470000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (4 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
150,PT00M50.70S,2023-11-13T00:37:58.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203501,,,1610612742,27,30,2023-11-13T00:37:58Z,1480000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (5 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
151,PT00M42.40S,2023-11-13T00:38:10.0Z,1,REGULAR,3pt,Jump Shot,[],1641722,77.21747700394218,87.99019607843137,1610612740,27,30,2023-11-13T00:38:17Z,1490000,False,190.0,162.0,1,right,MISS J. Hawkins 24' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
152,PT00M39.00S,2023-11-13T00:38:13.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,27,30,2023-11-13T00:38:17Z,1500000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,151.0,,,3.0,2.0,1.0,,,,,,,,
153,PT00M34.40S,2023-11-13T00:38:41.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630346,,,1610612742,27,30,2023-11-13T00:42:54Z,1510000,False,,,0,,M. Ryan flagrant-type-1 personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1630346, 203501]",1610612740.0,NOP,flagrant-type-1,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,2.0,0.0,Hardaway Jr.,203501.0,,
156,PT00M34.40S,2023-11-13T00:41:02.9Z,1,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,27,31,2023-11-13T00:43:03Z,1540000,False,,,0,,T. Hardaway Jr. flagrant Free Throw 1 of 2 (6 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
157,PT00M34.40S,2023-11-13T00:41:02.9Z,1,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,27,32,2023-11-13T00:43:03Z,1550000,False,,,0,,T. Hardaway Jr. flagrant Free Throw 2 of 2 (7 PTS),[203501],1610612742.0,DAL,flagrant,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
158,PT00M27.40S,2023-11-13T00:41:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.258212877792378,54.166666666666664,1610612742,27,34,2023-11-13T00:41:44Z,1560000,False,-21.0,6.0,1,left,D. Powell alley-oop Layup (4 PTS) (K. Irving 3 AST),"[203939, 202681]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.17,Made,4.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,
160,PT00M06.30S,2023-11-13T00:42:00.2Z,1,REGULAR,turnover,out-of-bounds,[],1629627,,,1610612740,27,34,2023-11-13T00:42:12Z,1580000,False,,,0,,Z. Williamson bad pass out-of-bounds TURNOVER (3 TO),[1629627],1610612740.0,NOP,bad pass,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627963.0,3.0,,,,,,
161,PT00M01.50S,2023-11-13T00:42:10.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,31.35676741130092,35.049019607843135,1610612742,27,34,2023-11-13T00:42:18Z,1590000,False,75.0,242.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
162,PT00M01.50S,2023-11-13T00:42:10.6Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,27,34,2023-11-13T00:42:18Z,1600000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,,,,,161.0,,,2.0,2.0,0.0,,,,,,,,
163,PT00M00.00S,2023-11-13T00:42:20.6Z,1,REGULAR,period,end,[],0,,,1610612740,27,34,2023-11-13T00:42:20Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-11-13T00:44:26.7Z,2,REGULAR,substitution,out,['startperiod'],1630526,,,1610612740,27,34,2023-11-13T00:44:43Z,1620000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-11-13T00:44:26.7Z,2,REGULAR,substitution,in,['startperiod'],1630700,,,1610612740,27,34,2023-11-13T00:44:43Z,1630000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-11-13T00:44:53.5Z,2,REGULAR,period,start,[],0,,,1610612740,27,34,2023-11-13T00:44:53Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2023-11-13T00:45:07.6Z,2,REGULAR,2pt,Jump Shot,[],1641722,88.91261498028909,17.401960784313726,1610612740,27,34,2023-11-13T00:45:49Z,1650000,False,-163.0,52.0,1,right,MISS J. Hawkins 17' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left,17.1,Missed,,,,,,,,,,,,,,,,,,
168,PT11M40.00S,2023-11-13T00:45:12.6Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,27,34,2023-11-13T00:45:14Z,1660000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,,,,,167.0,,,1.0,1.0,0.0,,,,,,,,
169,PT11M37.00S,2023-11-13T00:45:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203957,6.915243101182654,45.83333333333333,1610612742,27,36,2023-11-13T00:45:20Z,1670000,False,21.0,13.0,1,left,D. Exum Layup (2 PTS) (J. Green 1 AST),"[203957, 1630182]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,2.43,Made,2.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,
171,PT11M25.00S,2023-11-13T00:45:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,88.38699080157687,44.11764705882353,1610612740,27,36,2023-11-13T00:45:33Z,1690000,False,-29.0,57.0,1,right,MISS Z. Williamson 6' Layup,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
