actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M19.00S,2022-10-21T23:58:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.68528252299606,53.92156862745098,1610612752,19,14,2022-10-21T23:58:54Z,880000,20.0,120.0,1,right,MISS J. Brunson 12' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
89,PT04M14.00S,2022-10-21T23:58:55.3Z,1,REGULAR,rebound,defensive,[],202711,,,1610612765,19,14,2022-10-21T23:58:54Z,890000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,
90,PT04M09.00S,2022-10-21T23:58:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,6.258212877792378,48.03921568627451,1610612765,19,16,2022-10-21T23:59:03Z,900000,10.0,6.0,1,left,B. Bogdanovic running Layup (9 PTS),[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.17,Made,9.0,,,,,,,,,,,,,,,,,
91,PT03M53.00S,2022-10-21T23:59:15.9Z,1,REGULAR,turnover,bad pass,[],1629629,,,1610612752,19,16,2022-10-21T23:59:20Z,910000,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1630595]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,Cunningham,1630595.0,,,,,,,
92,PT03M53.00S,2022-10-21T23:59:15.9Z,1,REGULAR,steal,,[],1630595,,,1610612765,19,16,2022-10-21T23:59:17Z,920000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
93,PT03M47.00S,2022-10-21T23:59:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,6.783837056504599,53.18627450980392,1610612765,19,18,2022-10-21T23:59:25Z,930000,-16.0,11.0,1,left,S. Bey running reverse Layup (7 PTS) (C. Cunningham 1 AST),"[1630180, 1630595]",1610612765.0,DET,running reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.95,Made,7.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
95,PT03M38.00S,2022-10-21T23:59:33.6Z,1,REGULAR,foul,personal,[],1631105,,,1610612752,19,18,2022-10-21T23:59:41Z,950000,,,0,,J. Duren personal FOUL (2 PF),"[1631105, 1628973]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628485.0,2.0,0.0,Brunson,1628973.0,,
97,PT03M36.00S,2022-10-21T23:59:55.3Z,1,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612752,19,18,2022-10-22T00:00:00Z,970000,,,0,,I. Hartenstein bad pass out-of-bounds TURNOVER (1 TO),[1628392],1610612752.0,NYK,bad pass,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,2882.0,,,,,,
98,PT03M22.00S,2022-10-22T00:00:16.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,11.645860709592641,96.07843137254902,1610612765,19,18,2022-10-22T00:00:20Z,980000,-230.0,57.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
99,PT03M18.00S,2022-10-22T00:00:20.6Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,19,18,2022-10-22T00:00:20Z,990000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,
100,PT03M14.00S,2022-10-22T00:00:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612752,19,18,2022-10-22T00:00:37Z,1000000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Randle 2 FT),"[1630595, 203944]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200833.0,1.0,0.0,Randle,203944.0,,
104,PT03M14.00S,2022-10-22T00:00:40.8Z,1,REGULAR,substitution,out,[],1631105,,,1610612752,19,18,2022-10-22T00:01:06Z,1015000,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M14.00S,2022-10-22T00:00:40.8Z,1,REGULAR,substitution,in,[],1630191,,,1610612752,19,18,2022-10-22T00:01:06Z,1017500,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M14.00S,2022-10-22T00:00:55.5Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,19,18,2022-10-22T00:00:55Z,1020000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
103,PT03M14.00S,2022-10-22T00:00:55.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,19,18,2022-10-22T00:00:55Z,1030000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,
106,PT03M14.00S,2022-10-22T00:01:18.3Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,20,18,2022-10-22T00:01:18Z,1040000,,,0,,J. Randle Free Throw 2 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
107,PT03M12.00S,2022-10-22T00:01:27.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612765,20,18,2022-10-22T00:01:27Z,1050000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M12.00S,2022-10-22T00:01:27.7Z,1,REGULAR,substitution,out,[],203095,,,1610612765,20,18,2022-10-22T00:04:04Z,1060000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M12.00S,2022-10-22T00:01:27.7Z,1,REGULAR,substitution,out,[],203944,,,1610612765,20,18,2022-10-22T00:04:04Z,1070000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M12.00S,2022-10-22T00:01:27.7Z,1,REGULAR,substitution,out,[],202711,,,1610612765,20,18,2022-10-22T00:04:04Z,1080000,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M12.00S,2022-10-22T00:01:27.7Z,1,REGULAR,substitution,in,[],1630193,,,1610612765,20,18,2022-10-22T00:04:04Z,1090000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M12.00S,2022-10-22T00:01:27.7Z,1,REGULAR,substitution,in,[],1630167,,,1610612765,20,18,2022-10-22T00:04:04Z,1100000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M12.00S,2022-10-22T00:01:27.7Z,1,REGULAR,substitution,in,[],1628995,,,1610612765,20,18,2022-10-22T00:04:04Z,1110000,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M01.00S,2022-10-22T00:04:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,11.777266754270697,54.41176470588235,1610612765,20,18,2022-10-22T00:04:42Z,1120000,-22.0,58.0,1,left,MISS K. Knox II 6' driving floating Shot,[1628995],1610612765.0,DET,driving floating,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
115,PT02M57.00S,2022-10-22T00:04:41.9Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,20,18,2022-10-22T00:04:42Z,1130000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,
116,PT02M57.00S,2022-10-22T00:04:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,20,18,2022-10-22T00:04:41Z,1140000,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
117,PT02M56.00S,2022-10-22T00:04:41.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,20,18,2022-10-22T00:04:41Z,1150000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,
118,PT02M43.00S,2022-10-22T00:04:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630167,89.70105124835742,95.58823529411765,1610612752,20,18,2022-10-22T00:05:01Z,1160000,228.0,44.0,1,right,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2022-10-22T00:05:00.5Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,20,18,2022-10-22T00:05:05Z,1170000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,
120,PT02M27.00S,2022-10-22T00:05:11.4Z,1,REGULAR,3pt,Jump Shot,[],1630165,27.677398160315374,21.813725490196077,1610612765,20,18,2022-10-22T00:05:15Z,1180000,141.0,208.0,1,left,MISS K. Hayes 25' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
121,PT02M24.00S,2022-10-22T00:05:14.4Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,20,18,2022-10-22T00:05:15Z,1190000,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,
122,PT02M08.00S,2022-10-22T00:05:30.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629629,91.5407358738502,39.950980392156865,1610612752,20,18,2022-10-22T00:05:33Z,1200000,-50.0,27.0,1,right,MISS C. Reddish driving Hook,[1629629],1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
123,PT02M06.00S,2022-10-22T00:05:32.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,20,18,2022-10-22T00:05:33Z,1210000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,
124,PT02M01.00S,2022-10-22T00:05:37.1Z,1,REGULAR,3pt,Jump Shot,[],1628995,3.7614980289093296,96.07843137254902,1610612765,20,18,2022-10-22T00:05:43Z,1220000,-230.0,-17.0,1,left,MISS K. Knox II 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
125,PT01M57.00S,2022-10-22T00:05:41.1Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612752,20,18,2022-10-22T00:05:43Z,1230000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,
126,PT01M55.00S,2022-10-22T00:05:42.9Z,1,REGULAR,2pt,Jump Shot,[],1629629,78.53153745072274,49.754901960784316,1610612752,20,18,2022-10-22T00:05:48Z,1240000,-1.0,149.0,1,right,MISS C. Reddish 14' pullup Shot,[1629629],1610612752.0,NYK,pullup,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Center,14.93,Missed,,,,,,,,,,,,,,,,,,
127,PT01M53.00S,2022-10-22T00:05:44.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,20,18,2022-10-22T00:05:48Z,1250000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Center,,,,,,,126.0,4.0,3.0,1.0,,,,,,,,,,
128,PT01M41.00S,2022-10-22T00:06:00.6Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612765,20,18,2022-10-22T00:06:08Z,1260000,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Stewart 2 FT),"[1628392, 1630191]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Stewart,1630191.0,,
132,PT01M41.00S,2022-10-22T00:06:15.4Z,1,REGULAR,substitution,out,[],1628973,,,1610612765,20,18,2022-10-22T00:06:41Z,1275000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M41.00S,2022-10-22T00:06:15.4Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,20,18,2022-10-22T00:06:41Z,1277500,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M41.00S,2022-10-22T00:06:15.4Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,20,18,2022-10-22T00:06:41Z,1278750,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M41.00S,2022-10-22T00:06:15.4Z,1,REGULAR,substitution,in,[],201565,,,1610612765,20,18,2022-10-22T00:06:41Z,1279375,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M41.00S,2022-10-22T00:06:15.4Z,1,REGULAR,substitution,in,[],202709,,,1610612765,20,18,2022-10-22T00:06:41Z,1279687,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M41.00S,2022-10-22T00:06:15.4Z,1,REGULAR,substitution,in,[],1628977,,,1610612765,20,18,2022-10-22T00:06:41Z,1279843,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M41.00S,2022-10-22T00:06:30.3Z,1,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,20,18,2022-10-22T00:06:54Z,1280000,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT01M41.00S,2022-10-22T00:06:30.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,20,18,2022-10-22T00:06:54Z,1290000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,
138,PT01M41.00S,2022-10-22T00:06:30.3Z,1,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,20,18,2022-10-22T00:06:54Z,1300000,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT01M39.00S,2022-10-22T00:06:32.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,20,18,2022-10-22T00:06:54Z,1310000,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,138.0,3.0,3.0,0.0,,,,,,,,,,
140,PT01M28.00S,2022-10-22T00:07:04.9Z,1,REGULAR,2pt,Jump Shot,[],1630167,91.93495400788436,9.558823529411764,1610612752,22,18,2022-10-22T00:07:09Z,1320000,-202.0,23.0,1,right,O. Toppin 20' Jump Shot (2 PTS) (D. Rose 1 AST),"[1630167, 201565]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left,20.35,Made,2.0,D. Rose,201565.0,1.0,,,,,,,,,,,,,,
167,PT01M15.00S,2022-10-22T00:07:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,7.835085413929041,47.05882352941176,1610612765,22,18,2022-10-22T00:10:03Z,1355000,15.0,21.0,1,left,MISS K. Hayes Layup - blocked,"[1630165, 1630167]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,Toppin,1630167.0
168,PT01M15.00S,2022-10-22T00:07:19.1Z,1,REGULAR,block,,[],1630167,,,1610612765,22,18,2022-10-22T00:10:03Z,1357500,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT01M15.00S,2022-10-22T00:07:19.1Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612752,22,18,2022-10-22T00:10:03Z,1358750,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,
144,PT01M12.00S,2022-10-22T00:07:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,94.03745072273325,50.0,1610612752,24,18,2022-10-22T00:10:03Z,1360000,0.0,4.0,1,right,O. Toppin running finger roll Layup (4 PTS),[1630167],1610612752.0,NYK,running finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.35,Made,4.0,,,,,,,,,,,,,,,,,
145,PT00M54.00S,2022-10-22T00:07:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.521024967148489,45.09803921568628,1610612765,24,18,2022-10-22T00:58:32Z,1370000,25.0,9.0,1,left,MISS H. Diallo driving reverse Layup,[1628977],1610612765.0,DET,driving reverse,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
147,PT00M51.20S,2022-10-22T00:07:42.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,24,18,2022-10-22T00:07:43Z,1390000,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,145.0,4.0,4.0,0.0,,,,,,,,,,
161,PT00M49.90S,2022-10-22T00:07:46.6Z,1,REGULAR,turnover,lost ball,[],201565,,,1610612752,24,18,2022-10-22T00:09:13Z,1419375,,,0,,D. Rose lost ball TURNOVER (1 TO),"[201565, 1628977]",1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Diallo,1628977.0,,,,,,,
162,PT00M49.90S,2022-10-22T00:07:46.6Z,1,REGULAR,steal,,[],1628977,,,1610612765,24,18,2022-10-22T00:11:33Z,1419687,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
150,PT00M48.70S,2022-10-22T00:07:47.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201565,,,1610612765,24,18,2022-10-22T00:08:18Z,1420000,,,0,,D. Rose shooting personal FOUL (1 PF) (Diallo 2 FT),"[201565, 1628977]",1610612752.0,NYK,shooting,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Diallo,1628977.0,,
152,PT00M48.70S,2022-10-22T00:08:19.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628977,,,1610612765,24,18,2022-10-22T00:09:13Z,1440000,,,0,,MISS H. Diallo Free Throw 1 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT00M48.70S,2022-10-22T00:08:19.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,24,18,2022-10-22T00:08:19Z,1450000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,
157,PT00M48.70S,2022-10-22T00:08:19.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628977,,,1610612765,24,18,2022-10-22T00:09:13Z,1460000,,,0,,MISS H. Diallo Free Throw 2 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M46.80S,2022-10-22T00:08:21.0Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,24,18,2022-10-22T00:08:40Z,1470000,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,157.0,5.0,5.0,0.0,,,,,,,,,,
159,PT00M31.10S,2022-10-22T00:08:50.0Z,1,REGULAR,3pt,Jump Shot,[],1628392,94.69448094612353,3.6764705882352944,1610612752,27,18,2022-10-22T00:08:53Z,1480000,-232.0,-3.0,1,right,I. Hartenstein 3PT  (3 PTS) (D. Rose 2 AST),"[1628392, 201565]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,D. Rose,201565.0,2.0,,,,,,,,,,,,,,
163,PT00M12.40S,2022-10-22T00:09:12.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,6.389618922470433,48.28431372549019,1610612765,27,20,2022-10-22T00:09:26Z,1500000,9.0,8.0,1,left,I. Stewart alley-oop DUNK (4 PTS) (K. Hayes 1 AST),"[1630191, 1630165]",1610612765.0,DET,alley-oop,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.15,Made,4.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
165,PT00M02.00S,2022-10-22T00:09:27.4Z,1,REGULAR,3pt,Jump Shot,[],201565,71.69842312746385,24.264705882352942,1610612752,30,20,2022-10-22T00:09:31Z,1520000,-129.0,214.0,1,right,D. Rose 24' 3PT pullup (3 PTS),[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,24.93,Made,3.0,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2022-10-22T00:09:36.5Z,1,REGULAR,period,end,[],0,,,1610612765,30,20,2022-10-22T00:09:36Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-10-22T00:11:51.5Z,2,REGULAR,substitution,out,['startperiod'],1630191,,,1610612765,30,20,2022-10-22T00:12:15Z,1540000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-10-22T00:11:51.5Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,30,20,2022-10-22T00:12:15Z,1550000,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-10-22T00:12:12.3Z,2,REGULAR,period,start,[],0,,,1610612765,30,20,2022-10-22T00:12:15Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M39.00S,2022-10-22T00:12:35.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,12.565703022339028,52.94117647058824,1610612765,30,22,2022-10-22T00:12:39Z,1570000,-15.0,66.0,1,left,H. Diallo 6' driving floating Jump Shot (2 PTS) (C. Joseph 1 AST),"[1628977, 202709]",1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,2.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,
175,PT11M39.00S,2022-10-22T00:12:39.1Z,2,REGULAR,foul,personal,['1freethrow'],1629629,,,1610612765,30,22,2022-10-22T00:12:48Z,1590000,,,0,,C. Reddish shooting personal FOUL (1 PF) (Diallo 1 FT),"[1629629, 1628977]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628485.0,1.0,0.0,Diallo,1628977.0,,
177,PT11M39.00S,2022-10-22T00:13:03.8Z,2,REGULAR,freethrow,1 of 1,[],1628977,,,1610612765,30,22,2022-10-22T00:13:07Z,1610000,,,0,,MISS H. Diallo Free Throw 1 of 1,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
178,PT11M34.00S,2022-10-22T00:13:08.8Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,30,22,2022-10-22T00:13:07Z,1620000,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,
