actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT04M12.00S,2022-11-06T00:28:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.652431011826544,51.9607843137255,1610612738,51,59,2022-11-06T00:28:37Z,2480000,-10.0,10.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1628392]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.4,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
268,PT04M12.00S,2022-11-06T00:28:09.2Z,2,REGULAR,block,,[],1628392,,,1610612738,51,59,2022-11-06T00:28:12Z,2490000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT04M10.00S,2022-11-06T00:28:11.2Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,51,59,2022-11-06T00:28:18Z,2500000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,267.0,3.0,2.0,1.0,,,,,,,,,,
270,PT04M05.00S,2022-11-06T00:28:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,6.258212877792378,54.166666666666664,1610612738,51,59,2022-11-06T00:28:20Z,2510000,-21.0,6.0,1,left,MISS M. Smart Layup,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
271,PT04M03.00S,2022-11-06T00:28:18.2Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,51,59,2022-11-06T00:28:20Z,2520000,,,0,,I. Hartenstein REBOUND (Off:0 Def:8),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,270.0,8.0,8.0,0.0,,,,,,,,,,
272,PT04M01.00S,2022-11-06T00:28:22.1Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,51,59,2022-11-06T00:28:27Z,2530000,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (4 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,,,,,201246.0,,,,,4.0,,,,
273,PT04M01.00S,2022-11-06T00:28:30.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612738,51,59,2022-11-06T00:28:30Z,2540000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M01.00S,2022-11-06T00:29:46.9Z,2,REGULAR,substitution,out,[],201933,,,1610612738,51,59,2022-11-06T00:30:02Z,2550000,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M01.00S,2022-11-06T00:29:46.9Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,51,59,2022-11-06T00:30:02Z,2560000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M50.00S,2022-11-06T00:30:15.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,28.86005256241787,75.73529411764706,1610612738,51,59,2022-11-06T00:30:20Z,2570000,-129.0,219.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
277,PT03M47.00S,2022-11-06T00:30:18.5Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,51,59,2022-11-06T00:30:18Z,2580000,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,276.0,2.0,1.0,1.0,,,,,,,,,,
279,PT03M38.00S,2022-11-06T00:30:30.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627759,27.94021024967148,15.196078431372548,1610612738,51,59,2022-11-06T00:30:41Z,2600000,174.0,210.0,1,left,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
280,PT03M36.00S,2022-11-06T00:30:32.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,51,59,2022-11-06T00:30:41Z,2610000,,,0,,I. Hartenstein REBOUND (Off:0 Def:9),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,279.0,9.0,9.0,0.0,,,,,,,,,,
281,PT03M31.00S,2022-11-06T00:30:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,94.69448094612353,49.754901960784316,1610612752,53,59,2022-11-06T00:30:45Z,2620000,-1.0,-3.0,1,right,J. Brunson running finger roll Layup (8 PTS),[1628973],1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.29,Made,8.0,,,,,,,,,,,,,,,,,
282,PT03M14.00S,2022-11-06T00:30:54.6Z,2,REGULAR,turnover,traveling,[],1628369,,,1610612738,53,59,2022-11-06T00:30:58Z,2630000,,,0,,J. Tatum traveling TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627963.0,,,,,2.0,,,,
283,PT02M58.00S,2022-11-06T00:31:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629629,94.56307490144546,51.470588235294116,1610612752,53,59,2022-11-06T00:31:19Z,2640000,7.0,-1.0,1,right,MISS C. Reddish driving finger roll Layup,[1629629],1610612752.0,NYK,driving finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
284,PT02M54.00S,2022-11-06T00:31:19.7Z,2,REGULAR,rebound,offensive,[],1629629,,,1610612752,53,59,2022-11-06T00:31:19Z,2650000,,,0,,C. Reddish REBOUND (Off:1 Def:0),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,283.0,1.0,0.0,1.0,,,,,,,,,,
285,PT02M54.00S,2022-11-06T00:31:19.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629629,94.40999984741211,50.0,1610612752,53,59,2022-11-06T00:31:20Z,2660000,0.0,0.0,1,right,MISS C. Reddish tip Layup,[1629629],1610612752.0,NYK,tip,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
286,PT02M54.00S,2022-11-06T00:31:19.7Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,53,59,2022-11-06T00:31:20Z,2670000,,,0,,J. Randle REBOUND (Off:3 Def:0),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,285.0,3.0,0.0,3.0,,,,,,,,,,
287,PT02M46.00S,2022-11-06T00:31:29.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,94.1688567674113,45.34313725490196,1610612752,55,59,2022-11-06T00:31:33Z,2680000,-23.0,2.0,1,right,J. Randle Layup (17 PTS) (J. Brunson 5 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.34,Made,17.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
289,PT02M46.00S,2022-11-06T00:31:32.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203935,,,1610612752,55,59,2022-11-06T00:31:47Z,2700000,,,0,,M. Smart shooting personal FOUL (2 PF) (Randle 1 FT),"[203935, 203944]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,Randle,203944.0,,,,,
291,PT02M46.00S,2022-11-06T00:32:08.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203944,,,1610612752,56,59,2022-11-06T00:32:08Z,2720000,,,0,,J. Randle Free Throw 1 of 1 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
292,PT02M27.00S,2022-11-06T00:32:31.1Z,2,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,56,59,2022-11-06T00:32:39Z,2730000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2534.0,,,,,3.0,,,,
293,PT02M17.00S,2022-11-06T00:32:44.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629628,93.38042049934296,51.225490196078425,1610612752,58,59,2022-11-06T00:32:49Z,2740000,6.0,10.0,1,right,R. Barrett cutting DUNK (12 PTS) (J. Brunson 6 AST),"[1629628, 1628973]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.15,Made,12.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
295,PT01M49.00S,2022-11-06T00:33:11.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,32.802233902759525,50.245098039215684,1610612738,58,62,2022-11-06T00:33:15Z,2760000,-1.0,256.0,1,left,J. Brown 25' 3PT  (18 PTS) (M. Smart 7 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.58,Made,18.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,
297,PT01M29.00S,2022-11-06T00:33:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.23324572930355,44.6078431372549,1610612752,60,62,2022-11-06T00:33:35Z,2780000,-27.0,86.0,1,right,J. Brunson 9' turnaround fadeaway Jump Shot (10 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.04,Made,10.0,,,,,,,,,,,,,,,,,
298,PT01M03.00S,2022-11-06T00:33:57.5Z,2,REGULAR,3pt,Jump Shot,[],1627759,28.991458607095925,77.20588235294117,1610612738,60,65,2022-11-06T00:34:00Z,2790000,-136.0,220.0,1,left,J. Brown 25' 3PT  (21 PTS) (M. Smart 8 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.86,Made,21.0,M. Smart,203935.0,8.0,,,,,,,,,,,,,,
300,PT00M51.60S,2022-11-06T00:34:12.6Z,2,REGULAR,3pt,Jump Shot,[],1629628,72.7496714848883,78.92156862745098,1610612752,63,65,2022-11-06T00:34:17Z,2810000,145.0,204.0,1,right,R. Barrett 24' 3PT  (15 PTS) (C. Reddish 2 AST),"[1629628, 1629629]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.98,Made,15.0,C. Reddish,1629629.0,2.0,,,,,,,,,,,,,,
302,PT00M31.70S,2022-11-06T00:34:39.7Z,2,REGULAR,3pt,Jump Shot,[],1627759,32.802233902759525,44.85294117647059,1610612738,63,65,2022-11-06T00:34:44Z,2830000,26.0,256.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
303,PT00M28.50S,2022-11-06T00:34:42.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,63,65,2022-11-06T00:34:44Z,2840000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,302.0,2.0,2.0,0.0,,,,,,,,,,
304,PT00M10.80S,2022-11-06T00:35:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629628,94.56307490144546,94.6078431372549,1610612752,66,65,2022-11-06T00:35:04Z,2850000,223.0,-1.0,1,right,R. Barrett 3PT  (18 PTS) (J. Brunson 7 AST),"[1629628, 1628973]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.3,Made,18.0,J. Brunson,1628973.0,7.0,,,,,,,,,,,,,,
306,PT00M02.40S,2022-11-06T00:35:19.0Z,2,REGULAR,3pt,Jump Shot,[],1629684,4.418528252299605,97.79411764705883,1610612738,66,65,2022-11-06T00:35:26Z,2870000,-239.0,-11.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.93,Missed,,,,,,,,,,,,,,,,,,
307,PT00M00.20S,2022-11-06T00:35:21.2Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,66,65,2022-11-06T00:35:26Z,2880000,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,306.0,2.0,1.0,1.0,,,,,,,,,,
308,PT00M00.20S,2022-11-06T00:35:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,5.590000152587891,50.0,1610612738,66,67,2022-11-06T00:35:25Z,2890000,0.0,0.0,1,left,D. White putback Layup (7 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
309,PT00M00.00S,2022-11-06T00:35:29.2Z,2,REGULAR,period,end,[],0,,,1610612752,66,67,2022-11-06T00:35:29Z,2900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-11-06T00:49:54.2Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612752,66,67,2022-11-06T00:50:42Z,2910000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-11-06T00:49:54.2Z,3,REGULAR,substitution,in,['startperiod'],201933,,,1610612752,66,67,2022-11-06T00:50:42Z,2920000,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-11-06T00:50:48.8Z,3,REGULAR,period,start,[],0,,,1610612752,66,67,2022-11-06T00:50:48Z,2930000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M46.00S,2022-11-06T00:51:02.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,9.280551905387648,50.73529411764706,1610612752,68,67,2022-11-06T00:51:05Z,2940000,-4.0,35.0,1,left,J. Brunson driving floating Jump Shot (12 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.49,Made,12.0,,,,,,,,,,,,,,,,,
314,PT11M35.00S,2022-11-06T00:51:12.8Z,3,REGULAR,2pt,Jump Shot,[],203935,83.78777923784494,27.205882352941174,1610612738,68,69,2022-11-06T00:51:16Z,2950000,-114.0,100.0,1,right,M. Smart 15' pullup Jump Shot (5 PTS) (B. Griffin 1 AST),"[203935, 201933]",1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,15.16,Made,5.0,B. Griffin,201933.0,1.0,,,,,,,,,,,,,,
316,PT11M22.00S,2022-11-06T00:51:25.6Z,3,REGULAR,3pt,Jump Shot,[],203944,31.882391590013142,41.911764705882355,1610612752,68,69,2022-11-06T00:52:29Z,2970000,40.0,247.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
317,PT11M18.00S,2022-11-06T00:51:29.6Z,3,REGULAR,rebound,defensive,[],201933,,,1610612738,68,69,2022-11-06T00:51:30Z,2980000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Center,,,,,,,316.0,1.0,1.0,0.0,,,,,,,,,,
318,PT11M13.00S,2022-11-06T00:51:34.5Z,3,REGULAR,3pt,Jump Shot,[],203935,80.6340341655716,90.44117647058823,1610612738,68,69,2022-11-06T00:51:41Z,2990000,202.0,130.0,1,right,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.01,Missed,,,,,,,,,,,,,,,,,,
319,PT11M11.00S,2022-11-06T00:51:36.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,68,69,2022-11-06T00:51:41Z,3000000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,318.0,3.0,3.0,0.0,,,,,,,,,,
320,PT11M08.00S,2022-11-06T00:51:39.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,6.389618922470433,50.49019607843137,1610612752,70,69,2022-11-06T00:51:46Z,3010000,-2.0,8.0,1,left,J. Randle running DUNK (20 PTS) (J. Brunson 8 AST),"[203944, 1628973]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.8,Made,20.0,J. Brunson,1628973.0,8.0,,,,,,,,,,,,,,
322,PT10M54.00S,2022-11-06T00:51:56.2Z,3,REGULAR,foul,personal,[],1629629,,,1610612738,70,69,2022-11-06T00:52:03Z,3030000,,,0,,C. Reddish personal FOUL (1 PF),"[1629629, 1627759]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627963.0,1.0,0.0,Brown,1627759.0,,,,,
324,PT10M50.00S,2022-11-06T00:52:18.3Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,70,69,2022-11-06T00:52:25Z,3050000,,,0,,M. Smart step out-of-bounds TURNOVER (1 TO),[203935],1610612738.0,BOS,step,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1627963.0,,,,,1.0,,,,
325,PT10M37.00S,2022-11-06T00:52:40.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,22.026938239159,27.696078431372552,1610612752,72,69,2022-11-06T00:52:48Z,3060000,112.0,155.0,1,left,J. Brunson 19' step back Jump Shot (14 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.06,Made,14.0,,,,,,,,,,,,,,,,,
326,PT10M16.00S,2022-11-06T00:53:00.7Z,3,REGULAR,3pt,Jump Shot,[],203935,68.54467805519053,71.81372549019608,1610612738,72,72,2022-11-06T00:53:04Z,3070000,109.0,243.0,1,right,M. Smart 26' 3PT  (8 PTS) (J. Brown 2 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.66,Made,8.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
328,PT09M56.00S,2022-11-06T00:53:21.6Z,3,REGULAR,3pt,Jump Shot,[],203944,29.517082785808146,73.0392156862745,1610612752,72,72,2022-11-06T00:53:25Z,3090000,-115.0,225.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
329,PT09M52.00S,2022-11-06T00:53:25.6Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,72,72,2022-11-06T00:53:25Z,3100000,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,328.0,3.0,2.0,1.0,,,,,,,,,,
330,PT09M43.00S,2022-11-06T00:53:34.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,75.1149802890933,15.196078431372548,1610612738,72,72,2022-11-06T00:53:40Z,3110000,-174.0,181.0,1,right,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
331,PT09M41.00S,2022-11-06T00:53:36.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,72,72,2022-11-06T00:53:40Z,3120000,,,0,,J. Randle REBOUND (Off:3 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,330.0,4.0,1.0,3.0,,,,,,,,,,
332,PT09M34.00S,2022-11-06T00:53:43.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,7.440867279894875,53.92156862745098,1610612752,72,72,2022-11-06T00:54:16Z,3130000,-20.0,17.0,1,left,MISS R. Barrett running Layup - blocked,"[1629628, 1628369]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0
333,PT09M34.00S,2022-11-06T00:53:43.1Z,3,REGULAR,block,,[],1628369,,,1610612752,72,72,2022-11-06T00:53:45Z,3140000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT09M32.00S,2022-11-06T00:53:45.1Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,72,72,2022-11-06T00:53:48Z,3150000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,332.0,4.0,3.0,1.0,,,,,,,,,,
335,PT09M23.00S,2022-11-06T00:53:54.4Z,3,REGULAR,3pt,Jump Shot,[],201933,95.48291721419186,2.941176470588235,1610612738,72,75,2022-11-06T00:53:58Z,3160000,-235.0,-10.0,1,right,B. Griffin 3PT  (7 PTS) (M. Smart 9 AST),"[201933, 203935]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Left Corner 3,24+ Left,23.55,Made,7.0,M. Smart,203935.0,9.0,,,,,,,,,,,,,,
337,PT09M04.00S,2022-11-06T00:54:12.9Z,3,REGULAR,2pt,Jump Shot,[],1628973,23.47240473061761,29.65686274509804,1610612752,74,75,2022-11-06T00:54:47Z,3180000,102.0,168.0,1,left,J. Brunson 19' step back Jump Shot (16 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.65,Made,16.0,,,,,,,,,,,,,,,,,
338,PT08M45.00S,2022-11-06T00:54:31.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,92.46057818659659,3.9215686274509802,1610612738,74,78,2022-11-06T00:54:50Z,3190000,-230.0,18.0,1,right,J. Tatum 3PT  (11 PTS) (B. Griffin 2 AST),"[1628369, 201933]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,23.11,Made,11.0,B. Griffin,201933.0,2.0,,,,,,,,,,,,,,
339,PT08M24.00S,2022-11-06T00:54:52.9Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,74,78,2022-11-06T00:54:56Z,3200000,,,0,,R. Barrett bad pass TURNOVER (5 TO),"[1629628, 1628369]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,5.0,Tatum,1628369.0,,
340,PT08M24.00S,2022-11-06T00:54:52.9Z,3,REGULAR,steal,,[],1628369,,,1610612738,74,78,2022-11-06T00:54:55Z,3210000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
341,PT08M20.00S,2022-11-06T00:54:58.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,93.77463863337714,48.03921568627451,1610612738,74,80,2022-11-06T00:55:56Z,3220000,-10.0,6.0,1,right,J. Brown running Layup (23 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.15,Made,23.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
343,PT08M20.00S,2022-11-06T00:55:02.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,74,80,2022-11-06T00:55:02Z,3240000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT08M06.00S,2022-11-06T00:58:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.1268068331143235,45.83333333333333,1610612752,76,80,2022-11-06T00:58:18Z,3250000,21.0,5.0,1,left,R. Barrett driving Layup (20 PTS) (J. Brunson 9 AST),"[1629628, 1628973]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.14,Made,20.0,J. Brunson,1628973.0,9.0,,,,,,,,,,,,,,
347,PT07M52.00S,2022-11-06T00:58:32.2Z,3,REGULAR,foul,personal,[],1629628,,,1610612738,76,80,2022-11-06T00:58:57Z,3270000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1628369]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2534.0,1.0,0.0,Tatum,1628369.0,,,,,
349,PT07M42.00S,2022-11-06T00:59:02.5Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612738,76,80,2022-11-06T00:59:28Z,3290000,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Tatum 2 FT),"[1628392, 1628369]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,3.0,0.0,Tatum,1628369.0,,,,,
352,PT07M42.00S,2022-11-06T00:59:26.1Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,76,80,2022-11-06T00:59:52Z,3305000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M42.00S,2022-11-06T00:59:26.1Z,3,REGULAR,substitution,in,[],1627763,,,1610612738,76,80,2022-11-06T00:59:52Z,3307500,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
