actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
89,PT04M48.00S,2022-11-26T00:55:52.6Z,1,REGULAR,substitution,out,[],203994,,,1610612752,13,14,2022-11-26T00:56:11Z,860000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M48.00S,2022-11-26T00:55:52.6Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,13,14,2022-11-26T00:56:11Z,870000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M48.00S,2022-11-26T00:55:52.6Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,13,14,2022-11-26T00:56:11Z,880000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M48.00S,2022-11-26T00:55:52.6Z,1,REGULAR,substitution,in,[],1630570,,,1610612752,13,14,2022-11-26T00:56:11Z,890000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M48.00S,2022-11-26T00:56:33.7Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,14,14,2022-11-26T00:56:33Z,900000,False,,,0,,J. Randle Free Throw 1 of 1 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
94,PT04M33.00S,2022-11-26T00:56:53.1Z,1,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612757,14,14,2022-11-26T00:56:58Z,910000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612757.0,POR,bad pass,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,1.0,,,,,,,,,,,,
95,PT04M33.00S,2022-11-26T00:56:53.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,14,14,2022-11-26T00:57:03Z,920000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M33.00S,2022-11-26T00:56:53.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,14,14,2022-11-26T00:57:03Z,930000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2022-11-26T00:57:23.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203944,89.70105124835742,66.17647058823529,1610612752,16,14,2022-11-26T00:57:37Z,940000,False,81.0,44.0,1,right,J. Randle 9' step back Jump Shot (5 PTS) (I. Hartenstein 1 AST),"[203944, 1628392]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.22,Made,,,,,,,,,5.0,I. Hartenstein,1628392.0,1.0,,,,,,
99,PT04M05.00S,2022-11-26T00:57:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,8.623521681997373,46.32352941176471,1610612757,16,16,2022-11-26T00:57:44Z,960000,False,18.0,29.0,1,left,A. Simons driving Layup (5 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,5.0,,,,,,,,,
100,PT03M49.00S,2022-11-26T00:57:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.59198423127464,50.49019607843137,1610612752,16,16,2022-11-26T00:58:12Z,970000,False,2.0,17.0,1,right,MISS J. Randle finger roll Layup,[203944],1610612752.0,NYK,finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
101,PT03M48.00S,2022-11-26T00:57:55.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,16,16,2022-11-26T00:58:12Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,100.0,,,,,,,,,,,,,,,,,
103,PT03M48.00S,2022-11-26T00:57:59.5Z,1,REGULAR,substitution,out,[],1626159,,,1610612752,16,16,2022-11-26T00:58:08Z,1000000,False,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M48.00S,2022-11-26T00:57:59.5Z,1,REGULAR,substitution,in,[],1631101,,,1610612752,16,16,2022-11-26T00:58:08Z,1010000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2022-11-26T00:58:18.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,87.33574244415243,45.588235294117645,1610612752,18,16,2022-11-26T00:59:42Z,1020000,False,-22.0,67.0,1,right,I. Hartenstein 7' floating Jump Shot (2 PTS) (Q. Grimes 2 AST),"[1628392, 1629656]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,,,,,,,,2.0,Q. Grimes,1629656.0,2.0,,,,,,
107,PT03M32.00S,2022-11-26T00:58:30.9Z,1,REGULAR,3pt,Jump Shot,[],1629642,30.17411300919842,71.81372549019608,1610612757,18,16,2022-11-26T00:58:36Z,1040000,False,-109.0,231.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
108,PT03M30.00S,2022-11-26T00:58:32.9Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,18,16,2022-11-26T00:58:36Z,1050000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,,
109,PT03M21.00S,2022-11-26T00:58:45.9Z,1,REGULAR,foul,offensive,[],203944,,,1610612752,18,16,2022-11-26T00:59:02Z,1060000,False,,,0,,J. Randle offensive FOUL (1 PF),"[203944, 1630570]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,,2003.0,,,,,,,,1.0,0.0,Watford,1630570.0,,
111,PT03M21.00S,2022-11-26T00:58:45.9Z,1,REGULAR,turnover,offensive foul,[],203944,,,1610612752,18,16,2022-11-26T00:58:45Z,1080000,False,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left,,,,,,,2003.0,1.0,,,,,,,,,,,,
112,PT02M59.00S,2022-11-26T00:59:22.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628404,21.76412614980289,52.69607843137255,1610612757,18,16,2022-11-26T00:59:28Z,1090000,False,-13.0,152.0,1,left,MISS J. Hart 15' pullup Shot - blocked,"[1628404, 1629656]",1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,15.27,Missed,,,,,,,Grimes,1629656.0,,,,,,,,,,
113,PT02M59.00S,2022-11-26T00:59:22.1Z,1,REGULAR,block,,[],1629656,,,1610612757,18,16,2022-11-26T00:59:24Z,1100000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
114,PT02M57.00S,2022-11-26T00:59:24.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,16,2022-11-26T00:59:28Z,1110000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,112.0,3.0,3.0,0.0,,,,,,,,,,,,,,
115,PT02M45.00S,2022-11-26T00:59:35.8Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612752,18,16,2022-11-26T00:59:38Z,1120000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1629014]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,,,,,,,,,,,Simons,1629014.0
116,PT02M45.00S,2022-11-26T00:59:35.8Z,1,REGULAR,steal,,[],1629014,,,1610612757,18,16,2022-11-26T00:59:37Z,1130000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
117,PT02M42.00S,2022-11-26T00:59:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612757,18,16,2022-11-26T00:59:50Z,1140000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Hart 2 FT),"[1630540, 1628404]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Hart,1628404.0,,
119,PT02M42.00S,2022-11-26T00:59:52.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,18,16,2022-11-26T00:59:52Z,1160000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M42.00S,2022-11-26T00:59:52.9Z,1,REGULAR,substitution,out,[],203944,,,1610612757,18,16,2022-11-26T01:02:30Z,1170000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M42.00S,2022-11-26T00:59:52.9Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,18,16,2022-11-26T01:02:30Z,1180000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M42.00S,2022-11-26T00:59:52.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612757,18,16,2022-11-26T01:02:30Z,1190000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M42.00S,2022-11-26T00:59:52.9Z,1,REGULAR,substitution,in,[],1626159,,,1610612757,18,16,2022-11-26T01:02:30Z,1200000,False,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M42.00S,2022-11-26T01:02:46.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628404,,,1610612757,18,16,2022-11-26T01:02:46Z,1210000,False,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
125,PT02M42.00S,2022-11-26T01:02:46.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,18,16,2022-11-26T01:02:46Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,
126,PT02M42.00S,2022-11-26T01:03:01.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628404,,,1610612757,18,17,2022-11-26T01:03:01Z,1230000,False,,,0,,J. Hart Free Throw 2 of 2 (1 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
127,PT02M28.00S,2022-11-26T01:03:16.1Z,1,REGULAR,turnover,bad pass,[],1630193,,,1610612752,18,17,2022-11-26T01:03:19Z,1240000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1628404]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,Hart,1628404.0
128,PT02M28.00S,2022-11-26T01:03:16.1Z,1,REGULAR,steal,,[],1628404,,,1610612757,18,17,2022-11-26T01:03:17Z,1250000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
129,PT02M22.00S,2022-11-26T01:03:22.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630570,31.882391590013142,56.372549019607845,1610612757,18,17,2022-11-26T01:03:29Z,1260000,False,-32.0,247.0,1,left,MISS T. Watford 24' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2022-11-26T01:03:24.9Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612757,18,17,2022-11-26T01:03:29Z,1270000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,129.0,5.0,4.0,1.0,,,,,,,,,,,,,,
131,PT02M14.00S,2022-11-26T01:03:30.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,31.61957950065703,58.57843137254902,1610612757,18,17,2022-11-26T01:03:38Z,1280000,False,-43.0,245.0,1,left,MISS S. Sharpe 24' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
132,PT02M12.00S,2022-11-26T01:03:32.4Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,18,17,2022-11-26T01:03:38Z,1290000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,131.0,3.0,3.0,0.0,,,,,,,,,,,,,,
133,PT02M05.00S,2022-11-26T01:03:38.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,77.87450722733246,8.823529411764707,1610612752,18,17,2022-11-26T01:05:37Z,1300000,False,-206.0,155.0,1,right,MISS I. Quickley 25' running pullup 3PT,[1630193],1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
134,PT02M04.00S,2022-11-26T01:03:45.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,18,17,2022-11-26T01:03:45Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,133.0,,,,,,,,,,,,,,,,,
135,PT02M04.00S,2022-11-26T01:03:45.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612752,18,17,2022-11-26T01:03:55Z,1320000,False,,,0,,J. Hart loose ball personal FOUL (2 PF) (Hartenstein 2 FT),"[1628404, 1628392]",1610612757.0,POR,loose ball,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,,,,,,,,2.0,0.0,Hartenstein,1628392.0,,
138,PT02M04.00S,2022-11-26T01:03:58.8Z,1,REGULAR,substitution,out,[],1628404,,,1610612752,18,17,2022-11-26T01:04:20Z,1335000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M04.00S,2022-11-26T01:03:58.8Z,1,REGULAR,substitution,in,[],203924,,,1610612752,18,17,2022-11-26T01:04:20Z,1337500,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2022-11-26T01:04:11.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628392,,,1610612752,19,17,2022-11-26T01:04:11Z,1340000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (3 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
140,PT02M04.00S,2022-11-26T01:04:25.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628392,,,1610612752,20,17,2022-11-26T01:04:25Z,1350000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (4 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
141,PT01M44.00S,2022-11-26T01:04:48.4Z,1,REGULAR,2pt,Jump Shot,[],1631101,23.340998685939553,32.84313725490196,1610612757,20,19,2022-11-26T01:04:53Z,1360000,False,86.0,167.0,1,left,S. Sharpe 18' pullup Jump Shot (2 PTS) (J. Grant 2 AST),"[1631101, 203924]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,18.77,Made,,,,,,,,,2.0,J. Grant,203924.0,2.0,,,,,,
143,PT01M32.00S,2022-11-26T01:05:00.7Z,1,REGULAR,3pt,Jump Shot,[],1629656,78.9257555847569,9.313725490196079,1610612752,23,19,2022-11-26T01:05:04Z,1380000,False,-203.0,146.0,1,right,Q. Grimes 25' 3PT  (5 PTS) (M. McBride 1 AST),"[1629656, 1630540]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.01,Made,,,,,,,,,5.0,M. McBride,1630540.0,1.0,,,,,,
145,PT01M14.00S,2022-11-26T01:05:18.4Z,1,REGULAR,2pt,Jump Shot,[],203924,22.28975032851511,33.57843137254902,1610612757,23,21,2022-11-26T01:07:14Z,1400000,False,82.0,157.0,1,left,J. Grant 17' fadeaway Jump Shot (6 PTS),[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,17.72,Made,,,,,,,,,6.0,,,,,,,,,
146,PT01M04.00S,2022-11-26T01:05:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,93.9060446780552,48.77450980392157,1610612752,25,21,2022-11-26T01:05:34Z,1410000,False,-6.0,5.0,1,right,I. Quickley driving finger roll Layup (2 PTS) (M. McBride 2 AST),"[1630193, 1630540]",1610612752.0,NYK,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,2.0,M. McBride,1630540.0,2.0,,,,,,
148,PT00M47.70S,2022-11-26T01:05:45.7Z,1,REGULAR,2pt,Jump Shot,[],203924,20.71287779237845,70.34313725490196,1610612757,25,23,2022-11-26T01:05:49Z,1430000,False,-102.0,142.0,1,left,J. Grant 17' pullup Jump Shot (8 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,17.48,Made,,,,,,,,,8.0,,,,,,,,,
149,PT00M39.10S,2022-11-26T01:05:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,79.58278580814718,91.17647058823529,1610612752,28,23,2022-11-26T01:06:08Z,1440000,False,206.0,139.0,1,right,I. Quickley 24' 3PT pullup (5 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,24.87,Made,,,,,,,,,5.0,,,,,,,,,
150,PT00M31.30S,2022-11-26T01:06:07.9Z,1,REGULAR,3pt,Jump Shot,[],203924,31.35676741130092,24.264705882352942,1610612757,28,23,2022-11-26T01:07:54Z,1450000,False,129.0,242.0,1,left,MISS J. Grant 27' pullup 3PT,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
151,PT00M29.00S,2022-11-26T01:06:10.2Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,28,23,2022-11-26T01:06:14Z,1460000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT00M12.20S,2022-11-26T01:06:27.0Z,1,REGULAR,3pt,Jump Shot,[],1630193,67.23061760840999,72.05882352941177,1610612752,31,23,2022-11-26T01:06:42Z,1470000,False,110.0,256.0,1,right,I. Quickley 27' 3PT pullup (8 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.83,Made,,,,,,,,,8.0,,,,,,,,,
153,PT00M04.70S,2022-11-26T01:06:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.09789750328515,51.225490196078425,1610612757,31,25,2022-11-26T01:06:48Z,1480000,False,-6.0,24.0,1,left,J. Grant driving Layup (10 PTS) (J. Winslow 1 AST),"[203924, 1626159]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,,,10.0,J. Winslow,1626159.0,1.0,,,,,,
155,PT00M00.60S,2022-11-26T01:06:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,92.9862023653088,54.90196078431373,1610612752,31,25,2022-11-26T01:07:00Z,1500000,False,25.0,13.0,1,right,MISS I. Quickley driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.10S,2022-11-26T01:06:53.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,31,25,2022-11-26T01:07:00Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,155.0,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2022-11-26T01:06:58.3Z,1,REGULAR,period,end,[],0,,,1610612752,31,25,2022-11-26T01:06:58Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-11-26T01:09:00.8Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,31,25,2022-11-26T01:09:36Z,1530000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-11-26T01:09:00.8Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612752,31,25,2022-11-26T01:09:36Z,1540000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-11-26T01:09:00.8Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,31,25,2022-11-26T01:09:36Z,1550000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-11-26T01:09:00.8Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612752,31,25,2022-11-26T01:09:36Z,1560000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-11-26T01:09:40.0Z,2,REGULAR,period,start,[],0,,,1610612752,31,25,2022-11-26T01:09:40Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M48.00S,2022-11-26T01:09:53.0Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,31,25,2022-11-26T01:09:57Z,1580000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (2 TO),[1629628],1610612752.0,NYK,bad pass,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,2.0,,,,,,,,,,,,
164,PT11M35.00S,2022-11-26T01:10:18.7Z,2,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612757,31,25,2022-11-26T01:10:24Z,1590000,False,,,0,,I. Quickley shooting personal FOUL (1 PF) (Grant 2 FT),"[1630193, 203924]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Center,,,,,,,202056.0,,,,,,,,1.0,0.0,Grant,203924.0,,
166,PT11M35.00S,2022-11-26T01:10:51.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612757,31,25,2022-11-26T01:10:51Z,1610000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
167,PT11M35.00S,2022-11-26T01:10:51.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,31,25,2022-11-26T01:10:51Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,
168,PT11M35.00S,2022-11-26T01:11:04.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612757,31,26,2022-11-26T01:11:04Z,1630000,False,,,0,,J. Grant Free Throw 2 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
169,PT11M18.00S,2022-11-26T01:11:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,93.51182654402102,45.588235294117645,1610612752,33,26,2022-11-26T01:11:27Z,1640000,False,-22.0,8.0,1,right,M. McBride driving Layup (2 PTS) (O. Toppin 1 AST),"[1630540, 1630167]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,2.0,O. Toppin,1630167.0,1.0,,,,,,
171,PT10M58.00S,2022-11-26T01:11:46.7Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,33,26,2022-11-26T01:11:55Z,1660000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1628392, 203994]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,200832.0,,,,,,,,1.0,0.0,Nurkic,203994.0,,
173,PT10M58.00S,2022-11-26T01:12:13.1Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,33,27,2022-11-26T01:12:28Z,1680000,False,,,0,,J. Nurkic Free Throw 1 of 2 (6 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
174,PT10M58.00S,2022-11-26T01:12:13.1Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,33,27,2022-11-26T01:12:28Z,1690000,False,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
