shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
10:18,165,PT10M18.00S,2022-12-08T01:20:58.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630193,95.22010512483574,44.6078431372549,1610612752,33,20,2022-12-08T01:21:06Z,1650000,False,-27.0,-8.0,1,right,MISS I. Quickley driving Layup - blocked,"[1630193, 1628988]",5,1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,Holiday,1628988.0,,,,,,,,
10:18,166,PT10M18.00S,2022-12-08T01:20:58.1Z,2,REGULAR,block,,[],1628988,,,1610612752,33,20,2022-12-08T01:21:01Z,1660000,False,,,0,,A. Holiday BLOCK (1 BLK),[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
10:16,167,PT10M16.00S,2022-12-08T01:21:00.1Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612737,33,20,2022-12-08T01:21:06Z,1670000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
10:09,168,PT10M09.00S,2022-12-08T01:21:08.8Z,2,REGULAR,turnover,traveling,[],1630249,,,1610612737,33,20,2022-12-08T01:21:13Z,1680000,False,,,0,,V. Krejci traveling TURNOVER (1 TO),[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2714.0,,,,,1.0,,
09:52,169,PT09M52.00S,2022-12-08T01:21:41.0Z,2,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,33,20,2022-12-08T01:21:54Z,1690000,False,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (2 TO),[1629628],9,1610612752.0,NYK,lost ball,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101283.0,,,,,2.0,,
09:46,170,PT09M46.00S,2022-12-08T01:21:59.1Z,2,REGULAR,foul,offensive,[],1630249,,,1610612737,33,20,2022-12-08T01:22:07Z,1700000,False,,,0,,V. Krejci offensive FOUL (1 PF),"[1630249, 1630540]",27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,101283.0,1.0,0.0,McBride,1630540.0,,,
09:46,172,PT09M46.00S,2022-12-08T01:21:59.1Z,2,REGULAR,turnover,offensive foul,[],1630249,,,1610612737,33,20,2022-12-08T01:21:59Z,1720000,False,,,0,,V. Krejci offensive foul TURNOVER (2 TO),[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,101283.0,,,,,2.0,,
09:32,174,PT09M32.00S,2022-12-08T01:22:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612752,33,20,2022-12-08T01:22:54Z,1730000,False,,,0,,V. Krejci shooting personal FOUL (2 PF) (Barrett 2 FT),"[1630249, 1629628]",27,1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,2.0,0.0,Barrett,1629628.0,,,
09:32,177,PT09M32.00S,2022-12-08T01:22:44.0Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,33,20,2022-12-08T01:22:59Z,1745000,False,,,0,,SUB out: M. McBride,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
09:32,178,PT09M32.00S,2022-12-08T01:22:44.0Z,2,REGULAR,substitution,out,[],203200,,,1610612752,33,20,2022-12-08T01:22:59Z,1747500,False,,,0,,SUB out: J. Holiday,[203200],8,1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
09:32,179,PT09M32.00S,2022-12-08T01:22:44.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,33,20,2022-12-08T01:22:59Z,1748750,False,,,0,,SUB in: J. Brunson,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
09:32,180,PT09M32.00S,2022-12-08T01:22:44.0Z,2,REGULAR,substitution,in,[],1631100,,,1610612752,33,20,2022-12-08T01:22:59Z,1749375,False,,,0,,SUB in: A. Griffin,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
09:32,176,PT09M32.00S,2022-12-08T01:22:55.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,34,20,2022-12-08T01:22:55Z,1750000,False,,,0,,R. Barrett Free Throw 1 of 2 (6 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
09:32,181,PT09M32.00S,2022-12-08T01:23:07.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,35,20,2022-12-08T01:23:07Z,1760000,False,,,0,,R. Barrett Free Throw 2 of 2 (7 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
09:24,182,PT09M24.00S,2022-12-08T01:23:22.5Z,2,REGULAR,foul,personal,[],1629628,,,1610612737,35,20,2022-12-08T01:23:37Z,1770000,False,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1630168]",9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2714.0,2.0,0.0,Okongwu,1630168.0,,,
09:19,184,PT09M19.00S,2022-12-08T01:23:38.6Z,2,REGULAR,2pt,Jump Shot,[],203992,25.57490144546649,44.6078431372549,1610612737,35,20,2022-12-08T01:24:22Z,1790000,False,27.0,188.0,1,left,MISS B. Bogdanovic 18' pullup Shot,[203992],13,1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,18.98,Missed,,,,,,,,,,,,,,,,,,
09:17,185,PT09M17.00S,2022-12-08T01:23:40.6Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,35,20,2022-12-08T01:23:44Z,1800000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,
09:01,186,PT09M01.00S,2022-12-08T01:23:56.1Z,2,REGULAR,3pt,Jump Shot,[],1630167,96.40275952693824,96.07843137254902,1610612752,38,20,2022-12-08T01:24:01Z,1810000,False,230.0,-19.0,1,right,O. Toppin 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1630167, 1628392]",1,1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.12,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
08:44,188,PT08M44.00S,2022-12-08T01:24:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.783837056504599,50.98039215686274,1610612737,38,22,2022-12-08T01:24:18Z,1830000,False,-5.0,11.0,1,left,O. Okongwu reverse Layup (5 PTS) (A. Griffin 1 AST),"[1630168, 1631100]",17,1610612737.0,ATL,reverse,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.23,Made,5.0,A. Griffin,1631100.0,1.0,,,,,,,,,,,,,,
08:37,190,PT08M37.00S,2022-12-08T01:24:21.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,74.72076215505913,85.7843137254902,1610612752,38,22,2022-12-08T01:24:26Z,1850000,False,179.0,185.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1,1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
08:35,191,PT08M35.00S,2022-12-08T01:24:23.0Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,38,22,2022-12-08T01:24:26Z,1860000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Right Center,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,
08:25,192,PT08M25.00S,2022-12-08T01:24:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630249,28.07161629434954,76.47058823529412,1610612737,38,25,2022-12-08T01:24:37Z,1870000,False,-132.0,211.0,1,left,V. Krejci 24' 3PT  (3 PTS) (A. Holiday 2 AST),"[1630249, 1628988]",27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,24.94,Made,3.0,A. Holiday,1628988.0,2.0,,,,,,,,,,,,,,
08:02,194,PT08M02.00S,2022-12-08T01:24:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.38042049934296,51.225490196078425,1610612752,38,25,2022-12-08T01:25:01Z,1890000,False,6.0,10.0,1,right,MISS J. Brunson driving Layup - blocked,"[1628973, 1628988]",11,1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,Holiday,1628988.0,,,,,,,,
08:02,195,PT08M02.00S,2022-12-08T01:24:54.7Z,2,REGULAR,block,,[],1628988,,,1610612752,38,25,2022-12-08T01:24:57Z,1900000,False,,,0,,A. Holiday BLOCK (2 BLK),[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:00,196,PT08M00.00S,2022-12-08T01:24:56.7Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,38,25,2022-12-08T01:25:01Z,1910000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,194.0,2.0,1.0,1.0,,,,,,,,,,
07:59,197,PT07M59.00S,2022-12-08T01:24:58.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,94.95729303547962,3.1862745098039214,1610612752,38,25,2022-12-08T01:25:04Z,1920000,False,-234.0,-5.0,1,right,MISS R. Barrett 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
07:57,198,PT07M57.00S,2022-12-08T01:25:00.7Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612737,38,25,2022-12-08T01:25:04Z,1930000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,
07:54,199,PT07M54.00S,2022-12-08T01:25:03.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631100,8.09789750328515,41.911764705882355,1610612737,38,27,2022-12-08T01:29:25Z,1940000,False,40.0,24.0,1,left,A. Griffin running Layup (5 PTS) (A. Holiday 3 AST),"[1631100, 1628988]",14,1610612737.0,ATL,running,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,5.0,A. Holiday,1628988.0,3.0,,,,,,,,,,,,,,
07:48,201,PT07M48.00S,2022-12-08T01:25:12.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,38,27,2022-12-08T01:25:12Z,1960000,False,,,0,,NYK Timeout,[],,1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:33,202,PT07M33.00S,2022-12-08T01:28:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630167,72.09264126149803,77.69607843137256,1610612752,38,27,2022-12-08T01:28:58Z,1970000,False,138.0,210.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1,1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
07:31,203,PT07M31.00S,2022-12-08T01:28:54.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,38,27,2022-12-08T01:28:58Z,1980000,False,,,0,,TEAM defensive REBOUND,[],,1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,202.0,,,,,,,,,,,,,
07:15,205,PT07M15.00S,2022-12-08T01:29:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,5.863994743758213,47.549019607843135,1610612737,38,29,2022-12-08T01:29:21Z,2000000,False,12.0,3.0,1,left,B. Bogdanovic finger roll Layup (4 PTS),[203992],13,1610612737.0,ATL,finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.26,Made,4.0,,,,,,,,,,,,,,,,,
06:56,206,PT06M56.00S,2022-12-08T01:29:34.1Z,2,REGULAR,3pt,Jump Shot,[],1629628,94.1688567674113,95.09803921568627,1610612752,38,29,2022-12-08T01:29:39Z,2010000,False,225.0,2.0,1,right,MISS R. Barrett 3PT,[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
06:54,207,PT06M54.00S,2022-12-08T01:29:36.1Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,38,29,2022-12-08T01:29:39Z,2020000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,
06:34,208,PT06M34.00S,2022-12-08T01:29:57.6Z,2,REGULAR,3pt,Jump Shot,[],1631100,9.543363994743759,3.6764705882352944,1610612737,38,29,2022-12-08T01:30:04Z,2030000,False,232.0,37.0,1,left,MISS A. Griffin 3PT,[1631100],14,1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
06:32,209,PT06M32.00S,2022-12-08T01:29:59.6Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612737,38,29,2022-12-08T01:30:04Z,2040000,False,,,0,,A. Holiday REBOUND (Off:1 Def:2),[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,,,,,,,208.0,3.0,2.0,1.0,,,,,,,,,,
06:21,210,PT06M21.00S,2022-12-08T01:30:09.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,5.732588699080158,49.01960784313725,1610612737,38,31,2022-12-08T01:30:13Z,2050000,False,5.0,1.0,1,left,A. Holiday driving Layup (2 PTS),[1628988],3,1610612737.0,ATL,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,,,,,,,,,,,,,,,,,
06:06,211,PT06M06.00S,2022-12-08T01:30:26.8Z,2,REGULAR,foul,offensive,[],1628973,,,1610612752,38,31,2022-12-08T01:30:31Z,2060000,False,,,0,,J. Brunson charge offensive FOUL (1 PF),"[1628973, 203992]",11,1610612752.0,NYK,charge,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Bogdanovic,203992.0,,,
06:06,213,PT06M06.00S,2022-12-08T01:30:26.8Z,2,REGULAR,turnover,offensive foul,[],1628973,,,1610612752,38,31,2022-12-08T01:30:26Z,2080000,False,,,0,,J. Brunson offensive foul TURNOVER (1 TO),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627534.0,,,,,1.0,,
06:06,214,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,out,[],1630167,,,1610612737,38,31,2022-12-08T01:30:40Z,2090000,False,,,0,,SUB out: O. Toppin,[1630167],1,1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,215,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,out,[],1628392,,,1610612737,38,31,2022-12-08T01:30:40Z,2100000,False,,,0,,SUB out: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,216,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,out,[],1628988,,,1610612737,38,31,2022-12-08T01:30:40Z,2110000,False,,,0,,SUB out: A. Holiday,[1628988],3,1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,217,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,in,[],1629011,,,1610612737,38,31,2022-12-08T01:30:40Z,2120000,False,,,0,,SUB in: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,218,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,in,[],203944,,,1610612737,38,31,2022-12-08T01:30:40Z,2130000,False,,,0,,SUB in: J. Randle,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,219,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,38,31,2022-12-08T01:30:40Z,2140000,False,,,0,,SUB in: T. Young,[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,220,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,out,[],1630193,,,1610612737,38,31,2022-12-08T01:30:51Z,2150000,False,,,0,,SUB out: I. Quickley,[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,221,PT06M06.00S,2022-12-08T01:30:26.9Z,2,REGULAR,substitution,in,[],1629656,,,1610612737,38,31,2022-12-08T01:30:51Z,2160000,False,,,0,,SUB in: Q. Grimes,[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
05:55,222,PT05M55.00S,2022-12-08T01:31:08.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,19.793035479632064,35.78431372549019,1610612737,38,31,2022-12-08T01:31:14Z,2170000,False,71.0,134.0,1,left,MISS T. Young 15' driving floating Shot,[1629027],11,1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,15.13,Missed,,,,,,,,,,,,,,,,,,
05:54,223,PT05M54.00S,2022-12-08T01:31:09.7Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,38,31,2022-12-08T01:31:14Z,2180000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,,
05:54,224,PT05M54.00S,2022-12-08T01:31:12.7Z,2,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612737,38,31,2022-12-08T01:31:23Z,2190000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1628973, 1630168]",11,1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,2.0,0.0,Okongwu,1630168.0,,,
05:54,227,PT05M54.00S,2022-12-08T01:31:26.3Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,38,31,2022-12-08T01:31:44Z,2205000,False,,,0,,SUB out: V. Krejci,[1630249],27,1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
05:54,228,PT05M54.00S,2022-12-08T01:31:26.3Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,38,31,2022-12-08T01:31:44Z,2207500,False,,,0,,SUB in: J. Johnson,[1630552],1,1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
05:54,226,PT05M54.00S,2022-12-08T01:31:40.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630168,,,1610612737,38,32,2022-12-08T01:31:40Z,2210000,False,,,0,,O. Okongwu Free Throw 1 of 2 (6 PTS),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
05:54,229,PT05M54.00S,2022-12-08T01:31:55.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630168,,,1610612737,38,33,2022-12-08T01:31:55Z,2220000,False,,,0,,O. Okongwu Free Throw 2 of 2 (7 PTS),[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
05:39,230,PT05M39.00S,2022-12-08T01:32:14.2Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,38,33,2022-12-08T01:35:59Z,2230000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2714.0,,,,,2.0,,
05:39,231,PT05M39.00S,2022-12-08T01:32:14.3Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,38,33,2022-12-08T01:32:24Z,2240000,False,,,0,,SUB out: O. Okongwu,[1630168],17,1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
05:39,232,PT05M39.00S,2022-12-08T01:32:14.3Z,2,REGULAR,substitution,in,[],203991,,,1610612737,38,33,2022-12-08T01:32:24Z,2250000,False,,,0,,SUB in: C. Capela,[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
05:24,233,PT05M24.00S,2022-12-08T01:32:44.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,6.915243101182654,49.01960784313725,1610612737,38,35,2022-12-08T01:34:23Z,2260000,False,5.0,13.0,1,left,T. Young driving finger roll Layup (8 PTS) (J. Johnson 1 AST),"[1629027, 1630552]",11,1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.34,Made,8.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
05:10,234,PT05M10.00S,2022-12-08T01:33:00.1Z,2,REGULAR,3pt,Jump Shot,[],203944,94.56307490144546,94.85294117647058,1610612752,38,35,2022-12-08T01:33:05Z,2270000,False,224.0,-1.0,1,right,MISS J. Randle 3PT,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
05:08,235,PT05M08.00S,2022-12-08T01:33:02.1Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,38,35,2022-12-08T01:33:05Z,2280000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],11,1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,
05:01,236,PT05M01.00S,2022-12-08T01:33:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,26.49474375821288,78.92156862745098,1610612737,38,35,2022-12-08T01:37:56Z,2290000,False,-145.0,197.0,1,left,MISS B. Bogdanovic 24' running 3PT,[203992],13,1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
04:59,237,PT04M59.00S,2022-12-08T01:33:09.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,38,35,2022-12-08T01:33:13Z,2300000,False,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,236.0,8.0,8.0,0.0,,,,,,,,,,
04:52,238,PT04M52.00S,2022-12-08T01:33:17.6Z,2,REGULAR,3pt,Jump Shot,[],1628973,96.27135348226018,95.83333333333334,1610612752,38,35,2022-12-08T01:33:24Z,2310000,False,229.0,-17.0,1,right,MISS J. Brunson 3PT,[1628973],11,1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
04:50,239,PT04M50.00S,2022-12-08T01:33:19.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,38,35,2022-12-08T01:33:24Z,2320000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,,,,,238.0,6.0,3.0,3.0,,,,,,,,,,
04:41,240,PT04M41.00S,2022-12-08T01:33:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.652431011826544,46.568627450980394,1610612737,38,37,2022-12-08T01:33:31Z,2330000,False,17.0,10.0,1,left,T. Young driving Layup (10 PTS),[1629027],11,1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.99,Made,10.0,,,,,,,,,,,,,,,,,
04:21,241,PT04M21.00S,2022-12-08T01:33:47.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,76.95466491458606,87.25490196078431,1610612752,41,37,2022-12-08T01:33:51Z,2340000,False,186.0,164.0,1,right,Q. Grimes 24' 3PT  (8 PTS) (J. Brunson 3 AST),"[1629656, 1628973]",6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.83,Made,8.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
03:56,243,PT03M56.00S,2022-12-08T01:34:12.4Z,2,REGULAR,3pt,Jump Shot,[],203992,33.459264126149804,32.1078431372549,1610612737,41,37,2022-12-08T01:34:16Z,2360000,False,89.0,262.0,1,left,MISS B. Bogdanovic 27' 3PT,[203992],13,1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,27.69,Missed,,,,,,,,,,,,,,,,,,
03:54,244,PT03M54.00S,2022-12-08T01:34:14.4Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,41,37,2022-12-08T01:34:16Z,2370000,False,,,0,,C. Capela REBOUND (Off:4 Def:3),[203991],15,1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,243.0,7.0,3.0,4.0,,,,,,,,,,
