actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
173,PT10M53.00S,2022-10-27T00:10:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,6.652431011826544,53.18627450980392,1610612752,37,35,2022-10-27T00:14:30Z,1640000,-16.0,10.0,1,left,I. Hartenstein floating Jump Shot (4 PTS) (D. Rose 1 AST),"[1628392, 201565]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.88,Made,4.0,D. Rose,201565.0,1.0,,,,,,,,,,,,,,
175,PT10M42.00S,2022-10-27T00:11:10.4Z,2,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612766,37,35,2022-10-27T00:11:17Z,1660000,,,0,,O. Toppin shooting personal FOUL (1 PF) (Bouknight 2 FT),"[1630167, 1630547]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,1.0,0.0,Bouknight,1630547.0,,,,,,,,,
177,PT10M42.00S,2022-10-27T00:11:58.2Z,2,REGULAR,freethrow,1 of 2,[],1630547,,,1610612766,37,35,2022-10-27T00:11:58Z,1680000,,,0,,MISS J. Bouknight Free Throw 1 of 2,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
178,PT10M42.00S,2022-10-27T00:11:58.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,37,35,2022-10-27T00:11:58Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,177.0,,,,,,,,
179,PT10M42.00S,2022-10-27T00:12:11.2Z,2,REGULAR,freethrow,2 of 2,[],1630547,,,1610612766,37,36,2022-10-27T00:12:11Z,1700000,,,0,,J. Bouknight Free Throw 2 of 2 (6 PTS),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
180,PT10M35.00S,2022-10-27T00:12:19.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,32.013797634691194,40.19607843137255,1610612752,37,36,2022-10-27T00:12:29Z,1710000,49.0,248.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
181,PT10M33.00S,2022-10-27T00:12:21.5Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,37,36,2022-10-27T00:12:29Z,1720000,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,
182,PT10M16.00S,2022-10-27T00:12:37.8Z,2,REGULAR,2pt,Jump Shot,[],1628372,87.46714848883047,28.921568627450984,1610612766,37,38,2022-10-27T00:15:41Z,1730000,-105.0,65.0,1,right,D. Smith Jr. 12' step back Jump Shot (6 PTS),[1628372],1610612766.0,CHA,step back,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,12.4,Made,6.0,,,,,,,,,,,,,,,,,
183,PT09M59.00S,2022-10-27T00:12:55.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.966491458607096,43.13725490196079,1610612752,37,38,2022-10-27T00:13:01Z,1740000,34.0,22.0,1,left,MISS O. Toppin cutting Layup,[1630167],1610612752.0,NYK,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
184,PT09M57.00S,2022-10-27T00:12:57.3Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612752,37,38,2022-10-27T00:13:01Z,1750000,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,183.0,1.0,0.0,1.0,,,,,
185,PT09M54.00S,2022-10-27T00:13:00.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,30.17411300919842,68.38235294117648,1610612752,40,38,2022-10-27T00:13:05Z,1760000,-92.0,231.0,1,left,O. Toppin 24' 3PT  (3 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,24.87,Made,3.0,,,,,,,,,,,,,,,,,
186,PT09M34.00S,2022-10-27T00:13:19.9Z,2,REGULAR,3pt,Jump Shot,[],1630547,94.69448094612353,3.9215686274509802,1610612766,40,38,2022-10-27T00:13:25Z,1770000,-230.0,-3.0,1,right,MISS J. Bouknight 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
187,PT09M32.00S,2022-10-27T00:13:21.9Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,40,38,2022-10-27T00:13:25Z,1780000,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,186.0,2.0,1.0,1.0,,,,,
188,PT09M25.00S,2022-10-27T00:13:28.7Z,2,REGULAR,3pt,Jump Shot,[],1630167,30.042706964520367,76.9607843137255,1610612752,43,38,2022-10-27T00:13:32Z,1790000,-135.0,230.0,1,left,O. Toppin 26' 3PT  (6 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,26.65,Made,6.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
190,PT09M08.00S,2022-10-27T00:13:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,72.88107752956637,18.38235294117647,1610612766,43,41,2022-10-27T00:17:26Z,1810000,-158.0,202.0,1,right,P. Washington 25' 3PT step back (6 PTS) (J. McDaniels 1 AST),"[1629023, 1629667]",1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.68,Made,6.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
192,PT08M56.00S,2022-10-27T00:13:57.7Z,2,REGULAR,3pt,Jump Shot,[],201565,28.728646517739815,75.0,1610612752,43,41,2022-10-27T00:14:03Z,1830000,-125.0,218.0,1,left,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
193,PT08M54.00S,2022-10-27T00:13:59.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,43,41,2022-10-27T00:14:03Z,1840000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,192.0,3.0,3.0,0.0,,,,,
194,PT08M43.00S,2022-10-27T00:14:09.7Z,2,REGULAR,3pt,Jump Shot,[],1629023,95.87713534822602,2.941176470588235,1610612766,43,44,2022-10-27T00:18:24Z,1850000,-235.0,-14.0,1,right,P. Washington 3PT step back (9 PTS) (D. Smith Jr. 3 AST),"[1629023, 1628372]",1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.57,Made,9.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,,,,,
196,PT08M43.00S,2022-10-27T00:14:15.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,43,44,2022-10-27T00:14:15Z,1870000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M43.00S,2022-10-27T00:14:15.4Z,2,REGULAR,substitution,out,[],1630547,,,1610612752,43,44,2022-10-27T00:17:04Z,1880000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M43.00S,2022-10-27T00:14:15.4Z,2,REGULAR,substitution,out,[],1630208,,,1610612752,43,44,2022-10-27T00:17:04Z,1890000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M43.00S,2022-10-27T00:14:15.4Z,2,REGULAR,substitution,out,[],1629023,,,1610612752,43,44,2022-10-27T00:17:04Z,1900000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M43.00S,2022-10-27T00:14:15.4Z,2,REGULAR,substitution,in,[],1630550,,,1610612752,43,44,2022-10-27T00:17:04Z,1910000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M43.00S,2022-10-27T00:14:15.4Z,2,REGULAR,substitution,in,[],1626162,,,1610612752,43,44,2022-10-27T00:17:04Z,1920000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M43.00S,2022-10-27T00:14:15.4Z,2,REGULAR,substitution,in,[],203486,,,1610612752,43,44,2022-10-27T00:17:04Z,1930000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M33.00S,2022-10-27T00:17:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,5.995400788436268,50.49019607843137,1610612752,45,44,2022-10-27T00:17:35Z,1940000,-2.0,4.0,1,left,D. Rose driving Layup (8 PTS) (O. Toppin 1 AST),"[201565, 1630167]",1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,0.46,Made,8.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,
205,PT08M16.00S,2022-10-27T00:17:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,82.21090670170827,48.529411764705884,1610612766,45,44,2022-10-27T00:19:32Z,1960000,-7.0,115.0,1,right,MISS K. Oubre Jr. 11' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.49,Missed,,,,,,,,,,,,,,,,,,
206,PT08M14.00S,2022-10-27T00:17:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,45,44,2022-10-27T00:17:58Z,1970000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,205.0,,,,,,,,
208,PT08M03.00S,2022-10-27T00:18:29.2Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612766,45,44,2022-10-27T00:18:35Z,1990000,,,0,,C. Reddish shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1629629, 203486]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,
211,PT08M03.00S,2022-10-27T00:18:42.6Z,2,REGULAR,substitution,out,[],1629667,,,1610612766,45,44,2022-10-27T00:19:03Z,2005000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M03.00S,2022-10-27T00:18:42.6Z,2,REGULAR,substitution,in,[],202330,,,1610612766,45,44,2022-10-27T00:19:03Z,2007500,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2022-10-27T00:18:56.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612766,45,45,2022-10-27T00:18:56Z,2010000,,,0,,M. Plumlee Free Throw 1 of 2 (1 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
213,PT08M03.00S,2022-10-27T00:19:17.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612766,45,46,2022-10-27T00:19:17Z,2020000,,,0,,M. Plumlee Free Throw 2 of 2 (2 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
214,PT07M51.00S,2022-10-27T00:19:30.9Z,2,REGULAR,3pt,Jump Shot,[],1630167,11.251642575558476,4.166666666666666,1610612752,45,46,2022-10-27T00:19:39Z,2030000,229.0,53.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
215,PT07M49.00S,2022-10-27T00:19:32.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,45,46,2022-10-27T00:19:39Z,2040000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,214.0,1.0,1.0,0.0,,,,,
216,PT07M44.00S,2022-10-27T00:19:40.0Z,2,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612766,45,46,2022-10-27T00:19:45Z,2050000,,,0,,K. Oubre Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626162],1610612766.0,CHA,bad pass,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,202053.0,,,,,,,,,,,1.0,,
217,PT07M27.00S,2022-10-27T00:20:01.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,33.327858081471746,55.63725490196079,1610612752,48,46,2022-10-27T00:20:06Z,2060000,-28.0,261.0,1,left,I. Quickley 26' 3PT pullup (5 PTS) (O. Toppin 2 AST),"[1630193, 1630167]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,26.23,Made,5.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,,,,
219,PT07M07.00S,2022-10-27T00:20:21.3Z,2,REGULAR,2pt,Jump Shot,[],1628372,86.41590013140605,68.62745098039215,1610612766,48,46,2022-10-27T00:21:33Z,2080000,93.0,75.0,1,right,MISS D. Smith Jr. 11' fadeaway Shot,[1628372],1610612766.0,CHA,fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,11.97,Missed,,,,,,,,,,,,,,,,,,
220,PT07M05.00S,2022-10-27T00:20:23.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,48,46,2022-10-27T00:20:27Z,2090000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,219.0,2.0,1.0,1.0,,,,,
221,PT06M57.00S,2022-10-27T00:20:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612752,48,46,2022-10-27T00:20:44Z,2100000,,,0,,J. Thor shooting personal FOUL (1 PF) (Quickley 2 FT),"[1630550, 1630193]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,204058.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,
224,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,out,[],1629629,,,1610612752,48,46,2022-10-27T00:21:20Z,2115000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,48,46,2022-10-27T00:21:20Z,2117500,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,out,[],201565,,,1610612752,48,46,2022-10-27T00:21:20Z,2118750,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,48,46,2022-10-27T00:21:20Z,2119375,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,in,[],203944,,,1610612752,48,46,2022-10-27T00:21:20Z,2119687,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,48,46,2022-10-27T00:21:20Z,2119843,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,48,46,2022-10-27T00:21:20Z,2119921,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M57.00S,2022-10-27T00:20:51.6Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,48,46,2022-10-27T00:21:20Z,2119960,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M57.00S,2022-10-27T00:21:09.3Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,49,46,2022-10-27T00:21:43Z,2120000,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
232,PT06M57.00S,2022-10-27T00:21:09.3Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,49,46,2022-10-27T00:21:43Z,2130000,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT06M55.00S,2022-10-27T00:21:11.3Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,49,46,2022-10-27T00:21:43Z,2140000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,232.0,3.0,3.0,0.0,,,,,
234,PT06M39.00S,2022-10-27T00:21:53.7Z,2,REGULAR,3pt,Jump Shot,[],1626162,67.62483574244416,40.68627450980392,1610612766,49,46,2022-10-27T00:23:01Z,2150000,-47.0,252.0,1,right,MISS K. Oubre Jr. 25' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
235,PT06M37.00S,2022-10-27T00:21:55.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,49,46,2022-10-27T00:21:59Z,2160000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,234.0,,,,,,,,
237,PT06M37.00S,2022-10-27T00:21:58.9Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,49,46,2022-10-27T00:22:04Z,2180000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M37.00S,2022-10-27T00:21:58.9Z,2,REGULAR,substitution,in,[],203095,,,1610612752,49,46,2022-10-27T00:22:04Z,2190000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M27.00S,2022-10-27T00:22:26.9Z,2,REGULAR,foul,personal,[],1626162,,,1610612752,49,46,2022-10-27T00:22:50Z,2200000,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 203095]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,202053.0,2.0,0.0,Fournier,203095.0,,,,,,,,,
241,PT06M14.00S,2022-10-27T00:22:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612752,49,46,2022-10-27T00:23:05Z,2220000,,,0,,D. Smith Jr. shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628372, 1628973]",1610612766.0,CHA,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
244,PT06M14.00S,2022-10-27T00:23:13.4Z,2,REGULAR,substitution,out,[],1628372,,,1610612752,49,46,2022-10-27T00:23:38Z,2235000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M14.00S,2022-10-27T00:23:13.4Z,2,REGULAR,substitution,in,[],1630177,,,1610612752,49,46,2022-10-27T00:23:38Z,2237500,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M14.00S,2022-10-27T00:23:31.8Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,50,46,2022-10-27T00:23:31Z,2240000,,,0,,J. Brunson Free Throw 1 of 2 (7 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
246,PT06M14.00S,2022-10-27T00:23:53.1Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,51,46,2022-10-27T00:23:53Z,2250000,,,0,,J. Brunson Free Throw 2 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
247,PT06M00.00S,2022-10-27T00:24:08.3Z,2,REGULAR,3pt,Jump Shot,[],1630550,73.80091984231275,81.61764705882352,1610612766,51,46,2022-10-27T00:24:17Z,2260000,158.0,194.0,1,right,MISS J. Thor 25' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
248,PT05M58.00S,2022-10-27T00:24:10.3Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,51,46,2022-10-27T00:24:17Z,2270000,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,247.0,5.0,5.0,0.0,,,,,
249,PT05M53.00S,2022-10-27T00:24:15.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628973,7.178055190538765,51.470588235294116,1610612752,53,46,2022-10-27T00:24:55Z,2280000,-7.0,15.0,1,left,J. Brunson running finger roll Layup (10 PTS),[1628973],1610612752.0,NYK,running finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.67,Made,10.0,,,,,,,,,,,,,,,,,
250,PT05M42.00S,2022-10-27T00:24:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612766,53,46,2022-10-27T00:24:36Z,2290000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1629011, 203486]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,
252,PT05M42.00S,2022-10-27T00:24:52.7Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,53,47,2022-10-27T00:24:52Z,2310000,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
253,PT05M42.00S,2022-10-27T00:25:07.8Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,53,48,2022-10-27T00:25:07Z,2320000,,,0,,M. Plumlee Free Throw 2 of 2 (4 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
254,PT05M30.00S,2022-10-27T00:25:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,15.062417871222076,53.67647058823529,1610612752,53,48,2022-10-27T00:26:11Z,2330000,-18.0,89.0,1,left,MISS J. Randle 9' floating Shot,[203944],1610612752.0,NYK,floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.1,Missed,,,,,,,,,,,,,,,,,,
255,PT05M28.00S,2022-10-27T00:25:26.1Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,53,48,2022-10-27T00:25:33Z,2340000,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,254.0,1.0,1.0,0.0,,,,,
256,PT05M21.00S,2022-10-27T00:25:35.3Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612766,53,48,2022-10-27T00:25:40Z,2350000,,,0,,J. Randle shooting personal FOUL (1 PF) (Hayward 2 FT),"[203944, 202330]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,1.0,0.0,Hayward,202330.0,,,,,,,,,
258,PT05M21.00S,2022-10-27T00:25:55.6Z,2,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,53,48,2022-10-27T00:25:55Z,2370000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT05M21.00S,2022-10-27T00:25:55.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,53,48,2022-10-27T00:25:55Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,258.0,,,,,,,,
260,PT05M21.00S,2022-10-27T00:26:10.7Z,2,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,53,49,2022-10-27T00:26:10Z,2390000,,,0,,G. Hayward Free Throw 2 of 2 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
