actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT10M50.00S,2022-12-03T18:11:02.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630167,,,1610612752,35,23,2022-12-03T18:15:41Z,1630000,False,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
172,PT10M50.00S,2022-12-03T18:11:02.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630167,,,1610612752,36,23,2022-12-03T18:15:41Z,1640000,False,,,0,,O. Toppin Free Throw 2 of 2 (2 PTS),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,
173,PT10M43.00S,2022-12-03T18:11:31.0Z,2,REGULAR,foul,personal,[],1629629,,,1610612742,36,23,2022-12-03T18:11:37Z,1650000,False,,,0,,C. Reddish personal FOUL (1 PF),"[1629629, 203915]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,204059.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
175,PT10M43.00S,2022-12-03T18:11:31.1Z,2,REGULAR,substitution,out,[],201580,,,1610612742,36,23,2022-12-03T18:11:46Z,1670000,False,,,0,,SUB out: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M43.00S,2022-12-03T18:11:31.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,36,23,2022-12-03T18:11:46Z,1680000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M41.00S,2022-12-03T18:11:56.3Z,2,REGULAR,3pt,Jump Shot,[],202722,32.14520367936925,60.049019607843135,1610612742,36,23,2022-12-03T18:12:01Z,1690000,False,-50.0,250.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.47,,,,,,,,,
178,PT10M37.00S,2022-12-03T18:12:00.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,36,23,2022-12-03T18:12:01Z,1700000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,177.0,3.0,3.0,0.0,,,,,,,,,,
179,PT10M28.00S,2022-12-03T18:12:08.6Z,2,REGULAR,3pt,Jump Shot,[],201565,67.49342969776609,40.44117647058824,1610612752,36,23,2022-12-03T18:12:22Z,1710000,False,-48.0,253.0,1,right,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.76,,,,,,,,,
180,PT10M28.00S,2022-12-03T18:12:08.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,36,23,2022-12-03T18:12:22Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,179.0,,,,,,,,,,,,,
181,PT10M28.00S,2022-12-03T18:12:12.5Z,2,REGULAR,foul,personal,[],202722,,,1610612752,36,23,2022-12-03T18:12:30Z,1730000,False,,,0,,D. Bertans loose ball personal FOUL (2 PF),"[202722, 1630167]",1610612742.0,DAL,loose ball,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,204059.0,2.0,0.0,Toppin,1630167.0,,,,,,,,,,,,,,,
183,PT10M13.00S,2022-12-03T18:12:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,94.30026281208936,44.36274509803921,1610612752,38,23,2022-12-03T18:12:55Z,1750000,False,-28.0,1.0,1,right,I. Hartenstein driving Layup (2 PTS),[1628392],1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.82,2.0,,,,,,,,
184,PT10M00.00S,2022-12-03T18:13:05.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,6.1268068331143235,60.049019607843135,1610612742,38,23,2022-12-03T18:13:09Z,1760000,False,-50.0,5.0,1,left,MISS D. Finney-Smith floating Shot,[1627827],1610612742.0,DAL,floating,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.05,,,,,,,,,
185,PT09M58.00S,2022-12-03T18:13:08.1Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,38,23,2022-12-03T18:13:08Z,1770000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,184.0,1.0,0.0,1.0,,,,,,,,,,
186,PT09M56.00S,2022-12-03T18:13:13.4Z,2,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612742,38,23,2022-12-03T18:13:18Z,1780000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Green 2 FT),"[1628392, 1630182]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,Green,1630182.0,,,,,,,,,,,,,,,
189,PT09M56.00S,2022-12-03T18:13:30.7Z,2,REGULAR,substitution,out,[],201565,,,1610612742,38,23,2022-12-03T18:13:50Z,1795000,False,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M56.00S,2022-12-03T18:13:30.7Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,38,23,2022-12-03T18:13:50Z,1797500,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M56.00S,2022-12-03T18:13:48.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630182,,,1610612742,38,24,2022-12-03T18:13:48Z,1800000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
191,PT09M56.00S,2022-12-03T18:14:05.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630182,,,1610612742,38,25,2022-12-03T18:14:05Z,1810000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,Made,,,,,,2.0,,,,,,,,
192,PT09M36.00S,2022-12-03T18:14:31.5Z,2,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,38,25,2022-12-03T18:14:39Z,1820000,False,,,0,,C. Reddish step out-of-bounds TURNOVER (1 TO),[1629629],1610612752.0,NYK,step,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,200833.0,,,,,,,,,,,,,,,1.0,,,,
193,PT09M36.00S,2022-12-03T18:14:31.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612742,38,25,2022-12-03T18:14:43Z,1830000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M36.00S,2022-12-03T18:14:31.6Z,2,REGULAR,substitution,in,[],1629011,,,1610612742,38,25,2022-12-03T18:14:43Z,1840000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M23.00S,2022-12-03T18:15:02.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,30.042706964520367,69.36274509803921,1610612742,38,25,2022-12-03T18:15:08Z,1850000,False,-97.0,230.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.94,,,,,,,,,
196,PT09M18.00S,2022-12-03T18:15:07.3Z,2,REGULAR,rebound,offensive,[],203493,,,1610612742,38,25,2022-12-03T18:15:08Z,1860000,False,,,0,,R. Bullock REBOUND (Off:1 Def:0),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,195.0,1.0,0.0,1.0,,,,,,,,,,
198,PT09M16.00S,2022-12-03T18:15:23.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202722,30.042706964520367,11.029411764705882,1610612742,38,25,2022-12-03T18:15:29Z,1880000,False,195.0,230.0,1,left,MISS D. Bertans 30' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,30.14,,,,,,,,,
199,PT09M12.00S,2022-12-03T18:15:27.9Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,38,25,2022-12-03T18:15:29Z,1890000,False,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,,
200,PT09M02.00S,2022-12-03T18:15:40.0Z,2,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,38,25,2022-12-03T18:15:46Z,1900000,False,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,204059.0,,,,,,,,,,,,,,,1.0,,,,
201,PT09M02.00S,2022-12-03T18:15:40.1Z,2,REGULAR,substitution,out,[],202722,,,1610612742,38,25,2022-12-03T18:15:53Z,1910000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M02.00S,2022-12-03T18:15:40.1Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,38,25,2022-12-03T18:15:53Z,1920000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M57.00S,2022-12-03T18:16:03.5Z,2,REGULAR,foul,technical,['1freethrow'],1301,,,1610612742,38,25,2022-12-03T18:16:27Z,1930000,False,,,0,,TEAM foul technical,[1301],1610612752.0,NYK,,,,,,,,,,,,1626301.0,,,,,,,,,,,,,,,,,,,
204,PT08M57.00S,2022-12-03T18:16:19.7Z,2,REGULAR,freethrow,1 of 1,[],203493,,,1610612742,38,26,2022-12-03T18:16:19Z,1940000,False,,,0,,R. Bullock technical Free Throw 1 of 1 (1 PTS),[203493],1610612742.0,DAL,technical,,,Bullock,R. Bullock,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,,
205,PT08M41.00S,2022-12-03T18:16:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,7.046649145860711,46.81372549019608,1610612742,38,28,2022-12-03T18:16:50Z,1950000,False,16.0,14.0,1,left,S. Dinwiddie driving finger roll Layup (8 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.1,8.0,,,,,,,,
206,PT08M31.00S,2022-12-03T18:16:54.1Z,2,REGULAR,3pt,Jump Shot,[],1629629,71.17279894875165,75.0,1610612752,38,28,2022-12-03T18:17:01Z,1960000,False,125.0,218.0,1,right,MISS C. Reddish 25' 3PT - blocked,"[1629629, 203915]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.17,,,,,,,,Dinwiddie,203915.0
210,PT08M31.00S,2022-12-03T18:16:54.1Z,2,REGULAR,block,,[],203915,,,1610612752,38,28,2022-12-03T18:17:26Z,1965000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
207,PT08M30.00S,2022-12-03T18:16:55.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,38,28,2022-12-03T18:17:26Z,1970000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,206.0,,,,,,,,,,,,,
209,PT08M14.00S,2022-12-03T18:17:24.6Z,2,REGULAR,3pt,Jump Shot,[],203915,28.728646517739815,17.401960784313726,1610612742,38,28,2022-12-03T18:17:29Z,1990000,False,163.0,218.0,1,left,MISS S. Dinwiddie 27' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,27.18,,,,,,,,,
211,PT08M12.00S,2022-12-03T18:17:26.6Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,38,28,2022-12-03T18:17:29Z,2000000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,,,
212,PT08M05.00S,2022-12-03T18:17:34.6Z,2,REGULAR,turnover,lost ball,[],1629629,,,1610612752,38,28,2022-12-03T18:17:37Z,2010000,False,,,0,,C. Reddish lost ball TURNOVER (2 TO),"[1629629, 1630182]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Green,1630182.0,,
213,PT08M05.00S,2022-12-03T18:17:34.6Z,2,REGULAR,steal,,[],1630182,,,1610612742,38,28,2022-12-03T18:17:36Z,2020000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
214,PT08M01.00S,2022-12-03T18:17:38.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203493,7.30946123521682,48.529411764705884,1610612742,38,28,2022-12-03T18:19:53Z,2030000,False,7.0,16.0,1,left,MISS R. Bullock running Layup,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.78,,,,,,,,,
215,PT07M57.00S,2022-12-03T18:17:42.9Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,38,28,2022-12-03T18:17:44Z,2040000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,
216,PT07M53.00S,2022-12-03T18:17:46.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,73.01248357424441,87.00980392156863,1610612752,38,28,2022-12-03T18:20:23Z,2050000,False,185.0,201.0,1,right,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,27.33,,,,,,,,,
217,PT07M50.00S,2022-12-03T18:17:49.0Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,38,28,2022-12-03T18:17:52Z,2060000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,216.0,3.0,3.0,0.0,,,,,,,,,,
218,PT07M41.00S,2022-12-03T18:17:58.1Z,2,REGULAR,3pt,Jump Shot,[],203493,28.86005256241787,22.54901960784314,1610612742,38,31,2022-12-03T18:18:02Z,2070000,False,137.0,219.0,1,left,R. Bullock 25' 3PT  (4 PTS) (D. Finney-Smith 1 AST),"[203493, 1627827]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.83,4.0,D. Finney-Smith,1627827.0,1.0,,,,,
220,PT07M32.00S,2022-12-03T18:18:10.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,38,31,2022-12-03T18:18:10Z,2090000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M32.00S,2022-12-03T18:18:10.7Z,2,REGULAR,substitution,out,[],1629629,,,1610612752,38,31,2022-12-03T18:20:52Z,2100000,False,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M32.00S,2022-12-03T18:18:10.7Z,2,REGULAR,substitution,out,[],1630182,,,1610612752,38,31,2022-12-03T18:20:52Z,2110000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M32.00S,2022-12-03T18:18:10.7Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,38,31,2022-12-03T18:20:52Z,2120000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M32.00S,2022-12-03T18:18:10.7Z,2,REGULAR,substitution,in,[],203501,,,1610612752,38,31,2022-12-03T18:20:52Z,2130000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M22.00S,2022-12-03T18:21:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.11760840998686,45.34313725490196,1610612752,38,31,2022-12-03T18:21:22Z,2140000,False,-23.0,12.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.63,,,,,,,,,
226,PT07M19.00S,2022-12-03T18:21:22.2Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,38,31,2022-12-03T18:21:22Z,2150000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,225.0,4.0,4.0,0.0,,,,,,,,,,
227,PT07M15.00S,2022-12-03T18:21:26.1Z,2,REGULAR,3pt,Jump Shot,[],203501,27.151773981603156,80.88235294117648,1610612742,38,31,2022-12-03T18:22:58Z,2160000,False,-154.0,203.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.48,,,,,,,,,
228,PT07M12.00S,2022-12-03T18:21:29.1Z,2,REGULAR,rebound,offensive,[],203915,,,1610612742,38,31,2022-12-03T18:22:58Z,2170000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,227.0,5.0,4.0,1.0,,,,,,,,,,
229,PT07M02.00S,2022-12-03T18:21:39.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203915,6.521024967148489,63.970588235294116,1610612742,38,31,2022-12-03T18:21:44Z,2180000,False,-70.0,9.0,1,left,MISS S. Dinwiddie 7' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.05,,,,,,,,,
230,PT06M59.00S,2022-12-03T18:21:42.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,38,31,2022-12-03T18:21:44Z,2190000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,
231,PT06M52.00S,2022-12-03T18:21:48.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,89.17542706964521,48.529411764705884,1610612752,38,31,2022-12-03T18:21:51Z,2200000,False,-7.0,49.0,1,right,MISS O. Toppin driving floating bank Shot,[1630167],1610612752.0,NYK,driving floating bank,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.99,,,,,,,,,
232,PT06M49.00S,2022-12-03T18:21:51.3Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,38,31,2022-12-03T18:21:51Z,2210000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,
233,PT06M45.00S,2022-12-03T18:21:55.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,20.05584756898817,7.352941176470589,1610612742,38,31,2022-12-03T18:24:04Z,2220000,False,213.0,136.0,1,left,MISS S. Dinwiddie 25' running 3PT,[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.29,,,,,,,,,
234,PT06M42.00S,2022-12-03T18:21:59.2Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612742,38,31,2022-12-03T18:21:59Z,2230000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,233.0,2.0,0.0,2.0,,,,,,,,,,
235,PT06M40.00S,2022-12-03T18:22:00.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,32.933639947437584,50.73529411764706,1610612742,38,31,2022-12-03T18:22:07Z,2240000,False,-4.0,257.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.71,,,,,,,,,
236,PT06M37.00S,2022-12-03T18:22:03.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,38,31,2022-12-03T18:22:07Z,2250000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,235.0,,,,,,,,,,,,,
238,PT06M25.00S,2022-12-03T18:22:21.1Z,2,REGULAR,3pt,Jump Shot,[],1628973,77.87450722733246,86.51960784313727,1610612752,38,31,2022-12-03T18:22:25Z,2270000,False,183.0,155.0,1,right,MISS J. Brunson pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,23.98,,,,,,,,,
239,PT06M22.00S,2022-12-03T18:22:24.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,38,31,2022-12-03T18:22:25Z,2280000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:5),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,238.0,6.0,5.0,1.0,,,,,,,,,,
240,PT06M17.00S,2022-12-03T18:22:30.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203915,6.258212877792378,50.73529411764706,1610612742,38,33,2022-12-03T18:25:15Z,2290000,False,-4.0,6.0,1,left,S. Dinwiddie running Layup (10 PTS),[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.73,10.0,,,,,,,,
241,PT06M17.00S,2022-12-03T18:22:32.6Z,2,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612742,38,33,2022-12-03T18:22:37Z,2300000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1628973, 203915]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,200833.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
243,PT06M17.00S,2022-12-03T18:22:32.6Z,2,REGULAR,substitution,out,[],1629011,,,1610612742,38,33,2022-12-03T18:22:47Z,2320000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M17.00S,2022-12-03T18:22:32.6Z,2,REGULAR,substitution,in,[],203944,,,1610612742,38,33,2022-12-03T18:22:47Z,2330000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M17.00S,2022-12-03T18:23:01.4Z,2,REGULAR,freethrow,1 of 1,[],203915,,,1610612742,38,34,2022-12-03T18:23:01Z,2340000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (11 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,Made,,,,,,11.0,,,,,,,,
246,PT06M01.00S,2022-12-03T18:23:19.9Z,2,REGULAR,2pt,Jump Shot,[],203944,84.44480946123521,70.09803921568627,1610612752,38,34,2022-12-03T18:23:25Z,2350000,False,100.0,94.0,1,right,MISS J. Randle 13' Jump Shot,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,13.74,,,,,,,,,
247,PT05M58.00S,2022-12-03T18:23:22.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,38,34,2022-12-03T18:23:25Z,2360000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,,,
248,PT05M39.00S,2022-12-03T18:23:42.0Z,2,REGULAR,3pt,Jump Shot,[],203915,23.73521681997372,85.5392156862745,1610612742,38,34,2022-12-03T18:24:22Z,2370000,False,-178.0,171.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.63,,,,,,,,,
