shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
00:35,163,PT00M35.00S,2022-12-11T23:40:02.0Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,34,19,2022-12-11T23:40:09Z,1600000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:27,164,PT00M27.30S,2022-12-11T23:40:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,93.64323258869908,49.50980392156863,1610612752,36,19,2022-12-11T23:40:19Z,1610000,False,-2.0,7.0,1,right,I. Quickley driving Layup (5 PTS),[1630193],5,1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,5.0,,,,,,,,,,,
00:06,165,PT00M06.00S,2022-12-11T23:40:34.3Z,1,REGULAR,3pt,Jump Shot,[],1626168,8.623521681997373,2.696078431372549,1610612758,36,22,2022-12-11T23:40:38Z,1620000,False,237.0,29.0,1,left,T. Lyles 3PT  (3 PTS) (M. Dellavedova 2 AST),"[1626168, 203521]",41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,23.82,Made,,,,,,,3.0,M. Dellavedova,203521.0,2.0,,,,,,,,
00:00,168,PT00M00.00S,2022-12-11T23:41:04.9Z,1,REGULAR,period,end,[],0,,,1610612752,36,22,2022-12-11T23:41:48Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,170,PT12M00.00S,2022-12-11T23:41:59.7Z,2,REGULAR,substitution,out,['startperiod'],1629056,,,1610612752,36,22,2022-12-11T23:43:20Z,1660000,False,,,0,,SUB out: T. Davis,[1629056],3,1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,171,PT12M00.00S,2022-12-11T23:41:59.7Z,2,REGULAR,substitution,in,['startperiod'],1629644,,,1610612752,36,22,2022-12-11T23:43:20Z,1670000,False,,,0,,SUB in: K. Okpala,[1629644],30,1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,172,PT12M00.00S,2022-12-11T23:43:28.4Z,2,REGULAR,period,start,[],0,,,1610612752,36,22,2022-12-11T23:43:28Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45,173,PT11M45.00S,2022-12-11T23:43:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.59198423127464,53.431372549019606,1610612752,38,22,2022-12-11T23:43:48Z,1690000,False,17.0,17.0,1,right,R. Barrett driving Layup (4 PTS),[1629628],9,1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,4.0,,,,,,,,,,,
11:45,174,PT11M45.00S,2022-12-11T23:43:49.1Z,2,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612752,38,22,2022-12-11T23:44:01Z,1700000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Barrett 1 FT),"[1626168, 1629628]",41,1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,,,,,,,,1.0,0.0,Barrett,1629628.0,,
11:45,176,PT11M45.00S,2022-12-11T23:44:07.4Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,39,22,2022-12-11T23:44:07Z,1720000,False,,,0,,R. Barrett Free Throw 1 of 1 (5 PTS),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
11:39,177,PT11M39.00S,2022-12-11T23:44:16.8Z,2,REGULAR,turnover,traveling,[],1626168,,,1610612758,39,22,2022-12-11T23:44:21Z,1730000,False,,,0,,T. Lyles traveling TURNOVER (1 TO),[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,,1628480.0,1.0,,,,,,,,,,,,
11:27,178,PT11M27.00S,2022-12-11T23:44:40.7Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,39,22,2022-12-11T23:44:43Z,1740000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1629002]",9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Metu,1629002.0,,,,,,
11:27,179,PT11M27.00S,2022-12-11T23:44:40.7Z,2,REGULAR,steal,,[],1629002,,,1610612758,39,22,2022-12-11T23:44:42Z,1750000,False,,,0,,C. Metu STEAL (1 STL),[1629002],7,1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11:21,180,PT11M21.00S,2022-12-11T23:44:46.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,5.075558475689881,96.81372549019608,1610612758,39,22,2022-12-11T23:44:50Z,1760000,False,-234.0,-5.0,1,left,MISS M. Monk step back 3PT,[1628370],0,1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
11:17,181,PT11M17.00S,2022-12-11T23:44:50.8Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,39,22,2022-12-11T23:44:50Z,1770000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
11:17,182,PT11M17.00S,2022-12-11T23:44:54.3Z,2,REGULAR,turnover,lost ball,[],1630540,,,1610612752,39,22,2022-12-11T23:48:36Z,1780000,False,,,0,,M. McBride lost ball TURNOVER (1 TO),"[1630540, 1628370]",2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,Monk,1628370.0,,,,,,
11:17,183,PT11M17.00S,2022-12-11T23:44:54.3Z,2,REGULAR,steal,,[],1628370,,,1610612758,39,22,2022-12-11T23:44:56Z,1790000,False,,,0,,M. Monk STEAL (1 STL),[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
11:09,184,PT11M09.00S,2022-12-11T23:44:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,8.229303547963205,50.98039215686274,1610612758,39,22,2022-12-11T23:45:06Z,1800000,False,-5.0,25.0,1,left,MISS M. Monk running Layup,[1628370],0,1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
11:07,185,PT11M07.00S,2022-12-11T23:45:00.8Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,39,22,2022-12-11T23:45:06Z,1810000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
11:00,186,PT11M00.00S,2022-12-11T23:45:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,87.20433639947439,50.245098039215684,1610612752,39,22,2022-12-11T23:49:33Z,1820000,False,1.0,68.0,1,right,MISS R. Barrett 6' floating Shot,[1629628],9,1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
10:58,187,PT10M58.00S,2022-12-11T23:45:09.4Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,39,22,2022-12-11T23:45:13Z,1830000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],7,1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:54,188,PT10M54.00S,2022-12-11T23:45:13.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,16.90210249671485,96.81372549019608,1610612758,39,22,2022-12-11T23:45:20Z,1840000,False,-234.0,106.0,1,left,MISS T. Lyles 25' 3PT,[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
10:50,189,PT10M50.00S,2022-12-11T23:45:17.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,39,22,2022-12-11T23:45:20Z,1850000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
10:37,190,PT10M37.00S,2022-12-11T23:45:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,83.65637319316689,51.225490196078425,1610612752,39,22,2022-12-11T23:45:33Z,1860000,False,6.0,101.0,1,right,MISS I. Quickley 10' driving floating Shot,[1630193],5,1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,,,,,,,,,,,,,,,,,,
10:36,191,PT10M36.00S,2022-12-11T23:45:30.3Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,39,22,2022-12-11T23:45:33Z,1870000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10:27,192,PT10M27.00S,2022-12-11T23:45:42.6Z,2,REGULAR,violation,kicked ball,[],1630540,,,1610612758,39,22,2022-12-11T23:45:47Z,1880000,False,,,0,,M. McBride kicked ball VIOLATION,[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,1628480.0,,,,,,,,,,,,,
10:27,193,PT10M27.00S,2022-12-11T23:45:44.7Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,39,22,2022-12-11T23:46:31Z,1890000,False,,,0,,SUB out: T. Lyles,[1626168],41,1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
10:27,194,PT10M27.00S,2022-12-11T23:45:44.7Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,39,22,2022-12-11T23:46:31Z,1895000,False,,,0,,SUB in: K. Murray,[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
10:18,196,PT10M18.00S,2022-12-11T23:46:09.6Z,2,REGULAR,3pt,Jump Shot,[],203521,32.40801576872536,46.32352941176471,1610612758,39,22,2022-12-11T23:46:36Z,1900000,False,18.0,252.0,1,left,MISS M. Dellavedova 25' 3PT,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
10:14,197,PT10M14.00S,2022-12-11T23:46:12.6Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,39,22,2022-12-11T23:46:12Z,1910000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],45,1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,
09:59,198,PT09M59.00S,2022-12-11T23:46:28.2Z,2,REGULAR,2pt,Jump Shot,[],1630193,79.05716162943496,70.58823529411765,1610612752,41,22,2022-12-11T23:46:42Z,1920000,False,103.0,144.0,1,right,I. Quickley 17' step back Jump Shot (7 PTS),[1630193],5,1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,17.73,Made,,,,,,,7.0,,,,,,,,,,,
09:57,199,PT09M57.00S,2022-12-11T23:46:36.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,41,22,2022-12-11T23:46:36Z,1930000,False,,,0,,SAC Timeout,[],,1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57,200,PT09M57.00S,2022-12-11T23:46:36.9Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,41,22,2022-12-11T23:49:22Z,1940000,False,,,0,,SUB out: M. Monk,[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57,201,PT09M57.00S,2022-12-11T23:46:36.9Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,41,22,2022-12-11T23:49:22Z,1950000,False,,,0,,SUB out: C. Metu,[1629002],7,1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57,202,PT09M57.00S,2022-12-11T23:46:36.9Z,2,REGULAR,substitution,out,[],203521,,,1610612758,41,22,2022-12-11T23:49:22Z,1960000,False,,,0,,SUB out: M. Dellavedova,[203521],8,1610612758.0,SAC,,,,Dellavedova,M. Dellavedova,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57,203,PT09M57.00S,2022-12-11T23:46:36.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,41,22,2022-12-11T23:49:22Z,1970000,False,,,0,,SUB in: K. Huerter,[1628989],9,1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57,204,PT09M57.00S,2022-12-11T23:46:36.9Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,41,22,2022-12-11T23:49:22Z,1980000,False,,,0,,SUB in: D. Mitchell,[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57,205,PT09M57.00S,2022-12-11T23:46:36.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,41,22,2022-12-11T23:49:22Z,1990000,False,,,0,,SUB in: D. Sabonis,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
09:39,206,PT09M39.00S,2022-12-11T23:49:52.1Z,2,REGULAR,3pt,Jump Shot,[],1631099,22.158344283837057,88.97058823529412,1610612758,41,22,2022-12-11T23:49:58Z,2000000,False,-195.0,156.0,1,left,MISS K. Murray 24' 3PT,[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
09:38,207,PT09M38.00S,2022-12-11T23:49:53.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,41,22,2022-12-11T23:49:58Z,2010000,False,,,0,,TEAM offensive REBOUND,[],,1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,206.0,,,,,,,,,,,,,,,,,
09:33,209,PT09M33.00S,2022-12-11T23:50:11.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,28.203022339027594,75.24509803921569,1610612758,41,25,2022-12-11T23:50:15Z,2030000,False,-126.0,213.0,1,left,D. Mitchell 24' 3PT  (5 PTS) (K. Okpala 1 AST),"[1630558, 1629644]",15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,,,5.0,K. Okpala,1629644.0,1.0,,,,,,,,
09:13,211,PT09M13.00S,2022-12-11T23:50:31.0Z,2,REGULAR,3pt,Jump Shot,[],1630540,94.69448094612353,2.941176470588235,1610612752,44,25,2022-12-11T23:50:36Z,2050000,False,-235.0,-3.0,1,right,M. McBride 3PT  (3 PTS) (R. Barrett 2 AST),"[1630540, 1629628]",2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,,,3.0,R. Barrett,1629628.0,2.0,,,,,,,,
08:54,213,PT08M54.00S,2022-12-11T23:50:52.0Z,2,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612758,44,25,2022-12-11T23:51:04Z,2070000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Murray 2 FT),"[1629628, 1631099]",9,1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Murray,1631099.0,,
08:54,215,PT08M54.00S,2022-12-11T23:51:17.2Z,2,REGULAR,freethrow,1 of 2,[],1631099,,,1610612758,44,26,2022-12-11T23:51:17Z,2090000,False,,,0,,K. Murray Free Throw 1 of 2 (1 PTS),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
08:54,216,PT08M54.00S,2022-12-11T23:51:30.4Z,2,REGULAR,freethrow,2 of 2,[],1631099,,,1610612758,44,27,2022-12-11T23:51:30Z,2100000,False,,,0,,K. Murray Free Throw 2 of 2 (2 PTS),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
08:43,217,PT08M43.00S,2022-12-11T23:51:42.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629628,92.46057818659659,46.568627450980394,1610612752,44,27,2022-12-11T23:54:18Z,2110000,False,-17.0,18.0,1,right,MISS R. Barrett driving Hook,[1629628],9,1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
08:39,218,PT08M39.00S,2022-12-11T23:51:46.1Z,2,REGULAR,rebound,offensive,[],1630540,,,1610612752,44,27,2022-12-11T23:54:18Z,2120000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,
08:38,219,PT08M38.00S,2022-12-11T23:51:47.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628392,70.12155059132719,25.735294117647058,1610612752,44,27,2022-12-11T23:51:52Z,2130000,False,-121.0,228.0,1,right,MISS I. Hartenstein 25' 3PT,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
08:34,220,PT08M34.00S,2022-12-11T23:51:51.4Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,44,27,2022-12-11T23:51:52Z,2140000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
08:14,221,PT08M14.00S,2022-12-11T23:52:13.2Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612758,44,27,2022-12-11T23:52:19Z,2150000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630579, 1627734]",45,1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,,,,,1.0,0.0,Sabonis,1627734.0,,
08:14,224,PT08M14.00S,2022-12-11T23:52:27.4Z,2,REGULAR,substitution,out,[],1630193,,,1610612758,44,27,2022-12-11T23:52:50Z,2165000,False,,,0,,SUB out: I. Quickley,[1630193],5,1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
08:14,225,PT08M14.00S,2022-12-11T23:52:27.4Z,2,REGULAR,substitution,out,[],1628392,,,1610612758,44,27,2022-12-11T23:52:50Z,2167500,False,,,0,,SUB out: I. Hartenstein,[1628392],55,1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
08:14,226,PT08M14.00S,2022-12-11T23:52:27.4Z,2,REGULAR,substitution,in,[],1629656,,,1610612758,44,27,2022-12-11T23:52:50Z,2168750,False,,,0,,SUB in: Q. Grimes,[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
08:14,227,PT08M14.00S,2022-12-11T23:52:27.4Z,2,REGULAR,substitution,in,[],1629011,,,1610612758,44,27,2022-12-11T23:52:50Z,2169375,False,,,0,,SUB in: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
08:14,223,PT08M14.00S,2022-12-11T23:52:41.7Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,44,28,2022-12-11T23:53:09Z,2170000,False,,,0,,D. Sabonis Free Throw 1 of 2 (8 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
08:14,228,PT08M14.00S,2022-12-11T23:52:41.7Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,44,28,2022-12-11T23:53:09Z,2180000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
08:11,229,PT08M11.00S,2022-12-11T23:52:44.7Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,44,28,2022-12-11T23:53:09Z,2190000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,
08:00,230,PT08M00.00S,2022-12-11T23:53:24.8Z,2,REGULAR,foul,offensive,[],1629011,,,1610612752,44,28,2022-12-11T23:53:35Z,2200000,False,,,0,,M. Robinson offensive FOUL (3 PF),"[1629011, 1631099]",23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,,,,,3.0,0.0,Murray,1631099.0,,
08:00,232,PT08M00.00S,2022-12-11T23:53:24.8Z,2,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,44,28,2022-12-11T23:53:24Z,2220000,False,,,0,,M. Robinson offensive foul TURNOVER (2 TO),[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,2.0,,,,,,,,,,,,
08:00,234,PT08M00.00S,2022-12-11T23:53:24.9Z,2,REGULAR,substitution,in,[],203944,,,1610612758,44,28,2022-12-11T23:53:51Z,2240000,False,,,0,,SUB in: J. Randle,[203944],30,1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,235,PT08M00.00S,2022-12-11T23:53:24.9Z,2,REGULAR,substitution,out,[],1629644,,,1610612758,44,28,2022-12-11T23:53:57Z,2250000,False,,,0,,SUB out: K. Okpala,[1629644],30,1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,236,PT08M00.00S,2022-12-11T23:53:24.9Z,2,REGULAR,substitution,in,[],203084,,,1610612758,44,28,2022-12-11T23:53:57Z,2260000,False,,,0,,SUB in: H. Barnes,[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,237,PT08M00.00S,2022-12-11T23:53:24.9Z,2,REGULAR,substitution,out,[],1629011,,,1610612758,44,28,2022-12-11T23:54:03Z,2270000,False,,,0,,SUB out: M. Robinson,[1629011],23,1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
07:48,238,PT07M48.00S,2022-12-11T23:54:20.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,7.046649145860711,46.568627450980394,1610612758,44,30,2022-12-11T23:54:24Z,2280000,False,17.0,14.0,1,left,D. Mitchell driving Layup (7 PTS),[1630558],15,1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,7.0,,,,,,,,,,,
07:23,239,PT07M23.00S,2022-12-11T23:54:44.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,67.23061760840999,56.372549019607845,1610612752,47,30,2022-12-11T23:54:49Z,2290000,False,32.0,256.0,1,right,R. Barrett 25' 3PT  (8 PTS) (M. McBride 1 AST),"[1629628, 1630540]",9,1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,25.75,Made,,,,,,,8.0,M. McBride,1630540.0,1.0,,,,,,,,
07:11,241,PT07M11.00S,2022-12-11T23:54:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,16.376478318002626,40.931372549019606,1610612758,47,30,2022-12-11T23:55:00Z,2310000,False,45.0,101.0,1,left,MISS K. Huerter 11' floating Shot,[1628989],9,1610612758.0,SAC,floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,,,,,
07:09,242,PT07M09.00S,2022-12-11T23:54:58.9Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,47,30,2022-12-11T23:55:00Z,2320000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],2,1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,241.0,2.0,1.0,1.0,,,,,,,,,,,,,,
06:57,243,PT06M57.00S,2022-12-11T23:55:11.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,84.05059132720105,3.6764705882352944,1610612752,47,30,2022-12-11T23:55:15Z,2330000,False,-232.0,97.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],6,1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
06:55,244,PT06M55.00S,2022-12-11T23:55:13.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,47,30,2022-12-11T23:55:15Z,2340000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],13,1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,
06:45,245,PT06M45.00S,2022-12-11T23:55:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.389618922470433,46.32352941176471,1610612758,47,32,2022-12-11T23:55:27Z,2350000,False,18.0,8.0,1,left,H. Barnes cutting Layup (9 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",40,1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,9.0,D. Sabonis,1627734.0,1.0,,,,,,,,
