actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT09M43.00S,2022-12-21T01:04:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630193,69.59592641261499,28.186274509803923,1610612752,41,33,2022-12-21T01:04:51Z,1690000,False,-109.0,233.0,1,right,I. Quickley 25' 3PT  (6 PTS) (M. McBride 1 AST),"[1630193, 1630540]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,,,,6.0,,M. McBride,1630540.0,1.0,,,,
178,PT09M22.00S,2022-12-21T01:05:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.1268068331143235,54.166666666666664,1610612744,41,35,2022-12-21T01:05:13Z,1710000,False,-21.0,5.0,1,left,J. Kuminga driving Layup (4 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,4.0,,,,,,,,
179,PT09M16.00S,2022-12-21T01:05:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.82588699080158,52.20588235294118,1610612752,41,35,2022-12-21T01:05:23Z,1720000,False,11.0,-4.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
180,PT09M14.00S,2022-12-21T01:05:16.7Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,41,35,2022-12-21T01:05:23Z,1730000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,179.0,1.0,0.0,1.0,,,,,,,,,,,,,,
181,PT09M14.00S,2022-12-21T01:05:18.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630579,94.40999984741211,50.0,1610612752,43,35,2022-12-21T01:05:26Z,1740000,False,0.0,0.0,1,right,J. Sims putback DUNK (4 PTS),[1630579],1610612752.0,NYK,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
182,PT09M03.00S,2022-12-21T01:05:30.6Z,2,REGULAR,foul,personal,[],1629628,,,1610612744,43,35,2022-12-21T01:05:43Z,1750000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1630237]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,,,2530.0,1.0,0.0,Lamb,1630237.0,,,,,,,,,
184,PT08M54.00S,2022-12-21T01:05:54.3Z,2,REGULAR,3pt,Jump Shot,[],203110,30.962549277266753,26.47058823529412,1610612744,43,35,2022-12-21T01:05:58Z,1770000,False,118.0,239.0,1,left,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
185,PT08M52.00S,2022-12-21T01:05:56.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,43,35,2022-12-21T01:05:58Z,1780000,False,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT08M45.00S,2022-12-21T01:06:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,95.22010512483574,46.32352941176471,1610612752,45,35,2022-12-21T01:06:08Z,1790000,False,-18.0,-8.0,1,right,R. Barrett driving Layup (7 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,7.0,,,,,,,,
187,PT08M26.00S,2022-12-21T01:06:22.5Z,2,REGULAR,3pt,Jump Shot,[],1630541,7.703679369250986,5.637254901960785,1610612744,45,38,2022-12-21T01:06:31Z,1800000,False,222.0,20.0,1,left,M. Moody 3PT  (6 PTS) (J. Kuminga 1 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,22.27,Made,,,,,,,,,,6.0,,J. Kuminga,1630228.0,1.0,,,,
189,PT08M10.00S,2022-12-21T01:06:44.3Z,2,REGULAR,foul,offensive,[],1630193,,,1610612752,45,38,2022-12-21T01:06:52Z,1820000,False,,,0,,I. Quickley offensive FOUL (1 PF),"[1630193, 1630541]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,2530.0,1.0,0.0,Moody,1630541.0,,,,,,,,,
191,PT08M10.00S,2022-12-21T01:06:44.3Z,2,REGULAR,turnover,offensive foul,[],1630193,,,1610612752,45,38,2022-12-21T01:06:44Z,1840000,False,,,0,,I. Quickley offensive foul TURNOVER (1 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,2530.0,,,,,,1.0,,,,,,,
192,PT08M01.00S,2022-12-21T01:07:16.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,27.94021024967148,16.911764705882355,1610612744,45,41,2022-12-21T01:07:21Z,1850000,False,165.0,210.0,1,left,T. Jerome 26' 3PT  (7 PTS),[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,26.74,Made,,,,,,,,,,7.0,,,,,,,,
193,PT07M54.00S,2022-12-21T01:07:27.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,45,41,2022-12-21T01:07:27Z,1860000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M41.00S,2022-12-21T01:11:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,83.26215505913272,43.38235294117647,1610612752,45,41,2022-12-21T01:13:15Z,1870000,False,-33.0,105.0,1,right,MISS R. Barrett 10' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,10.99,Missed,,,,,,,,,,,,,,,,,,
196,PT07M39.00S,2022-12-21T01:11:11.7Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,45,41,2022-12-21T01:11:18Z,1880000,False,,,0,,J. Sims REBOUND (Off:2 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,195.0,2.0,0.0,2.0,,,,,,,,,,,,,,
197,PT07M36.00S,2022-12-21T01:11:15.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,66.17936925098554,63.725490196078425,1610612752,48,41,2022-12-21T01:11:20Z,1890000,False,69.0,265.0,1,right,I. Quickley 27' 3PT  (9 PTS) (R. Barrett 3 AST),"[1630193, 1629628]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.41,Made,,,,,,,,,,9.0,,R. Barrett,1629628.0,3.0,,,,
199,PT07M07.00S,2022-12-21T01:11:44.3Z,2,REGULAR,2pt,Jump Shot,[],1629660,21.369908015768726,69.6078431372549,1610612744,48,43,2022-12-21T01:11:49Z,1910000,False,-98.0,148.0,1,left,T. Jerome 17' pullup Jump Shot (9 PTS),[1629660],1610612744.0,GSW,pullup,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Left Center,17.78,Made,,,,,,,,,,9.0,,,,,,,,
200,PT07M00.00S,2022-12-21T01:11:56.9Z,2,REGULAR,foul,offensive,[],1630193,,,1610612752,48,43,2022-12-21T01:12:03Z,1920000,False,,,0,,I. Quickley offensive FOUL (2 PF),"[1630193, 1630228]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right,,,,,,,1155.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,,
202,PT07M00.00S,2022-12-21T01:11:56.9Z,2,REGULAR,turnover,offensive foul,[],1630193,,,1610612752,48,43,2022-12-21T01:11:56Z,1940000,False,,,0,,I. Quickley offensive foul TURNOVER (2 TO),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right,,,,,,,1155.0,,,,,,2.0,,,,,,,
203,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,out,[],1630540,,,1610612744,48,43,2022-12-21T01:12:22Z,1950000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,out,[],1629660,,,1610612744,48,43,2022-12-21T01:12:22Z,1960000,False,,,0,,SUB out: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,out,[],203110,,,1610612744,48,43,2022-12-21T01:12:22Z,1970000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,48,43,2022-12-21T01:12:22Z,1980000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612744,48,43,2022-12-21T01:12:22Z,1990000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,48,43,2022-12-21T01:12:22Z,2000000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,in,[],202691,,,1610612744,48,43,2022-12-21T01:12:22Z,2010000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M00.00S,2022-12-21T01:11:57.0Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,48,43,2022-12-21T01:12:22Z,2020000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M52.00S,2022-12-21T01:12:29.9Z,2,REGULAR,foul,personal,[],1630193,,,1610612744,48,43,2022-12-21T01:12:35Z,2030000,False,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 202691]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,2530.0,3.0,0.0,Thompson,202691.0,,,,,,,,,
213,PT06M52.00S,2022-12-21T01:12:30.0Z,2,REGULAR,substitution,out,[],1630193,,,1610612744,48,43,2022-12-21T01:12:42Z,2050000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M52.00S,2022-12-21T01:12:30.0Z,2,REGULAR,substitution,out,[],1628392,,,1610612744,48,43,2022-12-21T01:12:42Z,2060000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M52.00S,2022-12-21T01:12:30.0Z,2,REGULAR,substitution,in,[],1629011,,,1610612744,48,43,2022-12-21T01:12:42Z,2070000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M52.00S,2022-12-21T01:12:30.0Z,2,REGULAR,substitution,in,[],1629656,,,1610612744,48,43,2022-12-21T01:12:42Z,2080000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M39.00S,2022-12-21T01:13:03.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,14.931011826544022,50.98039215686274,1610612744,48,43,2022-12-21T01:13:10Z,2090000,False,-5.0,88.0,1,left,MISS J. Kuminga 8' running Shot,[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,,,,,,,,,,,,,
218,PT06M37.00S,2022-12-21T01:13:05.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,48,43,2022-12-21T01:13:10Z,2100000,False,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,217.0,3.0,1.0,2.0,,,,,,,,,,,,,,
219,PT06M24.00S,2022-12-21T01:13:17.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.07950065703022,41.911764705882355,1610612752,50,43,2022-12-21T01:16:38Z,2110000,False,-40.0,116.0,1,right,J. Brunson 12' turnaround fadeaway Jump Shot (9 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.28,Made,,,,,,,,,,9.0,,,,,,,,
220,PT06M06.00S,2022-12-21T01:13:36.6Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,50,43,2022-12-21T01:13:40Z,2120000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1629011]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Robinson,1629011.0,,
221,PT06M06.00S,2022-12-21T01:13:36.6Z,2,REGULAR,steal,,[],1629011,,,1610612752,50,43,2022-12-21T01:14:06Z,2130000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT05M58.00S,2022-12-21T01:13:44.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,73.80091984231275,16.176470588235293,1610612752,53,43,2022-12-21T01:13:48Z,2140000,False,-169.0,194.0,1,right,J. Brunson 25' 3PT  (12 PTS) (R. Barrett 4 AST),"[1628973, 1629628]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,,,,,,12.0,,R. Barrett,1629628.0,4.0,,,,
224,PT05M57.00S,2022-12-21T01:13:49.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,53,43,2022-12-21T01:13:49Z,2160000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M57.00S,2022-12-21T01:13:49.5Z,2,REGULAR,substitution,out,[],1630579,,,1610612744,53,43,2022-12-21T01:17:13Z,2170000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M57.00S,2022-12-21T01:13:49.5Z,2,REGULAR,substitution,in,[],203944,,,1610612744,53,43,2022-12-21T01:17:13Z,2180000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M46.00S,2022-12-21T01:17:25.8Z,2,REGULAR,3pt,Jump Shot,[],202691,31.488173455978973,34.55882352941176,1610612744,53,43,2022-12-21T01:17:30Z,2190000,False,77.0,243.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
228,PT05M45.00S,2022-12-21T01:17:26.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,53,43,2022-12-21T01:17:30Z,2200000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,227.0,,,,,,,,,,,,,,,,,
230,PT05M28.00S,2022-12-21T01:17:50.0Z,2,REGULAR,2pt,Jump Shot,[],1628973,78.9257555847569,68.38235294117648,1610612752,55,43,2022-12-21T01:17:54Z,2220000,False,92.0,146.0,1,right,J. Brunson 17' Jump Shot (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,17.22,Made,,,,,,,,,,14.0,,,,,,,,
231,PT05M10.00S,2022-12-21T01:18:10.1Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612744,55,43,2022-12-21T01:18:19Z,2230000,False,,,0,,K. Thompson bad pass TURNOVER (4 TO),"[202691, 1629011]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,4.0,,,,Robinson,1629011.0,,
232,PT05M10.00S,2022-12-21T01:18:10.1Z,2,REGULAR,steal,,[],1629011,,,1610612752,55,43,2022-12-21T01:18:12Z,2240000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
233,PT05M08.00S,2022-12-21T01:18:21.0Z,2,REGULAR,foul,personal,[],1630237,,,1610612752,55,43,2022-12-21T01:18:36Z,2250000,False,,,0,,A. Lamb personal FOUL (1 PF),"[1630237, 1629628]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Right Center,,,,,,,1198.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
235,PT04M57.00S,2022-12-21T01:18:47.6Z,2,REGULAR,foul,personal,[],1630237,,,1610612752,55,43,2022-12-21T01:18:52Z,2270000,False,,,0,,A. Lamb personal FOUL (2 PF),"[1630237, 203944]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Mid-Range,16-24 Left Center,,,,,,,2530.0,2.0,0.0,Randle,203944.0,,,,,,,,,
237,PT04M49.00S,2022-12-21T01:19:06.9Z,2,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612752,55,43,2022-12-21T01:19:15Z,2290000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Brunson 2 FT),"[1626172, 1628973]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1155.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
240,PT04M49.00S,2022-12-21T01:19:20.9Z,2,REGULAR,substitution,out,[],1630228,,,1610612752,55,43,2022-12-21T01:19:47Z,2305000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M49.00S,2022-12-21T01:19:20.9Z,2,REGULAR,substitution,out,[],1630237,,,1610612752,55,43,2022-12-21T01:19:47Z,2307500,False,,,0,,SUB out: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M49.00S,2022-12-21T01:19:20.9Z,2,REGULAR,substitution,in,[],203110,,,1610612752,55,43,2022-12-21T01:19:47Z,2308750,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M49.00S,2022-12-21T01:19:20.9Z,2,REGULAR,substitution,in,[],1629660,,,1610612752,55,43,2022-12-21T01:19:47Z,2309375,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M49.00S,2022-12-21T01:19:35.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,56,43,2022-12-21T01:19:35Z,2310000,False,,,0,,J. Brunson Free Throw 1 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
244,PT04M49.00S,2022-12-21T01:20:00.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,57,43,2022-12-21T01:20:00Z,2320000,False,,,0,,J. Brunson Free Throw 2 of 2 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
245,PT04M32.00S,2022-12-21T01:20:20.0Z,2,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612744,57,43,2022-12-21T01:20:36Z,2330000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Poole 2 FT),"[1629656, 1629673]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,1198.0,2.0,0.0,Poole,1629673.0,,,,,,,,,
247,PT04M32.00S,2022-12-21T01:20:47.9Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,57,44,2022-12-21T01:20:48Z,2350000,False,,,0,,J. Poole Free Throw 1 of 2 (13 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
248,PT04M32.00S,2022-12-21T01:21:02.3Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,57,45,2022-12-21T01:21:02Z,2360000,False,,,0,,J. Poole Free Throw 2 of 2 (14 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
249,PT04M17.00S,2022-12-21T01:21:19.2Z,2,REGULAR,3pt,Jump Shot,[],1629656,73.80091984231275,17.647058823529413,1610612752,60,45,2022-12-21T01:21:24Z,2370000,False,-162.0,194.0,1,right,Q. Grimes 25' 3PT  (11 PTS) (J. Randle 5 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,,,,11.0,,J. Randle,203944.0,5.0,,,,
251,PT04M01.00S,2022-12-21T01:21:41.7Z,2,REGULAR,foul,personal,[],1629628,,,1610612744,60,45,2022-12-21T01:21:55Z,2390000,False,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1629673]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,1198.0,2.0,0.0,Poole,1629673.0,,,,,,,,,
253,PT03M57.00S,2022-12-21T01:22:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629673,31.61957950065703,63.725490196078425,1610612744,60,45,2022-12-21T01:22:06Z,2410000,False,-69.0,245.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
254,PT03M55.00S,2022-12-21T01:22:02.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,60,45,2022-12-21T01:22:06Z,2420000,False,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,253.0,8.0,6.0,2.0,,,,,,,,,,,,,,
255,PT03M48.00S,2022-12-21T01:22:12.4Z,2,REGULAR,turnover,traveling,[],1629656,,,1610612752,60,45,2022-12-21T01:22:16Z,2430000,False,,,0,,Q. Grimes traveling TURNOVER (1 TO),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,,,,,,,1198.0,,,,,,1.0,,,,,,,
256,PT03M33.00S,2022-12-21T01:22:35.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203110,6.258212877792378,3.431372549019608,1610612744,60,48,2022-12-21T01:22:40Z,2440000,False,233.0,6.0,1,left,D. Green 3PT  (5 PTS) (T. Jerome 1 AST),"[203110, 1629660]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.29,Made,,,,,,,,,,5.0,,T. Jerome,1629660.0,1.0,,,,
258,PT03M09.00S,2022-12-21T01:23:01.5Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612752,60,48,2022-12-21T01:23:12Z,2460000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Randle 2 FT),"[203110, 203944]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,2.0,0.0,Randle,203944.0,,,,,,,,,
260,PT03M09.00S,2022-12-21T01:23:27.7Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,61,48,2022-12-21T01:23:53Z,2480000,False,,,0,,J. Randle Free Throw 1 of 2 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
261,PT03M09.00S,2022-12-21T01:23:27.7Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,61,48,2022-12-21T01:23:53Z,2490000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT03M07.00S,2022-12-21T01:23:29.7Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,61,48,2022-12-21T01:23:53Z,2500000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,261.0,3.0,3.0,0.0,,,,,,,,,,,,,,
263,PT02M48.00S,2022-12-21T01:24:06.7Z,2,REGULAR,3pt,Jump Shot,[],202691,21.76412614980289,9.558823529411764,1610612744,61,51,2022-12-21T01:24:13Z,2510000,False,202.0,152.0,1,left,K. Thompson 25' 3PT  (7 PTS) (K. Looney 3 AST),"[202691, 1626172]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,25.3,Made,,,,,,,,,,7.0,,K. Looney,1626172.0,3.0,,,,
265,PT02M29.00S,2022-12-21T01:24:25.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,89.83245729303549,64.95098039215686,1610612752,63,51,2022-12-21T01:24:30Z,2530000,False,75.0,43.0,1,right,J. Randle 8' turnaround Jump Shot (10 PTS) (Q. Grimes 3 AST),"[203944, 1629656]",1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,8.63,Made,,,,,,,,,,10.0,,Q. Grimes,1629656.0,3.0,,,,
